
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:23:46.760 --> 00:23:48.680]   across the various biblical genres.
[00:23:49.600 --> 00:23:52.600]   Yet, some might go too far in claiming
[00:23:52.600 --> 00:23:55.120]   that the diversity is so great
[00:23:55.120 --> 00:23:57.640]   that we can only formulate Old Testament ethics
[00:23:57.640 --> 00:24:00.120]   according to a collection of books,
[00:24:00.120 --> 00:24:03.480]   such as the Pentateuch, Historical Narratives,
[00:24:03.480 --> 00:24:05.400]   Wisdom Literature, or Prophets.
[00:24:05.400 --> 00:24:09.840]   So some might name it as Ethics in the Pentateuch,
[00:24:09.840 --> 00:24:12.200]   Ethics in the Wisdom Literature,
[00:24:12.200 --> 00:24:14.840]   Ethics in the Prophets, and so forth.
[00:24:14.840 --> 00:24:17.840]   While it might serve as a reminder for us
[00:24:17.840 --> 00:24:20.080]   to incorporate a whole span of biblical books
[00:24:20.080 --> 00:24:22.200]   in doing Old Testament ethics,
[00:24:22.200 --> 00:24:23.880]   especially the lecture today
[00:24:23.880 --> 00:24:26.680]   seems to be focused on the Pentateuch,
[00:24:26.680 --> 00:24:28.160]   the literary critical strategy
[00:24:28.160 --> 00:24:32.280]   might also risk disuniting biblical ethics
[00:24:32.280 --> 00:24:36.480]   if no underpinning ethical tell-all is presumed.
[00:24:36.480 --> 00:24:40.160]   In the face of this methodological dynama,
[00:24:40.160 --> 00:24:42.760]   doctorized theological reading of the Old Testament
[00:24:42.760 --> 00:24:47.000]   constitutes not only a possibility, but also a necessity.
[00:24:47.960 --> 00:24:51.080]   For a comprehensive biblical ethics.
[00:24:51.080 --> 00:24:54.320]   Indeed, the crucial issue concerning the dynama
[00:24:54.320 --> 00:24:57.760]   lies not so much in the adopted reading strategy,
[00:24:57.760 --> 00:25:00.600]   but in the very fact that the theological nature
[00:25:00.600 --> 00:25:04.440]   of the Old Testament has not been prioritized.
[00:25:04.440 --> 00:25:08.560]   Read in a Christian canonical perspective,
[00:25:08.560 --> 00:25:10.640]   aspects of ethics in the Old Testament
[00:25:10.640 --> 00:25:13.680]   is fundamentally theological.
[00:25:13.680 --> 00:25:16.760]   As Dr. Wright asserts in his Old Testament Ethics,
[00:25:16.760 --> 00:25:21.040]   ethical issues are at every point related to God,
[00:25:21.040 --> 00:25:25.960]   to his character, his will, his actions, and his purpose.
[00:25:25.960 --> 00:25:29.680]   Old Testament ethics is grounded ultimately
[00:25:29.680 --> 00:25:32.680]   in the person of Yahweh, God of Israel,
[00:25:32.680 --> 00:25:37.480]   who is also revealed as God of all creation and humanity.
[00:25:37.480 --> 00:25:41.400]   Reflecting his quintessential character of justice,
[00:25:41.400 --> 00:25:44.440]   righteousness, truth, and compassion,
[00:25:44.440 --> 00:25:47.160]   Yahweh's moral demands and ethical expectations
[00:25:47.160 --> 00:25:49.480]   are not only upon Israel,
[00:25:49.480 --> 00:25:51.800]   but are also upon his people of all ages.
[00:25:51.800 --> 00:25:54.840]   Within a theological covenantal framework
[00:25:54.840 --> 00:25:56.840]   as prioritized by Dr. Wright,
[00:25:56.840 --> 00:26:00.240]   Old Testament ethics is principally theocentric,
[00:26:00.240 --> 00:26:04.160]   which renders it canonical and comprehensive,
[00:26:04.160 --> 00:26:06.680]   thereby saving it from being disunited,
[00:26:06.680 --> 00:26:09.120]   as is sometimes the case in critical scholarship.
[00:26:09.120 --> 00:26:11.760]   The third and last challenge I would like
[00:26:11.760 --> 00:26:15.600]   to highlight today is, echoing with the lecture title
[00:26:15.600 --> 00:26:18.320]   written for us, how we should apply
[00:26:18.320 --> 00:26:20.440]   Old Testament ethics in our age,
[00:26:20.440 --> 00:26:22.720]   and how far we can make it relevant
[00:26:22.720 --> 00:26:24.880]   for the contemporary world.
[00:26:24.880 --> 00:26:28.320]   In fact, a dynama concerning the applicability
[00:26:28.320 --> 00:26:31.400]   of Old Testament ethics has long been noted.
[00:26:31.400 --> 00:26:34.120]   As Earl Davies succinctly points out,
[00:26:34.120 --> 00:26:37.720]   on the one hand, many of the laws and customs of Bible
[00:26:37.720 --> 00:26:39.400]   no longer seem relevant
[00:26:39.400 --> 00:26:41.720]   to contemporary communities of faith.
[00:26:41.720 --> 00:26:44.640]   On the other hand, many problems which do arise
[00:26:44.640 --> 00:26:47.240]   in the complex technological world which we inhabit
[00:26:47.240 --> 00:26:49.720]   are such that the Bible offers no exact guidance
[00:26:49.720 --> 00:26:53.480]   or direction by which they can be resolved.
[00:26:53.480 --> 00:26:57.000]   Thus, the dilemma of relevancy is too edged.
[00:26:57.000 --> 00:26:58.960]   For those who start with the historical ethics
[00:26:58.960 --> 00:27:02.240]   of the Old Testament would inevitably be confronted
[00:27:02.240 --> 00:27:04.360]   with the historical cultural gap
[00:27:04.360 --> 00:27:06.920]   between antiquity and our modern world.
[00:27:06.920 --> 00:27:10.560]   While the challenge for the historical approach is evident,
[00:27:10.560 --> 00:27:14.280]   any attempt that begins with modern ethical issues
[00:27:14.280 --> 00:27:15.880]   is no easy way either.
[00:27:15.880 --> 00:27:21.200]   In fact, a variety of ethics in a contemporary society,
[00:27:21.200 --> 00:27:26.200]   for example, bioethics, medical ethics, political ethics,
[00:27:26.200 --> 00:27:29.240]   social ethics, economic ethics, legal ethics,
[00:27:29.240 --> 00:27:31.480]   family ethics, and so on,
[00:27:31.480 --> 00:27:34.400]   adds to the complexity of modern ethics
[00:27:34.400 --> 00:27:37.400]   and has the difficulties in applying biblical ethics
[00:27:37.400 --> 00:27:41.880]   in our age. Notwithstanding the real and practical challenges,
[00:27:41.880 --> 00:27:44.600]   we should not be deterred from seeking to relate
[00:27:44.600 --> 00:27:47.440]   the Old Testament ethics to our contemporary life.
[00:27:47.440 --> 00:27:50.680]   If we, as a community of faith,
[00:27:50.680 --> 00:27:53.760]   are to believe what Dr. Wright envisions,
[00:27:53.760 --> 00:27:56.080]   Israel is God's paradigm
[00:27:56.080 --> 00:27:59.320]   of what a nation ought ideally to be,
[00:27:59.320 --> 00:28:03.360]   and was therefore chosen to disclose God's wider purposes
[00:28:03.360 --> 00:28:05.000]   to the rest of humanity,
[00:28:05.000 --> 00:28:08.000]   we are indeed sharing the same mission with Israel
[00:28:08.000 --> 00:28:10.920]   in propagating the ethical way of life
[00:28:10.920 --> 00:28:13.280]   God demands of the whole humanity,
[00:28:13.280 --> 00:28:15.280]   his very people on earth.
[00:28:15.280 --> 00:28:18.440]   The relevance of Old Testament ethics,
[00:28:18.440 --> 00:28:21.440]   therefore, finds its anchor in the conviction
[00:28:21.440 --> 00:28:24.000]   that it is paradigmatic for all people
[00:28:24.000 --> 00:28:26.320]   across times and contexts.
[00:28:26.320 --> 00:28:29.320]   With this belief held, the aforementioned dilemmas
[00:28:29.320 --> 00:28:32.400]   might not necessarily dispirit us.
[00:28:32.400 --> 00:28:36.800]   Rather, they come to remind us to be in a spirit of humility
[00:28:36.800 --> 00:28:40.560]   as we seek to relate biblical ethical insights in our world.
[00:28:40.560 --> 00:28:44.400]   Perhaps the theme of this lecture series written for us
[00:28:44.400 --> 00:28:48.080]   means to speak to a humble heart and open ears
[00:28:48.080 --> 00:28:50.760]   as we are eager to live out the scripture.
[00:28:50.760 --> 00:28:54.240]   Lastly, I invite all of you to join me
[00:28:54.240 --> 00:28:57.440]   in thanking Dr. Wright for his most insightful
[00:28:57.440 --> 00:28:59.680]   and highly stimulating lecture.
[00:28:59.680 --> 00:29:01.560]   Thank you very much, Dr. Wright. Thank you.
[00:29:01.560 --> 00:29:04.720]   (audience applauding)
