
[00:00:00.000 --> 00:00:12.000]  歡迎各位今早來到中國神學研究院的公開培靈講座
[00:22:04.000 --> 00:22:05.000]  動一動腦筋
[00:22:05.000 --> 00:22:06.000]  發達的
[00:22:06.000 --> 00:22:07.000]  不是
[00:22:07.000 --> 00:22:09.000]  我們說的是頭三分一
[00:22:09.000 --> 00:22:11.000]  我們說的是
[00:22:11.000 --> 00:22:13.000]  人人都認為
[00:22:13.000 --> 00:22:15.000]  開頭的三十年
[00:22:15.000 --> 00:22:17.000]  是我們要讀書
[00:22:17.000 --> 00:22:19.000]  努力
[00:22:19.000 --> 00:22:21.000]  待會Daniel跟我們說
[00:22:21.000 --> 00:22:23.000]  上位
[00:22:23.000 --> 00:22:25.000]  成功
[00:22:25.000 --> 00:22:27.000]  有本錢
[00:22:27.000 --> 00:22:30.000]  掘第一桶金
[00:22:30.000 --> 00:22:32.000]  簡單來說
[00:22:32.000 --> 00:22:34.000]  人生的頭三分一
[00:22:34.000 --> 00:22:37.000]  人不為己
[00:22:37.000 --> 00:22:39.000]  天誅地滅
[00:22:39.000 --> 00:22:42.000]  為何不是為自己?
[00:22:42.000 --> 00:22:44.000]  一定是為自己
[00:22:44.000 --> 00:22:46.000]  讓我站穩陣腳
[00:22:46.000 --> 00:22:49.000]  然後我考慮人生下半場
[00:22:49.000 --> 00:22:50.000]  看看為誰
[00:22:50.000 --> 00:22:53.000]  上帝等等
[00:22:53.000 --> 00:22:58.000]  上帝沒有在以薩的生命當中
[00:22:58.000 --> 00:23:01.000]  等下半場
[00:23:01.000 --> 00:23:03.000]  上帝一開始
[00:23:03.000 --> 00:23:05.000]  就動他
[00:23:05.000 --> 00:23:08.000]  上帝在他年幼的時候
[00:23:08.000 --> 00:23:10.000]  竟然給一個
[00:23:10.000 --> 00:23:17.000]  跟他父親亞伯拉罕一樣的考驗
[00:23:17.000 --> 00:23:19.000]  臨到他
[00:23:19.000 --> 00:23:23.000]  這個才是人生上半場
[00:23:23.000 --> 00:23:26.000]  這個是在上帝的手中
[00:23:26.000 --> 00:23:29.000]  上帝沒有讓我們框住
[00:23:29.000 --> 00:23:32.000]  要等三十五歲之後
[00:23:32.000 --> 00:23:34.000]  才呼召
[00:23:34.000 --> 00:23:36.000]  才使用
[00:23:36.000 --> 00:23:38.000]  才跟我們同行
[00:23:38.000 --> 00:23:41.000]  才考慮永恆的價值
[00:23:41.000 --> 00:23:42.000]  前半生
[00:23:42.000 --> 00:23:45.000]  你儘管去服侍馬門
[00:23:45.000 --> 00:23:47.000]  儘管去跪拜巴黎
[00:23:47.000 --> 00:23:50.000]  完全不是這樣的
[00:23:50.000 --> 00:23:52.000]  所以我們說
[00:23:52.000 --> 00:23:55.000]  挽轉人生上半場
[00:23:55.000 --> 00:23:58.000]  顛覆人生上半場
[00:23:58.000 --> 00:24:01.000]  不要讓世俗的價值
[00:24:01.000 --> 00:24:04.000]  誣陷我們還理直氣壯
[00:24:04.000 --> 00:24:06.000]  一定是這樣
[00:24:06.000 --> 00:24:07.000]  不是這樣
[00:24:07.000 --> 00:24:11.000]  還有什麼其他的選擇
[00:24:11.000 --> 00:24:14.000]  我希望我們到神的面前
[00:24:14.000 --> 00:24:17.000]  今天我們有些時間
[00:24:17.000 --> 00:24:21.000]  可以重新思想
[00:24:21.000 --> 00:24:24.000]  到底
[00:24:24.000 --> 00:24:27.000]  上帝在你
[00:24:27.000 --> 00:24:31.000]  在我的生命當中
[00:24:31.000 --> 00:24:34.000]  他做了什麼
[00:24:34.000 --> 00:24:36.000]  他正在做什麼
[00:24:36.000 --> 00:24:42.000]  他要做什麼
[00:24:42.000 --> 00:24:44.000]  開頭這半小時
[00:24:44.000 --> 00:24:47.000]  我只是作一個引言
[00:24:47.000 --> 00:24:48.000]  頭盤
[00:24:48.000 --> 00:24:50.000]  頭盤是吃什麼的
[00:24:50.000 --> 00:24:52.000]  乳豬嗎
[00:24:52.000 --> 00:24:54.000]  會把眼睛眨出來的那些
[00:24:54.000 --> 00:24:56.000]  我出來也眨眨眼
[00:24:56.000 --> 00:24:58.000]  其實你一直聽下去
[00:24:58.000 --> 00:25:02.000]  我希望你問自己這個問題
[00:25:02.000 --> 00:25:04.000]  保羅勸提摩提
[00:25:04.000 --> 00:25:07.000]  性為性結
[00:25:07.000 --> 00:25:09.000]  合乎主用
[00:25:09.000 --> 00:25:13.000]  是向年輕的提摩提說的
[00:25:13.000 --> 00:25:17.000]  保羅寫羅馬書
[00:25:17.000 --> 00:25:19.000]  他說我們要將自己獻上
[00:25:19.000 --> 00:25:22.000]  當作活祭
[00:25:22.000 --> 00:25:25.000]  懂不懂得解活祭
[00:25:25.000 --> 00:25:28.000]  祭應該是死的
[00:25:28.000 --> 00:25:30.000]  只是比喻
[00:25:30.000 --> 00:25:33.000]  活著的獻祭
[00:25:33.000 --> 00:25:35.000]  不是說殉道
[00:25:35.000 --> 00:25:38.000]  不是說死亡
[00:25:38.000 --> 00:25:42.000]  是說心意更新變化
[00:25:42.000 --> 00:25:47.000]  是說任憑上帝
[00:25:47.000 --> 00:25:51.000]  要怎樣使用
[00:25:51.000 --> 00:25:54.000]  阿伯拉罕的神
[00:25:54.000 --> 00:25:56.000]  以撒的神
[00:25:56.000 --> 00:25:59.000]  雅各的神
[00:25:59.000 --> 00:26:03.000]  或者我們很羨慕阿伯拉罕的成就
[00:26:03.000 --> 00:26:05.000]  或者我們起碼
[00:26:05.000 --> 00:26:08.000]  都會很羨慕雅各的成功
[00:26:08.000 --> 00:26:09.000]  我想問的就是
[00:26:09.000 --> 00:26:11.000]  我們懂不懂得羨慕
[00:26:11.000 --> 00:26:14.000]  以撒童子的以撒
[00:26:14.000 --> 00:26:16.000]  年幼的以撒
[00:26:16.000 --> 00:26:21.000]  上帝已經在他的生命當中動手
[00:26:21.000 --> 00:26:24.000]  這個叫做成性
[00:26:24.000 --> 00:26:26.000]  不是他修道
[00:26:26.000 --> 00:26:28.000]  很神性
[00:26:28.000 --> 00:26:31.000]  是上帝的作為
[00:26:31.000 --> 00:26:35.000]  從一開始就見到
[00:26:35.000 --> 00:26:39.000]  在以撒的身上出現
[00:26:39.000 --> 00:26:42.000]  希伯來書的結論
[00:26:42.000 --> 00:26:44.000]  有一句說話說得很精彩
[00:26:44.000 --> 00:26:50.000]  神被稱為他們的神
[00:26:50.000 --> 00:26:52.000]  懂不懂背下去
[00:26:52.000 --> 00:26:58.000]  並不以為羞恥
[00:26:58.000 --> 00:27:01.000]  阿伯拉罕一生榮耀上帝
[00:27:01.000 --> 00:27:03.000]  信心之父
[00:27:03.000 --> 00:27:05.000]  不過可惜我不是阿伯拉罕
[00:27:05.000 --> 00:27:07.000]  我也不是阿伯拉罕
[00:27:07.000 --> 00:27:09.000]  雅各一生榮耀上帝
[00:27:09.000 --> 00:27:12.000]  上帝扭轉他的一生
[00:27:12.000 --> 00:27:14.000]  大是大非
[00:27:14.000 --> 00:27:16.000]  大奸大惡
[00:27:16.000 --> 00:27:19.000]  現在變成一個驚奇的雅各
[00:27:19.000 --> 00:27:21.000]  改名以色列
[00:27:21.000 --> 00:27:22.000]  稍後唱一首詩
[00:27:22.000 --> 00:27:23.000]  彭遜
[00:27:23.000 --> 00:27:25.000]  有人換了名字
[00:27:25.000 --> 00:27:27.000]  贏得祝福
[00:27:27.000 --> 00:27:28.000]  感謝主
[00:27:28.000 --> 00:27:30.000]  不過我不是雅各
[00:27:30.000 --> 00:27:33.000]  我沒有試過大奸大惡
[00:27:33.000 --> 00:27:36.000]  有些牧師的兒子很遺憾
[00:27:36.000 --> 00:27:39.000]  自己沒有試過做飛仔
[00:27:39.000 --> 00:27:43.000]  所以沒有得救見證講
[00:27:43.000 --> 00:27:45.000]  我是以色列
[00:27:45.000 --> 00:27:47.000]  你也可能是以色列
[00:27:47.000 --> 00:27:51.000]  從小在很敬虔的家庭長大
[00:27:51.000 --> 00:27:56.000]  不等於上帝的恩典
[00:27:56.000 --> 00:27:57.000]  留了我們
[00:27:57.000 --> 00:28:00.000]  不等於上帝的手
[00:28:00.000 --> 00:28:06.000]  沒有在我們上半生上半場
[00:28:06.000 --> 00:28:09.000]  已經開始共壯
[00:28:09.000 --> 00:28:12.000]  以色列的一生
[00:28:12.000 --> 00:28:15.000]  一樣榮耀上帝
[00:28:15.000 --> 00:28:20.000]  上帝被稱為以色列的神
[00:28:20.000 --> 00:28:26.000]  和被稱為阿伯拉罕雅各的神
[00:28:26.000 --> 00:28:32.000]  是完全一樣的
[00:28:32.000 --> 00:28:35.000]  由 Amara.org 社群提供的字幕
[00:28:35.000 --> 00:28:38.000]  (字幕由 Amara.org 社群提供)

