
[00:00:00.000 --> 00:00:08.000]  多謝Kevin和特政的分享
[00:20:43.000 --> 00:20:45.000]  這個整體的論述
[00:20:45.000 --> 00:20:47.000]  就是脈觀的行動者
[00:20:47.000 --> 00:20:49.000]  行動的脈觀者
[00:20:49.000 --> 00:20:51.000]  但是這個有什麼分別呢
[00:20:51.000 --> 00:20:53.000]  是不能分開的
[00:20:53.000 --> 00:20:55.000]  對於一個脈觀的行動者
[00:20:55.000 --> 00:20:58.000]  他是由裡面起的
[00:20:58.000 --> 00:21:00.000]  他感受裡面有一個吹逼
[00:21:00.000 --> 00:21:02.000]  有一種的拉力
[00:21:02.000 --> 00:21:05.000]  他查驗了好像是聖靈
[00:21:05.000 --> 00:21:08.000]  是推動他有一種的照明
[00:21:08.000 --> 00:21:10.000]  有一種的呼召
[00:21:10.000 --> 00:21:12.000]  去解除行動
[00:21:12.000 --> 00:21:14.000]  而對於行動的脈觀者
[00:21:14.000 --> 00:21:16.000]  就是他在行動裡
[00:21:16.000 --> 00:21:18.000]  他因為行動
[00:21:18.000 --> 00:21:21.000]  令到他有一些新的感觸出現了
[00:21:21.000 --> 00:21:23.000]  這些新的感觸
[00:21:23.000 --> 00:21:25.000]  未必是從他而來的
[00:21:25.000 --> 00:21:27.000]  而處境裡
[00:21:27.000 --> 00:21:29.000]  他見到耶穌的同在
[00:21:29.000 --> 00:21:31.000]  他見到耶穌的面容
[00:21:31.000 --> 00:21:33.000]  他見到耶穌的仇父
[00:21:33.000 --> 00:21:35.000]  他見到耶穌的呼召
[00:21:35.000 --> 00:21:38.000]  在這些仇父的人身上
[00:21:38.000 --> 00:21:40.000]  是在外面的處境
[00:21:40.000 --> 00:21:42.000]  和在行動的過程裡
[00:21:42.000 --> 00:21:45.000]  令他產生一種的呼召
[00:21:45.000 --> 00:21:47.000]  而這兩樣東西
[00:21:47.000 --> 00:21:49.000]  不是從哪裡起
[00:21:49.000 --> 00:21:50.000]  哪裡是終點的
[00:21:50.000 --> 00:21:52.000]  是一種的循環
[00:21:52.000 --> 00:21:54.000]  所以當我們說抗爭的時候
[00:21:54.000 --> 00:21:56.000]  我們不可以不說脈觀
[00:21:56.000 --> 00:21:58.000]  說行動的時候
[00:21:58.000 --> 00:22:00.000]  不可以不說祈禱
[00:22:00.000 --> 00:22:02.000]  但是你說祈禱脈觀的時候
[00:22:02.000 --> 00:22:04.000]  你不可以脫離處境
[00:22:04.000 --> 00:22:06.000]  你不可以沒有了行動
[00:22:06.000 --> 00:22:08.000]  所以對於上帝的臨在
[00:22:08.000 --> 00:22:09.000]  簡單來說
[00:22:09.000 --> 00:22:10.000]  是你的心中
[00:22:10.000 --> 00:22:12.000]  是你的行動
[00:22:12.000 --> 00:22:13.000]  是你的處境
[00:22:13.000 --> 00:22:16.000]  但是我們做的是有一種的辨識
[00:22:16.000 --> 00:22:18.000]  就是這種的循環
[00:22:18.000 --> 00:22:20.000]  我是要這樣說的
[00:22:20.000 --> 00:22:22.000]  經歷上帝的臨在
[00:22:22.000 --> 00:22:25.000]  不單單是你的身上
[00:22:25.000 --> 00:22:28.000]  我們還要辨識那個處境
[00:22:28.000 --> 00:22:32.000]  甚至我們更加要聆聽我們的群體
[00:22:32.000 --> 00:22:34.000]  在行動的裡邊
[00:22:34.000 --> 00:22:36.000]  用群體來修正我們
[00:22:36.000 --> 00:22:39.000]  所以以下還有一點點的時間
[00:22:39.000 --> 00:22:43.000]  我再說一下
[00:22:43.000 --> 00:22:46.000]  我自己的背景
[00:22:46.000 --> 00:22:49.000]  那些照片拍了兩千多張
[00:22:49.000 --> 00:22:51.000]  其實都是在一部相機裡邊
[00:22:51.000 --> 00:22:53.000]  什麼時候拍的
[00:22:53.000 --> 00:22:55.000]  現象不用知道的
[00:22:55.000 --> 00:22:59.000]  人家的抗爭與靈性
[00:22:59.000 --> 00:23:01.000]  是下午吃飯的時間
[00:23:01.000 --> 00:23:02.000]  我是沒有偷懶的
[00:23:02.000 --> 00:23:03.000]  我有回來上班的
[00:23:03.000 --> 00:23:04.000]  不過放了光在那邊
[00:23:04.000 --> 00:23:06.000]  就不是很知道
[00:23:06.000 --> 00:23:08.000]  今天見到張達明先生在這裡
[00:23:08.000 --> 00:23:10.000]  我都很感動
[00:23:10.000 --> 00:23:12.000]  他明天不知道是不是要去做什麼
[00:23:12.000 --> 00:23:16.000]  我就不知道了
[00:23:16.000 --> 00:23:19.000]  其實在場我都見到一些朋友
[00:23:19.000 --> 00:23:21.000]  慧瑩
[00:23:21.000 --> 00:23:23.000]  還有一些我熟悉的臉紅
[00:23:23.000 --> 00:23:25.000]  我沒有叫出你的名字
[00:23:25.000 --> 00:23:29.000]  其實我們經常在天馬公園見到對方
[00:23:29.000 --> 00:23:33.000]  特別是後面的一些項目
[00:23:33.000 --> 00:23:36.000]  我的確是參與了一個
[00:23:36.000 --> 00:23:38.000]  如何去安撫
[00:23:38.000 --> 00:23:42.000]  如何去做一個和平的使者的工作
[00:23:42.000 --> 00:23:44.000]  我本身的背景是
[00:23:44.000 --> 00:23:47.000]  在一間普通話的教會做顧問的
[00:23:47.000 --> 00:23:49.000]  我的教會很接納我的
[00:23:49.000 --> 00:23:52.000]  他們很多人都知道我在那裡走來走去的
[00:23:52.000 --> 00:23:56.000]  我的學生裡邊是有警察的
[00:23:56.000 --> 00:24:01.000]  我黃昏的時候去天馬公園散步
[00:24:01.000 --> 00:24:03.000]  回來的時候
[00:24:03.000 --> 00:24:06.000]  我就見到很疲倦的警察坐在那裡
[00:24:06.000 --> 00:24:08.000]  想靈命培育
[00:24:08.000 --> 00:24:10.000]  還有一些正婦上班的
[00:24:10.000 --> 00:24:12.000]  也都很疲倦
[00:24:12.000 --> 00:24:15.000]  我的心情其實應該這樣說
[00:24:15.000 --> 00:24:19.000]  這些臉紅正正就是
[00:24:19.000 --> 00:24:22.000]  令我神學的起點
[00:24:22.000 --> 00:24:25.000]  我一直都在想這些是生命
[00:24:25.000 --> 00:24:27.000]  我做靈命培育的
[00:24:27.000 --> 00:24:29.000]  但是靈命太靈了
[00:24:29.000 --> 00:24:32.000]  你們被靈的字欺騙了
[00:24:32.000 --> 00:24:35.000]  其實靈命就是耶穌基督裡面的生命
[00:24:35.000 --> 00:24:36.000]  沒有什麼特別的
[00:24:36.000 --> 00:24:38.000]  你拆下靈命
[00:24:38.000 --> 00:24:41.000]  你中丞用廁紙剛才用多了
[00:24:41.000 --> 00:24:43.000]  靈命今天不是很好
[00:24:43.000 --> 00:24:45.000]  不環保
[00:24:45.000 --> 00:24:49.000]  正正是這些生命
[00:24:49.000 --> 00:24:51.000]  我聽他們
[00:24:51.000 --> 00:24:53.000]  行在他們的中間
[00:24:53.000 --> 00:24:56.000]  不知道我有什麼恩賜
[00:24:56.000 --> 00:24:58.000]  在我的肋骨小的時候
[00:24:58.000 --> 00:25:01.000]  我想做按摩師
[00:25:01.000 --> 00:25:05.000]  在雨傘運動的中間
[00:25:05.000 --> 00:25:07.000]  我會做按摩師
[00:25:07.000 --> 00:25:09.000]  我會幫那些人做按摩
[00:25:09.000 --> 00:25:12.000]  A恆姐那些不要來找我
[00:25:12.000 --> 00:25:14.000]  我對你是沒有負擔的
[00:25:14.000 --> 00:25:25.000]  (笑聲)
[00:25:25.000 --> 00:25:27.000]  甚至我在中間
[00:25:27.000 --> 00:25:30.000]  看他們藝術的作品
[00:25:30.000 --> 00:25:32.000]  我看到很多的圖畫
[00:25:32.000 --> 00:25:34.000]  但更多的時候是
[00:25:34.000 --> 00:25:36.000]  很多人的眼淚旁邊
[00:25:36.000 --> 00:25:39.000]  我為他們按手祈禱
[00:25:39.000 --> 00:25:41.000]  而這些時刻
[00:25:41.000 --> 00:25:42.000]  其實你問我
[00:25:42.000 --> 00:25:44.000]  讀了心理輔導
[00:25:44.000 --> 00:25:46.000]  做了spiritual direction
[00:25:46.000 --> 00:25:48.000]  是silence
[00:25:48.000 --> 00:25:50.000]  是沒有言語的
[00:25:50.000 --> 00:25:51.000]  因為我的心
[00:25:51.000 --> 00:25:53.000]  游走於不同面向的裏邊
[00:25:53.000 --> 00:25:55.000]  其實我是沒有言語
[00:25:55.000 --> 00:25:57.000]  是沒有答案的
[00:25:57.000 --> 00:26:00.000]  很多時候只是給紙巾
[00:26:00.000 --> 00:26:03.000]  Paising在這裏都知道
[00:26:03.000 --> 00:26:04.000]  因為他看到
[00:26:04.000 --> 00:26:05.000]  本來拉著我
[00:26:05.000 --> 00:26:06.000]  要幫那些人祈禱
[00:26:06.000 --> 00:26:08.000]  結果是沒有言語的
[00:26:08.000 --> 00:26:11.000]  就是給紙巾給對方
[00:26:11.000 --> 00:26:12.000]  我自己的模樣
[00:26:12.000 --> 00:26:14.000]  頂姐妹是很可愛的
[00:26:14.000 --> 00:26:17.000]  裏邊很多都有中資公司的
[00:26:17.000 --> 00:26:23.000]  亦都是非常愛香港的頂姐妹
[00:26:23.000 --> 00:26:25.000]  所以接下來
[00:26:25.000 --> 00:26:27.000]  很短的分享
[00:26:27.000 --> 00:26:28.000]  只要你去買書
[00:26:28.000 --> 00:26:29.000]  你不會虧蝕的
[00:26:29.000 --> 00:26:31.000]  我講少一點
[00:26:31.000 --> 00:26:34.000]  我更多的是
[00:26:34.000 --> 00:26:36.000]  經歷了這個
[00:26:36.000 --> 00:26:37.000]  Umbrella Movement
[00:26:37.000 --> 00:26:38.000]  這兩年多
[00:26:38.000 --> 00:26:41.000]  因為我自己接的工作
[00:26:41.000 --> 00:26:43.000]  是不少的
[00:26:43.000 --> 00:26:44.000]  大部分是因為
[00:26:44.000 --> 00:26:46.000]  靈修科老師不是很多
[00:26:46.000 --> 00:26:48.000]  所以我去講一些靈修工作
[00:26:48.000 --> 00:26:50.000]  但令我更加掛心的是
[00:26:50.000 --> 00:26:52.000]  一批的牧者
[00:26:52.000 --> 00:26:54.000]  他們的那種無奈
[00:26:54.000 --> 00:26:55.000]  那種無奈就是
[00:26:55.000 --> 00:26:58.000]  一些年輕人離開教會
[00:26:58.000 --> 00:27:01.000]  中間可能是種植的子女
[00:27:01.000 --> 00:27:03.000]  可能是牧師的子女
[00:27:03.000 --> 00:27:06.000]  是很難去處理的
[00:27:06.000 --> 00:27:08.000]  有些是
[00:27:08.000 --> 00:27:10.000]  他們一心想救班的人
[00:27:10.000 --> 00:27:13.000]  很愛護的青年人
[00:27:13.000 --> 00:27:16.000]  但反過來說你老套
[00:27:16.000 --> 00:27:17.000]  你不行了
[00:27:17.000 --> 00:27:19.000]  你那套東西過時
[00:27:19.000 --> 00:27:20.000]  我想很多的傷害
[00:27:20.000 --> 00:27:22.000]  正如Kevin剛才所講的
[00:27:22.000 --> 00:27:25.000]  藍絲帶傷 黃絲帶傷
[00:27:25.000 --> 00:27:26.000]  年輕人傷
[00:27:26.000 --> 00:27:27.000]  但你們知不知道
[00:27:27.000 --> 00:27:28.000]  你們的牧者
[00:27:28.000 --> 00:27:31.000]  或者是我們中間
[00:27:31.000 --> 00:27:33.000]  很多在政府裏面做的頂姐妹
[00:27:33.000 --> 00:27:35.000]  亦都很傷的
[00:27:35.000 --> 00:27:37.000]  所以這種刺痛
[00:27:37.000 --> 00:27:39.000]  我們反映人性那種
[00:27:39.000 --> 00:27:41.000]  很深的那種無奈
[00:27:41.000 --> 00:27:43.000]  還有這個處境裏面
[00:27:43.000 --> 00:27:46.000]  是不知道怎樣去祈禱
[00:27:46.000 --> 00:27:47.000]  但正正是這樣
[00:27:47.000 --> 00:27:50.000]  我仍然想用脈觀和行動
[00:27:50.000 --> 00:27:53.000]  很簡單地提出幾種建議
[00:27:53.000 --> 00:27:55.000]  第一個就是
[00:27:55.000 --> 00:27:58.000]  怎樣在明辨和警醒的裏面
[00:27:58.000 --> 00:28:00.000]  去經歷上帝的臨在
[00:28:00.000 --> 00:28:02.000]  有些時候是謹慎
[00:28:02.000 --> 00:28:04.000]  但有些時候是勇敢
[00:28:04.000 --> 00:28:06.000]  在這兩年多
[00:28:06.000 --> 00:28:08.000]  我見到不同的陣營
[00:28:08.000 --> 00:28:10.000]  如果將兩個比較極端的陣營
[00:28:10.000 --> 00:28:12.000]  劃分放在前面
[00:28:12.000 --> 00:28:14.000]  我現在這樣說
[00:28:14.000 --> 00:28:16.000]  激烈一點的
[00:28:16.000 --> 00:28:19.000]  就會批評那些保守一點的
[00:28:19.000 --> 00:28:22.000]  就說你是很怕死的
[00:28:22.000 --> 00:28:24.000]  你其實是沒有承擔的
[00:28:24.000 --> 00:28:25.000]  但保守那些
[00:28:25.000 --> 00:28:27.000]  就批評那些走在前面的
[00:28:27.000 --> 00:28:29.000]  你真是膚淺
[00:28:29.000 --> 00:28:31.000]  你這些就是一線
[00:28:31.000 --> 00:28:33.000]  就以為是這樣去的
[00:28:33.000 --> 00:28:34.000]  沒有信用反思
[00:28:34.000 --> 00:28:36.000]  沒有神學反省
[00:28:36.000 --> 00:28:38.000]  所以說了一大輪
[00:28:38.000 --> 00:28:40.000]  就在那裏祈禱
[00:28:40.000 --> 00:28:42.000]  但這個情況
[00:28:42.000 --> 00:28:45.000]  就是現在大家所看到的
[00:28:45.000 --> 00:28:47.000]  說到是怎樣呢
[00:28:47.000 --> 00:28:50.000]  就是堅持自己態度是對的
[00:28:50.000 --> 00:28:52.000]  甚至對於別人的排斥
[00:28:52.000 --> 00:28:55.000]  到一個階段是有一點自意的
[00:28:55.000 --> 00:28:57.000]  就好像你的角度
[00:28:57.000 --> 00:28:59.000]  你的行動
[00:28:59.000 --> 00:29:01.000]  才是土神氣悅一點的
[00:29:01.000 --> 00:29:03.000]  才是屬靈多一點的
[00:29:03.000 --> 00:29:05.000]  甚至用自己的意
[00:29:05.000 --> 00:29:07.000]  套在別人的身上
[00:29:07.000 --> 00:29:09.000]  叫人要跟從你的意
[00:29:09.000 --> 00:29:11.000]  如果別人不跟從的時候
[00:29:11.000 --> 00:29:13.000]  其他人就不義之人
[00:29:13.000 --> 00:29:15.000]  這個是我看到
[00:29:15.000 --> 00:29:17.000]  突然間佔了中間
[00:29:17.000 --> 00:29:19.000]  一個我剛才所說的
[00:29:19.000 --> 00:29:21.000]  人的罪性那邊
[00:29:21.000 --> 00:29:23.000]  不能夠逃脫的一種驕傲和自意
[00:29:23.000 --> 00:29:25.000]  而我們不幸
[00:29:25.000 --> 00:29:28.000]  都落入這種的行政那邊
[00:29:28.000 --> 00:29:30.000]  我想一個脈觀者
[00:29:30.000 --> 00:29:32.000]  在行動的裏邊
[00:29:32.000 --> 00:29:34.000]  他最重要的不是表態
[00:29:34.000 --> 00:29:36.000]  他佔不佔
[00:29:36.000 --> 00:29:38.000]  他是藍還是黃
[00:29:38.000 --> 00:29:40.000]  我想更加重要的是
[00:29:40.000 --> 00:29:43.000]  因為他是向神去負責
[00:29:43.000 --> 00:29:46.000]  和他忠於自己的照明
[00:29:46.000 --> 00:29:48.000]  雖然別人反對
[00:29:48.000 --> 00:29:50.000]  雖然他的解釋
[00:29:50.000 --> 00:29:52.000]  別人未必是贊同
[00:29:52.000 --> 00:29:56.000]  但他是經過審慎的思考
[00:29:56.000 --> 00:29:58.000]  想清楚那個代價
[00:29:58.000 --> 00:30:00.000]  他是有責任
[00:30:00.000 --> 00:30:02.000]  有意識的去行動
[00:30:02.000 --> 00:30:05.000]  所以行動的過程裏邊
[00:30:05.000 --> 00:30:07.000]  一個脈觀者
[00:30:07.000 --> 00:30:09.000]  重點都不是他做了什麼行動
[00:30:09.000 --> 00:30:11.000]  而是他真正對神負責
[00:30:11.000 --> 00:30:13.000]  如果他錯了
[00:30:13.000 --> 00:30:14.000]  他會修正
[00:30:14.000 --> 00:30:16.000]  這個才是重點
[00:30:16.000 --> 00:30:18.000]  不會堅持我就是一對
[00:30:18.000 --> 00:30:20.000]  一對就對了
[00:30:20.000 --> 00:30:22.000]  對方錯了就錯了
[00:30:22.000 --> 00:30:24.000]  而這種修正
[00:30:24.000 --> 00:30:26.000]  柔軟的心情
[00:30:26.000 --> 00:30:28.000]  是一個祈禱的心態
[00:30:28.000 --> 00:30:31.000]  而脈觀者的行動
[00:30:31.000 --> 00:30:34.000]  那種行動其實是一種被動的主動
[00:30:34.000 --> 00:30:36.000]  被動的主動就是
[00:30:36.000 --> 00:30:38.000]  當他不做的時候
[00:30:38.000 --> 00:30:42.000]  他選擇對神的敬畏
[00:30:42.000 --> 00:30:44.000]  和等候
[00:30:44.000 --> 00:30:46.000]  但如果他做的時候
[00:30:46.000 --> 00:30:50.000]  他出於對神的奉獻和愛
[00:30:50.000 --> 00:30:52.000]  和對真理的追尋
[00:30:52.000 --> 00:30:54.000]  和實踐
[00:30:54.000 --> 00:30:56.000]  而這種自由
[00:30:56.000 --> 00:30:58.000]  不是因為別人逼他
[00:30:58.000 --> 00:31:00.000]  或者別人都去佔了
[00:31:00.000 --> 00:31:02.000]  別人都不佔了
[00:31:02.000 --> 00:31:04.000]  所以我的朋友是這樣
[00:31:04.000 --> 00:31:06.000]  我就要跟著這樣
[00:31:06.000 --> 00:31:08.000]  其實很多的大專生
[00:31:08.000 --> 00:31:10.000]  我不知道在座的弟妹知不知道
[00:31:10.000 --> 00:31:13.000]  很多大專生受到的壓力
[00:31:13.000 --> 00:31:15.000]  就是他們同儕的壓力
[00:31:15.000 --> 00:31:17.000]  因為大部分都是黃
[00:31:17.000 --> 00:31:18.000]  黃得很厲害
[00:31:18.000 --> 00:31:20.000]  甚至激激得很本土的時候
[00:31:20.000 --> 00:31:22.000]  如果他不是這樣
[00:31:22.000 --> 00:31:25.000]  他會受到排擠和周詠
[00:31:25.000 --> 00:31:28.000]  所以這種裡邊的自由
[00:31:28.000 --> 00:31:31.000]  是我們怎樣幫弟妹發展一種
[00:31:31.000 --> 00:31:34.000]  真正的勇氣和堅持
[00:31:34.000 --> 00:31:36.000]  未必是為了哪個人
[00:31:36.000 --> 00:31:39.000]  而是你在上帝面前的勇氣
[00:31:39.000 --> 00:31:41.000]  但更加重要的脈觀者
[00:31:41.000 --> 00:31:43.000]  不亂斷人
[00:31:43.000 --> 00:31:45.000]  他不是釘人在十字架
[00:31:45.000 --> 00:31:47.000]  因為每個人照命不同
[00:31:47.000 --> 00:31:49.000]  神亮給你的地界
[00:31:49.000 --> 00:31:51.000]  你在政府裡邊做事
[00:31:51.000 --> 00:31:53.000]  神給你的位置
[00:31:53.000 --> 00:31:54.000]  你是自由之身
[00:31:54.000 --> 00:31:55.000]  他有家庭
[00:31:55.000 --> 00:31:56.000]  你沒有家庭
[00:31:56.000 --> 00:31:59.000]  我們按著個人在神面前的領袖
[00:31:59.000 --> 00:32:01.000]  我們要尊重
[00:32:01.000 --> 00:32:04.000]  因為這是神給他的一份
[00:32:04.000 --> 00:32:06.000]  而他也按著他的領袖
[00:32:06.000 --> 00:32:08.000]  在神面前去活映
[00:32:08.000 --> 00:32:11.000]  第二個就是在我們軟弱的地方
[00:32:11.000 --> 00:32:13.000]  經歷上帝的臨在
[00:32:13.000 --> 00:32:16.000]  而這個就需要透過
[00:32:16.000 --> 00:32:18.000]  我們向裡邊的推醒
[00:32:18.000 --> 00:32:22.000]  和向外邊的行動去平衡
[00:32:22.000 --> 00:32:23.000]  對於脈觀者來說
[00:32:23.000 --> 00:32:26.000]  推是為了出
[00:32:26.000 --> 00:32:29.000]  推是為了更加好的出
[00:32:29.000 --> 00:32:31.000]  更加負責任
[00:32:31.000 --> 00:32:32.000]  更加謹慎的出
[00:32:32.000 --> 00:32:35.000]  所以推不是不出的
[00:32:35.000 --> 00:32:38.000]  而是在這種概念裡邊的推
[00:32:38.000 --> 00:32:40.000]  令到自己有空間
[00:32:40.000 --> 00:32:43.000]  和跟群眾保持一些距離
[00:32:43.000 --> 00:32:45.000]  我們不會被掌聲
[00:32:45.000 --> 00:32:48.000]  被一些口號推動我們
[00:32:48.000 --> 00:32:50.000]  我們可以有一些安靜
[00:32:50.000 --> 00:32:52.000]  等待上帝的光照
[00:32:52.000 --> 00:32:54.000]  和醒察自己
[00:32:54.000 --> 00:32:55.000]  究竟在上帝的面前
[00:32:55.000 --> 00:32:58.000]  上帝怎樣看待我們
[00:32:58.000 --> 00:33:00.000]  在佔領的期間
[00:33:00.000 --> 00:33:01.000]  或者應該說
[00:33:01.000 --> 00:33:03.000]  與生運動的期間
[00:33:03.000 --> 00:33:08.000]  我是看到很多的行動者的缺點
[00:33:08.000 --> 00:33:10.000]  是暴露了出來的
[00:33:10.000 --> 00:33:11.000]  我剛才說
[00:33:11.000 --> 00:33:12.000]  這四樣東西
[00:33:12.000 --> 00:33:13.000]  在抗爭的裡邊
[00:33:13.000 --> 00:33:15.000]  是看得很明顯的
[00:33:15.000 --> 00:33:18.000]  所以很多的限制和缺點
[00:33:18.000 --> 00:33:22.000]  都是受到批評打壓的時候
[00:33:22.000 --> 00:33:23.000]  那種反彈
[00:33:23.000 --> 00:33:26.000]  反而就令到你變成對方
[00:33:26.000 --> 00:33:28.000]  你憎恨對方的暴力
[00:33:28.000 --> 00:33:31.000]  但你變成一個施暴者
[00:33:31.000 --> 00:33:32.000]  你憎恨對方
[00:33:32.000 --> 00:33:34.000]  在憤怒中對你的發洩
[00:33:34.000 --> 00:33:35.000]  但最後是你的憤怒
[00:33:35.000 --> 00:33:37.000]  將你吞滅了
[00:33:37.000 --> 00:33:40.000]  所以怎樣去停下來
[00:33:40.000 --> 00:33:42.000]  怎樣去這一次
[00:33:42.000 --> 00:33:44.000]  在反彈的裡邊
[00:33:44.000 --> 00:33:47.000]  用聖靈那種內在的控制
[00:33:47.000 --> 00:33:48.000]  可以回來
[00:33:48.000 --> 00:33:50.000]  這是退城中間
[00:33:50.000 --> 00:33:52.000]  很重要的一個空間
[00:33:52.000 --> 00:33:55.000]  還有很多的基督徒的領袖
[00:33:55.000 --> 00:33:56.000]  我不說是誰
[00:33:56.000 --> 00:33:58.000]  沒有指定是誰
[00:33:58.000 --> 00:34:01.000]  其實很多的教會的牧者
[00:34:01.000 --> 00:34:03.000]  都有參與在其中
[00:34:03.000 --> 00:34:05.000]  但對於帶領參與者的人
[00:34:05.000 --> 00:34:08.000]  我們要小心一個很重要的行政
[00:34:08.000 --> 00:34:11.000]  就是有一種的自以為是
[00:34:11.000 --> 00:34:14.000]  就好像其他人是沒有錯的
[00:34:14.000 --> 00:34:17.000]  如果加上你是有群眾的擁戴的時候
[00:34:17.000 --> 00:34:20.000]  這是更加危險的時候
[00:34:20.000 --> 00:34:22.000]  因為會將自己絕對化
[00:34:22.000 --> 00:34:23.000]  這種絕對化
[00:34:23.000 --> 00:34:26.000]  會令到你推到神聖化
[00:34:26.000 --> 00:34:28.000]  你是沒有錯的
[00:34:28.000 --> 00:34:29.000]  錯在別人
[00:34:29.000 --> 00:34:31.000]  甚至犯了錯
[00:34:31.000 --> 00:34:32.000]  我就說失去
[00:34:32.000 --> 00:34:34.000]  剛才我說的脈觀
[00:34:34.000 --> 00:34:36.000]  祈禱的人很重要的
[00:34:36.000 --> 00:34:39.000]  就是自性中間的悔改
[00:34:39.000 --> 00:34:43.000]  悔改中間的改變和修正
[00:34:43.000 --> 00:34:45.000]  如果失去這種能力
[00:34:45.000 --> 00:34:47.000]  暴力、壓迫
[00:34:47.000 --> 00:34:50.000]  就在這些人身上發生了
[00:34:50.000 --> 00:34:51.000]  因為你堅持了
[00:34:51.000 --> 00:34:53.000]  你不肯放棄你的錯誤
[00:34:53.000 --> 00:34:55.000]  壓迫和暴力
[00:34:55.000 --> 00:35:00.000]  通常在這些地方出現的
[00:35:00.000 --> 00:35:02.000]  因為時間的關係
[00:35:02.000 --> 00:35:04.000]  我沒有機會說出
[00:35:04.000 --> 00:35:08.000]  我怎樣在與生運動前後
[00:35:08.000 --> 00:35:09.000]  這幾年
[00:35:09.000 --> 00:35:14.000]  我做了很多負面情緒醫治的
[00:35:14.000 --> 00:35:16.000]  靈修止人的工作
[00:35:16.000 --> 00:35:19.000]  因為很多人是嘴上的那一邊
[00:35:19.000 --> 00:35:22.000]  剛才德禎所分享的
[00:35:22.000 --> 00:35:24.000]  很多人是恐懼的那一邊
[00:35:24.000 --> 00:35:26.000]  更多人是憤怒的那一邊
[00:35:26.000 --> 00:35:28.000]  是憤怒的那一邊
[00:35:28.000 --> 00:35:32.000]  如果你願意
[00:35:32.000 --> 00:35:34.000]  一會兒下去買書就行了
[00:35:35.000 --> 00:35:38.000]  我想說
[00:35:38.000 --> 00:35:42.000]  其實剛才Kevin的動容
[00:35:42.000 --> 00:35:44.000]  是觸動我的心的
[00:35:44.000 --> 00:35:45.000]  謝謝你
[00:35:45.000 --> 00:35:50.000]  跟你分享了一兩次
[00:35:50.000 --> 00:35:52.000]  這個觸動是
[00:35:52.000 --> 00:35:54.000]  我看到一個地卿
[00:35:54.000 --> 00:35:58.000]  他在他的生命經歷裡
[00:35:58.000 --> 00:36:03.000]  信仰在這些時刻是真實的
[00:36:03.000 --> 00:36:05.000]  怎樣宣告
[00:36:05.000 --> 00:36:08.000]  耶穌基督的復活能力
[00:36:08.000 --> 00:36:10.000]  怎樣宣告
[00:36:10.000 --> 00:36:12.000]  即或不然
[00:36:12.000 --> 00:36:14.000]  你是我的主
[00:36:14.000 --> 00:36:16.000]  怎樣在沒有答案的時候
[00:36:16.000 --> 00:36:19.000]  相信恩典是無限的
[00:36:19.000 --> 00:36:22.000]  我想這些是很艱難的
[00:36:22.000 --> 00:36:26.000]  但正正就是這麼簡單的元素
[00:36:26.000 --> 00:36:30.000]  在負面情緒的靈修轉化
[00:36:30.000 --> 00:36:32.000]  我看到一個人的生命
[00:36:32.000 --> 00:36:34.000]  他願意打開眼睛
[00:36:34.000 --> 00:36:36.000]  讀回他的故事
[00:36:36.000 --> 00:36:38.000]  看到自己的缺乏
[00:36:38.000 --> 00:36:41.000]  承認自己的錯誤
[00:36:41.000 --> 00:36:44.000]  而在裡面看到上帝無限的慈愛
[00:36:44.000 --> 00:36:46.000]  這個沒有什麼秘訣
[00:36:46.000 --> 00:36:49.000]  信仰是沒有捷徑的
[00:36:49.000 --> 00:36:52.000]  是回到那些最基礎的功夫
[00:36:52.000 --> 00:36:55.000]  裡面去認定他是我們的上帝
[00:36:55.000 --> 00:36:57.000]  教書是這樣的
[00:36:57.000 --> 00:36:59.000]  重點教導就差不多了
[00:37:00.000 --> 00:37:03.000]  所以slice是不用講完的
[00:37:03.000 --> 00:37:05.000]  所以只要一兩件事
[00:37:05.000 --> 00:37:08.000]  兩件事在九點鐘之前錄下來
[00:37:08.000 --> 00:37:11.000]  讓大家可以問問題就可以了
[00:37:11.000 --> 00:37:17.000]  Harry Nguyen在他寫的和平篇章裡面
[00:37:17.000 --> 00:37:23.000]  特別對抗爭者的觀察
[00:37:23.000 --> 00:37:25.000]  和屬靈的洞見
[00:37:25.000 --> 00:37:28.000]  其實在群體中間的相交
[00:37:28.000 --> 00:37:29.000]  在經歷上
[00:37:29.000 --> 00:37:33.000]  你的男生對抗爭者是最困難的
[00:37:33.000 --> 00:37:38.000]  因為抗爭者的性格一定夠強
[00:37:38.000 --> 00:37:43.000]  或者根據我們的性格測驗
[00:37:43.000 --> 00:37:47.000]  MCMI,Eli姐姐
[00:37:47.000 --> 00:37:50.000]  就是有一種anti-social
[00:37:50.000 --> 00:37:54.000]  有一點點才可以這樣走出來
[00:37:54.000 --> 00:37:57.000]  所以要講群體
[00:37:57.000 --> 00:38:00.000]  對這班人是有一點點艱難的
[00:38:00.000 --> 00:38:03.000]  還有這班人的正義感是很強的
[00:38:03.000 --> 00:38:06.000]  所以要在一個群體裡面
[00:38:06.000 --> 00:38:10.000]  怎樣可以謙卑下來不做英雄
[00:38:10.000 --> 00:38:13.000]  和謙卑下來聽人說
[00:38:13.000 --> 00:38:15.000]  是Harry Nguyen見到
