
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:24:23.440 --> 00:24:25.600]   on the apparatus of reflection on race
[00:24:25.600 --> 00:24:28.680]   rather than to face the gripping
[00:24:28.680 --> 00:24:30.760]   and present impact of racism.
[00:24:31.580 --> 00:24:34.080]   It is a Christology that sits atop
[00:24:34.080 --> 00:24:41.080]   what is rather than fundamentally reorders reality itself.
[00:24:41.080 --> 00:24:42.640]   I'd like to come back to this
[00:24:42.640 --> 00:24:45.000]   with questions in the Q&A time.
[00:24:45.000 --> 00:24:48.480]   Whiteness is one of the features
[00:24:48.480 --> 00:24:53.360]   that makes it possible
[00:24:53.360 --> 00:24:56.740]   for culture to dominate Christology.
[00:24:56.740 --> 00:24:59.720]   The second one is maleness.
[00:25:01.400 --> 00:25:03.760]   Also inextricably linked to being white
[00:25:03.760 --> 00:25:08.200]   and evangelical in America is typically being male.
[00:25:08.200 --> 00:25:10.960]   It's male voices that have dominated
[00:25:10.960 --> 00:25:13.360]   the American evangelical scene,
[00:25:13.360 --> 00:25:16.040]   partly through a rejection of women in leadership,
[00:25:16.040 --> 00:25:18.920]   not least women in church leadership,
[00:25:18.920 --> 00:25:21.400]   and especially against women preaching
[00:25:21.400 --> 00:25:22.700]   in the life of the church.
[00:25:22.700 --> 00:25:26.760]   Anyone who knows the life of the church around the world
[00:25:26.760 --> 00:25:29.120]   is more than aware of the pervasive
[00:25:29.120 --> 00:25:31.120]   life-giving ministry of women.
[00:25:31.120 --> 00:25:36.200]   CGST knows this, Fuller Seminary knows this.
[00:25:36.200 --> 00:25:40.160]   The church around the world sees and understands
[00:25:40.160 --> 00:25:42.440]   the impossible contribution,
[00:25:42.440 --> 00:25:46.000]   possibly large contributions of women.
[00:25:46.000 --> 00:25:49.040]   But for many reasons in evangelical churches,
[00:25:49.040 --> 00:25:51.400]   those in leadership are typically male
[00:25:51.400 --> 00:25:55.000]   and typically older male and typically white male.
[00:25:55.840 --> 00:25:59.160]   They're the ones that are thought as if by nature
[00:25:59.160 --> 00:26:00.820]   to be the ones in charge.
[00:26:00.820 --> 00:26:04.880]   The long established assumption excludes 50%
[00:26:04.880 --> 00:26:07.040]   of the body of Christ from leadership
[00:26:07.040 --> 00:26:10.240]   and fits a stereotype that I would argue
[00:26:10.240 --> 00:26:13.240]   is not biblical or Christological,
[00:26:13.240 --> 00:26:16.000]   but much more of an unformed,
[00:26:16.000 --> 00:26:19.040]   untransformed aspect of culture.
[00:26:19.040 --> 00:26:21.440]   White evangelicalism in the United States
[00:26:21.440 --> 00:26:25.240]   is predominantly male in its public manifestation
[00:26:25.240 --> 00:26:27.440]   and the events last week
[00:26:27.440 --> 00:26:31.840]   on the steps of the Capitol building in Washington, DC
[00:26:31.840 --> 00:26:34.640]   only further emphasize that very point,
[00:26:34.640 --> 00:26:38.140]   not least with signs that said, "Jesus saves."
[00:26:38.140 --> 00:26:41.360]   This shows itself to be out of touch
[00:26:41.360 --> 00:26:43.360]   with the world in which we live,
[00:26:43.360 --> 00:26:46.560]   not least the community gathered in worship.
[00:26:46.560 --> 00:26:49.400]   Where are the leading voices
[00:26:49.400 --> 00:26:52.040]   in American white evangelicalism?
[00:26:52.040 --> 00:26:54.960]   It's not as though there are no well-known women
[00:26:54.960 --> 00:26:58.680]   Bible teachers like Beth Moore, for example,
[00:26:58.680 --> 00:27:01.640]   but they are often not held in the same respect
[00:27:01.640 --> 00:27:04.640]   as institutional leaders or church planters
[00:27:04.640 --> 00:27:08.000]   or public policy advocates or theologians.
[00:27:08.000 --> 00:27:12.800]   They are primarily seen as "women's speakers"
[00:27:12.800 --> 00:27:17.400]   rather than voices that should lead change,
[00:27:17.400 --> 00:27:19.360]   should lead and change the church
[00:27:19.360 --> 00:27:21.840]   by a deeply penetrative Christology
[00:27:21.840 --> 00:27:23.600]   that rewrites our narratives,
[00:27:23.600 --> 00:27:26.880]   sets us free and resets our social location.
[00:27:26.880 --> 00:27:31.760]   As Beth Moore has spoken out more and more publicly,
[00:27:31.760 --> 00:27:35.080]   male voices have harshly criticized her
[00:27:35.080 --> 00:27:40.080]   and many of her adherents who are women have dropped away.
[00:27:40.080 --> 00:27:42.680]   What has been fascinating to watch
[00:27:42.680 --> 00:27:44.320]   is that at the same time,
[00:27:44.320 --> 00:27:47.520]   she's attracted a wider set of women,
[00:27:47.520 --> 00:27:51.600]   not so much from inside the white evangelical subculture
[00:27:51.600 --> 00:27:54.080]   who are hungering for a deep encounter
[00:27:54.080 --> 00:27:56.240]   and transformation with God
[00:27:56.240 --> 00:27:58.440]   that will affect their whole lives.
[00:27:58.440 --> 00:28:00.960]   It is her care with the scriptures,
[00:28:00.960 --> 00:28:03.640]   her honesty in their implications,
[00:28:03.640 --> 00:28:05.960]   her refreshing self-critique
[00:28:05.960 --> 00:28:10.680]   and her confidence in God's power rather than in her own.
[00:28:10.680 --> 00:28:13.920]   These are the charisms that I see
[00:28:13.920 --> 00:28:16.360]   as the fruit of the Spirit in her life
[00:28:16.360 --> 00:28:18.540]   and that the body of Christ needs.
[00:28:20.920 --> 00:28:25.040]   The next category, in addition to whiteness and maleness,
[00:28:25.040 --> 00:28:29.520]   is the way white American evangelicalism
[00:28:29.520 --> 00:28:31.280]   is bent on success.
[00:28:31.280 --> 00:28:34.480]   The fruitfulness of the church
[00:28:34.480 --> 00:28:36.600]   that tends to get the most attention
[00:28:36.600 --> 00:28:42.800]   in white evangelicalism is the growth, size, amounts,
[00:28:42.800 --> 00:28:46.760]   numbers that can be externally measured,
[00:28:46.760 --> 00:28:49.120]   considered success-oriented,
[00:28:49.120 --> 00:28:51.920]   and evaluated and rewarded because of that.
[00:28:51.920 --> 00:28:54.640]   This is reflective of a set
[00:28:54.640 --> 00:28:57.160]   of selective theological influences
[00:28:57.160 --> 00:29:02.160]   connected now to corporate or entertainment values.
[00:29:02.160 --> 00:29:04.040]   It does not show the fruit of the Spirit
[00:29:04.040 --> 00:29:07.400]   of an identification with a crucified Christ.
[00:29:07.400 --> 00:29:11.080]   It is not a narrative of laying down power,
[00:29:11.080 --> 00:29:15.000]   but a public success measured by benchmarks of influence
[00:29:15.000 --> 00:29:17.160]   with social or economic power.
[00:29:17.160 --> 00:29:21.440]   Being invited by the President of the United States
[00:29:21.440 --> 00:29:24.240]   to be one of his "evangelical advisors"
[00:29:24.240 --> 00:29:27.840]   is the height of this convergence
[00:29:27.840 --> 00:29:30.720]   and this crisis in the United States.
[00:29:30.720 --> 00:29:36.180]   The megachurch model symbolically distills these tendencies
[00:29:36.180 --> 00:29:40.300]   and maximizes efficiency and scale as a value.
[00:29:41.280 --> 00:29:45.440]   This all makes sense once you embrace and assume
[00:29:45.440 --> 00:29:48.040]   that church means standing inside
[00:29:48.040 --> 00:29:50.240]   this non-Christological paradigm.
[00:29:50.240 --> 00:29:52.880]   It's just the environment
[00:29:52.880 --> 00:29:55.520]   and not itself the focus of attention.
[00:29:55.520 --> 00:29:58.680]   It is the assumed basis for all that is done
[00:29:58.680 --> 00:30:00.680]   on top of that platform.
[00:30:00.680 --> 00:30:03.140]   It is like paint on a canvas,
[00:30:03.140 --> 00:30:05.500]   not evidence of a new creation.
[00:30:05.500 --> 00:30:09.000]   This does not mean, of course,
[00:30:09.000 --> 00:30:13.080]   that all good disappears or the truth is absent
[00:30:13.080 --> 00:30:16.480]   or that faithful servant does not occur in megachurches.
[00:30:16.480 --> 00:30:18.560]   Of course, that's not true.
[00:30:18.560 --> 00:30:22.740]   But all those things happen often to the side
[00:30:22.740 --> 00:30:27.740]   or on the back or on top of an industrial strength engine
[00:30:27.740 --> 00:30:31.440]   that is being driven by the growth machine,
[00:30:31.440 --> 00:30:33.700]   which is not itself a kingdom value.
[00:30:34.760 --> 00:30:39.040]   The multi-billion dollar evangelical industrial complex
[00:30:39.040 --> 00:30:42.480]   is driven by achieving statistical, financial,
[00:30:42.480 --> 00:30:44.440]   and production quality,
[00:30:44.440 --> 00:30:48.720]   and letting that show that keeps the audience coming back
[00:30:48.720 --> 00:30:52.400]   and it keeps that audience giving financially.
[00:30:52.400 --> 00:30:56.280]   They follow numbers, rankings, quality
[00:30:56.280 --> 00:30:57.960]   that drives the machine
[00:30:57.960 --> 00:30:59.960]   more than the evidence of true wisdom.
[00:31:01.080 --> 00:31:04.220]   The pandemic makes this inclination all the more evident.
[00:31:04.220 --> 00:31:07.500]   Preaching at such a church,
[00:31:07.500 --> 00:31:09.560]   I was once introduced as a preacher
[00:31:09.560 --> 00:31:13.520]   for a night of what they called star-studded worship.
[00:31:13.520 --> 00:31:19.220]   Imagine, star-studded worship.
[00:31:19.220 --> 00:31:23.580]   There is only one star in Christian worship.
[00:31:23.580 --> 00:31:29.080]   In light of these three prominent markers,
[00:31:29.080 --> 00:31:33.120]   white, male, and success,
[00:31:33.120 --> 00:31:37.840]   the result looks like white, male, success culture
[00:31:37.840 --> 00:31:40.500]   wrapping itself in biblical language,
[00:31:40.500 --> 00:31:44.880]   but not showing the Christological fruit
[00:31:44.880 --> 00:31:49.880]   by the spirit of love, mercy, kindness, justice, or more.
[00:31:49.880 --> 00:31:54.580]   At a time when the racial and gender landscape
[00:31:54.580 --> 00:31:57.280]   of the United States is rapidly changing
[00:31:57.280 --> 00:32:00.360]   and challenging the vestiges of white supremacy
[00:32:00.360 --> 00:32:01.740]   and of male dominance,
[00:32:01.740 --> 00:32:07.280]   white evangelicalism has become very nostalgic.
[00:32:07.280 --> 00:32:09.900]   No wonder so many have been taken with the notion
[00:32:09.900 --> 00:32:12.160]   of make America great again.
[00:32:12.160 --> 00:32:13.880]   It's a nostalgic phrase.
[00:32:13.880 --> 00:32:17.320]   That very slogan fails to reflect anything
[00:32:17.320 --> 00:32:19.480]   about the inherent character of the gospel,
[00:32:19.480 --> 00:32:24.500]   but instead of something quite different.
[00:32:24.500 --> 00:32:27.960]   It does not feed a picture of reconstituting
[00:32:27.960 --> 00:32:30.440]   and reordering our lives
[00:32:30.440 --> 00:32:32.840]   because of the gospel's transformation.
[00:32:32.840 --> 00:32:39.160]   Native American, black, Latino, and Asian stories
[00:32:39.160 --> 00:32:44.420]   are not truly heard and trusted in such churches
[00:32:44.420 --> 00:32:46.640]   as the ones I'm describing.
[00:32:46.640 --> 00:32:48.240]   Their narratives have to be quote,
[00:32:48.240 --> 00:32:52.160]   vetted by white male evangelical voices
[00:32:52.160 --> 00:32:55.460]   that claim a biblicism that is belied
[00:32:55.460 --> 00:32:57.860]   by their words and their actions.
[00:32:57.860 --> 00:33:01.180]   This is the whirlwind that brings the enterprise
[00:33:01.180 --> 00:33:04.340]   of white evangelicalism spiraling down
[00:33:04.340 --> 00:33:06.260]   in the culture wars of today.
[00:33:06.260 --> 00:33:10.620]   Even in today's press, so many different voices
[00:33:10.620 --> 00:33:13.740]   expressing the death of evangelicalism
[00:33:13.740 --> 00:33:17.100]   and potentially the death of the church in America.
[00:33:17.100 --> 00:33:20.040]   While these may be reactionary words at the moment,
[00:33:20.040 --> 00:33:24.300]   they do not fail to grasp the urgency and crisis
[00:33:24.300 --> 00:33:26.120]   that I actually think is upon us.
[00:33:26.120 --> 00:33:30.620]   White evangelicalism in America shows itself
[00:33:30.620 --> 00:33:33.580]   to have bankruptcy at its core,
[00:33:33.580 --> 00:33:37.600]   not just in its policy or presidential preferences.
[00:33:37.600 --> 00:33:43.820]   Back to John Stott and Franklin Graham.
[00:33:43.820 --> 00:33:48.260]   On a trip with John Stott that I took,
[00:33:48.260 --> 00:33:52.240]   primarily giving lectures in various Indian seminaries,
[00:33:52.240 --> 00:33:55.920]   we had a Sunday afternoon venture to go in search
[00:33:55.920 --> 00:33:59.340]   of the elderly mother of an Indian missionary
[00:33:59.340 --> 00:34:00.740]   currently serving in Vietnam
[00:34:00.740 --> 00:34:03.580]   at the time that this trip took place.
[00:34:03.580 --> 00:34:07.480]   He asked if John would go and find and call on his mother
[00:34:07.480 --> 00:34:09.580]   the next time he was in India.
[00:34:09.580 --> 00:34:12.040]   And John said he would do his best to do so.
[00:34:12.040 --> 00:34:16.600]   This was the afternoon for fulfilling that commitment.
[00:34:16.600 --> 00:34:21.000]   We had her name and a region in the city of Madras
[00:34:21.000 --> 00:34:26.000]   where she lived, but we didn't know any further information.
[00:34:26.000 --> 00:34:29.080]   We had an Indian pastor with us.
[00:34:29.080 --> 00:34:34.080]   And with those tiny helps, we set off to try to find her.
[00:34:34.080 --> 00:34:38.520]   It took a few hours with no success
[00:34:38.520 --> 00:34:40.760]   and no confidence of success.
[00:34:40.760 --> 00:34:44.400]   We were literally wandering in the streets of Madras
[00:34:44.400 --> 00:34:47.800]   trying to find an elderly woman
[00:34:47.800 --> 00:34:51.060]   who lived in very, very poor conditions.
[00:34:51.060 --> 00:34:53.360]   There was no precise address.
[00:34:53.360 --> 00:34:56.840]   We just had her name and the area that she might live in.
[00:34:56.840 --> 00:35:01.120]   We were in that sense without human hope.
[00:35:01.120 --> 00:35:06.120]   And still by John's commitment to his friend, we persisted.
[00:35:06.120 --> 00:35:11.080]   Suddenly after several false hopes,
[00:35:11.080 --> 00:35:13.840]   we seem to have perhaps come up with a lead.
[00:35:14.760 --> 00:35:18.640]   A man unknown to us led us further and further
[00:35:18.640 --> 00:35:21.720]   into the borough layers of a particular neighborhood
[00:35:21.720 --> 00:35:23.560]   in India, in Madras,
[00:35:23.560 --> 00:35:27.400]   eventually into a common courtyard or two
[00:35:27.400 --> 00:35:31.760]   until finally and remarkably we had before us
[00:35:31.760 --> 00:35:34.280]   this sweet elderly woman,
[00:35:34.280 --> 00:35:37.520]   mother of the man who wrote to John from Vietnam.
[00:35:37.520 --> 00:35:41.080]   He described her as a dear lady
[00:35:41.080 --> 00:35:44.600]   who was losing her teeth one by one.
[00:35:44.600 --> 00:35:46.620]   Would John please go and see her?
[00:35:46.620 --> 00:35:53.120]   She immediately knelt before us and kissed John's feet
[00:35:53.120 --> 00:35:57.280]   and she asked immediately if he would preach for her
[00:35:57.280 --> 00:35:58.220]   and to her.
[00:35:58.220 --> 00:36:02.400]   After an honorific small rug was found
[00:36:02.400 --> 00:36:04.980]   and John was positioned on top of it,
[00:36:04.980 --> 00:36:08.700]   this simple woman knelt with her hands open
[00:36:08.700 --> 00:36:10.100]   to hear the word of God.
[00:36:11.100 --> 00:36:14.420]   The man who spoke to scholars and leaders
[00:36:14.420 --> 00:36:18.900]   all around the world and in Madras that day
[00:36:18.900 --> 00:36:24.940]   now offered in the clearest and most appropriate way,
[00:36:24.940 --> 00:36:28.100]   a compassionate and convicting sermon
[00:36:28.100 --> 00:36:29.740]   of God's love for the world,
[00:36:29.740 --> 00:36:34.800]   including for this woman's son and for she herself.
[00:36:34.800 --> 00:36:37.260]   He prayed for her.
[00:36:37.260 --> 00:36:39.860]   She kissed his feet again.
[00:36:40.860 --> 00:36:43.580]   The man who preached to tens,
[00:36:43.580 --> 00:36:46.820]   maybe hundreds of thousands was no different
[00:36:46.820 --> 00:36:49.620]   than the man who preached for the one person.
[00:36:49.620 --> 00:36:54.060]   This was not about power, but wisdom.
[00:36:54.060 --> 00:36:58.900]   Not about being male or white, but about being human.
[00:36:58.900 --> 00:37:03.620]   Not about being successful, but being a servant.
[00:37:03.620 --> 00:37:08.980]   Now, I want to believe that Franklin Graham
[00:37:08.980 --> 00:37:10.820]   would have such stories himself.
[00:37:10.820 --> 00:37:16.320]   But that is not what is at least publicly visible.
[00:37:16.320 --> 00:37:19.700]   Out of the same seedbed that they both shared
[00:37:19.700 --> 00:37:24.060]   of evangelical faith comes two very different manifestations.
[00:37:24.060 --> 00:37:28.780]   Yes, one comes from America and the other from Britain,
[00:37:28.780 --> 00:37:32.540]   but in a deeper sense, they come from
[00:37:32.540 --> 00:37:36.900]   different social locations and surrounding cultures,
[00:37:36.900 --> 00:37:40.060]   but they actually share quite similar Christologies.
[00:37:40.060 --> 00:37:42.940]   Their written statements of faith
[00:37:42.940 --> 00:37:45.180]   might be quite similar to one another,
[00:37:45.180 --> 00:37:49.940]   but the display of the implications of that Christology
[00:37:49.940 --> 00:37:51.380]   seems to be quite different.
[00:37:51.380 --> 00:37:57.740]   Both men are mature and complex.
[00:37:57.740 --> 00:38:01.420]   Both had complicated relationships
[00:38:01.420 --> 00:38:04.420]   with their highly public and influential fathers.
[00:38:05.540 --> 00:38:08.820]   Both were born into an ecosystem
[00:38:08.820 --> 00:38:11.220]   that was feeding them in particular ways.
[00:38:11.220 --> 00:38:14.460]   Both are more than entitled
[00:38:14.460 --> 00:38:17.420]   to their distinctive journeys of soul before God
[00:38:17.420 --> 00:38:20.500]   and before the audiences that in the call of God,
[00:38:20.500 --> 00:38:23.700]   they sought to live out as their vocation.
[00:38:23.700 --> 00:38:26.140]   Contrast between the two, however,
[00:38:26.140 --> 00:38:28.580]   does seem to tell a significant story.
[00:38:28.580 --> 00:38:33.500]   The gospel landed in John's life as a counterpoint
[00:38:33.500 --> 00:38:36.740]   to his wealthy and prominent medical family narrative.
[00:38:36.740 --> 00:38:40.780]   At an early stage during World War II,
[00:38:40.780 --> 00:38:44.540]   John's father was a highly prominent heart surgeon,
[00:38:44.540 --> 00:38:48.460]   and it was after his conversion as a young man
[00:38:48.460 --> 00:38:51.900]   that he declared himself a pacifist because of his faith.
[00:38:51.900 --> 00:38:57.740]   For two years during the war, living under the same roof,
[00:38:57.740 --> 00:38:59.860]   John's father did not talk with him.
[00:39:02.020 --> 00:39:04.340]   They eventually reconciled.
[00:39:04.340 --> 00:39:07.620]   John eventually was no longer a pacifist,
[00:39:07.620 --> 00:39:10.100]   and his life proceeded as someone
[00:39:10.100 --> 00:39:12.900]   who would have defended just war.
[00:39:12.900 --> 00:39:16.620]   He entered eventually the Anglican communion
[00:39:16.620 --> 00:39:20.140]   at a time when evangelicals were a very small
[00:39:20.140 --> 00:39:22.300]   and beleaguered minority.
[00:39:22.300 --> 00:39:25.580]   He had been converted at a school as a boy
[00:39:25.580 --> 00:39:27.220]   and then discipled by the influence
[00:39:27.220 --> 00:39:29.580]   of that evangelist for many years.
[00:39:29.580 --> 00:39:34.580]   This man's name was affectionately called Dash, John Nash,
[00:39:34.580 --> 00:39:41.500]   and he wrote to John as a school boy every week
[00:39:41.500 --> 00:39:45.700]   for five years to help nurture him as a disciple.
[00:39:45.700 --> 00:39:50.780]   Franklin was raised in the home
[00:39:50.780 --> 00:39:53.740]   of one of the world's most famous evangelicals,
[00:39:53.740 --> 00:39:56.380]   a person of deep character and passion for Christ
[00:39:56.380 --> 00:39:59.860]   and for the Bible and for its message of salvation hope.
[00:39:59.860 --> 00:40:05.780]   He worked very hard and did lead an exemplary life,
[00:40:05.780 --> 00:40:09.740]   private and public, primarily marked by personal piety.
[00:40:09.740 --> 00:40:13.980]   It was an evangel of individual salvation,
[00:40:13.980 --> 00:40:18.500]   internal deliverance, biblical dependency,
[00:40:18.500 --> 00:40:22.500]   church allegiance, evangelistic commitment and zeal.
[00:40:23.500 --> 00:40:26.860]   This is the gospel of the American Bible Belt.
[00:40:26.860 --> 00:40:30.660]   It is a gospel that taps into the cultural location,
[00:40:30.660 --> 00:40:34.140]   a religious strategy that names true things
[00:40:34.140 --> 00:40:37.700]   that are stripped of surrounding truth so profound
[00:40:37.700 --> 00:40:41.140]   that they lead to another kind of Jesus,
[00:40:41.140 --> 00:40:43.300]   or at least they are susceptible to that.
[00:40:43.300 --> 00:40:49.100]   God can and does use almost any kind of messenger.
[00:40:49.100 --> 00:40:51.780]   But the evangel it represents in my view,
[00:40:51.780 --> 00:40:55.780]   especially in this kind of white American evangelicalism
[00:40:55.780 --> 00:40:57.460]   that I'm describing,
[00:40:57.460 --> 00:41:02.140]   misrepresents so much that has become problematic,
[00:41:02.140 --> 00:41:04.860]   especially in recent years
[00:41:04.860 --> 00:41:07.860]   as it has become tied to President Trump
[00:41:07.860 --> 00:41:11.020]   and the repeated deflection of all the immoral
[00:41:11.020 --> 00:41:14.900]   and abuse theologies tied to the Trump administration.
[00:41:14.900 --> 00:41:21.020]   All this, Franklin has publicly affirmed again and again
[00:41:22.020 --> 00:41:24.660]   as a person who was God's anointed leader
[00:41:24.660 --> 00:41:25.900]   to the United States.
[00:41:25.900 --> 00:41:31.420]   This evangel is submerged
[00:41:31.420 --> 00:41:34.700]   in a culture of power and self-interest.
[00:41:34.700 --> 00:41:41.260]   What makes the story of John Stott especially remarkable
[00:41:41.260 --> 00:41:44.460]   is the way the evangel set him free
[00:41:44.460 --> 00:41:46.660]   from his cultural location.
[00:41:46.660 --> 00:41:50.460]   He began inside, deeply inside,
[00:41:50.460 --> 00:41:55.460]   a highly privileged, very economically wealthy family.
[00:41:55.460 --> 00:42:00.620]   John leveraged the gifts of privilege,
[00:42:00.620 --> 00:42:03.140]   but he did so attuning himself as he grew
[00:42:03.140 --> 00:42:04.980]   and matured as a disciple
[00:42:04.980 --> 00:42:07.900]   to an entirely different vision of a kingdom
[00:42:07.900 --> 00:42:12.020]   that was not about empire, English or otherwise,
[00:42:12.020 --> 00:42:15.740]   and a normativity that was not about his own power,
[00:42:15.740 --> 00:42:19.060]   but was about trying to be evidence
[00:42:19.060 --> 00:42:23.380]   of the reflective power of Christ in vulnerability
[00:42:23.380 --> 00:42:25.460]   that was not about success,
[00:42:25.460 --> 00:42:29.300]   but about truth and obedience and servanthood.
[00:42:29.300 --> 00:42:36.020]   Gestures of kindness, cultural relocation
[00:42:36.020 --> 00:42:39.300]   shows up in a prominent way in the Lausanne Covenant.
[00:42:39.300 --> 00:42:42.860]   At the first Congress called jointly
[00:42:42.860 --> 00:42:44.860]   by Billy Graham and John Stott,
[00:42:45.700 --> 00:42:49.140]   when the voices and lives of non-Western Christian leaders
[00:42:49.140 --> 00:42:52.340]   were finally heard and trusted
[00:42:52.340 --> 00:42:54.860]   on an international evangelical stage
[00:42:54.860 --> 00:42:58.900]   in a way that one could argue had never happened before,
[00:42:58.900 --> 00:43:02.060]   the evangelical world changed by its adoption
[00:43:02.060 --> 00:43:05.980]   because it was the story of the evangel confronting culture
[00:43:05.980 --> 00:43:10.980]   and hearing voices that are not powerful, successful,
[00:43:10.980 --> 00:43:15.300]   mega, popular, or dominantly white or male.
[00:43:15.300 --> 00:43:20.300]   This is the fruit of a wise life centered in Christ,
[00:43:20.300 --> 00:43:24.500]   a Christology that trumps culture, not the other way around.
[00:43:24.500 --> 00:43:28.500]   So culture or Christology,
[00:43:28.500 --> 00:43:33.860]   Christians cannot and should not deny or reject culture.
[00:43:33.860 --> 00:43:36.260]   And we must not pretend
[00:43:36.260 --> 00:43:39.420]   that we are not shaped and compromised by it.
[00:43:39.420 --> 00:43:41.860]   What we must discover is how much more sway
[00:43:41.860 --> 00:43:45.340]   culture typically has than our Christology.
[00:43:45.340 --> 00:43:48.540]   It is not clear the American white evangelicals
[00:43:48.540 --> 00:43:51.500]   understand culture seriously enough.
[00:43:51.500 --> 00:43:53.180]   But what does seem clear
[00:43:53.180 --> 00:43:55.940]   is that they do not allow our Christology
[00:43:55.940 --> 00:44:00.420]   to be transformative enough, self-critiquing enough
[00:44:00.420 --> 00:44:03.220]   of the water in which they swim.
[00:44:03.220 --> 00:44:05.260]   Without that deeper work,
[00:44:05.260 --> 00:44:09.180]   we are to speak and to show the evangel to the world
[00:44:09.180 --> 00:44:14.180]   it will fail the God that we claim to honor and to serve.
[00:44:14.180 --> 00:44:21.580]   Let me stop there and turn to our evening's respondents.
[00:44:21.580 --> 00:44:25.060]   - Thank you, Mark, for the inspiring lecture
[00:44:25.060 --> 00:44:27.180]   and to invite us to reflect on
[00:44:27.180 --> 00:44:29.620]   how should we allow our Christology
[00:44:29.620 --> 00:44:32.700]   to transform our culture and the way we live
[00:44:32.700 --> 00:44:36.380]   that's about truth, obedience, and servanthood.
[00:44:37.300 --> 00:44:39.620]   Now, two members of our faculty
[00:44:39.620 --> 00:44:43.420]   will give their responses to Dr. Labotin's lecture
[00:44:43.420 --> 00:44:47.980]   and the Q&A session will immediately follow the responses.
[00:44:47.980 --> 00:44:50.180]   Just a quick reminder again,
[00:44:50.180 --> 00:44:52.860]   if you have any questions or comments,
[00:44:52.860 --> 00:44:57.020]   you can post them on our website in the live streaming page.
[00:44:57.020 --> 00:44:59.020]   You can scroll down to the webpage
[00:44:59.020 --> 00:45:02.780]   and after the live streaming in Putonghua,
[00:45:02.780 --> 00:45:04.820]   there is a Q&A session
[00:45:04.820 --> 00:45:07.740]   where you can input your questions or comments
[00:45:07.740 --> 00:45:09.520]   after inputting your names.
[00:45:09.520 --> 00:45:14.620]   So let us now welcome our respondents.
[00:45:14.620 --> 00:45:18.900]   Dr. Celine Yun, Assistant Professor of Theological Study,
[00:45:18.900 --> 00:45:22.780]   and then later we'll have reference Dr. King Yip Lui,
[00:45:22.780 --> 00:45:26.240]   Heavenly Blessing Professor of Theological Study.
[00:45:26.240 --> 00:45:27.080]   So welcome.
[00:45:27.080 --> 00:45:30.820]   (audience members murmuring)
[00:45:30.820 --> 00:45:43.800]   - Thank you, Mark, for another inspiring lecture.
[00:45:43.800 --> 00:45:50.720]   I appreciate your remark that theological scholarship
[00:45:54.240 --> 00:45:57.160]   is personal narrative,
[00:45:57.160 --> 00:46:01.720]   so I guess I'll fill everyone in with my own history here.
[00:46:01.720 --> 00:46:07.440]   I grew up in a Christian home here in Hong Kong.
[00:46:07.440 --> 00:46:10.220]   I would describe myself as a conservative,
[00:46:10.220 --> 00:46:19.400]   ephedraical, if that means respecting
[00:46:19.400 --> 00:46:24.400]   the outmost authority of scripture
[00:46:24.400 --> 00:46:29.840]   and believing that the mission of the church
[00:46:29.840 --> 00:46:33.000]   is to convert people to Christ.
[00:46:33.000 --> 00:46:37.360]   My exposure has been as such
[00:46:37.360 --> 00:46:40.400]   until I found myself setting foot
[00:46:40.400 --> 00:46:45.400]   in Princeton Theological Seminary five years ago
[00:46:45.520 --> 00:46:50.520]   in New Jersey where I did my PhD in theology.
[00:46:50.520 --> 00:46:59.560]   New Jersey is a deeply democrat state,
[00:46:59.560 --> 00:47:06.960]   and that is to say as a conservative.
[00:47:06.960 --> 00:47:09.480]   I spent five years in a very
[00:47:09.480 --> 00:47:11.900]   (stammering)
[00:47:11.900 --> 00:47:14.480]   a very
[00:47:14.480 --> 00:47:20.980]   liberal place.
[00:47:20.980 --> 00:47:26.300]   I will spare you all with the details
[00:47:26.300 --> 00:47:31.300]   of my adventure in Princeton as a conservative woman,
[00:47:31.300 --> 00:47:36.360]   but for now I'll just say that while I agree with Mark
[00:47:36.400 --> 00:47:41.400]   that American evangelicals are in a crisis,
[00:47:41.400 --> 00:47:45.120]   I like to give them at least some credit.
[00:47:45.120 --> 00:47:51.160]   My experience at Princeton was that ironically,
[00:47:51.160 --> 00:47:56.320]   it is often the conservative evangelicals
[00:47:56.320 --> 00:48:01.320]   who befriend international students
[00:48:01.320 --> 00:48:06.060]   and go out of their way to help us.
[00:48:07.060 --> 00:48:10.440]   I went to many churches near my area,
[00:48:10.440 --> 00:48:15.440]   and it was almost impossible to find a congregation
[00:48:15.440 --> 00:48:19.660]   that is multiracial.
[00:48:19.660 --> 00:48:25.700]   They are always either all white or all black or all Asians,
[00:48:25.700 --> 00:48:31.700]   but the only one church I came across
[00:48:33.580 --> 00:48:38.580]   that was truly multiracial with roughly 1/3
[00:48:38.580 --> 00:48:43.400]   of the congregation white, 1/3 black,
[00:48:43.400 --> 00:48:48.300]   and 1/3 Hispanic was in fact an
[00:48:48.300 --> 00:49:01.660]   evangelical church led by a white couple.
[00:49:01.660 --> 00:49:06.660]   In these two lectures,
[00:49:06.660 --> 00:49:18.900]   I think Mark has highlighted a clear
[00:49:18.900 --> 00:49:21.660]   and present danger in the church
[00:49:21.660 --> 00:49:27.420]   that what we hold as Christian faith
