
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:18:13.820 --> 00:18:16.300]   It's there in the Psalms at an individual level
[00:18:16.300 --> 00:18:18.660]   when the Psalmist celebrate the fact
[00:18:18.660 --> 00:18:21.220]   that when they confess their sin, God forgives it.
[00:18:21.220 --> 00:18:25.780]   Psalm 32, Psalm 51, Psalm 130, for example.
[00:18:25.780 --> 00:18:29.460]   "God, if you kept a record of sin, who could stand?
[00:18:29.460 --> 00:18:31.580]   "But with you there is forgiveness."
[00:18:31.580 --> 00:18:35.860]   Amazing words of personal, individual forgiveness.
[00:18:35.860 --> 00:18:37.260]   But how is that happening?
[00:18:37.260 --> 00:18:39.500]   Well, you look at Isaiah 53,
[00:18:39.500 --> 00:18:41.660]   and as we saw in an earlier lecture,
[00:18:41.660 --> 00:18:45.700]   the servant of the Lord, the climax of those songs
[00:18:45.700 --> 00:18:48.900]   is when he will bear the sins of many,
[00:18:48.900 --> 00:18:51.020]   and because he would bear their sins,
[00:18:51.020 --> 00:18:53.940]   they would then receive the righteousness of God
[00:18:53.940 --> 00:18:55.300]   or be right with God.
[00:18:55.300 --> 00:19:00.300]   That's in Isaiah 53, that he took up our pain,
[00:19:00.460 --> 00:19:03.740]   bore our suffering, crushed for our transgressions,
[00:19:03.740 --> 00:19:07.060]   and the punishment that brought us peace was on him,
[00:19:07.060 --> 00:19:09.780]   and by his wounds we are healed,
[00:19:09.780 --> 00:19:11.740]   which of course is picked up in the New Testament
[00:19:11.740 --> 00:19:14.100]   by Jesus and by Peter.
[00:19:14.100 --> 00:19:16.980]   But the passage that I wanted particularly to take us to
[00:19:16.980 --> 00:19:20.300]   is that one on the screen of Romans chapter five,
[00:19:20.300 --> 00:19:22.740]   where Paul explicitly makes the link
[00:19:22.740 --> 00:19:26.020]   between the sin that entered the world through Adam
[00:19:26.020 --> 00:19:28.220]   and the forgiveness that enters the world
[00:19:28.220 --> 00:19:30.340]   through the Lord Jesus Christ.
[00:19:30.340 --> 00:19:31.460]   Romans five, verse 12,
[00:19:31.460 --> 00:19:34.660]   "Therefore, just as sin entered the world through one man
[00:19:34.660 --> 00:19:37.020]   and death through sin, and in this way,
[00:19:37.020 --> 00:19:40.100]   death came to all people because all have sinned,"
[00:19:40.100 --> 00:19:42.060]   that's what comes into the world,
[00:19:42.060 --> 00:19:46.780]   then says Paul in verse, a little bit later in verse,
[00:19:46.780 --> 00:19:48.560]   have I got it, 19, he says,
[00:19:48.560 --> 00:19:51.780]   "Therefore, just as the disobedience of the one man,
[00:19:51.780 --> 00:19:53.940]   many were made sinners,
[00:19:53.940 --> 00:19:56.700]   so also through the obedience of the one man,"
[00:19:56.700 --> 00:19:59.980]   Jesus, of course, "the many will be made righteous."
[00:19:59.980 --> 00:20:02.800]   So that just as sin reigned in death,
[00:20:02.800 --> 00:20:05.760]   so also grace might reign through righteousness
[00:20:05.760 --> 00:20:08.980]   to bring eternal life through Jesus Christ our Lord.
[00:20:08.980 --> 00:20:11.520]   So that's the first point of the hope
[00:20:11.520 --> 00:20:15.860]   of the future of eternal life, which we have in Christ,
[00:20:15.860 --> 00:20:18.540]   is because we can have our sins forgiven.
[00:20:18.540 --> 00:20:20.340]   There is hope for sinners,
[00:20:20.340 --> 00:20:22.180]   and it's promised in the Old Testament
[00:20:22.180 --> 00:20:23.860]   and accomplished by Jesus.
[00:20:23.860 --> 00:20:26.980]   And for some people, that's it, that's the gospel,
[00:20:26.980 --> 00:20:29.020]   that's all they ever preach,
[00:20:29.020 --> 00:20:32.260]   which I think is true, but very short-sighted,
[00:20:32.260 --> 00:20:34.180]   because it's not all the Bible says
[00:20:34.180 --> 00:20:37.460]   about what God has accomplished through the cross of Christ,
[00:20:37.460 --> 00:20:39.140]   because there's also, of course, secondly,
[00:20:39.140 --> 00:20:41.120]   hope for the nations.
[00:20:41.120 --> 00:20:43.260]   You see, the opening chapters of Genesis,
[00:20:43.260 --> 00:20:45.300]   that Act I and II,
[00:20:45.300 --> 00:20:48.620]   present not just that all human beings are sinners,
[00:20:48.620 --> 00:20:50.660]   but also the problem of the nations,
[00:20:50.660 --> 00:20:54.500]   that the nations, too, are scattered and broken and divided.
[00:20:54.500 --> 00:20:57.020]   God's got a very big problem on his hands.
[00:20:57.020 --> 00:20:59.820]   It's not just that we are sinned and the earth is cursed,
[00:20:59.820 --> 00:21:02.800]   but that nations are also scattered and divided.
[00:21:02.800 --> 00:21:06.340]   And the chapters four to 11 of Genesis
[00:21:06.340 --> 00:21:10.000]   show very clearly that sin isn't just personal.
[00:21:10.000 --> 00:21:14.320]   It affects society and cultures and generations,
[00:21:14.320 --> 00:21:16.940]   so much so that by the time of Noah,
[00:21:16.940 --> 00:21:19.320]   we are told several times in those chapters
[00:21:19.320 --> 00:21:21.360]   that God saw that the earth was filled
[00:21:21.360 --> 00:21:23.580]   with corruption and violence.
[00:21:23.580 --> 00:21:25.340]   Now, those are social things.
[00:21:25.340 --> 00:21:27.660]   That's what people do to each other.
[00:21:27.660 --> 00:21:30.220]   And so that's why, as we've been seeing earlier on,
[00:21:30.220 --> 00:21:32.820]   the promise of Genesis 12 is so important,
[00:21:32.820 --> 00:21:34.140]   that God says to Abraham,
[00:21:34.140 --> 00:21:37.060]   in the context of the Tower of Babel in chapter 11,
[00:21:37.060 --> 00:21:38.460]   God says that through you,
[00:21:38.460 --> 00:21:41.500]   all nations on earth will be blessed,
[00:21:41.500 --> 00:21:43.940]   not just experiencing that curse.
[00:21:43.940 --> 00:21:47.980]   The blessing of God is to go far as the curse is found
[00:21:47.980 --> 00:21:51.120]   in Isaac Newton's great hymn, "Joy to the World."
[00:21:51.120 --> 00:21:53.540]   Unfortunately, the modern translation of that hymn
[00:21:53.540 --> 00:21:56.700]   has spoiled Isaac Newton's meaning,
[00:21:56.700 --> 00:21:58.580]   because you know that where it says,
[00:21:58.580 --> 00:22:00.460]   "No more let thorns and thistles grow
[00:22:00.460 --> 00:22:01.900]   "or sin infest the ground.
[00:22:01.900 --> 00:22:04.540]   "He comes to make his blessings flow
[00:22:04.540 --> 00:22:06.900]   "far as the curse is found."
[00:22:06.900 --> 00:22:10.940]   That's explicitly relating Genesis 12, 11, and 12.
[00:22:10.940 --> 00:22:14.100]   The more recent version of that hymn says,
[00:22:14.100 --> 00:22:17.140]   "Far as guilt, wherever guilt is found,"
[00:22:17.140 --> 00:22:20.220]   which again, reduces, it's theological reductionism,
[00:22:20.220 --> 00:22:22.340]   as if somehow God's blessing
[00:22:22.340 --> 00:22:24.420]   was only because of human guilt,
[00:22:24.420 --> 00:22:26.220]   whereas actually the text,
[00:22:26.220 --> 00:22:27.900]   and what Isaac Newton was saying,
[00:22:27.900 --> 00:22:30.260]   was that God's blessing is for the whole of creation as well
[00:22:30.260 --> 00:22:31.900]   wherever the curse is found,
[00:22:31.900 --> 00:22:33.980]   not just wherever guilt is found.
[00:22:33.980 --> 00:22:36.100]   Anyway, that was an aside, it isn't in my text,
[00:22:36.100 --> 00:22:39.060]   so sorry, Stephen, you didn't have that earlier.
[00:22:39.060 --> 00:22:43.540]   Now what we see then, is that God's promises you see then
[00:22:43.540 --> 00:22:46.020]   speak of his blessing for nations
[00:22:46.020 --> 00:22:47.460]   as well as for individuals,
[00:22:47.460 --> 00:22:49.580]   and we saw some of that in the Psalms,
[00:22:49.580 --> 00:22:51.020]   in the second lecture,
[00:22:51.020 --> 00:22:53.900]   Psalms which speak about all the nations you have made
[00:22:53.900 --> 00:22:55.300]   will come to worship you,
[00:22:55.300 --> 00:22:57.020]   all the families of the nations,
[00:22:57.020 --> 00:23:00.820]   but in Isaiah, which of course is so influential on Paul,
[00:23:00.820 --> 00:23:02.940]   it's particularly the case
[00:23:02.940 --> 00:23:05.500]   that this is seen as part of the hope
[00:23:05.500 --> 00:23:08.260]   of the reign of the Messiah, son of David,
[00:23:08.260 --> 00:23:10.220]   that when he comes to reign,
[00:23:10.220 --> 00:23:12.820]   then it's good news for the nations specifically.
[00:23:12.820 --> 00:23:14.820]   So, Isaiah chapter two,
[00:23:14.820 --> 00:23:16.980]   when the mountain of the Lord is lifted up
[00:23:16.980 --> 00:23:19.220]   and all the nations will stream to it,
[00:23:19.220 --> 00:23:20.460]   many peoples will come and say,
[00:23:20.460 --> 00:23:23.100]   hey, let's go up to the mountain of Yahweh the Lord,
[00:23:23.100 --> 00:23:24.500]   the temple of the God of Jacob,
[00:23:24.500 --> 00:23:26.260]   he will teach us his ways,
[00:23:26.260 --> 00:23:27.980]   we will walk in his ways,
[00:23:27.980 --> 00:23:30.540]   and then he will judge between the nations
[00:23:30.540 --> 00:23:32.980]   and settle disputes, wouldn't that be great?
[00:23:32.980 --> 00:23:35.220]   And they will beat their swords into plowshares
[00:23:35.220 --> 00:23:36.900]   and their spears into pruning hooks,
[00:23:36.900 --> 00:23:39.300]   and nations will not take up sword against nation,
[00:23:39.300 --> 00:23:41.060]   they won't train for war anymore.
[00:23:41.060 --> 00:23:44.220]   What a hope for the nations, the ending of war,
[00:23:44.220 --> 00:23:46.420]   and that's what Isaiah specifically says,
[00:23:46.420 --> 00:23:49.860]   and then he repeats it in Isaiah chapter 11,
[00:23:49.860 --> 00:23:52.660]   that the shoot of Jesse, i.e. the son of David,
[00:23:52.660 --> 00:23:55.740]   will come and it will bring blessing and righteousness
[00:23:55.740 --> 00:23:59.060]   and justice to the nations and indeed to creation.
[00:23:59.060 --> 00:24:01.820]   Isaiah chapter 60 speaks about all the nations
[00:24:01.820 --> 00:24:03.820]   coming to worship God,
[00:24:03.820 --> 00:24:07.340]   and at the very end of Isaiah, in Isaiah chapter 66,
[00:24:07.340 --> 00:24:09.020]   we read God saying this,
[00:24:09.020 --> 00:24:14.020]   God says that I, because of what they have planned and done,
[00:24:14.020 --> 00:24:16.140]   I am about to come and gather the people
[00:24:16.140 --> 00:24:18.180]   of all nations and languages,
[00:24:18.180 --> 00:24:20.820]   and they will come and see my glory,
[00:24:20.820 --> 00:24:22.940]   and I will set my sign among them,
[00:24:22.940 --> 00:24:25.460]   and then it says they will proclaim my glory
[00:24:25.460 --> 00:24:26.860]   among the nations.
[00:24:26.860 --> 00:24:29.700]   So you see, when Paul talks in Romans 15
[00:24:29.700 --> 00:24:34.300]   about the hope of the nations, of the God of that hope,
[00:24:34.300 --> 00:24:36.100]   it's speaking about all the nations,
[00:24:36.100 --> 00:24:37.980]   and it comes from the Old Testament,
[00:24:37.980 --> 00:24:39.620]   and it comes, of course, to its climax,
[00:24:39.620 --> 00:24:42.060]   as you can see on the screen in Romans chapter,
[00:24:42.060 --> 00:24:45.340]   in Revelation chapter seven, verses nine and 10,
[00:24:45.340 --> 00:24:46.860]   I've referred to this earlier,
[00:24:46.860 --> 00:24:49.500]   where John says that there I saw a great multitude
[00:24:49.500 --> 00:24:52.780]   from every tribe, nation, people, and language
[00:24:52.780 --> 00:24:55.860]   standing before the throne and before the Lamb.
[00:24:55.860 --> 00:24:57.980]   That's there in Revelation seven,
[00:24:57.980 --> 00:25:00.140]   and it isn't forgotten in the rest of the book,
[00:25:00.140 --> 00:25:03.980]   because in Revelation 21, we read this,
[00:25:03.980 --> 00:25:08.740]   in verses 24 to 26, that the nations will walk by its light,
[00:25:08.740 --> 00:25:10.740]   that is the light of the city of God,
[00:25:10.740 --> 00:25:13.180]   and the kings of the earth will bring their splendor
[00:25:13.180 --> 00:25:15.060]   into the city of God.
[00:25:15.060 --> 00:25:17.860]   The glory and the honor of the nations
[00:25:17.860 --> 00:25:19.700]   will be brought into the city of God.
[00:25:19.700 --> 00:25:21.140]   Now, that's astonishing,
[00:25:21.140 --> 00:25:23.060]   because all through the book of Revelation,
[00:25:23.060 --> 00:25:26.420]   the kings and the nations are the bad guys.
[00:25:26.420 --> 00:25:28.580]   They're the ones who are in rebellion against God.
[00:25:28.580 --> 00:25:30.460]   They're persecuting the people of God.
[00:25:30.460 --> 00:25:32.620]   They've got the blood of the martyrs on their hands.
[00:25:32.620 --> 00:25:36.020]   So in some radical transformation,
[00:25:36.020 --> 00:25:38.220]   the kings and the nations of the world
[00:25:38.220 --> 00:25:41.380]   are there in this new creation, as nations,
[00:25:41.380 --> 00:25:45.020]   as kings, bringing their glory into the kingdom of God.
[00:25:45.020 --> 00:25:48.820]   So much so that the book of Revelation can end, almost,
[00:25:48.820 --> 00:25:51.300]   in its closing verses in chapter 22,
[00:25:51.300 --> 00:25:54.460]   with the tree of life, and the leaves of the tree
[00:25:54.460 --> 00:25:57.820]   are for the healing of the nations.
[00:25:57.820 --> 00:25:59.180]   An incredible statement there,
[00:25:59.180 --> 00:26:00.780]   right at the end of the Bible.
[00:26:00.780 --> 00:26:04.220]   So from the old through to the new, there is hope.
[00:26:04.220 --> 00:26:08.180]   Hope not only for sinners, but hope for the nations.
[00:26:08.180 --> 00:26:10.980]   Now, I don't know what that means.
[00:26:10.980 --> 00:26:14.220]   I don't know how to get my head around that
[00:26:14.220 --> 00:26:16.140]   in terms of what is that going to mean
[00:26:16.140 --> 00:26:17.100]   in our human history.
[00:26:17.100 --> 00:26:19.260]   It's bigger than I can imagine.
[00:26:19.260 --> 00:26:21.340]   That's 'cause it comes from God,
[00:26:21.340 --> 00:26:23.740]   and God is always bigger than we can imagine.
[00:26:23.740 --> 00:26:26.780]   But it gives us hope for the future, for this planet,
[00:26:26.780 --> 00:26:28.900]   that God ultimately has a plan
[00:26:28.900 --> 00:26:31.060]   that will bring blessing, peace, healing,
[00:26:31.060 --> 00:26:33.820]   and the end of war and strife to the nations of this world.
[00:26:33.820 --> 00:26:34.660]   Isn't that good?
[00:26:34.660 --> 00:26:35.500]   Good news?
[00:26:35.500 --> 00:26:36.340]   Hallelujah?
[00:26:36.340 --> 00:26:37.300]   Thank you.
[00:26:37.300 --> 00:26:38.780]   But more than that, finally,
[00:26:38.780 --> 00:26:41.860]   there is hope for creation itself.
[00:26:41.860 --> 00:26:43.900]   You see, again, God's big problem
[00:26:43.900 --> 00:26:46.620]   wasn't just that Adam and Eve had sinned.
[00:26:46.620 --> 00:26:49.220]   It wasn't just that the nations were scattered,
[00:26:49.220 --> 00:26:50.980]   but that he said, "Cursed is the earth,
[00:26:50.980 --> 00:26:53.220]   "the ground, because of you."
[00:26:53.220 --> 00:26:55.140]   There is something in creation
[00:26:55.140 --> 00:26:58.300]   that is not the way it was intended to be.
[00:26:58.300 --> 00:27:00.500]   Now, there's all sorts of ways of talking about that
[00:27:00.500 --> 00:27:01.820]   that I don't want to go into,
[00:27:01.820 --> 00:27:04.180]   but the Apostle Paul in Romans 8 agrees.
[00:27:04.180 --> 00:27:08.300]   He says that creation was subjected to frustration.
[00:27:08.300 --> 00:27:10.260]   He uses the word mataiotes,
[00:27:10.260 --> 00:27:12.460]   which is the same in the Greek translation
[00:27:12.460 --> 00:27:15.700]   of Ecclesiastes, Hevel, which was translated vanity.
[00:27:15.700 --> 00:27:18.260]   It's all something about this world,
[00:27:18.260 --> 00:27:22.460]   which is frustrated and not the way it should be.
[00:27:22.460 --> 00:27:25.460]   Yes, we can say that creation gives glory to God,
[00:27:25.460 --> 00:27:27.180]   and indeed, the Psalms will tell us that.
[00:27:27.180 --> 00:27:30.900]   The whole creation is singing the praises and glory of God,
[00:27:30.900 --> 00:27:32.740]   and yet, even though it is doing that,
[00:27:32.740 --> 00:27:36.100]   it's still, in some sense, frustrated in it.
[00:27:36.100 --> 00:27:37.540]   And I have to say that there are times
[00:27:37.540 --> 00:27:39.740]   when I look out at the glories of our world
[00:27:39.740 --> 00:27:41.380]   on a wonderful day, or the mountains,
[00:27:41.380 --> 00:27:43.900]   or the grandeur of some great scene,
[00:27:43.900 --> 00:27:45.220]   and I say to myself, wow,
[00:27:45.220 --> 00:27:47.700]   if this is what it looks like when it's frustrated,
[00:27:47.700 --> 00:27:50.380]   what's it gonna look like when it's liberated
[00:27:50.380 --> 00:27:52.180]   in God's new creation?
[00:27:52.180 --> 00:27:54.260]   So the creation itself, then, is frustrated,
[00:27:54.260 --> 00:27:58.180]   but God says in both the Psalms and in Isaiah
[00:27:58.180 --> 00:28:00.180]   that his plans are, indeed,
[00:28:00.180 --> 00:28:02.740]   for a whole new heaven and a new earth,
[00:28:02.740 --> 00:28:05.700]   not in the sense of a complete replacement heaven and earth,
[00:28:05.700 --> 00:28:08.140]   but a renewal, a restoration
[00:28:08.140 --> 00:28:10.060]   of what the earth was intended to be.
[00:28:10.060 --> 00:28:14.380]   So read Isaiah chapter 65, verses 17 to 25.
[00:28:14.380 --> 00:28:15.220]   Yes, there it is.
[00:28:15.220 --> 00:28:17.500]   "See, I am creating," says God.
[00:28:17.500 --> 00:28:18.580]   It's a participle.
[00:28:18.580 --> 00:28:21.340]   "I am creating new heavens and a new earth."
[00:28:21.340 --> 00:28:25.020]   And then it describes that new heavens and new earth
[00:28:25.020 --> 00:28:27.860]   in the most wonderfully earthy language.
[00:28:27.860 --> 00:28:31.020]   It talks about human life, about family.
[00:28:31.020 --> 00:28:32.060]   It talks about work.
[00:28:32.060 --> 00:28:34.620]   It talks about building houses and vineyards,
[00:28:34.620 --> 00:28:38.740]   and satisfaction, and no more frustration in our work,
[00:28:38.740 --> 00:28:39.580]   and so on.
[00:28:39.580 --> 00:28:41.540]   It's a wonderful picture of the new creation
[00:28:41.540 --> 00:28:43.180]   there in Isaiah 65.
[00:28:43.180 --> 00:28:44.900]   It's repeated in chapter 66,
[00:28:44.900 --> 00:28:48.500]   and of course it influenced John in Revelation chapter 21
[00:28:48.500 --> 00:28:50.900]   of the new creation.
[00:28:50.900 --> 00:28:53.700]   But it's also there in the Psalms and elsewhere
[00:28:53.700 --> 00:28:56.420]   where the psalmist portrays the whole of creation
[00:28:56.420 --> 00:28:57.780]   as rejoicing.
[00:28:57.780 --> 00:29:00.580]   And yes, it's poetic,
[00:29:00.580 --> 00:29:03.860]   and we need to understand it in that sense,
[00:29:03.860 --> 00:29:05.900]   but it is still pretty marvelous
[00:29:05.900 --> 00:29:08.540]   that when you have said among the nations
[00:29:08.540 --> 00:29:09.580]   that the Lord reigns,
[00:29:09.580 --> 00:29:11.900]   the kingdom of God in among the nations,
[00:29:11.900 --> 00:29:13.700]   then let the heavens rejoice,
[00:29:13.700 --> 00:29:14.780]   let the earth be glad,
[00:29:14.780 --> 00:29:16.620]   let the sea resign and all that's in it,
[00:29:16.620 --> 00:29:18.780]   let the fields be jubilant and everything in them,
[00:29:18.780 --> 00:29:21.540]   let all the trees of the field sing for joy,
[00:29:21.540 --> 00:29:25.260]   let all creation rejoice before the Lord.
[00:29:25.260 --> 00:29:26.300]   Why?
[00:29:26.300 --> 00:29:28.580]   That he's coming because he comes.
[00:29:28.580 --> 00:29:29.580]   And what's he gonna do?
[00:29:29.580 --> 00:29:32.860]   He comes to judge the world with righteousness.
[00:29:32.860 --> 00:29:35.980]   In other words, he's coming to put things right,
[00:29:35.980 --> 00:29:38.260]   'cause that's what it means when God acts as judge.
[00:29:38.260 --> 00:29:40.860]   He gets things sorted out, he puts things right.
[00:29:40.860 --> 00:29:42.900]   And the whole of creation is rejoicing
[00:29:42.900 --> 00:29:46.340]   and waiting for that day when God puts everything right.
[00:29:46.340 --> 00:29:49.420]   That's, I think, what influenced Paul in Romans 8,
[00:29:49.420 --> 00:29:52.340]   when he says in Romans 8, verses 18 to 25,
[00:29:52.340 --> 00:29:55.860]   that the whole of creation is just longing for that day
[00:29:55.860 --> 00:29:59.180]   when it will be liberated at the same time
[00:29:59.180 --> 00:30:02.300]   as we experience the redemption of our bodies.
[00:30:02.300 --> 00:30:05.180]   Paul puts together the resurrection of the body
[00:30:05.180 --> 00:30:06.820]   with the redemption of creation.
[00:30:06.820 --> 00:30:08.420]   That's a fascinating parallel.
[00:30:08.420 --> 00:30:11.420]   It's actually very important when people try to think of,
[00:30:11.420 --> 00:30:14.180]   well, what is the new creation gonna be like?
[00:30:14.180 --> 00:30:16.980]   Well, it's gonna be like our resurrection bodies,
[00:30:16.980 --> 00:30:19.580]   and our resurrection bodies are like the body of Jesus
[00:30:19.580 --> 00:30:21.420]   who was risen from the dead.
[00:30:21.420 --> 00:30:24.060]   And when you ask, well, the risen Jesus,
[00:30:24.060 --> 00:30:27.100]   was he the same as the earthly Jesus or different?
[00:30:27.100 --> 00:30:28.460]   Yeah, both.
[00:30:28.460 --> 00:30:30.140]   It was the same Jesus.
[00:30:30.140 --> 00:30:31.580]   They recognized him.
[00:30:31.580 --> 00:30:34.460]   They saw the wounds in his hands and his feet and his side.
[00:30:34.460 --> 00:30:35.540]   So it was the same Jesus,
[00:30:35.540 --> 00:30:37.940]   and yet it was a resurrected Jesus.
[00:30:37.940 --> 00:30:41.940]   He was a whole new mode of being in the new creation,
[00:30:41.940 --> 00:30:43.980]   the first fruits of the new creation.
[00:30:43.980 --> 00:30:45.300]   And so in that sense, I think,
[00:30:45.300 --> 00:30:47.380]   when we talk about the new heavens and the new earth,
[00:30:47.380 --> 00:30:49.020]   will it be just like this old heaven?
[00:30:49.020 --> 00:30:50.140]   Well, yes and no.
[00:30:50.140 --> 00:30:51.260]   It will be this earth.
[00:30:51.260 --> 00:30:52.780]   It will be this heaven,
[00:30:52.780 --> 00:30:56.460]   but it will be now restored, refreshed, renewed,
[00:30:56.460 --> 00:30:59.700]   cleansed, purged in the new creation.
[00:30:59.700 --> 00:31:02.300]   That's what I think Paul is talking about in Romans 8.
[00:31:02.300 --> 00:31:04.220]   And he says that's already been accomplished
[00:31:04.220 --> 00:31:07.300]   in Colossians 1, verses 15 to 20.
[00:31:07.300 --> 00:31:09.580]   That marvelous passage where Paul,
[00:31:09.580 --> 00:31:11.220]   it's just incredible what he says.
[00:31:11.220 --> 00:31:14.980]   About five times, he talks about all things,
[00:31:14.980 --> 00:31:16.860]   all things in heaven and earth.
[00:31:16.860 --> 00:31:18.300]   He couldn't make it any more clear
[00:31:18.300 --> 00:31:20.340]   that he's talking about the whole of creation.
[00:31:20.340 --> 00:31:22.140]   And he says Christ is the origin.
[00:31:22.140 --> 00:31:23.060]   He's the head.
[00:31:23.060 --> 00:31:23.900]   He's the source.
[00:31:23.900 --> 00:31:25.380]   He holds it all together.
[00:31:25.380 --> 00:31:27.700]   And through him, through Christ,
[00:31:27.700 --> 00:31:31.540]   God was pleased to reconcile to himself all things,
[00:31:31.540 --> 00:31:33.540]   whether things in earth or things in heaven,
[00:31:33.540 --> 00:31:37.980]   by making peace through his blood shed on the cross.
[00:31:37.980 --> 00:31:39.020]   Have you ever thought about that?
[00:31:39.020 --> 00:31:41.860]   That the cross is cosmic in its scope.
[00:31:41.860 --> 00:31:44.700]   It brings me salvation, brings you salvation.
[00:31:44.700 --> 00:31:47.780]   It also brings salvation to the whole of creation.
[00:31:47.780 --> 00:31:50.860]   So we're not going to be saved out of this world.
[00:31:50.860 --> 00:31:53.100]   I wish we didn't have so many hymns and songs
[00:31:53.100 --> 00:31:55.580]   which talk about going somewhere else.
[00:31:55.580 --> 00:31:58.660]   You know, they're really not biblical.
[00:31:58.660 --> 00:32:01.620]   In fact, I get our music leaders at All Souls
[00:32:01.620 --> 00:32:03.940]   to change the words sometimes.
[00:32:03.940 --> 00:32:05.900]   Even great hymns like, you know,
[00:32:05.900 --> 00:32:08.900]   how great thou art,
[00:32:08.900 --> 00:32:11.140]   when Christ shall come with shout of acclamation
[00:32:11.140 --> 00:32:12.420]   and take me home,
[00:32:12.420 --> 00:32:15.020]   he's not coming to take me anywhere.
[00:32:15.020 --> 00:32:17.700]   He is coming to make his home here.
[00:32:17.700 --> 00:32:20.500]   So we sing that, when Christ shall come and makes his home.
[00:32:20.500 --> 00:32:21.900]   That's the way we sing it at All Souls,
[00:32:21.900 --> 00:32:24.180]   because that's what it says in the Bible.
[00:32:24.180 --> 00:32:27.740]   The Bible does not end with us going up to heaven.
[00:32:27.740 --> 00:32:30.700]   The Bible ends with God bringing heaven to earth,
[00:32:30.700 --> 00:32:32.580]   bringing the city of God here.
[00:32:32.580 --> 00:32:35.900]   Then the dwelling place of God will be with us,
[00:32:35.900 --> 00:32:39.500]   it says in Revelation 21, three times.
[00:32:39.500 --> 00:32:42.540]   Revelation 21 is the great Emmanuel fulfillment,
[00:32:42.540 --> 00:32:44.060]   God with us.
[00:32:44.060 --> 00:32:45.660]   Emmanuel means God with us,
[00:32:45.660 --> 00:32:47.660]   not us going somewhere to be with God,
[00:32:47.660 --> 00:32:50.220]   but God coming to restore his creation
[00:32:50.220 --> 00:32:53.260]   in Revelation 21 and 22.
[00:32:53.260 --> 00:32:54.620]   We could go on about that.
[00:32:54.620 --> 00:32:56.100]   Perhaps the last thing to say then
[00:32:56.100 --> 00:32:58.500]   is very close to the end of the Bible
[00:32:58.500 --> 00:33:00.980]   in Revelation 22, verse three.
[00:33:00.980 --> 00:33:04.620]   Immediately after it says that the leaves of the tree
[00:33:04.620 --> 00:33:07.100]   will be for the healing of the nations,
[00:33:07.100 --> 00:33:12.020]   the next verse says, no longer will there be any curse.
[00:33:12.020 --> 00:33:16.300]   The curse on the earth will be gone in the new creation.
[00:33:16.300 --> 00:33:20.420]   So therefore we need our whole Bible, I will end by saying,
[00:33:20.420 --> 00:33:24.860]   to tell us who we are, to tell us why we're here,
[00:33:24.860 --> 00:33:27.260]   to tell us how we should live,
[00:33:27.260 --> 00:33:30.060]   and to tell us what we can look forward to
[00:33:30.060 --> 00:33:34.180]   in the hope of sinners, of the nations, and of creation.
[00:33:34.180 --> 00:33:38.900]   So may the God of hope fill you with all joy and peace
[00:33:38.900 --> 00:33:43.900]   as you trust in him so that you may overflow with hope
[00:33:43.900 --> 00:33:45.540]   by the power of the Holy Spirit.
[00:33:45.540 --> 00:33:47.260]   Amen.
[00:33:47.260 --> 00:33:50.700]   (gentle music)
[00:33:50.700 --> 00:33:53.280]   (gentle music)
[00:33:53.280 --> 00:33:55.860]   (gentle music)
[00:33:55.860 --> 00:33:58.440]   (gentle music)
[00:33:58.440 --> 00:34:01.020]   (gentle music)

