
[00:00:00.000 --> 00:00:06.640]  我們來到第三個分享
[00:18:24.600 --> 00:18:26.600]  去到所謂的萬邦傳開
[00:18:26.600 --> 00:18:29.600]  不過如果在土地的角度裡面
[00:18:29.600 --> 00:18:31.600]  我們看到原來基督升天
[00:18:31.600 --> 00:18:34.600]  作傳遞的王的意義
[00:18:34.600 --> 00:18:37.600]  是在於上帝去到說
[00:18:37.600 --> 00:18:40.600]  現在我以前跟以色列人
[00:18:40.600 --> 00:18:43.600]  立那個所謂土地的合約
[00:18:43.600 --> 00:18:46.600]  今天是透過基督徒
[00:18:46.600 --> 00:18:49.600]  能夠將到這些合約的內容
[00:18:49.600 --> 00:18:52.600]  去到世界上每一個地方
[00:18:52.600 --> 00:18:53.600]  能夠活出來
[00:18:53.600 --> 00:18:56.600]  所以舊約的以色列1.0
[00:18:56.600 --> 00:19:00.600]  在基督裡面2.0碰到了
[00:19:00.600 --> 00:19:01.600]  接著下去
[00:19:01.600 --> 00:19:05.600]  教會就在這個土地的3.0
[00:19:05.600 --> 00:19:07.600]  他這個意思就是提醒我們
[00:19:07.600 --> 00:19:09.600]  基督我們沒有將到
[00:19:09.600 --> 00:19:12.600]  所謂土地靈異化
[00:19:12.600 --> 00:19:14.600]  我們很容易將到土地靈異化
[00:19:14.600 --> 00:19:15.600]  覺得舊約是一些土地
[00:19:15.600 --> 00:19:17.600]  不過到了新約已經不重要
[00:19:17.600 --> 00:19:18.600]  他說不是
[00:19:18.600 --> 00:19:20.600]  土地同樣重要
[00:19:20.600 --> 00:19:22.600]  不過出現的地方就是
[00:19:22.600 --> 00:19:24.600]  基督已經將到
[00:19:24.600 --> 00:19:27.600]  上帝對土地的心意活出
[00:19:27.600 --> 00:19:29.600]  而他渴望信徒
[00:19:29.600 --> 00:19:31.600]  今天進到世界裡面
[00:19:31.600 --> 00:19:33.600]  是能夠將到
[00:19:33.600 --> 00:19:35.600]  上帝對土地的心意
[00:19:35.600 --> 00:19:36.600]  去到活出
[00:19:36.600 --> 00:19:37.600]  在這個時候
[00:19:37.600 --> 00:19:38.600]  最後那兩分鐘
[00:19:38.600 --> 00:19:40.600]  我再講教會
[00:19:40.600 --> 00:19:42.600]  今天我們的處境裡面
[00:19:42.600 --> 00:19:43.600]  我們看到
[00:19:43.600 --> 00:19:45.600]  從教育聖經裡面
[00:19:45.600 --> 00:19:47.600]  看到反映重要的地方
[00:19:47.600 --> 00:19:49.600]  是上帝盼望
[00:19:49.600 --> 00:19:50.600]  以色列民
[00:19:50.600 --> 00:19:53.600]  在他們怎樣處理土地
[00:19:53.600 --> 00:19:54.600]  治理土地的時候
[00:19:54.600 --> 00:19:59.600]  是輔助那個地方裡面
[00:19:59.600 --> 00:20:00.600]  一些軟弱
[00:20:00.600 --> 00:20:01.600]  一些弱小
[00:20:01.600 --> 00:20:02.600]  有需要的人
[00:20:02.600 --> 00:20:06.600]  第二是令到關係能夠復和
[00:20:06.600 --> 00:20:08.600]  這關係不只是說人和上帝
[00:20:08.600 --> 00:20:09.600]  人和人之間
[00:20:09.600 --> 00:20:12.600]  也都在說人和整個世界之間
[00:20:12.600 --> 00:20:15.600]  那個關係是能夠復和
[00:20:15.600 --> 00:20:16.600]  接著
[00:20:16.600 --> 00:20:18.600]  我想對基督徒來說
[00:20:18.600 --> 00:20:19.600]  我們都想
[00:20:19.600 --> 00:20:20.600]  很好
[00:20:20.600 --> 00:20:21.600]  聽到有社工
[00:20:21.600 --> 00:20:22.600]  或者耀光
[00:20:22.600 --> 00:20:24.600]  他講到很心艱細作
[00:20:24.600 --> 00:20:25.600]  那樣的東西
[00:20:25.600 --> 00:20:27.600]  但是我想當基督徒
[00:20:27.600 --> 00:20:28.600]  去到明白
[00:20:28.600 --> 00:20:29.600]  我們今天
[00:20:29.600 --> 00:20:30.600]  原來上帝的心意
[00:20:30.600 --> 00:20:32.600]  是叫我們今天
[00:20:32.600 --> 00:20:33.600]  在我們今天的土地
[00:20:33.600 --> 00:20:34.600]  香港裡面
[00:20:34.600 --> 00:20:37.600]  去到能夠反映這種
[00:20:37.600 --> 00:20:39.600]  神學的想像的時候
[00:20:39.600 --> 00:20:40.600]  可能某程度上
[00:20:40.600 --> 00:20:42.600]  政策的倡議
[00:20:42.600 --> 00:20:44.600]  都是我們能夠做到的事情
[00:20:44.600 --> 00:20:45.600]  這個政策倡議
[00:20:45.600 --> 00:20:46.600]  是不是一定要在政府裡面
[00:20:46.600 --> 00:20:47.600]  我想都未必是
[00:20:47.600 --> 00:20:49.600]  可能大家的教會
[00:20:49.600 --> 00:20:50.600]  都有很多的政策
[00:20:50.600 --> 00:20:52.600]  能不能在自己的教會裡面
[00:20:52.600 --> 00:20:54.600]  去到將到這個這樣的
[00:20:54.600 --> 00:20:56.600]  意念能夠帶出
[00:20:56.600 --> 00:20:57.600]  想像能夠帶出
[00:20:57.600 --> 00:20:59.600]  可能我們都要去到
[00:20:59.600 --> 00:21:01.600]  思想一下
[00:21:01.600 --> 00:21:02.600]  最後一樣東西
[00:21:02.600 --> 00:21:04.600]  就是我想
[00:21:04.600 --> 00:21:06.600]  今天教會
[00:21:06.600 --> 00:21:07.600]  其實在香港裡面
[00:21:07.600 --> 00:21:08.600]  真的不少地方
[00:21:08.600 --> 00:21:10.600]  在那個叫做
[00:21:10.600 --> 00:21:12.600]  合約上
[00:21:12.600 --> 00:21:14.600]  教會是一個
[00:21:14.600 --> 00:21:16.600]  私人物業的
[00:21:16.600 --> 00:21:18.600]  所以教會可以
[00:21:18.600 --> 00:21:20.600]  三藝道會不讓人進去的
[00:21:20.600 --> 00:21:22.600]  不過在神學上
[00:21:22.600 --> 00:21:24.600]  教會是一個公共地方
[00:21:24.600 --> 00:21:26.600]  就是告訴大家
[00:21:26.600 --> 00:21:28.600]  當你敬拜的時候
[00:21:28.600 --> 00:21:30.600]  是不能夠拒絕任何一個人
[00:21:30.600 --> 00:21:32.600]  進到我們裡面
[00:21:32.600 --> 00:21:34.600]  一起去敬拜這位傳遞的上帝
[00:21:34.600 --> 00:21:36.600]  所以很值得我們去到
[00:21:36.600 --> 00:21:37.600]  思想的地方就是
[00:21:37.600 --> 00:21:39.600]  當在香港每個人
[00:21:39.600 --> 00:21:41.600]  都這麼著緊去私有化物業
[00:21:41.600 --> 00:21:44.600]  有地就將那些欄杆圍起來的時候
[00:21:44.600 --> 00:21:46.600]  其實教會
[00:21:46.600 --> 00:21:48.600]  是不是應該將到這種
[00:21:48.600 --> 00:21:49.600]  從上帝而來
[00:21:49.600 --> 00:21:51.600]  願意和他分享的態度
[00:21:51.600 --> 00:21:52.600]  去到活出呢
[00:21:52.600 --> 00:21:54.600]  是不是可以在社區裡面
[00:21:54.600 --> 00:21:56.600]  打開自己的門
[00:21:56.600 --> 00:21:58.600]  去到祝福這個社區
[00:21:58.600 --> 00:21:59.600]  又或者呢
[00:21:59.600 --> 00:22:01.600]  去到
[00:22:01.600 --> 00:22:03.600]  帶來一種的復和
[00:22:03.600 --> 00:22:05.600]  不只是叫人來
[00:22:05.600 --> 00:22:07.600]  信主
[00:22:07.600 --> 00:22:10.600]  能夠和上帝復和這麼簡單
[00:22:10.600 --> 00:22:13.600]  而是一種社區裡面
[00:22:13.600 --> 00:22:17.600]  人和人因為有這個公共的地方
[00:22:17.600 --> 00:22:19.600]  能夠帶來一種的復和呢
[00:22:19.600 --> 00:22:21.600]  所以就
[00:22:21.600 --> 00:22:23.600]  用一個
[00:22:23.600 --> 00:22:25.600]  非常短的時間
[00:22:25.600 --> 00:22:27.600]  去到
[00:22:27.600 --> 00:22:30.600]  講了一個上帝的心意
[00:22:30.600 --> 00:22:31.600]  透過聖經
[00:22:31.600 --> 00:22:33.600]  怎樣去到告訴你
[00:22:33.600 --> 00:22:35.600]  上帝有什麼心意
[00:22:35.600 --> 00:22:37.600]  我想都可能對我們今天
[00:22:37.600 --> 00:22:40.600]  大家可能和剛才兩位的講完
[00:22:40.600 --> 00:22:41.600]  裡面的一些內容
[00:22:41.600 --> 00:22:42.600]  希望能夠有一種
[00:22:42.600 --> 00:22:45.600]  少少的神學上的對話
[00:22:45.600 --> 00:22:47.600]  那我時間就交給偉烈
[00:22:47.600 --> 00:22:49.600]  謝謝大家
[00:22:49.600 --> 00:22:51.600]  (字幕製作:貝爾)
[00:22:51.600 --> 00:22:53.600]  (字幕製作:貝爾)
[00:22:53.600 --> 00:22:55.600]  (字幕製作:貝爾)
[00:22:55.600 --> 00:22:58.600]  (字幕由 Amara.org 社群提供)

