
[00:00:00.000 --> 00:00:09.600]  (你會用三個形容詞來形容你過去兩年的心境?)
[00:27:04.800 --> 00:27:08.800]  說到那班人就是阿拿德人
[00:27:08.800 --> 00:27:11.800]  誰是阿拿德人呢?
[00:27:11.800 --> 00:27:13.800]  耶利米書的第一章第一節
[00:27:13.800 --> 00:27:14.800]  告訴我們
[00:27:14.800 --> 00:27:20.800]  耶利米他正正就是阿拿德城裡的一個人
[00:27:20.800 --> 00:27:23.800]  這班阿拿德人是耶利米的同鄉
[00:27:23.800 --> 00:27:25.800]  是他們的親戚
[00:27:25.800 --> 00:27:28.800]  是他們自己家鄉的一班人
[00:27:28.800 --> 00:27:32.800]  耶利米他本身是一位祭司
[00:27:32.800 --> 00:27:35.800]  他爸爸叫希臘加
[00:27:35.800 --> 00:27:40.800]  希臘加祭司其實是一個很有來頭的祭司
[00:27:40.800 --> 00:27:44.800]  因為在連王紀下正正告訴我們
[00:27:44.800 --> 00:27:46.800]  在約西亞王的時候
[00:27:46.800 --> 00:27:53.800]  將聖殿裡的律法書交給約西亞王的書記
[00:27:53.800 --> 00:27:57.800]  就是希臘加大祭司
[00:27:57.800 --> 00:28:00.800]  耶利米他那一家
[00:28:00.800 --> 00:28:05.800]  在阿拿德城絕對不會沒有人認識他們
[00:28:05.800 --> 00:28:07.800]  耶利米他那一家
[00:28:07.800 --> 00:28:09.800]  整個阿拿德城
[00:28:09.800 --> 00:28:15.800]  甚至可以說是一個出產祭司的一個城
[00:28:15.800 --> 00:28:18.800]  但是在一個這樣的城裡
[00:28:18.800 --> 00:28:20.800]  是一個和耶利米
[00:28:20.800 --> 00:28:24.800]  甚至是一班人從小玩到大的一班人
[00:28:24.800 --> 00:28:28.800]  當他們發現耶利米的言論
[00:28:28.800 --> 00:28:32.800]  傷害了廣大人民的感情
[00:28:32.800 --> 00:28:35.800]  或者危害了國家的安全
[00:28:35.800 --> 00:28:39.800]  不斷在說這個國家將要滅亡
[00:28:39.800 --> 00:28:43.800]  就算那些是耶和華的說話
[00:28:43.800 --> 00:28:46.800]  都絕對沒有討論的空間
[00:28:46.800 --> 00:28:50.800]  就算這個人是和我從小玩到大的一個人
[00:28:50.800 --> 00:28:54.800]  我都不會留下任何的情面
[00:28:54.800 --> 00:28:58.800]  這班人他們都一起來到去
[00:28:58.800 --> 00:29:00.800]  要看著耶利米
[00:29:00.800 --> 00:29:03.800]  看他會不會被叛倒
[00:29:03.800 --> 00:29:06.800]  看他會不會有機會被誘惑
[00:29:06.800 --> 00:29:10.800]  以致這班人可以勝過他
[00:29:10.800 --> 00:29:14.800]  這班人就可以在他身上
[00:29:14.800 --> 00:29:17.800]  抱到他們的手
[00:29:17.800 --> 00:29:23.800]  耶利米面對一個這樣的時代
[00:29:23.800 --> 00:29:27.800]  面對一個這樣的變局
[00:29:27.800 --> 00:29:32.800]  他發現他說的話被人曲解
[00:29:32.800 --> 00:29:34.800]  刻意的曲解
[00:29:34.800 --> 00:29:38.800]  他發現就算是他身邊的人
[00:29:38.800 --> 00:29:41.800]  甚至可能是他家裡的人
[00:29:41.800 --> 00:29:45.800]  都不明白他所說的話
[00:29:45.800 --> 00:29:49.800]  在這個群體當中
[00:29:49.800 --> 00:29:51.800]  在這個社會當中
[00:29:51.800 --> 00:29:54.800]  他經歷不到那種信任
[00:29:54.800 --> 00:29:58.800]  而這種信任的失去
[00:29:58.800 --> 00:30:03.800]  帶來他一個很大的恐懼
[00:30:06.800 --> 00:30:08.800]  其實我們可以說
[00:30:08.800 --> 00:30:12.800]  耶利米和這班人割席就算了
[00:30:12.800 --> 00:30:14.800]  既然這班人這樣對你
[00:30:14.800 --> 00:30:19.800]  那你就和他們分開就算了
[00:30:19.800 --> 00:30:22.800]  不過在耶利米書裡面
[00:30:22.800 --> 00:30:24.800]  我們從來都看不到
[00:30:24.800 --> 00:30:29.800]  耶利米要和他的民族分開
[00:30:29.800 --> 00:30:35.800]  他看他自己好像和他們是一個命運的共同體一樣
[00:30:35.800 --> 00:30:38.800]  不過不是因為他們有共同的經驗
[00:30:38.800 --> 00:30:41.800]  也不是因為他們有共同的立場
[00:30:41.800 --> 00:30:45.800]  而是因為耶利米他一直對於這班人
[00:30:45.800 --> 00:30:51.800]  都是一種很深很深的那份感情和愛
[00:30:51.800 --> 00:30:55.800]  耶利米他一直要去斥責這班人
[00:30:55.800 --> 00:31:00.800]  因為希望他們在一個未為時已晚之前
[00:31:00.800 --> 00:31:02.800]  他們有機會他們可以悔改
[00:31:02.800 --> 00:31:07.800]  以致可以逃避上帝要淋在他們的懲罰
[00:31:07.800 --> 00:31:13.800]  耶利米聽到上帝要怎樣去對待他們
[00:31:13.800 --> 00:31:16.800]  要怎樣滅絕這個城的時候
[00:31:16.800 --> 00:31:21.800]  耶利米一而再再而三地為他們流淚
[00:31:21.800 --> 00:31:25.800]  耶利米書第九章第一節是這樣說
[00:31:25.800 --> 00:31:27.800]  但願我頭為水
[00:31:27.800 --> 00:31:30.800]  我的眼為淚水的泉源
[00:31:30.800 --> 00:31:36.800]  也好為我百姓中被殺的人晝夜哭泣
[00:31:36.800 --> 00:31:41.800]  耶利米如果不是上帝禁止他的話
[00:31:41.800 --> 00:31:48.800]  他寧願他可以常常為這班人來祈禱
[00:31:48.800 --> 00:31:50.800]  對於耶利米來說
[00:31:50.800 --> 00:31:54.800]  他不能夠和這班人去割切
[00:31:54.800 --> 00:31:59.800]  因為他看他們為他所愛的一班百姓
[00:31:59.800 --> 00:32:05.800]  縱使這班人怎樣來迫害他
[00:32:05.800 --> 00:32:12.800]  縱使這班人怎樣趕他進入一個窮巷當中
[00:32:12.800 --> 00:32:14.800]  面對他們的迫害
[00:32:14.800 --> 00:32:19.800]  面對他們那份自己對他們那份的愛
[00:32:19.800 --> 00:32:24.800]  耶利米經歷著雙重的痛苦
[00:32:24.800 --> 00:32:26.800]  在恐懼當中
[00:32:26.800 --> 00:32:35.800]  但仍然繼續為這班人去負上自己生命的代價
[00:32:35.800 --> 00:32:37.800]  不過很有趣
[00:32:37.800 --> 00:32:39.800]  在面對這班人的時候
[00:32:39.800 --> 00:32:43.800]  耶利米在這段經文裡說到他們
[00:32:43.800 --> 00:32:45.800]  相對來說
[00:32:45.800 --> 00:32:49.800]  他的語氣很平靜
[00:32:49.800 --> 00:32:53.800]  他覺得無論是那班很多的人
[00:32:53.800 --> 00:32:55.800]  或者是他自己的朋友
[00:32:55.800 --> 00:32:57.800]  對他的迫害
[00:32:57.800 --> 00:33:01.800]  都似乎他不放在心上
[00:33:01.800 --> 00:33:05.800]  原因是因為第十一和第十二節
[00:33:05.800 --> 00:33:09.800]  他講到耶和華怎樣對他
[00:33:09.800 --> 00:33:11.800]  第十一節
[00:33:11.800 --> 00:33:13.800]  他說耶和華和他同在
[00:33:13.800 --> 00:33:17.800]  好像一個可怕的戰士一樣
[00:33:17.800 --> 00:33:22.800]  因為上帝好像戰士來保護耶利米
[00:33:22.800 --> 00:33:26.800]  所以迫害他的人都會叛變
[00:33:26.800 --> 00:33:28.800]  不能得勝
[00:33:28.800 --> 00:33:32.800]  如果你還記得不能得勝這個字
[00:33:32.800 --> 00:33:34.800]  其實正正在第十節
[00:33:34.800 --> 00:33:36.800]  那班他的朋友
[00:33:36.800 --> 00:33:37.800]  他就說
[00:33:37.800 --> 00:33:40.800]  或者當耶利米被引誘
[00:33:40.800 --> 00:33:42.800]  他上當的時候
[00:33:42.800 --> 00:33:45.800]  我們就有機會可以贏到他
[00:33:45.800 --> 00:33:47.800]  耶利米很清楚知道
[00:33:47.800 --> 00:33:49.800]  耶利米很清楚知道
[00:33:49.800 --> 00:33:52.800]  原來不是在於他會不會上當
[00:33:52.800 --> 00:33:54.800]  這班人贏不贏到他
[00:33:54.800 --> 00:33:58.800]  原來不是看他自己能不能夠很警醒
[00:33:58.800 --> 00:34:02.800]  能不能夠去洞悉到這班人的詭計
[00:34:02.800 --> 00:34:04.800]  他能夠贏
[00:34:04.800 --> 00:34:07.800]  他能夠不被這班人贏過他
[00:34:07.800 --> 00:34:09.800]  唯一的原因
[00:34:09.800 --> 00:34:14.800]  就是耶和華和他同在
[00:34:14.800 --> 00:34:16.800]  接著之後
[00:34:16.800 --> 00:34:17.800]  第十二節
[00:34:17.800 --> 00:34:19.800]  耶利米又說
[00:34:19.800 --> 00:34:20.800]  考驗二人
[00:34:20.800 --> 00:34:24.800]  察看人肺腑心腸萬軍之耶和華
[00:34:24.800 --> 00:34:30.800]  求你使我得見你在他們身上報仇
[00:34:30.800 --> 00:34:33.800]  在他們身上報仇
[00:34:33.800 --> 00:34:34.800]  第十節
[00:34:34.800 --> 00:34:37.800]  耶利米說了同樣的話
[00:34:37.800 --> 00:34:39.800]  他引用那班人
[00:34:39.800 --> 00:34:40.800]  那班人說
[00:34:40.800 --> 00:34:42.800]  我們只要贏了他的話
[00:34:42.800 --> 00:34:46.800]  我們就可以在他身上報仇
[00:34:46.800 --> 00:34:49.800]  耶利米同樣很清楚知道
[00:34:49.800 --> 00:34:53.800]  不是這班人花盡多少心機
[00:34:53.800 --> 00:34:55.800]  用盡多少人力物力
[00:34:55.800 --> 00:34:57.800]  來佈局
[00:34:57.800 --> 00:35:01.800]  以至最終可以讓他們報仇
[00:35:01.800 --> 00:35:03.800]  其實他們這些計劃
[00:35:03.800 --> 00:35:04.800]  他們的心機
[00:35:04.800 --> 00:35:09.800]  最終都不能夠成就他們想做的事
[00:35:09.800 --> 00:35:12.800]  只要測驗人心的上帝
[00:35:12.800 --> 00:35:19.800]  知道耶利米是一位怎樣對他盡心忠心的僕人
[00:35:19.800 --> 00:35:25.800]  這樣上帝就自然會在這班人身上
[00:35:25.800 --> 00:35:29.800]  報他們的仇
[00:35:29.800 --> 00:35:31.800]  耶利米說什麼
[00:35:31.800 --> 00:35:34.800]  上帝當你看得見的時候
[00:35:34.800 --> 00:35:36.800]  當你看得見的時候
[00:35:36.800 --> 00:35:39.800]  我就能夠看得見
[00:35:39.800 --> 00:35:42.800]  當你看得清的時候
[00:35:42.800 --> 00:35:45.800]  我就能夠看得見
[00:35:45.800 --> 00:35:51.800]  這班人你在他們身上所施行的報應
[00:35:51.800 --> 00:35:54.800]  對於耶利米來說
[00:35:54.800 --> 00:35:56.800]  這班人無論做什麼
[00:35:56.800 --> 00:35:58.800]  都不能夠害到他
[00:35:58.800 --> 00:36:01.800]  因為他的安全
[00:36:01.800 --> 00:36:03.800]  他的一生
[00:36:03.800 --> 00:36:06.800]  都是耶和華這位戰士
[00:36:06.800 --> 00:36:09.800]  這位法官所保護
[00:36:09.800 --> 00:36:12.800]  所來保守
[00:36:12.800 --> 00:36:17.800]  所以對於耶利米來說
[00:36:17.800 --> 00:36:24.800]  這班人根本不需要為了迎合他們
[00:36:24.800 --> 00:36:27.800]  以至可以保到自己的平安
[00:36:27.800 --> 00:36:30.800]  可以讓自己在這個世界上
[00:36:30.800 --> 00:36:33.800]  可以做得到多一點
[00:36:33.800 --> 00:36:37.800]  其實上帝老祖跟耶利米說
[00:36:37.800 --> 00:36:38.800]  他說你若迴轉
[00:36:38.800 --> 00:36:40.800]  我就使你歸回
[00:36:40.800 --> 00:36:42.800]  站在我的面前
[00:36:42.800 --> 00:36:46.800]  你若能將寶物和沒用之物分別出來
[00:36:46.800 --> 00:36:49.800]  你就可以當我的口
[00:36:49.800 --> 00:36:52.800]  他們必歸向你
[00:36:52.800 --> 00:36:57.800]  你卻不可歸向他們
[00:36:57.800 --> 00:37:00.800]  耶利米知道
[00:37:00.800 --> 00:37:05.800]  縱使是一個充滿恐懼的時代
[00:37:05.800 --> 00:37:10.800]  這麼難找到可以信任的群體時代
[00:37:10.800 --> 00:37:17.800]  但他的信任可以放在耶和華的神身上
[00:37:17.800 --> 00:37:19.800]  因為這個緣故
[00:37:19.800 --> 00:37:22.800]  他的責任只要盡忠
[00:37:22.800 --> 00:37:28.800]  做耶和華所差派他所做的事情
[00:37:29.800 --> 00:37:38.800]  不過當耶利米說完這班人之後
[00:37:38.800 --> 00:37:43.800]  接著去到他的土文最後一部分
[00:37:43.800 --> 00:37:45.800]  突然之間
[00:37:45.800 --> 00:37:49.800]  我們見到他又轉了調子
[00:37:49.800 --> 00:37:53.800]  發出了一段灰暴的土文
[00:37:53.800 --> 00:37:56.800]  第十四至第十八節
[00:37:56.800 --> 00:38:02.800]  願我出生的那日受助紂
[00:38:02.800 --> 00:38:07.800]  願我母親生我的那天不蒙福
[00:38:07.800 --> 00:38:10.800]  報信給我父親說
[00:38:10.800 --> 00:38:11.800]  你得了兒子
[00:38:11.800 --> 00:38:14.800]  使我父親甚歡喜的
[00:38:14.800 --> 00:38:17.800]  願那人受助紂
[00:38:17.800 --> 00:38:23.800]  願那人將耶和華所傾福而不憐惜的城鎮
[00:38:23.800 --> 00:38:26.800]  願他早晨聽見哀聲
[00:38:26.800 --> 00:38:29.800]  中午聽見吶喊
[00:38:29.800 --> 00:38:34.800]  願他沒有在我未出胎就把我殺了
[00:38:34.800 --> 00:38:37.800]  以致我母親成為我的墳墓
[00:38:37.800 --> 00:38:41.800]  他卻一直懷著胎
[00:38:41.800 --> 00:38:45.800]  我為何出胎見奴祿受苦
[00:38:45.800 --> 00:38:52.800]  在羞愧中渡盡我的年日呢?
[00:38:52.800 --> 00:38:55.800]  才突然之間
[00:38:55.800 --> 00:39:01.800]  轉成一個去就助他自己出生的日子
[00:39:01.800 --> 00:39:02.800]  對於很多人來說
[00:39:02.800 --> 00:39:06.800]  都很難接受十四至十八節
[00:39:06.800 --> 00:39:10.800]  和剛才那段土文可以放在一起
[00:39:10.800 --> 00:39:12.800]  剛才明明去到第十三節
[00:39:12.800 --> 00:39:15.800]  已經在唱「你真偉大」
[00:39:15.800 --> 00:39:17.800]  但是去到十四、十八節
[00:39:17.800 --> 00:39:20.800]  突然之間又再來到
[00:39:20.800 --> 00:39:24.800]  去發出一個那麼絕望的土文
[00:39:24.800 --> 00:39:27.800]  不過最近不少人都在說
[00:39:27.800 --> 00:39:30.800]  剛剛過了這一年的日子
[00:39:30.800 --> 00:39:33.800]  其實這種土告的經驗
[00:39:33.800 --> 00:39:36.800]  是我們很多時候都會經歷到
[00:39:36.800 --> 00:39:39.800]  這一頭我們帶著信心
[00:39:39.800 --> 00:39:42.800]  來仰望上帝的工作
[00:39:42.800 --> 00:39:44.800]  但是突然之間
[00:39:44.800 --> 00:39:46.800]  想起一些片段
[00:39:46.800 --> 00:39:48.800]  看到一些新聞
[00:39:48.800 --> 00:39:50.800]  聽到一些說話
[00:39:50.800 --> 00:39:52.800]  內心突然之間
[00:39:52.800 --> 00:39:55.800]  又不能夠來到去再去把持得住
[00:39:55.800 --> 00:40:00.800]  接著又陷入一個很大很大的絕望
[00:40:00.800 --> 00:40:02.800]  愛性之中
[00:40:02.800 --> 00:40:04.800]  而你別說
[00:40:04.800 --> 00:40:08.800]  他出生那天是要受助紂那天
[00:40:08.800 --> 00:40:11.800]  他寧可沒有生出來
[00:40:11.800 --> 00:40:13.800]  還好
[00:40:13.800 --> 00:40:15.800]  似乎在這裡他提到
[00:40:15.800 --> 00:40:18.800]  他的母親、他的父親
[00:40:18.800 --> 00:40:20.800]  對於先知來說
[00:40:20.800 --> 00:40:24.800]  他回望今天他的人生
[00:40:24.800 --> 00:40:28.800]  覺得似乎他很對不起他的父母
[00:40:28.800 --> 00:40:32.800]  他覺得他今天走到這個田地
[00:40:32.800 --> 00:40:35.800]  似乎一點都不能夠為他父母
[00:40:35.800 --> 00:40:38.800]  帶來任何的榮耀
[00:40:38.800 --> 00:40:40.800]  在第十五章
[00:40:40.800 --> 00:40:42.800]  他這樣跟他媽媽說
[00:40:42.800 --> 00:40:44.800]  他說
[00:40:44.800 --> 00:40:46.800]  我的母親啊
[00:40:46.800 --> 00:40:48.800]  我又禍了
[00:40:48.800 --> 00:40:50.800]  因為你生了我
[00:40:50.800 --> 00:40:56.800]  成為全地都要指責指控的一個人
[00:40:56.800 --> 00:40:59.800]  有人曾經這樣來想像
[00:40:59.800 --> 00:41:01.800]  可能有一天
[00:41:01.800 --> 00:41:04.800]  他媽媽由家鄉阿拿達城
[00:41:04.800 --> 00:41:06.800]  來到耶路撒冷
[00:41:06.800 --> 00:41:08.800]  去探望他的兒子
[00:41:08.800 --> 00:41:10.800]  他望不見他的兒子
[00:41:10.800 --> 00:41:13.800]  一個人這樣來到生活
[00:41:13.800 --> 00:41:16.800]  沒有人可以成為他的朋友
[00:41:16.800 --> 00:41:18.800]  沒有人喜歡他
[00:41:18.800 --> 00:41:22.800]  甚至乎因為耶和華的命令的緣故
[00:41:22.800 --> 00:41:24.800]  他沒有成家立室
[00:41:24.800 --> 00:41:26.800]  孤家寡人
[00:41:26.800 --> 00:41:29.800]  他的生活似乎很露島
[00:41:29.800 --> 00:41:32.800]  而且也見不得有什麼光彩
[00:41:32.800 --> 00:41:36.800]  他媽媽忍不住跟他的兒子說一句
[00:41:36.800 --> 00:41:40.800]  兒子啊,為什麼你會搞成這樣
[00:41:40.800 --> 00:41:45.800]  耶利米就忍不住說出那番話
[00:41:45.800 --> 00:41:49.800]  我母親啊,我又禍了
[00:41:49.800 --> 00:41:52.800]  對於他父親來說
[00:41:52.800 --> 00:41:54.800]  能夠得到這個兒子
[00:41:54.800 --> 00:41:57.800]  可能本來是一件很開心的事情
[00:41:57.800 --> 00:42:01.800]  但是他的兒子一點都不能夠為他父親
[00:42:01.800 --> 00:42:05.800]  這個大祭司希勒
[00:42:05.800 --> 00:42:09.800]  讓他能夠有任何的榮耀
[00:42:09.800 --> 00:42:11.800]  當日你都跟他的父親說
[00:42:11.800 --> 00:42:13.800]  你生了個兒子啊,那個人
[00:42:13.800 --> 00:42:15.800]  該受咒咒
[00:42:15.800 --> 00:42:18.800]  因為他的兒子從來都不是一個
[00:42:18.800 --> 00:42:24.800]  能夠讓他父親可以笑逐顏開的一個人
[00:42:24.800 --> 00:42:28.800]  耶利米說他自己該受咒咒
[00:42:28.800 --> 00:42:32.800]  這個字其實在耶利米書裏面
[00:42:32.800 --> 00:42:36.800]  除了有一次是說一個外邦之外
[00:42:36.800 --> 00:42:38.800]  如果說以色列人
[00:42:38.800 --> 00:42:42.800]  都是說一些不聽上帝說話的一班人
[00:42:42.800 --> 00:42:45.800]  又或者是不依靠上帝
[00:42:45.800 --> 00:42:49.800]  只是依靠自己利器耶和華的人
[00:42:49.800 --> 00:42:52.800]  在耶利米的眼中
[00:42:52.800 --> 00:42:54.800]  這一班利器上帝的人
[00:42:54.800 --> 00:42:57.800]  他們才是該受咒咒
[00:42:57.800 --> 00:43:00.800]  但是突然間來到這一刻
[00:43:00.800 --> 00:43:03.800]  他發現那班人的生活
[00:43:03.800 --> 00:43:07.800]  似乎並不是像他所說的一樣
[00:43:07.800 --> 00:43:09.800]  是一個受咒咒的處境
[00:43:09.800 --> 00:43:11.800]  反觀自己
[00:43:11.800 --> 00:43:15.800]  自己反而落到今天這樣的田地
[00:43:15.800 --> 00:43:20.800]  更加像一個受咒咒的人
[00:43:20.800 --> 00:43:25.800]  沒錯,上帝彷彿答應了他
[00:43:25.800 --> 00:43:28.800]  將來你可以有很多的勝利
[00:43:28.800 --> 00:43:33.800]  將來你那些的敵人會一一被剷除
[00:43:33.800 --> 00:43:35.800]  但是日復一日
[00:43:35.800 --> 00:43:41.800]  面對他生命裏面所看見的勞碌受苦
[00:43:41.800 --> 00:43:43.800]  too much to take
[00:43:43.800 --> 00:43:45.800]  對耶利米來說
[00:43:45.800 --> 00:43:52.800]  這個真是非常之痛苦的一個時間
[00:43:52.800 --> 00:43:56.800]  或者在這個變局的當中
[00:43:56.800 --> 00:43:59.800]  生命太過沉重
[00:43:59.800 --> 00:44:04.800]  這種沉重都成為了在當中的人
[00:44:04.800 --> 00:44:10.800]  一個很大的咒咒
[00:44:10.800 --> 00:44:13.800]  耶利米這段的祈禱
[00:44:13.800 --> 00:44:16.800]  和耶利米在之前有幾次
[00:44:16.800 --> 00:44:21.800]  他和上帝的一個哀告或者投訴
[00:44:21.800 --> 00:44:24.800]  有一樣很不同的地方
[00:44:24.800 --> 00:44:26.800]  之前那幾次
[00:44:26.800 --> 00:44:31.800]  上帝都對耶利米的禱告有一些回應
[00:44:31.800 --> 00:44:35.800]  但是去到二十章這個祈禱
[00:44:35.800 --> 00:44:37.800]  上帝沉默
[00:44:37.800 --> 00:44:42.800]  上帝一聲都沒有出
[00:44:42.800 --> 00:44:44.800]  他這個祈禱
[00:44:44.800 --> 00:44:48.800]  彷彿好像向著一個很大的山洞
[00:44:48.800 --> 00:44:51.800]  來到去講緊
[00:44:51.800 --> 00:44:54.800]  耶利米祈禱完之後
[00:44:54.800 --> 00:45:02.800]  只聽到他自己聲音的一個回音
[00:45:02.800 --> 00:45:05.800]  不過如果我們聽真一點
[00:45:05.800 --> 00:45:09.800]  耶利米這段禱告的時候
[00:45:09.800 --> 00:45:16.800]  我們會發現除了他自己聲音的回音之外
[00:45:16.800 --> 00:45:18.800]  其實這段的祈禱
[00:45:18.800 --> 00:45:25.800]  還從另一段的經文有一個彼此呼應的地方
[00:45:25.800 --> 00:45:27.800]  第十七節
[00:45:27.800 --> 00:45:29.800]  耶利米說
[00:45:29.800 --> 00:45:35.800]  因他沒有在我未出胎就把我殺了
[00:45:35.800 --> 00:45:37.800]  出胎這個字
[00:45:37.800 --> 00:45:42.800]  其實就是我出母胎這個字眼
[00:45:42.800 --> 00:45:44.800]  而這個字眼
[00:45:44.800 --> 00:45:47.800]  其實在耶利米書第一章
[00:45:47.800 --> 00:45:49.800]  上帝的說話
[00:45:49.800 --> 00:45:51.800]  第一次臨到他
[00:45:51.800 --> 00:45:53.800]  呼召他的時候
[00:45:53.800 --> 00:45:57.800]  也都出現在耶利米書
[00:45:57.800 --> 00:45:58.800]  上帝說
[00:45:58.800 --> 00:46:01.800]  我尚未將你做在母腹之中
[00:46:01.800 --> 00:46:04.800]  就已認識你
[00:46:04.800 --> 00:46:06.800]  你未出母胎
[00:46:06.800 --> 00:46:09.800]  我已將你分別為聖
[00:46:09.800 --> 00:46:14.800]  派你作列國的先知
[00:46:14.800 --> 00:46:19.800]  耶利米聽回他自己禱告的回音
[00:46:19.800 --> 00:46:21.800]  也許突然之間
[00:46:21.800 --> 00:46:23.800]  回音當中
[00:46:23.800 --> 00:46:30.800]  又會混雜上帝當年對他呼召的那句聲音
[00:46:30.800 --> 00:46:33.800]  你未出母胎
[00:46:33.800 --> 00:46:37.800]  我已將你分別為聖
[00:46:37.800 --> 00:46:40.800]  今天耶利米出胎
[00:46:40.800 --> 00:46:42.800]  見盡勞碌
[00:46:42.800 --> 00:46:44.800]  受苦
[00:46:44.800 --> 00:46:47.800]  原來原因不是因為環境
[00:46:47.800 --> 00:46:49.800]  不是因為他身邊的人
[00:46:49.800 --> 00:46:54.800]  不是因為他其他不能控制的因素
[00:46:54.800 --> 00:46:57.800]  他所經歷的沉重
[00:46:57.800 --> 00:47:03.800]  是因為上帝將他分別為聖
[00:47:03.800 --> 00:47:06.800]  是上帝這份交託給他
[00:47:06.800 --> 00:47:08.800]  在這個時代當中
[00:47:08.800 --> 00:47:12.800]  呼召他成為跟隨他
[00:47:12.800 --> 00:47:14.800]  服侍他的僕人
[00:47:14.800 --> 00:47:17.800]  是因為這個原因
[00:47:17.800 --> 00:47:24.800]  讓他的生命變得如此沉重
[00:47:24.800 --> 00:47:26.800]  我很喜歡一套戲
[00:47:26.800 --> 00:47:29.800]  那套戲是《The Lord of the Rings》
[00:47:29.800 --> 00:47:33.800]  其中講到主人翁Frodo
[00:47:33.800 --> 00:47:40.800]  因為要將魔戒放在Mordor的山中
[00:47:40.800 --> 00:47:42.800]  讓他被焚毀
[00:47:42.800 --> 00:47:45.800]  所以他就帶著這個使命
[00:47:45.800 --> 00:47:50.800]  為了拯救他們當時的世界
[00:47:50.800 --> 00:47:53.800]  Frodo去做這件事的時候
[00:47:53.800 --> 00:47:56.800]  經歷很多環境的挑戰
[00:47:56.800 --> 00:47:59.800]  經歷很多他自己的軟弱
[00:47:59.800 --> 00:48:02.800]  亦都經歷很多各樣的困難
[00:48:02.800 --> 00:48:06.800]  去到《The Two Towers》第二套戲的結尾
[00:48:06.800 --> 00:48:12.800]  他們剛剛經歷完一場很大的災難的時候
[00:48:12.800 --> 00:48:15.800]  Frodo他問他的朋友
[00:48:15.800 --> 00:48:18.800]  跟他一起上路的僕人Sam
[00:48:18.800 --> 00:48:21.800]  他說Sam我們究竟在做什麼
[00:48:21.800 --> 00:48:26.800]  Sam在那裡他這樣回應Frodo
[00:48:26.800 --> 00:48:28.800]  他這樣說
[00:48:28.800 --> 00:48:31.800]  就像在《The Great Stories》裡
[00:48:31.800 --> 00:48:32.800]  Mr. Frodo
[00:48:32.800 --> 00:48:34.800]  那些真正的重要的人
[00:48:34.800 --> 00:48:37.800]  他們是充滿了黑暗和危險
[00:48:37.800 --> 00:48:41.800]  有時候你不想知道結局
[00:48:41.800 --> 00:48:44.800]  因為結局怎麼會開心呢
[00:48:44.800 --> 00:48:47.800]  世界怎麼會回到當時的樣子
[00:48:47.800 --> 00:48:50.800]  當時那麼多壞事發生了
[00:48:50.800 --> 00:48:53.800]  但結局
[00:48:53.800 --> 00:48:55.800]  只有一個過去的東西
[00:48:55.800 --> 00:48:57.800]  這個陰影
[00:48:57.800 --> 00:49:00.800]  即使黑暗也要過去
[00:49:00.800 --> 00:49:02.800]  新的一天將會來
[00:49:02.800 --> 00:49:04.800]  當陽光照射
[00:49:04.800 --> 00:49:07.800]  陽光會照射得更清楚
[00:49:07.800 --> 00:49:10.800]  那些是你跟我說的故事
[00:49:10.800 --> 00:49:12.800]  他們代表了某些東西
[00:49:12.800 --> 00:49:14.800]  即使你太小了
[00:49:14.800 --> 00:49:16.800]  也不懂為什麼
[00:49:16.800 --> 00:49:17.800]  但我認為
[00:49:17.800 --> 00:49:18.800]  Mr. Frodo
[00:49:18.800 --> 00:49:20.800]  我明白了
[00:49:20.800 --> 00:49:22.800]  我現在知道了
[00:49:22.800 --> 00:49:24.800]  那些故事裡的人
[00:49:24.800 --> 00:49:27.800]  有很多機會回頭
[00:49:27.800 --> 00:49:29.800]  但他們沒有
[00:49:29.800 --> 00:49:31.800]  他們一直走
[00:49:31.800 --> 00:49:34.800]  因為他們堅持著某些東西
[00:49:34.800 --> 00:49:37.800]  就是這個世界上有些好事
[00:49:37.800 --> 00:49:38.800]  Mr. Frodo
[00:49:38.800 --> 00:49:42.800]  而值得為它們戰鬥
[00:49:42.800 --> 00:49:46.800]  這個世界上有些好事
[00:49:46.800 --> 00:49:49.800]  我想這份美
[00:49:49.800 --> 00:49:51.800]  是因為上帝
[00:49:51.800 --> 00:49:54.800]  仍然在一個變幻的世界
[00:49:54.800 --> 00:49:56.800]  一個艱難的世界
[00:49:56.800 --> 00:49:59.800]  彷彿充滿沉重的世界
[00:49:59.800 --> 00:50:05.800]  他仍然不住來呼召他的僕人
[00:50:05.800 --> 00:50:08.800]  將他們分別為聖
[00:50:08.800 --> 00:50:10.800]  在這個世界
[00:50:10.800 --> 00:50:14.800]  年代當中來服侍他
[00:50:18.800 --> 00:50:21.800]  變局裡
[00:50:21.800 --> 00:50:23.800]  耶利米亞的禱告
[00:50:23.800 --> 00:50:25.800]  讓我們看到
[00:50:25.800 --> 00:50:27.800]  充滿很多
[00:50:27.800 --> 00:50:29.800]  我們不能改變
[00:50:29.800 --> 00:50:33.800]  我們甚至無法選擇的痛苦
[00:50:33.800 --> 00:50:35.800]  在變局裡
[00:50:35.800 --> 00:50:39.800]  我們看到人心如何改變
[00:50:39.800 --> 00:50:41.800]  很多信任
[00:50:41.800 --> 00:50:44.800]  再不能維繫
