
[00:00:00.000 --> 00:00:04.000]  我們的Q&A是這樣的
[00:22:45.000 --> 00:22:47.000]  更新了的創造裏面呢
[00:22:47.000 --> 00:22:49.000]  第二個問題就是
[00:22:49.000 --> 00:22:51.000]  我之前是一個宣教士
[00:22:51.000 --> 00:22:53.000]  我在海外基督使團工作
[00:22:53.000 --> 00:22:55.000]  老實說都不明白
[00:22:55.000 --> 00:22:57.000]  為什麼關愛受造世界
[00:22:57.000 --> 00:22:59.000]  很多人都問
[00:22:59.000 --> 00:23:01.000]  為什麼關愛受造世界和宣教有關呢
[00:23:01.000 --> 00:23:03.000]  我們又
[00:23:03.000 --> 00:23:05.000]  不是環保環保
[00:23:05.000 --> 00:23:07.000]  我們怎樣去跟他說
[00:23:07.000 --> 00:23:09.000]  其實關愛受造世界和宣教有關
[00:23:09.000 --> 00:23:11.000]  和怎樣去做呢
[00:23:11.000 --> 00:23:13.000]  我會在第二點開始
[00:23:13.000 --> 00:23:15.000]  其實這個更加重要
[00:23:15.000 --> 00:23:17.000]  就是要看回福音的內容
[00:23:17.000 --> 00:23:19.000]  和去擁抱這個地球
[00:23:19.000 --> 00:23:21.000]  和去看回
[00:23:21.000 --> 00:23:23.000]  這個宣教的內容
[00:23:23.000 --> 00:23:25.000]  其實這個更加重要
[00:23:25.000 --> 00:23:27.000]  就是要看回福音的內容
[00:23:27.000 --> 00:23:29.000]  和去擁抱這個地球
[00:23:29.000 --> 00:23:31.000]  和去看回
[00:23:31.000 --> 00:23:33.000]  這個宣教的內容
[00:23:33.000 --> 00:23:35.000]  和去看回
[00:23:35.000 --> 00:23:37.000]  這個宣教的內容
[00:23:37.000 --> 00:23:39.000]  和去看回
[00:23:39.000 --> 00:23:41.000]  這個宣教的內容
[00:23:41.000 --> 00:23:43.000]  和去看回
[00:23:43.000 --> 00:23:45.000]  這個宣教的內容
[00:23:45.000 --> 00:23:47.000]  和去看回
[00:23:47.000 --> 00:23:49.000]  這個宣教的內容
[00:23:49.000 --> 00:23:51.000]  和去看回
[00:23:51.000 --> 00:23:53.000]  這個宣教的內容
[00:23:53.000 --> 00:23:55.000]  和去看回
[00:23:55.000 --> 00:23:57.000]  這個宣教的內容
[00:23:57.000 --> 00:23:59.000]  和去看回
[00:23:59.000 --> 00:24:01.000]  就是所有的東西
[00:24:01.000 --> 00:24:03.000]  都會與基督復和
[00:24:03.000 --> 00:24:07.000]  就是要將這個
[00:24:07.000 --> 00:24:09.000]  擁抱這個東西
[00:24:09.000 --> 00:24:11.000]  也都體現這個東西
[00:24:11.000 --> 00:24:19.000]  當這個教會的生活
[00:24:19.000 --> 00:24:21.000]  能夠體現這個東西的時候
[00:24:21.000 --> 00:24:23.000]  我們可以看看什麼會發生
[00:24:23.000 --> 00:24:27.000]  我會出席一些這樣的講座
[00:24:27.000 --> 00:24:29.000]  因為我要提醒自己
[00:24:29.000 --> 00:24:31.000]  和其他
[00:24:31.000 --> 00:24:33.000]  就是福音的性質
[00:24:33.000 --> 00:24:35.000]  就是一個完整的福音
[00:24:35.000 --> 00:24:43.000]  如果一個更新的創造
[00:24:43.000 --> 00:24:45.000]  就是我們和上帝
[00:24:45.000 --> 00:24:47.000]  和其他的受造物
[00:24:47.000 --> 00:24:49.000]  去復和的時候
[00:24:49.000 --> 00:24:51.000]  我們就要在現在
[00:24:51.000 --> 00:24:53.000]  去顯示這一種的復和
[00:24:55.000 --> 00:24:57.000]  其實科學也都會告訴我們
[00:24:57.000 --> 00:24:59.000]  究竟這個有什麼含義
[00:24:59.000 --> 00:25:03.000]  在今晚
[00:25:03.000 --> 00:25:05.000]  我也會嘗試去
[00:25:05.000 --> 00:25:07.000]  去講一些
[00:25:07.000 --> 00:25:09.000]  實際上我們可以怎樣去體現
[00:25:09.000 --> 00:25:11.000]  也都怎樣去活出
[00:25:11.000 --> 00:25:13.000]  今天我所講的
[00:25:13.000 --> 00:25:15.000]  怎樣去在這個更新的創造裡面
[00:25:15.000 --> 00:25:17.000]  回歸去這一件事
[00:25:17.000 --> 00:25:19.000]  也都可以和一些不同的機構去談一下
[00:25:19.000 --> 00:25:31.000]  如果對於第二個問題
[00:25:31.000 --> 00:25:33.000]  就是說
[00:25:33.000 --> 00:25:35.000]  有一個人
[00:25:35.000 --> 00:25:37.000]  他想申請
[00:25:37.000 --> 00:25:39.000]  成為宣教士
[00:25:39.000 --> 00:25:41.000]  他想申請
[00:25:41.000 --> 00:25:43.000]  成為宣教士
[00:25:43.000 --> 00:25:45.000]  他想申請
[00:25:45.000 --> 00:25:47.000]  成為宣教士
[00:25:47.000 --> 00:25:51.000]  然後我們和他講
[00:25:51.000 --> 00:25:53.000]  關於
[00:25:53.000 --> 00:25:55.000]  受造世界的時候
[00:25:55.000 --> 00:25:57.000]  而他挑戰關於受造世界
[00:25:57.000 --> 00:25:59.000]  關於宣教什麼事
[00:25:59.000 --> 00:26:01.000]  我們怎樣去說服他
[00:26:01.000 --> 00:26:03.000]  其實很簡單
[00:26:03.000 --> 00:26:05.000]  我相信我只要回答陳牧師
[00:26:05.000 --> 00:26:07.000]  他一定不會申請那些警察會
[00:26:07.000 --> 00:26:09.000]  第一件事
[00:26:09.000 --> 00:26:11.000]  因為他都知道警察會是不做這些的
[00:26:11.000 --> 00:26:13.000]  他應該現在在世界
[00:26:13.000 --> 00:26:15.000]  國際
[00:26:15.000 --> 00:26:17.000]  他會去羅查
[00:26:17.000 --> 00:26:19.000]  或者其他那些
[00:26:19.000 --> 00:26:21.000]  或者去斯特
[00:26:21.000 --> 00:26:23.000]  他都會派一些同工在海外做
[00:26:23.000 --> 00:26:25.000]  他會選擇一些合適的計劃
[00:26:25.000 --> 00:26:27.000]  合適的機構裡面去做
[00:26:27.000 --> 00:26:29.000]  我一定是不會叫
[00:26:29.000 --> 00:26:31.000]  叫那個宣教士候選人
[00:26:31.000 --> 00:26:33.000]  去那個機構裡面
[00:26:33.000 --> 00:26:35.000]  舉例說宣導警察會
[00:26:35.000 --> 00:26:37.000]  我也很熟悉宣導警察會
[00:26:37.000 --> 00:26:39.000]  他是關注傳福音的
[00:26:39.000 --> 00:26:41.000]  我當然叫他不要申請
[00:26:41.000 --> 00:26:43.000]  你OMF做嗎
[00:26:43.000 --> 00:26:45.000]  那OMF吧 都一樣
[00:26:45.000 --> 00:26:47.000]  都一樣的
[00:26:47.000 --> 00:26:49.000]  所以這個就很清楚了
[00:26:49.000 --> 00:26:51.000]  什麼教目就去什麼教會
[00:26:51.000 --> 00:26:53.000]  什麼宣教士就去什麼機構
[00:26:53.000 --> 00:26:55.000]  不要錯誤就行
[00:26:55.000 --> 00:26:57.000]  所以我又不會期望
[00:26:57.000 --> 00:26:59.000]  叫那些機構改變
[00:26:59.000 --> 00:27:01.000]  改變原來的宗旨
[00:27:01.000 --> 00:27:03.000]  這個不是我要做的
[00:27:03.000 --> 00:27:05.000]  這個就很簡單
[00:27:05.000 --> 00:27:07.000]  就回答了這個問題
[00:27:09.000 --> 00:27:11.000]  因為時間關係
[00:27:11.000 --> 00:27:13.000]  我想最後一個問題
[00:27:13.000 --> 00:27:15.000]  請
[00:27:15.000 --> 00:27:17.000]  請到前面
[00:27:17.000 --> 00:27:19.000]  最後一個問題
[00:27:19.000 --> 00:27:23.000]  我不是來問題的
[00:27:23.000 --> 00:27:25.000]  不過我想回應
[00:27:25.000 --> 00:27:27.000]  牧師和很多朋友
[00:27:27.000 --> 00:27:29.000]  我覺得我們基督徒
[00:27:29.000 --> 00:27:31.000]  我們的用字
[00:27:31.000 --> 00:27:33.000]  是非常窄
[00:27:33.000 --> 00:27:35.000]  我們只會說Creation Care
[00:27:35.000 --> 00:27:37.000]  就不會將它
[00:27:37.000 --> 00:27:39.000]  改變很多東西
[00:27:39.000 --> 00:27:41.000]  我最近和一群
[00:27:41.000 --> 00:27:43.000]  不是基督徒的朋友
[00:27:43.000 --> 00:27:45.000]  大家Mingle得很好
[00:27:45.000 --> 00:27:47.000]  他們就不是用
[00:27:47.000 --> 00:27:49.000]  什麼Creation Care
[00:27:49.000 --> 00:27:51.000]  或者什麼的
[00:27:51.000 --> 00:27:53.000]  他們就很簡單
[00:27:53.000 --> 00:27:55.000]  很落地地說
[00:27:55.000 --> 00:27:57.000]  我就是想幫一些人
[00:27:57.000 --> 00:27:59.000]  就是很想他們
[00:27:59.000 --> 00:28:01.000]  能夠從土地
[00:28:01.000 --> 00:28:03.000]  可以聯繫
[00:28:03.000 --> 00:28:05.000]  可以和大自然
[00:28:05.000 --> 00:28:07.000]  可以聯繫
[00:28:07.000 --> 00:28:09.000]  在這個過程中
[00:28:09.000 --> 00:28:11.000]  人可以被發展
[00:28:11.000 --> 00:28:13.000]  因為這樣
[00:28:13.000 --> 00:28:15.000]  整個Community都可以被發展
[00:28:15.000 --> 00:28:17.000]  我覺得這件事
[00:28:17.000 --> 00:28:19.000]  我們基督徒為什麼不可以做
[00:28:19.000 --> 00:28:21.000]  為什麼我們不可以
[00:28:21.000 --> 00:28:23.000]  去想一想
[00:28:23.000 --> 00:28:25.000]  我們只不過是將
[00:28:25.000 --> 00:28:27.000]  人和大自然和土地
[00:28:27.000 --> 00:28:29.000]  整個上帝的創造
[00:28:29.000 --> 00:28:31.000]  裡面的動物和靜物
[00:28:31.000 --> 00:28:33.000]  一起來去連結
[00:28:33.000 --> 00:28:35.000]  其實我們不只是
[00:28:35.000 --> 00:28:37.000]  用一些人
[00:28:37.000 --> 00:28:39.000]  我現在來和你講
[00:28:39.000 --> 00:28:41.000]  三福音就算了
[00:28:41.000 --> 00:28:43.000]  我們真的讓他們
[00:28:43.000 --> 00:28:45.000]  去到整個大自然裡面
[00:28:45.000 --> 00:28:47.000]  的發展裡面
[00:28:47.000 --> 00:28:49.000]  去看到上帝的創造的奇妙
[00:28:49.000 --> 00:28:51.000]  今天我看到佛教朋友可以做到
[00:28:51.000 --> 00:28:53.000]  其他沒有宗教的朋友
[00:28:53.000 --> 00:28:55.000]  為什麼我們基督徒
[00:28:55.000 --> 00:28:57.000]  這麼熟悉上帝
[00:28:57.000 --> 00:28:59.000]  這麼熟悉聖靈的時候
[00:28:59.000 --> 00:29:01.000]  我們是做不到的
[00:29:01.000 --> 00:29:03.000]  而且我覺得最重要的是
[00:29:03.000 --> 00:29:05.000]  我和你去講福音的時候
[00:29:05.000 --> 00:29:07.000]  就好像最早期最初期的
[00:29:07.000 --> 00:29:09.000]  宣教士來到
[00:29:09.000 --> 00:29:11.000]  我們中國的地方
[00:29:11.000 --> 00:29:13.000]  他是教你養豬
[00:29:13.000 --> 00:29:15.000]  教你農牧
[00:29:15.000 --> 00:29:17.000]  然後就因為這樣
[00:29:17.000 --> 00:29:19.000]  傳福音給社群
[00:29:19.000 --> 00:29:21.000]  社群就順主
[00:29:21.000 --> 00:29:23.000]  今天我們看到雲南很多部落
[00:29:23.000 --> 00:29:25.000]  他們是這樣順主
[00:29:25.000 --> 00:29:27.000]  今天我們看到台灣很多部落
[00:29:27.000 --> 00:29:29.000]  都是這樣順主
[00:29:29.000 --> 00:29:31.000]  思想可以這麼狹窄
[00:29:31.000 --> 00:29:34.000]  還有我們是不是一定要靠機構去做
[00:29:34.000 --> 00:29:36.000]  我認識有些朋友
[00:29:36.000 --> 00:29:37.000]  他不是靠機構
[00:29:37.000 --> 00:29:39.000]  他們可能是一兩個人很有心
[00:29:39.000 --> 00:29:40.000]  這樣去做
[00:29:40.000 --> 00:29:42.000]  今天我們看到佛教裡面的朋友
[00:29:42.000 --> 00:29:45.000]  他不是說靠他們有佛教機構去做
[00:29:45.000 --> 00:29:47.000]  他們就是一至兩個人很有心
[00:29:47.000 --> 00:29:49.000]  這樣就開始了
[00:29:49.000 --> 00:29:50.000]  開始一個計劃
[00:29:50.000 --> 00:29:52.000]  他們是小而美
[00:29:52.000 --> 00:29:53.000]  這樣就做了
[00:29:53.000 --> 00:29:54.000]  為什麼今天我們基督徒
[00:29:54.000 --> 00:29:56.000]  都要講什麼大機構
[00:29:56.000 --> 00:29:57.000]  大差會
[00:29:57.000 --> 00:29:59.000]  這樣去做呢
[00:29:59.000 --> 00:30:01.000]  這件事我真的覺得很奇怪
[00:30:01.000 --> 00:30:02.000]  不好意思
[00:30:02.000 --> 00:30:04.000]  我真的覺得我沒辦法
[00:30:04.000 --> 00:30:05.000]  可以想像
[00:30:05.000 --> 00:30:07.000]  為什麼人可以這麼狹窄
[00:30:07.000 --> 00:30:10.000]  你說在實際的生活層面
[00:30:10.000 --> 00:30:11.000]  其實你每一樣東西
[00:30:11.000 --> 00:30:13.000]  你只要注意一點
[00:30:13.000 --> 00:30:15.000]  你去問你自己
[00:30:15.000 --> 00:30:17.000]  其實今天的資訊是爆炸
[00:30:17.000 --> 00:30:19.000]  我們如果在網絡那裡
[00:30:19.000 --> 00:30:21.000]  你可以找很多的資料
[00:30:21.000 --> 00:30:22.000]  是關於什麼叫環保
[00:30:22.000 --> 00:30:23.000]  生活環保
[00:30:23.000 --> 00:30:26.000]  問題是我們會不會用一點點的時間
[00:30:26.000 --> 00:30:28.000]  去真的去學習
[00:30:28.000 --> 00:30:29.000]  多謝
[00:30:29.000 --> 00:30:33.000]  多謝姊妹的分享
[00:30:33.000 --> 00:30:36.000]  就是說其實很多很有心的弟兄姊妹
[00:30:36.000 --> 00:30:41.000]  已經自己be water這樣做了
[00:30:41.000 --> 00:30:45.000]  或者最後幾位講者
[00:30:45.000 --> 00:30:48.000]  會不會有最後的一個回應
[00:30:48.000 --> 00:30:51.000]  特別是剛才都再提到
[00:30:51.000 --> 00:30:53.000]  另外一位姊妹問的問題
[00:30:53.000 --> 00:30:58.000]  就是和一些外面的非基督教團體
[00:30:58.000 --> 00:31:00.000]  等等的一些collaboration
[00:31:00.000 --> 00:31:02.000]  一些合作等等
[00:31:02.000 --> 00:31:06.000]  會不會最後大家都有一點點想回應
[00:31:06.000 --> 00:31:12.000]  我贊同最後這位姊妹所講
[00:31:12.000 --> 00:31:14.000]  其實不需要機構
[00:31:14.000 --> 00:31:16.000]  大家都命運
[00:31:16.000 --> 00:31:18.000]  現在每個人都這樣講
[00:31:18.000 --> 00:31:20.000]  命運自主
[00:31:20.000 --> 00:31:24.000]  每一個人都可以自主自發
[00:31:24.000 --> 00:31:28.000]  去創造一些空間
[00:31:28.000 --> 00:31:31.000]  當我們的政府disconnect的時候
[00:31:31.000 --> 00:31:33.000]  我們就reconnect
[00:31:33.000 --> 00:31:36.000]  好
[00:31:36.000 --> 00:31:43.000]  我想講一樣東西
[00:31:46.000 --> 00:31:48.000]  就是我們的生活裡面
[00:31:48.000 --> 00:31:51.000]  是可以有一些行動的
[00:31:51.000 --> 00:31:56.000]  我之前在大學的時候
[00:31:56.000 --> 00:31:57.000]  有一幫不同的人
[00:31:57.000 --> 00:32:00.000]  就來講我們怎樣去關愛這個世界
[00:32:00.000 --> 00:32:05.000]  當時就有一個去幫更新資源
[00:32:05.000 --> 00:32:09.000]  美國的一個不是信徒的科學家
[00:32:09.000 --> 00:32:10.000]  他站起來就說
[00:32:10.000 --> 00:32:12.000]  我聽上來很好
[00:32:12.000 --> 00:32:15.000]  不過我看不到會造成
[00:32:15.000 --> 00:32:19.000]  基督徒是根本我做所有的事
[00:32:19.000 --> 00:32:21.000]  最大的阻礙的東西
[00:32:21.000 --> 00:32:24.000]  我覺得這是一個很大的挑戰
[00:32:24.000 --> 00:32:27.000]  就是如果我們活出來是做不到的
[00:32:27.000 --> 00:32:29.000]  所以我覺得你講的所有的東西
[00:32:29.000 --> 00:32:31.000]  都是沒有任何意義的
[00:32:31.000 --> 00:32:32.000]  所以我多謝大家去講
[00:32:32.000 --> 00:32:34.000]  究竟其實在我們教會的生命
[00:32:34.000 --> 00:32:36.000]  和我們自己的生命裡面
[00:32:36.000 --> 00:32:38.000]  其實是做出來怎樣
[00:32:38.000 --> 00:32:42.000]  非常豐富的一個訊息
[00:32:42.000 --> 00:32:45.000]  創造萬有的主
[00:32:45.000 --> 00:32:48.000]  亦是創造我們生命的神
[00:32:48.000 --> 00:32:50.000]  來到你面前的時候
[00:32:50.000 --> 00:32:52.000]  在這個時候
[00:32:52.000 --> 00:32:57.000]  我們相信你所創造的一切的受造之物
[00:32:57.000 --> 00:32:59.000]  包括我們
[00:32:59.000 --> 00:33:01.000]  都是一同探惜
[00:33:01.000 --> 00:33:04.000]  香港在探惜
[00:33:04.000 --> 00:33:07.000]  很多人的心靈都在探惜
[00:33:07.000 --> 00:33:09.000]  我們為了今天
[00:33:09.000 --> 00:33:13.000]  我們被各樣的罪惡
[00:33:13.000 --> 00:33:16.000]  污染整個城市
[00:33:16.000 --> 00:33:18.000]  整個地圖
[00:33:18.000 --> 00:33:22.000]  特別是為了我們當中一群的教會領袖
[00:33:22.000 --> 00:33:24.000]  來到你面前的時候
[00:33:24.000 --> 00:33:26.000]  我們需要認罪悔改
[00:33:26.000 --> 00:33:29.000]  我們為了我們在宣講上
[00:33:29.000 --> 00:33:31.000]  教導上
[00:33:31.000 --> 00:33:35.000]  我們很多時候忽略了你重要的真理
[00:33:35.000 --> 00:33:39.000]  而是選擇那些對我們有利益關係
[00:33:39.000 --> 00:33:42.000]  對於我們個人有好處的
[00:33:42.000 --> 00:33:44.000]  我們來宣講
[00:33:44.000 --> 00:33:46.000]  主是求你赦免我們
[00:33:46.000 --> 00:33:47.000]  主幫助我們
[00:33:47.000 --> 00:33:49.000]  今天我們承認基督徒
[00:33:49.000 --> 00:33:53.000]  很多時候我們說愛這個世界
[00:33:53.000 --> 00:33:55.000]  但很多時候我們的愛
[00:33:55.000 --> 00:33:58.000]  是給很多其他信仰人士
[00:33:58.000 --> 00:34:00.000]  給那些不信主的人
[00:34:00.000 --> 00:34:02.000]  我們對這個世界的愛
[00:34:02.000 --> 00:34:04.000]  我們是更加的慚愧
[00:34:04.000 --> 00:34:05.000]  求你赦免我們
[00:34:05.000 --> 00:34:07.000]  因為很多時候
[00:34:07.000 --> 00:34:10.000]  我們用我們的那些無知
[00:34:10.000 --> 00:34:12.000]  我們的方式
[00:34:12.000 --> 00:34:16.000]  來實踐我們的使命
[00:34:16.000 --> 00:34:18.000]  但有些時候我們所造成的
[00:34:18.000 --> 00:34:21.000]  是帶來對別人的傷害
[00:34:21.000 --> 00:34:23.000]  對大地的傷害
[00:34:23.000 --> 00:34:25.000]  對環境的污染
[00:34:25.000 --> 00:34:27.000]  主是求你赦免我們
[00:34:27.000 --> 00:34:28.000]  主就幫助我們
[00:34:28.000 --> 00:34:33.000]  我們承認我們在一個勞苦嘆息的階段裡
[00:34:33.000 --> 00:34:34.000]  但我們感謝你
[00:34:34.000 --> 00:34:37.000]  因為你仍然今天給香港人
[00:34:37.000 --> 00:34:41.000]  有海、有山、有郊野公園
[00:34:41.000 --> 00:34:45.000]  有藍天、有白雲
[00:34:45.000 --> 00:34:47.000]  是一切受造之物
[00:34:47.000 --> 00:34:50.000]  以致我們為這一切的臨在
[00:34:50.000 --> 00:34:52.000]  我們獻上感恩
[00:34:52.000 --> 00:34:55.000]  因為當我們看到這些受造之物的時候
[00:34:55.000 --> 00:34:58.000]  我們知道上帝你看顧他們
[00:34:58.000 --> 00:35:00.000]  你仍然是看顧我們
[00:35:00.000 --> 00:35:02.000]  以致我們看到這些大地
[00:35:02.000 --> 00:35:04.000]  仍然去讓日著生命
[00:35:04.000 --> 00:35:06.000]  仍然去讓日著喜樂的時候
[00:35:06.000 --> 00:35:09.000]  我們的心都同樣可以在裡面
[00:35:09.000 --> 00:35:11.000]  有這種復活的盼望
[00:35:11.000 --> 00:35:13.000]  這種的喜樂
[00:35:13.000 --> 00:35:15.000]  主就求你不斷去更新我們的生命
[00:35:15.000 --> 00:35:18.000]  不斷去更新整個受造界
[00:35:18.000 --> 00:35:20.000]  整個香港的社會
[00:35:20.000 --> 00:35:24.000]  以致我們在這個痛苦、陣痛之後
[00:35:24.000 --> 00:35:26.000]  我們就經歷上帝
[00:35:26.000 --> 00:35:29.000]  你給過我們這個復活所帶來的盼望
[00:35:29.000 --> 00:35:31.000]  求你更新地圖
[00:35:31.000 --> 00:35:34.000]  求你更新香港整個的社會
[00:35:34.000 --> 00:35:36.000]  求你更新我們每一個人的心靈
[00:35:36.000 --> 00:35:38.000]  我們一同在你面前
[00:35:38.000 --> 00:35:40.000]  獻上我們的禱告
[00:35:40.000 --> 00:35:42.000]  是奉耶穌基督的聖名而求
[00:35:42.000 --> 00:35:44.000]  阿門
[00:35:44.000 --> 00:35:46.000]  多謝各位
[00:35:46.000 --> 00:35:48.000]  多謝各位
[00:35:48.000 --> 00:35:50.000]  多謝各位
[00:35:50.000 --> 00:35:52.000]  多謝各位
[00:35:52.000 --> 00:35:54.000]  多謝各位
[00:35:54.000 --> 00:35:56.000]  多謝各位
[00:35:56.000 --> 00:35:59.000]  (字幕由 Amara.org 社群提供)
[00:35:59.000 --> 00:36:02.000]  (字幕由 Amara.org 社群提供)

