
[00:00:00.000 --> 00:00:02.000]  不知道大家聽到這裡
[00:17:59.000 --> 00:18:02.000]  看啊,我將一切都更新了
[00:18:02.000 --> 00:18:04.000]  接著他在下一節說
[00:18:04.000 --> 00:18:06.000]  都成了
[00:18:06.000 --> 00:18:08.000]  成了,都成了
[00:18:08.000 --> 00:18:11.000]  相承的新路互相呼應
[00:18:11.000 --> 00:18:15.000]  成就在地,成就在天
[00:18:15.000 --> 00:18:17.000]  弟子們,當我們在地上跟從基督
[00:18:17.000 --> 00:18:21.000]  走這條愛忠、捨己馴服的道路的時候
[00:18:21.000 --> 00:18:24.000]  就等於用我們的生命去念主禱文
[00:18:24.000 --> 00:18:26.000]  願你的旨意成就在地
[00:18:26.000 --> 00:18:29.000]  如同成就在天
[00:18:29.000 --> 00:18:32.000]  其實,日光之下無新事
[00:18:32.000 --> 00:18:35.000]  我們今天如何去回應時代呢?
[00:18:35.000 --> 00:18:38.000]  都不會是前無古人,後無來者
[00:18:38.000 --> 00:18:40.000]  但是上帝邀請我們這些
[00:18:40.000 --> 00:18:43.000]  活在already but not yet的人
[00:18:43.000 --> 00:18:46.000]  在一些見得到摸得到
[00:18:46.000 --> 00:18:48.000]  但一定會摺在一起的一些東西上
[00:18:48.000 --> 00:18:50.000]  全力以赴
[00:18:50.000 --> 00:18:52.000]  以示我們學去看
[00:18:52.000 --> 00:18:54.000]  他在做的新事
[00:18:54.000 --> 00:18:56.000]  學去用這個double vision
[00:18:56.000 --> 00:19:00.000]  發現他為人類開的新路
[00:19:00.000 --> 00:19:04.000]  來看,他將一切都更新了
[00:19:04.000 --> 00:19:08.000]  這四個提示是我在使命實踐的過程中
[00:19:08.000 --> 00:19:10.000]  在很多的撞了個板
[00:19:10.000 --> 00:19:12.000]  很多的困壁中
[00:19:12.000 --> 00:19:14.000]  去得到的一些禮物
[00:19:14.000 --> 00:19:15.000]  今天跟大家分享
[00:19:15.000 --> 00:19:17.000]  相信有一天你會用得著
[00:19:17.000 --> 00:19:19.000]  謝謝大家
[00:19:19.000 --> 00:19:21.000]  (掌聲)
[00:19:21.000 --> 00:19:23.000]  (掌聲)
[00:19:23.000 --> 00:19:25.000]  (字幕製作:貝爾)
[00:19:25.000 --> 00:19:27.000]  (字幕製作:貝爾)

