
[00:00:00.000 --> 00:00:10.000]  今年的講員蕭秀華牧師為我們定的題目是「忠於牧職的呼召」
[00:22:49.000 --> 00:22:53.000]  或者說一種被控制的情況會出現
[00:22:53.000 --> 00:22:54.000]  下帝有幾句說話
[00:22:54.000 --> 00:22:57.000]  這幾句說話其實是Paul Tripp
[00:22:57.000 --> 00:22:59.000]  在他的書中
[00:22:59.000 --> 00:23:00.000]  可能大家有讀過
[00:23:00.000 --> 00:23:01.000]  書中的Dangerous Calling
[00:23:01.000 --> 00:23:04.000]  講的目的是一個很危險的呼召
[00:23:04.000 --> 00:23:05.000]  他說什麼呢
[00:23:05.000 --> 00:23:09.000]  他說以敬畏神的態度來尊重人
[00:23:09.000 --> 00:23:13.000]  會變成尊重人的方式去侍奉神
[00:23:13.000 --> 00:23:17.000]  你知道那種轉移的危險
[00:23:17.000 --> 00:23:19.000]  可以說在關係上、處境上
[00:23:19.000 --> 00:23:22.000]  及各種場合上出現了Fear
[00:23:22.000 --> 00:23:24.000]  一種害怕、恐懼
[00:23:24.000 --> 00:23:28.000]  只能夠藉由更大的懼怕
[00:23:28.000 --> 00:23:29.000]  什麼是更大的懼怕呢
[00:23:29.000 --> 00:23:31.000]  就是敬畏神
[00:23:31.000 --> 00:23:34.000]  才能夠將事情擺在適當的位置
[00:23:34.000 --> 00:23:38.000]  給他合適的大小
[00:23:38.000 --> 00:23:39.000]  你一定記得聖經提及
[00:23:39.000 --> 00:23:42.000]  以利濟私的事情
[00:23:42.000 --> 00:23:44.000]  他容許他的兒子犯罪
[00:23:44.000 --> 00:23:46.000]  神怎麼說呢
[00:23:46.000 --> 00:23:48.000]  你尊重你的兒子
[00:23:48.000 --> 00:23:51.000]  過於尊重我
[00:23:51.000 --> 00:23:54.000]  那種尊重的轉移
[00:23:54.000 --> 00:23:57.000]  令到他不能夠再侍奉神
[00:23:57.000 --> 00:23:59.000]  大家知道後來的情況
[00:23:59.000 --> 00:24:01.000]  在目擊的伏線中
[00:24:01.000 --> 00:24:03.000]  有時會留意到很多公眾的評價
[00:24:03.000 --> 00:24:05.000]  但你知道在過程當中
[00:24:05.000 --> 00:24:08.000]  何時你尊重了人
[00:24:08.000 --> 00:24:09.000]  多於尊重神
[00:24:09.000 --> 00:24:13.000]  那種危險就會出現了
[00:24:13.000 --> 00:24:17.000]  我記得一次在加拿大的時候
[00:24:17.000 --> 00:24:21.000]  一位傳道同工跟我說
[00:24:21.000 --> 00:24:24.000]  他就說我打算離開這間教會
[00:24:24.000 --> 00:24:27.000]  我一直跟他聊天
[00:24:27.000 --> 00:24:28.000]  關心他的情況
[00:24:28.000 --> 00:24:29.000]  後來才知道
[00:24:29.000 --> 00:24:31.000]  他說我去到這間教會的時候
[00:24:31.000 --> 00:24:33.000]  當時的牧師和執事們
[00:24:33.000 --> 00:24:35.000]  都很接受我
[00:24:35.000 --> 00:24:36.000]  也很好的服侍
[00:24:36.000 --> 00:24:39.000]  但因為牧師本身年紀很大
[00:24:39.000 --> 00:24:41.000]  打算很快退休
[00:24:41.000 --> 00:24:45.000]  但很多執事似乎對牧師不太滿意
[00:24:45.000 --> 00:24:47.000]  經過一段時間後
[00:24:47.000 --> 00:24:49.000]  有其中一位執事的代表
[00:24:49.000 --> 00:24:52.000]  他就走來跟這位年青的傳道說
[00:24:52.000 --> 00:24:55.000]  他說我們很欣賞你的服侍
[00:24:55.000 --> 00:24:59.000]  我們很想你做我們將來的堂主任
[00:24:59.000 --> 00:25:02.000]  這位年青的牧師聽到這件事
[00:25:02.000 --> 00:25:04.000]  當然也很高興
[00:25:04.000 --> 00:25:07.000]  然後這位執事跟他說
[00:25:07.000 --> 00:25:09.000]  不過你要幫我們
[00:25:09.000 --> 00:25:11.000]  怎樣幫你們?
[00:25:11.000 --> 00:25:14.000]  不知道你能不能想到
[00:25:14.000 --> 00:25:19.000]  你要幫我們一起趕走這位牧師
[00:25:19.000 --> 00:25:23.000]  因為他一直在這裡
[00:25:23.000 --> 00:25:28.000]  我們不太覺得是合適的
[00:25:28.000 --> 00:25:30.000]  如果你幫助我們
[00:25:30.000 --> 00:25:31.000]  他離開之後
[00:25:31.000 --> 00:25:34.000]  你就可以帶領我們了
[00:25:34.000 --> 00:25:37.000]  我不知道如果那個是你的時候
[00:25:37.000 --> 00:25:38.000]  有什麼感覺
[00:25:38.000 --> 00:25:40.000]  一方面可能會很高興
[00:25:40.000 --> 00:25:42.000]  人家很重視你
[00:25:42.000 --> 00:25:46.000]  但你知道這個重視的背後
[00:25:46.000 --> 00:25:48.000]  是什麼
[00:25:48.000 --> 00:25:50.000]  這位當時的同工就跟我說
[00:25:50.000 --> 00:25:52.000]  他說我是有些掙扎
[00:25:52.000 --> 00:25:56.000]  不過我知道我絕對不能做這件事情
[00:25:56.000 --> 00:26:00.000]  如果他想去尊重這群執事
[00:26:00.000 --> 00:26:02.000]  過於對神的尊重
[00:26:02.000 --> 00:26:05.000]  他就很可能做這件事情
[00:26:05.000 --> 00:26:09.000]  爭取自己有更多所謂發展的機會
[00:26:09.000 --> 00:26:12.000]  有很多在目的上的試探
[00:26:12.000 --> 00:26:15.000]  容易出現產生這種情況
[00:26:15.000 --> 00:26:20.000]  是我們要向上給予留意提醒
[00:26:20.000 --> 00:26:23.000]  第三方面的情況就是
[00:26:23.000 --> 00:26:26.000]  專一的土呼召我們主的喜悅
[00:26:26.000 --> 00:26:29.000]  來讓侍奉者得到自由
[00:26:29.000 --> 00:26:31.000]  好像有一種捆綁
[00:26:31.000 --> 00:26:34.000]  要單單是土神的喜悅
[00:26:34.000 --> 00:26:38.000]  但土神的喜悅正是能夠自由侍奉的
[00:26:38.000 --> 00:26:41.000]  最核心的原因
[00:26:41.000 --> 00:26:43.000]  當時已經說到
[00:26:43.000 --> 00:26:45.000]  當以色列人
[00:26:45.000 --> 00:26:47.000]  摩西在山上
[00:26:47.000 --> 00:26:49.000]  他下來的時候
[00:26:49.000 --> 00:26:52.000]  他見到上帝領受了十誡
[00:26:52.000 --> 00:26:54.000]  他面皮發光
[00:26:54.000 --> 00:26:57.000]  大家記得林后第三章所提
[00:26:57.000 --> 00:26:59.000]  聖經就說當時的人
[00:26:59.000 --> 00:27:01.000]  他們的柏子未曾除去
[00:27:01.000 --> 00:27:04.000]  但他們的柏子何時除去
[00:27:04.000 --> 00:27:07.000]  他們何時轉向基督
[00:27:07.000 --> 00:27:11.000]  在那個時候他們就得著主
[00:27:11.000 --> 00:27:13.000]  聖經就說
[00:27:13.000 --> 00:27:18.000]  當我們心裡面高舉主耶穌
[00:27:18.000 --> 00:27:20.000]  基督就是那靈
[00:27:20.000 --> 00:27:22.000]  主的靈在那裡
[00:27:22.000 --> 00:27:24.000]  那裡就得以自由
[00:27:24.000 --> 00:27:28.000]  當人的心真的知道去高舉主
[00:27:28.000 --> 00:27:30.000]  轉向主的時候
[00:27:30.000 --> 00:27:34.000]  就感覺聖靈是與高舉上帝的人同在
[00:27:34.000 --> 00:27:38.000]  而聖靈在過程當中帶給我們生命的自由
[00:27:38.000 --> 00:27:40.000]  或者說那份勇敢
[00:27:40.000 --> 00:27:43.000]  去拒絕那些控制我們的事情
[00:27:43.000 --> 00:27:47.000]  你才能夠自由地去服侍上帝
[00:27:47.000 --> 00:27:49.000]  這裡我提及有幾方面
[00:27:49.000 --> 00:27:52.000]  目的的定向是沒有選擇的
[00:27:52.000 --> 00:27:54.000]  凡事不能抵擋真理
[00:27:54.000 --> 00:27:56.000]  只能夠維護真理
[00:27:56.000 --> 00:27:57.000]  不能夠抵擋真理
[00:27:57.000 --> 00:28:00.000]  只能夠維護真理
[00:28:00.000 --> 00:28:02.000]  在服侍的過程裡
[00:28:02.000 --> 00:28:07.000]  怎樣能夠很堅定地去維護真理
[00:28:07.000 --> 00:28:08.000]  當然這裡包括了
[00:28:08.000 --> 00:28:15.000]  你自己行在良善和真理當中
[00:28:15.000 --> 00:28:17.000]  很多年之前
[00:28:17.000 --> 00:28:22.000]  在我自己剛出來服侍的時候
[00:28:22.000 --> 00:28:25.000]  第一次做堂主任
[00:28:25.000 --> 00:28:27.000]  在辦公室裡做事
[00:28:27.000 --> 00:28:30.000]  當時我掩著門在做事
[00:28:30.000 --> 00:28:31.000]  做著做著
[00:28:31.000 --> 00:28:35.000]  有一位當時很資深的執事
[00:28:35.000 --> 00:28:37.000]  推門進來
[00:28:37.000 --> 00:28:38.000]  一進來的時候
[00:28:38.000 --> 00:28:42.000]  他看到我有點不客氣
[00:28:42.000 --> 00:28:46.000]  「做什麼?關上門?在寫書嗎?」
[00:28:46.000 --> 00:28:48.000]  我當時剛做服侍
[00:28:48.000 --> 00:28:50.000]  也沒有想過寫書
[00:28:50.000 --> 00:28:55.000]  我只是在做一些文件資料
[00:28:55.000 --> 00:28:58.000]  然後他對著我說
[00:28:58.000 --> 00:29:01.000]  當時我坐在一張很大的桌子上
[00:29:01.000 --> 00:29:10.000]  這張桌子是我買給譚牧師坐的
[00:29:10.000 --> 00:29:16.000]  這張椅子也是買給譚牧師的
[00:29:16.000 --> 00:29:23.000]  當然我知道這句話背後很有含義
[00:29:23.000 --> 00:29:25.000]  我心裡也有些震驚
[00:29:25.000 --> 00:29:27.000]  我怎麼去回應
[00:29:27.000 --> 00:29:30.000]  突如其來的一句詢問呢?
[00:29:30.000 --> 00:29:31.000]  我感謝神
[00:29:31.000 --> 00:29:34.000]  當時神給我一份平安
[00:29:34.000 --> 00:29:43.000]  我心想「是啊,我這麼瘦也坐不下這張椅子」
[00:29:43.000 --> 00:29:47.000]  我不知道他明白我的意思
[00:29:47.000 --> 00:29:51.000]  但事實也是這樣,我很瘦
[00:29:51.000 --> 00:29:55.000]  但我絕對不能取代譚牧師
[00:29:55.000 --> 00:29:57.000]  他好像明白,好像不明白
[00:29:57.000 --> 00:30:00.000]  但他很快就走了
[00:30:00.000 --> 00:30:03.000]  但走了之後,我知道自己的情緒
[00:30:03.000 --> 00:30:07.000]  「啊,是這麼說的?」
[00:30:07.000 --> 00:30:15.000]  後來我開始察覺到這位資深的教會弟兄
[00:30:15.000 --> 00:30:18.000]  他的背景,認識他的情況
[00:30:18.000 --> 00:30:21.000]  我嘗試留心和他相處
[00:30:21.000 --> 00:30:28.000]  也學習仍然關心他,愛護他
[00:30:28.000 --> 00:30:32.000]  我不敢說自己有什麼特別的能力
[00:30:32.000 --> 00:30:34.000]  但我心裡有種特別的警覺
[00:30:34.000 --> 00:30:36.000]  就是要留心
[00:30:36.000 --> 00:30:41.000]  很容易會用一些方法去對付他
[00:30:41.000 --> 00:30:45.000]  很容易自己的情緒反應會惡待這位弟兄
[00:30:45.000 --> 00:30:48.000]  甚至對他有些不公道的話
[00:30:48.000 --> 00:30:50.000]  所以在那段時間有很多年
[00:30:50.000 --> 00:30:51.000]  我自己一直在其中
[00:30:51.000 --> 00:30:53.000]  神給我一種警覺
[00:30:53.000 --> 00:30:56.000]  要留心去善待這位弟兄
[00:30:56.000 --> 00:30:59.000]  但想不到他慢慢對我多認識
[00:30:59.000 --> 00:31:03.000]  我又和他之間建立了一份信任的關係
[00:31:03.000 --> 00:31:05.000]  成為我在教會的一個很重要
[00:31:05.000 --> 00:31:09.000]  關心我和支持我服侍的一位執事
[00:31:09.000 --> 00:31:13.000]  很多年之後,他今天已經去世了
[00:31:13.000 --> 00:31:14.000]  但我想起這件事的時候
[00:31:14.000 --> 00:31:17.000]  我心裡有一種很大的感恩
[00:31:17.000 --> 00:31:20.000]  也察覺到在很多服侍裡面
[00:31:20.000 --> 00:31:22.000]  你察覺,正如所說
[00:31:22.000 --> 00:31:25.000]  凡事不能抵擋真理,只能維護真理
[00:31:25.000 --> 00:31:28.000]  不單是在一些真理立場上
[00:31:28.000 --> 00:31:32.000]  而是你自己如何在和很多頂尖的相處裡面
[00:31:32.000 --> 00:31:35.000]  你保守著你生命的良善
[00:31:35.000 --> 00:31:40.000]  你尊重人,不要過於尊重神
[00:31:40.000 --> 00:31:42.000]  但因為你尊重神
[00:31:42.000 --> 00:31:46.000]  所以你可以適當地尊重人
[00:31:46.000 --> 00:31:50.000]  也適當地和他們交往
[00:31:50.000 --> 00:31:54.000]  不會將人看得太低或太高
[00:31:54.000 --> 00:31:57.000]  這正是我們要在過程當中留意
[00:31:57.000 --> 00:32:02.000]  如何不像在公眾服侍裡面失去那份自由
[00:32:02.000 --> 00:32:04.000]  最後我提一提
[00:32:04.000 --> 00:32:09.000]  第二點提及信服而不妒忌是因為枯燥
[00:32:09.000 --> 00:32:11.000]  在這裡,我想我不詳細說
[00:32:11.000 --> 00:32:16.000]  十八章當中提及到數羅妒忌大衛的事情
[00:32:16.000 --> 00:32:18.000]  但我想特別提及的就是
[00:32:18.000 --> 00:32:20.000]  在第二點裡面提到
[00:32:20.000 --> 00:32:24.000]  如果目者若妒忌別人的事工、恩事的表現
[00:32:24.000 --> 00:32:28.000]  而沒有因神所差派的崗位而感恩
[00:32:28.000 --> 00:32:31.000]  他會對神的呼召不滿
[00:32:31.000 --> 00:32:33.000]  呼召過程中會產生一些不滿
[00:32:33.000 --> 00:32:40.000]  其中一個因素常常會是內心的一種妒忌
[00:32:40.000 --> 00:32:42.000]  一位先賢Thomas Aquinas
[00:32:42.000 --> 00:32:45.000]  對妒忌有一個很簡單直接的定義
[00:32:45.000 --> 00:32:51.000]  他說對別人的美好,自己覺得悲傷
[00:32:51.000 --> 00:32:56.000]  他這麼好,很慘
[00:32:56.000 --> 00:33:00.000]  因為不接受到對方比自己強
[00:33:00.000 --> 00:33:02.000]  比自己蒙恩
[00:33:02.000 --> 00:33:06.000]  以致他在過程中不能接受
[00:33:06.000 --> 00:33:09.000]  甚至會否定對方、貶低對方等等
[00:33:09.000 --> 00:33:11.000]  最後大家看看文素記
[00:33:11.000 --> 00:33:15.000]  我剛才沒有特別提及這件事情
[00:33:15.000 --> 00:33:20.000]  很簡單看看文素記第十六章
[00:33:20.000 --> 00:33:25.000]  當中有當時的利美人,包括阿干
[00:33:25.000 --> 00:33:29.000]  他們不滿意摩西的服侍
[00:33:29.000 --> 00:33:32.000]  所以在十六章第八節
[00:33:32.000 --> 00:33:34.000]  當時摩西對可拉說
[00:33:34.000 --> 00:33:37.000]  「利美的子孫,你們聽我說
[00:33:37.000 --> 00:33:41.000]  以色列的神從以色列會中將你們分別出來
[00:33:41.000 --> 00:33:45.000]  使你們親近他,扮耶和華,仗幕的士
[00:33:45.000 --> 00:33:49.000]  並站在會眾面前,替他們當差
[00:33:49.000 --> 00:33:54.000]  而會否有使你和你的一切弟兄利美的子孫一同親近他」
[00:33:54.000 --> 00:33:58.000]  接著是「這豈為小事
[00:33:58.000 --> 00:34:01.000]  你們還要求祭司的職任嗎」
[00:34:01.000 --> 00:34:05.000]  原來道記的背後是因為不滿意
[00:34:05.000 --> 00:34:08.000]  自己的職份好像比較低一點
[00:34:08.000 --> 00:34:13.000]  但摩西清楚說,這絕對不是小差事
[00:34:13.000 --> 00:34:16.000]  你親近上帝來服侍他
[00:34:16.000 --> 00:34:19.000]  在這個過程中,服侍的過程
[00:34:19.000 --> 00:34:25.000]  如何不讓自己輕視神給我的呼召
[00:34:25.000 --> 00:34:28.000]  以產生一些不必要的妒忌
[00:34:28.000 --> 00:34:30.000]  甚至不滿現在神給我的呼召
[00:34:30.000 --> 00:34:33.000]  而放棄現在的服侍
[00:34:33.000 --> 00:34:37.000]  這正是我們很多時候面對的試探和挑戰
[00:34:37.000 --> 00:34:40.000]  但何時知道是神的召命
[00:34:40.000 --> 00:34:45.000]  亦在其中感恩快樂地作其中的服侍
[00:34:45.000 --> 00:34:50.000]  分享到此為止,請大家互相勉勵
[00:34:50.000 --> 00:34:56.000]  (掌聲)
[00:34:56.000 --> 00:35:01.000]  多謝蕭牧師的分享
[00:35:01.000 --> 00:35:03.000]  弟兄姊妹大家好
[00:35:03.000 --> 00:35:07.000]  剛才吃午飯時,童工跟我說
[00:35:07.000 --> 00:35:10.000]  今早講了這麼多呼召,講了這麼多職場
[00:35:10.000 --> 00:35:12.000]  你應該回應一下
[00:35:12.000 --> 00:35:14.000]  我說下午也不要緊
[00:35:14.000 --> 00:35:16.000]  無論給我甚麼題目
[00:35:16.000 --> 00:35:19.000]  我都會慢慢講到職場
[00:35:19.000 --> 00:35:23.000]  因為這是我的呼召
[00:35:23.000 --> 00:35:26.000]  我先介紹一下我自己
[00:35:26.000 --> 00:35:31.000]  我會介紹我自己是一個小傳道
[00:35:31.000 --> 00:35:35.000]  我是忠實校友,2006年MDiv畢業
[00:35:35.000 --> 00:35:37.000]  然後我在自己的舞會
[00:35:37.000 --> 00:35:42.000]  一段短的時間,全時間做一個小傳道
[00:35:42.000 --> 00:35:45.000]  雖然我去了愛丁堡讀書
[00:35:45.000 --> 00:35:47.000]  然後又回來教神學
[00:35:47.000 --> 00:35:50.000]  但後來我都在當地的教會
[00:35:50.000 --> 00:35:55.000]  用部分時間在當地義務做一個傳道
[00:35:55.000 --> 00:35:58.000]  現在學院都給我五分之一的時間
[00:35:58.000 --> 00:36:02.000]  在我自己的舞會做義務傳道
[00:36:02.000 --> 00:36:06.000]  對我來說,牧養是一件很精彩的事
[00:36:06.000 --> 00:36:10.000]  因為我們會接觸到很多不同的弟兄姊妹
[00:36:10.000 --> 00:36:13.000]  當中有很多不同的生命
[00:36:13.000 --> 00:36:16.000]  各自各精彩,千變萬化
[00:36:16.000 --> 00:36:19.000]  不過牧者是不容易做的
[00:36:19.000 --> 00:36:23.000]  我們的行囊裏有一樣東西叫做有口難言
[00:36:23.000 --> 00:36:25.000]  因為有時候聽聽奶奶的故事
[00:36:25.000 --> 00:36:27.000]  你都要是一個小夾萬
[00:36:27.000 --> 00:36:30.000]  你都不可以到處去講
[00:36:30.000 --> 00:36:33.000]  面向群眾,我們要懂得怎樣自處
[00:36:33.000 --> 00:36:36.000]  但我們同時面對個別的會眾
[00:36:36.000 --> 00:36:39.000]  又要進入別人的世界裏面
[00:36:39.000 --> 00:36:41.000]  跟他們一起同行
[00:36:41.000 --> 00:36:43.000]  所以我很記得MDiv的時候
[00:36:43.000 --> 00:36:45.000]  有一位輔導科的老師
[00:36:45.000 --> 00:36:48.000]  他說牧者這件事
[00:36:48.000 --> 00:36:52.000]  基本上是一個不可能的工作
[00:36:52.000 --> 00:36:55.000]  是一個impossible job
[00:36:55.000 --> 00:36:57.000]  不過我們都仍然做
[00:36:57.000 --> 00:36:59.000]  我們仍然有很多人
[00:36:59.000 --> 00:37:03.000]  我們一起來去回應神給我們的積分
[00:37:03.000 --> 00:37:06.000]  因為這是一個照命
[00:37:06.000 --> 00:37:08.000]  今早提過一點
[00:37:08.000 --> 00:37:12.000]  究竟照命是否去到不同的場景這麼簡單
[00:37:12.000 --> 00:37:15.000]  是否換了一個地方這麼簡單
[00:37:15.000 --> 00:37:17.000]  對我來說不是的
[00:37:17.000 --> 00:37:20.000]  雖然我經常鼓勵職場的信徒
[00:37:20.000 --> 00:37:24.000]  他們的場景很重要,在那裏發揮
[00:37:24.000 --> 00:37:27.000]  但其實重要的不是場景
[00:37:27.000 --> 00:37:30.000]  照命是在講我們的生命
[00:37:30.000 --> 00:37:33.000]  是在講神呼召我們的生命
[00:37:33.000 --> 00:37:35.000]  怎樣去回應祂
[00:37:35.000 --> 00:37:37.000]  所以是一個B型的問題
[00:37:37.000 --> 00:37:39.000]  是神設計我們
[00:37:39.000 --> 00:37:41.000]  每個人給我們不同的特質
[00:37:41.000 --> 00:37:42.000]  不同的積分
[00:37:42.000 --> 00:37:45.000]  甚至我們生命裏面不同的經歷
[00:37:45.000 --> 00:37:49.000]  祂都可以用來指向不同的積分
[00:37:49.000 --> 00:37:52.000]  神讓我們在這個過程當中
[00:37:52.000 --> 00:37:56.000]  繼續找到祂給我們的身份和角色
[00:37:56.000 --> 00:37:59.000]  在當中有目的的弟兄姊妹
[00:37:59.000 --> 00:38:02.000]  亦都有職場的弟兄姊妹
[00:38:02.000 --> 00:38:08.000]  我想先回應蕭牧師後半部講的尊重
[00:38:08.000 --> 00:38:13.000]  我想堂會有很多不同的宗派和架構
[00:38:13.000 --> 00:38:15.000]  很多群體的文化都是不同的
[00:38:15.000 --> 00:38:19.000]  我自己來自一個會眾制的教會
[00:38:19.000 --> 00:38:24.000]  尊重這件事是要時間慢慢去建立的
[00:38:24.000 --> 00:38:26.000]  我們作為牧者
[00:38:26.000 --> 00:38:29.000]  特別我這個小傳道
[00:38:29.000 --> 00:38:33.000]  作為一個初出道的牧職的小樹
[00:38:33.000 --> 00:38:38.000]  有哪一個不想講到有力
[00:38:38.000 --> 00:38:42.000]  有哪一個不想講到更有果效
[00:38:42.000 --> 00:38:44.000]  其實我們都想的
[00:38:44.000 --> 00:38:48.000]  究竟背後是一種因為我們想服侍神
[00:38:48.000 --> 00:38:49.000]  榮耀上帝
[00:38:49.000 --> 00:38:54.000]  還是其實我們想為著自己去做這件事
[00:38:54.000 --> 00:38:56.000]  可能都很複雜
[00:38:56.000 --> 00:38:58.000]  可能都很夾雜
[00:38:58.000 --> 00:39:02.000]  或者只有上帝看得最清楚
[00:39:02.000 --> 00:39:06.000]  我們有時候自己心底裏都會知道
[00:39:06.000 --> 00:39:10.000]  但是這件事是很需要我們
[00:39:10.000 --> 00:39:15.000]  很刻意地經常回到神裏去檢視我們自己
[00:39:15.000 --> 00:39:18.000]  有時候可能都夾雜著
[00:39:18.000 --> 00:39:20.000]  我們很需要繼續去調教
[00:39:20.000 --> 00:39:23.000]  我覺得就好像讀神學
[00:39:23.000 --> 00:39:26.000]  有些人說越讀越不懂
[00:39:26.000 --> 00:39:29.000]  越讀就越發覺自己不夠
[00:39:29.000 --> 00:39:32.000]  我自己覺得牧職我們面對公眾
[00:39:32.000 --> 00:39:36.000]  都應該是這種謙虛的經驗
[00:39:36.000 --> 00:39:38.000]  因為我們發現原來神
[00:39:38.000 --> 00:39:40.000]  祂在不同的弟兄姊妹身上
[00:39:40.000 --> 00:39:42.000]  嘩!這麼精彩
[00:39:42.000 --> 00:39:45.000]  我們見到我們這位神的偉大
[00:39:45.000 --> 00:39:48.000]  我們發現自己更加渺小
[00:39:48.000 --> 00:39:52.000]  我們不能夠太過自以為是
[00:39:52.000 --> 00:39:55.000]  我們亦不能夠太過失去自信
[00:39:55.000 --> 00:39:59.000]  因為神的確將牧職的屬靈團並
[00:39:59.000 --> 00:40:02.000]  託付在我們身上
[00:40:02.000 --> 00:40:05.000]  我自己幾年前回到香港
[00:40:05.000 --> 00:40:08.000]  因為我是做職場神學
[00:40:08.000 --> 00:40:10.000]  所以不久後
[00:40:10.000 --> 00:40:13.000]  後面街那間浸會醫院
[00:40:13.000 --> 00:40:16.000]  他們的院務打電話給我
[00:40:16.000 --> 00:40:19.000]  他們說他們偶爾下午
[00:40:19.000 --> 00:40:22.000]  在醫護界的人員當中
[00:40:22.000 --> 00:40:25.000]  有時間一起讀聖經
[00:40:25.000 --> 00:40:27.000]  或者一起有專題分享
[00:40:27.000 --> 00:40:29.000]  他們叫我去分享
[00:40:29.000 --> 00:40:33.000]  我覺得這也是我應該做的範圍
[00:40:33.000 --> 00:40:37.000]  我答應花很多心機去準備
[00:40:37.000 --> 00:40:40.000]  因為我很想能夠進入
[00:40:40.000 --> 00:40:43.000]  這班醫護的工作場景裡
[00:40:43.000 --> 00:40:45.000]  回應他們一些問題
[00:40:45.000 --> 00:40:48.000]  不過我自己不是醫護
[00:40:48.000 --> 00:40:50.000]  所以我有的知識
[00:40:50.000 --> 00:40:52.000]  除了自己想像之外
[00:40:52.000 --> 00:40:54.000]  是從我的職場同學
[00:40:54.000 --> 00:40:56.000]  他們和我的對話
[00:40:56.000 --> 00:40:58.000]  和他們的反省裡
[00:40:58.000 --> 00:41:00.000]  來得知的
[00:41:00.000 --> 00:41:02.000]  我膽子粗粗地預備了
[00:41:02.000 --> 00:41:06.000]  講一些醫療界的倫理問題
[00:41:06.000 --> 00:41:08.000]  預備好之後
[00:41:08.000 --> 00:41:10.000]  越來越害怕
[00:41:10.000 --> 00:41:12.000]  因為我完全不知道
[00:41:12.000 --> 00:41:16.000]  我所說的話是否他們的處境
[00:41:16.000 --> 00:41:18.000]  如果我只是說聖經解經
[00:41:18.000 --> 00:41:20.000]  這樣會更好
[00:41:20.000 --> 00:41:24.000]  但他們聽起來是否這樣呢
[00:41:24.000 --> 00:41:27.000]  帶著非常緊張的心情
[00:41:27.000 --> 00:41:30.000]  我走過對面
[00:41:30.000 --> 00:41:33.000]  當我走到天橋底
[00:41:33.000 --> 00:41:35.000]  你知道過了一條馬路
[00:41:35.000 --> 00:41:38.000]  才去到對面的浸會醫院
[00:41:38.000 --> 00:41:40.000]  就在那個安全島的時候
[00:41:40.000 --> 00:41:42.000]  我心裡有一個感動
[00:41:42.000 --> 00:41:44.000]  你怕什麼呢
[00:41:44.000 --> 00:41:46.000]  他們是來聽我說話的
[00:41:46.000 --> 00:41:48.000]  不是聽你說話的
[00:41:48.000 --> 00:41:50.000]  我心裡就立刻
[00:41:50.000 --> 00:41:53.000]  好像放下心頭大石一樣
[00:41:53.000 --> 00:41:56.000]  不是因為我說的話會怎樣
[00:41:56.000 --> 00:41:58.000]  是因為神在當中
[00:41:58.000 --> 00:42:01.000]  最重要的是神和我一起
[00:42:01.000 --> 00:42:04.000]  我知道神在當中
[00:42:04.000 --> 00:42:06.000]  親自向這班弟兄姊妹
[00:42:06.000 --> 00:42:09.000]  傳遞他的訊息
[00:42:09.000 --> 00:42:11.000]  這對我來說
[00:42:11.000 --> 00:42:14.000]  在我的服事當中是最重要的
[00:42:14.000 --> 00:42:16.000]  在尊重這個題目上
[00:42:16.000 --> 00:42:19.000]  我很喜歡一節經文
[00:42:19.000 --> 00:42:20.000]  和大家分享
[00:42:20.000 --> 00:42:23.000]  在《約翰福音》12章26節
[00:42:23.000 --> 00:42:25.000]  那裡是這樣說的
[00:42:25.000 --> 00:42:27.000]  若有人服事我
[00:42:27.000 --> 00:42:29.000]  就當跟從我
[00:42:29.000 --> 00:42:31.000]  我在哪裡服事我的人
[00:42:31.000 --> 00:42:32.000]  也要在哪裡
[00:42:32.000 --> 00:42:34.000]  若有人服事我
[00:42:34.000 --> 00:42:37.000]  我忽必尊重他
[00:42:37.000 --> 00:42:39.000]  當我讀到這篇經文的時候
[00:42:39.000 --> 00:42:43.000]  我覺得這位超越的上帝
[00:42:43.000 --> 00:42:45.000]  他居然說會尊重我們
[00:42:45.000 --> 00:42:47.000]  當我們願意服事
[00:42:47.000 --> 00:42:49.000]  去回應他的時候
[00:42:49.000 --> 00:42:51.000]  他就尊重我們這班
[00:42:51.000 --> 00:42:54.000]  卑微很軟弱的人
[00:42:54.000 --> 00:42:58.000]  在《肖默斯教牧成長》4課中
[00:42:58.000 --> 00:43:00.000]  第2章有一個題目
[00:43:00.000 --> 00:43:03.000]  他今天沒有選擇說
[00:43:03.000 --> 00:43:06.000]  我會形容這個題目是爭取
[00:43:06.000 --> 00:43:08.000]  在第2章裡說到
[00:43:08.000 --> 00:43:10.000]  牧者薪酬偏低
[00:43:10.000 --> 00:43:12.000]  可不可以爭取呢
[00:43:12.000 --> 00:43:14.000]  然後有一個段落說
[00:43:14.000 --> 00:43:17.000]  誠實分享個人需要
[00:43:17.000 --> 00:43:20.000]  一個很落地的問題
[00:43:20.000 --> 00:43:22.000]  如何合而表達呢
[00:43:22.000 --> 00:43:25.000]  按照群體能夠承受得住
[00:43:25.000 --> 00:43:28.000]  我喜歡說能夠接近的情況下
[00:43:28.000 --> 00:43:30.000]  來爭取呢
[00:43:30.000 --> 00:43:31.000]  我想回應的
[00:43:31.000 --> 00:43:33.000]  我想說一件事
[00:43:33.000 --> 00:43:36.000]  大家知道我教職場的科目
