
[00:00:00.000 --> 00:00:03.000]  很久沒有在這個台上說話了
[00:17:48.000 --> 00:17:50.000]  我問了上帝很久
[00:17:50.000 --> 00:17:52.000]  他依然跟我說
[00:17:52.000 --> 00:17:54.000]  你的朝命沒有改變
[00:17:54.000 --> 00:17:56.000]  你是一個青年
[00:17:56.000 --> 00:17:58.000]  你做青年人
[00:17:58.000 --> 00:18:00.000]  的牧者
[00:18:00.000 --> 00:18:02.000]  我看到這裏
[00:18:02.000 --> 00:18:04.000]  不多青年人
[00:18:04.000 --> 00:18:06.000]  即是大家應該很關心青年人
[00:18:06.000 --> 00:18:08.000]  所以我猜
[00:18:08.000 --> 00:18:10.000]  應該對的
[00:18:10.000 --> 00:18:12.000]  跟他們說
[00:18:12.000 --> 00:18:14.000]  我繼續做一件事
[00:18:14.000 --> 00:18:16.000]  我不知道大家是不是
[00:18:16.000 --> 00:18:18.000]  但我自己
[00:18:18.000 --> 00:18:20.000]  很堅持
[00:18:20.000 --> 00:18:22.000]  我陪他們
[00:18:22.000 --> 00:18:24.000]  一起繼續轉化
[00:18:24.000 --> 00:18:26.000]  繼續去面對
[00:18:26.000 --> 00:18:28.000]  現在時代有很多問題
[00:18:28.000 --> 00:18:30.000]  但我堅持
[00:18:30.000 --> 00:18:32.000]  要他們做一件事
[00:18:32.000 --> 00:18:34.000]  就是
[00:18:34.000 --> 00:18:36.000]  你不要離開
[00:18:36.000 --> 00:18:38.000]  屬靈的群體
[00:18:38.000 --> 00:18:40.000]  因為你會很孤單
[00:18:40.000 --> 00:18:46.000]  我要他們在屬靈的群體
[00:18:46.000 --> 00:18:48.000]  有這份愛
[00:18:48.000 --> 00:18:52.000]  大家一起去堅持
[00:18:52.000 --> 00:18:54.000]  去追尋
[00:18:54.000 --> 00:18:56.000]  去追尋
[00:18:56.000 --> 00:18:58.000]  在信仰裏面
[00:18:58.000 --> 00:19:00.000]  很重要
[00:19:00.000 --> 00:19:02.000]  那份堅持
[00:19:02.000 --> 00:19:04.000]  信念
[00:19:04.000 --> 00:19:06.000]  去追尋
[00:19:06.000 --> 00:19:08.000]  一份信望
[00:19:08.000 --> 00:19:10.000]  愛
[00:19:10.000 --> 00:19:14.000]  我跟他們
[00:19:14.000 --> 00:19:16.000]  經常說一句說話
[00:19:16.000 --> 00:19:18.000]  我們仍然要相信
[00:19:18.000 --> 00:19:20.000]  我們仍然
[00:19:20.000 --> 00:19:22.000]  要相信
[00:19:22.000 --> 00:19:24.000]  歷史的上帝
[00:19:24.000 --> 00:19:26.000]  是色在
[00:19:26.000 --> 00:19:28.000]  金在
[00:19:28.000 --> 00:19:30.000]  將來的主
[00:19:30.000 --> 00:19:32.000]  他有工作
[00:19:32.000 --> 00:19:34.000]  我們可以有希望
[00:19:34.000 --> 00:19:36.000]  我們在希望當中
[00:19:36.000 --> 00:19:38.000]  我們可以像
[00:19:38.000 --> 00:19:40.000]  先知一樣的想像
[00:19:40.000 --> 00:19:42.000]  這個想像正正就是
[00:19:42.000 --> 00:19:44.000]  在無望的時代裏面
[00:19:44.000 --> 00:19:46.000]  我們可以從上帝的
[00:19:46.000 --> 00:19:48.000]  眼光
[00:19:48.000 --> 00:19:50.000]  去想像
[00:19:50.000 --> 00:19:52.000]  去行動
[00:19:52.000 --> 00:19:54.000]  即使
[00:19:54.000 --> 00:19:56.000]  那個行動是失敗
[00:19:56.000 --> 00:19:58.000]  即使我們等也等不到
[00:19:58.000 --> 00:20:00.000]  也等不到那個結果
[00:20:00.000 --> 00:20:02.000]  也等不到
[00:20:02.000 --> 00:20:04.000]  我們心裏面的結果
[00:20:04.000 --> 00:20:06.000]  我們仍然要
[00:20:06.000 --> 00:20:08.000]  相信
[00:20:08.000 --> 00:20:10.000]  我們仍然要去想像
[00:20:10.000 --> 00:20:12.000]  我們
[00:20:12.000 --> 00:20:14.000]  我知道大多數
[00:20:14.000 --> 00:20:16.000]  都是關心青年人的人
[00:20:16.000 --> 00:20:18.000]  所以
[00:20:18.000 --> 00:20:20.000]  我這樣說
[00:20:20.000 --> 00:20:22.000]  我很想
[00:20:22.000 --> 00:20:24.000]  要想面對
[00:20:24.000 --> 00:20:26.000]  抗爭
[00:20:26.000 --> 00:20:28.000]  我很想
[00:20:28.000 --> 00:20:30.000]  這樣說
[00:20:30.000 --> 00:20:32.000]  在這個靈命裏面
[00:20:32.000 --> 00:20:34.000]  我也很想你們堅持
[00:20:34.000 --> 00:20:36.000]  一樣東西
[00:20:36.000 --> 00:20:38.000]  或者這個只是我的堅持
[00:20:38.000 --> 00:20:40.000]  上帝在這群青年人裏面
[00:20:40.000 --> 00:20:42.000]  是有希望的
[00:20:42.000 --> 00:20:44.000]  是這群青年人
[00:20:44.000 --> 00:20:46.000]  他們是可以的
[00:20:46.000 --> 00:20:48.000]  他們是可以的
[00:20:48.000 --> 00:20:50.000]  你們如果要為了
[00:20:50.000 --> 00:20:52.000]  愛他們
[00:20:52.000 --> 00:20:54.000]  請大家
[00:20:54.000 --> 00:20:56.000]  不要放棄
[00:20:56.000 --> 00:20:58.000]  去開一條路
[00:20:58.000 --> 00:21:00.000]  給青年人
[00:21:00.000 --> 00:21:02.000]  敢去想像
[00:21:02.000 --> 00:21:04.000]  敢去相信
[00:21:04.000 --> 00:21:06.000]  上帝
[00:21:06.000 --> 00:21:08.000]  謝謝
[00:21:08.000 --> 00:21:10.000]  (掌聲)
[00:21:10.000 --> 00:21:12.000]  (掌聲)
[00:21:12.000 --> 00:21:14.000]  (掌聲)
[00:21:14.000 --> 00:21:16.000]  (掌聲)
[00:21:16.000 --> 00:21:18.000]  (音樂)
[00:21:18.000 --> 00:21:20.000]  (音樂)
[00:21:20.000 --> 00:21:22.000]  (音樂)
[00:21:22.000 --> 00:21:24.000]  (音樂)
[00:21:24.000 --> 00:21:27.000]  (字幕由 Amara.org 社群提供)
[00:21:27.000 --> 00:21:30.000]  (字幕由 Amara.org 社群提供)

