
[00:00:00.000 --> 00:00:16.000]  各位現場的來賓同工
[00:17:58.000 --> 00:17:59.000]  我發覺已經不行了
[00:17:59.000 --> 00:18:01.000]  你說去那裡我不願意
[00:18:01.000 --> 00:18:02.000]  我不願意
[00:18:02.000 --> 00:18:03.000]  那就大家談一談
[00:18:03.000 --> 00:18:04.000]  大家發一發脾氣
[00:18:04.000 --> 00:18:06.000]  我講我的家庭
[00:18:06.000 --> 00:18:07.000]  不是講
[00:18:07.000 --> 00:18:09.000]  主任牧師退休之後
[00:18:09.000 --> 00:18:10.000]  他們就想
[00:18:10.000 --> 00:18:13.000]  究竟他們遇到的情況是什麼呢
[00:18:13.000 --> 00:18:15.000]  第一多元文化
[00:18:15.000 --> 00:18:17.000]  兩文三語
[00:18:17.000 --> 00:18:19.000]  跨世代
[00:18:19.000 --> 00:18:21.000]  第四個呢
[00:18:21.000 --> 00:18:23.000]  我就用決策轉移
[00:18:23.000 --> 00:18:25.000]  我用這個字呢
[00:18:25.000 --> 00:18:26.000]  其實我想了很久
[00:18:26.000 --> 00:18:27.000]  應該怎樣寫的
[00:18:27.000 --> 00:18:30.000]  其實如果用口語化呢
[00:18:30.000 --> 00:18:33.000]  談話呢
[00:18:33.000 --> 00:18:36.000]  就是用權力轉移的
[00:18:36.000 --> 00:18:38.000]  power shift
[00:18:38.000 --> 00:18:42.000]  由粵語慢慢就變成不是純粵語
[00:18:42.000 --> 00:18:44.000]  而是英語和國語
[00:18:44.000 --> 00:18:45.000]  都
[00:18:45.000 --> 00:18:47.000]  這個power and authority 轉了
[00:18:47.000 --> 00:18:49.000]  但我發覺這個字又不是很好
[00:18:49.000 --> 00:18:51.000]  覺得好像
[00:18:51.000 --> 00:18:53.000]  不是很好
[00:18:53.000 --> 00:18:54.000]  我就決策轉移
[00:18:54.000 --> 00:18:55.000]  就是說
[00:18:55.000 --> 00:18:58.000]  在這個decision making process那裡
[00:18:58.000 --> 00:19:00.000]  是轉移了
[00:19:00.000 --> 00:19:02.000]  從一個單向性
[00:19:02.000 --> 00:19:03.000]  我說了就算
[00:19:03.000 --> 00:19:05.000]  就變成很
[00:19:05.000 --> 00:19:07.000]  比較collaborative
[00:19:07.000 --> 00:19:09.000]  但在多元文化當中呢
[00:19:09.000 --> 00:19:12.000]  粵語、國語和英語的
[00:19:12.000 --> 00:19:14.000]  collaborative的文化
[00:19:14.000 --> 00:19:16.000]  是都不同的
[00:19:16.000 --> 00:19:17.000]  英語是很
[00:19:17.000 --> 00:19:21.000]  其實我頭兩年大部分是英語的
[00:19:21.000 --> 00:19:24.000]  他們是looking for collaboration
[00:19:24.000 --> 00:19:26.000]  很想主音牧師
[00:19:26.000 --> 00:19:27.000]  和我們聊聊天
[00:19:27.000 --> 00:19:28.000]  你聽我們說話
[00:19:28.000 --> 00:19:30.000]  所以我們在過往兩年呢
[00:19:30.000 --> 00:19:32.000]  有些叫mutual listening session
[00:19:32.000 --> 00:19:33.000]  就是說邀請會眾來
[00:19:33.000 --> 00:19:35.000]  一起彼此聆聽
[00:19:35.000 --> 00:19:36.000]  上帝的話語
[00:19:36.000 --> 00:19:37.000]  彼此聆聽
[00:19:37.000 --> 00:19:39.000]  這個在粵語還沒做過
[00:19:39.000 --> 00:19:41.000]  粵語就是單向聆聽
[00:19:41.000 --> 00:19:43.000]  主音牧師說就算
[00:19:43.000 --> 00:19:45.000]  其實我也想快一點
[00:19:45.000 --> 00:19:47.000]  但不行的 尤其是我們浸信會
[00:19:47.000 --> 00:19:49.000]  哈哈哈哈
[00:19:49.000 --> 00:19:50.000]  那
[00:19:50.000 --> 00:19:53.000]  接著香港來的文化呢
[00:19:53.000 --> 00:19:55.000]  都比較像英語文化
[00:19:55.000 --> 00:19:57.000]  但還沒去到就比較
[00:19:57.000 --> 00:19:58.000]  collaborative的
[00:19:58.000 --> 00:19:59.000]  國語呢就
[00:19:59.000 --> 00:20:01.000]  我還在抓緊
[00:20:01.000 --> 00:20:03.000]  不要這麼快轉頭
[00:20:03.000 --> 00:20:05.000]  我還在抓緊
[00:20:05.000 --> 00:20:08.000]  但我覺得是有文化差異的
[00:20:08.000 --> 00:20:11.000]  他們對那個
[00:20:11.000 --> 00:20:13.000]  body structure是比較尊敬的
[00:20:13.000 --> 00:20:15.000]  比較尊敬的
[00:20:15.000 --> 00:20:18.000]  所以他都很尊敬主音牧師
[00:20:18.000 --> 00:20:20.000]  但他們搬到多倫多之後
[00:20:20.000 --> 00:20:22.000]  就已經開始受多倫多文化影響
[00:20:22.000 --> 00:20:23.000]  所以慢慢都在改變
[00:20:23.000 --> 00:20:25.000]  總之多元文化是基本上
[00:20:25.000 --> 00:20:27.000]  在一個決策轉移當中
[00:20:27.000 --> 00:20:29.000]  是很複雜的
[00:20:29.000 --> 00:20:31.000]  所以在過往的
[00:20:31.000 --> 00:20:33.000]  五至十年退休潮當中
[00:20:33.000 --> 00:20:34.000]  其實這樣說
[00:20:34.000 --> 00:20:36.000]  我要看看時間
[00:20:36.000 --> 00:20:39.000]  我們幾點鐘結束
[00:20:39.000 --> 00:20:41.000]  你們穿我
[00:20:41.000 --> 00:20:44.000]  當中就是
[00:20:44.000 --> 00:20:46.000]  其實不是很多人想做主音牧師
[00:20:46.000 --> 00:20:49.000]  因為那個
[00:20:49.000 --> 00:20:51.000]  那個場景太複雜
[00:20:51.000 --> 00:20:54.000]  也都在每一個教會
[00:20:54.000 --> 00:20:56.000]  都會問一件事
[00:20:56.000 --> 00:20:58.000]  就是
[00:20:58.000 --> 00:21:00.000]  我們怎樣去到
[00:21:00.000 --> 00:21:03.000]  怎樣的領袖
[00:21:03.000 --> 00:21:06.000]  既然決策文化轉移了
[00:21:06.000 --> 00:21:08.000]  文化不同了的時候
[00:21:08.000 --> 00:21:11.000]  由單向去一個比較互動的情況下
[00:21:11.000 --> 00:21:14.000]  要找一個甚麼的領袖
[00:21:14.000 --> 00:21:17.000]  來帶領這個流散的華人教會
[00:21:17.000 --> 00:21:19.000]  在這個轉變當中
[00:21:19.000 --> 00:21:21.000]  是
[00:21:21.000 --> 00:21:22.000]  我只能說
[00:21:22.000 --> 00:21:25.000]  我自己個人的領袖
[00:21:25.000 --> 00:21:27.000]  我是接收那方
[00:21:27.000 --> 00:21:29.000]  我不是被決定的一方
[00:21:29.000 --> 00:21:31.000]  我是被決定的一方
[00:21:31.000 --> 00:21:35.000]  其實沒有人知道答案
[00:21:35.000 --> 00:21:37.000]  我的感受是沒有人知道答案
[00:21:37.000 --> 00:21:40.000]  但是他們會很普遍地說
[00:21:40.000 --> 00:21:42.000]  愛神 愛人
[00:21:42.000 --> 00:21:43.000]  最好兩文三語
[00:21:43.000 --> 00:21:46.000]  基本上如果你看北美華人教會請
[00:21:46.000 --> 00:21:48.000]  基本上都是請同一班人
[00:21:48.000 --> 00:21:49.000]  其實那班人不多
[00:21:49.000 --> 00:21:51.000]  我是其中一個
[00:21:51.000 --> 00:21:53.000]  可以說到兩文三語
[00:21:53.000 --> 00:21:55.000]  但是真的不多
[00:21:55.000 --> 00:21:58.000]  所以為甚麼北美華人教會
[00:21:58.000 --> 00:22:00.000]  主任牧師空缺
[00:22:00.000 --> 00:22:02.000]  基本上是很普遍的
[00:22:02.000 --> 00:22:04.000]  而我服侍的教會
[00:22:04.000 --> 00:22:05.000]  在2014年當中
[00:22:05.000 --> 00:22:06.000]  主任牧師退休的時候
[00:22:06.000 --> 00:22:09.000]  有幾年是沒有主任牧師的
[00:22:09.000 --> 00:22:12.000]  有幾年是有一個interim的主任牧師
[00:22:12.000 --> 00:22:14.000]  總共有八年時間
[00:22:14.000 --> 00:22:17.000]  是沒有一個長期的主任牧師
[00:22:17.000 --> 00:22:19.000]  其實對教會的發展
[00:22:19.000 --> 00:22:21.000]  是有很大的影響
[00:22:21.000 --> 00:22:23.000]  但是華人教會擺脫
[00:22:23.000 --> 00:22:24.000]  不要說擺脫
[00:22:24.000 --> 00:22:26.000]  其實是想不到
[00:22:26.000 --> 00:22:29.000]  要甚麼人來帶領華人教會
[00:22:29.000 --> 00:22:31.000]  是否一定要兩文三語呢
[00:22:31.000 --> 00:22:33.000]  說英文的可以嗎
[00:22:33.000 --> 00:22:35.000]  說英文的不懂廣東話
[00:22:35.000 --> 00:22:36.000]  國語可以嗎
[00:22:36.000 --> 00:22:38.000]  言語是不是最重要呢
[00:22:38.000 --> 00:22:41.000]  這個是大家商討的答案
[00:22:41.000 --> 00:22:43.000]  我自己覺得言語不是最重要
[00:22:43.000 --> 00:22:44.000]  但可能有人覺得言語是重要
[00:22:44.000 --> 00:22:45.000]  但我不可以這樣說
[00:22:45.000 --> 00:22:46.000]  因為我的言語我可以
[00:22:46.000 --> 00:22:48.000]  我的粵語 英語我可以
[00:22:48.000 --> 00:22:49.000]  但是我也看到
[00:22:49.000 --> 00:22:51.000]  粵英 國語 三語都可以
[00:22:51.000 --> 00:22:53.000]  也未必做到主任牧師
[00:22:53.000 --> 00:22:56.000]  其實是多於文化
[00:22:56.000 --> 00:22:58.000]  我還有十頁
[00:22:58.000 --> 00:23:02.000]  其實他們問的問題
[00:23:02.000 --> 00:23:05.000]  究竟是英語主導
[00:23:05.000 --> 00:23:07.000]  還是粵語主導
[00:23:07.000 --> 00:23:09.000]  還是國語主導
[00:23:09.000 --> 00:23:10.000]  我可以這樣說
[00:23:10.000 --> 00:23:14.000]  大部分香港開的華人教會
[00:23:14.000 --> 00:23:17.000]  國語通常都不是最大的群體
[00:23:17.000 --> 00:23:20.000]  所以如果有國語的弟兄姊妹
[00:23:20.000 --> 00:23:21.000]  請原諒
[00:23:21.000 --> 00:23:22.000]  國語是比較小的
[00:23:22.000 --> 00:23:24.000]  所以通常他們問的問題
[00:23:24.000 --> 00:23:27.000]  究竟是英語主導
[00:23:27.000 --> 00:23:30.000]  還是粵語主導
[00:23:30.000 --> 00:23:32.000]  剛才說了
[00:23:32.000 --> 00:23:34.000]  由70年代到80年代開始說
[00:23:34.000 --> 00:23:36.000]  粵語是哲學行業
[00:23:36.000 --> 00:23:37.000]  有些人就說
[00:23:37.000 --> 00:23:39.000]  我們已經粵語不會主導了
[00:23:39.000 --> 00:23:40.000]  弄得粵語的弟兄姊妹
[00:23:40.000 --> 00:23:43.000]  很不被重視
[00:23:43.000 --> 00:23:45.000]  但是人數最多
[00:23:45.000 --> 00:23:46.000]  人數最多
[00:23:46.000 --> 00:23:48.000]  奉獻是最多的
[00:23:48.000 --> 00:23:50.000]  人數最多 奉獻最多
[00:23:50.000 --> 00:23:54.000]  但是年紀最大
[00:23:54.000 --> 00:23:55.000]  年紀最大
[00:23:55.000 --> 00:23:58.000]  他們就說不如交給第二代英語吧
[00:23:58.000 --> 00:24:01.000]  但是英語那班年青的
[00:24:01.000 --> 00:24:02.000]  不是年青
[00:24:02.000 --> 00:24:04.000]  是土生土長的傳導人
[00:24:04.000 --> 00:24:07.000]  可能跟粵語那班又不是那麼合得來
[00:24:07.000 --> 00:24:10.000]  有些教會就是找英語傳導
[00:24:10.000 --> 00:24:12.000]  他完全不會廣東話和國語
[00:24:12.000 --> 00:24:15.000]  就變成好像三間教會在一起
[00:24:15.000 --> 00:24:17.000]  有些就好像市政府那樣選
[00:24:17.000 --> 00:24:19.000]  我就是兩文三語
[00:24:19.000 --> 00:24:21.000]  其實我在多倫多
[00:24:21.000 --> 00:24:24.000]  我其他的士工是做英語的
[00:24:24.000 --> 00:24:26.000]  我跟英語的目者多
[00:24:26.000 --> 00:24:28.000]  另外一個模式就是
[00:24:28.000 --> 00:24:30.000]  究竟一間教會還是三間教會
[00:24:30.000 --> 00:24:33.000]  我講的是實際上
[00:24:33.000 --> 00:24:36.000]  如果名義上每個人都是一間教會
[00:24:36.000 --> 00:24:38.000]  名義上每個人都是一間教會
[00:24:38.000 --> 00:24:40.000]  實際上是甚麼
[00:24:40.000 --> 00:24:42.000]  究竟三間教會有沒有聯繫
[00:24:42.000 --> 00:24:46.000]  不是聖誕節搞一個合堂崇拜就叫聯繫
[00:24:46.000 --> 00:24:48.000]  究竟是不是一致性的方向
[00:24:48.000 --> 00:24:50.000]  究竟是不是有同一個步伐
[00:24:50.000 --> 00:24:52.000]  還是同一屋簷下
[00:24:52.000 --> 00:24:54.000]  譬如有些國語課在下午聚會
[00:24:54.000 --> 00:24:56.000]  其實是看不到的
[00:24:56.000 --> 00:24:58.000]  好像借了一個場地給你
[00:24:58.000 --> 00:25:01.000]  這樣我不覺得是一間教會
[00:25:01.000 --> 00:25:04.000]  當然 但講就是一間教會
[00:25:04.000 --> 00:25:06.000]  究竟是一間教會模式
[00:25:06.000 --> 00:25:08.000]  還是三間教會模式
[00:25:08.000 --> 00:25:10.000]  這個不是對與錯的問題
[00:25:10.000 --> 00:25:12.000]  這個是每一個作為領導
[00:25:12.000 --> 00:25:15.000]  特別是執事 長老 或者傳導目者
[00:25:15.000 --> 00:25:17.000]  要想一下究竟我們所走的
[00:25:17.000 --> 00:25:20.000]  一間教會方向還是三間教會方向
[00:25:20.000 --> 00:25:22.000]  我跟市政說
[00:25:22.000 --> 00:25:24.000]  我想走一間教會方向
[00:25:24.000 --> 00:25:26.000]  一間教會方向對於兩文三語來說
[00:25:26.000 --> 00:25:30.000]  是一個對主要模式很重的壓力
[00:25:30.000 --> 00:25:34.000]  基本上你要帶領三個不同的語言堂會
[00:25:34.000 --> 00:25:36.000]  你要在那裏才可以
[00:25:36.000 --> 00:25:38.000]  你要在那裏
[00:25:38.000 --> 00:25:40.000]  你要到食
[00:25:40.000 --> 00:25:42.000]  甚至要在中間才可以
[00:25:42.000 --> 00:25:44.000]  這樣是比較困難
[00:25:44.000 --> 00:25:46.000]  所以提出很多問題
[00:25:46.000 --> 00:25:53.000]  一會兒可能其他目者有其他的回應
[00:25:53.000 --> 00:25:55.000]  很多中文字在這裏
[00:25:55.000 --> 00:25:57.000]  其實我寫甚麼呢
[00:25:57.000 --> 00:26:01.000]  是決定了模式之後找合適的領導者
[00:26:01.000 --> 00:26:03.000]  或者決定了領導者之後
[00:26:03.000 --> 00:26:05.000]  找合適的模式
[00:26:05.000 --> 00:26:07.000]  你明不明白兩者的差別
[00:26:07.000 --> 00:26:09.000]  我覺得市政
[00:26:09.000 --> 00:26:13.000]  其實梓梅她有份煙我
[00:26:13.000 --> 00:26:18.000]  我記得我坐在你旁邊的時候
[00:26:18.000 --> 00:26:20.000]  你很冷剛好吹著風扇
[00:26:20.000 --> 00:26:23.000]  我覺得市政請我的時候
[00:26:23.000 --> 00:26:26.000]  他是前者
[00:26:26.000 --> 00:26:32.000]  他想市政是一間兩文三語一間教會
[00:26:32.000 --> 00:26:35.000]  所以他很想找一個人
[00:26:35.000 --> 00:26:38.000]  有做過大教會的經驗
[00:26:38.000 --> 00:26:41.000]  因為我以前的教會是三四千人
[00:26:41.000 --> 00:26:43.000]  亦都想找一個兩文三語
[00:26:43.000 --> 00:26:48.000]  即是他已經大約猜到路是怎樣走
[00:26:48.000 --> 00:26:52.000]  就找那個人來帶領
[00:26:52.000 --> 00:26:56.000]  我的觀察大部份的海外華人教會
[00:26:56.000 --> 00:26:58.000]  都是走這條線
[00:26:58.000 --> 00:27:02.000]  所以基本上你看都差不多
[00:27:02.000 --> 00:27:06.000]  所以都是在那個魚塘
[00:27:06.000 --> 00:27:08.000]  大家在那裏鬥取魚
[00:27:08.000 --> 00:27:10.000]  底魚不多
[00:27:10.000 --> 00:27:12.000]  另一個模式
[00:27:12.000 --> 00:27:15.000]  就是找了對的領導者
[00:27:15.000 --> 00:27:19.000]  讓那個領導者帶領教會
[00:27:19.000 --> 00:27:23.000]  去上帝給他的意象的模式
[00:27:23.000 --> 00:27:27.000]  這個就比較忽視
[00:27:27.000 --> 00:27:29.000]  即是怎樣呢
[00:27:29.000 --> 00:27:32.000]  很dependence那個人
[00:27:32.000 --> 00:27:34.000]  他怎樣帶領
[00:27:34.000 --> 00:27:37.000]  大部份的華人教會都不是選這個模式
[00:27:37.000 --> 00:27:39.000]  我現在探討
[00:27:39.000 --> 00:27:42.000]  其實我已經在想下一代
[00:27:42.000 --> 00:27:44.000]  我未來十年
[00:27:44.000 --> 00:27:47.000]  我五年後會預備退休
[00:27:47.000 --> 00:27:49.000]  但未退休
[00:27:49.000 --> 00:27:51.000]  不用怕
[00:27:51.000 --> 00:27:54.000]  預備退休起碼五至十年
[00:27:54.000 --> 00:27:56.000]  如果再找兩文三語
[00:27:56.000 --> 00:27:57.000]  基本上已經沒有了
[00:27:57.000 --> 00:28:00.000]  即是到現在已經沒有甚麼
[00:28:00.000 --> 00:28:01.000]  即是到我退休的時候
[00:28:01.000 --> 00:28:03.000]  你可以說是沒有的
[00:28:03.000 --> 00:28:05.000]  我不會發這個夢的時候
[00:28:05.000 --> 00:28:07.000]  我現在在想
[00:28:07.000 --> 00:28:09.000]  我帶領教會一起想
[00:28:09.000 --> 00:28:11.000]  究竟我們需要甚麼的領導者
[00:28:11.000 --> 00:28:14.000]  來帶領教會
[00:28:14.000 --> 00:28:16.000]  是否讓他決定那個模式呢
[00:28:16.000 --> 00:28:18.000]  現在我們在探討
[00:28:18.000 --> 00:28:20.000]  這個危險之處
[00:28:20.000 --> 00:28:22.000]  不明朗之處就是
[00:28:22.000 --> 00:28:24.000]  究竟是怎樣
[00:28:24.000 --> 00:28:26.000]  很dependence那個人
[00:28:26.000 --> 00:28:27.000]  前者的好處就是
[00:28:27.000 --> 00:28:29.000]  我知道我想怎樣
[00:28:29.000 --> 00:28:31.000]  但找不到那個人
[00:28:31.000 --> 00:28:33.000]  現在我們遇到的情況就是
[00:28:33.000 --> 00:28:34.000]  大部份第一個
[00:28:34.000 --> 00:28:36.000]  我知道我想怎樣
[00:28:36.000 --> 00:28:37.000]  但找不到那個人
[00:28:37.000 --> 00:28:39.000]  變了很多海外華人教會
[00:28:39.000 --> 00:28:41.000]  是空窗期
[00:28:41.000 --> 00:28:45.000]  空窗期其實對教會的發展
[00:28:45.000 --> 00:28:49.000]  是不是最好的
[00:28:49.000 --> 00:28:52.000]  我很快說完其他
[00:28:52.000 --> 00:28:55.000]  全城的牧養是怎樣呢
[00:28:55.000 --> 00:28:56.000]  第二個問題
[00:28:56.000 --> 00:28:57.000]  第二個挑戰是
[00:28:57.000 --> 00:28:59.000]  怎樣去牧養
[00:28:59.000 --> 00:29:03.000]  甚麼牧養模式來培養下一代
[00:29:03.000 --> 00:29:07.000]  三年前我給了四個D
[00:29:07.000 --> 00:29:09.000]  但我今天分享三個D
[00:29:09.000 --> 00:29:11.000]  特別是疫情過後
[00:29:11.000 --> 00:29:15.000]  我覺得很多東西是要
[00:29:15.000 --> 00:29:18.000]  簡化
[00:29:18.000 --> 00:29:20.000]  因為大部份華人教會
[00:29:20.000 --> 00:29:21.000]  有相當的歷史
[00:29:21.000 --> 00:29:22.000]  我們教會38年
[00:29:22.000 --> 00:29:23.000]  接下來會有43年
[00:29:23.000 --> 00:29:25.000]  每一年基本上是一間屋
[00:29:25.000 --> 00:29:27.000]  只會越來越多東西
[00:29:27.000 --> 00:29:29.000]  除非你突然間說
[00:29:29.000 --> 00:29:30.000]  收拾屋搬屋
[00:29:30.000 --> 00:29:32.000]  只會越來越多東西
[00:29:32.000 --> 00:29:34.000]  教會一樣
[00:29:34.000 --> 00:29:36.000]  會有很多很有意義的
[00:29:36.000 --> 00:29:38.000]  很有影響力的
[00:29:38.000 --> 00:29:41.000]  programs或者tradition
[00:29:41.000 --> 00:29:43.000]  傳統是好的
[00:29:43.000 --> 00:29:45.000]  但去到這個年代的時候
[00:29:45.000 --> 00:29:49.000]  我們怎樣去給下一代
[00:29:49.000 --> 00:29:52.000]  下一代就算我這一代
[00:29:52.000 --> 00:29:53.000]  甚至下一代
[00:29:53.000 --> 00:29:57.000]  就會想我們是不是為了工作而工作呢
[00:29:57.000 --> 00:29:59.000]  已經令到我窒息
[00:29:59.000 --> 00:30:01.000]  我怎樣去
[00:30:01.000 --> 00:30:03.000]  如果你找我做領袖
[00:30:03.000 --> 00:30:06.000]  我不想做你現在做的事
[00:30:06.000 --> 00:30:09.000]  我現在開始帶領教會去反思
[00:30:09.000 --> 00:30:10.000]  我們團隊去反思
[00:30:10.000 --> 00:30:12.000]  有什麼可以停下來
[00:30:12.000 --> 00:30:13.000]  揭一揭
[00:30:13.000 --> 00:30:14.000]  揭一揭
[00:30:14.000 --> 00:30:15.000]  不要說停下來
[00:30:15.000 --> 00:30:16.000]  揭一揭
[00:30:16.000 --> 00:30:17.000]  de-culturing
[00:30:17.000 --> 00:30:19.000]  其實要有個空間才可以發展
[00:30:19.000 --> 00:30:21.000]  現在因為一間
[00:30:21.000 --> 00:30:22.000]  好像一間屋
[00:30:22.000 --> 00:30:25.000]  已經是很多東西在
[00:30:25.000 --> 00:30:28.000]  其實你就算有更好的方向
[00:30:28.000 --> 00:30:29.000]  而沒有個空間的發展
[00:30:29.000 --> 00:30:30.000]  是發展不到的
[00:30:30.000 --> 00:30:32.000]  所以第一要de-culturing
[00:30:32.000 --> 00:30:33.000]  第二在疫情過後
[00:30:33.000 --> 00:30:35.000]  大家都發覺到
[00:30:35.000 --> 00:30:37.000]  加拿大也有
[00:30:37.000 --> 00:30:39.000]  現在還有人上網崇拜
[00:30:39.000 --> 00:30:42.000]  我發覺過往這麼多年
[00:30:42.000 --> 00:30:44.000]  我自己經驗淺了18年
[00:30:44.000 --> 00:30:46.000]  我發覺很多是
[00:30:46.000 --> 00:30:48.000]  用人數來program
[00:30:48.000 --> 00:30:52.000]  即節目來看教會成不成功
[00:30:52.000 --> 00:30:54.000]  我現在就想
[00:30:54.000 --> 00:30:58.000]  其實我們可能對門徒訓練不夠深
[00:30:58.000 --> 00:31:02.000]  當科技有Zoom的YouTube的線上崇拜
[00:31:02.000 --> 00:31:04.000]  對於某一班大英姐妹來說
[00:31:04.000 --> 00:31:06.000]  她覺得我對著
[00:31:06.000 --> 00:31:08.000]  我也是和上帝交際
[00:31:08.000 --> 00:31:10.000]  我只是對著崇拜
[00:31:10.000 --> 00:31:11.000]  這樣就可以了
[00:31:11.000 --> 00:31:14.000]  其實門徒訓練是否比較淺呢
[00:31:14.000 --> 00:31:17.000]  第三就是希望我能夠帶領
[00:31:17.000 --> 00:31:18.000]  或者我們教會
[00:31:18.000 --> 00:31:20.000]  或者宗教會能夠帶領下一代
[00:31:20.000 --> 00:31:22.000]  自己去尋索
[00:31:22.000 --> 00:31:24.000]  究竟未來的路是怎樣走
[00:31:24.000 --> 00:31:28.000]  其實這個會有一點令到
[00:31:28.000 --> 00:31:32.000]  不要說上一代
[00:31:32.000 --> 00:31:33.000]  現在的一代
[00:31:33.000 --> 00:31:36.000]  有一點
[00:31:36.000 --> 00:31:38.000]  不太自然
[00:31:38.000 --> 00:31:40.000]  我未至於不安
[00:31:40.000 --> 00:31:43.000]  即是她已經習慣了那個模式
[00:31:43.000 --> 00:31:45.000]  現在你叫她第二個模式
[00:31:45.000 --> 00:31:46.000]  她第一個反應
[00:31:46.000 --> 00:31:48.000]  行不行啊
[00:31:48.000 --> 00:31:49.000]  其實新一代就說
[00:31:49.000 --> 00:31:52.000]  其實我覺得你已經不是甚麼了
[00:31:52.000 --> 00:31:55.000]  我們會否很憑她甚麼呢
[00:31:55.000 --> 00:32:02.000]  現在有一個很常用的詞語
[00:32:02.000 --> 00:32:04.000]  叫做Co-creation
[00:32:04.000 --> 00:32:07.000]  Co-creation已經不是我交給你
[00:32:07.000 --> 00:32:08.000]  你做
[00:32:08.000 --> 00:32:11.000]  而是我和你一起去做
[00:32:11.000 --> 00:32:12.000]  Co-creation
[00:32:12.000 --> 00:32:14.000]  譬如我們現在說跨代
[00:32:14.000 --> 00:32:16.000]  我剛剛去完跨代的Conference
[00:32:16.000 --> 00:32:18.000]  這個詞語差不多每一個講完都用
[00:32:18.000 --> 00:32:19.000]  Co-creation就是說
[00:32:19.000 --> 00:32:22.000]  我們共同創造未來
[00:32:22.000 --> 00:32:24.000]  不是我交給你去做
[00:32:24.000 --> 00:32:26.000]  而是共同創造
[00:32:26.000 --> 00:32:29.000]  共同創造的空間
[00:32:29.000 --> 00:32:33.000]  這次我最主要就是想說空間
[00:32:33.000 --> 00:32:35.000]  空間感
[00:32:35.000 --> 00:32:37.000]  如果沒有空間的時候
[00:32:37.000 --> 00:32:39.000]  所有更宏偉的意象都沒有
[00:32:39.000 --> 00:32:43.000]  第三就是創造的文化
[00:32:43.000 --> 00:32:46.000]  我自己
[00:32:46.000 --> 00:32:50.000]  市政醫師訪問我的時候
[00:32:50.000 --> 00:32:53.000]  我未做過主任牧師
[00:32:53.000 --> 00:32:55.000]  他問我主任牧師怎樣帶領
[00:32:55.000 --> 00:32:58.000]  其實都是說的
[00:32:58.000 --> 00:32:59.000]  未做過
[00:32:59.000 --> 00:33:01.000]  但我說一句
[00:33:01.000 --> 00:33:04.000]  I try to lead by guiding principle
[00:33:04.000 --> 00:33:06.000]  去create a space
[00:33:06.000 --> 00:33:09.000]  其實我現在
[00:33:09.000 --> 00:33:11.000]  市政弟兄姊妹未聽過
[00:33:11.000 --> 00:33:13.000]  但我的執事已經聽過
[00:33:13.000 --> 00:33:16.000]  我想創造一個快速文化
[00:33:16.000 --> 00:33:20.000]  一個盛傳的文化
[00:33:20.000 --> 00:33:22.000]  第一
[00:33:22.000 --> 00:33:25.000]  我們要給機會它失敗
[00:33:25.000 --> 00:33:27.000]  給機會它失敗
[00:33:27.000 --> 00:33:28.000]  失敗是一個選擇
[00:33:28.000 --> 00:33:29.000]  給機會它失敗
[00:33:29.000 --> 00:33:31.000]  我自己的經歷
[00:33:31.000 --> 00:33:34.000]  越成功或越受歡迎的教會
[00:33:34.000 --> 00:33:35.000]  就有一個前設
[00:33:35.000 --> 00:33:37.000]  這樣做就可以了
[00:33:37.000 --> 00:33:40.000]  很少空間給人有一個
[00:33:40.000 --> 00:33:42.000]  我最怕人問一個問題
[00:33:42.000 --> 00:33:44.000]  你這樣做可以嗎
[00:33:44.000 --> 00:33:48.000]  有什麼是一定可以的
[00:33:48.000 --> 00:33:50.000]  我告訴你都不要相信
[00:33:50.000 --> 00:33:54.000]  問這個問題的背後
[00:33:54.000 --> 00:33:55.000]  其實你不要這樣做
[00:33:55.000 --> 00:33:57.000]  這樣做可能會失敗
[00:33:57.000 --> 00:34:01.000]  但如果我們要培養下一代的領袖
[00:34:01.000 --> 00:34:03.000]  失敗是一個選擇
[00:34:03.000 --> 00:34:05.000]  第二就是
[00:34:05.000 --> 00:34:08.000]  我會鼓勵他們
[00:34:08.000 --> 00:34:14.000]  我不鼓勵無關的失敗
[00:34:14.000 --> 00:34:17.000]  未經過思想就遇上
[00:34:17.000 --> 00:34:21.000]  但要聽
[00:34:21.000 --> 00:34:23.000]  要思考過
[00:34:23.000 --> 00:34:26.000]  第三是要有責任感
[00:34:26.000 --> 00:34:29.000]  要付錢問責
[00:34:29.000 --> 00:34:32.000]  即是我要跟下一代問責
[00:34:32.000 --> 00:34:33.000]  不是我說完就算了
[00:34:33.000 --> 00:34:35.000]  第三就是以人為本的成長
[00:34:35.000 --> 00:34:37.000]  以人成長為本
[00:34:37.000 --> 00:34:39.000]  即是我不是把事情做完
[00:34:39.000 --> 00:34:43.000]  而是要在那件事當中
[00:34:43.000 --> 00:34:45.000]  令到那個人去成長
[00:34:45.000 --> 00:34:48.000]  第四就是真誠透明
[00:34:48.000 --> 00:34:49.000]  特別是下一代
[00:34:49.000 --> 00:34:51.000]  加拿大華人文化
[00:34:51.000 --> 00:34:53.000]  希望是透明的
[00:34:53.000 --> 00:34:54.000]  有人停了
[00:34:54.000 --> 00:34:56.000]  我要很快
[00:34:56.000 --> 00:34:58.000]  這個不是新的
[00:34:58.000 --> 00:34:59.000]  我在這裡學回來的
