
[00:00:00.000 --> 00:00:03.600]  聽完李先生講以撒的上帝
[00:23:17.600 --> 00:23:19.600]  加爾文認為
[00:23:19.600 --> 00:23:21.600]  這些哲學家他們的反思
[00:23:21.600 --> 00:23:24.600]  都有一些道理和價值
[00:23:24.600 --> 00:23:27.600]  不可以完全不理會他們
[00:23:27.600 --> 00:23:29.600]  不過他說在裡面
[00:23:29.600 --> 00:23:31.600]  我們要留意一點
[00:23:31.600 --> 00:23:34.600]  他們對於一件很重要的事情
[00:23:34.600 --> 00:23:37.600]  他們是完全錯過了
[00:23:37.600 --> 00:23:40.600]  他們是完全一無所知
[00:23:40.600 --> 00:23:42.600]  那是什麼呢
[00:23:42.600 --> 00:23:43.600]  加爾文說
[00:23:43.600 --> 00:23:48.600]  這就是保羅所教導的那種
[00:23:48.600 --> 00:23:50.600]  在基督裡面
[00:23:50.600 --> 00:23:53.600]  在基督同死同活
[00:23:53.600 --> 00:23:56.600]  可以除去舊人
[00:23:56.600 --> 00:23:58.600]  穿上新人
[00:23:58.600 --> 00:24:01.600]  這個奧秘的道理
[00:24:01.600 --> 00:24:04.600]  他說他們一點都不知道
[00:24:04.600 --> 00:24:06.600]  他說在基督裡面
[00:24:06.600 --> 00:24:08.600]  可以連心智
[00:24:08.600 --> 00:24:09.600]  剛才就說
[00:24:09.600 --> 00:24:12.600]  在心智裡面去找那些資源
[00:24:12.600 --> 00:24:14.600]  他說你知不知道我們的福音
[00:24:14.600 --> 00:24:17.600]  是多麼的極端
[00:24:17.600 --> 00:24:22.600]  他說連心智都可以改換一生
[00:24:22.600 --> 00:24:24.600]  不可思議
[00:24:24.600 --> 00:24:25.600]  這種改變
[00:24:25.600 --> 00:24:29.600]  沒有人能夠預先知道
[00:24:29.600 --> 00:24:30.600]  聽都沒聽過
[00:24:30.600 --> 00:24:32.600]  所以沒有怪責這些
[00:24:32.600 --> 00:24:34.600]  不能怪他們
[00:24:34.600 --> 00:24:35.600]  他們很厲害
[00:24:35.600 --> 00:24:37.600]  厲害到問了這班哲學家
[00:24:37.600 --> 00:24:42.600]  不過他們從來都不知道這件事情
[00:24:42.600 --> 00:24:47.600]  對於一個這麼強調自我的世代來說
[00:24:47.600 --> 00:24:49.600]  最難以想像的
[00:24:49.600 --> 00:24:54.600]  莫過於將自我放下
[00:24:54.600 --> 00:24:55.600]  什麼都可以
[00:24:55.600 --> 00:24:56.600]  我們這個世代
[00:24:56.600 --> 00:24:58.600]  什麼都可能
[00:24:58.600 --> 00:25:01.600]  Nike有一句口號
[00:25:01.600 --> 00:25:04.600]  Impossible is nothing
[00:25:04.600 --> 00:25:06.600]  不是Nothing is impossible
[00:25:06.600 --> 00:25:08.600]  Impossible is nothing
[00:25:08.600 --> 00:25:11.600]  這個世代是一個
[00:25:11.600 --> 00:25:15.600]  Can do的世代
[00:25:15.600 --> 00:25:16.600]  不過有一樣東西
[00:25:16.600 --> 00:25:21.600]  現代人是怎樣都Cannot do
[00:25:21.600 --> 00:25:24.600]  就是將自己放下
[00:25:24.600 --> 00:25:26.600]  想都沒想過
[00:25:26.600 --> 00:25:29.600]  無法想像的一件事情
[00:25:29.600 --> 00:25:31.600]  不過對嘉爾文來說
[00:25:31.600 --> 00:25:32.600]  嘉爾文說
[00:25:32.600 --> 00:25:34.600]  這個對我們來說
[00:25:34.600 --> 00:25:36.600]  不是天方夜譚的事情
[00:25:36.600 --> 00:25:39.600]  這個是對我們來說
[00:25:39.600 --> 00:25:41.600]  是千真萬確
[00:25:41.600 --> 00:25:44.600]  並且他開了一個一扇門
[00:25:44.600 --> 00:25:47.600]  讓我們看到一個全新的天地
[00:25:47.600 --> 00:25:50.600]  有一種嶄新的可能性
[00:25:50.600 --> 00:25:53.600]  在當中展現出來
[00:25:53.600 --> 00:25:54.600]  在他的著作裡
[00:25:54.600 --> 00:25:56.600]  他有幾句很感動的話
[00:25:56.600 --> 00:25:58.600]  他這樣說
[00:25:58.600 --> 00:26:01.600]  我們不是屬於我們自己
[00:26:01.600 --> 00:26:03.600]  西人是這樣看
[00:26:03.600 --> 00:26:07.600]  他們覺得自己的生命是屬於自己
[00:26:07.600 --> 00:26:08.600]  但我們知道
[00:26:08.600 --> 00:26:10.600]  我們屬於耶穌基督的人
[00:26:10.600 --> 00:26:12.600]  不是屬於自己
[00:26:12.600 --> 00:26:14.600]  他這樣說
[00:26:14.600 --> 00:26:15.600]  恰恰相反
[00:26:15.600 --> 00:26:16.600]  剛剛相反
[00:26:16.600 --> 00:26:19.600]  我們是屬於上帝的
[00:26:19.600 --> 00:26:22.600]  屬於上帝之後發生什麼事情呢
[00:26:22.600 --> 00:26:23.600]  他接著說
[00:26:23.600 --> 00:26:26.600]  所以讓我們為祂而生
[00:26:26.600 --> 00:26:29.600]  為祂而死
[00:26:29.600 --> 00:26:35.600]  西人不可能為自己以外的東西而生而死
[00:26:35.600 --> 00:26:37.600]  但我們可以
[00:26:37.600 --> 00:26:40.600]  我們是屬於上帝的
[00:26:40.600 --> 00:26:43.600]  所以讓祂的智慧子兒
[00:26:43.600 --> 00:26:47.600]  來管理我們一切的行為
[00:26:47.600 --> 00:26:49.600]  然後他再說
[00:26:49.600 --> 00:26:51.600]  我們是屬於上帝的
[00:26:51.600 --> 00:26:55.600]  所以讓我們全部的生活
[00:26:55.600 --> 00:26:57.600]  都以朝向祂
[00:26:57.600 --> 00:27:00.600]  作為唯一的目標
[00:27:00.600 --> 00:27:05.600]  這個是和現代社會
[00:27:05.600 --> 00:27:07.600]  自我實現
[00:27:07.600 --> 00:27:09.600]  是剛剛相反
[00:27:09.600 --> 00:27:11.600]  我經常忘記按PowerPoint
[00:27:11.600 --> 00:27:16.600]  不可思議
[00:27:16.600 --> 00:27:20.600]  自我捨棄
[00:27:20.600 --> 00:27:26.600]  是加爾文對於基督徒一個很重要的提醒
[00:27:26.600 --> 00:27:28.600]  Self-renunciation
[00:27:28.600 --> 00:27:31.600]  Not self-actualization
[00:27:31.600 --> 00:27:33.600]  我們要留意
[00:27:33.600 --> 00:27:35.600]  當加爾文說自我捨棄
[00:27:35.600 --> 00:27:37.600]  Self-renunciation的時候
[00:27:37.600 --> 00:27:40.600]  他不是說自我脾氣
[00:27:40.600 --> 00:27:43.600]  不是一天到晚覺得自己是壞人
[00:27:43.600 --> 00:27:44.600]  我不行
[00:27:44.600 --> 00:27:48.600]  是一種病態式的自責
[00:27:48.600 --> 00:27:51.600]  病態式的自虐
[00:27:51.600 --> 00:27:53.600]  加爾文會說
[00:27:53.600 --> 00:27:55.600]  你這樣自責自虐
[00:27:55.600 --> 00:28:01.600]  其實你從來沒有將你的眼目離開過你自己
[00:28:01.600 --> 00:28:05.600]  變相其實是另一種的
[00:28:05.600 --> 00:28:07.600]  Self-actualization
[00:28:07.600 --> 00:28:09.600]  Self-privacy
[00:28:09.600 --> 00:28:13.600]  自我捨棄是什麼呢
[00:28:13.600 --> 00:28:15.600]  自我捨棄
[00:28:15.600 --> 00:28:17.600]  就是要將自己
[00:28:17.600 --> 00:28:22.600]  由自我的牢獄裡面走出來
[00:28:22.600 --> 00:28:28.600]  離開這個困了我們很久的監倉
[00:28:28.600 --> 00:28:34.600]  將我們的眼目轉向那位恩典的上帝
[00:28:34.600 --> 00:28:36.600]  自我捨棄是什麼呢
[00:28:36.600 --> 00:28:42.600]  就是放棄按照自己心目中的藍圖去僭建
[00:28:42.600 --> 00:28:44.600]  現在僭建很敏感
[00:28:44.600 --> 00:28:48.600]  僭建一個假的我
[00:28:48.600 --> 00:28:49.600]  而是什麼呢
[00:28:49.600 --> 00:28:57.600]  將自己的生命獻情在這位充滿恩典的上帝的手裡面
[00:28:57.600 --> 00:29:03.600]  看看他如何塑造一個真正的我
[00:29:03.600 --> 00:29:06.600]  究竟一個如何精彩的我
[00:29:06.600 --> 00:29:10.600]  可以在他的手裡面出現
[00:29:10.600 --> 00:29:15.600]  你可以說加爾文的成性觀
[00:29:15.600 --> 00:29:19.600]  是一種非常之奮進的成性觀
[00:29:19.600 --> 00:29:23.600]  但是他那種奮進
[00:29:23.600 --> 00:29:26.600]  又不是像一個超人
[00:29:26.600 --> 00:29:30.600]  在不斷磨練自己
[00:29:30.600 --> 00:29:33.600]  不知道你小時候有沒有看過一套卡通
[00:29:33.600 --> 00:29:36.600]  那套卡通裡面每一集都有
[00:29:36.600 --> 00:29:39.600]  就是到了一個很緊張的關頭
[00:29:39.600 --> 00:29:45.600]  然後那個主角就在燃燒他的小宇宙
[00:29:45.600 --> 00:29:49.600]  然後就將他的能量提升
[00:29:49.600 --> 00:29:50.600]  非常之奮進
[00:29:50.600 --> 00:29:56.600]  不過這種不是加爾文所說的那種奮進
[00:29:56.600 --> 00:29:58.600]  加爾文所說的那種奮進
[00:29:58.600 --> 00:30:02.600]  是一種開心大發現
[00:30:02.600 --> 00:30:07.600]  是發現原來上帝在我的身體裡面
[00:30:07.600 --> 00:30:12.600]  預備了我去參與耶穌基督的國度
[00:30:12.600 --> 00:30:16.600]  發現原來在這條旅程裡面
[00:30:16.600 --> 00:30:21.600]  前前後後有很多的同路人
[00:30:21.600 --> 00:30:26.600]  發現原來或近或遠的地方
[00:30:26.600 --> 00:30:30.600]  有很多我想都沒想過的鄰舍
[00:30:30.600 --> 00:30:33.600]  上帝要我去服侍
[00:30:33.600 --> 00:30:37.600]  發現原來在主的裡面
[00:30:37.600 --> 00:30:40.600]  真正得著的生命
[00:30:40.600 --> 00:30:44.600]  是要首先捨棄生命
[00:30:44.600 --> 00:30:46.600]  就好像聖經所說
[00:30:46.600 --> 00:30:49.600]  防衛基督,捨棄生命
[00:30:49.600 --> 00:30:53.600]  反而要得著生命
[00:30:54.600 --> 00:30:56.600]  (字幕製作:貝爾)
[00:30:56.600 --> 00:30:59.600]  (字幕由 Amara.org 社群提供)
[00:30:59.600 --> 00:31:02.600]  (字幕由 Amara.org 社群提供)

