
[00:00:00.000 --> 00:00:03.000]  我們現在開始今天的講座
[00:17:50.000 --> 00:17:53.000]  但沒有原本的老街坊在那裡住
[00:17:53.000 --> 00:17:54.000]  為什麼呢?
[00:17:54.000 --> 00:17:58.000]  其實我們的街坊在重建的過程中
[00:17:58.000 --> 00:18:00.000]  是很折磨的
[00:18:00.000 --> 00:18:02.000]  因為他又會受到業主的壓力
[00:18:02.000 --> 00:18:03.000]  那棟樓又爛了
[00:18:03.000 --> 00:18:04.000]  業主不修了
[00:18:04.000 --> 00:18:06.000]  他們會想在現有的制度下
[00:18:06.000 --> 00:18:08.000]  他們會想搬走
[00:18:08.000 --> 00:18:09.000]  搬去公屋
[00:18:09.000 --> 00:18:10.000]  環境就比較理想
[00:18:10.000 --> 00:18:12.000]  誰知道之後
[00:18:12.000 --> 00:18:15.000]  因為歲月神偷電影大賣之後
[00:18:15.000 --> 00:18:17.000]  有些不同的專業朋友
[00:18:17.000 --> 00:18:21.000]  他們持續地說要保育永利街
[00:18:21.000 --> 00:18:23.000]  有一個保育的方案
[00:18:23.000 --> 00:18:24.000]  就留下了一些樓
[00:18:24.000 --> 00:18:28.000]  其實如果這件事是一早的選項
[00:18:28.000 --> 00:18:31.000]  可能我那些住了四五十年的婆婆
[00:18:31.000 --> 00:18:32.000]  是不會搬走的
[00:18:32.000 --> 00:18:36.000]  但其實一開始他們覺得這是不可能的
[00:18:36.000 --> 00:18:39.000]  所以是不會選擇去爭取
[00:18:39.000 --> 00:18:42.000]  但後期有人可以做到
[00:18:42.000 --> 00:18:44.000]  這個想凸顯的就是
[00:18:44.000 --> 00:18:46.000]  在不同的階段裡面
[00:18:46.000 --> 00:18:50.000]  我們對那一刻的政策理解
[00:18:50.000 --> 00:18:53.000]  直接影響了投入的可能
[00:18:53.000 --> 00:18:55.000]  那些街坊覺得
[00:18:55.000 --> 00:18:56.000]  當然搬走
[00:18:56.000 --> 00:18:58.000]  是天方夜譚的事
[00:18:58.000 --> 00:19:00.000]  誰知道成功之後
[00:19:00.000 --> 00:19:05.000]  但我們很多時候是在這種狀態裡面
[00:19:05.000 --> 00:19:07.000]  另一種我們會用的方法
[00:19:07.000 --> 00:19:10.000]  我們會用一些軟性的手法
[00:19:10.000 --> 00:19:11.000]  去欣賞那個社區
[00:19:11.000 --> 00:19:15.000]  所以我們行內都很流行搞所謂的導賞團
[00:19:15.000 --> 00:19:16.000]  搞到成行成市
[00:19:16.000 --> 00:19:20.000]  其實我舊機構就十幾年前開始已經做了
[00:19:20.000 --> 00:19:21.000]  其實外國也有這樣的例子
[00:19:21.000 --> 00:19:23.000]  透過一些導賞團
[00:19:23.000 --> 00:19:26.000]  其實參與就很重要
[00:19:26.000 --> 00:19:28.000]  就是參加者
[00:19:28.000 --> 00:19:32.000]  但更加重要的是我們組織那些街坊
[00:19:32.000 --> 00:19:34.000]  去成為一個導賞員的時候
[00:19:34.000 --> 00:19:36.000]  在這個過程去到發掘
[00:19:36.000 --> 00:19:39.000]  他對那個社區的一些看法
[00:19:39.000 --> 00:19:41.000]  他開始動得去說
[00:19:41.000 --> 00:19:43.000]  其實他有些什麼想像
[00:19:43.000 --> 00:19:44.000]  因為你看中國的社會
[00:19:44.000 --> 00:19:45.000]  沒有人會問你
[00:19:45.000 --> 00:19:46.000]  你想那個社區怎樣
[00:19:46.000 --> 00:19:48.000]  我們開始跟他們去談
[00:19:48.000 --> 00:19:49.000]  開始去整理
[00:19:49.000 --> 00:19:51.000]  其實想像是怎樣的呢
[00:19:51.000 --> 00:19:54.000]  現實裡面都是遇到困難的
[00:19:54.000 --> 00:19:55.000]  不容易找得到的
[00:19:55.000 --> 00:19:57.000]  但總會找到的
[00:19:57.000 --> 00:19:58.000]  開始累積
[00:19:58.000 --> 00:20:00.000]  開始有一些不同的討論
[00:20:00.000 --> 00:20:04.000]  希望這樣去醞釀一些不同的方向
[00:20:04.000 --> 00:20:06.000]  看看可不可以影響到
[00:20:06.000 --> 00:20:11.000]  大家對社區或者重建的想法
[00:20:11.000 --> 00:20:13.000]  但有一個很現實的考慮
[00:20:13.000 --> 00:20:14.000]  因為社工的專業裡面
[00:20:14.000 --> 00:20:16.000]  我們很講所謂here and now
[00:20:16.000 --> 00:20:21.000]  即時此時此刻的街坊的需要和感受
[00:20:21.000 --> 00:20:24.000]  我們都會有一些很新進的行家
[00:20:24.000 --> 00:20:25.000]  或者很堅持的行家
[00:20:25.000 --> 00:20:26.000]  就會一埋位
[00:20:26.000 --> 00:20:29.000]  我們一起去爭取原區安置
[00:20:29.000 --> 00:20:33.000]  結果很快就會感受到
[00:20:33.000 --> 00:20:37.000]  就會沒有人跟你去協作
[00:20:37.000 --> 00:20:38.000]  其實組織不到人的
[00:20:38.000 --> 00:20:42.000]  因為你跟他的需要距離太遠
[00:20:42.000 --> 00:20:45.000]  他還在想扶士安置
[00:20:45.000 --> 00:20:47.000]  你就跟他說保育社區
[00:20:47.000 --> 00:20:49.000]  是拉不上的
[00:20:49.000 --> 00:20:51.000]  所以我們在這個過程
[00:20:51.000 --> 00:20:55.000]  其實是需要有更多的時間去發掘
[00:20:55.000 --> 00:20:58.000]  也是要祈禱
[00:20:58.000 --> 00:21:01.000]  看看能不能找到一些好的土壤
[00:21:01.000 --> 00:21:04.000]  還有我們覺得要對得準
[00:21:04.000 --> 00:21:06.000]  就是我們服務的對象
[00:21:06.000 --> 00:21:09.000]  我們最前線的街坊
[00:21:09.000 --> 00:21:11.000]  因為這個不是對和錯的問題
[00:21:11.000 --> 00:21:13.000]  我不可以透過罵醒你
[00:21:13.000 --> 00:21:15.000]  你錯的,罵醒你,他會改變
[00:21:15.000 --> 00:21:19.000]  反而我要進入他的世界裡跟他聊
[00:21:19.000 --> 00:21:22.000]  所以我們通常都不是可以帶來很大的轉變
[00:21:22.000 --> 00:21:25.000]  但是我們會嘗試一種這樣的手法
[00:21:25.000 --> 00:21:30.000]  因為我們覺得充權是由個人開始的
[00:21:30.000 --> 00:21:32.000]  這是我分享的部分
[00:21:32.000 --> 00:21:33.000]  謝謝
[00:21:33.000 --> 00:21:34.000]  無過綜合
[00:21:40.000 --> 00:21:42.000]  有時間剩下阿麗
[00:21:42.000 --> 00:21:44.000]  你是不是還有話想說
[00:21:44.000 --> 00:21:46.000]  你還有五分鐘
[00:21:46.000 --> 00:21:47.000]  是不是
[00:21:47.000 --> 00:21:48.000]  你是不是還想說
[00:21:48.000 --> 00:21:49.000]  沒有
[00:21:49.000 --> 00:21:53.000]  我想剛才多謝阿麗
[00:21:53.000 --> 00:21:55.000]  她做一個前線社工的時候
[00:21:55.000 --> 00:21:57.000]  她說一個
[00:21:57.000 --> 00:22:00.000]  我想我們現在常常說社區的重建
[00:22:00.000 --> 00:22:03.000]  社區的土地的一些運用
[00:22:03.000 --> 00:22:05.000]  但是我想她的分享裡
[00:22:05.000 --> 00:22:07.000]  你看到很真實的一件事
[00:22:07.000 --> 00:22:09.000]  就是其實原來當你一路討論的時候
[00:22:09.000 --> 00:22:13.000]  你有很多政策和一些實際的考慮的規限
[00:22:13.000 --> 00:22:15.000]  但是她也強調一件事
[00:22:15.000 --> 00:22:18.000]  就是她在跟群眾一起的時候
[00:22:18.000 --> 00:22:21.000]  她怎樣幫他們有一些新的想法
[00:22:21.000 --> 00:22:22.000]  但是很有趣的就是
[00:22:22.000 --> 00:22:24.000]  你幫他們有新的想法
[00:22:24.000 --> 00:22:27.000]  但是很可能你只不過是拉住群眾
[00:22:27.000 --> 00:22:29.000]  但是你就不是在充權群眾
[00:22:29.000 --> 00:22:30.000]  我剛才一路聽的時候
[00:22:30.000 --> 00:22:34.000]  我覺得有好幾點是很值得去思考的
[00:22:34.000 --> 00:22:36.000]  謝謝大家
[00:22:36.000 --> 00:22:38.000]  謝謝大家
[00:22:38.000 --> 00:22:40.000]  謝謝大家
[00:22:40.000 --> 00:22:43.000]  (字幕由 Amara.org 社群提供)

