
[00:00:00.000 --> 00:00:02.000]  各位影子們晚安
[00:17:45.400 --> 00:17:48.400]  我畢業有一段時間
[00:17:48.400 --> 00:17:50.400]  我回到自己的舞會
[00:17:50.400 --> 00:17:52.400]  我全時間做一個傳道人
[00:17:52.400 --> 00:17:55.400]  我記得有一位姐妹
[00:17:55.400 --> 00:17:56.400]  她遇到我的時候
[00:17:56.400 --> 00:17:57.400]  她跟我說
[00:17:57.400 --> 00:18:00.400]  很開心你回來牧養我們
[00:18:00.400 --> 00:18:05.400]  你就是一個興建聖殿的人
[00:18:05.400 --> 00:18:08.400]  我心裡就想
[00:18:08.400 --> 00:18:10.400]  興建聖殿
[00:18:10.400 --> 00:18:11.400]  沒錯
[00:18:11.400 --> 00:18:16.400]  我很喜歡跟弟兄姊妹一起經歷成長
[00:18:16.400 --> 00:18:20.400]  一起經歷我們的生命在裡面成長
[00:18:20.400 --> 00:18:23.400]  不過聖殿和會幕之間
[00:18:23.400 --> 00:18:25.400]  好像還有一點距離
[00:18:25.400 --> 00:18:28.400]  好像總是差了一點
[00:18:28.400 --> 00:18:30.400]  直到我過多幾年
[00:18:30.400 --> 00:18:34.400]  後來我去愛丁堡繼續讀神學
[00:18:34.400 --> 00:18:36.400]  然後回來香港的時候
[00:18:36.400 --> 00:18:38.400]  我突然間發覺
[00:18:38.400 --> 00:18:43.400]  這個彼撒列興建會幕是什麼意思
[00:18:43.400 --> 00:18:46.400]  原來要我們興建的
[00:18:46.400 --> 00:18:48.400]  我們的生命
[00:18:48.400 --> 00:18:52.400]  不是像聖殿一樣在一個地方不動的
[00:18:52.400 --> 00:18:54.400]  是好像會幕一樣
[00:18:54.400 --> 00:18:57.400]  它是遊走在曠野當中
[00:18:57.400 --> 00:19:00.400]  然後它所到之處
[00:19:00.400 --> 00:19:05.400]  其實是上帝魂處火處帶領著它
[00:19:05.400 --> 00:19:07.400]  帶著它去到哪一個地方
[00:19:07.400 --> 00:19:11.400]  它遊走的地方不是平原
[00:19:11.400 --> 00:19:13.400]  不是平坦的地方
[00:19:13.400 --> 00:19:14.400]  是一個曠野
[00:19:14.400 --> 00:19:17.400]  是乾固無水之地
[00:19:17.400 --> 00:19:20.400]  神就是通過我們的生命
[00:19:20.400 --> 00:19:22.400]  我們的生命好像會幕一樣
[00:19:22.400 --> 00:19:25.400]  神要臨在我們當中
[00:19:25.400 --> 00:19:30.400]  如果我們的生命可以用會幕來比喻的話
[00:19:30.400 --> 00:19:33.400]  就應該好像會幕一樣
[00:19:33.400 --> 00:19:36.400]  按照上帝的旨意
[00:19:36.400 --> 00:19:38.400]  分毫不差地
[00:19:38.400 --> 00:19:42.400]  來被祂塑造我們的生命
[00:19:42.400 --> 00:19:47.400]  然後我們就被祂的魂處火處帶領
[00:19:47.400 --> 00:19:49.400]  差遣去到各行各業
[00:19:49.400 --> 00:19:52.400]  那些地方價值觀不同
[00:19:52.400 --> 00:19:53.400]  是曠野
[00:19:53.400 --> 00:19:55.400]  是無水的
[00:19:55.400 --> 00:19:57.400]  是無食物供應的
[00:19:57.400 --> 00:19:59.400]  不過上帝臨在
[00:19:59.400 --> 00:20:01.400]  有祂給我們的供應
[00:20:01.400 --> 00:20:04.400]  我們就依靠神去到不同的地方
[00:20:04.400 --> 00:20:06.400]  原來是這樣的
[00:20:06.400 --> 00:20:09.400]  我們的生命就好像會幕一樣
[00:20:09.400 --> 00:20:12.400]  被神去引領去差遣
[00:20:12.400 --> 00:20:13.400]  去到各行各業
[00:20:13.400 --> 00:20:15.400]  可能有黑暗的地方
[00:20:15.400 --> 00:20:18.400]  可能你遇到的老闆同事客戶
[00:20:18.400 --> 00:20:21.400]  他們的價值觀都和我們不同
[00:20:21.400 --> 00:20:23.400]  都是不容易的
[00:20:23.400 --> 00:20:25.400]  不過當我們的生命
[00:20:25.400 --> 00:20:27.400]  願意好像會幕一樣
[00:20:27.400 --> 00:20:28.400]  被神去塑造
[00:20:28.400 --> 00:20:30.400]  合乎祂用的時候
[00:20:30.400 --> 00:20:33.400]  祂的榮耀會臨到我們當中
[00:20:33.400 --> 00:20:37.400]  《楚海及記》29章43節這樣說
[00:20:37.400 --> 00:20:41.400]  我要在那裡與以色列人相會
[00:20:41.400 --> 00:20:46.400]  會幕就要因我的榮耀成為聖
[00:20:46.400 --> 00:20:49.400]  上帝要將會幕
[00:20:49.400 --> 00:20:52.400]  將我們這些生命分別為聖
[00:20:52.400 --> 00:20:53.400]  是屬於祂的
[00:20:53.400 --> 00:20:55.400]  是歸給祂的
[00:20:55.400 --> 00:20:58.400]  祂就臨在我們每一個人生命當中
[00:20:58.400 --> 00:21:00.400]  將祂的恩典
[00:21:00.400 --> 00:21:03.400]  祂的祝福帶到曠野
[00:21:03.400 --> 00:21:05.400]  其他的地方
[00:21:05.400 --> 00:21:08.400]  是按照祂的人靈
[00:21:08.400 --> 00:21:10.400]  運處火柱
[00:21:10.400 --> 00:21:11.400]  祂的掌權
[00:21:11.400 --> 00:21:12.400]  祂的帶領
[00:21:12.400 --> 00:21:14.400]  這樣的信息
[00:21:14.400 --> 00:21:16.400]  在新約聖經裡面
[00:21:16.400 --> 00:21:18.400]  其實是更加明顯的
[00:21:18.400 --> 00:21:21.400]  因為耶穌在約翰福音裡面這樣說
[00:21:21.400 --> 00:21:23.400]  祂說我要求父
[00:21:23.400 --> 00:21:27.400]  父就另外賜給你們一位保衛師
[00:21:27.400 --> 00:21:30.400]  叫他永遠與你們同在
[00:21:30.400 --> 00:21:32.400]  就是真理的聖靈
[00:21:32.400 --> 00:21:34.400]  乃世人不能接受的
[00:21:34.400 --> 00:21:38.400]  因為不見他也不認識他
[00:21:38.400 --> 00:21:40.400]  你們卻認識他
[00:21:40.400 --> 00:21:43.400]  因他常與你們同在
[00:21:43.400 --> 00:21:46.400]  也要在你們裡面
[00:21:46.400 --> 00:21:47.400]  在新約聖經
[00:21:47.400 --> 00:21:49.400]  在我們經歷的這個年代
[00:21:49.400 --> 00:21:55.400]  耶穌基督已經一次過為我們成就了十字架上的救恩
[00:21:55.400 --> 00:21:57.400]  在一個這樣的情況下
[00:21:57.400 --> 00:21:58.400]  當祂離開世界
[00:21:58.400 --> 00:22:03.400]  祂差派聖靈住在我們每一個人中間
[00:22:03.400 --> 00:22:08.400]  所以我們的生命是被耶穌基督潔淨
[00:22:08.400 --> 00:22:11.400]  然後神的靈可以臨在我們當中
[00:22:11.400 --> 00:22:14.400]  讓我們的生命可以彰顯祂的榮耀
[00:22:14.400 --> 00:22:17.400]  即使在最黑暗的角落裡面
[00:22:17.400 --> 00:22:20.400]  讓我們繼續去仰望神的時候
[00:22:20.400 --> 00:22:24.400]  我們可以經歷到神就在我們的生命裡面
[00:22:24.400 --> 00:22:27.400]  來彰顯祂的榮耀
[00:22:27.400 --> 00:22:30.400]  神臨在我們生命裡面
[00:22:30.400 --> 00:22:32.400]  如果我們每一天
[00:22:32.400 --> 00:22:35.400]  當我們上班生活的時候
[00:22:35.400 --> 00:22:36.400]  我們經歷到神
[00:22:36.400 --> 00:22:42.400]  我想自然我們就有力量去面對難關和黑暗
[00:22:42.400 --> 00:22:45.400]  其實在我二十多歲初出來工作的時候
[00:22:45.400 --> 00:22:48.400]  我真的很渴望一個這樣的狀態
[00:22:48.400 --> 00:22:51.400]  當時我看了一本書
[00:22:51.400 --> 00:22:54.400]  那本書叫《誰是老闆》
[00:22:54.400 --> 00:22:58.400]  講一個銷售員
[00:22:58.400 --> 00:23:02.400]  他在銷售的過程中
[00:23:02.400 --> 00:23:05.400]  如何靠著神的帶領
[00:23:05.400 --> 00:23:07.400]  他就去到不同的地方
[00:23:07.400 --> 00:23:09.400]  他又遇到不同的人
[00:23:09.400 --> 00:23:11.400]  一直做到生意
[00:23:11.400 --> 00:23:14.400]  我渴望到一個地步是怎樣呢
[00:23:14.400 --> 00:23:17.400]  當時其實我已經讀完
[00:23:17.400 --> 00:23:19.400]  我本科是讀會計的
[00:23:19.400 --> 00:23:22.400]  我已經在一間會計師的事務所那裡
[00:23:22.400 --> 00:23:24.400]  有一份很穩定的工作
[00:23:24.400 --> 00:23:27.400]  但我很渴望一個這樣的狀態
[00:23:27.400 --> 00:23:31.400]  於是乎我就想下有什麼行業我可以轉行
[00:23:31.400 --> 00:23:37.400]  然後我要靠銷售的批准去維生
[00:23:37.400 --> 00:23:39.400]  好像一個很傻的想法
[00:23:39.400 --> 00:23:43.400]  但其實我是很想這樣去經歷神
[00:23:43.400 --> 00:23:46.400]  當時我的工作地點在北美的地方
[00:23:46.400 --> 00:23:53.400]  北美的地方就是如果你想做地產經紀
[00:23:53.400 --> 00:23:55.400]  地產經紀是要考牌的
[00:23:55.400 --> 00:23:58.400]  考幾份試卷
[00:23:58.400 --> 00:24:01.400]  我真的去考了第一份試卷
[00:24:01.400 --> 00:24:04.400]  不過後來都沒有繼續考下去
[00:24:04.400 --> 00:24:06.400]  我都忘記了為什麼
[00:24:06.400 --> 00:24:10.400]  不過我只知道後來我明白多了一點
[00:24:10.400 --> 00:24:14.400]  就是如果我要經歷主的臨在
[00:24:14.400 --> 00:24:17.400]  其實不只是我怎樣賺錢去經歷他
[00:24:17.400 --> 00:24:21.400]  而是他究竟擺我在什麼行業
[00:24:21.400 --> 00:24:23.400]  什麼處境裡面
[00:24:23.400 --> 00:24:24.400]  其實各行各業
[00:24:24.400 --> 00:24:26.400]  無論我們怎樣賺錢
[00:24:26.400 --> 00:24:28.400]  我們都可以經歷神
[00:24:28.400 --> 00:24:32.400]  都可以在我們遇到的不同人和事上
[00:24:32.400 --> 00:24:34.400]  我們去經歷到這位上帝
[00:24:34.400 --> 00:24:37.400]  所以不在乎我做哪一個行業
[00:24:37.400 --> 00:24:40.400]  所以後來我都沒有轉行
[00:24:40.400 --> 00:24:42.400]  我不知道你想不想
[00:24:42.400 --> 00:24:44.400]  就是這樣去經歷上帝
[00:24:44.400 --> 00:24:48.400]  我記得我後來在香港工作
[00:24:48.400 --> 00:24:51.400]  我開自己的公司
[00:24:51.400 --> 00:24:53.400]  我曾經開自己的公司
[00:24:53.400 --> 00:24:54.400]  在過程當中
[00:24:54.400 --> 00:24:58.400]  我用自己的經驗和想法
[00:24:58.400 --> 00:25:01.400]  通常做生意都是要這樣
[00:25:01.400 --> 00:25:03.400]  有很周全的計劃
[00:25:03.400 --> 00:25:07.400]  然後想各種方法去達到我們的目的
[00:25:07.400 --> 00:25:11.400]  在過程當中都是經歷神的
[00:25:11.400 --> 00:25:15.400]  神在當中有時候會開路等等
[00:25:15.400 --> 00:25:19.400]  不過後來我放下我的工作
[00:25:19.400 --> 00:25:21.400]  經過了實學訓練之後
[00:25:21.400 --> 00:25:26.400]  很多年之後我回到中神教職場神學
[00:25:26.400 --> 00:25:29.400]  我記得我回到香港的時候
[00:25:29.400 --> 00:25:34.400]  職場神學都是初初開始做
[00:25:34.400 --> 00:25:37.400]  和我的職場同學一起去做
[00:25:37.400 --> 00:25:40.400]  在過程當中我們都希望
[00:25:40.400 --> 00:25:43.400]  將職場意象和職場神學
[00:25:43.400 --> 00:25:46.400]  推展到各個堂會
[00:25:46.400 --> 00:25:49.400]  讓教會群體都可以關注這方面
[00:25:49.400 --> 00:25:54.400]  所以就有點像將一些事情
[00:25:54.400 --> 00:25:56.400]  由開始沒有的時候策劃
[00:25:56.400 --> 00:25:58.400]  有點像我創業的經驗
[00:25:58.400 --> 00:26:00.400]  做生意的經驗
[00:26:00.400 --> 00:26:03.400]  雖然當然不完全相同
[00:26:03.400 --> 00:26:05.400]  但我覺得神很有趣
[00:26:05.400 --> 00:26:09.400]  我回來這裡做一件新的事
[00:26:09.400 --> 00:26:14.400]  好像和我的背景和經驗有些吻合
[00:26:14.400 --> 00:26:21.400]  不過我發現當我去推展職場牧羊職場神學的時候
[00:26:21.400 --> 00:26:24.400]  和我以前做生意有一樣最不同的地方
[00:26:24.400 --> 00:26:29.400]  我再不是用自己的聰明和想法
[00:26:29.400 --> 00:26:31.400]  去設計很多東西
[00:26:31.400 --> 00:26:35.400]  然後想盡辦法去推行
[00:26:35.400 --> 00:26:38.400]  那個狀態有點不同
[00:26:38.400 --> 00:26:42.400]  我是需要看看很好的祈禱
[00:26:42.400 --> 00:26:46.400]  神擺了什麼人和事
[00:26:46.400 --> 00:26:48.400]  一些資源和環境
[00:26:48.400 --> 00:26:50.400]  讓我遇到的
[00:26:50.400 --> 00:26:51.400]  在我周圍
[00:26:51.400 --> 00:26:53.400]  究竟神在動什麼
[00:26:53.400 --> 00:26:55.400]  祂在做什麼
[00:26:55.400 --> 00:26:58.400]  然後我才去策劃
[00:26:58.400 --> 00:27:02.400]  按照神帶領的那個動作
[00:27:02.400 --> 00:27:06.400]  來推展我們的工作
[00:27:06.400 --> 00:27:11.400]  我想如果讓我回到商界創業
[00:27:11.400 --> 00:27:14.400]  我今天的做法都會不同
[00:27:14.400 --> 00:27:17.400]  我都會先求問神
[00:27:17.400 --> 00:27:20.400]  然後看看祂讓我遇上什麼
[00:27:20.400 --> 00:27:24.400]  我想不單止做生意是這樣
[00:27:24.400 --> 00:27:27.400]  即使你做一份工作
[00:27:27.400 --> 00:27:29.400]  在你的崗位裡
[00:27:29.400 --> 00:27:32.400]  神都讓你遇到很多不同的人和事
[00:27:32.400 --> 00:27:34.400]  有時候開心些
[00:27:34.400 --> 00:27:36.400]  有時候困難一些
[00:27:36.400 --> 00:27:38.400]  究竟神在做什麼
[00:27:38.400 --> 00:27:41.400]  在你的身上在做什麼
[00:27:41.400 --> 00:27:43.400]  我想這是神給我們的恩典
[00:27:43.400 --> 00:27:46.400]  讓我們在生活的體驗
[00:27:46.400 --> 00:27:48.400]  在我們的經歷當中
[00:27:48.400 --> 00:27:50.400]  來去感應
[00:27:50.400 --> 00:27:52.400]  來去經歷
[00:27:52.400 --> 00:27:54.400]  祂就臨在我們的生命當中
[00:27:54.400 --> 00:27:57.400]  在不同的處境當中
[00:27:57.400 --> 00:27:58.400]  帶領我們
[00:27:58.400 --> 00:28:00.400]  為我們開路
[00:28:00.400 --> 00:28:02.400]  有時候我和弟兄姊妹說
[00:28:02.400 --> 00:28:04.400]  信心是什麼
[00:28:04.400 --> 00:28:08.400]  信心不是我們星期天聽一堂道
[00:28:08.400 --> 00:28:10.400]  你覺得是
[00:28:10.400 --> 00:28:12.400]  我是要有信心
[00:28:12.400 --> 00:28:13.400]  這樣你就得著
[00:28:13.400 --> 00:28:17.400]  信心是要經過你在最難的難關裡
[00:28:17.400 --> 00:28:20.400]  你的信心信不信得過神
[00:28:20.400 --> 00:28:22.400]  經過考驗的時候
[00:28:22.400 --> 00:28:24.400]  你都相信的時候
[00:28:24.400 --> 00:28:26.400]  那個就是真是你的信心
[00:28:26.400 --> 00:28:28.400]  還有更難的地方就是
[00:28:28.400 --> 00:28:32.400]  有時候我們以為信心就是遇到難處
[00:28:32.400 --> 00:28:34.400]  於是我祈禱
[00:28:34.400 --> 00:28:36.400]  祈禱 祈禱 祈禱
[00:28:36.400 --> 00:28:38.400]  神就幫我開路
[00:28:38.400 --> 00:28:40.400]  解決了
[00:28:40.400 --> 00:28:41.400]  我遇到神了
[00:28:41.400 --> 00:28:43.400]  這樣我就很有信心
[00:28:43.400 --> 00:28:45.400]  我們都希望這樣發生
[00:28:45.400 --> 00:28:47.400]  有時候我們的見證故事
[00:28:47.400 --> 00:28:49.400]  都是希望大團圓
[00:28:49.400 --> 00:28:52.400]  但信心其實是什麼呢
[00:28:52.400 --> 00:28:55.400]  信心是眼前這件事
[00:28:55.400 --> 00:28:57.400]  實在很困難
[00:28:57.400 --> 00:28:59.400]  但是我信得過神
[00:28:59.400 --> 00:29:01.400]  祂叫我按照祂的話去做
[00:29:01.400 --> 00:29:03.400]  又或者祂擺我在這個地方
[00:29:03.400 --> 00:29:05.400]  面對這件事
[00:29:05.400 --> 00:29:07.400]  我祈禱再祈禱
[00:29:07.400 --> 00:29:10.400]  仍然未見到有出路
[00:29:10.400 --> 00:29:12.400]  仍然未有事發生
[00:29:12.400 --> 00:29:14.400]  但是我仍然相信
[00:29:14.400 --> 00:29:16.400]  那個就真是信心
[00:29:16.400 --> 00:29:21.400]  那個就真是在沒有結果的底下
[00:29:21.400 --> 00:29:23.400]  你仍然抓緊這位上帝
[00:29:23.400 --> 00:29:25.400]  因為有時候
[00:29:25.400 --> 00:29:28.400]  神不是故意作弄你 考驗你的
[00:29:28.400 --> 00:29:30.400]  有時候是時間不對
[00:29:30.400 --> 00:29:33.400]  有時候是我們誤解了神的心意
[00:29:33.400 --> 00:29:36.400]  有時候其實神開了另外一條路
[00:29:36.400 --> 00:29:39.400]  我們好像不是很看得到
[00:29:39.400 --> 00:29:43.400]  因為我很想祂是這樣去解決這個問題
[00:29:43.400 --> 00:29:47.400]  所以在這些各行各業的經歷裡
[00:29:47.400 --> 00:29:50.400]  神就讓我們不斷地經歷
[00:29:50.400 --> 00:29:53.400]  祂是一位怎樣的上帝
[00:29:53.400 --> 00:29:55.400]  在這樣的情況下
[00:29:55.400 --> 00:29:57.400]  我們就真是經歷到祂
[00:29:57.400 --> 00:30:01.400]  丙姐妹 我不知道你願不願意
[00:30:01.400 --> 00:30:04.400]  成為一個生命的回望
[00:30:04.400 --> 00:30:09.400]  讓你的生命按照上帝的心意被祂塑造
[00:30:09.400 --> 00:30:13.400]  我們都知道有時候被塑造的過程
[00:30:13.400 --> 00:30:14.400]  可能不容易的
[00:30:14.400 --> 00:30:16.400]  可能經歷一些艱難
[00:30:16.400 --> 00:30:18.400]  可能有些事情你去堅持
[00:30:18.400 --> 00:30:23.400]  但是當我們這樣願意將自己分別為聖
[00:30:23.400 --> 00:30:25.400]  來呈獻給上帝的時候
[00:30:25.400 --> 00:30:28.400]  祂就可以臨在我們的生命當中
[00:30:28.400 --> 00:30:30.400]  去潔淨我們
[00:30:30.400 --> 00:30:32.400]  去彰顯祂的榮耀
[00:30:32.400 --> 00:30:37.400]  祂的魂處火處就是這樣帶領我們
[00:30:37.400 --> 00:30:43.400]  丙姐妹 我們給大家有一段短短的安靜的時間
[00:30:43.400 --> 00:30:45.400]  你看了一些經文
[00:30:45.400 --> 00:30:47.400]  你聽了一些訊息
[00:30:47.400 --> 00:30:49.400]  我想給你沉澱一下
[00:30:49.400 --> 00:30:53.400]  是你和上帝的一段短短的時間
[00:30:53.400 --> 00:30:56.400]  你可以和祂聊天
[00:30:56.400 --> 00:30:59.400]  你可以沉澱一下
[00:30:59.400 --> 00:31:02.400]  我們有短短的時間之後
[00:31:02.400 --> 00:31:05.400]  我會帶領大家有一個禱告
[00:31:05.400 --> 00:31:34.400]  (音樂)
[00:31:34.400 --> 00:32:03.400]  (音樂)
[00:32:03.400 --> 00:32:32.400]  (音樂)
[00:32:32.400 --> 00:32:44.400]  (音樂)
[00:32:44.400 --> 00:32:47.400]  親愛的天父 我們謝謝你
[00:32:47.400 --> 00:32:51.400]  因為你首先去尋找我們
[00:32:51.400 --> 00:32:53.400]  你首先去愛我們
[00:32:53.400 --> 00:32:56.400]  你賜下你的話語
[00:32:56.400 --> 00:32:58.400]  你賜下你的愛旨
[00:32:58.400 --> 00:33:01.400]  讓我們可以回歸你的懷抱
[00:33:01.400 --> 00:33:06.400]  主我們每一天面對新奴
[00:33:06.400 --> 00:33:10.400]  我們面對世界不同的狀況
[00:33:10.400 --> 00:33:13.400]  有時候都不容易
[00:33:13.400 --> 00:33:17.400]  但是我們知道只有你是那個答案
[00:33:17.400 --> 00:33:20.400]  只有你是那個生命的源頭
[00:33:20.400 --> 00:33:22.400]  主我求你
[00:33:22.400 --> 00:33:25.400]  臨在我們的生命當中
[00:33:25.400 --> 00:33:29.400]  按照你的心意來選擇
[00:33:29.400 --> 00:33:32.400]  猜牌在我們生命的歷程
[00:33:32.400 --> 00:33:34.400]  在我們職場的裏面
[00:33:34.400 --> 00:33:37.400]  你去帶領 你去安慰我們
[00:33:37.400 --> 00:33:41.400]  你去將你自己揭示給我們每一位弟兄姊妹
[00:33:41.400 --> 00:33:44.400]  讓我們更加去認識你
[00:33:44.400 --> 00:33:46.400]  主在這個過程當中
[00:33:46.400 --> 00:33:49.400]  我們求你向我們每一個人說話
[00:33:49.400 --> 00:33:51.400]  讓我們更加貼近你
[00:33:51.400 --> 00:33:53.400]  讓我們更加明白你
[00:33:53.400 --> 00:33:55.400]  因為這裡有你的百姓
[00:33:55.400 --> 00:33:57.400]  你就在我們當中
[00:33:57.400 --> 00:34:00.400]  主我們齊心的仰望你
[00:34:00.400 --> 00:34:02.400]  我們禱告 祈求
[00:34:02.400 --> 00:34:05.400]  奉我主耶穌基督得勝的名
[00:34:05.400 --> 00:34:07.400]  阿門
[00:34:07.400 --> 00:34:09.400]  阿門
[00:34:09.400 --> 00:34:11.400]  阿門
[00:34:11.400 --> 00:34:14.400]  (字幕由 Amara.org 社群提供)
[00:34:14.400 --> 00:34:16.400]  (音樂)

