
[00:00:00.000 --> 00:00:03.000]  歡迎各位來到我們講座的下半場
[00:22:36.000 --> 00:22:38.000]  因為我的時間就差不多
[00:22:38.000 --> 00:22:40.000]  我就show出來我在想什麼
[00:22:40.000 --> 00:22:43.000]  等一下大家Q&A可以問我問題
[00:22:43.000 --> 00:22:47.000]  去年天主教的教區
[00:22:47.000 --> 00:22:49.000]  婚姻家庭默默委員會就找我
[00:22:49.000 --> 00:22:51.000]  推介這本書
[00:22:51.000 --> 00:22:52.000]  我就寫了
[00:22:52.000 --> 00:22:55.000]  很少在天主教教區的書裡面
[00:22:55.000 --> 00:22:58.000]  叫一個protest的女人去推介
[00:22:58.000 --> 00:23:01.000]  原因就是我中了幾樣東西
[00:23:01.000 --> 00:23:03.000]  他們要的東西
[00:23:03.000 --> 00:23:06.000]  我就看回這些人的整合
[00:23:06.000 --> 00:23:08.000]  我就思考一些問題
[00:23:08.000 --> 00:23:11.000]  我覺得這本書的整合做得好的地方
[00:23:11.000 --> 00:23:13.000]  我們值得參考
[00:23:13.000 --> 00:23:14.000]  然後我就建議一個
[00:23:14.000 --> 00:23:17.000]  將來無論mindfulness or whatever
[00:23:17.000 --> 00:23:19.000]  當我們去做整合的時候
[00:23:19.000 --> 00:23:22.000]  我是會怎樣去建議的
[00:23:22.000 --> 00:23:24.000]  我只是建議
[00:23:24.000 --> 00:23:27.000]  第一個就是真的要問
[00:23:27.000 --> 00:23:31.000]  精神健康是不是等於靈性健康
[00:23:31.000 --> 00:23:33.000]  就猜下去就要問
[00:23:33.000 --> 00:23:35.000]  什麼是Christian Spirituality
[00:23:35.000 --> 00:23:40.000]  還有要問什麼是Christian Spiritual Transformation
[00:23:40.000 --> 00:23:43.000]  Transformation是意味著什麼呢
[00:23:43.000 --> 00:23:46.000]  後面的聖經神學的理據是什麼
[00:23:46.000 --> 00:23:50.000]  這本書我覺得他很清楚的地方就是
[00:23:50.000 --> 00:23:54.000]  他無論是翻譯、概念、實踐
[00:23:54.000 --> 00:23:56.000]  他在不同的層次
[00:23:56.000 --> 00:23:58.000]  他做出一個關聯性
[00:23:58.000 --> 00:24:01.000]  就是對於mindfulness
[00:24:01.000 --> 00:24:02.000]  Christian Meditation
[00:24:02.000 --> 00:24:04.000]  Christian Contemplation
[00:24:04.000 --> 00:24:07.000]  這些有很嚴格的劃分
[00:24:07.000 --> 00:24:09.000]  但又可以說得出
[00:24:09.000 --> 00:24:11.000]  哪裡是類似
[00:24:11.000 --> 00:24:13.000]  哪裡是不同的
[00:24:13.000 --> 00:24:15.000]  而我們在實踐的時候要留意什麼
[00:24:15.000 --> 00:24:18.000]  我覺得這個是這本書的貢獻
[00:24:18.000 --> 00:24:20.000]  要值得思考
[00:24:20.000 --> 00:24:23.000]  在這本書我強調就是聖靈的工作
[00:24:23.000 --> 00:24:27.000]  如果我區分基督教的mindfulness的操練
[00:24:27.000 --> 00:24:29.000]  和非基督教很重要的一個不同
[00:24:29.000 --> 00:24:33.000]  除了神學就是聖靈的工作
[00:24:33.000 --> 00:24:36.000]  因為凡是靈修操練模樣
[00:24:36.000 --> 00:24:39.000]  沒有聖靈我們是沒有辦法有
[00:24:39.000 --> 00:24:43.000]  所謂的轉化的深層次的出現
[00:24:43.000 --> 00:24:46.000]  所以這個就是我覺得
[00:24:46.000 --> 00:24:49.000]  可能將來我們可以參考的
[00:24:49.000 --> 00:24:52.000]  而對於Tracy的處理的內容
[00:24:52.000 --> 00:24:55.000]  我就想她將來有機會去說多一點
[00:24:55.000 --> 00:24:57.000]  就是她今天比較正面的
[00:24:57.000 --> 00:24:59.000]  共mindfulness和基督教的整合
[00:24:59.000 --> 00:25:02.000]  但是其實我們做整合的人都知道
[00:25:02.000 --> 00:25:04.000]  整合到一個階段
[00:25:04.000 --> 00:25:06.000]  就是沒有辦法跨越的
[00:25:06.000 --> 00:25:09.000]  那有沒有一些地方是沒有辦法跨越
[00:25:09.000 --> 00:25:13.000]  而那個張力矛盾是解決不了的
[00:25:13.000 --> 00:25:15.000]  我們怎樣去處理
[00:25:15.000 --> 00:25:18.000]  怎樣去很坦誠去面對
[00:25:18.000 --> 00:25:22.000]  或者這個我們繼續跟Tracy老師學
[00:25:22.000 --> 00:25:25.000]  這幾年因為我的博士論文
[00:25:25.000 --> 00:25:28.000]  就是做anthropological structure
[00:25:28.000 --> 00:25:29.000]  就是在人觀那邊
[00:25:29.000 --> 00:25:32.000]  有一部分要討論
[00:25:32.000 --> 00:25:35.000]  心理學和靈修學的對話
[00:25:35.000 --> 00:25:37.000]  就是這個anthropology
[00:25:37.000 --> 00:25:40.000]  那邊的anthropological structure
[00:25:40.000 --> 00:25:43.000]  就是我們說一個人的時候
[00:25:43.000 --> 00:25:45.000]  那邊有inner faculty
[00:25:45.000 --> 00:25:47.000]  就是人有很多功能的
[00:25:47.000 --> 00:25:48.000]  他有人際功能
[00:25:48.000 --> 00:25:49.000]  他有行動
[00:25:49.000 --> 00:25:50.000]  他有身體
[00:25:50.000 --> 00:25:51.000]  他有五官
[00:25:51.000 --> 00:25:52.000]  他有情緒
[00:25:52.000 --> 00:25:53.000]  他有想像力
[00:25:53.000 --> 00:25:54.000]  他有記憶
[00:25:54.000 --> 00:25:55.000]  他有理性
[00:25:55.000 --> 00:25:56.000]  他有良心
[00:25:56.000 --> 00:25:57.000]  他有意志
[00:25:57.000 --> 00:25:58.000]  他有愛
[00:25:58.000 --> 00:25:59.000]  所以很多時候
[00:25:59.000 --> 00:26:03.000]  當我們在做靈修中派的比較
[00:26:03.000 --> 00:26:05.000]  或者是跟一些人做對話的時候
[00:26:05.000 --> 00:26:08.000]  都會分開這一格
[00:26:08.000 --> 00:26:10.000]  就會說一個人的
[00:26:10.000 --> 00:26:13.000]  他的認知這個世界
[00:26:13.000 --> 00:26:14.000]  這些inner faculty
[00:26:14.000 --> 00:26:16.000]  在哪裏被強調
[00:26:16.000 --> 00:26:17.000]  哪裏被忽略
[00:26:17.000 --> 00:26:20.000]  還有在一個人的成長的時候
[00:26:20.000 --> 00:26:23.000]  他是靠哪個inner faculty
[00:26:23.000 --> 00:26:26.000]  去得到那個轉變
[00:26:26.000 --> 00:26:28.000]  而在靈性轉化裏邊
[00:26:28.000 --> 00:26:31.000]  很強調的就是
[00:26:31.000 --> 00:26:32.000]  聖靈的工作
[00:26:32.000 --> 00:26:34.000]  有一部分我們可以配合
[00:26:34.000 --> 00:26:36.000]  但有一部分我們是不能做
[00:26:36.000 --> 00:26:38.000]  只有神做的
[00:26:38.000 --> 00:26:41.000]  這個人的主動和被動
[00:26:41.000 --> 00:26:43.000]  究竟是在哪裏開始發生
[00:26:43.000 --> 00:26:46.000]  我想這裏是比較深層次
[00:26:46.000 --> 00:26:47.000]  將來要對話
[00:26:47.000 --> 00:26:48.000]  對話的時候
[00:26:48.000 --> 00:26:50.000]  我覺得需要找回
[00:26:50.000 --> 00:26:54.000]  一定的一些很基本的理論
[00:26:54.000 --> 00:26:56.000]  要去做你這一格
[00:26:56.000 --> 00:26:57.000]  你說甚麼
[00:26:57.000 --> 00:26:59.000]  我這一格說甚麼
[00:26:59.000 --> 00:27:00.000]  你這一格你扮演甚麼角色
[00:27:00.000 --> 00:27:02.000]  我這一格扮演甚麼角色
[00:27:02.000 --> 00:27:04.000]  我們有甚麼不同
[00:27:04.000 --> 00:27:07.000]  這個是我覺得可以的一條出路
[00:27:07.000 --> 00:27:09.000]  既然是時間的問題
[00:27:09.000 --> 00:27:12.000]  繼續思考的問題就是
[00:27:12.000 --> 00:27:16.000]  這個脈觀和祈禱有甚麼分別
[00:27:16.000 --> 00:27:20.000]  而mindfulness在脈觀的時候
[00:27:20.000 --> 00:27:22.000]  特別Annie師母會怎樣用
[00:27:22.000 --> 00:27:24.000]  而我比較擔憂的是
[00:27:24.000 --> 00:27:29.000]  當一個現代人開始講脈觀的時候
[00:27:29.000 --> 00:27:31.000]  我反而緊張的了
[00:27:31.000 --> 00:27:33.000]  就是那些人觀觀下
[00:27:33.000 --> 00:27:34.000]  不知道觀到哪裏
[00:27:34.000 --> 00:27:36.000]  我們怎樣去錄地呢
[00:27:36.000 --> 00:27:39.000]  在我們現實的生活
[00:27:39.000 --> 00:27:43.000]  過一種可以受益於mindfulness
[00:27:43.000 --> 00:27:44.000]  受益於脈觀
[00:27:44.000 --> 00:27:47.000]  但是我們也要錄實去做人
[00:27:47.000 --> 00:27:48.000]  有行動
[00:27:48.000 --> 00:27:54.000]  有一些參與的角色在中間
[00:27:54.000 --> 00:27:57.000]  這個暫時就是我今天小說的分享
[00:27:57.000 --> 00:27:59.000]  多謝您
[00:27:59.000 --> 00:28:13.000]  請訂閱 按讚 分享 打賞支持明鏡與點點欄目

