
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:25:25.080 --> 00:25:28.800]   if people like me is ruling Hong Kong,
[00:25:28.800 --> 00:25:32.480]   we will just imprison all the LGBTQ people.
[00:25:32.480 --> 00:25:35.040]   I feel so sad about it.
[00:25:35.040 --> 00:25:37.520]   I mean, if I say something you don't like
[00:25:37.520 --> 00:25:38.960]   and you think it's wrong, that's fine.
[00:25:38.960 --> 00:25:41.440]   Criticize me, something I've said.
[00:25:41.440 --> 00:25:44.400]   But you are criticizing something I've never said.
[00:25:44.400 --> 00:25:48.040]   I never said anything about how to treat the LGBTQ people.
[00:25:48.040 --> 00:25:50.800]   I just try to deconstruct some of the arguments
[00:25:50.800 --> 00:25:51.920]   of that movement.
[00:25:51.920 --> 00:25:55.080]   And that guy, whoever that person is,
[00:25:55.080 --> 00:25:57.640]   just assume that's what I want to do.
[00:25:57.640 --> 00:26:01.160]   And I found that, so it's hard to be credible this way
[00:26:01.160 --> 00:26:03.400]   because if you are credible to one group,
[00:26:03.400 --> 00:26:06.060]   the other group, the opposite group,
[00:26:06.060 --> 00:26:09.840]   assume all kinds of discourse that you haven't spoken.
[00:26:09.840 --> 00:26:12.200]   So how to be credible?
[00:26:12.200 --> 00:26:13.480]   Must I choose side?
[00:26:13.480 --> 00:26:15.500]   If I choose to be credible to this group,
[00:26:15.500 --> 00:26:19.400]   I have to give up hope to be credible to another group.
[00:26:19.400 --> 00:26:20.960]   Must I choose side?
[00:26:20.960 --> 00:26:23.020]   The third point, being beautiful.
[00:26:23.020 --> 00:26:29.400]   I wish Dr. Leberton can say a little bit more about that.
[00:26:29.400 --> 00:26:32.800]   I find that that is being more and more important,
[00:26:32.800 --> 00:26:36.380]   particularly for the younger generation today.
[00:26:36.380 --> 00:26:41.200]   To use the vocabulary of Jonathan Evers,
[00:26:41.200 --> 00:26:43.800]   one of the greatest American theologians,
[00:26:43.800 --> 00:26:47.520]   the younger generation look for affections.
[00:26:47.520 --> 00:26:51.460]   They don't want good truth.
[00:26:51.460 --> 00:26:54.340]   They want words and pictures and actions
[00:26:54.340 --> 00:26:57.960]   that can arouse their affections.
[00:26:57.960 --> 00:27:01.420]   And I found the Hong Kong churches
[00:27:01.420 --> 00:27:04.640]   is not very good at that.
[00:27:04.640 --> 00:27:07.780]   I think me, the older generation,
[00:27:07.780 --> 00:27:10.680]   usually trained to think in a moralistic way.
[00:27:10.680 --> 00:27:14.240]   So any issue come up, the first question they ask,
[00:27:14.240 --> 00:27:16.280]   is it right or is it wrong?
[00:27:16.280 --> 00:27:21.000]   We always want to put it in a category called right or wrong.
[00:27:21.000 --> 00:27:24.120]   Sometimes the action of me doing that,
[00:27:24.120 --> 00:27:28.120]   laboring everything either as right or as wrong,
[00:27:28.120 --> 00:27:31.720]   looks offensive to the young people.
[00:27:31.720 --> 00:27:34.320]   And we break the communication
[00:27:34.320 --> 00:27:37.800]   without them really listening to what we are talking about.
[00:27:37.800 --> 00:27:40.620]   Beautiful means we do things and say things
[00:27:40.620 --> 00:27:44.240]   in a way that is attractive to people,
[00:27:44.240 --> 00:27:46.640]   appeal to their emotions,
[00:27:46.640 --> 00:27:49.560]   as well as proclaiming the truth.
[00:27:49.560 --> 00:27:51.560]   How can a church do that?
[00:27:51.560 --> 00:27:55.740]   Or how can a church train itself to do things in this way?
[00:27:55.740 --> 00:27:57.760]   I'm not sure.
[00:27:57.760 --> 00:27:58.940]   I honestly don't know.
[00:27:58.940 --> 00:28:01.880]   So this is a question I just pose to Dr. Lebutin
[00:28:01.880 --> 00:28:05.560]   and pose to all of you in case any one of you
[00:28:05.560 --> 00:28:07.720]   have some wisdom to share with us.
[00:28:07.720 --> 00:28:09.800]   So I'll stop my sharing here.
[00:28:09.800 --> 00:28:10.640]   Thank you.
[00:28:10.640 --> 00:28:13.640]   [audience applauding]
[00:28:13.640 --> 00:28:16.220]   [gentle music]
[00:28:16.220 --> 00:28:18.800]   [gentle music]
[00:28:19.760 --> 00:28:22.340]   [gentle music]
[00:28:22.340 --> 00:28:24.920]   (upbeat music)

