
[00:00:00.000 --> 00:00:03.000]  從1996年開始
[00:23:10.000 --> 00:23:13.000]  你在哪裡這個問題
[00:23:13.000 --> 00:23:19.000]  迫使人回應上帝對我的關注
[00:23:19.000 --> 00:23:22.000]  要我向上帝交代
[00:23:22.000 --> 00:23:26.000]  我現在生命的境況
[00:23:26.000 --> 00:23:29.000]  你的兄弟在哪裡
[00:23:29.000 --> 00:23:33.000]  這個問題迫使人回應上帝
[00:23:33.000 --> 00:23:38.000]  對我的人類兄弟的關注
[00:23:38.000 --> 00:23:41.000]  要我向上帝交代
[00:23:41.000 --> 00:23:43.000]  我的人類兄弟
[00:23:43.000 --> 00:23:47.000]  他現在的生命境況是怎樣
[00:23:47.000 --> 00:23:49.000]  在這裡
[00:23:49.000 --> 00:23:54.000]  伴隨著人和上帝中向的關係
[00:23:54.000 --> 00:23:56.000]  不能分割的
[00:23:56.000 --> 00:24:00.000]  是人和他人類的兄弟姐妹
[00:24:00.000 --> 00:24:05.000]  和他的鄰舍橫向的關係
[00:24:05.000 --> 00:24:09.000]  我的鄰舍在我面前出現
[00:24:09.000 --> 00:24:13.000]  這件事本身已經是向我
[00:24:13.000 --> 00:24:17.000]  發出一個生命的索求
[00:24:17.000 --> 00:24:23.000]  要求我盡上對這個兄弟或者姐妹
[00:24:23.000 --> 00:24:28.000]  要盡的那種情誼和責任
[00:24:28.000 --> 00:24:32.000]  就算特別是《創世紀》這裡所說
[00:24:32.000 --> 00:24:36.000]  就算這個鄰舍的兄弟
[00:24:36.000 --> 00:24:39.000]  他的聲音非常微小
[00:24:39.000 --> 00:24:42.000]  甚至已經被人滅聲
[00:24:42.000 --> 00:24:50.000]  上帝仍然代他去發出呼喚
[00:24:50.000 --> 00:24:55.000]  該人怎樣回應這個呼喚
[00:24:55.000 --> 00:24:59.000]  回應這個生命的結吻
[00:24:59.000 --> 00:25:02.000]  他的回答是
[00:25:02.000 --> 00:25:04.000]  「我不知道」
[00:25:04.000 --> 00:25:07.000]  劈頭「我不知道」
[00:25:07.000 --> 00:25:11.000]  不過不止一個埋沒良心的不知道
[00:25:11.000 --> 00:25:15.000]  他還補上一句
[00:25:15.000 --> 00:25:18.000]  現在在網上我學會這個字
[00:25:18.000 --> 00:25:20.000]  叫霸氣
[00:25:20.000 --> 00:25:24.000]  一句很霸氣的反文句
[00:25:24.000 --> 00:25:26.000]  我這裡很喜歡新日本的翻譯
[00:25:26.000 --> 00:25:29.000]  所以我參考了新日本的翻譯
[00:25:29.000 --> 00:25:33.000]  「難道我是我兄弟的看守者?」
[00:25:33.000 --> 00:25:36.000]  這句話
[00:25:36.000 --> 00:25:38.000]  如果我們聽真一點
[00:25:38.000 --> 00:25:43.000]  你會知道這是一句有骨的說話
[00:25:43.000 --> 00:25:47.000]  這句話裡面特別提到看守者
[00:25:47.000 --> 00:25:50.000]  看守其實是一個目者
[00:25:50.000 --> 00:25:53.000]  一個目人的工作
[00:25:53.000 --> 00:25:55.000]  即是說
[00:25:55.000 --> 00:25:59.000]  阿伯才是目人
[00:25:59.000 --> 00:26:02.000]  他才是看守者
[00:26:02.000 --> 00:26:04.000]  上帝你有沒有搞錯
[00:26:04.000 --> 00:26:07.000]  你找我問我
[00:26:07.000 --> 00:26:08.000]  這件事
[00:26:08.000 --> 00:26:13.000]  我是看守過看守者的人嗎?
[00:26:13.000 --> 00:26:19.000]  你明白這句話的霸氣在哪裡嗎?
[00:26:19.000 --> 00:26:23.000]  更加厲害的言外之音其實在哪裡呢?
[00:26:23.000 --> 00:26:26.000]  就是上帝
[00:26:26.000 --> 00:26:29.000]  豈不是你才是他的目者嗎?
[00:26:29.000 --> 00:26:33.000]  耶和華是我的目者
[00:26:33.000 --> 00:26:36.000]  你才是他的目者
[00:26:36.000 --> 00:26:37.000]  他在哪裡
[00:26:37.000 --> 00:26:38.000]  他現在怎麼樣
[00:26:38.000 --> 00:26:41.000]  你問我
[00:26:41.000 --> 00:26:43.000]  他在哪裡
[00:26:43.000 --> 00:26:45.000]  關他的事
[00:26:45.000 --> 00:26:47.000]  關上帝你的事
[00:26:47.000 --> 00:26:49.000]  但與我無關
[00:26:49.000 --> 00:26:52.000]  你問我
[00:26:52.000 --> 00:26:55.000]  對於他的人類的兄弟
[00:26:55.000 --> 00:26:59.000]  對他人類的鄰舍的責任
[00:26:59.000 --> 00:27:04.000]  該人推得一乾二淨
[00:27:04.000 --> 00:27:06.000]  這一類的回答
[00:27:06.000 --> 00:27:10.000]  大概我們都不會太陌生吧
[00:27:10.000 --> 00:27:11.000]  看新聞
[00:27:11.000 --> 00:27:15.000]  最近都聽到一個這樣的例子
[00:27:15.000 --> 00:27:18.000]  你的太太生小孩
[00:27:18.000 --> 00:27:22.000]  關我這個老闆的什麼事呢?
[00:27:22.000 --> 00:27:25.000]  以前我們的太太生小孩
[00:27:25.000 --> 00:27:27.000]  都沒有產假的了
[00:27:27.000 --> 00:27:31.000]  又如何?
[00:27:31.000 --> 00:27:35.000]  與該人的回應不相伯仲
[00:27:35.000 --> 00:27:36.000]  不過老實說
[00:27:36.000 --> 00:27:37.000]  這樣的回應
[00:27:37.000 --> 00:27:41.000]  在今時今日的標準來看
[00:27:41.000 --> 00:27:44.000]  其實是很低層次的
[00:27:44.000 --> 00:27:46.000]  今日我們的文明
[00:27:46.000 --> 00:27:49.000]  已經可以進步到另一個境界
[00:27:49.000 --> 00:27:51.000]  我們推裝卸責
[00:27:51.000 --> 00:27:52.000]  已經可以用一種
[00:27:52.000 --> 00:27:57.000]  更加有品味的方式來發聲
[00:27:57.000 --> 00:27:59.000]  在今日的世界裏面
[00:27:59.000 --> 00:28:02.000]  已經有很多結構性的暴力
[00:28:02.000 --> 00:28:05.000]  是可以令到人殺人
[00:28:05.000 --> 00:28:07.000]  而沒有任何一個人
[00:28:07.000 --> 00:28:12.000]  是需要直接操刀和染血
[00:28:12.000 --> 00:28:15.000]  我們可以理直氣壯地說
[00:28:15.000 --> 00:28:17.000]  我不知道
[00:28:17.000 --> 00:28:21.000]  而在當中是完全沒有說過
[00:28:21.000 --> 00:28:24.000]  一句的謊言
[00:28:24.000 --> 00:28:29.000]  譬如我們可以心安理得地
[00:28:29.000 --> 00:28:34.000]  享用很多價廉物美的電子產品
[00:28:34.000 --> 00:28:36.000]  衣服、球鞋
[00:28:36.000 --> 00:28:39.000]  但是完全不知道
[00:28:39.000 --> 00:28:41.000]  在血汗工廠裏面
[00:28:41.000 --> 00:28:44.000]  那些不人道的工作環境
[00:28:44.000 --> 00:28:48.000]  是如何殘害很多年輕工人的生命
[00:28:48.000 --> 00:28:51.000]  甚至令到他們當中有些人
[00:28:51.000 --> 00:28:58.000]  情緒崩潰到自尋短見而自殺
[00:28:58.000 --> 00:28:59.000]  阿伯的血
[00:28:59.000 --> 00:29:03.000]  今日仍然在我們的世界
[00:29:03.000 --> 00:29:05.000]  在我們的文明
[00:29:05.000 --> 00:29:07.000]  在我們的社會當中
[00:29:07.000 --> 00:29:13.000]  不斷發出呼號
[00:29:13.000 --> 00:29:15.000]  第三重的威脅
[00:29:15.000 --> 00:29:17.000]  我想了很久
[00:29:17.000 --> 00:29:20.000]  都發覺用這個字眼是最合適
[00:29:20.000 --> 00:29:22.000]  雖然比較抽象一點
[00:29:22.000 --> 00:29:25.000]  就是異化
[00:29:25.000 --> 00:29:32.000]  當上帝向該人宣告他的審判之後
[00:29:32.000 --> 00:29:35.000]  該人馬上的回應是
[00:29:35.000 --> 00:29:41.000]  「我的刑罰太重,過於我所能當」
[00:29:41.000 --> 00:29:43.000]  比起他的父母
[00:29:43.000 --> 00:29:46.000]  我們看到該人進步了很多
[00:29:46.000 --> 00:29:48.000]  你記得亞當和夏娃
[00:29:48.000 --> 00:29:50.000]  被上帝趕走之後
[00:29:50.000 --> 00:29:52.000]  頭一剎那離開
[00:29:52.000 --> 00:29:55.000]  連一句話都沒有回答過
[00:29:55.000 --> 00:29:57.000]  不過該人就不同
[00:29:57.000 --> 00:30:01.000]  該人聽完刑罰之後
[00:30:01.000 --> 00:30:04.000]  回了這句很重要的話
[00:30:04.000 --> 00:30:09.000]  該人似乎更加清晰地意識到
[00:30:09.000 --> 00:30:12.000]  將要淋到他身上的懲罰
[00:30:12.000 --> 00:30:16.000]  是多麼嚴重的一個情況
[00:30:16.000 --> 00:30:20.000]  在經文中特別提到流離、飄蕩
[00:30:20.000 --> 00:30:24.000]  這裡當然是指他將要面對的是
[00:30:24.000 --> 00:30:29.000]  連根拔起離開他本來熟悉的社群
[00:30:29.000 --> 00:30:31.000]  和生活的環境
[00:30:31.000 --> 00:30:35.000]  不過更加大的問題是什麼呢?
[00:30:35.000 --> 00:30:39.000]  是自此之後天下雖大
[00:30:39.000 --> 00:30:42.000]  但是再沒有一個地方
[00:30:42.000 --> 00:30:47.000]  該人可以安頓下來
[00:30:47.000 --> 00:30:51.000]  「阿伯的血」的呼號
[00:30:51.000 --> 00:30:54.000]  該人可以乍聽不到
[00:30:54.000 --> 00:30:56.000]  但是他沒有辦法阻止
[00:30:56.000 --> 00:31:02.000]  其他人聽到「阿伯的血」的呼號
[00:31:02.000 --> 00:31:07.000]  聽到以後因為這樣而激起
[00:31:07.000 --> 00:31:11.000]  要為「阿伯」報血仇的情況
[00:31:11.000 --> 00:31:13.000]  所以他接著說
[00:31:13.000 --> 00:31:16.000]  「凡遇見我的必殺我」
[00:31:16.000 --> 00:31:18.000]  你可以看到他多迫切
[00:31:18.000 --> 00:31:19.000]  也未必一定會殺
[00:31:19.000 --> 00:31:21.000]  不過在他心裡
[00:31:21.000 --> 00:31:26.000]  那隻鬼是怎樣說都說不走
[00:31:26.000 --> 00:31:28.000]  該人啟動了一個
[00:31:28.000 --> 00:31:34.000]  他沒有辦法自己去煞停的連鎖反應
[00:31:34.000 --> 00:31:37.000]  殘害生命的尊嚴
[00:31:37.000 --> 00:31:39.000]  激發起那種憤怒
[00:31:39.000 --> 00:31:43.000]  反過來威脅著加害者
[00:31:43.000 --> 00:31:46.000]  作為人的尊嚴
[00:31:46.000 --> 00:31:51.000]  「阿伯的血」令該人永無寧日
[00:31:51.000 --> 00:31:57.000]  任何的淪陷都可以是他潛在的威脅
[00:31:57.000 --> 00:32:01.000]  一個置身在任何人類社群裡
[00:32:01.000 --> 00:32:03.000]  他都沒有辦法安頓
[00:32:03.000 --> 00:32:06.000]  沒有辦法「Feel at home」的人
[00:32:06.000 --> 00:32:07.000]  他正在過的
[00:32:07.000 --> 00:32:12.000]  究竟還是不是一個人的生活呢?
[00:32:12.000 --> 00:32:19.000]  該人面對的不是一時一地的流離失所這麼簡單
[00:32:19.000 --> 00:32:29.000]  他面對的是人性本身非常基本的異化問題
[00:32:29.000 --> 00:32:32.000]  在現代歷史裡
[00:32:32.000 --> 00:32:36.000]  最強烈地呈現出這種異化的
[00:32:36.000 --> 00:32:41.000]  莫過於是各場種族的衝突
[00:32:41.000 --> 00:32:44.000]  南非聖公會的主教道徒
[00:32:44.000 --> 00:32:46.000]  曾經在他的著作裡
[00:32:46.000 --> 00:32:50.000]  描述在種族隔離政策下的南非
[00:32:50.000 --> 00:32:54.000]  不僅長期受歧視欺壓的黑人
[00:32:54.000 --> 00:33:00.000]  他們覺得自己生命的尊嚴被傷害
[00:33:00.000 --> 00:33:04.000]  就算是那些處於優勢當中的白人
[00:33:04.000 --> 00:33:07.000]  其實按照道徒的觀察
[00:33:07.000 --> 00:33:11.000]  他們長期活在一種惶惶不可終日
[00:33:11.000 --> 00:33:16.000]  不安恐懼和自欺的當中
[00:33:16.000 --> 00:33:18.000]  他們不斷要找理由去證明
[00:33:18.000 --> 00:33:25.000]  或者去合理化自己所作的一切事情
[00:33:25.000 --> 00:33:27.000]  道徒看到其實整個社會
[00:33:27.000 --> 00:33:30.000]  無論是黑人還是白人
[00:33:30.000 --> 00:33:35.000]  都是在這種處境當中
[00:33:35.000 --> 00:33:38.000]  他們也見證了不少的情況
[00:33:38.000 --> 00:33:42.000]  就是昨天明明還是該忍的一個人
[00:33:42.000 --> 00:33:48.000]  但是轉眼之間可以成為另一個的阿伯
[00:33:48.000 --> 00:33:56.000]  而且在過程中又生出了很多新的該忍
[00:33:56.000 --> 00:33:59.000]  種族衝突其實只不過是
[00:33:59.000 --> 00:34:03.000]  現代社會的一個大特寫
[00:34:03.000 --> 00:34:07.000]  把問題很清晰地浮現出來
[00:34:07.000 --> 00:34:10.000]  17世紀的思想家霍布斯
[00:34:10.000 --> 00:34:13.000]  在他的名著《利維坦》當中
[00:34:13.000 --> 00:34:16.000]  描述到在現代社會當中
[00:34:16.000 --> 00:34:21.000]  基本上是一個所有人與所有人的戰爭
[00:34:21.000 --> 00:34:24.000]  他提出的social contract 社會契約
[00:34:24.000 --> 00:34:29.000]  基本上是將這種所有人與所有人的戰爭
[00:34:29.000 --> 00:34:34.000]  變成用一種隱藏的方式繼續呈現出來
[00:34:34.000 --> 00:34:39.000]  所以人與人的互相傾雜
[00:34:39.000 --> 00:34:43.000]  在現代社會裡面其實是不斷存在
[00:34:43.000 --> 00:34:49.000]  只不過它是用一種隱藏的形式存在而已
[00:34:49.000 --> 00:34:55.000]  阿伯的血今天仍然不斷在我們的社會當中
[00:34:55.000 --> 00:34:59.000]  在我們的文明當中發出呼號
[00:34:59.000 --> 00:35:07.000]  如果我們看聖經到這裡停在第十四節的話
[00:35:07.000 --> 00:35:12.000]  我們大概會對人類社會和當中的文明
[00:35:12.000 --> 00:35:15.000]  感覺到非常絕望
[00:35:15.000 --> 00:35:19.000]  用現在的潮語的說法就是灰暴
[00:35:19.000 --> 00:35:24.000]  罪性的威力是非同小可
[00:35:24.000 --> 00:35:30.000]  在《創世紀》裡面是完全沒有掩飾這一點
[00:35:30.000 --> 00:35:35.000]  我們知道人類的社會或者文明本身
[00:35:35.000 --> 00:35:38.000]  單靠它內在的資源
[00:35:38.000 --> 00:35:43.000]  根本沒有能力去對抗罪的威脅
[00:35:43.000 --> 00:35:52.000]  如果由得文明自己去運作自己的邏輯的話
[00:35:52.000 --> 00:35:57.000]  最後只會踏上自毀的命運
[00:35:57.000 --> 00:35:59.000]  所以想到這裡的話
[00:35:59.000 --> 00:36:03.000]  或許我們會有一個這樣的想法
[00:36:03.000 --> 00:36:08.000]  就是教會帶著凱爾攪在一起就手旁觀
[00:36:08.000 --> 00:36:12.000]  任憑這個世界自生自滅
[00:36:12.000 --> 00:36:16.000]  詩歌第一唱「這世界非我家」
[00:36:16.000 --> 00:36:21.000]  我們救人上我們這艘船是最重要的
[00:36:21.000 --> 00:36:22.000]  這個世界由得它
[00:36:22.000 --> 00:36:26.000]  它是不是也會如此黑暗和毀滅
[00:36:26.000 --> 00:36:31.000]  但是在這裡教會必須要謹記
[00:36:31.000 --> 00:36:35.000]  《創世紀》還有第十五節
[00:36:35.000 --> 00:36:38.000]  四章十五節這裡
[00:36:38.000 --> 00:36:40.000]  我比較喜歡新譯本的翻譯
[00:36:40.000 --> 00:36:43.000]  因為和合本就將一個字剪掉
[00:36:43.000 --> 00:36:45.000]  這個字很要命
[00:36:45.000 --> 00:36:46.000]  就是開頭那裡
[00:36:46.000 --> 00:36:48.000]  其實耶和華對該人說
[00:36:48.000 --> 00:36:50.000]  「絕不會這樣」
[00:36:50.000 --> 00:36:52.000]  當該人很灰飽說
[00:36:52.000 --> 00:36:54.000]  「這次一定死了」
[00:36:54.000 --> 00:36:57.000]  「我去到哪裡都有人追殺我」的時候
[00:36:57.000 --> 00:36:58.000]  耶和華對他說
[00:36:58.000 --> 00:37:01.000]  「絕不會這樣」
[00:37:01.000 --> 00:37:08.000]  然後耶和華向該人做了一個很重要的動作
[00:37:08.000 --> 00:37:12.000]  上帝為該人立了一個記號
[00:37:12.000 --> 00:37:16.000]  「免得有人遇見他殺他」
[00:37:16.000 --> 00:37:22.000]  這個當然是指對該人的愛和保護
[00:37:22.000 --> 00:37:23.000]  但同時之間
[00:37:23.000 --> 00:37:28.000]  該人的記號也是上帝對人類社會
[00:37:28.000 --> 00:37:32.000]  整個社會的愛和保護
[00:37:32.000 --> 00:37:35.000]  這裡有趣的地方是
[00:37:35.000 --> 00:37:37.000]  上帝特別警告人
[00:37:37.000 --> 00:37:40.000]  如果殺該人必遭報七倍
[00:37:40.000 --> 00:37:43.000]  遭報七倍的警告
[00:37:43.000 --> 00:37:45.000]  你想深一層你會知道
[00:37:45.000 --> 00:37:51.000]  目的就是要人放棄報復
[00:37:51.000 --> 00:37:53.000]  很有趣的一個安排
[00:37:53.000 --> 00:37:57.000]  其實就是要人放棄報復
[00:37:57.000 --> 00:38:01.000]  雖然人罪孽深重
[00:38:01.000 --> 00:38:07.000]  但上帝定義不讓人的尊嚴全面瓦解
[00:38:07.000 --> 00:38:09.000]  不讓人類的社會
[00:38:09.000 --> 00:38:18.000]  人類的文明進入自毀的壓榮當中
[00:38:18.000 --> 00:38:20.000]  為了這件事情
[00:38:20.000 --> 00:38:27.000]  上帝沒有按照人的過犯所應得來懲罰我們
[00:38:27.000 --> 00:38:30.000]  上帝的記號
[00:38:30.000 --> 00:38:34.000]  將罪的破壞力加以約束
[00:38:34.000 --> 00:38:38.000]  令到人類的社群可以延續
[00:38:38.000 --> 00:38:43.000]  亦給予人有時間和發展的機會
[00:38:43.000 --> 00:38:46.000]  聖經這裡接著告訴我們
[00:38:46.000 --> 00:38:50.000]  該人仍然可以有自己的遺址
[00:38:50.000 --> 00:38:55.000]  仍然可以在他去到新的地方建成
[00:38:55.000 --> 00:38:57.000]  成家立室
[00:38:57.000 --> 00:38:59.000]  在這個位置裡
[00:38:59.000 --> 00:39:01.000]  不能不提的是
[00:39:01.000 --> 00:39:05.000]  上世紀一位很重要的法國社會學大師
[00:39:05.000 --> 00:39:08.000]  他寫了一本《Meaning of the City》
[00:39:08.000 --> 00:39:11.000]  他對於聖經裡
[00:39:11.000 --> 00:39:12.000]  特別是在上世紀這段
[00:39:12.000 --> 00:39:14.000]  他有很深的感受
[00:39:14.000 --> 00:39:16.000]  讀到這一段
[00:39:16.000 --> 00:39:19.000]  特別是該人去建成這裡
[00:39:19.000 --> 00:39:21.000]  他認為該人建成
[00:39:21.000 --> 00:39:27.000]  是表示該人信不過上帝的應許和保護
[00:39:27.000 --> 00:39:29.000]  所以該人要用自己的方法
[00:39:29.000 --> 00:39:34.000]  建成這個方法來保護自己
[00:39:34.000 --> 00:39:37.000]  不過雖然我很欣賞
[00:39:37.000 --> 00:39:40.000]  以祿他很多的見解
[00:39:40.000 --> 00:39:44.000]  在這裡我就沒辦法認同他這個釋經
[00:39:44.000 --> 00:39:48.000]  因為如果我們看上世紀這裡的話
[00:39:48.000 --> 00:39:50.000]  經文對於該人建成
[00:39:50.000 --> 00:39:55.000]  並不像之後的巴別塔那裡的描述
[00:39:55.000 --> 00:40:01.000]  聖經完全沒有對於他建成有任何的批評
[00:40:01.000 --> 00:40:04.000]  相反接下來的經文
[00:40:04.000 --> 00:40:09.000]  是交代了該人以降的七代生命的延續
[00:40:09.000 --> 00:40:11.000]  而我們知道七代
[00:40:11.000 --> 00:40:14.000]  七這個數字
[00:40:14.000 --> 00:40:16.000]  在聖經裡是有完整
[00:40:16.000 --> 00:40:20.000]  甚至乎有神聖的涵義在當中
[00:40:20.000 --> 00:40:22.000]  所以更加可能的是
[00:40:22.000 --> 00:40:24.000]  聖經要告訴我們
[00:40:24.000 --> 00:40:27.000]  上帝的應許和保護
[00:40:27.000 --> 00:40:33.000]  的確已經成就在該人的家當中
[00:40:33.000 --> 00:40:35.000]  該人所建的城
[00:40:35.000 --> 00:40:37.000]  城外面的圍牆
[00:40:37.000 --> 00:40:40.000]  以至城內的法治
[00:40:40.000 --> 00:40:45.000]  豈不是對於受罪威脅的人類社會
[00:40:45.000 --> 00:40:48.000]  一種的保護嗎?
[00:40:48.000 --> 00:40:50.000]  聖經要告訴我們
[00:40:50.000 --> 00:40:52.000]  要提醒我們
[00:40:52.000 --> 00:40:54.000]  我們必須要擺脫
[00:40:54.000 --> 00:40:57.000]  好像外邦或者異教當中
[00:40:57.000 --> 00:41:00.000]  對文明的盲目崇拜
[00:41:00.000 --> 00:41:03.000]  我們要擺脫那種的迷思
[00:41:03.000 --> 00:41:05.000]  但同時之間
[00:41:05.000 --> 00:41:07.000]  聖經提醒我們
[00:41:07.000 --> 00:41:10.000]  切勿魯莽地
[00:41:10.000 --> 00:41:14.000]  全盤否定文明的價值
[00:41:14.000 --> 00:41:18.000]  放棄守護文明的責任
[00:41:18.000 --> 00:41:22.000]  因為文明仍然是帶著
[00:41:22.000 --> 00:41:30.000]  上帝苦心為該人所立的記號在當中
[00:41:30.000 --> 00:41:33.000]  來到結語
[00:41:33.000 --> 00:41:37.000]  阿伯的血的呼號
[00:41:37.000 --> 00:41:41.000]  打破了古代以至現代社會
[00:41:41.000 --> 00:41:45.000]  對所謂偉大文明的迷思
[00:41:45.000 --> 00:41:47.000]  任何的文明
[00:41:47.000 --> 00:41:50.000]  你可以說創世紀無情地告訴我們
[00:41:50.000 --> 00:41:53.000]  都是受罪的威脅
[00:41:53.000 --> 00:41:59.000]  面對各種各樣的破碎和不義
[00:41:59.000 --> 00:42:02.000]  但是創世紀第四章
[00:42:02.000 --> 00:42:04.000]  同時提醒我們
[00:42:04.000 --> 00:42:10.000]  文明仍然帶著阿伯的記號
[00:42:10.000 --> 00:42:12.000]  在上帝的召管當中
[00:42:12.000 --> 00:42:18.000]  他仍然有一個俠如其分的位置
[00:42:18.000 --> 00:42:21.000]  以他有限和破碎
[00:42:21.000 --> 00:42:27.000]  繼續保存人類的生命
[00:42:27.000 --> 00:42:33.000]  所以面對文明其實是一個很複雜的事情
[00:42:33.000 --> 00:42:39.000]  信徒的群體既要有一種深刻對他的批判
[00:42:39.000 --> 00:42:43.000]  但同時之間亦都不可以放棄
[00:42:43.000 --> 00:42:48.000]  保護保守文明的責任
[00:42:48.000 --> 00:42:54.000]  當中非常需要上帝所給予我們的智慧
[00:42:54.000 --> 00:42:58.000]  給予我們的勇氣和忍耐
[00:42:58.000 --> 00:43:01.000]  並且每一代的教會
[00:43:01.000 --> 00:43:06.000]  每一代的信徒群體都不能夠
[00:43:06.000 --> 00:43:10.000]  你可以說整個尋找如何處理
[00:43:10.000 --> 00:43:12.000]  是沒有一勞永逸的方案
[00:43:12.000 --> 00:43:15.000]  是要每一代不斷地摸索
[00:43:15.000 --> 00:43:19.000]  在我們的時代裏探討
[00:43:19.000 --> 00:43:23.000]  在這裏我們要知道
[00:43:23.000 --> 00:43:29.000]  文明無法補滿阿伯血的虧欠
[00:43:29.000 --> 00:43:34.000]  但它起碼可以給予我們時間
[00:43:34.000 --> 00:43:38.000]  認識到上帝為這個世界所預備
[00:43:38.000 --> 00:43:42.000]  真正補滿的出路
[00:43:42.000 --> 00:43:49.000]  這個出路就是希伯來書裏所記載的
[00:43:49.000 --> 00:43:51.000]  那裏是這樣說
[00:43:51.000 --> 00:43:54.000]  「新約的宗保耶穌
[00:43:54.000 --> 00:43:56.000]  以及所灑的血
[00:43:56.000 --> 00:43:59.000]  這血所呼號的
[00:43:59.000 --> 00:44:04.000]  比阿伯的血所呼號的近利」
[00:44:04.000 --> 00:44:08.000]  教會在任何一個時代裏
[00:44:08.000 --> 00:44:12.000]  都不斷要向它處身的社群當中
[00:44:12.000 --> 00:44:14.000]  文明當中
[00:44:14.000 --> 00:44:16.000]  說清楚給它知道
[00:44:16.000 --> 00:44:19.000]  它真正盼望的來源
[00:44:19.000 --> 00:44:25.000]  是在這個近利的血的呼號當中
[00:44:25.000 --> 00:44:30.000]  我們一起低頭有個禱告
[00:44:30.000 --> 00:44:32.000]  天父上帝在新的一年當中
[00:44:32.000 --> 00:44:37.000]  求祢激勵我們當中的老師、同學
[00:44:37.000 --> 00:44:40.000]  讓我們能夠在祢裏面立志
[00:44:40.000 --> 00:44:42.000]  按照祢的心意去學習
[00:44:42.000 --> 00:44:44.000]  裝備好我們自己
[00:44:44.000 --> 00:44:47.000]  特別在這個時代當中
[00:44:47.000 --> 00:44:49.000]  求祢讓我們有那種
[00:44:49.000 --> 00:44:56.000]  由祢而來的智慧、勇氣和堅持
[00:44:56.000 --> 00:44:59.000]  以致我們能夠如何辨識
[00:44:59.000 --> 00:45:03.000]  在文明當中需要批判的地方
[00:45:03.000 --> 00:45:07.000]  但我們同時也要懷著愛鄰舍的心
[00:45:07.000 --> 00:45:10.000]  去保守我們當中
[00:45:10.000 --> 00:45:14.000]  那些很重要的價值和文明
[00:45:14.000 --> 00:45:18.000]  天父求祢在新的學年當中
[00:45:18.000 --> 00:45:20.000]  將藏在基督裏面
[00:45:20.000 --> 00:45:26.000]  一切的美善和智慧厚厚的賜給我們
[00:45:26.000 --> 00:45:29.000]  叫我們為祢的緣故
[00:45:29.000 --> 00:45:33.000]  努力地去思考、努力地去實踐
[00:45:33.000 --> 00:45:38.000]  願祢賜福給在座每一個人
[00:45:38.000 --> 00:45:41.000]  每一個祢所愛的兒女
[00:45:41.000 --> 00:45:44.000]  我們這樣的禱告交託
[00:45:44.000 --> 00:45:45.000]  奉耶穌名求
[00:45:45.000 --> 00:45:46.000]  阿們
[00:45:46.000 --> 00:45:47.000]  阿們
[00:45:47.000 --> 00:45:48.000]  阿們
[00:45:48.000 --> 00:45:49.000]  阿們
[00:45:50.000 --> 00:45:51.000]  阿們
[00:45:52.000 --> 00:45:53.000]  阿們
[00:45:53.000 --> 00:45:56.000]  (字幕由 Amara.org 社群提供)
[00:45:56.000 --> 00:45:59.000]  (字幕由 Amara.org 社群提供)

