
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:18:18.080 --> 00:18:19.920]   "to walk in the ways of the Lord."
[00:18:19.920 --> 00:18:23.280]   In my NIV, it says, "to walk in obedience to him."
[00:18:23.280 --> 00:18:25.720]   It's actually, "walk in the ways of the Lord."
[00:18:25.720 --> 00:18:27.520]   So what are the ways of the Lord?
[00:18:27.520 --> 00:18:29.440]   You can imagine some Israelite asking.
[00:18:29.440 --> 00:18:30.400]   That's all very well.
[00:18:30.400 --> 00:18:31.320]   We'll try to do that,
[00:18:31.320 --> 00:18:34.360]   but tell us, what are the ways of the Lord?
[00:18:34.360 --> 00:18:36.560]   So a little bit later in the same chapter,
[00:18:36.560 --> 00:18:38.280]   just a couple of verses later,
[00:18:38.280 --> 00:18:40.120]   this is what Yahweh is like.
[00:18:40.120 --> 00:18:42.520]   "The Lord shows no partiality.
[00:18:42.520 --> 00:18:44.600]   He does not accept bribes."
[00:18:44.600 --> 00:18:46.280]   So you can't corrupt him.
[00:18:46.280 --> 00:18:50.080]   "He defends the cause of the fatherless and the widow,
[00:18:50.080 --> 00:18:53.760]   and he loves the alien, giving him food and clothing."
[00:18:53.760 --> 00:18:56.520]   That's what Yahweh God is like.
[00:18:56.520 --> 00:18:58.760]   If you want to walk in his ways,
[00:18:58.760 --> 00:19:01.600]   you need to find out where he is.
[00:19:01.600 --> 00:19:03.880]   And where you will find Yahweh God
[00:19:03.880 --> 00:19:06.560]   is not at the top of the social pile
[00:19:06.560 --> 00:19:09.040]   with the kings and the government and the powers that be.
[00:19:09.040 --> 00:19:12.200]   You will find Yahweh God right at the bottom
[00:19:12.200 --> 00:19:13.920]   with the widows, the orphans, the poor,
[00:19:13.920 --> 00:19:15.960]   the foreigners, the immigrants,
[00:19:15.960 --> 00:19:17.440]   feeding them, clothing them.
[00:19:17.440 --> 00:19:19.440]   That's what he is like.
[00:19:19.440 --> 00:19:21.680]   Oh, and by the way, Israel, you know that
[00:19:21.680 --> 00:19:23.540]   because you were like that once
[00:19:23.540 --> 00:19:25.280]   when you were aliens in Egypt,
[00:19:25.280 --> 00:19:28.040]   and God saved you and clothed you and fed you
[00:19:28.040 --> 00:19:29.720]   and watered you and led you.
[00:19:29.720 --> 00:19:31.400]   So the very next verse says,
[00:19:31.400 --> 00:19:32.760]   "That's the way of the Lord,
[00:19:32.760 --> 00:19:36.720]   and you therefore are to love those who are foreigners,
[00:19:36.720 --> 00:19:39.160]   for you yourselves were aliens in Egypt."
[00:19:39.160 --> 00:19:41.000]   So to walk in the way of the Lord then
[00:19:41.000 --> 00:19:46.000]   means doing for others what God wishes to be done for them,
[00:19:46.000 --> 00:19:49.400]   or in Israel's case, doing for others
[00:19:49.400 --> 00:19:52.000]   what God had already done for Israel
[00:19:52.000 --> 00:19:54.720]   in delivering them and providing for them.
[00:19:54.720 --> 00:19:56.220]   So to walk in the way of the Lord
[00:19:56.220 --> 00:19:59.640]   has that very practical, ethical emphasis
[00:19:59.640 --> 00:20:01.760]   that you find throughout Deuteronomy
[00:20:01.760 --> 00:20:03.640]   and the Psalms and elsewhere.
[00:20:03.640 --> 00:20:05.820]   And therefore, doing righteousness and justice
[00:20:05.820 --> 00:20:07.840]   is a kind of explication of that,
[00:20:07.840 --> 00:20:10.220]   just in case you didn't quite catch
[00:20:10.220 --> 00:20:12.640]   what it means to walk in the way of the Lord.
[00:20:12.640 --> 00:20:16.120]   The narrator expands it, walk in the ways of the Lord
[00:20:16.120 --> 00:20:20.000]   and doing righteousness and justice,
[00:20:20.000 --> 00:20:22.720]   a pair of words which would come very high up
[00:20:22.720 --> 00:20:26.720]   on any list of Old Testament ethical values.
[00:20:26.720 --> 00:20:31.000]   They occur individually, but they often occur together.
[00:20:31.000 --> 00:20:35.200]   One, the word translated justice is mishpat,
[00:20:35.200 --> 00:20:37.040]   which is a fairly active word.
[00:20:37.040 --> 00:20:40.040]   It usually means doing something, you do mishpat.
[00:20:40.040 --> 00:20:45.360]   It's to do something which will restore a situation back
[00:20:45.360 --> 00:20:48.320]   to what is right and fair in relationships,
[00:20:48.320 --> 00:20:50.000]   which is more what the other word means,
[00:20:50.000 --> 00:20:53.120]   righteousness, tzedak or tzedakah.
[00:20:53.120 --> 00:20:57.120]   Mishpat is a kind of set of actions, it's something you do,
[00:20:57.120 --> 00:20:59.400]   whereas tzedakah is a state of affairs,
[00:20:59.400 --> 00:21:03.120]   it's what you're trying to achieve, fairness and justice.
[00:21:03.120 --> 00:21:05.560]   And these two words go together so often
[00:21:05.560 --> 00:21:07.080]   in the Old Testament that they form
[00:21:07.080 --> 00:21:10.160]   what is technically known as a hendiodes,
[00:21:10.160 --> 00:21:15.160]   that is, expressing a single idea with two related words,
[00:21:15.160 --> 00:21:18.680]   like law and order or health and safety.
[00:21:18.680 --> 00:21:21.000]   We often put two words together,
[00:21:21.000 --> 00:21:24.560]   and probably the nearest kind of English translation
[00:21:24.560 --> 00:21:26.500]   of these two words together
[00:21:26.500 --> 00:21:28.980]   would be something like social justice,
[00:21:28.980 --> 00:21:32.360]   doing what is right and just in society.
[00:21:32.360 --> 00:21:34.880]   Okay, Abraham then, says God,
[00:21:34.880 --> 00:21:38.120]   is to be the founding teacher, as it were,
[00:21:38.120 --> 00:21:40.960]   of an academy of ethical instruction
[00:21:40.960 --> 00:21:44.440]   in the way of the Lord and doing righteousness and justice.
[00:21:44.440 --> 00:21:46.900]   And God says, that's why I chose him,
[00:21:46.900 --> 00:21:51.480]   that he would be that, that this ethical core
[00:21:51.480 --> 00:21:55.480]   to Abraham's purpose in God's mission and his descendants,
[00:21:55.480 --> 00:21:57.680]   not just him, but his household after him.
[00:21:58.520 --> 00:22:01.040]   But let's come back to that verse 19,
[00:22:01.040 --> 00:22:02.440]   because I'd like us to see
[00:22:02.440 --> 00:22:05.500]   the missional logic of it in there.
[00:22:05.500 --> 00:22:08.340]   I tried to read it in this way
[00:22:08.340 --> 00:22:11.620]   in order to express the point I'm trying to make,
[00:22:11.620 --> 00:22:14.800]   because here's a verse which has three clauses
[00:22:14.800 --> 00:22:18.040]   joined together by two expressions of purpose.
[00:22:18.040 --> 00:22:20.620]   And I've translated it in this way,
[00:22:20.620 --> 00:22:25.000]   I have known him, that is, I have chosen him,
[00:22:25.000 --> 00:22:28.800]   for the purpose that he will teach his household
[00:22:28.800 --> 00:22:30.560]   and children after him to keep the way of the Lord
[00:22:30.560 --> 00:22:33.600]   and so on, for the purpose that the Lord
[00:22:33.600 --> 00:22:35.760]   will bring about for Abraham what he has promised.
[00:22:35.760 --> 00:22:37.080]   And the reason why I've put it like that
[00:22:37.080 --> 00:22:39.520]   is because the word in the Hebrew
[00:22:39.520 --> 00:22:41.840]   is quite emphatically meaning that.
[00:22:41.840 --> 00:22:44.880]   It's, as you may know, if you study Hebrew at all,
[00:22:44.880 --> 00:22:46.940]   it's a very kind of paratactic language.
[00:22:46.940 --> 00:22:49.280]   They tend to just to put things side by side
[00:22:49.280 --> 00:22:51.200]   and stick what in the middle,
[00:22:51.200 --> 00:22:55.800]   and you just read the intention of the sentence into it.
[00:22:55.800 --> 00:22:57.560]   But here it is quite explicit,
[00:22:57.560 --> 00:23:02.560]   the word that means in order, l'ma'am, is here twice.
[00:23:02.560 --> 00:23:06.800]   So God says, I chose him, election, l'ma'am,
[00:23:06.800 --> 00:23:09.520]   so that he will do these things, l'ma'am,
[00:23:09.520 --> 00:23:13.240]   so that I will be able to keep my promise to him.
[00:23:13.240 --> 00:23:16.200]   So here is a verse then which binds together
[00:23:16.200 --> 00:23:20.040]   in one sentence, election, I chose him,
[00:23:20.040 --> 00:23:23.000]   ethics, where the Lord and righteous justice,
[00:23:23.000 --> 00:23:24.360]   and mission.
[00:23:24.360 --> 00:23:26.320]   They're together syntactically
[00:23:26.320 --> 00:23:28.880]   in the grammar of the sentence
[00:23:28.880 --> 00:23:32.640]   and theologically in the purposes of God,
[00:23:32.640 --> 00:23:36.320]   'cause this is God speaking about God's own self.
[00:23:36.320 --> 00:23:37.940]   I mean, this is pretty pure theology.
[00:23:37.940 --> 00:23:39.480]   If you want pure theology,
[00:23:39.480 --> 00:23:42.120]   it's God talking to God about God,
[00:23:42.120 --> 00:23:43.840]   and that's what's happening here.
[00:23:43.840 --> 00:23:47.960]   God expresses his own intention that this is what he wants.
[00:23:48.920 --> 00:23:51.440]   And it's a relatively easy step, it seems to me,
[00:23:51.440 --> 00:23:55.360]   from this verse here in Genesis 18
[00:23:55.360 --> 00:23:57.200]   to the way the apostle Paul
[00:23:57.200 --> 00:24:00.060]   expressed the purpose of his mission,
[00:24:00.060 --> 00:24:02.040]   which he says twice in Romans,
[00:24:02.040 --> 00:24:03.400]   at the beginning and the end of Romans,
[00:24:03.400 --> 00:24:07.080]   Romans 1, verse five, and Romans 16, verse 26,
[00:24:07.080 --> 00:24:09.720]   Paul says that his whole life's work
[00:24:09.720 --> 00:24:14.720]   was to bring about the obedience of faith among all nations.
[00:24:14.720 --> 00:24:17.280]   Faith among all nations is very Abrahamic.
[00:24:17.280 --> 00:24:20.000]   The obedience of faith is very Abrahamic,
[00:24:20.000 --> 00:24:22.960]   and Paul says he wants to create communities
[00:24:22.960 --> 00:24:26.920]   among the nations of faith and obedience
[00:24:26.920 --> 00:24:29.360]   who have been chosen in Abraham
[00:24:29.360 --> 00:24:32.720]   that are also committed to living in the ways of Abraham.
[00:24:32.720 --> 00:24:34.800]   That is an ethical obedience.
[00:24:34.800 --> 00:24:37.800]   So this, to draw this part to a close,
[00:24:37.800 --> 00:24:39.920]   this shows us again, doesn't it,
[00:24:39.920 --> 00:24:44.200]   the importance of recognizing what we mean by election
[00:24:44.200 --> 00:24:46.720]   when we talk about the election of God's people.
[00:24:46.720 --> 00:24:48.720]   We saw in our earlier lectures
[00:24:48.720 --> 00:24:52.000]   that it's not merely soteriological,
[00:24:52.000 --> 00:24:53.840]   that is to do with salvation,
[00:24:53.840 --> 00:24:55.880]   it's also missiological,
[00:24:55.880 --> 00:24:58.520]   it's to do with the purpose of our election.
[00:24:58.520 --> 00:25:01.040]   And it's not only soteriological and missiological,
[00:25:01.040 --> 00:25:02.600]   it's also ethical.
[00:25:02.600 --> 00:25:06.680]   It's in order that we should live in a certain way.
[00:25:06.680 --> 00:25:09.740]   God has chosen his community
[00:25:09.740 --> 00:25:12.120]   to be a community shaped by himself,
[00:25:12.120 --> 00:25:14.380]   by his own ethical character,
[00:25:14.380 --> 00:25:17.920]   walking in the ways of this God, the Lord God,
[00:25:17.920 --> 00:25:21.180]   and a community that is being taught to do that,
[00:25:21.180 --> 00:25:24.200]   to do the way of the Lord in righteousness and justice,
[00:25:24.200 --> 00:25:29.200]   and being taught to live that way in a world like Sodom,
[00:25:29.200 --> 00:25:31.840]   a world filled with oppression and injustice
[00:25:31.840 --> 00:25:34.760]   and perversion and disorder of all kinds.
[00:25:34.760 --> 00:25:36.880]   The people of God are to be a community
[00:25:36.880 --> 00:25:39.040]   that will bring a blessing to the nations.
[00:25:39.040 --> 00:25:41.240]   So in other words, according to this verse,
[00:25:41.240 --> 00:25:43.160]   Genesis 18, verse 19,
[00:25:43.160 --> 00:25:47.040]   the ethical quality of the life of God's people
[00:25:47.040 --> 00:25:49.720]   is the vital link in the verse
[00:25:49.720 --> 00:25:52.760]   between their election and their mission.
[00:25:52.760 --> 00:25:56.840]   You can't separate the two or the three in this verse.
[00:25:56.840 --> 00:26:01.360]   There is no biblical mission without biblical ethics,
[00:26:01.360 --> 00:26:02.800]   without biblical living.
[00:26:02.800 --> 00:26:06.040]   So that's what I wanted to say from Abraham
[00:26:06.040 --> 00:26:08.440]   and from that text in Genesis 18.
[00:26:08.440 --> 00:26:11.360]   Let's move on then to the Exodus
[00:26:11.360 --> 00:26:13.600]   and back again to the verse
[00:26:13.600 --> 00:26:15.600]   where we were the other day, yesterday.
[00:26:15.600 --> 00:26:19.240]   And here we've moved on from election
[00:26:19.240 --> 00:26:22.240]   to redemption and missional ethics,
[00:26:22.240 --> 00:26:24.520]   because of course the book of Exodus
[00:26:24.520 --> 00:26:27.640]   is the whole story of Israel's redemption out of Egypt
[00:26:27.640 --> 00:26:29.940]   and all that then flowed from that
[00:26:29.940 --> 00:26:33.560]   in terms of the covenant and the law and so on.
[00:26:33.560 --> 00:26:36.040]   So here's the verse that we had yesterday.
[00:26:36.040 --> 00:26:39.920]   I've read it before, Exodus chapter 19, verses four to six,
[00:26:39.920 --> 00:26:41.560]   where God says to the Israelites,
[00:26:41.560 --> 00:26:44.520]   and again, this is my own translation,
[00:26:44.520 --> 00:26:47.200]   "You yourselves have seen what I did,
[00:26:47.200 --> 00:26:49.740]   "what I have done to Egypt,
[00:26:49.740 --> 00:26:51.920]   "and I carried you on wings of eagles
[00:26:51.920 --> 00:26:53.560]   "and brought you to myself."
[00:26:53.560 --> 00:26:55.220]   Here you are at Mount Sinai.
[00:26:55.220 --> 00:26:57.760]   "Now then, if you really obey my voice
[00:26:57.760 --> 00:26:59.440]   "and keep my covenant,
[00:26:59.440 --> 00:27:02.120]   "you will be for me,"
[00:27:02.120 --> 00:27:06.360]   li, for me, "a special personal possession
[00:27:06.360 --> 00:27:08.720]   "among all the peoples.
[00:27:08.720 --> 00:27:11.280]   "For to me," it's the same word,
[00:27:11.280 --> 00:27:13.180]   "belongs the whole earth.
[00:27:13.180 --> 00:27:16.160]   "But you, you will be for me,"
[00:27:16.160 --> 00:27:17.240]   the same word again,
[00:27:17.240 --> 00:27:20.120]   "a priestly kingdom and a holy nation."
[00:27:20.120 --> 00:27:23.040]   So here is God claiming, as it were,
[00:27:23.040 --> 00:27:26.320]   this possessive relationship with Israel.
[00:27:26.320 --> 00:27:29.200]   You are my people, my special possession,
[00:27:29.200 --> 00:27:31.040]   that possessive word, li,
[00:27:31.040 --> 00:27:33.400]   but also is expressed in terms of,
[00:27:33.400 --> 00:27:36.600]   you will be that for me
[00:27:36.600 --> 00:27:38.960]   in the context of all the peoples
[00:27:38.960 --> 00:27:39.800]   and the whole earth,
[00:27:39.800 --> 00:27:41.720]   which also belongs to me.
[00:27:41.720 --> 00:27:43.680]   To me belongs the whole earth.
[00:27:43.680 --> 00:27:45.520]   You will be, for me,
[00:27:45.520 --> 00:27:47.400]   a people within that context.
[00:27:47.400 --> 00:27:51.120]   This is very much a hinge text
[00:27:51.120 --> 00:27:52.400]   in the book of Exodus.
[00:27:52.400 --> 00:27:57.160]   The earlier chapters, chapters one to 18,
[00:27:57.160 --> 00:28:00.120]   have all been the narrative of redemption,
[00:28:00.120 --> 00:28:01.640]   the great story of the Exodus,
[00:28:01.640 --> 00:28:03.440]   plagues of Egypt, crossing the Red Sea,
[00:28:03.440 --> 00:28:04.680]   and all of that.
[00:28:04.680 --> 00:28:05.920]   And the rest of the book
[00:28:05.920 --> 00:28:07.840]   will be about the giving of the law
[00:28:07.840 --> 00:28:08.880]   and the covenant,
[00:28:08.880 --> 00:28:11.560]   and then the building of the temple.
[00:28:11.560 --> 00:28:13.600]   And here is this verse right in the middle,
[00:28:13.600 --> 00:28:17.040]   in a sense, looking back to God's past action.
[00:28:17.040 --> 00:28:18.960]   You've seen what I have done.
[00:28:18.960 --> 00:28:22.120]   And also setting that within the universal context
[00:28:22.120 --> 00:28:24.320]   of God's ownership of the whole earth
[00:28:24.320 --> 00:28:25.800]   and all the nations.
[00:28:25.800 --> 00:28:28.480]   So God's intention for Israel
[00:28:28.480 --> 00:28:31.240]   is again being set within the framework
[00:28:31.240 --> 00:28:33.680]   of God's intention for all the nations,
[00:28:33.680 --> 00:28:35.840]   as per Abraham.
[00:28:35.840 --> 00:28:38.320]   Now, in the last lecture,
[00:28:38.320 --> 00:28:39.880]   the second lecture yesterday,
[00:28:39.880 --> 00:28:41.680]   we thought about what it meant for Israel
[00:28:41.680 --> 00:28:43.640]   to be God's priesthood
[00:28:43.640 --> 00:28:45.560]   in the midst of the nations,
[00:28:45.560 --> 00:28:47.880]   as the people who would be for God,
[00:28:47.880 --> 00:28:48.840]   for the nations,
[00:28:48.840 --> 00:28:51.040]   bringing the knowledge of God to the nations,
[00:28:51.040 --> 00:28:53.320]   bringing the nations to the experience of God,
[00:28:53.320 --> 00:28:55.520]   God's representatives in the world.
[00:28:55.520 --> 00:28:56.640]   But as I said yesterday,
[00:28:56.640 --> 00:28:58.960]   how would Israel be that?
[00:28:58.960 --> 00:29:00.720]   They could only be a priestly nation
[00:29:00.720 --> 00:29:02.720]   if, like their own priests,
[00:29:02.720 --> 00:29:04.880]   they were a holy nation,
[00:29:04.880 --> 00:29:07.160]   that is set apart for God.
[00:29:07.160 --> 00:29:09.520]   And that's the word that I'm picking up now.
[00:29:09.520 --> 00:29:12.160]   Now, like the word priest itself,
[00:29:12.160 --> 00:29:13.880]   the word holiness or holy,
[00:29:13.880 --> 00:29:16.560]   in Eastern English,
[00:29:16.560 --> 00:29:21.440]   I don't know what that sounds in Cantonese or Chinese,
[00:29:21.440 --> 00:29:22.960]   holiness is one of those words
[00:29:22.960 --> 00:29:25.360]   which is easily misunderstood
[00:29:25.360 --> 00:29:28.280]   because it sounds very religious.
[00:29:28.280 --> 00:29:29.680]   It sounds like God is saying,
[00:29:29.680 --> 00:29:31.880]   you will be the most religious people on earth,
[00:29:31.880 --> 00:29:32.720]   or something like that,
[00:29:32.720 --> 00:29:34.880]   which is not what he's saying at all.
[00:29:34.880 --> 00:29:38.400]   To be holy basically meant to be different,
[00:29:38.400 --> 00:29:39.800]   to be set apart,
[00:29:39.800 --> 00:29:41.400]   to be distinctive.
[00:29:41.400 --> 00:29:44.880]   So, you've got lots of plates and cups
[00:29:44.880 --> 00:29:47.720]   and vessels and things that people use,
[00:29:47.720 --> 00:29:50.160]   but some will be set apart
[00:29:50.160 --> 00:29:52.680]   to be used for God's service in the temple.
[00:29:52.680 --> 00:29:55.160]   And there are lots of people around,
[00:29:55.160 --> 00:29:56.320]   you know, men, women, and so on,
[00:29:56.320 --> 00:29:59.520]   but some are going to be set apart to be priests.
[00:29:59.520 --> 00:30:03.840]   There's a distinctiveness about that holiness.
[00:30:03.840 --> 00:30:05.480]   And so that's what God is saying here
[00:30:05.480 --> 00:30:08.160]   about Israel as a nation.
[00:30:08.160 --> 00:30:09.840]   It means being a distinctive,
[00:30:09.840 --> 00:30:11.920]   different kind of people
[00:30:11.920 --> 00:30:14.360]   because they worship Yahweh,
[00:30:14.360 --> 00:30:16.200]   who is a very different God
[00:30:16.200 --> 00:30:18.320]   from the gods of the nations.
[00:30:18.320 --> 00:30:19.440]   Now, you'll see in the text
[00:30:19.440 --> 00:30:22.360]   that I mentioned two passages in Leviticus,
[00:30:22.360 --> 00:30:24.240]   and the first says this very clearly.
[00:30:24.240 --> 00:30:27.280]   It's Leviticus chapter 18, verses three to four,
[00:30:27.280 --> 00:30:30.360]   where God says this, I quote,
[00:30:30.360 --> 00:30:34.480]   "You must not do as they do in Egypt,
[00:30:34.480 --> 00:30:35.640]   "where you used to live.
[00:30:35.640 --> 00:30:39.360]   "And you must not do as they do
[00:30:39.360 --> 00:30:42.360]   "in the land of Canaan, where I'm bringing you.
[00:30:42.360 --> 00:30:45.240]   "Do not follow their practices.
[00:30:45.240 --> 00:30:47.280]   "You must obey my laws
[00:30:47.280 --> 00:30:49.720]   "and be careful to follow my decrees
[00:30:49.720 --> 00:30:53.320]   "because I am Yahweh the Lord, your God.
[00:30:53.320 --> 00:30:56.000]   "You shall be holy for I am holy,"
[00:30:56.000 --> 00:30:58.560]   says Leviticus 19, verse two.
[00:30:58.560 --> 00:31:01.160]   In other words, Israel was to be distinctive,
[00:31:01.160 --> 00:31:04.400]   as distinctive from the other nations
[00:31:04.400 --> 00:31:07.440]   as Yahweh was different from all the other gods.
[00:31:07.440 --> 00:31:10.960]   That emphasis there comes very clearly
[00:31:10.960 --> 00:31:12.800]   in the past and the future.
[00:31:12.800 --> 00:31:14.200]   Don't be like the Egyptians.
[00:31:14.200 --> 00:31:15.920]   They worship the gods of empire,
[00:31:15.920 --> 00:31:19.120]   of armies, of power, of glory and splendor, all that.
[00:31:19.120 --> 00:31:20.560]   You don't need to be like that.
[00:31:20.560 --> 00:31:22.680]   And don't do as they do in Canaan,
[00:31:22.680 --> 00:31:25.160]   where they worship sex, health, wealth, and all that
[00:31:25.160 --> 00:31:28.640]   because that's what Baal stands for, the god of fertility.
[00:31:28.640 --> 00:31:30.200]   You don't need to go like that either
[00:31:30.200 --> 00:31:33.000]   because you're following me and my ways.
[00:31:33.000 --> 00:31:36.800]   In other words, Israel was to be Yahweh-like,
[00:31:36.800 --> 00:31:39.160]   just like we use the word Christ-like.
[00:31:39.160 --> 00:31:44.120]   They were to be Yahweh-like rather than like the nations.
[00:31:44.120 --> 00:31:45.840]   And the tragedy was that later on,
[00:31:45.840 --> 00:31:48.960]   they would want to be precisely like the other nations
[00:31:48.960 --> 00:31:50.840]   when they demanded a king.
[00:31:50.840 --> 00:31:54.680]   So they were to do as Yahweh does,
[00:31:54.680 --> 00:31:57.480]   not as the other nations do.
[00:31:57.480 --> 00:31:59.800]   So holiness then, you see, for Israel
[00:31:59.800 --> 00:32:03.320]   was a very practical down-to-earth thing.
[00:32:03.320 --> 00:32:07.920]   It meant, as it were, imitating the transcendent holiness
[00:32:07.920 --> 00:32:11.320]   of Yahweh, their God, but doing it in the practical,
[00:32:11.320 --> 00:32:13.560]   everyday, down-to-earth things of life.
[00:32:13.560 --> 00:32:16.440]   Now, of course, at one level,
[00:32:16.440 --> 00:32:19.400]   there were ritual or symbolic ways
[00:32:19.400 --> 00:32:22.840]   in which this holiness, this distinctiveness was expressed.
[00:32:22.840 --> 00:32:26.640]   We know about the laws of clean and unclean food and so on.
[00:32:26.640 --> 00:32:29.000]   And that clean-unclean distinction
[00:32:29.000 --> 00:32:34.000]   is explicitly rationalized in Leviticus 20,
[00:32:34.000 --> 00:32:35.760]   verses 25 and 26,
[00:32:35.760 --> 00:32:39.000]   to symbolize Israel's separation from the nations.
[00:32:39.000 --> 00:32:41.640]   God says, "You must respect what's clean
[00:32:41.640 --> 00:32:43.040]   "and what's unclean
[00:32:43.040 --> 00:32:46.000]   "because I have set you apart from the nations."
[00:32:46.000 --> 00:32:49.120]   So the clean-unclean distinction was symbolic
[00:32:49.120 --> 00:32:51.120]   in the Old Testament of the distinction
[00:32:51.120 --> 00:32:53.280]   between Jews and Gentiles,
[00:32:53.280 --> 00:32:56.160]   which, of course, is why in the New Testament,
[00:32:56.160 --> 00:32:59.960]   when that distinction is dissolved in Christ,
[00:32:59.960 --> 00:33:02.120]   that in Christ there is no Jew or Gentile.
[00:33:02.120 --> 00:33:04.800]   We become one in him, that at that point,
[00:33:04.800 --> 00:33:06.840]   that clean-unclean law distinction
[00:33:06.840 --> 00:33:09.040]   then disappears for those who are in Christ.
[00:33:09.040 --> 00:33:10.560]   There's no need to observe that.
[00:33:10.560 --> 00:33:12.120]   That's a theological reason.
[00:33:12.120 --> 00:33:18.080]   But alongside that ritual or symbolic kind of holiness,
[00:33:18.120 --> 00:33:21.200]   the most comprehensive list of holiness that we have
[00:33:21.200 --> 00:33:25.560]   is in Leviticus 19, which is why that text is there.
[00:33:25.560 --> 00:33:28.120]   It's a passage, a chapter, of course, which begins,
[00:33:28.120 --> 00:33:32.000]   "You shall be holy as I, the Lord your God, am holy,"
[00:33:32.000 --> 00:33:33.680]   which colloquially means
[00:33:33.680 --> 00:33:35.240]   you've got to be a different kind of people
[00:33:35.240 --> 00:33:37.200]   'cause I'm a different kind of God.
[00:33:37.200 --> 00:33:39.840]   You've got to be like me, not like the other nations
[00:33:39.840 --> 00:33:41.960]   there in Leviticus chapter 19.
[00:33:41.960 --> 00:33:43.920]   And here's something I used to do
[00:33:43.920 --> 00:33:46.800]   when I used to teach the Old Testament in India.
[00:33:47.720 --> 00:33:50.880]   I used to, we'd get to this chapter
[00:33:50.880 --> 00:33:52.720]   in my course on the Pentateuch.
[00:33:52.720 --> 00:33:54.600]   I used to have 50 lectures on the Pentateuch.
[00:33:54.600 --> 00:33:58.560]   Can you imagine that in India at the time,
[00:33:58.560 --> 00:34:00.080]   back in the 1980s?
[00:34:00.080 --> 00:34:01.680]   And we'd get to Leviticus,
[00:34:01.680 --> 00:34:04.720]   and I would ask the class to read this chapter,
[00:34:04.720 --> 00:34:07.640]   quietly in the class, and then say,
[00:34:07.640 --> 00:34:10.240]   "How many of the laws in this chapter
[00:34:10.240 --> 00:34:12.400]   "are about, quote, religion?"
[00:34:12.400 --> 00:34:15.520]   And there are a few, you know,
[00:34:15.520 --> 00:34:18.680]   about the kind of sacrifices you offer,
[00:34:18.680 --> 00:34:20.240]   one or two things about, you know,
[00:34:20.240 --> 00:34:22.200]   distinctions in meat and stuff like that.
[00:34:22.200 --> 00:34:23.600]   So there's a few which you could say
[00:34:23.600 --> 00:34:25.600]   are ritual or religious.
[00:34:25.600 --> 00:34:29.040]   And so, "So what is most of the rest of the chapter about?"
[00:34:29.040 --> 00:34:32.000]   And the obvious answer is that it's about every day,
[00:34:32.000 --> 00:34:35.320]   down to earth, practical life on the farm,
[00:34:35.320 --> 00:34:37.680]   in the marketplace, in the neighborhood,
[00:34:37.680 --> 00:34:39.360]   in the market stall, and so on.
[00:34:39.360 --> 00:34:41.800]   And then I would ask the class,
[00:34:41.800 --> 00:34:45.040]   "So if these laws in Leviticus 19
[00:34:45.040 --> 00:34:48.880]   "were to become statute law in India today,
[00:34:48.880 --> 00:34:51.040]   "what difference might they make?"
[00:34:51.040 --> 00:34:52.360]   And they would look at the chapter again,
[00:34:52.360 --> 00:34:54.360]   and then they would start to sort of giggle a bit,
[00:34:54.360 --> 00:34:57.200]   and laugh, and realize that actually,
[00:34:57.200 --> 00:35:01.200]   some of these laws are very profoundly related
[00:35:01.200 --> 00:35:04.160]   to social and economic issues,
[00:35:04.160 --> 00:35:06.600]   which we find all around us today.
[00:35:06.600 --> 00:35:08.520]   So, for example, there are laws here
[00:35:08.520 --> 00:35:10.320]   which have to do with respect for the family
[00:35:10.320 --> 00:35:12.480]   and the community, the treatment of the elderly,
[00:35:12.480 --> 00:35:14.200]   and the treatment of your children.
[00:35:14.200 --> 00:35:17.360]   There are laws which to do with economic generosity
[00:35:17.360 --> 00:35:20.040]   in agriculture, how you run your farm,
[00:35:20.040 --> 00:35:22.560]   and how you provide for the needy.
[00:35:22.560 --> 00:35:24.680]   There are commandments about economic justice
[00:35:24.680 --> 00:35:27.480]   in employment rights, how you treat your workers
[00:35:27.480 --> 00:35:29.560]   and pay them, in verse 13.
[00:35:29.560 --> 00:35:33.320]   Do not hold back the wages of a hired worker overnight.
[00:35:33.320 --> 00:35:36.520]   There are laws about judicial integrity,
[00:35:36.520 --> 00:35:38.600]   in verses 12 and 15.
[00:35:38.600 --> 00:35:42.680]   Don't swear falsely, don't pervert the course of justice,
[00:35:42.680 --> 00:35:45.000]   in verse 15, don't show partiality
[00:35:45.000 --> 00:35:47.160]   to the poor or the rich.
[00:35:47.160 --> 00:35:49.920]   There are laws about sexual integrity.
[00:35:49.920 --> 00:35:53.880]   There are laws about the treatment of ethnic minorities
[00:35:53.880 --> 00:35:56.800]   in the society, so that the foreigner who lives among you
[00:35:56.800 --> 00:35:59.080]   must be treated as the native born.
[00:35:59.080 --> 00:36:01.520]   We haven't got there yet,
[00:36:01.520 --> 00:36:03.600]   in even any modern society, have we?
[00:36:03.600 --> 00:36:05.840]   But in Israel, whatever it is,
[00:36:05.840 --> 00:36:08.520]   1300 years before Christ, they were being told,
[00:36:08.520 --> 00:36:11.160]   treat foreigners the way you treat yourselves.
[00:36:11.160 --> 00:36:12.080]   Very interesting.
[00:36:12.080 --> 00:36:14.160]   And then there's the law about commercial honesty,
