
[00:00:00.000 --> 00:00:02.000]  各位靈性平安
[00:16:44.000 --> 00:16:46.000]  多數是罵做功課的問題
[00:16:46.000 --> 00:16:48.000]  「還不做功課?」
[00:16:48.000 --> 00:16:50.000]  然後一直罵她玩具
[00:16:50.000 --> 00:16:52.000]  散到整個客廳
[00:16:52.000 --> 00:16:54.000]  都是
[00:16:54.000 --> 00:16:56.000]  在那時候爸爸聽見
[00:16:56.000 --> 00:16:58.000]  就走出來
[00:16:58.000 --> 00:17:00.000]  見到這樣的情況就加了句
[00:17:00.000 --> 00:17:02.000]  「都不是,她剛剛玩的」
[00:17:02.000 --> 00:17:04.000]  「剛才她做了一輪功課」
[00:17:06.000 --> 00:17:08.000]  太太聽見
[00:17:08.000 --> 00:17:10.000]  先生這樣說的時候
[00:17:10.000 --> 00:17:12.000]  就開始將矛頭指向丈夫
[00:17:12.000 --> 00:17:14.000]  「你看著兒子這樣
[00:17:14.000 --> 00:17:16.000]  你都任由他玩?」
[00:17:16.000 --> 00:17:18.000]  「他做完了?他還未做完」
[00:17:18.000 --> 00:17:20.000]  一直罵丈夫
[00:17:20.000 --> 00:17:24.000]  我會想像
[00:17:24.000 --> 00:17:26.000]  可能先生會感覺到
[00:17:26.000 --> 00:17:28.000]  「關我什麼事?」
[00:17:28.000 --> 00:17:30.000]  「罵我?」
[00:17:30.000 --> 00:17:32.000]  但在那個時候
[00:17:32.000 --> 00:17:34.000]  這位先生做什麼呢?
[00:17:34.000 --> 00:17:36.000]  他留意到太太當時的反應很特別
[00:17:36.000 --> 00:17:38.000]  她的情緒似乎比較波動
[00:17:38.000 --> 00:17:40.000]  在那個時候
[00:17:40.000 --> 00:17:42.000]  他走過去
[00:17:42.000 --> 00:17:44.000]  在太太手上
[00:17:44.000 --> 00:17:46.000]  幫她拿走她的物品
[00:17:46.000 --> 00:17:48.000]  先放下
[00:17:48.000 --> 00:17:50.000]  然後沒有說一句話
[00:17:50.000 --> 00:17:52.000]  但抱著她
[00:17:52.000 --> 00:17:54.000]  走過去抱著她
[00:17:54.000 --> 00:17:56.000]  然後才說
[00:17:56.000 --> 00:17:58.000]  「今天是不是很辛苦?」
[00:17:58.000 --> 00:18:02.000]  「是不是有什麼冤屈?」
[00:18:02.000 --> 00:18:04.000]  說了兩句簡單的話
[00:18:04.000 --> 00:18:06.000]  太太突然在那個時候
[00:18:06.000 --> 00:18:08.000]  忍不住
[00:18:08.000 --> 00:18:10.000]  湧出她的眼淚
[00:18:10.000 --> 00:18:12.000]  然後跟先生說
[00:18:12.000 --> 00:18:14.000]  「今天上司不知道發生什麼事」
[00:18:14.000 --> 00:18:16.000]  「罵得我好像不像人」
[00:18:16.000 --> 00:18:24.000]  一直在先生的身旁
[00:18:24.000 --> 00:18:26.000]  一直說述
[00:18:26.000 --> 00:18:28.000]  她自己今天所經歷的事情
[00:18:28.000 --> 00:18:30.000]  然後在那個時候
[00:18:30.000 --> 00:18:32.000]  發覺
[00:18:32.000 --> 00:18:34.000]  正正在那個時候
[00:18:34.000 --> 00:18:36.000]  好像知人家人之間
[00:18:36.000 --> 00:18:38.000]  有一種彼此密切的支持
[00:18:38.000 --> 00:18:40.000]  在那個時候出現
[00:18:40.000 --> 00:18:42.000]  我想回想
[00:18:42.000 --> 00:18:44.000]  很多時候有很多家庭的相處
[00:18:44.000 --> 00:18:46.000]  一個人當他有一些
[00:18:46.000 --> 00:18:48.000]  未必很恰當的言語的時候
[00:18:48.000 --> 00:18:50.000]  背後有很多原因
[00:18:50.000 --> 00:18:52.000]  但在其中留心去關心
[00:18:52.000 --> 00:18:54.000]  去體恤他的情況
[00:18:54.000 --> 00:18:56.000]  知道他用良言
[00:18:56.000 --> 00:18:58.000]  去回應他
[00:18:58.000 --> 00:19:00.000]  反而將這些很多的磨擦
[00:19:00.000 --> 00:19:02.000]  消解
[00:19:02.000 --> 00:19:04.000]  帶來更加彼此支持
[00:19:04.000 --> 00:19:06.000]  彼此一種幫助的關係
[00:19:06.000 --> 00:19:08.000]  師兄就這樣
[00:19:08.000 --> 00:19:10.000]  不斷地鼓勵我們
[00:19:10.000 --> 00:19:12.000]  他說不要以辱罵還辱罵
[00:19:12.000 --> 00:19:14.000]  然後
[00:19:14.000 --> 00:19:16.000]  都要祝福
[00:19:16.000 --> 00:19:18.000]  各位大朋友
[00:19:18.000 --> 00:19:20.000]  小朋友
[00:19:20.000 --> 00:19:22.000]  不如我們都讀一句聖經的一句話
[00:19:22.000 --> 00:19:24.000]  不要以辱罵還辱罵
[00:19:24.000 --> 00:19:26.000]  都要祝福
[00:19:26.000 --> 00:19:28.000]  為什麼要祝福呢?
[00:19:28.000 --> 00:19:30.000]  聖經很清楚地說
[00:19:30.000 --> 00:19:32.000]  因為
[00:19:32.000 --> 00:19:34.000]  凡希望享受人生
[00:19:34.000 --> 00:19:36.000]  要看見好日子的
[00:19:36.000 --> 00:19:38.000]  就要禁止洩透不出惡言
[00:19:38.000 --> 00:19:40.000]  嘴唇不說詭詐的說話
[00:19:40.000 --> 00:19:42.000]  如果你希望
[00:19:42.000 --> 00:19:44.000]  你自己人生裏面能夠有
[00:19:44.000 --> 00:19:46.000]  好日子
[00:19:46.000 --> 00:19:48.000]  你能夠享受人生
[00:19:48.000 --> 00:19:50.000]  不是說你生活
[00:19:50.000 --> 00:19:52.000]  沒有問題沒有困難
[00:19:52.000 --> 00:19:54.000]  但聖經說到
[00:19:54.000 --> 00:19:56.000]  就算有些人像上下文所說
[00:19:56.000 --> 00:19:58.000]  對你又威嚇又逼迫
[00:19:58.000 --> 00:20:00.000]  但你仍然
[00:20:00.000 --> 00:20:02.000]  可以享受好日子
[00:20:02.000 --> 00:20:04.000]  因為你懂得
[00:20:04.000 --> 00:20:06.000]  聖經給你的吩咐就是
[00:20:06.000 --> 00:20:08.000]  無論你在什麼情況下
[00:20:08.000 --> 00:20:10.000]  神給你的呼召是甚麼呢?
[00:20:10.000 --> 00:20:12.000]  是叫你
[00:20:12.000 --> 00:20:14.000]  祝福
[00:20:14.000 --> 00:20:16.000]  都要祝福
[00:20:16.000 --> 00:20:18.000]  是因為你們是為此蒙召
[00:20:18.000 --> 00:20:20.000]  以致你們可以
[00:20:20.000 --> 00:20:22.000]  承受福氣
[00:20:22.000 --> 00:20:24.000]  這是神給我們的應許
[00:20:24.000 --> 00:20:26.000]  我們知道
[00:20:26.000 --> 00:20:28.000]  凡事祝福的時候
[00:20:28.000 --> 00:20:30.000]  上帝要應許將
[00:20:30.000 --> 00:20:32.000]  好日子和祂的福氣
[00:20:32.000 --> 00:20:34.000]  賜給我們
[00:20:34.000 --> 00:20:36.000]  因為聖經說你們要留意
[00:20:36.000 --> 00:20:38.000]  第十一節
[00:20:38.000 --> 00:20:40.000]  要離惡行善
[00:20:40.000 --> 00:20:44.000]  要尋找和追求和睦的事情
[00:20:44.000 --> 00:20:46.000]  和本提到
[00:20:46.000 --> 00:20:48.000]  一心追趕
[00:20:48.000 --> 00:20:50.000]  是表示無論什麼情況下
[00:20:50.000 --> 00:20:52.000]  我們都要一起去追求和諧的
[00:20:52.000 --> 00:20:54.000]  彼此相和諧的
[00:20:54.000 --> 00:20:56.000]  一個家庭的關係
[00:20:56.000 --> 00:20:58.000]  當然當我們說到
[00:20:58.000 --> 00:21:00.000]  很多說話的時候
[00:21:00.000 --> 00:21:02.000]  大家都會體會
[00:21:02.000 --> 00:21:04.000]  未必一定是一些很凶惡的說話
[00:21:04.000 --> 00:21:06.000]  但家庭的相處裡面
[00:21:06.000 --> 00:21:08.000]  有些時候有不同的形式
[00:21:08.000 --> 00:21:10.000]  去說一些惡言
[00:21:10.000 --> 00:21:12.000]  我聽到有一個情況
[00:21:12.000 --> 00:21:14.000]  就是有些時候
[00:21:14.000 --> 00:21:16.000]  夫妻之間
[00:21:16.000 --> 00:21:18.000]  有些時候有些說話
[00:21:18.000 --> 00:21:20.000]  會有一些警告
[00:21:20.000 --> 00:21:22.000]  一些威脅
[00:21:22.000 --> 00:21:24.000]  一些控制的動機
[00:21:24.000 --> 00:21:26.000]  說出來的時候反而是
[00:21:26.000 --> 00:21:28.000]  得不償失
[00:21:28.000 --> 00:21:30.000]  帶來很反面的後果
[00:21:30.000 --> 00:21:32.000]  一位太太
[00:21:32.000 --> 00:21:34.000]  丈夫知道丈夫常常
[00:21:34.000 --> 00:21:36.000]  很晚才下班
[00:21:36.000 --> 00:21:38.000]  那天丈夫一出門
[00:21:38.000 --> 00:21:40.000]  太太就跟他說
[00:21:40.000 --> 00:21:42.000]  你今天
[00:21:42.000 --> 00:21:44.000]  你下班之後
[00:21:44.000 --> 00:21:46.000]  你立即回家
[00:21:46.000 --> 00:21:48.000]  如果你不立即回家
[00:21:48.000 --> 00:21:50.000]  我不保證
[00:21:50.000 --> 00:21:52.000]  你今晚有飯吃
[00:21:52.000 --> 00:21:54.000]  丈夫一聽見
[00:21:54.000 --> 00:21:56.000]  那我不回來了
[00:21:56.000 --> 00:21:58.000]  太太的時候
[00:21:58.000 --> 00:22:00.000]  有些說話
[00:22:00.000 --> 00:22:02.000]  我們可能是
[00:22:02.000 --> 00:22:04.000]  裡面有一種
[00:22:04.000 --> 00:22:06.000]  不自覺的威脅
[00:22:06.000 --> 00:22:08.000]  所以帶來的
[00:22:08.000 --> 00:22:10.000]  反而是更大的
[00:22:10.000 --> 00:22:12.000]  一種破裂的關係
[00:22:12.000 --> 00:22:14.000]  很多時候
[00:22:14.000 --> 00:22:16.000]  在很多我們自己的相處裡面
[00:22:16.000 --> 00:22:18.000]  上上留心
[00:22:18.000 --> 00:22:20.000]  聖經給我們的提醒
[00:22:20.000 --> 00:22:22.000]  我們禁止洩透
[00:22:22.000 --> 00:22:24.000]  不出惡言
[00:22:24.000 --> 00:22:26.000]  亦都留心
[00:22:26.000 --> 00:22:28.000]  讓嘴唇不說
[00:22:28.000 --> 00:22:30.000]  詭詐的說話
[00:22:30.000 --> 00:22:32.000]  我們再看下的
[00:22:32.000 --> 00:22:34.000]  聖經裡面有提到第二方面
[00:22:34.000 --> 00:22:36.000]  不單止是禱要祝福
[00:22:36.000 --> 00:22:38.000]  而是學習
[00:22:38.000 --> 00:22:40.000]  不要怕人的恐嚇
[00:22:40.000 --> 00:22:42.000]  只是心裡尊重
[00:22:42.000 --> 00:22:44.000]  為聖
[00:22:44.000 --> 00:22:46.000]  聖經裡面
[00:22:46.000 --> 00:22:48.000]  在第十四節就提到
[00:22:48.000 --> 00:22:50.000]  就算你們要為義受苦
[00:22:50.000 --> 00:22:52.000]  也是有福的
[00:22:52.000 --> 00:22:54.000]  整張聖經的主題
[00:22:54.000 --> 00:22:56.000]  是不斷重複出現
[00:22:56.000 --> 00:22:58.000]  就算為義受苦
[00:22:58.000 --> 00:23:00.000]  是有福的
[00:23:00.000 --> 00:23:02.000]  聖經說你們不要怕人的恐嚇
[00:23:02.000 --> 00:23:04.000]  亦都不要畏懼
[00:23:04.000 --> 00:23:06.000]  或者說不要煩惱
[00:23:06.000 --> 00:23:08.000]  不要害怕別人對你的
[00:23:08.000 --> 00:23:10.000]  一些恐嚇
[00:23:10.000 --> 00:23:12.000]  在家人的相處裡面
[00:23:12.000 --> 00:23:14.000]  有些時候對方的行為
[00:23:14.000 --> 00:23:16.000]  或是說話
[00:23:16.000 --> 00:23:18.000]  其實令到你自己會很驚恐
[00:23:18.000 --> 00:23:20.000]  或者你會突然覺得
[00:23:20.000 --> 00:23:22.000]  自己很被傷害
[00:23:22.000 --> 00:23:24.000]  或者有些時候
[00:23:24.000 --> 00:23:26.000]  會覺得
[00:23:26.000 --> 00:23:28.000]  好像自己很被輕視
[00:23:28.000 --> 00:23:30.000]  他不斷說
[00:23:30.000 --> 00:23:32.000]  去買他的書
[00:23:32.000 --> 00:23:34.000]  但他忘記了
[00:23:34.000 --> 00:23:36.000]  今天是我們的結婚周年
[00:23:36.000 --> 00:23:38.000]  他的書好像
[00:23:38.000 --> 00:23:40.000]  比我們的關係還要大
[00:23:40.000 --> 00:23:44.000]  有些時候很怕對方說一些話
[00:23:44.000 --> 00:23:46.000]  做一些事情
[00:23:46.000 --> 00:23:48.000]  好像我控制不了
[00:23:48.000 --> 00:23:50.000]  很害怕失去控制
[00:23:50.000 --> 00:23:52.000]  有些時候
[00:23:52.000 --> 00:23:54.000]  有些行為
[00:23:54.000 --> 00:23:56.000]  有些動作好像令我們都很驚慌
[00:23:56.000 --> 00:23:58.000]  因為好像失去控制
[00:23:58.000 --> 00:24:00.000]  很多事情令自己感覺到驚恐
[00:24:00.000 --> 00:24:04.000]  一般來說就會有一些反擊的行動
[00:24:04.000 --> 00:24:06.000]  去控制住他
[00:24:06.000 --> 00:24:08.000]  或者去到
[00:24:08.000 --> 00:24:10.000]  令到他不再傷害自己
[00:24:10.000 --> 00:24:12.000]  但在那些反擊的行動裡面
[00:24:12.000 --> 00:24:14.000]  會產生另一些對人的傷害
[00:24:14.000 --> 00:24:16.000]  或者出了惡言
[00:24:16.000 --> 00:24:18.000]  或者惡行
[00:24:18.000 --> 00:24:20.000]  但聖經就說
[00:24:20.000 --> 00:24:22.000]  在這些情況之下不要害怕
[00:24:22.000 --> 00:24:24.000]  為什麼可以不害怕呢?
[00:24:24.000 --> 00:24:26.000]  十五節你再看《聖經》的時候
[00:24:26.000 --> 00:24:28.000]  聖經就說
[00:24:28.000 --> 00:24:30.000]  不如我請大家一起讀一讀第十五節
[00:24:30.000 --> 00:24:32.000]  只要心裡尊基督為聖
[00:24:32.000 --> 00:24:34.000]  以他為主
[00:24:34.000 --> 00:24:36.000]  上上作好準備
[00:24:36.000 --> 00:24:38.000]  去回答那些
[00:24:38.000 --> 00:24:40.000]  問你們為什麼懷有盼望的人
[00:24:40.000 --> 00:24:42.000]  十六節
[00:24:42.000 --> 00:24:44.000]  但要用溫柔敬畏的心回答
[00:24:44.000 --> 00:24:46.000]  當全無愧的良心
[00:24:46.000 --> 00:24:48.000]  使那些無賴你們
[00:24:48.000 --> 00:24:50.000]  在基督裡有好品行的人
[00:24:50.000 --> 00:24:52.000]  在毀謗你們的事上蒙羞
[00:24:52.000 --> 00:24:54.000]  請說
[00:24:54.000 --> 00:24:56.000]  可以不怕
[00:24:56.000 --> 00:24:58.000]  因為我們在這裡
[00:24:58.000 --> 00:25:00.000]  我們在這裡
[00:25:00.000 --> 00:25:02.000]  我們在這裡
[00:25:02.000 --> 00:25:04.000]  蒙羞
[00:25:04.000 --> 00:25:06.000]  請說可以不用害怕
[00:25:06.000 --> 00:25:08.000]  因為我們可以尊主基督為聖
[00:25:08.000 --> 00:25:10.000]  什麼是尊主基督為聖?
[00:25:10.000 --> 00:25:12.000]  當我們知道
[00:25:12.000 --> 00:25:14.000]  這位主
[00:25:14.000 --> 00:25:16.000]  祂是獨一的上帝
[00:25:16.000 --> 00:25:18.000]  祂分別為聖
[00:25:18.000 --> 00:25:20.000]  也就意味著
[00:25:20.000 --> 00:25:22.000]  祂是掌管著一切的事情
[00:25:22.000 --> 00:25:24.000]  包括你突然發現
[00:25:24.000 --> 00:25:26.000]  家裡出現的事
[00:25:26.000 --> 00:25:28.000]  祂也是掌管著
[00:25:28.000 --> 00:25:30.000]  你自己人生的主
[00:25:30.000 --> 00:25:32.000]  你的家庭的主
[00:25:32.000 --> 00:25:34.000]  你尊祂為聖
[00:25:34.000 --> 00:25:36.000]  表達出你敬拜祂
[00:25:36.000 --> 00:25:38.000]  你承認祂是你的主
[00:25:38.000 --> 00:25:40.000]  也都表達出
[00:25:40.000 --> 00:25:42.000]  你仍然相信
[00:25:42.000 --> 00:25:44.000]  祂是那位慈愛的上帝
[00:25:44.000 --> 00:25:46.000]  因此在尊主為聖的過程中
[00:25:46.000 --> 00:25:48.000]  心是產生一種感恩
[00:25:48.000 --> 00:25:50.000]  和去讚美
[00:25:50.000 --> 00:25:52.000]  在感恩、讚美的過程當中
[00:25:52.000 --> 00:25:54.000]  知道祂仍然掌管一切
[00:25:54.000 --> 00:25:56.000]  你的心可以安然
[00:25:56.000 --> 00:25:58.000]  可以面對
[00:25:58.000 --> 00:26:00.000]  眼前的挑戰
[00:26:00.000 --> 00:26:02.000]  其實《聖經》裡面常常講到一件事情
[00:26:02.000 --> 00:26:04.000]  沒錯,我們人生有很多不同恐懼的事情
[00:26:04.000 --> 00:26:06.000]  但是
[00:26:06.000 --> 00:26:08.000]  解答你的恐懼
[00:26:08.000 --> 00:26:10.000]  或者說
[00:26:10.000 --> 00:26:12.000]  令到你的恐懼能夠
[00:26:12.000 --> 00:26:14.000]  消失的解藥
[00:26:14.000 --> 00:26:16.000]  是兩個字,或者三個字
[00:26:16.000 --> 00:26:18.000]  是敬畏神
[00:26:18.000 --> 00:26:20.000]  是敬畏上帝
[00:26:20.000 --> 00:26:22.000]  《聖經》裡面有很多地方提到
[00:26:22.000 --> 00:26:24.000]  當人敬畏上帝的時候
[00:26:24.000 --> 00:26:26.000]  他們就不怕人的威脅
[00:26:26.000 --> 00:26:28.000]  我記得一位弟兄
[00:26:28.000 --> 00:26:30.000]  這位弟兄在他的墓碑上面
[00:26:30.000 --> 00:26:32.000]  有人幫他寫了一個字
[00:26:32.000 --> 00:26:34.000]  或者他自己要求寫
[00:26:34.000 --> 00:26:36.000]  也不一定
[00:26:36.000 --> 00:26:38.000]  這句話很簡單
[00:26:38.000 --> 00:26:40.000]  就說
[00:26:40.000 --> 00:26:42.000]  「這人一生無所畏懼」
[00:26:42.000 --> 00:26:44.000]  「這人一生無所畏懼」
[00:26:44.000 --> 00:26:46.000]  然後
[00:26:46.000 --> 00:26:48.000]  「因為他敬畏神」
[00:26:48.000 --> 00:26:50.000]  「因為他敬畏神」
[00:26:50.000 --> 00:26:52.000]  因為他要去聽從上帝
[00:26:52.000 --> 00:26:54.000]  他要相信這位掌管的主
[00:26:54.000 --> 00:26:56.000]  這位慈愛的主
[00:26:56.000 --> 00:26:58.000]  所以他心裡面可以平安
[00:26:58.000 --> 00:27:00.000]  可以去聽從神
[00:27:00.000 --> 00:27:02.000]  做他要他做的事情
[00:27:02.000 --> 00:27:04.000]  而不怕惡人的威嚇
[00:27:04.000 --> 00:27:06.000]  而不怕惡人的威嚇
[00:27:06.000 --> 00:27:08.000]  在過程當中
[00:27:08.000 --> 00:27:10.000]  《聖經》裡面提到
[00:27:10.000 --> 00:27:12.000]  心裡面專注基督為聖
[00:27:12.000 --> 00:27:14.000]  以他為主
[00:27:14.000 --> 00:27:16.000]  將你心裡面的盼望去表達出來
[00:27:16.000 --> 00:27:18.000]  同時在下面
[00:27:18.000 --> 00:27:20.000]  剛才讀的第十六節提到
[00:27:20.000 --> 00:27:22.000]  仍然可以用溫柔
[00:27:22.000 --> 00:27:24.000]  可以用敬畏的心
[00:27:24.000 --> 00:27:26.000]  或者說尊敬的心回答
[00:27:26.000 --> 00:27:28.000]  以致在當中
[00:27:28.000 --> 00:27:30.000]  去榮耀神
[00:27:30.000 --> 00:27:32.000]  也去紓解了當前的
[00:27:32.000 --> 00:27:34.000]  很多的衝突
[00:27:34.000 --> 00:27:36.000]  我想說一件事情
[00:27:36.000 --> 00:27:38.000]  可能大家都會聽過
[00:27:38.000 --> 00:27:40.000]  這個故事
[00:27:40.000 --> 00:27:42.000]  有一次一位丈夫
[00:27:42.000 --> 00:27:44.000]  在家裡
[00:27:44.000 --> 00:27:46.000]  他在客廳裡面
[00:27:46.000 --> 00:27:48.000]  看報紙
[00:27:48.000 --> 00:27:50.000]  太太在廚房煮飯
[00:27:50.000 --> 00:27:52.000]  他在看報紙
[00:27:52.000 --> 00:27:54.000]  發覺自己很餓
[00:27:54.000 --> 00:27:56.000]  突然間他很不開心
[00:27:56.000 --> 00:27:58.000]  為什麼太太煮了這麼久
[00:27:58.000 --> 00:28:00.000]  就大聲地叫進廚房
[00:28:00.000 --> 00:28:02.000]  太太,這餐飯煮好了嗎?
[00:28:02.000 --> 00:28:04.000]  但是沒有聲音
[00:28:04.000 --> 00:28:06.000]  他再看報紙
[00:28:06.000 --> 00:28:08.000]  忍不住
[00:28:08.000 --> 00:28:10.000]  再叫第二次
[00:28:10.000 --> 00:28:12.000]  太太,這餐飯煮好了嗎?
[00:28:12.000 --> 00:28:14.000]  也沒有聲音
[00:28:14.000 --> 00:28:16.000]  第三次
[00:28:16.000 --> 00:28:18.000]  他走到廚房門口
[00:28:18.000 --> 00:28:20.000]  我說了三次
[00:28:20.000 --> 00:28:22.000]  兩次都沒有聽到
[00:28:22.000 --> 00:28:24.000]  你煮好了嗎?
[00:28:24.000 --> 00:28:26.000]  你繼續想像
[00:28:26.000 --> 00:28:28.000]  接著的圖畫是怎樣
[00:28:28.000 --> 00:28:30.000]  接著會發生什麼事呢?
[00:28:30.000 --> 00:28:32.000]  這位太太
[00:28:32.000 --> 00:28:34.000]  站在廚房門口
[00:28:34.000 --> 00:28:36.000]  跟他說
[00:28:36.000 --> 00:28:38.000]  我聽見你三次問我
[00:28:38.000 --> 00:28:40.000]  煮好了嗎?
[00:28:40.000 --> 00:28:42.000]  不過我回答了你三次
[00:28:42.000 --> 00:28:44.000]  我已經煮好了
[00:28:44.000 --> 00:28:46.000]  為什麼你聽不見?
[00:28:46.000 --> 00:28:48.000]  我聽不見
[00:28:48.000 --> 00:28:50.000]  用很溫柔的表達
[00:28:50.000 --> 00:28:52.000]  告訴他
[00:28:52.000 --> 00:28:54.000]  其實煮好了
[00:28:54.000 --> 00:28:56.000]  然後他們
[00:28:56.000 --> 00:28:58.000]  兩個一起吃飯
[00:28:58.000 --> 00:29:00.000]  很多時候
[00:29:00.000 --> 00:29:02.000]  你會察覺到
[00:29:02.000 --> 00:29:04.000]  人的內心會容易被一些恐嚇激動
[00:29:04.000 --> 00:29:06.000]  但是聖經裡面
[00:29:06.000 --> 00:29:08.000]  一直鼓勵我們
[00:29:08.000 --> 00:29:10.000]  我們知道這位主
[00:29:10.000 --> 00:29:12.000]  掌管一切
[00:29:12.000 --> 00:29:14.000]  我們心裡面尊主耶穌為聖
[00:29:14.000 --> 00:29:16.000]  在當中
[00:29:16.000 --> 00:29:18.000]  仍然可以堅持
[00:29:18.000 --> 00:29:20.000]  可以良善
[00:29:20.000 --> 00:29:22.000]  堅持以善行
[00:29:22.000 --> 00:29:24.000]  善言來待我們的家人
[00:29:24.000 --> 00:29:26.000]  這位弟兄姊妹
[00:29:26.000 --> 00:29:28.000]  記得
[00:29:28.000 --> 00:29:30.000]  求神讓你的家庭
[00:29:30.000 --> 00:29:32.000]  成為良言的家庭
[00:29:32.000 --> 00:29:34.000]  記得
[00:29:34.000 --> 00:29:36.000]  我們禱要祝福
[00:29:36.000 --> 00:29:38.000]  也尊主基督為聖
[00:29:38.000 --> 00:29:40.000]  不要怕什麼家庭的衝突
[00:29:40.000 --> 00:29:42.000]  在當中
[00:29:42.000 --> 00:29:44.000]  我們相信
[00:29:44.000 --> 00:29:46.000]  這位主對你的幫助和保守
[00:29:46.000 --> 00:29:48.000]  堅持你的良善
[00:29:48.000 --> 00:29:50.000]  我們一起祈禱

