
[00:00:00.000 --> 00:00:07.000]  我一起來看全道書第四個人生的荒謬
[00:20:04.000 --> 00:20:08.000]  原來他有個意思有個分別
[00:20:08.000 --> 00:20:14.000]  他說逢是撞在前面的人的墳
[00:20:14.000 --> 00:20:19.000]  有五年以上已經沒人去拜祭或者換花
[00:20:19.000 --> 00:20:21.000]  或者給數目的話
[00:20:21.000 --> 00:20:23.000]  他就將它移到後面
[00:20:23.000 --> 00:20:26.000]  那些叫做真的死了的人的墳場
[00:20:26.000 --> 00:20:31.000]  挺有哲學性的墨西哥人
[00:20:31.000 --> 00:20:34.000]  這種是沒人紀念
[00:20:34.000 --> 00:20:36.000]  這個真的死了
[00:20:36.000 --> 00:20:38.000]  當一個人仍然有人紀念他的時候
[00:20:38.000 --> 00:20:41.000]  他都還沒死
[00:20:41.000 --> 00:20:46.000]  因為他還在其他人的生命當中有痕跡
[00:20:46.000 --> 00:20:48.000]  所以你要問我
[00:20:48.000 --> 00:20:51.000]  王家駒究竟他死了有什麼意思
[00:20:51.000 --> 00:20:53.000]  我不懂得答你
[00:20:53.000 --> 00:20:55.000]  坦白說我個人來說
[00:20:55.000 --> 00:20:59.000]  Beyond和以前現在拆散了的達明一派
[00:20:59.000 --> 00:21:02.000]  是我在香港最喜歡的兩個人
[00:21:02.000 --> 00:21:05.000]  我覺得他唱的歌有意思
[00:21:05.000 --> 00:21:08.000]  音樂有水準
[00:21:08.000 --> 00:21:13.000]  所以他的離世對我來說是一個很大的震撼
[00:21:13.000 --> 00:21:15.000]  雖然我在加拿大我都知道
[00:21:15.000 --> 00:21:17.000]  我都追著這個新聞
[00:21:17.000 --> 00:21:20.000]  但你問我究竟他死了有什麼意義呢
[00:21:20.000 --> 00:21:25.000]  我就要問究竟他五年之後撞在哪一邊
[00:21:25.000 --> 00:21:28.000]  你相信我
[00:21:28.000 --> 00:21:30.000]  我不是開玩笑的說
[00:21:30.000 --> 00:21:32.000]  我是很嚴肅很認真
[00:21:32.000 --> 00:21:34.000]  也很沉重的說
[00:21:34.000 --> 00:21:36.000]  現在當然有很多女孩子追著他
[00:21:36.000 --> 00:21:39.000]  當然有很多女孩子為他哭
[00:21:39.000 --> 00:21:42.000]  接下來這一兩年他墓裡還有花
[00:21:42.000 --> 00:21:44.000]  我看五年十年之後
[00:21:44.000 --> 00:21:48.000]  王家駒的墳還有沒有人紀念
[00:21:48.000 --> 00:21:52.000]  有時人生的死亡
[00:21:52.000 --> 00:21:57.000]  帶給我們這一份荒謬和震撼
[00:21:57.000 --> 00:22:03.000]  不如我們看看傳道書裡告訴我們
[00:22:03.000 --> 00:22:06.000]  我們怎樣可以突破這個消逝
[00:22:06.000 --> 00:22:08.000]  把觸永恆呢
[00:22:08.000 --> 00:22:15.000]  傳道書給我們有三個提議
[00:22:15.000 --> 00:22:17.000]  如果不是答案的話
[00:22:17.000 --> 00:22:20.000]  都可以說是有三個提議
[00:22:20.000 --> 00:22:22.000]  第一個提議
[00:22:22.000 --> 00:22:24.000]  就是剛才我們讀到
[00:22:24.000 --> 00:22:26.000]  這種消逝的恐怖
[00:22:26.000 --> 00:22:29.000]  在十二章裡所說的這種消逝的恐怖
[00:22:29.000 --> 00:22:33.000]  我們不要忘記第一節其實給了我們答案
[00:22:33.000 --> 00:22:36.000]  其實傳道書很多時候是倒轉的
[00:22:36.000 --> 00:22:40.000]  先給結論然後再說原因和現象
[00:22:40.000 --> 00:22:42.000]  這裡就是典型的做法
[00:22:42.000 --> 00:22:45.000]  十二章的第一節其實給了我們結論
[00:22:45.000 --> 00:22:48.000]  然後第二節一直到
[00:22:48.000 --> 00:22:51.000]  第六節才說到我們剛才所描述的
[00:22:51.000 --> 00:22:55.000]  那種衰殘的悲哀
[00:22:55.000 --> 00:22:58.000]  傳道者的意思就是
[00:22:58.000 --> 00:23:01.000]  如果你看到人生的衰殘的事實
[00:23:01.000 --> 00:23:03.000]  你不想見但你不能逃避
[00:23:03.000 --> 00:23:06.000]  你覺得很悲覺得很難過
[00:23:06.000 --> 00:23:08.000]  覺得很無奈的話
[00:23:08.000 --> 00:23:12.000]  那你就要聽傳道書第十二章的第一節所說
[00:23:12.000 --> 00:23:14.000]  答案是什麼呢
[00:23:14.000 --> 00:23:18.000]  你就趁著這個衰殘的日子
[00:23:18.000 --> 00:23:20.000]  未來到之前
[00:23:20.000 --> 00:23:25.000]  當紀念做你的主宰
[00:23:25.000 --> 00:23:28.000]  什麼意思呢
[00:23:28.000 --> 00:23:30.000]  不要再拖
[00:23:30.000 --> 00:23:32.000]  不要再等待
[00:23:32.000 --> 00:23:35.000]  趁著你仍然有機會
[00:23:35.000 --> 00:23:37.000]  趁著你仍然未衰殘
[00:23:37.000 --> 00:23:40.000]  就做你能夠做的
[00:23:40.000 --> 00:23:42.000]  敬畏你所敬畏的神
[00:23:42.000 --> 00:23:45.000]  那你的生命就過得有意思
[00:23:45.000 --> 00:23:49.000]  一個人活得夠就不怕死
[00:23:49.000 --> 00:23:54.000]  一個人生命得有意義就不怕衰殘
[00:23:54.000 --> 00:23:56.000]  唯有那些覺得自己活得不夠的人
[00:23:56.000 --> 00:23:58.000]  才會怕死
[00:23:58.000 --> 00:24:02.000]  唯有那些覺得生命自己活得不夠意義的人
[00:24:02.000 --> 00:24:03.000]  他才怕衰殘
[00:24:03.000 --> 00:24:05.000]  因為沒有機會再來過
[00:24:05.000 --> 00:24:07.000]  如果好像保羅他臨死的時候
[00:24:07.000 --> 00:24:10.000]  要走的路我已經走過
[00:24:10.000 --> 00:24:12.000]  當跑的路我已經跑過
[00:24:12.000 --> 00:24:14.000]  當守的道我已經守過
[00:24:14.000 --> 00:24:16.000]  如今我知道有官免為我流傳的時候
[00:24:16.000 --> 00:24:18.000]  保羅是不會怕死的
[00:24:18.000 --> 00:24:20.000]  好像耶穌那樣
[00:24:20.000 --> 00:24:21.000]  那些他一生裡面
[00:24:21.000 --> 00:24:24.000]  短短的三年公開的活動裡面
[00:24:24.000 --> 00:24:26.000]  他要做的事他做了
[00:24:26.000 --> 00:24:27.000]  他要救的人他救了
[00:24:27.000 --> 00:24:30.000]  他要愛的人他愛過
[00:24:30.000 --> 00:24:31.000]  他要為他犧牲
[00:24:31.000 --> 00:24:33.000]  為他勞苦的人他勞苦過
[00:24:33.000 --> 00:24:35.000]  他就面向耶路撒冷
[00:24:35.000 --> 00:24:38.000]  他不會恐懼
[00:24:38.000 --> 00:24:41.000]  我相信這個就是傳道者給我的一個很重要的提醒
[00:24:41.000 --> 00:24:43.000]  如果你怕衰殘
[00:24:43.000 --> 00:24:45.000]  你怕死亡的時候
[00:24:45.000 --> 00:24:48.000]  你最積極的解決就是趁著你還沒死之前
[00:24:48.000 --> 00:24:50.000]  做你應該做的事
[00:24:50.000 --> 00:24:51.000]  是什麼呢
[00:24:51.000 --> 00:24:53.000]  紀念做你的主宰
[00:24:53.000 --> 00:24:55.000]  很多時候我們人生在拖
[00:24:55.000 --> 00:24:59.000]  有很多時候當我到現在四十幾歲的時候
[00:24:59.000 --> 00:25:01.000]  我看到一些年輕人
[00:25:01.000 --> 00:25:03.000]  在加拿大也好在香港也好
[00:25:03.000 --> 00:25:05.000]  將他自己的生命
[00:25:05.000 --> 00:25:07.000]  折磨衰殘
[00:25:07.000 --> 00:25:09.000]  好好的年輕人的生命
[00:25:09.000 --> 00:25:11.000]  他玩到盡搞到壞了
[00:25:11.000 --> 00:25:13.000]  我心裡很難過
[00:25:13.000 --> 00:25:17.000]  有個很出名的運動員
[00:25:17.000 --> 00:25:18.000]  他說過一些話
[00:25:18.000 --> 00:25:22.000]  這個運動員他本來是一個奧林匹克的冠軍
[00:25:22.000 --> 00:25:24.000]  後來他患了病
[00:25:24.000 --> 00:25:26.000]  他患了癌症
[00:25:26.000 --> 00:25:29.000]  癌症一直折磨他的身體
[00:25:29.000 --> 00:25:32.000]  以至他差不多要面臨死亡
[00:25:32.000 --> 00:25:35.000]  在他臨離開世界的那一年裡
[00:25:35.000 --> 00:25:37.000]  他到處去演講
[00:25:37.000 --> 00:25:38.000]  他講什麼呢
[00:25:38.000 --> 00:25:41.000]  是專門向那些吸毒的
[00:25:41.000 --> 00:25:44.000]  和醉酒的那些年輕人
[00:25:44.000 --> 00:25:47.000]  在這樣的場合裡
[00:25:47.000 --> 00:25:49.000]  是朝著他們跟他們說話
[00:25:49.000 --> 00:25:52.000]  他從來講來講去都是一個point一點
[00:25:52.000 --> 00:25:54.000]  他坐上台的時候
[00:25:54.000 --> 00:25:56.000]  搓著輪椅
[00:25:56.000 --> 00:25:58.000]  然後很殘弱的身體跟他們說
[00:25:58.000 --> 00:26:00.000]  那個年輕人
[00:26:01.000 --> 00:26:04.000]  他說你有這麼好的身體
[00:26:04.000 --> 00:26:06.000]  你自己去弄殘他
[00:26:06.000 --> 00:26:08.000]  他說你不喜歡你的身體
[00:26:08.000 --> 00:26:10.000]  好啊你給我換
[00:26:10.000 --> 00:26:11.000]  我給你吧
[00:26:11.000 --> 00:26:13.000]  你這麼喜歡弄殘他的身體
[00:26:13.000 --> 00:26:14.000]  我給你換
[00:26:14.000 --> 00:26:16.000]  我不知道多想有你的身體
[00:26:16.000 --> 00:26:18.000]  我可以再去奧林匹克再跑
[00:26:18.000 --> 00:26:22.000]  我相信他這樣的挑戰是一個很重要的挑戰
[00:26:22.000 --> 00:26:24.000]  是一個很厲害的挑戰
[00:26:24.000 --> 00:26:26.000]  很多時候我們是浪費了我們的生命
[00:26:26.000 --> 00:26:29.000]  當我們仍然未衰殘之前
[00:26:29.000 --> 00:26:31.000]  我們是浪費了我們的生命
[00:26:31.000 --> 00:26:32.000]  不是知道我們的生命
[00:26:32.000 --> 00:26:35.000]  好好地投資在一個永恆的象限裡
[00:26:35.000 --> 00:26:37.000]  就是這樣浪費了它
[00:26:37.000 --> 00:26:38.000]  玩了它
[00:26:38.000 --> 00:26:39.000]  看了電視
[00:26:39.000 --> 00:26:40.000]  一些無謂的電視
[00:26:40.000 --> 00:26:42.000]  就是這樣看看看看
[00:26:42.000 --> 00:26:43.000]  無謂的活動
[00:26:43.000 --> 00:26:44.000]  就是這樣做做做做
[00:26:44.000 --> 00:26:47.000]  以為我們的生命是無限地延長下去
[00:26:47.000 --> 00:26:48.000]  直到你衰殘的時候
[00:26:48.000 --> 00:26:49.000]  你後悔太遲
[00:26:49.000 --> 00:26:50.000]  傳道者說
[00:26:50.000 --> 00:26:55.000]  當趁著你仍然衰敗的日子還沒來之前
[00:26:55.000 --> 00:26:57.000]  把觸現在
[00:26:57.000 --> 00:27:02.000]  令你的生命有更加永恆的意思
[00:27:02.000 --> 00:27:06.000]  所以接著傳道者就說到
[00:27:06.000 --> 00:27:12.000]  第七章第一節那裡
[00:27:12.000 --> 00:27:14.000]  就說到這件事
[00:27:14.000 --> 00:27:18.000]  傳道宣道很有智慧的
[00:27:18.000 --> 00:27:22.000]  第七章第二節那裡開始
[00:27:23.000 --> 00:27:25.000]  國往遭喪的加去
[00:27:25.000 --> 00:27:28.000]  強如往燕落的加去
[00:27:28.000 --> 00:27:31.000]  因為死是眾人的結局
[00:27:31.000 --> 00:27:34.000]  活人也必將這事放在心上
[00:27:34.000 --> 00:27:38.000]  憂愁強過嬉笑
[00:27:38.000 --> 00:27:39.000]  因為面帶愁容
[00:27:39.000 --> 00:27:41.000]  終必使心喜樂
[00:27:41.000 --> 00:27:44.000]  智慧人的心在遭喪之加
[00:27:44.000 --> 00:27:46.000]  如無人的心在快樂之加
[00:27:46.000 --> 00:27:47.000]  為什麼在這段時間
[00:27:47.000 --> 00:27:49.000]  很有智慧
[00:27:49.000 --> 00:27:50.000]  好像很深奧
[00:27:50.000 --> 00:27:51.000]  其實不是很深奧
[00:27:51.000 --> 00:27:54.000]  為什麼情願遭喪的加
[00:27:54.000 --> 00:27:56.000]  不去燕落的加呢
[00:27:56.000 --> 00:28:02.000]  為什麼智慧人的心要遭喪的加呢
[00:28:02.000 --> 00:28:05.000]  愚昧的人心才在快樂的加呢
[00:28:05.000 --> 00:28:08.000]  其實簡單來說
[00:28:08.000 --> 00:28:12.000]  當你去到一些有喪事的加
[00:28:12.000 --> 00:28:14.000]  和參加那些事情
[00:28:14.000 --> 00:28:16.000]  參加這個禮儀之後
[00:28:16.000 --> 00:28:19.000]  人生一定有個很深切的反射
[00:28:20.000 --> 00:28:24.000]  愚昧的人逃避這個事實
[00:28:24.000 --> 00:28:27.000]  智慧的人就懂得
[00:28:27.000 --> 00:28:30.000]  透過這些遭喪的加
[00:28:30.000 --> 00:28:33.000]  和遭喪的事情
[00:28:33.000 --> 00:28:36.000]  去取得人生的智慧
[00:28:36.000 --> 00:28:38.000]  這是分別
[00:28:38.000 --> 00:28:40.000]  原來我們看到
[00:28:40.000 --> 00:28:45.000]  生命有終極點的時候
[00:28:45.000 --> 00:28:48.000]  他懂得重整他的生命
[00:28:48.000 --> 00:28:52.000]  這就是一個最重要的秘訣
[00:28:52.000 --> 00:28:55.000]  原來傳道書告訴我們
[00:28:55.000 --> 00:28:57.000]  人生有一個終極點
[00:28:57.000 --> 00:28:59.000]  有一個終極點的時候
[00:28:59.000 --> 00:29:00.000]  可以是很破爛
[00:29:00.000 --> 00:29:03.000]  但是如果倒過來說
[00:29:03.000 --> 00:29:05.000]  人生因為有一個結束點
[00:29:05.000 --> 00:29:08.000]  所以我知道我的人生不是無限延長下去
[00:29:08.000 --> 00:29:10.000]  我就要好好地問
[00:29:10.000 --> 00:29:15.000]  究竟我應該怎樣重新安排這個生命
[00:29:15.000 --> 00:29:17.000]  就是說如果我告訴你
[00:29:17.000 --> 00:29:20.000]  你自己知道你還有15年的生命的時候
[00:29:20.000 --> 00:29:22.000]  你就會重新好好地問自己
[00:29:22.000 --> 00:29:23.000]  如果我還有15年
[00:29:23.000 --> 00:29:24.000]  究竟我應該怎樣做
[00:29:24.000 --> 00:29:27.000]  很多年輕人就是不懂得這件事
[00:29:27.000 --> 00:29:29.000]  以為他的生命可以無窮
[00:29:29.000 --> 00:29:31.000]  就不斷地浪費下去
[00:29:31.000 --> 00:29:36.000]  但是如果我們真的像聖經所說
[00:29:36.000 --> 00:29:38.000]  我們懂得在遭喪的人
[00:29:38.000 --> 00:29:41.000]  有喪事的人的家裡找到人生智慧的話
[00:29:41.000 --> 00:29:43.000]  我相信你離開這個喪事禮拜
[00:29:43.000 --> 00:29:45.000]  你離開殯儀館的時候
[00:29:45.000 --> 00:29:47.000]  你一定會想一個問題
[00:29:47.000 --> 00:29:49.000]  就是如果我像他這樣
[00:29:49.000 --> 00:29:52.000]  如果我10年之後就像他這樣
[00:29:52.000 --> 00:29:54.000]  或者我兩年之後就像他這樣的時候
[00:29:54.000 --> 00:29:56.000]  我這兩年應該怎樣做人
[00:29:56.000 --> 00:29:58.000]  一個人懂得這樣想
[00:29:58.000 --> 00:30:00.000]  他的生命就有了永恆的價值
[00:30:00.000 --> 00:30:03.000]  這個傳道者提醒給我們
[00:30:03.000 --> 00:30:04.000]  所以剛才說
[00:30:04.000 --> 00:30:06.000]  保羅、耶穌這些基督徒
[00:30:06.000 --> 00:30:10.000]  他知道他生命是有限的
[00:30:10.000 --> 00:30:12.000]  耶穌基督當然是神的兒子
[00:30:12.000 --> 00:30:14.000]  他知道他還有三年
[00:30:14.000 --> 00:30:18.000]  所以他這三年裡盡量做得有意義
[00:30:18.000 --> 00:30:20.000]  他沒有浪費這三年的時間
[00:30:20.000 --> 00:30:23.000]  他沒有被名利拖著他走
[00:30:23.000 --> 00:30:27.000]  五個餅兩條魚餵飽五千人
[00:30:27.000 --> 00:30:28.000]  人們湧到跟著他
[00:30:28.000 --> 00:30:30.000]  多麼好啊
[00:30:30.000 --> 00:30:32.000]  這個偉大的領袖跟著他
[00:30:32.000 --> 00:30:34.000]  以後一定有得吃
[00:30:34.000 --> 00:30:36.000]  五千多人
[00:30:36.000 --> 00:30:37.000]  只是男的
[00:30:37.000 --> 00:30:39.000]  六七千人跟著他
[00:30:39.000 --> 00:30:40.000]  很大場面的
[00:30:40.000 --> 00:30:42.000]  老實說你想想六七千人跟著你
[00:30:42.000 --> 00:30:43.000]  多高興
[00:30:43.000 --> 00:30:44.000]  不停地走
[00:30:44.000 --> 00:30:46.000]  耶穌做什麼
[00:30:46.000 --> 00:30:47.000]  耶穌沒有因為這個緣故
[00:30:47.000 --> 00:30:49.000]  就被這些名利拖著
[00:30:49.000 --> 00:30:51.000]  他轉頭就說
[00:30:51.000 --> 00:30:54.000]  你要真正的食物
[00:30:54.000 --> 00:30:56.000]  就是神給你的糧食
[00:30:56.000 --> 00:30:58.000]  然後他就坐船
[00:30:58.000 --> 00:31:00.000]  去到另外一個地方
[00:31:00.000 --> 00:31:02.000]  去救一個人不像人
[00:31:02.000 --> 00:31:03.000]  鬼不像鬼
[00:31:03.000 --> 00:31:04.000]  被鬼附的人
[00:31:04.000 --> 00:31:06.000]  這個是耶穌
[00:31:06.000 --> 00:31:08.000]  耶穌他知道他的生命有限
[00:31:08.000 --> 00:31:10.000]  他知道他要做什麼
[00:31:10.000 --> 00:31:12.000]  很多時候在我們的基督徒裡
[00:31:12.000 --> 00:31:13.000]  也有包括在內
[00:31:13.000 --> 00:31:14.000]  我們人生不知道我們要做什麼
[00:31:14.000 --> 00:31:16.000]  不知道我們要做什麼
[00:31:16.000 --> 00:31:17.000]  每天就是這樣過
[00:31:17.000 --> 00:31:18.000]  每天就是這樣過
[00:31:18.000 --> 00:31:19.000]  沒有一個目的
[00:31:19.000 --> 00:31:20.000]  沒有一個目標
[00:31:20.000 --> 00:31:21.000]  傳道者說
[00:31:21.000 --> 00:31:22.000]  如果你知道還有幾年命
[00:31:22.000 --> 00:31:23.000]  如果你真的懂得
[00:31:23.000 --> 00:31:25.000]  從一個死亡的朋友的身上
[00:31:25.000 --> 00:31:26.000]  看到智慧的話
[00:31:26.000 --> 00:31:27.000]  你就要問
[00:31:27.000 --> 00:31:28.000]  如果我還有兩年之後
[00:31:28.000 --> 00:31:29.000]  就好像他這樣的時候
[00:31:29.000 --> 00:31:30.000]  我這兩年要怎麼做人
[00:31:30.000 --> 00:31:33.000]  我這兩年要怎麼好好的侍奉神
[00:31:33.000 --> 00:31:34.000]  我這兩年要做一個
[00:31:34.000 --> 00:31:35.000]  怎麼樣的基督徒
[00:31:35.000 --> 00:31:39.000]  因為我們的生命
[00:31:39.000 --> 00:31:41.000]  不是單單停留在這裡
[00:31:41.000 --> 00:31:44.000]  我們生命還要向永恆負責
[00:31:44.000 --> 00:31:48.000]  傳道書第十二章那裡
[00:31:48.000 --> 00:31:49.000]  說完這些
[00:31:49.000 --> 00:31:54.000]  人生的消殘之後
[00:31:54.000 --> 00:31:55.000]  第七節很有意思
[00:31:55.000 --> 00:31:58.000]  說完人生的消殘之後
[00:31:58.000 --> 00:31:59.000]  剛才我們說了第六節
[00:31:59.000 --> 00:32:01.000]  說到第七節說
[00:32:01.000 --> 00:32:03.000]  塵土仍歸於地
[00:32:03.000 --> 00:32:07.000]  靈仍歸於次靈的神
[00:32:07.000 --> 00:32:08.000]  有兩個分別
[00:32:08.000 --> 00:32:11.000]  有限的仍歸於有限的世界會消逝
[00:32:11.000 --> 00:32:13.000]  但是靈呢
[00:32:13.000 --> 00:32:15.000]  是歸於那位無限的神
[00:32:15.000 --> 00:32:17.000]  傳道者提醒我們
[00:32:17.000 --> 00:32:18.000]  我們的人生裡邊
[00:32:18.000 --> 00:32:19.000]  是我們有塵土
[00:32:19.000 --> 00:32:21.000]  這個塵土的生命
[00:32:21.000 --> 00:32:22.000]  我們會消逝
[00:32:22.000 --> 00:32:24.000]  但是我們不要忘記
[00:32:24.000 --> 00:32:26.000]  我們生命不只是這麼多東西
[00:32:26.000 --> 00:32:28.000]  我們生命到我們這個生命
[00:32:28.000 --> 00:32:29.000]  消逝的時候
[00:32:29.000 --> 00:32:30.000]  我們的靈要歸於神
[00:32:30.000 --> 00:32:32.000]  一個永恆的生命
[00:32:32.000 --> 00:32:34.000]  我們要歸於一個無限的神
[00:32:34.000 --> 00:32:36.000]  我們要歸於一個無限的神
[00:32:36.000 --> 00:32:38.000]  一個永恆的生命
[00:32:38.000 --> 00:32:40.000]  在我們這個有限的生命裡邊
[00:32:40.000 --> 00:32:43.000]  這個傳道者很重要的提醒
[00:32:43.000 --> 00:32:45.000]  這個提醒就是要問我們一個問題
[00:32:45.000 --> 00:32:48.000]  究竟在這個有限的生命裡邊
[00:32:48.000 --> 00:32:50.000]  在當下現在我們有限的生命裡邊
[00:32:50.000 --> 00:32:53.000]  我們有沒有永恆的質素在內
[00:32:53.000 --> 00:32:56.000]  換個另外一個角度來說
[00:32:56.000 --> 00:32:57.000]  傳道者就是問我們
[00:32:57.000 --> 00:33:00.000]  在我們這個有限的短暫的人生
[00:33:00.000 --> 00:33:02.000]  要面對一天要停止的時候
[00:33:02.000 --> 00:33:03.000]  究竟我們有些什麼
[00:33:03.000 --> 00:33:05.000]  可以延續到永恆的呢
[00:33:05.000 --> 00:33:07.000]  在我們現在的生命裡邊
[00:33:07.000 --> 00:33:09.000]  在我們手上拿著什麼
[00:33:09.000 --> 00:33:12.000]  可以延續到永恆的呢
[00:33:12.000 --> 00:33:16.000]  如果在你人生裡邊
[00:33:16.000 --> 00:33:18.000]  甚至你是基督徒也好
[00:33:18.000 --> 00:33:19.000]  我都問你同樣的問題
[00:33:19.000 --> 00:33:20.000]  如果在你當下
[00:33:20.000 --> 00:33:21.000]  你現在的人生裡邊
[00:33:21.000 --> 00:33:22.000]  你所抓住的
[00:33:22.000 --> 00:33:24.000]  沒有一件事
[00:33:24.000 --> 00:33:27.000]  沒有一件事可以令你延續到永恆的
[00:33:27.000 --> 00:33:30.000]  我相信你一定都是怕死的
[00:33:30.000 --> 00:33:32.000]  因為死亡是一個很現實的情況
[00:33:32.000 --> 00:33:35.000]  死亡就將到你手裡邊所抓的東西
[00:33:35.000 --> 00:33:36.000]  你喜歡不喜歡都擦開
[00:33:36.000 --> 00:33:38.000]  那就沒了
[00:33:38.000 --> 00:33:41.000]  如果今天令你最快樂的
[00:33:41.000 --> 00:33:42.000]  你最滿足的
[00:33:42.000 --> 00:33:44.000]  是不能夠帶到永恆的話
[00:33:44.000 --> 00:33:45.000]  我告訴你
[00:33:45.000 --> 00:33:46.000]  你一定怕死
[00:33:46.000 --> 00:33:48.000]  你一定怕死
[00:33:48.000 --> 00:33:51.000]  如果你手頭所擁有的是你的事業
[00:33:51.000 --> 00:33:52.000]  是你的工作
[00:33:52.000 --> 00:33:53.000]  是你的金錢
[00:33:53.000 --> 00:33:55.000]  是你的家庭
[00:33:55.000 --> 00:33:56.000]  是你的婚姻
[00:33:56.000 --> 00:33:57.000]  是你的子女
[00:33:57.000 --> 00:33:58.000]  什麼都好
[00:33:58.000 --> 00:33:59.000]  死亡來的時候
[00:33:59.000 --> 00:34:01.000]  你就要放手
[00:34:01.000 --> 00:34:02.000]  你一定怕的
[00:34:02.000 --> 00:34:04.000]  因為你不願意看到的東西
[00:34:04.000 --> 00:34:06.000]  不願意消失的
[00:34:06.000 --> 00:34:07.000]  你一定要放手
[00:34:07.000 --> 00:34:09.000]  但是傳道者說
[00:34:09.000 --> 00:34:11.000]  塵土歸於塵土
[00:34:11.000 --> 00:34:15.000]  但是靈始終會上去永恆的象限
[00:34:15.000 --> 00:34:17.000]  上到神那裡
[00:34:17.000 --> 00:34:19.000]  究竟現在在我們的生命裡
[00:34:19.000 --> 00:34:21.000]  有多少部分可以上到神那裡
[00:34:21.000 --> 00:34:25.000]  保羅在菲勒比書那裡就說到
[00:34:25.000 --> 00:34:26.000]  我們不需要查
[00:34:26.000 --> 00:34:28.000]  保羅在菲勒比書那裡說到
[00:34:28.000 --> 00:34:30.000]  他考慮究竟離世
[00:34:30.000 --> 00:34:32.000]  還是在世的時候
[00:34:32.000 --> 00:34:33.000]  生死的問題的時候
[00:34:33.000 --> 00:34:37.000]  他說我寧願離世與基督同在
[00:34:37.000 --> 00:34:38.000]  因為這事無比
[00:34:38.000 --> 00:34:40.000]  我在另外一些場合都提過這件事
[00:34:40.000 --> 00:34:44.000]  這句話給我一個很深很深的挑戰和提醒
[00:34:44.000 --> 00:34:47.000]  保羅和我們一樣不同
[00:34:47.000 --> 00:34:48.000]  和很多人不同
[00:34:48.000 --> 00:34:50.000]  就是他在今生裡
[00:34:50.000 --> 00:34:52.000]  雖然他是有限的生命
[00:34:52.000 --> 00:34:55.000]  但是他把足了永恆的延續點
[00:34:55.000 --> 00:34:56.000]  就是耶穌基督
[00:34:57.000 --> 00:35:00.000]  保羅說如果現在我這個有限的生命
[00:35:00.000 --> 00:35:01.000]  我能夠
[00:35:01.000 --> 00:35:03.000]  耶穌基督是我最大的滿足
[00:35:03.000 --> 00:35:05.000]  我和耶穌在一起祈禱
[00:35:05.000 --> 00:35:06.000]  是我最大的滿足的話
[00:35:06.000 --> 00:35:08.000]  死亡對於我來說有什麼恐怖呢
[00:35:08.000 --> 00:35:10.000]  死亡只不過是令我和耶穌基督
[00:35:10.000 --> 00:35:13.000]  更加徹底的密切的在一起
[00:35:13.000 --> 00:35:15.000]  我不會怕死
[00:35:15.000 --> 00:35:17.000]  我不會怕死
[00:35:17.000 --> 00:35:20.000]  只不過是如果有些人
[00:35:20.000 --> 00:35:23.000]  他今生裡最喜歡的最滿足的
[00:35:23.000 --> 00:35:25.000]  不是這件事的話
[00:35:25.000 --> 00:35:26.000]  死亡來到的時候
[00:35:26.000 --> 00:35:27.000]  他一定恐懼
[00:35:27.000 --> 00:35:30.000]  我希望我們每一個人都在這裡
[00:35:30.000 --> 00:35:32.000]  離開之前我們都反省一下
[00:35:32.000 --> 00:35:35.000]  究竟在你這個有限的生命裡
[00:35:35.000 --> 00:35:38.000]  有多少部分你的靈可以升上去
[00:35:38.000 --> 00:35:40.000]  有多少享受
[00:35:40.000 --> 00:35:42.000]  有多少滿足
[00:35:42.000 --> 00:35:44.000]  是可以延續到永恆
[00:35:44.000 --> 00:35:48.000]  我曾經都說過笑話
[00:35:48.000 --> 00:35:50.000]  如果你現在不享受到崇拜
[00:35:50.000 --> 00:35:52.000]  將來有一段時間你捱
[00:35:52.000 --> 00:35:54.000]  因為天堂一路永恆的崇拜
[00:35:55.000 --> 00:35:58.000]  如果你現在不能夠享受到唱詩
[00:35:58.000 --> 00:36:00.000]  永恆的唱詩
[00:36:00.000 --> 00:36:01.000]  有一段時間你唱
[00:36:01.000 --> 00:36:04.000]  很吸引
[00:36:04.000 --> 00:36:07.000]  如果你不能夠現在享受
[00:36:07.000 --> 00:36:10.000]  和神在一起的那種喜樂和滿足的話
[00:36:10.000 --> 00:36:12.000]  到時候永恆和神在一起
[00:36:12.000 --> 00:36:13.000]  天天見到他
[00:36:13.000 --> 00:36:16.000]  你都很慘
[00:36:16.000 --> 00:36:18.000]  是不是
[00:36:18.000 --> 00:36:21.000]  有多少東西可以帶到永恆
[00:36:22.000 --> 00:36:24.000]  有多少東西你可以帶到永恆
[00:36:24.000 --> 00:36:28.000]  大家都記得在耶穌講過一個比喻
[00:36:28.000 --> 00:36:30.000]  講到那個愚蠢的
[00:36:30.000 --> 00:36:32.000]  那個有錢人
[00:36:32.000 --> 00:36:34.000]  是不是
[00:36:34.000 --> 00:36:37.000]  他說我有很多田產豐富
[00:36:37.000 --> 00:36:39.000]  那怎麼辦呢
[00:36:39.000 --> 00:36:42.000]  他說不如我要為自己弄一個大的穀倉
[00:36:42.000 --> 00:36:43.000]  不夠喔
[00:36:43.000 --> 00:36:45.000]  於是我們拆了再起一個更大的
[00:36:45.000 --> 00:36:47.000]  然後對自己的靈魂說
[00:36:47.000 --> 00:36:49.000]  你靈魂你可以安安樂樂
[00:36:49.000 --> 00:36:51.000]  你可以吃喝快樂
