
[00:00:00.000 --> 00:00:03.980]  各位主內的弟兄姊妹,你們好
[00:26:59.340 --> 00:27:04.340]  萬俊之神啊,求禰使我們悔轉
[00:27:04.340 --> 00:27:07.340]  使禰的臉發光
[00:27:07.340 --> 00:27:12.340]  講的這些是求神使人悔轉
[00:27:12.340 --> 00:27:14.340]  如果人這樣悔轉
[00:27:14.340 --> 00:27:17.340]  結果呢,十四節
[00:27:17.340 --> 00:27:22.340]  萬俊之神啊,求禰悔轉
[00:27:22.340 --> 00:27:25.340]  這個時候神就悔轉了
[00:27:25.340 --> 00:27:29.340]  神悔轉因爲我們向祂悔轉
[00:27:29.340 --> 00:27:31.340]  我們向祂悔轉的時候
[00:27:31.340 --> 00:27:33.340]  悔向祂的時候
[00:27:33.340 --> 00:27:35.340]  祂就向我們悔轉
[00:27:35.340 --> 00:27:38.340]  祂的恩典就來了
[00:27:38.340 --> 00:27:42.340]  祂的審判變爲祂的恩典
[00:27:42.340 --> 00:27:46.340]  我們悔轉了,祂的面就發光
[00:27:46.340 --> 00:27:51.340]  恩典的面、慈愛的面、能力的面
[00:27:51.340 --> 00:27:53.340]  所以我們看見
[00:27:53.340 --> 00:27:58.340]  在詩篇第九詩篇
[00:27:58.340 --> 00:28:01.340]  我們悔轉的時候
[00:28:01.340 --> 00:28:04.340]  神就悔轉,神就後悔
[00:28:04.340 --> 00:28:08.340]  後悔不是感覺上的一個心態
[00:28:08.340 --> 00:28:11.340]  那是行動上的改變
[00:28:11.340 --> 00:28:14.340]  神對我們就改變了
[00:28:14.340 --> 00:28:18.340]  我們整個人生的價值就改觀了
[00:28:18.340 --> 00:28:21.340]  我們就有了永恆的財寶
[00:28:21.340 --> 00:28:24.340]  值得神紀念的工作
[00:28:24.340 --> 00:28:27.340]  就是我們永遠的財產
[00:28:27.340 --> 00:28:29.340]  所以這篇詩
[00:28:29.340 --> 00:28:32.340]  給我們看見重要的信息
[00:28:32.340 --> 00:28:35.340]  侍奉的人對光音的認識
[00:28:35.340 --> 00:28:37.340]  非常地重要
[00:28:37.340 --> 00:28:39.340]  我們願意學這個功課
[00:28:39.340 --> 00:28:40.340]  阿們
