
[00:00:00.000 --> 00:00:06.000]  今日和大家思想的題目就是關愛在困苦、窮乏當中的人
[00:19:27.000 --> 00:19:29.000]  然後把功架給他
[00:19:29.000 --> 00:19:32.000]  否則當他求告耶和華的時候
[00:19:32.000 --> 00:19:35.000]  神因為你只顧自己
[00:19:35.000 --> 00:19:37.000]  而忘記連戌別人
[00:19:37.000 --> 00:19:40.000]  因此將罪歸你
[00:19:40.000 --> 00:19:43.000]  這是聖經對我們的提醒
[00:19:43.000 --> 00:19:48.000]  那種提出是要我們常常留心對方的情況
[00:19:48.000 --> 00:19:51.000]  我聽過一位教徒
[00:19:51.000 --> 00:19:53.000]  他分享到他公司的情況
[00:19:53.000 --> 00:19:56.000]  他負責公司裡的人力資源的工作
[00:19:56.000 --> 00:19:58.000]  老闆告訴他
[00:19:58.000 --> 00:20:01.000]  我們公司虧款虧損
[00:20:01.000 --> 00:20:03.000]  因此你幫我三個月內
[00:20:03.000 --> 00:20:07.000]  將公司百分之二十的員工解僱
[00:20:07.000 --> 00:20:08.000]  嘩!
[00:20:08.000 --> 00:20:09.000]  怎樣解僱?
[00:20:09.000 --> 00:20:13.000]  怎樣辭退自己的同事?
[00:20:13.000 --> 00:20:14.000]  他很難過
[00:20:14.000 --> 00:20:15.000]  不知道怎樣做
[00:20:15.000 --> 00:20:16.000]  但沒有辦法去做
[00:20:16.000 --> 00:20:18.000]  在過程中一直祈禱的時候
[00:20:18.000 --> 00:20:19.000]  神就被他感動
[00:20:19.000 --> 00:20:22.000]  他就主動打電話給一些相關的公司
[00:20:22.000 --> 00:20:24.000]  一些同類工作的公司
[00:20:24.000 --> 00:20:27.000]  問他們你們會不會請人?
[00:20:27.000 --> 00:20:30.000]  然後幫他們這班自己的同事
[00:20:30.000 --> 00:20:34.000]  去安排這些公司去做工
[00:20:34.000 --> 00:20:36.000]  他得到老闆的同意
[00:20:36.000 --> 00:20:38.000]  在過程中幫他們安排
[00:20:38.000 --> 00:20:41.000]  有工作就介紹他們去做
[00:20:41.000 --> 00:20:44.000]  後來最終這班員工都離開
[00:20:44.000 --> 00:20:46.000]  最後他自己也要離開
[00:20:46.000 --> 00:20:47.000]  但當他離開的時候
[00:20:47.000 --> 00:20:49.000]  他心裡很感恩
[00:20:49.000 --> 00:20:50.000]  因為雖然做不到什麼
[00:20:50.000 --> 00:20:52.000]  他們都要被辭退
[00:20:52.000 --> 00:20:55.000]  但可以為他們安排到新的工作
[00:20:55.000 --> 00:20:56.000]  他心裡很快樂
[00:20:56.000 --> 00:20:59.000]  能夠為他們做一點事情
[00:20:59.000 --> 00:21:00.000]  各位弟兄姊妹
[00:21:00.000 --> 00:21:02.000]  無論是貧窮的
[00:21:02.000 --> 00:21:03.000]  富足的
[00:21:03.000 --> 00:21:06.000]  在我們體恤的一種學習裏面
[00:21:06.000 --> 00:21:09.000]  怎樣學習去幫助他們得到
[00:21:09.000 --> 00:21:13.000]  所需要的工作、食物或者是居住
[00:21:13.000 --> 00:21:16.000]  這是聖經對我們很重要的鼓勵
[00:21:16.000 --> 00:21:19.000]  我們再看回聖經二十四章
[00:21:19.000 --> 00:21:21.000]  聖經第三方面提到
[00:21:21.000 --> 00:21:25.000]  就是要用公義去代那些沒有權沒有勢的人
[00:21:25.000 --> 00:21:28.000]  在第十七節提到那些寄居的
[00:21:28.000 --> 00:21:30.000]  那些孤兒
[00:21:30.000 --> 00:21:32.000]  他們是被人們輕看
[00:21:32.000 --> 00:21:33.000]  沒有權勢的人
[00:21:33.000 --> 00:21:34.000]  但聖經就說
[00:21:34.000 --> 00:21:39.000]  不可向寄居的和孤兒屈往正直
[00:21:39.000 --> 00:21:44.000]  也不可以拿寡婦的衣裳作當頭
[00:21:44.000 --> 00:21:47.000]  對這些無依無靠的人
[00:21:47.000 --> 00:21:51.000]  聖經提到要對他們有公義的對待
[00:21:51.000 --> 00:21:52.000]  這樣說的時候
[00:21:52.000 --> 00:21:55.000]  也意味著不單單是辭位的工作
[00:21:55.000 --> 00:21:57.000]  不單單提供食物幫助他們
[00:21:57.000 --> 00:22:02.000]  而是給他們有公平與公義
[00:22:02.000 --> 00:22:03.000]  因此你發覺
[00:22:03.000 --> 00:22:07.000]  當教會來學習關心窮乏的人的時候
[00:22:07.000 --> 00:22:09.000]  除了辭位之外
[00:22:09.000 --> 00:22:11.000]  還要思想如何能夠可以
[00:22:11.000 --> 00:22:17.000]  在社會政策上來改變一些不公義的安排
[00:22:17.000 --> 00:22:21.000]  在經濟的架構上作出一些改變
[00:22:21.000 --> 00:22:25.000]  促使政府或者有關負責的人
[00:22:25.000 --> 00:22:28.000]  來改善這些組織架構
[00:22:28.000 --> 00:22:32.000]  以至將這些不公義的因素清除
[00:22:32.000 --> 00:22:36.000]  我知道教會在這方面有很多努力
[00:22:36.000 --> 00:22:39.000]  在今天下午大家知道的講座
[00:22:39.000 --> 00:22:42.000]  特別是關於如何滅貧
[00:22:42.000 --> 00:22:48.000]  我知道教會成立了滅貧政策研究小組
[00:22:48.000 --> 00:22:51.000]  向政府提供不同的意見
[00:22:51.000 --> 00:22:53.000]  也催促一些有關人士
[00:22:53.000 --> 00:22:56.000]  去改變一些不公義的制度
[00:22:56.000 --> 00:23:01.000]  讓貧窮可以取消或減輕
[00:23:01.000 --> 00:23:05.000]  早前大家有沒有看過一齣電影叫做奇異因點
[00:23:05.000 --> 00:23:07.000]  有沒有人看過
[00:23:07.000 --> 00:23:08.000]  有些人看過
[00:23:08.000 --> 00:23:11.000]  很好奇的電影描述一位教徒
[00:23:11.000 --> 00:23:16.000]  在英國早期在很多黑奴買賣的過程中
[00:23:16.000 --> 00:23:18.000]  William Ruperfors
[00:23:18.000 --> 00:23:19.000]  一位弟兄
[00:23:19.000 --> 00:23:22.000]  用盡一切他自己的力量
[00:23:22.000 --> 00:23:25.000]  因為他本身是一個議員
[00:23:25.000 --> 00:23:28.000]  他清楚知道自己教徒的身份
[00:23:28.000 --> 00:23:30.000]  在當中不畏強權
[00:23:30.000 --> 00:23:35.000]  一直爭取為黑奴爭取一個公平的對待
[00:23:35.000 --> 00:23:37.000]  經過他的努力
[00:23:37.000 --> 00:23:43.000]  英國取消奴隸買賣的制度
[00:23:43.000 --> 00:23:46.000]  這個世界需要一些教徒
[00:23:46.000 --> 00:23:48.000]  帶著公義的心智
[00:23:48.000 --> 00:23:51.000]  帶著愛人的心
[00:23:51.000 --> 00:23:53.000]  強大強權
[00:23:53.000 --> 00:23:56.000]  能夠為很多無權無勢的人
[00:23:56.000 --> 00:24:00.000]  爭取公義和公平
[00:24:00.000 --> 00:24:01.000]  這是今天
[00:24:01.000 --> 00:24:04.000]  我相信神正在尋找的人
[00:24:04.000 --> 00:24:07.000]  但願神在我們中間也尋找到一些這樣的人
[00:24:07.000 --> 00:24:11.000]  能夠為這個社會建立更大的公義
[00:24:11.000 --> 00:24:13.000]  榮耀我們的神
[00:24:13.000 --> 00:24:15.000]  我們再看下一個經文
[00:24:15.000 --> 00:24:17.000]  請看最後第四方面來到的
[00:24:17.000 --> 00:24:20.000]  第十九到二十一節
[00:24:20.000 --> 00:24:22.000]  向窮人鬆開手
[00:24:22.000 --> 00:24:24.000]  第十九節
[00:24:24.000 --> 00:24:26.000]  你在田間收割莊稼
[00:24:26.000 --> 00:24:28.000]  若忘下一菌
[00:24:28.000 --> 00:24:30.000]  不可回去再取
[00:24:30.000 --> 00:24:33.000]  要留給寄居的孤兒寡婦
[00:24:33.000 --> 00:24:35.000]  這件事和拜你神
[00:24:35.000 --> 00:24:37.000]  必在你手裡所辦的一切事上
[00:24:37.000 --> 00:24:40.000]  賜福於你
[00:24:40.000 --> 00:24:42.000]  在田間收割一些和家
[00:24:42.000 --> 00:24:45.000]  收割的時候留下了一種菌
[00:24:45.000 --> 00:24:47.000]  當你記起的時候
[00:24:47.000 --> 00:24:49.000]  「啊!先拿回來」
[00:24:49.000 --> 00:24:51.000]  你不要記起這件事
[00:24:51.000 --> 00:24:53.000]  忘記了它
[00:24:53.000 --> 00:24:55.000]  記住有些貧窮的人
[00:24:55.000 --> 00:24:57.000]  記住他們有需要
[00:24:57.000 --> 00:25:01.000]  讓他們去收取你遺留下來的
[00:25:01.000 --> 00:25:04.000]  甚至你可以故意忘記
[00:25:04.000 --> 00:25:07.000]  留下的一些修成
[00:25:07.000 --> 00:25:10.000]  讓其他人可以得到
[00:25:10.000 --> 00:25:12.000]  我想大家多看一處經文
[00:25:12.000 --> 00:25:14.000]  前面的第十四章
[00:25:16.000 --> 00:25:19.000]  新命記的第十四章
[00:25:19.000 --> 00:25:22.000]  我們看二十八節
[00:25:22.000 --> 00:25:29.000]  當時聖經提醒以色列人
[00:25:29.000 --> 00:25:31.000]  要有十分之一的奉獻
[00:25:31.000 --> 00:25:33.000]  二十八節就說
[00:25:33.000 --> 00:25:35.000]  每逢三年的末一年
[00:25:35.000 --> 00:25:37.000]  你要將本年的土產
[00:25:37.000 --> 00:25:39.000]  十分之一都取出來
[00:25:39.000 --> 00:25:41.000]  積存在你的城中
[00:25:41.000 --> 00:25:44.000]  在你城裡無份無業的利未人
[00:25:44.000 --> 00:25:47.000]  和你城裡寄居的並孤兒寡婦
[00:25:47.000 --> 00:25:49.000]  都可以來吃得飽足
[00:25:49.000 --> 00:25:51.000]  這件事和你的神
[00:25:51.000 --> 00:25:55.000]  必在你手裡所辦的一切事上賜福於你
[00:25:55.000 --> 00:25:57.000]  當時聖經提醒他們
[00:25:57.000 --> 00:26:00.000]  每一年將十分之一騰出來
[00:26:00.000 --> 00:26:01.000]  奉獻給聖殿
[00:26:01.000 --> 00:26:03.000]  供應聖殿的需要
[00:26:03.000 --> 00:26:06.000]  但是第三年那十分之一
[00:26:06.000 --> 00:26:10.000]  就是騰出來給那些沒有食物的人
[00:26:10.000 --> 00:26:12.000]  那些孤兒寡婦
[00:26:12.000 --> 00:26:14.000]  供應他們的需要
[00:26:14.000 --> 00:26:16.000]  三年一個循環
[00:26:16.000 --> 00:26:20.000]  第三年又再拿出來給那些有窮乏的需要
[00:26:20.000 --> 00:26:21.000]  各位靈智輩
[00:26:21.000 --> 00:26:23.000]  當神這樣吩咐我們的時候
[00:26:23.000 --> 00:26:25.000]  其實是在說
[00:26:25.000 --> 00:26:27.000]  要我們記得
[00:26:27.000 --> 00:26:29.000]  今天我們有很多的收入
[00:26:29.000 --> 00:26:31.000]  收成收穫
[00:26:31.000 --> 00:26:33.000]  你記得是神給你的
[00:26:33.000 --> 00:26:35.000]  然後將十分之一拿出來的時候
[00:26:35.000 --> 00:26:36.000]  向神表達
[00:26:36.000 --> 00:26:38.000]  不是我自己憑自己的力量
[00:26:38.000 --> 00:26:40.000]  去爭取回來
[00:26:40.000 --> 00:26:41.000]  是你給我健康
[00:26:41.000 --> 00:26:42.000]  給我力量
[00:26:42.000 --> 00:26:44.000]  可以有這樣的收入
[00:26:44.000 --> 00:26:47.000]  因此向神表達那份感恩
[00:26:47.000 --> 00:26:49.000]  因此你記得
[00:26:49.000 --> 00:26:54.000]  奉獻是自我中心的解藥
[00:26:54.000 --> 00:26:58.000]  一個人當他不懂得奉獻的時候
[00:26:58.000 --> 00:26:59.000]  他會很自我
[00:26:59.000 --> 00:27:01.000]  認為是我應得的
[00:27:01.000 --> 00:27:03.000]  是世界欠了我的
[00:27:03.000 --> 00:27:06.000]  但是在奉獻過程當中
[00:27:06.000 --> 00:27:10.000]  同時留心奉獻給一些有需要的人
[00:27:10.000 --> 00:27:12.000]  因此向神表示
[00:27:12.000 --> 00:27:14.000]  神啊,過去我都一無所有的
[00:27:14.000 --> 00:27:16.000]  現在我領受
[00:27:16.000 --> 00:27:18.000]  我也奉獻給那些窮乏的人
[00:27:18.000 --> 00:27:20.000]  去表達對你的感恩
[00:27:20.000 --> 00:27:23.000]  承認其實我以前都好像他們那樣
[00:27:23.000 --> 00:27:26.000]  而去回應現在這個階段
[00:27:26.000 --> 00:27:28.000]  窮乏的人的需要
[00:27:28.000 --> 00:27:31.000]  因此承認當你這樣做的時候
[00:27:31.000 --> 00:27:36.000]  神就在你一切所行的事上賜福於你
[00:27:36.000 --> 00:27:38.000]  施恩於你
[00:27:38.000 --> 00:27:42.000]  因此你回到二十四章
[00:27:42.000 --> 00:27:46.000]  你就明白當中為何聖經說
[00:27:46.000 --> 00:27:49.000]  你有一些禍菌留在田裡
[00:27:49.000 --> 00:27:51.000]  你不要回去拿
[00:27:51.000 --> 00:27:54.000]  讓其他孤兒寡婦可以去收取
[00:27:54.000 --> 00:27:56.000]  如果你打橄欖樹
[00:27:56.000 --> 00:27:58.000]  橄欖結滿了
[00:27:58.000 --> 00:28:01.000]  果子在樹上一早一早聚集起來的時候
[00:28:01.000 --> 00:28:04.000]  去打這些橄欖
[00:28:04.000 --> 00:28:06.000]  打了大多數之後
[00:28:06.000 --> 00:28:08.000]  你不要再打第二輪
[00:28:08.000 --> 00:28:10.000]  留下那些在這裡
[00:28:10.000 --> 00:28:12.000]  摘葡萄樹摘完主要的那些
[00:28:12.000 --> 00:28:14.000]  不要再摘第二輪
[00:28:14.000 --> 00:28:18.000]  留下給那些窮乏的人可以收取
[00:28:18.000 --> 00:28:21.000]  各位靈姐妹,你記不記得路德
[00:28:21.000 --> 00:28:27.000]  路德在哪裡拾取那些剩下的和瑞
[00:28:27.000 --> 00:28:29.000]  在波亞斯的和田上
[00:28:29.000 --> 00:28:31.000]  是不是他的田地呢?
[00:28:31.000 --> 00:28:32.000]  不是
[00:28:32.000 --> 00:28:34.000]  但當時人容許窮乏的人
[00:28:34.000 --> 00:28:36.000]  去到他們的田地中
[00:28:36.000 --> 00:28:39.000]  去執拾這些剩下的和瑞
[00:28:39.000 --> 00:28:41.000]  聖經描寫路德很勤力
[00:28:41.000 --> 00:28:45.000]  由早上到晚上一直執拾
[00:28:45.000 --> 00:28:47.000]  他們有一種自尊
[00:28:47.000 --> 00:28:49.000]  不是別人施捨給他們
[00:28:49.000 --> 00:28:52.000]  而是他們本身憑自己的勞力
[00:28:52.000 --> 00:28:55.000]  去拾取剩下的那些
[00:28:55.000 --> 00:28:58.000]  而這些田主也容許他們
[00:28:58.000 --> 00:29:01.000]  可以收取剩下的那些
[00:29:01.000 --> 00:29:02.000]  他們做了一件事
[00:29:02.000 --> 00:29:05.000]  用我們今天的說話所說
[00:29:05.000 --> 00:29:09.000]  他們沒有去賺到盡
[00:29:09.000 --> 00:29:11.000]  你明白嗎?
[00:29:11.000 --> 00:29:13.000]  他們不只是想著自己賺到盡
[00:29:13.000 --> 00:29:16.000]  而是留心到有些其他人的需要
[00:29:16.000 --> 00:29:19.000]  留下一些讓他們都可以賺取
[00:29:19.000 --> 00:29:22.000]  讓他們可以自己得到一些所需要的
[00:29:22.000 --> 00:29:26.000]  以致他們都可以得到祝福
[00:29:26.000 --> 00:29:27.000]  各位電視姊妹
[00:29:27.000 --> 00:29:29.000]  當時已經說到這件事的時候
[00:29:29.000 --> 00:29:31.000]  你就記得十九節所說
[00:29:31.000 --> 00:29:32.000]  中間說
[00:29:32.000 --> 00:29:36.000]  耶和華你神必在你手裡所辦的一切事上
[00:29:36.000 --> 00:29:38.000]  賜福於你
[00:29:38.000 --> 00:29:40.000]  廿二節
[00:29:40.000 --> 00:29:43.000]  你也要紀念你在安及地作過奴僕
[00:29:43.000 --> 00:29:45.000]  你曾經是奴僕
[00:29:45.000 --> 00:29:47.000]  但是今天神釋放了你
[00:29:47.000 --> 00:29:48.000]  所以神就說
[00:29:48.000 --> 00:29:51.000]  我吩咐你這樣行
[00:29:51.000 --> 00:29:54.000]  神吩咐我們這樣來關心
[00:29:54.000 --> 00:29:57.000]  這些窮乏的人的需要
[00:29:57.000 --> 00:29:58.000]  各位電視姊妹
[00:29:58.000 --> 00:30:02.000]  當我們看完這一段經文的時候
[00:30:02.000 --> 00:30:06.000]  我今天帶給大家一個
[00:30:06.000 --> 00:30:09.000]  或者說很簡單的期望
[00:30:09.000 --> 00:30:11.000]  我期望電視姊妹
[00:30:11.000 --> 00:30:14.000]  當你今天聽完這一段聖經之後
[00:30:14.000 --> 00:30:16.000]  你去祈禱
[00:30:16.000 --> 00:30:19.000]  或者你接觸過某一些基層人士
[00:30:19.000 --> 00:30:23.000]  或者你接觸過某一些社區裡面的單親人士
[00:30:23.000 --> 00:30:25.000]  無論是哪一類的人等
[00:30:25.000 --> 00:30:27.000]  你有一點點感動
[00:30:27.000 --> 00:30:30.000]  你就為這件事祈禱
[00:30:30.000 --> 00:30:34.000]  就如我剛才所說的紐約這間教會
[00:30:34.000 --> 00:30:35.000]  他們也在討好當中
[00:30:35.000 --> 00:30:37.000]  一直尋求神的帶領
[00:30:37.000 --> 00:30:39.000]  神就給他們負擔
[00:30:39.000 --> 00:30:41.000]  甚至給他們好的計劃
[00:30:41.000 --> 00:30:47.000]  怎樣去有果效地來關心這些窮乏的人
[00:30:47.000 --> 00:30:50.000]  因此你不必馬上決定要做些什麼
[00:30:50.000 --> 00:30:52.000]  但你祈禱
[00:30:52.000 --> 00:30:54.000]  求神讓你知道你歡喜
[00:30:54.000 --> 00:30:56.000]  祂歡喜你
[00:30:56.000 --> 00:30:58.000]  怎樣去照顧關心
[00:30:58.000 --> 00:31:01.000]  在這個社會裡面一些窮乏的人的需要
[00:31:01.000 --> 00:31:04.000]  或者你會組織其他電視姊妹一同去關心
[00:31:04.000 --> 00:31:07.000]  但你先祈禱
[00:31:07.000 --> 00:31:10.000]  因此現在請大家安靜一會
[00:31:10.000 --> 00:31:13.000]  你就為自己祈禱
[00:31:13.000 --> 00:31:15.000]  回到家之後
[00:31:15.000 --> 00:31:18.520]  繼續為這方面的需要向神禱告

