
[00:00:00.000 --> 00:00:02.000]  大家知道我們已經一段時間在說
[00:17:42.360 --> 00:17:43.360]  不如大家一起讀出來
[00:17:43.360 --> 00:17:45.360]  新苑本第十七節
[00:17:45.360 --> 00:17:50.360]  「如果我甘心作者事,就有賞賜
[00:17:50.360 --> 00:17:56.360]  即使不甘心,這職責還是託付我了。」
[00:17:56.360 --> 00:17:59.360]  大家記得聖經提及
[00:17:59.360 --> 00:18:04.360]  神將叫人與他和好的積分賜給我們
[00:18:04.360 --> 00:18:06.360]  後來經文提及
[00:18:06.360 --> 00:18:10.360]  將和好的道理託付給我們
[00:18:10.360 --> 00:18:13.360]  我們有託付在身
[00:18:13.360 --> 00:18:15.360]  是神將託付給我們
[00:18:15.360 --> 00:18:18.360]  非教徒不能夠傳福音
[00:18:18.360 --> 00:18:20.360]  唯有你
[00:18:20.360 --> 00:18:24.360]  因為你領受了神給你的託付
[00:18:24.360 --> 00:18:27.360]  是能夠傳福音的人
[00:18:27.360 --> 00:18:29.360]  而保羅就很清楚提及
[00:18:29.360 --> 00:18:33.360]  「就算我不願意也好,託付在我身上,我就去做
[00:18:33.360 --> 00:18:38.360]  職責在我身上,有什麼可誇呢?」
[00:18:38.360 --> 00:18:42.360]  大家知道我曾經做過心臟手術
[00:18:42.360 --> 00:18:45.360]  我的外科心臟手術醫生
[00:18:45.360 --> 00:18:46.360]  我去到他的辦公室
[00:18:46.360 --> 00:18:48.360]  有很多牌匾
[00:18:48.360 --> 00:18:50.360]  又有錦旗
[00:18:50.360 --> 00:18:52.360]  很多病人得到他幫助之後
[00:18:52.360 --> 00:18:54.360]  很感謝他送錦旗給他
[00:18:54.360 --> 00:18:56.360]  我也很感謝他
[00:18:56.360 --> 00:18:58.360]  但他就很自然地說
[00:18:58.360 --> 00:19:02.360]  「我很感謝病人這麼愛戴我
[00:19:02.360 --> 00:19:05.360]  不過也是我的職責」
[00:19:05.360 --> 00:19:08.360]  沒錯,也是一個職責
[00:19:08.360 --> 00:19:10.360]  如果當中有些勞苦
[00:19:10.360 --> 00:19:13.360]  有些工作
[00:19:13.360 --> 00:19:15.360]  有什麼可誇呢?
[00:19:15.360 --> 00:19:19.360]  大家一定會即時記起主耶穌所說的比喻
[00:19:19.360 --> 00:19:21.360]  一個僕人在田間耕田工作
[00:19:21.360 --> 00:19:23.360]  回到家的時候
[00:19:23.360 --> 00:19:27.360]  要立刻侍候主人吃飯
[00:19:27.360 --> 00:19:29.360]  有什麼可誇呢?
[00:19:29.360 --> 00:19:32.360]  他就說「我是無用的僕人
[00:19:32.360 --> 00:19:35.360]  所作的,是我應份作的」
[00:19:35.360 --> 00:19:38.360]  是我職責來的,是我應份作的
[00:19:38.360 --> 00:19:39.360]  因此保羅說
[00:19:39.360 --> 00:19:41.360]  「我沒有什麼可誇
[00:19:41.360 --> 00:19:44.360]  這是託付給我的責任」
[00:19:44.360 --> 00:19:46.360]  不單是給保羅
[00:19:46.360 --> 00:19:49.360]  而是給所有信主的人
[00:19:49.360 --> 00:19:50.360]  因為聖經說
[00:19:50.360 --> 00:19:55.360]  他把和好的道理託付給我們
[00:19:55.360 --> 00:19:57.360]  我們再看
[00:19:57.360 --> 00:19:59.360]  當時已經提到放棄權利
[00:19:59.360 --> 00:20:00.360]  接著保羅就說
[00:20:00.360 --> 00:20:03.360]  「我作眾人的僕人」
[00:20:03.360 --> 00:20:06.360]  大家看第十九節
[00:20:06.360 --> 00:20:09.360]  「我雖然自由,不受任何人管轄
[00:20:09.360 --> 00:20:12.360]  但我自願成為眾人的奴僕
[00:20:12.360 --> 00:20:16.360]  為的是要多得一些人」
[00:20:16.360 --> 00:20:18.360]  原來道成肉身有一個含義
[00:20:18.360 --> 00:20:21.360]  是願意做別人的僕人
[00:20:21.360 --> 00:20:24.360]  甚至說眾人的僕人
[00:20:24.360 --> 00:20:27.360]  但要做僕人有一個條件
[00:20:27.360 --> 00:20:30.360]  他必須自己是自由的
[00:20:30.360 --> 00:20:34.360]  他是甘願地、自願地作奴僕
[00:20:34.360 --> 00:20:36.360]  當我們離開罪之後
[00:20:36.360 --> 00:20:38.360]  我們不再被罪捆綁
[00:20:38.360 --> 00:20:41.360]  沒錯,有時我們會犯罪跌倒
[00:20:41.360 --> 00:20:44.360]  但我們可以有力量不犯罪
[00:20:44.360 --> 00:20:46.360]  但在微信主的時刻
[00:20:46.360 --> 00:20:49.360]  我們是沒有力量不犯罪的
[00:20:49.360 --> 00:20:50.360]  我們自由了
[00:20:50.360 --> 00:20:53.360]  我們不再被罪捆綁
[00:20:53.360 --> 00:20:54.360]  聖經教導我們
[00:20:54.360 --> 00:20:57.360]  我們要留心,不要再作奴僕
[00:20:57.360 --> 00:21:01.360]  不要再被物質控制我們
[00:21:01.360 --> 00:21:03.360]  記得《迦拉提書》第五章一節說
[00:21:03.360 --> 00:21:06.360]  「基督釋放了我」
[00:21:06.360 --> 00:21:08.360]  因此弟兄姊妹要小心
[00:21:08.360 --> 00:21:13.360]  不要再被奴僕的欺騙來脅制我們
[00:21:13.360 --> 00:21:15.360]  大家不知道有沒有看過一本報紙
[00:21:15.360 --> 00:21:18.360]  在內地現在有個新名詞
[00:21:18.360 --> 00:21:22.360]  叫做「屋奴」或者「樓奴」
[00:21:22.360 --> 00:21:25.360]  知不知道是甚麼?
[00:21:25.360 --> 00:21:27.360]  一世打工賺錢
[00:21:27.360 --> 00:21:29.360]  供了一層樓
[00:21:29.360 --> 00:21:31.360]  很辛苦,不理家庭
[00:21:31.360 --> 00:21:32.360]  不理自己的健康
[00:21:32.360 --> 00:21:34.360]  就在打工賺錢
[00:21:34.360 --> 00:21:38.360]  一世人做了一間屋的奴僕
[00:21:38.360 --> 00:21:42.360]  我想我們今天未必有奴隸制度
[00:21:42.360 --> 00:21:45.360]  但仍然有奴隸的事實
[00:21:45.360 --> 00:21:47.360]  或者你不是屋奴
[00:21:47.360 --> 00:21:51.360]  可能你是事業奴
[00:21:51.360 --> 00:21:54.360]  又或者是感情奴
[00:21:54.360 --> 00:21:57.360]  又或者是情慾奴
[00:21:57.360 --> 00:22:01.360]  又或者是打機奴
[00:22:01.360 --> 00:22:05.360]  終日被遊戲機捆綁著
[00:22:05.360 --> 00:22:08.360]  無論如何,聖經鼓勵我們
[00:22:08.360 --> 00:22:10.360]  既然主釋放了我們之後
[00:22:10.360 --> 00:22:12.360]  不要再作奴僕了
[00:22:12.360 --> 00:22:15.360]  因此格拉提書五章十三節繼續說
[00:22:15.360 --> 00:22:16.360]  我們不用回頭了
[00:22:16.360 --> 00:22:17.360]  聖經說弟兄姊妹
[00:22:17.360 --> 00:22:19.360]  既然你得以自由
[00:22:19.360 --> 00:22:22.360]  就不可以將自由
[00:22:22.360 --> 00:22:26.360]  當作放縱情慾的機會
[00:22:26.360 --> 00:22:31.360]  都要以愛心彼此的服侍
[00:22:31.360 --> 00:22:33.360]  用愛心彼此服侍
[00:22:33.360 --> 00:22:36.360]  意思是用愛心彼此作奴僕
[00:22:36.360 --> 00:22:38.360]  但現在不是無可奈何地
[00:22:38.360 --> 00:22:40.360]  做了誰的奴僕
[00:22:40.360 --> 00:22:42.360]  而是自己帶著愛心
[00:22:42.360 --> 00:22:45.360]  很甘願作對方的奴僕
[00:22:45.360 --> 00:22:48.360]  願意讓他得到好處
[00:22:48.360 --> 00:22:50.360]  最自由的人
[00:22:50.360 --> 00:22:54.360]  就是能夠甘心放下自己的權利
[00:22:54.360 --> 00:22:57.360]  甚至作別人的奴僕的人
[00:22:57.360 --> 00:23:00.360]  聖經就這樣勉勵我們
[00:23:00.360 --> 00:23:01.360]  有些時候
[00:23:01.360 --> 00:23:03.360]  大家知道我們當中有一個
[00:23:03.360 --> 00:23:04.360]  甘心的群體
[00:23:04.360 --> 00:23:06.360]  相見群體
[00:23:06.360 --> 00:23:09.360]  有時候我見弟兄姊妹年青力壯
[00:23:09.360 --> 00:23:11.360]  他們在星期六
[00:23:11.360 --> 00:23:14.360]  回來幫忙推置輪椅
[00:23:14.360 --> 00:23:17.360]  幫弟兄姊妹上落特選
[00:23:17.360 --> 00:23:18.360]  有時候我想
[00:23:18.360 --> 00:23:20.360]  難道他們沒有一個權利
[00:23:20.360 --> 00:23:24.360]  星期六在家裡多睡一場
[00:23:24.360 --> 00:23:28.360]  玩玩、吃吃、休息
[00:23:28.360 --> 00:23:29.360]  我這樣說
[00:23:29.360 --> 00:23:31.360]  我不是說不應該這樣做
[00:23:31.360 --> 00:23:34.360]  我只是說他們是有一種權利
[00:23:34.360 --> 00:23:36.360]  但是他們放棄了權利
[00:23:36.360 --> 00:23:40.360]  回來服侍相見的弟兄姊妹
[00:23:40.360 --> 00:23:42.360]  作為他們的僕人
[00:23:42.360 --> 00:23:45.360]  甚至很多時候要餵他們吃東西
[00:23:45.360 --> 00:23:48.360]  要在旁邊帶他們上廁所
[00:23:48.360 --> 00:23:50.360]  他們是放棄了一些權利
[00:23:50.360 --> 00:23:52.360]  來服侍他們
[00:23:52.360 --> 00:23:53.360]  又或者你發覺
[00:23:53.360 --> 00:23:55.360]  你身邊有很多弟兄姊妹
[00:23:55.360 --> 00:23:57.360]  其實都是如此來服侍
[00:23:57.360 --> 00:24:00.360]  我們有一群醫護的弟兄姊妹
[00:24:00.360 --> 00:24:04.360]  去到內地麻風村
[00:24:04.360 --> 00:24:07.360]  去幫那些病人洗傷口
[00:24:07.360 --> 00:24:10.360]  如果你明白麻風病人的傷口
[00:24:10.360 --> 00:24:12.360]  是潰爛的手腳
[00:24:12.360 --> 00:24:15.360]  打開繃帶之後
[00:24:15.360 --> 00:24:17.360]  那種情況
[00:24:17.360 --> 00:24:21.360]  連他們的子女都未必願意幫他們做
[00:24:21.360 --> 00:24:22.360]  但是這些弟兄姊妹
[00:24:22.360 --> 00:24:26.360]  他們作麻風病人的僕人
[00:24:26.360 --> 00:24:29.360]  或者我們不需要說得很偉大
[00:24:29.360 --> 00:24:32.360]  在你身邊很多時候有很多的人
[00:24:32.360 --> 00:24:38.360]  你怎樣可以學習去做他們的僕人
[00:24:38.360 --> 00:24:40.360]  波羅在下面的經文當中
[00:24:40.360 --> 00:24:41.360]  一直這樣說
[00:24:41.360 --> 00:24:43.360]  我們今天不會詳細地看
[00:24:43.360 --> 00:24:46.360]  你會看到下面在第20節
[00:24:46.360 --> 00:24:49.360]  他說我對猶太人就作猶太人
[00:24:49.360 --> 00:24:50.360]  我要得到他們
[00:24:50.360 --> 00:24:52.360]  對律法以下的人
[00:24:52.360 --> 00:24:54.360]  雖然我自己不在律法之下
[00:24:54.360 --> 00:24:57.360]  還是作了律法之下的人
[00:24:57.360 --> 00:24:59.360]  我知道猶太人的律法規條
[00:24:59.360 --> 00:25:01.360]  有無數這麼多條
[00:25:01.360 --> 00:25:04.360]  這些對舊恩是無關的
[00:25:04.360 --> 00:25:06.360]  但是波羅不介意
[00:25:06.360 --> 00:25:10.360]  他樂意按這些規條來生活
[00:25:10.360 --> 00:25:12.360]  以致能夠表達出
[00:25:12.360 --> 00:25:14.360]  和他們之間的關係
[00:25:14.360 --> 00:25:15.360]  接納他們
[00:25:15.360 --> 00:25:17.360]  也表達愛他們
[00:25:17.360 --> 00:25:19.360]  對於那些軟弱的人
[00:25:19.360 --> 00:25:22.360]  那些認為祭過神的肉
[00:25:22.360 --> 00:25:23.360]  不可以吃的
[00:25:23.360 --> 00:25:25.360]  波羅知道沒有一些問題
[00:25:25.360 --> 00:25:27.360]  但是他當自己是軟弱的
[00:25:27.360 --> 00:25:30.360]  他就放棄吃肉的權利
[00:25:30.360 --> 00:25:32.360]  這些大家看聖經都會看到
[00:25:32.360 --> 00:25:34.360]  但是那個原則就是
[00:25:34.360 --> 00:25:37.360]  在不違背真理的原則之下
[00:25:37.360 --> 00:25:42.360]  願意去適應任何的生活的形式
[00:25:42.360 --> 00:25:44.360]  讓對方知道你接納他
[00:25:44.360 --> 00:25:45.360]  你愛他
[00:25:45.360 --> 00:25:48.360]  從此他將福音帶給他
[00:25:48.360 --> 00:25:50.360]  我很深刻的一件事情
[00:25:50.360 --> 00:25:53.360]  有一年我去到在內地的雲南
[00:25:53.360 --> 00:25:56.360]  去到一些少數民族的村寨
[00:25:56.360 --> 00:25:58.360]  他們很開心有外人來探望他們
[00:25:58.360 --> 00:26:00.360]  知道有牧師來
[00:26:00.360 --> 00:26:01.360]  當我們是上賓
[00:26:01.360 --> 00:26:04.360]  款待我們吃東西
[00:26:04.360 --> 00:26:07.360]  然後我發覺他們將豬頭
[00:26:07.360 --> 00:26:11.360]  放在我面前
[00:26:11.360 --> 00:26:12.360]  然後他們說
[00:26:12.360 --> 00:26:15.360]  一隻豬最好就是豬頭
[00:26:15.360 --> 00:26:18.360]  豬頭最好就是豬鼻哥
[00:26:18.360 --> 00:26:24.360]  然後他們將豬鼻哥放在碗裡
[00:26:24.360 --> 00:26:27.360]  我很大的掙扎
[00:26:27.360 --> 00:26:29.360]  但我嘗試吃
[00:26:29.360 --> 00:26:30.360]  我吃不完
[00:26:30.360 --> 00:26:32.360]  不過我嘗試
[00:26:32.360 --> 00:26:35.360]  我就想像很多的宣教士
[00:26:35.360 --> 00:26:38.360]  很多學習道成肉身的人
[00:26:38.360 --> 00:26:40.360]  都有很多適應
[00:26:40.360 --> 00:26:44.360]  很多對自己生活方式的調整
[00:26:44.360 --> 00:26:45.360]  但是不要緊
[00:26:45.360 --> 00:26:47.360]  如果能夠讓對方信主
[00:26:47.360 --> 00:26:49.360]  這些一切都值得
[00:26:49.360 --> 00:26:52.360]  因此你看回二十三節所說
[00:26:52.360 --> 00:26:55.360]  在最後 保羅就說
[00:26:55.360 --> 00:26:58.360]  或者二十二節最後
[00:26:58.360 --> 00:27:01.360]  無論如何總要救一些人
[00:27:01.360 --> 00:27:03.360]  我所作的一切
[00:27:03.360 --> 00:27:05.360]  都是為了福音的緣故
[00:27:05.360 --> 00:27:07.360]  好讓我與別人
[00:27:07.360 --> 00:27:09.360]  同享福音的好處
[00:27:09.360 --> 00:27:10.360]  弟兄姊妹
[00:27:10.360 --> 00:27:11.360]  將二十三節再讀一次
[00:27:11.360 --> 00:27:13.360]  將經文放在你的心裡
[00:27:13.360 --> 00:27:14.360]  二十三節
[00:27:14.360 --> 00:27:16.360]  我所作的一切
[00:27:16.360 --> 00:27:19.360]  都是為了福音的緣故
[00:27:19.360 --> 00:27:21.360]  好讓我與別人
[00:27:21.360 --> 00:27:23.360]  同享福音的好處
[00:27:23.360 --> 00:27:26.360]  同享福音的好處
[00:27:26.360 --> 00:27:28.360]  是我們最深渴望
[00:27:28.360 --> 00:27:31.360]  能夠成全到的目的
[00:27:31.360 --> 00:27:32.360]  最後我講講
[00:27:32.360 --> 00:27:33.360]  我剛剛早一陣子
[00:27:33.360 --> 00:27:36.360]  跟一位我們中間的姊妹來聊天
[00:27:36.360 --> 00:27:39.360]  這位姊妹她自己單身姊妹
[00:27:39.360 --> 00:27:43.360]  去到在內地一些大學的城區
[00:27:43.360 --> 00:27:47.360]  在當中跟他們的大學生生活
[00:27:47.360 --> 00:27:49.360]  透過一間餐館來接觸
[00:27:49.360 --> 00:27:51.360]  當地的大學生
[00:27:51.360 --> 00:27:52.360]  但這個大學城區
[00:27:52.360 --> 00:27:54.360]  不是一樓大學
[00:27:54.360 --> 00:27:56.360]  是二三樓的大學
[00:27:56.360 --> 00:27:59.360]  當她跟這些學生聊天的時候
[00:27:59.360 --> 00:28:00.360]  發覺他們很艱難
[00:28:00.360 --> 00:28:02.360]  因為很多從農村出來
[00:28:02.360 --> 00:28:05.360]  父母用了很多代價
[00:28:05.360 --> 00:28:06.360]  傾家蕩產
[00:28:06.360 --> 00:28:08.360]  才給他們一點錢
[00:28:08.360 --> 00:28:10.360]  出來讀書
[00:28:10.360 --> 00:28:12.360]  但去到大學的時候發覺
[00:28:12.360 --> 00:28:14.360]  原來這間大學是賺錢的
[00:28:14.360 --> 00:28:16.360]  沒有正規的老師
[00:28:16.360 --> 00:28:17.360]  就算畢業
[00:28:17.360 --> 00:28:20.360]  將來都不知道能不能找到工作
[00:28:20.360 --> 00:28:22.360]  很傷心
[00:28:22.360 --> 00:28:26.360]  很怕虧負了父母的心意
[00:28:26.360 --> 00:28:30.360]  很怕將來沒有工作
[00:28:30.360 --> 00:28:33.360]  我們的姊妹就在當中跟他們聊天
[00:28:33.360 --> 00:28:34.360]  跟他們相處
[00:28:34.360 --> 00:28:36.360]  跟他們一起哭
[00:28:36.360 --> 00:28:38.360]  跟他們一起祈禱
[00:28:38.360 --> 00:28:41.360]  但就是在這樣的情況下
[00:28:41.360 --> 00:28:45.360]  有很多大學生信耶穌
[00:28:45.360 --> 00:28:47.360]  他們突然間明白
[00:28:47.360 --> 00:28:48.360]  神的愛
[00:28:48.360 --> 00:28:50.360]  不單是一套理念
[00:28:50.360 --> 00:28:51.360]  是有一個人
[00:28:51.360 --> 00:28:52.360]  將神的愛
[00:28:52.360 --> 00:28:54.360]  活現在他們眼前
[00:28:54.360 --> 00:28:55.360]  而他們知道
[00:28:55.360 --> 00:28:58.360]  這位上帝有盼望給他們
[00:28:58.360 --> 00:29:01.360]  他們就在當中信耶穌
[00:29:01.360 --> 00:29:04.360]  各位頂智妹
[00:29:04.360 --> 00:29:06.360]  我這次講這段經文的時候
[00:29:06.360 --> 00:29:09.360]  我都問自己一個問題
[00:29:09.360 --> 00:29:11.360]  我可以怎樣學習
[00:29:11.360 --> 00:29:13.360]  道成肉身
[00:29:13.360 --> 00:29:17.360]  怎樣學習主耶穌給我的榜樣
[00:29:17.360 --> 00:29:18.360]  我都問一個問題
[00:29:18.360 --> 00:29:19.360]  很多人說
[00:29:19.360 --> 00:29:23.360]  北宣是一些中產人士的教會
[00:29:23.360 --> 00:29:26.360]  中產人士一個特徵
[00:29:26.360 --> 00:29:29.360]  就是為自己的前途打拼
[00:29:29.360 --> 00:29:31.360]  因為我們有基本的能力
[00:29:31.360 --> 00:29:34.360]  可以建立自己的生活
[00:29:34.360 --> 00:29:35.360]  自己的學業
[00:29:35.360 --> 00:29:37.360]  事業等等
[00:29:37.360 --> 00:29:39.360]  但是中產人士
[00:29:39.360 --> 00:29:41.360]  無論你是什麼狀況
[00:29:41.360 --> 00:29:44.360]  能不能夠道成肉身呢?
[00:29:44.360 --> 00:29:48.360]  有自己的
[00:29:48.360 --> 00:29:51.360]  很多所謂既得利益的人
[00:29:51.360 --> 00:29:54.360]  能不能夠道成肉身呢?
[00:29:54.360 --> 00:29:57.360]  能不能夠為福音的緣故
[00:29:57.360 --> 00:30:00.360]  作別人的奴僕呢?
[00:30:00.360 --> 00:30:05.360]  我不敢單單問大家
[00:30:05.360 --> 00:30:07.360]  我都問自己
[00:30:07.360 --> 00:30:10.360]  求神憐憫北宣
[00:30:10.360 --> 00:30:12.360]  我們眾頂智妹
[00:30:12.360 --> 00:30:13.360]  我們都思想
[00:30:13.360 --> 00:30:16.360]  如果不是基督耶穌道成肉身
[00:30:16.360 --> 00:30:19.360]  你和我今天都會沒有盼望
[00:30:19.360 --> 00:30:22.360]  如果不是那些宣教事業
[00:30:22.360 --> 00:30:23.360]  定下基礎
[00:30:23.360 --> 00:30:25.360]  我們不會有北宣
[00:30:25.360 --> 00:30:27.360]  或者有一天
[00:30:27.360 --> 00:30:28.360]  有人會告訴你
[00:30:28.360 --> 00:30:30.360]  如果不是因為你
[00:30:30.360 --> 00:30:33.360]  我們都會沒有盼望
[00:30:34.360 --> 00:30:35.360]  因此頂智妹
[00:30:35.360 --> 00:30:37.360]  求神幫助我們
[00:30:37.360 --> 00:30:41.360]  讓我們學習道成肉身
[00:30:41.360 --> 00:30:42.360]  為福音的緣故
[00:30:42.360 --> 00:30:45.360]  作別人的僕人
[00:30:45.360 --> 00:30:46.360]  我們一起祈禱

