
[00:00:00.000 --> 00:00:05.600]  我們今天還是繼續要查考聖經新約裏面
[00:20:15.800 --> 00:20:17.400]  他這樣說
[00:20:17.400 --> 00:20:21.000]  這大概二百位的新會友之中
[00:20:21.000 --> 00:20:23.000]  除了兩個人以外
[00:20:23.000 --> 00:20:26.200]  都知道在他們信祝以前
[00:20:26.200 --> 00:20:30.000]  有人爲他們的得救懇切禱告
[00:20:30.000 --> 00:20:33.600]  哎呀這個發現真是一個寶貴的發現
[00:20:33.600 --> 00:20:35.000]  重要的發現
[00:20:35.000 --> 00:20:36.400]  讓我們知道
[00:20:36.400 --> 00:20:39.000]  我們的禱告蒙神吹聽
[00:20:39.000 --> 00:20:40.600]  我們爲人禱告
[00:20:40.600 --> 00:20:42.400]  神就感動他
[00:20:42.400 --> 00:20:44.200]  神的靈做工的時候
[00:20:44.200 --> 00:20:46.800]  他們就會悔改悔轉
[00:20:46.800 --> 00:20:50.400]  歸向神蒙恩的救
[00:20:50.400 --> 00:20:54.600]  我們現在看看主耶穌在世的時候
[00:20:54.600 --> 00:20:58.600]  他最後爲門徒禱告
[00:20:58.600 --> 00:21:01.000]  他說禱告是什麼事
[00:21:01.000 --> 00:21:06.000]  他的最後的最寶貴的禱告裏面的要點是什麼
[00:21:06.000 --> 00:21:10.400]  這個禱文記載在約翰福音第十七章裏面
[00:21:10.400 --> 00:21:11.600]  我們看看
[00:21:11.600 --> 00:21:18.400]  這十七章記載主耶穌最後的寶貴的禱告的五個重點
[00:21:18.400 --> 00:21:24.400]  都是他在禱告中爲我們向神呼求的
[00:21:24.400 --> 00:21:26.000]  第一個重點
[00:21:26.000 --> 00:21:29.200]  第十七章十五節十六節
[00:21:29.200 --> 00:21:33.400]  主說:我不求你叫他們離開世界
[00:21:33.400 --> 00:21:36.600]  只求你保守他們脫離那惡者
[00:21:36.600 --> 00:21:38.600]  他們不屬世界
[00:21:38.600 --> 00:21:42.600]  正如我不屬世界一樣
[00:21:42.600 --> 00:21:45.000]  主不屬這個世界
[00:21:45.000 --> 00:21:48.600]  所以世界把主釘死在世的架上
[00:21:48.600 --> 00:21:51.200]  這個世界是與主爲敵的
[00:21:51.200 --> 00:21:54.800]  我們屬主所以也不屬這個世界
[00:21:54.800 --> 00:21:58.600]  我們和世界裏的一切的罪惡都分開
[00:21:58.600 --> 00:22:02.600]  這個世界裏面不合神執意的一切的事
[00:22:02.600 --> 00:22:03.800]  黑暗的事
[00:22:03.800 --> 00:22:06.600]  我們都分開隔離
[00:22:06.600 --> 00:22:08.600]  我們走在主的路上
[00:22:08.600 --> 00:22:09.800]  跟從主
[00:22:09.800 --> 00:22:12.600]  我們屬主而不屬這個世界
[00:22:12.600 --> 00:22:14.200]  我們不屬世界
[00:22:14.200 --> 00:22:18.600]  不是表示我們不關心世界的事和世人的需要
[00:22:18.600 --> 00:22:22.800]  乃是我們不屬於這個世界的罪惡和黑暗
[00:22:22.800 --> 00:22:25.800]  我們是分別爲聖的人
[00:22:25.800 --> 00:22:27.200]  第二個重點
[00:22:27.200 --> 00:22:28.800]  主禱告說
[00:22:28.800 --> 00:22:32.400]  第十七章十七節這樣記載
[00:22:32.400 --> 00:22:35.400]  求你用真理使他們成聖
[00:22:35.400 --> 00:22:38.000]  你的道就是真理
[00:22:38.000 --> 00:22:40.800]  我們如果要得到成聖
[00:22:40.800 --> 00:22:42.000]  只有一個辦法
[00:22:42.000 --> 00:22:43.600]  就是最好的辦法
[00:22:43.600 --> 00:22:46.600]  就是用主的道充滿我們的心
[00:22:46.600 --> 00:22:48.400]  我們裏面充滿了
[00:22:48.400 --> 00:22:51.800]  這外面的任何的東西就不能夠進去了
[00:22:51.800 --> 00:22:54.200]  所以成聖最好的辦法
[00:22:54.200 --> 00:22:56.400]  就是讓主充滿我們的心
[00:22:56.400 --> 00:22:58.400]  主的道充滿我們的心
[00:22:58.400 --> 00:23:00.000]  我們的心滿了
[00:23:00.000 --> 00:23:02.600]  罪惡就不能進去了
[00:23:02.600 --> 00:23:06.000]  有這樣一個古代的希臘的神話
[00:23:06.000 --> 00:23:09.600]  說在地中海的某一個小島上
[00:23:09.600 --> 00:23:12.000]  有一條沒人魚住在那裏
[00:23:12.000 --> 00:23:13.600]  它很會唱歌
[00:23:13.600 --> 00:23:15.800]  每逢有船經過的時候
[00:23:15.800 --> 00:23:17.000]  它就唱歌
[00:23:17.000 --> 00:23:19.400]  這船上的人聽到它的歌聲
[00:23:19.400 --> 00:23:20.800]  就受迷惑
[00:23:20.800 --> 00:23:24.000]  就失去了清醒的理智
[00:23:24.000 --> 00:23:27.400]  就許多的人因此就翻船喪命
[00:23:27.400 --> 00:23:30.000]  那麼後來有一隻船經過這裏
[00:23:30.000 --> 00:23:33.000]  船上的人預先知道這件事了
[00:23:33.000 --> 00:23:37.000]  那麼於是有人就用東西把耳朵塞住
[00:23:37.000 --> 00:23:40.200]  免得聽見歌聲受迷惑
[00:23:40.200 --> 00:23:41.800]  他們用這樣的辦法
[00:23:41.800 --> 00:23:44.600]  但是在這個船上有一個人
[00:23:44.600 --> 00:23:46.600]  他很懂得彈琴
[00:23:46.600 --> 00:23:50.600]  彈的聲音非常的美妙動聽
[00:23:50.600 --> 00:23:52.400]  船行到這的時候
[00:23:52.400 --> 00:23:55.400]  這個人就拿起他的琴來彈
[00:23:55.400 --> 00:23:58.000]  結果船上的人一聽
[00:23:58.000 --> 00:24:02.000]  都被他的琴聲音所吸引了
[00:24:02.000 --> 00:24:04.000]  他們的全部的注意力
[00:24:04.000 --> 00:24:07.200]  都集中在這個琴音之上了
[00:24:07.200 --> 00:24:09.600]  於是他們就不再聽見
[00:24:09.600 --> 00:24:11.400]  那個島上的沒人魚的
[00:24:11.400 --> 00:24:13.400]  迷惑人的歌聲了
[00:24:13.400 --> 00:24:18.600]  因此他們全船的人都得到平安
[00:24:18.600 --> 00:24:23.000]  是的 主怎麼樣使我們得到平安呢?
[00:24:23.000 --> 00:24:26.800]  就是用他的真理之道充滿我們的心
[00:24:26.800 --> 00:24:29.200]  用他的愛充滿我們的心
[00:24:29.200 --> 00:24:32.000]  用他的同在充滿我們的心
[00:24:32.000 --> 00:24:35.600]  我們勝過罪惡成爲聖潔
[00:24:35.600 --> 00:24:38.600]  不是用塞住耳朵的辦法
[00:24:38.600 --> 00:24:43.200]  乃是用被真理之道充滿心中的辦法
[00:24:43.200 --> 00:24:44.800]  第三個要點
[00:24:44.800 --> 00:24:49.200]  主耶穌在禱告中說17章18節
[00:24:49.200 --> 00:24:52.000]  你怎樣差我到世上
[00:24:52.000 --> 00:24:55.400]  我也照樣差他們到世上
[00:24:55.400 --> 00:24:56.600]  這就是說
[00:24:56.600 --> 00:24:59.400]  屬主的人都有一個使命
[00:24:59.400 --> 00:25:02.800]  我們在世上要完成主的使命
[00:25:02.800 --> 00:25:04.400]  尊敬祂的旨意
[00:25:04.400 --> 00:25:05.400]  榮耀祂
[00:25:05.400 --> 00:25:09.600]  和別人分享祂的救恩和恩典
[00:25:09.600 --> 00:25:11.200]  第四個要點
[00:25:11.200 --> 00:25:14.400]  主耶穌在約翰福音17章13節
[00:25:14.400 --> 00:25:15.800]  這樣禱告說
[00:25:15.800 --> 00:25:18.000]  現在我往你那裏去
[00:25:18.000 --> 00:25:20.800]  我還在世上的時候說這話
[00:25:20.800 --> 00:25:23.800]  是叫他們心裏充滿我的喜樂
[00:25:23.800 --> 00:25:26.000]  主要我們心裏充滿復活的
[00:25:26.000 --> 00:25:28.000]  主與我們同在的喜樂
[00:25:28.000 --> 00:25:29.800]  這是一個活潑的喜樂
[00:25:29.800 --> 00:25:31.400]  永不改變的喜樂
[00:25:31.400 --> 00:25:33.400]  最後第五個要點
[00:25:33.400 --> 00:25:36.600]  主耶穌在17章20節這樣說
[00:25:36.600 --> 00:25:39.000]  我不但爲這些人祈求
[00:25:39.000 --> 00:25:42.600]  也爲那些因他們的話信我的人祈求
[00:25:42.600 --> 00:25:44.600]  使他們都和而爲一
[00:25:44.600 --> 00:25:47.400]  主要我們所有屬祂的人
[00:25:47.400 --> 00:25:50.200]  都在祂的愛中和而爲一
[00:25:50.200 --> 00:25:51.200]  阿們
