
[00:00:00.000 --> 00:00:04.240]  大家知道我們這段時間一直在思想聖潔心援
[00:18:19.920 --> 00:18:21.320]  他放上時間
[00:18:21.320 --> 00:18:26.400]  去跟太太更多的一起相處
[00:18:26.400 --> 00:18:27.360]  然後他就說
[00:18:27.360 --> 00:18:30.200]  人生這麼多年來到這個階段
[00:18:30.200 --> 00:18:31.880]  第一次最深刻感受
[00:18:31.880 --> 00:18:36.440]  跟太太一種滿足的關係
[00:18:36.440 --> 00:18:39.000]  我很記得這位弟兄所講述的事情
[00:18:39.000 --> 00:18:40.080]  但我就想起
[00:18:40.080 --> 00:18:41.240]  當他人生的路
[00:18:41.240 --> 00:18:45.040]  何時他開始知道轉向神
[00:18:45.040 --> 00:18:46.640]  他知道
[00:18:46.640 --> 00:18:48.920]  行在神的心意裏面
[00:18:48.920 --> 00:18:53.480]  在那個時候他得到的是真正的恩福
[00:18:53.480 --> 00:18:56.480]  神所應許的是真正的福氣
[00:18:56.480 --> 00:18:58.920]  沒錯,有些時候他未必立刻
[00:18:58.920 --> 00:19:01.920]  來將這些恩福賜下
[00:19:01.920 --> 00:19:05.120]  但當我們聽從他的道
[00:19:05.120 --> 00:19:08.080]  他必然會賜下恩福
[00:19:08.080 --> 00:19:09.000]  當然大家明白
[00:19:09.000 --> 00:19:09.960]  有些時候
[00:19:09.960 --> 00:19:11.600]  我們說到聖經裏面的舊約
[00:19:11.600 --> 00:19:13.520]  聖經提到那些得罪上帝的人
[00:19:13.520 --> 00:19:15.960]  神要審判、神要懲罰
[00:19:15.960 --> 00:19:18.040]  甚至這裏聖經所講及的
[00:19:18.040 --> 00:19:20.600]  這個審判是足足的臨到
[00:19:20.600 --> 00:19:23.440]  但同樣你看回聖經整體來看的時候
[00:19:23.440 --> 00:19:29.040]  神有些時候仍然是延遲審判
[00:19:29.040 --> 00:19:30.520]  為甚麼呢?
[00:19:30.520 --> 00:19:32.000]  因為聖經強調
[00:19:32.000 --> 00:19:38.320]  神要賜下恩惠給人有悔改的空間
[00:19:38.320 --> 00:19:40.080]  因此一直等候
[00:19:40.080 --> 00:19:41.320]  希望他悔改
[00:19:41.320 --> 00:19:45.160]  以至能夠不至於讓審判臨到
[00:19:45.160 --> 00:19:47.000]  同樣對很多教徒來說
[00:19:47.000 --> 00:19:49.520]  一些行在神的心意裏面的人
[00:19:49.520 --> 00:19:54.040]  或許他未必即時領受某些恩福
[00:19:54.040 --> 00:19:55.720]  或許神有他的時間
[00:19:55.720 --> 00:19:57.520]  他的心意、他的方式
[00:19:57.520 --> 00:20:01.240]  但肯定當他聽從神的旨意
[00:20:01.240 --> 00:20:03.560]  行在神的愛當中的時候
[00:20:03.560 --> 00:20:06.360]  神要應許將各樣的恩惠
[00:20:06.360 --> 00:20:08.920]  賜予在他的生命當中
[00:20:08.920 --> 00:20:11.520]  因此進入迦南地時
[00:20:11.520 --> 00:20:13.320]  摩西吩咐
[00:20:13.320 --> 00:20:17.280]  你們要保守自己在神的愛中
[00:20:17.280 --> 00:20:19.240]  聽從神的話
[00:20:19.240 --> 00:20:21.840]  行神的路
[00:20:21.840 --> 00:20:23.000]  我們再看
[00:20:23.000 --> 00:20:24.760]  在第三方面我們再讀的時候
[00:20:24.760 --> 00:20:29.920]  去到聖經一段經文最後25、26節
[00:20:29.920 --> 00:20:32.600]  25節不如我們大家讀出來
[00:20:32.600 --> 00:20:37.240]  「他們的神像你們要用火焚燒
[00:20:37.240 --> 00:20:41.160]  神像上的金銀你不可貪愛
[00:20:41.160 --> 00:20:43.560]  也不可據為己有
[00:20:43.560 --> 00:20:46.640]  免得你因此陷入枉牢
[00:20:46.640 --> 00:20:51.280]  因為這是耶和華你的神所要的」
[00:20:51.280 --> 00:20:53.000]  好 我們讀到這裡
[00:20:53.000 --> 00:20:55.960]  你會發覺摩西很清楚地提醒他們
[00:20:55.960 --> 00:20:57.000]  去到迦南地
[00:20:57.000 --> 00:20:58.880]  你們會見到很多當地人
[00:20:58.880 --> 00:21:02.040]  在拜不同的偶像
[00:21:02.040 --> 00:21:05.480]  這些偶像會影響你
[00:21:05.480 --> 00:21:08.120]  你會記得在前面第七章
[00:21:08.120 --> 00:21:09.280]  其實一開始的時候
[00:21:09.280 --> 00:21:10.200]  如果你有經文
[00:21:10.200 --> 00:21:11.440]  你會留意到
[00:21:11.440 --> 00:21:12.560]  上帝已經提醒他們
[00:21:12.560 --> 00:21:15.880]  不要和當地人去結親
[00:21:15.880 --> 00:21:18.040]  否則他們會引誘你們的心
[00:21:18.040 --> 00:21:20.920]  去拜他們的假神偶像
[00:21:20.920 --> 00:21:23.800]  你們的心就偏移離開上帝
[00:21:23.800 --> 00:21:27.000]  神的憤怒就臨到
[00:21:27.000 --> 00:21:28.080]  在迦南地的時候
[00:21:28.080 --> 00:21:29.600]  會有很多不同的偶像
[00:21:29.600 --> 00:21:31.840]  當然我們今天其實都有
[00:21:31.840 --> 00:21:34.320]  有形的 無形的偶像
[00:21:34.320 --> 00:21:37.480]  有時候都會在我們身邊出現
[00:21:37.480 --> 00:21:41.160]  但聖經就說這些偶像要用火焚燒它
[00:21:41.160 --> 00:21:45.480]  意味著不要讓它再成為新的誘惑
[00:21:45.480 --> 00:21:48.200]  或者有些是用金銀去做的
[00:21:48.200 --> 00:21:50.160]  你都不要去顧惜
[00:21:50.160 --> 00:21:53.560]  你都去將它拋棄
[00:21:53.560 --> 00:21:56.760]  沒錯 金銀本身好像也有一些價值
[00:21:56.760 --> 00:22:00.040]  但曾經用來運用作偶像
[00:22:00.040 --> 00:22:01.280]  你要去拋棄它
[00:22:01.280 --> 00:22:04.840]  免得它再出現成為你的網絡
[00:22:04.840 --> 00:22:07.840]  或者你甚至用它成為新的偶像
[00:22:07.840 --> 00:22:12.080]  來叫自己墮入這些網絡當中
[00:22:12.080 --> 00:22:13.520]  這些事情聖經就說
[00:22:13.520 --> 00:22:15.360]  你們要很小心
[00:22:15.360 --> 00:22:17.800]  免得它在你生命當中
[00:22:17.800 --> 00:22:20.520]  取代了神的位置
[00:22:20.520 --> 00:22:22.880]  所以你們要打碎這些偶像
[00:22:22.880 --> 00:22:26.480]  要將它全部用火焚燒
[00:22:26.480 --> 00:22:30.800]  很多這種很清晰的描述
[00:22:30.800 --> 00:22:33.560]  當然我們弟兄姊妹在我們身處的環境
[00:22:33.560 --> 00:22:36.760]  都有很多不同可能的偶像
[00:22:36.760 --> 00:22:40.440]  我最近跟一些弟兄姊妹聊天
[00:22:40.440 --> 00:22:43.320]  就是聊旅遊的事情
[00:22:43.320 --> 00:22:46.600]  暑假期間很多弟兄姊妹有外出旅遊
[00:22:46.600 --> 00:22:50.520]  有很多人去韓國旅遊
[00:22:50.520 --> 00:22:53.880]  大家就說現在很流行
[00:22:53.880 --> 00:22:55.840]  一種旅遊方式
[00:22:55.840 --> 00:22:57.480]  什麼旅遊呢?
[00:22:57.480 --> 00:23:02.080]  就是旅遊整容
[00:23:02.080 --> 00:23:05.320]  六天包你改頭換面
[00:23:05.320 --> 00:23:08.760]  回來另一個人
[00:23:08.760 --> 00:23:10.880]  有些人甚至覺得
[00:23:10.880 --> 00:23:12.320]  現在去韓國
[00:23:12.320 --> 00:23:15.640]  很多美女在街上
[00:23:15.640 --> 00:23:16.560]  但小心看的時候
[00:23:16.560 --> 00:23:19.480]  個個都差不多樣子
[00:23:19.480 --> 00:23:21.480]  都好像按照一個標準
[00:23:21.480 --> 00:23:27.520]  一個美貌的標準來整容
[00:23:27.520 --> 00:23:31.000]  這個時代太重視外貌
[00:23:31.000 --> 00:23:33.440]  沒錯美貌是神所賜的
[00:23:33.440 --> 00:23:35.320]  我們可以很為他們
[00:23:35.320 --> 00:23:37.560]  為我們感恩
[00:23:37.560 --> 00:23:40.400]  但是人什麼時候將一些美善的事情
[00:23:40.400 --> 00:23:42.520]  變成一些最重要的事情
[00:23:42.520 --> 00:23:45.240]  甚至是超越了神的位置
[00:23:45.240 --> 00:23:47.480]  取代了神的位置
[00:23:47.480 --> 00:23:52.600]  用很多時間放在美容上
[00:23:52.600 --> 00:23:54.440]  用很多金錢
[00:23:54.440 --> 00:23:57.480]  很多代價
[00:23:57.480 --> 00:24:00.560]  放在很多裝扮、衣飾上
[00:24:00.560 --> 00:24:02.600]  不知不覺美善的事情
[00:24:02.600 --> 00:24:04.440]  反而成為了偶像
[00:24:04.440 --> 00:24:07.920]  以致不再以神為神
[00:24:07.920 --> 00:24:10.240]  好像一些東西
[00:24:10.240 --> 00:24:13.360]  反而成為了你心中的上帝
[00:24:13.360 --> 00:24:15.480]  聖經用一些很強的字眼說
[00:24:15.480 --> 00:24:18.160]  你們要厭惡這些事情
[00:24:18.160 --> 00:24:22.720]  免得這些事情成為你的網絡
[00:24:22.720 --> 00:24:23.440]  各位兄弟姐妹
[00:24:23.440 --> 00:24:26.080]  我們剛才讀到聖經
[00:24:26.080 --> 00:24:28.160]  你記得聖經說
[00:24:28.160 --> 00:24:30.560]  我們今天神給我們有豐盛的生命
[00:24:30.560 --> 00:24:31.800]  是應許之地
[00:24:31.800 --> 00:24:34.520]  但你留意在人生的路上
[00:24:34.520 --> 00:24:39.400]  信靠上帝拒絕去行惡
[00:24:39.400 --> 00:24:43.000]  方膽因為知道他是大而可畏的上帝
[00:24:43.000 --> 00:24:44.760]  去拒絕行惡
[00:24:44.760 --> 00:24:46.680]  亦留心在人生的路上
[00:24:46.680 --> 00:24:48.720]  保守自己在神的愛當中
[00:24:48.720 --> 00:24:50.800]  聽從神的話
[00:24:50.800 --> 00:24:52.600]  第三
[00:24:52.600 --> 00:24:56.560]  決心將心中有的偶像清除
[00:24:56.560 --> 00:24:59.720]  以致你可以得到真正的祝福
[00:24:59.720 --> 00:25:01.680]  就是神自己
[00:25:01.680 --> 00:25:04.000]  我們一起祈禱

