
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,各位來賓,聖誕快樂!
[00:20:13.000 --> 00:20:14.000]  在生活當中面對著困難
[00:20:14.000 --> 00:20:16.000]  但仍然有一種平安
[00:20:16.000 --> 00:20:18.000]  那種平安從哪裡來呢?
[00:20:18.000 --> 00:20:19.000]  第29節
[00:20:19.000 --> 00:20:23.000]  那差我來的,是與我同在
[00:20:23.000 --> 00:20:26.000]  他沒有撇下我獨自在這裡
[00:20:26.000 --> 00:20:31.000]  因為我常作祂所喜悅的事
[00:20:31.000 --> 00:20:33.000]  在耶穌的生當中
[00:20:33.000 --> 00:20:35.000]  祂不斷作神所喜悅的事情
[00:20:35.000 --> 00:20:37.000]  不斷去思想神對祂的要求
[00:20:37.000 --> 00:20:38.000]  神對祂的心意
[00:20:38.000 --> 00:20:40.000]  而是行在當中
[00:20:40.000 --> 00:20:41.000]  因此祂不覺得孤單
[00:20:41.000 --> 00:20:43.000]  因為祂知道神與祂同在
[00:20:43.000 --> 00:20:45.000]  因為耶穌這位神
[00:20:45.000 --> 00:20:47.000]  是喜悅祂所作的事情
[00:20:47.000 --> 00:20:50.000]  因此平安臨到祂的生命當中
[00:20:50.000 --> 00:20:53.000]  在最後,我想跟大家多看一次聖經
[00:20:53.000 --> 00:20:55.000]  當我們看到這些經文的時候
[00:20:55.000 --> 00:20:57.000]  我們就明白到
[00:20:57.000 --> 00:20:59.000]  我們爭取神在我們生命當中
[00:20:59.000 --> 00:21:00.000]  給予我們喜悅的時候
[00:21:00.000 --> 00:21:02.000]  我們就發覺我們需要去信靠祂
[00:21:02.000 --> 00:21:04.000]  我們需要去馴服祂
[00:21:04.000 --> 00:21:07.000]  這就成為了整個教徒人生當中
[00:21:07.000 --> 00:21:09.000]  一個最重要的核心
[00:21:09.000 --> 00:21:12.000]  在信靠,在馴服當中
[00:21:12.000 --> 00:21:14.000]  我們就得到神的喜悅
[00:21:14.000 --> 00:21:16.000]  地上的平安
[00:21:16.000 --> 00:21:18.000]  神所賜的在地上的平安
[00:21:18.000 --> 00:21:21.000]  就充充滿滿的臨到我們身上
[00:21:21.000 --> 00:21:23.000]  因此我們再看另一節聖經
[00:21:23.000 --> 00:21:25.000]  《約翰一書》
[00:21:25.000 --> 00:21:31.000]  《約翰一書》第三章第23節
[00:21:31.000 --> 00:21:46.000]  《約翰一書》第三章第23節
[00:21:46.000 --> 00:21:49.000]  聖經說
[00:21:49.000 --> 00:21:54.000]  神的命令就是叫我們信他兒子耶穌基督的名
[00:21:54.000 --> 00:21:56.000]  我們相信耶穌的名
[00:21:56.000 --> 00:21:58.000]  且照他所賜給我們的命令
[00:21:58.000 --> 00:22:00.000]  彼此相愛
[00:22:00.000 --> 00:22:03.000]  接著前面我們再看22節
[00:22:03.000 --> 00:22:07.000]  並且我們一切所求的
[00:22:07.000 --> 00:22:09.000]  就從他得著
[00:22:09.000 --> 00:22:12.000]  因為我們遵守他的命令
[00:22:12.000 --> 00:22:15.000]  行他所喜悅的事
[00:22:15.000 --> 00:22:17.000]  什麼是他的命令呢?
[00:22:17.000 --> 00:22:19.000]  就是剛才23節所說
[00:22:19.000 --> 00:22:20.000]  我們相信耶穌基督
[00:22:20.000 --> 00:22:22.000]  不單是在得救的時候相信
[00:22:22.000 --> 00:22:24.000]  更是一生來相信他
[00:22:24.000 --> 00:22:26.000]  而且遵行他的命令
[00:22:26.000 --> 00:22:27.000]  按他心意生活
[00:22:27.000 --> 00:22:29.000]  彼此相愛的生活
[00:22:29.000 --> 00:22:31.000]  因此我們可以很肯定
[00:22:31.000 --> 00:22:34.000]  我們所求於他的一切所求的
[00:22:34.000 --> 00:22:36.000]  都從他得著
[00:22:36.000 --> 00:22:40.000]  在另一個角度看和神的關係
[00:22:40.000 --> 00:22:41.000]  神要求我們一些事情
[00:22:41.000 --> 00:22:43.000]  並不是要我們獻一些煩滯、一些祭品
[00:22:43.000 --> 00:22:45.000]  不是要我們成就某些工作
[00:22:45.000 --> 00:22:47.000]  祂才喜悅我們
[00:22:47.000 --> 00:22:49.000]  神不是一個功利的神
[00:22:49.000 --> 00:22:51.000]  不是要講求一個所謂
[00:22:51.000 --> 00:22:53.000]  要有利益的果效
[00:22:53.000 --> 00:22:55.000]  但祂所求的就是
[00:22:55.000 --> 00:22:57.000]  我們的心能夠和祂有密切的關係
[00:22:57.000 --> 00:22:59.000]  我們能夠聽祂的話
[00:22:59.000 --> 00:23:01.000]  我們聽從祂
[00:23:01.000 --> 00:23:04.000]  在一種密切和諧的關係當中
[00:23:04.000 --> 00:23:06.000]  神的喜悅就淋到我們身上
[00:23:06.000 --> 00:23:07.000]  因此聖經說
[00:23:07.000 --> 00:23:09.000]  當我們聽祂的命令
[00:23:09.000 --> 00:23:11.000]  當我們信靠的時候
[00:23:11.000 --> 00:23:13.000]  我們就能夠和神之間一種親密的關係
[00:23:13.000 --> 00:23:15.000]  當我們祈求的時候
[00:23:15.000 --> 00:23:17.000]  祂就將一切都賜給我們
[00:23:17.000 --> 00:23:18.000]  我相信當時的時候
[00:23:18.000 --> 00:23:20.000]  祂很明白神的心意
[00:23:20.000 --> 00:23:22.000]  而能夠按著神的心意來祈求
[00:23:22.000 --> 00:23:24.000]  因此在一切所求當中
[00:23:24.000 --> 00:23:27.000]  祂都得著神所賜給他的
[00:23:27.000 --> 00:23:28.000]  就像在聖誕節的時候
[00:23:28.000 --> 00:23:30.000]  我們很歡喜快樂
[00:23:30.000 --> 00:23:31.000]  我們慶祝聖誕
[00:23:31.000 --> 00:23:33.000]  我們過平安節的日子
[00:23:33.000 --> 00:23:34.000]  我們想到
[00:23:34.000 --> 00:23:37.000]  我們將一切榮耀歸天上至高的神
[00:23:37.000 --> 00:23:40.000]  但同時神樂意將祂的平安賜給我們
[00:23:40.000 --> 00:23:42.000]  但那個平安在乎
[00:23:42.000 --> 00:23:44.000]  我們能否在一切的生活上
[00:23:44.000 --> 00:23:45.000]  懂得一個安靜的
[00:23:45.000 --> 00:23:47.000]  好像鷹孩的
[00:23:47.000 --> 00:23:49.000]  無依無靠對神的信賴
[00:23:49.000 --> 00:23:50.000]  信靠
[00:23:50.000 --> 00:23:51.000]  在信靠當中
[00:23:51.000 --> 00:23:53.000]  每天常常思想
[00:23:53.000 --> 00:23:55.000]  神祂歡喜我們怎樣生活
[00:23:55.000 --> 00:23:57.000]  祂的心意是怎樣
[00:23:57.000 --> 00:23:59.000]  我們行祂所喜悅的事情
[00:23:59.000 --> 00:24:00.000]  在一個時刻
[00:24:00.000 --> 00:24:02.000]  你要每天經歷那份平安
[00:24:02.000 --> 00:24:04.000]  那份世界不能奪去的平安
[00:24:04.000 --> 00:24:06.000]  充滿著我們的心靈
[00:24:06.000 --> 00:24:07.000]  不單在平安節裏面
[00:24:07.000 --> 00:24:09.000]  平安夜裏面有平安
[00:24:09.000 --> 00:24:10.000]  在一個生命當中
[00:24:10.000 --> 00:24:12.000]  常常的不斷的
[00:24:12.000 --> 00:24:13.000]  永留的平安
[00:24:13.000 --> 00:24:14.000]  但在今天的晚上
[00:24:14.000 --> 00:24:16.000]  我們每個人都能夠重新得著
[00:24:16.000 --> 00:24:17.000]  我們都向神祈禱
[00:24:17.000 --> 00:24:18.000]  神幫助我們
[00:24:18.000 --> 00:24:19.000]  信靠你
[00:24:19.000 --> 00:24:20.000]  馴服你
[00:24:20.000 --> 00:24:22.000]  在信靠馴服當中
[00:24:22.000 --> 00:24:26.000]  每天每天經歷那個真正的平安
[00:24:26.000 --> 00:24:28.000]  願神祝福我們每一個
[00:24:28.000 --> 00:24:30.000]  (字幕製作/時間軸:秋月AutumnMoon)

