
[00:00:00.000 --> 00:00:02.160]  大家知道今天是一個特別的主日
[00:17:10.720 --> 00:17:12.720]  他就坐在上面
[00:17:12.800 --> 00:17:14.800]  阿倫和護以輔助他的手
[00:17:14.800 --> 00:17:16.720]  一個在這邊一個在那邊
[00:17:16.720 --> 00:17:18.800]  他的手就怎樣呢?
[00:17:18.800 --> 00:17:20.520]  穩住
[00:17:20.520 --> 00:17:23.200]  直到日落的時候
[00:17:23.200 --> 00:17:27.000]  聖經提到當時摩西他舉手
[00:17:27.000 --> 00:17:29.200]  在舊約的戰爭當中
[00:17:29.200 --> 00:17:31.080]  當領袖舉手的時候
[00:17:31.080 --> 00:17:33.640]  意味著要向前進攻
[00:17:33.640 --> 00:17:35.880]  一垂手的時候
[00:17:35.880 --> 00:17:38.680]  亦表示要回防
[00:17:38.680 --> 00:17:40.200]  回到營寨
[00:17:41.560 --> 00:17:43.560]  但相信摩西他舉手的時候
[00:17:43.560 --> 00:17:46.160]  肯定地他同時在祈禱
[00:17:46.160 --> 00:17:47.880]  他向神呼求
[00:17:47.880 --> 00:17:50.400]  在詩篇在聖經舊約
[00:17:50.400 --> 00:17:52.520]  上上講到當人祈禱的時候
[00:17:52.520 --> 00:17:54.360]  是舉手祈禱
[00:17:54.360 --> 00:17:57.120]  詩篇二十八篇詩人說
[00:17:57.120 --> 00:17:58.680]  我呼求你
[00:17:58.680 --> 00:18:01.800]  向你至聖所舉手的時候
[00:18:01.800 --> 00:18:04.760]  求你垂聽我的禱告
[00:18:04.760 --> 00:18:07.200]  新入的時候大家記得
[00:18:07.200 --> 00:18:11.280]  聖經提到我願男人舉起甚麼手
[00:18:11.960 --> 00:18:15.280]  聖潔的手隨處禱告
[00:18:15.280 --> 00:18:17.960]  當人舉手的時候
[00:18:17.960 --> 00:18:19.280]  向著神
[00:18:19.280 --> 00:18:20.280]  向著至聖所
[00:18:20.280 --> 00:18:22.360]  亦意味著人的心向著神
[00:18:22.360 --> 00:18:23.360]  倚靠神
[00:18:23.360 --> 00:18:26.480]  表示出那種對神全心的倚靠
[00:18:26.480 --> 00:18:28.240]  然後向神禱告
[00:18:28.240 --> 00:18:29.920]  當然
[00:18:29.920 --> 00:18:32.440]  當我們舉手很久的時候
[00:18:32.440 --> 00:18:34.080]  手會怎樣呢?
[00:18:34.080 --> 00:18:35.720]  很累
[00:18:35.720 --> 00:18:37.800]  你試試舉十分鐘
[00:18:37.800 --> 00:18:39.240]  你可能要這樣
[00:18:40.160 --> 00:18:41.360]  要托著才行
[00:18:41.360 --> 00:18:45.360]  在當時當摩西舉手的時候
[00:18:45.360 --> 00:18:46.960]  以色列人就得勝
[00:18:46.960 --> 00:18:48.320]  但一垂手
[00:18:48.320 --> 00:18:49.880]  就失敗
[00:18:49.880 --> 00:18:52.720]  當你祈禱的時候
[00:18:52.720 --> 00:18:54.800]  你知道神在工作
[00:18:54.800 --> 00:18:58.520]  當時的胡爾和亞倫
[00:18:58.520 --> 00:18:59.360]  看到這樣的情況
[00:18:59.360 --> 00:19:00.360]  他們怎樣做呢?
[00:19:00.360 --> 00:19:02.320]  立即拿一塊石頭來
[00:19:02.320 --> 00:19:04.960]  然後就在石壁上摩西坐
[00:19:04.960 --> 00:19:07.360]  然後他們左右
[00:19:07.360 --> 00:19:08.840]  一人托著他一邊
[00:19:09.040 --> 00:19:11.960]  讓他可以穩住他的手
[00:19:11.960 --> 00:19:15.880]  他可以繼續專心地向神禱告
[00:19:15.880 --> 00:19:17.640]  各位弟兄姊妹
[00:19:17.640 --> 00:19:18.640]  當然
[00:19:18.640 --> 00:19:21.320]  我們今天未必一定要舉手
[00:19:21.320 --> 00:19:22.400]  才可以祈禱
[00:19:22.400 --> 00:19:25.280]  但有些時候你會發覺自己祈禱
[00:19:25.280 --> 00:19:27.760]  祈祈阿修都會疲倦了
[00:19:27.760 --> 00:19:30.600]  但是小祖的祈禱往往有種果效
[00:19:30.600 --> 00:19:32.440]  就是別人祈禱
[00:19:32.440 --> 00:19:35.400]  祂的祈禱會接住你
[00:19:35.400 --> 00:19:38.600]  當你繼續再接上的時候
[00:19:38.720 --> 00:19:41.800]  就可以保持著那種互相提醒
[00:19:41.800 --> 00:19:44.760]  繼續一路地祈禱
[00:19:44.760 --> 00:19:47.520]  很多人都會說
[00:19:47.520 --> 00:19:49.880]  香港人其中一個特點
[00:19:49.880 --> 00:19:51.960]  就是快速行動
[00:19:51.960 --> 00:19:55.160]  很多外國遊客來到香港就說
[00:19:55.160 --> 00:19:56.000]  香港
[00:19:56.000 --> 00:19:58.000]  沒錯是一個購物天堂
[00:19:58.000 --> 00:19:59.800]  不過去到周圍地方
[00:19:59.800 --> 00:20:01.320]  都不可以太慢的
[00:20:01.320 --> 00:20:04.400]  稍微慢一點就被人趕上來了
[00:20:04.400 --> 00:20:06.240]  要快速行動
[00:20:06.960 --> 00:20:08.960]  有些朋友說到快餐店
[00:20:08.960 --> 00:20:11.680]  去快餐店買食物的時候
[00:20:11.680 --> 00:20:12.840]  在找錢
[00:20:12.840 --> 00:20:15.120]  稍微慢一點給紙幣
[00:20:15.120 --> 00:20:17.360]  後面的已經嘈他了
[00:20:17.360 --> 00:20:18.640]  喂 快點吧
[00:20:18.640 --> 00:20:22.480]  我們習慣了快速的生活
[00:20:22.480 --> 00:20:25.440]  但祈禱的時候都要很留心
[00:20:25.440 --> 00:20:27.360]  我們向神的祈禱
[00:20:27.360 --> 00:20:29.280]  不要太匆忙
[00:20:29.280 --> 00:20:31.520]  你有沒有聽過一些弟兄姊妹
[00:20:31.520 --> 00:20:34.040]  有時候都會不自覺地很快地
[00:20:34.040 --> 00:20:35.080]  「啵啵啵啵啵」
[00:20:35.760 --> 00:20:37.760]  然後奉主耶穌的名字求阿們
[00:20:37.760 --> 00:20:42.240]  我們會自然地很急速
[00:20:42.240 --> 00:20:44.960]  但當快速祈禱的時候
[00:20:44.960 --> 00:20:47.880]  往往是你的心思在祈禱
[00:20:47.880 --> 00:20:51.560]  未必是你的心靈在祈禱
[00:20:51.560 --> 00:20:53.920]  我們說到
[00:20:53.920 --> 00:20:56.200]  「在聖靈裡禱告」
[00:20:56.200 --> 00:20:58.960]  意思就是當你的心靈
[00:20:58.960 --> 00:21:00.960]  安靜下來
[00:21:00.960 --> 00:21:04.040]  你明白聖靈對你的引導
[00:21:04.720 --> 00:21:06.720]  祂提醒你如何祈禱
[00:21:06.720 --> 00:21:09.440]  指示你祈禱的方向
[00:21:09.440 --> 00:21:11.880]  你按著神的旨意祈禱
[00:21:11.880 --> 00:21:14.080]  神就應運你的祈禱
[00:21:14.080 --> 00:21:17.320]  好像一個湖
[00:21:17.320 --> 00:21:19.480]  如果你掉一顆石頭下去
[00:21:19.480 --> 00:21:20.800]  會有什麼樣的?
[00:21:20.800 --> 00:21:23.680]  有些漣漪會延伸出來
[00:21:23.680 --> 00:21:25.200]  在那個時候
[00:21:25.200 --> 00:21:27.080]  湖面波動的時候
[00:21:27.080 --> 00:21:29.080]  你會否看到一些倒影?
[00:21:29.080 --> 00:21:31.040]  你會看不到
[00:21:31.040 --> 00:21:33.960]  但當湖水平靜了之後
[00:21:34.160 --> 00:21:37.120]  原來發現倒影得很清楚
[00:21:37.120 --> 00:21:39.880]  湖邊的樹或山脈
[00:21:39.880 --> 00:21:43.240]  你會看得很清楚在湖面上
[00:21:43.240 --> 00:21:46.880]  當你的心靈安靜的時候
[00:21:46.880 --> 00:21:51.200]  你能夠更加容易分辨聖靈對你的引導
[00:21:51.200 --> 00:21:53.360]  然後在當中祈禱
[00:21:53.360 --> 00:21:55.920]  而你的祈禱就更無因
[00:21:55.920 --> 00:21:59.680]  因此祈禱是要進入的
[00:21:59.680 --> 00:22:03.240]  因此有人用一句英文說話
[00:22:03.360 --> 00:22:05.360]  叫做「Centering Down」
[00:22:05.360 --> 00:22:08.520]  是讓你的內心集中專注
[00:22:08.520 --> 00:22:10.640]  然後進入祈禱裡面
[00:22:10.640 --> 00:22:13.080]  各位弟兄姊妹
[00:22:13.080 --> 00:22:14.960]  如果你發覺你的祈禱
[00:22:14.960 --> 00:22:16.160]  好像不能夠
[00:22:16.160 --> 00:22:18.760]  叫你更加親近神
[00:22:18.760 --> 00:22:20.600]  你給自己一個機會
[00:22:20.600 --> 00:22:22.880]  在一些不匆忙的禱告
[00:22:22.880 --> 00:22:26.000]  同你的弟兄姊妹也可以同心地
[00:22:26.000 --> 00:22:27.760]  不匆忙地祈禱
[00:22:27.760 --> 00:22:29.960]  大家好像談話式
[00:22:29.960 --> 00:22:33.120]  多角度為一件事情祈禱
[00:22:33.440 --> 00:22:34.600]  一路祈禱的時候
[00:22:34.600 --> 00:22:37.040]  你會發覺聖靈在當中指示我們
[00:22:37.040 --> 00:22:40.640]  當如何求領受神的恩惠
[00:22:40.640 --> 00:22:43.800]  我們看回聖經
[00:22:43.800 --> 00:22:46.400]  當時摩西一路祈禱的時候
[00:22:46.400 --> 00:22:47.800]  他們就打聖像
[00:22:47.800 --> 00:22:49.720]  打聖像之後他們怎樣做呢?
[00:22:49.720 --> 00:22:50.720]  第十四節
[00:22:50.720 --> 00:22:55.160]  第十五節
[00:22:55.160 --> 00:22:57.720]  摩西捉了一座壇
[00:22:57.720 --> 00:23:00.200]  起名叫耶和華彌西
[00:23:00.400 --> 00:23:03.480]  就是耶和華是我升旗的意思
[00:23:03.480 --> 00:23:05.680]  又說耶和華已經起到世
[00:23:05.680 --> 00:23:08.280]  世世代代和亞馬利人爭戰
[00:23:08.280 --> 00:23:10.560]  摩西起了一座壇
[00:23:10.560 --> 00:23:13.480]  這座壇的名稱叫什麼呢?
[00:23:13.480 --> 00:23:16.280]  耶和華彌西
[00:23:16.280 --> 00:23:19.360]  大家知道我們九日的彌西團契
[00:23:19.360 --> 00:23:22.080]  彌西就是德性
[00:23:22.080 --> 00:23:24.800]  耶和華是我們的升旗
[00:23:24.800 --> 00:23:26.480]  是我們的德性者
[00:23:27.160 --> 00:23:28.440]  但這名稱
[00:23:28.440 --> 00:23:31.080]  基本上是壇的名稱
[00:23:31.080 --> 00:23:33.400]  聖經不是說是神的名稱
[00:23:33.400 --> 00:23:35.160]  是壇的名稱
[00:23:35.160 --> 00:23:38.480]  當摩西來到捉壇的時候
[00:23:38.480 --> 00:23:41.280]  是想公開講述一件事
[00:23:41.280 --> 00:23:42.680]  講什麼事呢?
[00:23:42.680 --> 00:23:46.480]  不是我們自己靠自己的軍力得勝
[00:23:46.480 --> 00:23:50.160]  是我們靠著神的能力去得勝
[00:23:50.160 --> 00:23:53.920]  去建造壇證明是神的工作
[00:23:53.920 --> 00:23:56.240]  是神使我們得勝
[00:23:57.240 --> 00:23:59.840]  因此是一個感恩的表達
[00:23:59.840 --> 00:24:02.440]  有時我們跟弟兄姊妹說
[00:24:02.440 --> 00:24:04.560]  我們要學習常常感恩
[00:24:04.560 --> 00:24:06.680]  甚至警醒地感恩
[00:24:06.680 --> 00:24:08.240]  因為感恩
[00:24:08.240 --> 00:24:11.000]  就是驕傲的解藥
[00:24:11.000 --> 00:24:14.600]  當你何時能夠感恩
[00:24:14.600 --> 00:24:17.440]  你就可以勝過驕傲的試探
[00:24:17.440 --> 00:24:18.920]  你知道
[00:24:18.920 --> 00:24:20.480]  不是自己
[00:24:20.480 --> 00:24:23.080]  是神自己的工作在其中
[00:24:23.080 --> 00:24:25.400]  很奇妙地成就這些事情
[00:24:25.960 --> 00:24:28.040]  因此內心常常提醒自己
[00:24:28.040 --> 00:24:29.240]  要去感恩
[00:24:29.240 --> 00:24:30.400]  要去感恩
[00:24:30.400 --> 00:24:33.320]  跟你的小祖一起去感恩
[00:24:33.320 --> 00:24:35.600]  你發覺別人的事情
[00:24:35.600 --> 00:24:37.440]  會激勵你的心
[00:24:37.440 --> 00:24:40.920]  他竟然為他能夠可以
[00:24:40.920 --> 00:24:43.720]  失去工作而感恩
[00:24:43.720 --> 00:24:46.600]  因此你的心也得到激勵
[00:24:46.600 --> 00:24:48.440]  去凡事謝恩
[00:24:48.440 --> 00:24:50.480]  各位弟兄姊妹
[00:24:50.480 --> 00:24:52.040]  在你人生裏面
[00:24:52.040 --> 00:24:54.840]  提醒自己常常感恩
[00:24:55.720 --> 00:24:56.920]  有人曾經問我
[00:24:56.920 --> 00:24:58.920]  他說小牧師
[00:24:58.920 --> 00:25:00.280]  很多時候聽弟兄姊妹
[00:25:00.280 --> 00:25:02.000]  告訴你很多問題
[00:25:02.000 --> 00:25:04.600]  你會否覺得很沉重
[00:25:04.600 --> 00:25:09.000]  坦白說有些時候會很沉重
[00:25:09.000 --> 00:25:11.320]  但亦有些時候
[00:25:11.320 --> 00:25:12.600]  我很感謝神
[00:25:12.600 --> 00:25:14.800]  因為當我為這件事祈禱之後
[00:25:14.800 --> 00:25:16.520]  上上在其後
[00:25:16.520 --> 00:25:18.840]  聽見弟兄姊妹告訴我
[00:25:18.840 --> 00:25:21.440]  他們如何在當中經歷神
[00:25:21.440 --> 00:25:23.800]  我突然發覺
[00:25:23.960 --> 00:25:26.560]  他們的經歷成為了我的經歷
[00:25:26.560 --> 00:25:29.640]  他們如何經歷神的保守
[00:25:29.640 --> 00:25:31.800]  今天成為了我的經歷
[00:25:31.800 --> 00:25:35.080]  我更深體會到神的奇妙
[00:25:35.080 --> 00:25:36.600]  和祂的作為
[00:25:36.600 --> 00:25:39.200]  為別人代禱
[00:25:39.200 --> 00:25:42.280]  然後之後你能夠為祂感恩
[00:25:42.280 --> 00:25:45.680]  你就是最蒙恩的一個代禱者
[00:25:45.680 --> 00:25:49.720]  因此在當中一起蒙受神的祝福
[00:25:49.720 --> 00:25:51.480]  最後大家一起看看
[00:25:51.480 --> 00:25:53.160]  《馬太福音》第十八章
[00:25:53.160 --> 00:25:55.160]  聖經馬太福音第十八章
[00:25:55.160 --> 00:25:57.640]  在第十八章十九二十節
[00:25:57.640 --> 00:26:00.120]  是神對我們的應許
[00:26:00.120 --> 00:26:02.520]  大家一起讀出這兩節經文
[00:26:02.520 --> 00:26:03.800]  十九二十節
[00:26:03.800 --> 00:26:06.200]  「我又告訴你們
[00:26:06.200 --> 00:26:09.080]  若是你們中間有兩個人
[00:26:09.080 --> 00:26:12.840]  在地上同心合意地求甚麼事
[00:26:12.840 --> 00:26:15.160]  我在天上的方向
[00:26:15.160 --> 00:26:16.160]  求你們
[00:26:16.160 --> 00:26:19.160]  在地上同心合意地求甚麼事
[00:26:19.160 --> 00:26:22.160]  在地上同心合意地求甚麼事
[00:26:22.160 --> 00:26:26.160]  我在天上的腹必為他們成全
[00:26:26.160 --> 00:26:28.160]  因為無論在哪裡
[00:26:28.160 --> 00:26:32.160]  有兩三個人奉我的名聚會
[00:26:32.160 --> 00:26:35.160]  那裡就在我在他們中間」
[00:26:35.160 --> 00:26:38.160]  聖經提到當我們有兩三個人
[00:26:38.160 --> 00:26:41.160]  在地上同心合意求甚麼
[00:26:41.160 --> 00:26:45.160]  天上的腹就必為他們成全
[00:26:45.160 --> 00:26:47.160]  當然其中有一個含義就是
[00:26:47.160 --> 00:26:50.160]  兩三個人他們是明白神的旨意
[00:26:50.160 --> 00:26:53.160]  按神的旨意祈求
[00:26:53.160 --> 00:26:55.160]  留心回上面的經文
[00:26:55.160 --> 00:26:57.160]  提到要窺勸弟兄
[00:26:57.160 --> 00:26:59.160]  如果他不肯聽
[00:26:59.160 --> 00:27:02.160]  就要兩三個人作證
[00:27:02.160 --> 00:27:04.160]  每句都要定準第十六節
[00:27:04.160 --> 00:27:06.160]  提到窺勸的時候
[00:27:06.160 --> 00:27:09.160]  要拿著很清楚的證據
[00:27:09.160 --> 00:27:12.160]  清楚確定他的錯失
[00:27:12.160 --> 00:27:15.160]  按神的旨意指出當中的錯失
[00:27:15.160 --> 00:27:18.160]  如果他聽的時候就得到赦免
[00:27:18.160 --> 00:27:22.160]  他不聽的時候就會面對捆綁
[00:27:22.160 --> 00:27:23.160]  十八節說
[00:27:23.160 --> 00:27:26.160]  你們地上所捆綁的天上要捆綁
[00:27:26.160 --> 00:27:30.160]  地上所釋放的天上也要釋放
[00:27:30.160 --> 00:27:34.160]  明白神的旨意因此帶著屬靈的權柄
[00:27:34.160 --> 00:27:42.160]  而地上所決定的成為天上的一種確認
[00:27:42.160 --> 00:27:46.160]  當我們兩三個人奉主的名在當中來祈禱
[00:27:46.160 --> 00:27:49.160]  小心尋求聖靈的引導
[00:27:49.160 --> 00:27:51.160]  明白神的旨意之餘
[00:27:51.160 --> 00:27:55.160]  神要特別地來成全所求
[00:27:55.160 --> 00:27:56.160]  或者說我不肯定
[00:27:56.160 --> 00:28:00.160]  我是否也會明白神的旨意
[00:28:00.160 --> 00:28:02.160]  但你再看聖經
[00:28:02.160 --> 00:28:03.160]  在十九節之後
[00:28:03.160 --> 00:28:06.160]  十二十節開始有兩個字
[00:28:06.160 --> 00:28:08.160]  是什麼字?
[00:28:08.160 --> 00:28:10.160]  「因為」
[00:28:10.160 --> 00:28:13.160]  神會聽我們祈禱為我們成全
[00:28:13.160 --> 00:28:15.160]  因為無論在哪裡
[00:28:15.160 --> 00:28:19.160]  有兩三個人奉我的名聚會
[00:28:19.160 --> 00:28:24.160]  那裡就有我在他們中間
[00:28:24.160 --> 00:28:27.160]  什麼是奉主的名聚會呢?
[00:28:27.160 --> 00:28:29.160]  我們常常說
[00:28:29.160 --> 00:28:33.160]  要留心按照神的旨意
[00:28:33.160 --> 00:28:37.160]  第二,靠著祂的能力
[00:28:37.160 --> 00:28:41.160]  第三,為了祂的榮耀的緣故
[00:28:41.160 --> 00:28:45.160]  就是奉主的名
[00:28:45.160 --> 00:28:48.160]  奉主的名也意味著不是我們自己
[00:28:48.160 --> 00:28:50.160]  我們是按照主的心意
[00:28:50.160 --> 00:28:53.160]  是祂吩咐我們兩三個同心禱告
[00:28:53.160 --> 00:28:55.160]  我們依靠著祂的力量祈禱
[00:28:55.160 --> 00:28:58.160]  也為了祂的榮耀去禱告尋求
[00:28:58.160 --> 00:28:59.160]  在這個時候
[00:28:59.160 --> 00:29:00.160]  聖經應許說
[00:29:00.160 --> 00:29:04.160]  「我就在你們中間」
[00:29:04.160 --> 00:29:06.160]  神在你們中間
[00:29:06.160 --> 00:29:08.160]  如果你們小組祈禱
[00:29:08.160 --> 00:29:09.160]  突然有人撞你
[00:29:09.160 --> 00:29:11.160]  「我們本來是三個」
[00:29:11.160 --> 00:29:14.160]  「為什麼現在有四個人在這裡?」
[00:29:14.160 --> 00:29:15.160]  你可能也會害怕
[00:29:15.160 --> 00:29:18.160]  「這是什麼?會不會是鬼怪?」
[00:29:18.160 --> 00:29:19.160]  但你想想
[00:29:19.160 --> 00:29:22.160]  在聖經中誕生的三個朋友
[00:29:22.160 --> 00:29:24.160]  在火搖當中
[00:29:24.160 --> 00:29:26.160]  在行走的時候
[00:29:26.160 --> 00:29:29.160]  人看到有多少個人呢?
[00:29:29.160 --> 00:29:30.160]  四個
[00:29:30.160 --> 00:29:31.160]  本來是三個
[00:29:31.160 --> 00:29:33.160]  為什麼是四個呢?
[00:29:33.160 --> 00:29:36.160]  有天使在他們中間
[00:29:36.160 --> 00:29:38.160]  因此就算在火搖裡
[00:29:38.160 --> 00:29:42.160]  他們完全毫無損傷
[00:29:42.160 --> 00:29:45.160]  因為神與他們同在
[00:29:45.160 --> 00:29:46.160]  各位頂尖的朋友
[00:29:46.160 --> 00:29:47.160]  你想想
[00:29:47.160 --> 00:29:50.160]  當你們兩三個人祈禱的時候
[00:29:50.160 --> 00:29:52.160]  神在你們中間
[00:29:52.160 --> 00:29:55.160]  是什麼事情?
[00:29:55.160 --> 00:29:56.160]  你會發覺
[00:29:56.160 --> 00:29:59.160]  祂會不斷引導你們祈禱
[00:29:59.160 --> 00:30:02.160]  你也會聽你的祈禱
[00:30:02.160 --> 00:30:04.160]  你也會成就
[00:30:04.160 --> 00:30:08.160]  按祂的心意獻上的禱告
[00:30:08.160 --> 00:30:10.160]  祂是奇妙的上帝
[00:30:10.160 --> 00:30:13.160]  祂是師大能的上帝
[00:30:13.160 --> 00:30:15.160]  各位頂尖的朋友
[00:30:15.160 --> 00:30:18.160]  在我們的教會裡
[00:30:18.160 --> 00:30:20.160]  大家都知道我們人數比較多
[00:30:20.160 --> 00:30:22.160]  我們很感謝神
[00:30:22.160 --> 00:30:24.160]  但很多時候會發覺
[00:30:24.160 --> 00:30:27.160]  很容易會有一些獨行者
[00:30:27.160 --> 00:30:29.160]  一個人來到教會
[00:30:29.160 --> 00:30:31.160]  然後很快就離開了
[00:30:31.160 --> 00:30:33.160]  是獨行者
[00:30:33.160 --> 00:30:36.160]  與其他人沒有特別的接觸
[00:30:36.160 --> 00:30:37.160]  我今天特別鼓勵
[00:30:37.160 --> 00:30:39.160]  北宣家的弟兄姊妹
[00:30:39.160 --> 00:30:41.160]  不要做獨行者
[00:30:41.160 --> 00:30:43.160]  你需要讓你的生命
[00:30:43.160 --> 00:30:45.160]  結連其他的生命
[00:30:45.160 --> 00:30:46.160]  讓你的生命
[00:30:46.160 --> 00:30:49.160]  可以與其他弟兄姊妹連接起來
[00:30:49.160 --> 00:30:51.160]  也等於將你的生命
[00:30:51.160 --> 00:30:55.160]  連接一個屬靈的源頭
[00:30:55.160 --> 00:30:57.160]  別人的生命會賜福
[00:30:57.160 --> 00:30:59.160]  祝福你的生命
[00:30:59.160 --> 00:31:01.160]  因此當你有事情的時候
[00:31:01.160 --> 00:31:02.160]  我們開始說
[00:31:02.160 --> 00:31:04.160]  你可以找人支持你
[00:31:04.160 --> 00:31:06.160]  你就有福氣
[00:31:06.160 --> 00:31:08.160]  因此不要做獨行者
[00:31:08.160 --> 00:31:10.160]  讓你與幾位弟兄姊妹
[00:31:10.160 --> 00:31:11.160]  組合在一起
[00:31:11.160 --> 00:31:14.160]  同心彼此守望待土
[00:31:14.160 --> 00:31:16.160]  你說我怎樣找人
[00:31:16.160 --> 00:31:17.160]  我又不認識他們
[00:31:17.160 --> 00:31:19.160]  沒有人認識的
[00:31:19.160 --> 00:31:20.160]  當你向神祈禱
[00:31:20.160 --> 00:31:22.160]  求你給我一個小組
[00:31:22.160 --> 00:31:24.160]  可以與我互相守望祈禱
[00:31:24.160 --> 00:31:25.160]  你留心
[00:31:25.160 --> 00:31:27.160]  神會預備的
[00:31:27.160 --> 00:31:28.160]  突然排隊的時候
[00:31:28.160 --> 00:31:30.160]  前面的轉頭
[00:31:30.160 --> 00:31:32.160]  弟兄你有沒有自己的小組
[00:31:32.160 --> 00:31:33.160]  我們在找一個人
[00:31:33.160 --> 00:31:35.160]  你想不想加入
[00:31:35.160 --> 00:31:37.160]  可能是這樣也不一定
[00:31:37.160 --> 00:31:39.160]  又或者你參加主學課程
[00:31:39.160 --> 00:31:41.160]  你旁邊的同學就拉你
[00:31:41.160 --> 00:31:42.160]  不如你跟我一起
[00:31:42.160 --> 00:31:46.160]  有個三人同土小組
[00:31:46.160 --> 00:31:47.160]  用你的方法
[00:31:47.160 --> 00:31:49.160]  求神幫助你
[00:31:49.160 --> 00:31:51.160]  在群體當中
[00:31:51.160 --> 00:31:56.160]  尋找可以與你守望的弟兄姊妹
[00:31:56.160 --> 00:31:58.160]  在2009年開始
[00:31:58.160 --> 00:32:01.160]  我鼓勵大家不要做獨行者
[00:32:01.160 --> 00:32:06.160]  在神面前建立你的屬靈小群體
[00:32:06.160 --> 00:32:07.160]  同心禱告
[00:32:07.160 --> 00:32:11.160]  因為是神要賜福的管道
[00:32:11.160 --> 00:32:12.160]  透過你們的禱告
[00:32:12.160 --> 00:32:13.160]  賜福你們
[00:32:13.160 --> 00:32:15.160]  我們一起祈禱
[00:32:15.160 --> 00:32:17.160]  (字幕製作:貝爾)

