
[00:00:00.000 --> 00:00:02.000]  人生有很多事情要等的
[00:19:45.000 --> 00:19:47.000]  我不知道在座
[00:19:47.000 --> 00:19:49.000]  還有沒有一些人
[00:19:49.000 --> 00:19:51.000]  還沒有認識耶穌基督
[00:19:51.000 --> 00:19:53.000]  認識的時候不是說
[00:19:53.000 --> 00:19:55.000]  耶穌,我聽過
[00:19:55.000 --> 00:19:57.000]  耶穌
[00:19:57.000 --> 00:20:01.000]  每天都有復活節聖誕節
[00:20:01.000 --> 00:20:03.000]  自己都聽過
[00:20:03.000 --> 00:20:05.000]  不是,不是
[00:20:05.000 --> 00:20:07.000]  因為我們知道認識這個字
[00:20:07.000 --> 00:20:09.000]  特別是在約翰福音的認識
[00:20:09.000 --> 00:20:11.000]  是葡萄樹與之子
[00:20:11.000 --> 00:20:13.000]  跟它有關係
[00:20:13.000 --> 00:20:15.000]  每天我會祈禱讀經
[00:20:15.000 --> 00:20:17.000]  靈修,進行上帝心意
[00:20:17.000 --> 00:20:19.000]  那個的關係
[00:20:19.000 --> 00:20:21.000]  這個就是認識
[00:20:21.000 --> 00:20:23.000]  你認不認識耶穌基督
[00:20:25.000 --> 00:20:27.000]  你認不認識耶穌基督
[00:20:27.000 --> 00:20:29.000]  今天這段經文
[00:20:29.000 --> 00:20:31.000]  第一個我們要想的就是
[00:20:31.000 --> 00:20:33.000]  有一天,那些巴比倫
[00:20:33.000 --> 00:20:35.000]  靠近他
[00:20:35.000 --> 00:20:37.000]  勢力的人
[00:20:37.000 --> 00:20:39.000]  沒有了
[00:20:39.000 --> 00:20:41.000]  巴比倫都會倒
[00:20:41.000 --> 00:20:43.000]  對未信的人來說
[00:20:43.000 --> 00:20:45.000]  是一個很大的提醒
[00:20:45.000 --> 00:20:47.000]  你要快點醒
[00:20:47.000 --> 00:20:49.000]  快點醒
[00:20:49.000 --> 00:20:51.000]  不要再紙醉金迷
[00:20:51.000 --> 00:20:53.000]  不要再黏在
[00:20:53.000 --> 00:20:55.000]  覺得錢
[00:20:55.000 --> 00:20:57.000]  勢力,權力
[00:20:57.000 --> 00:20:59.000]  是你的生命的保障
[00:20:59.000 --> 00:21:01.000]  不會的,因為他們會過去
[00:21:01.000 --> 00:21:03.000]  這是第一點
[00:21:03.000 --> 00:21:05.000]  值得我未信的人去容許
[00:21:05.000 --> 00:21:07.000]  第二
[00:21:07.000 --> 00:21:09.000]  施道長寫信給
[00:21:09.000 --> 00:21:11.000]  第一世紀的信徒
[00:21:11.000 --> 00:21:13.000]  給信徒什麼呢
[00:21:13.000 --> 00:21:15.000]  既然是這樣的時候
[00:21:15.000 --> 00:21:17.000]  第二個
[00:21:17.000 --> 00:21:19.000]  焦點就是第五節
[00:21:19.000 --> 00:21:21.000]  出來
[00:21:21.000 --> 00:21:23.000]  come out
[00:21:23.000 --> 00:21:25.000]  不是come out
[00:21:25.000 --> 00:21:27.000]  是出櫃
[00:21:27.000 --> 00:21:29.000]  出櫃
[00:21:29.000 --> 00:21:31.000]  本來自己有
[00:21:31.000 --> 00:21:33.000]  性取向的那些出來
[00:21:33.000 --> 00:21:35.000]  這裡說什麼呢
[00:21:35.000 --> 00:21:37.000]  set apart,分別出來
[00:21:37.000 --> 00:21:39.000]  你知道那個
[00:21:39.000 --> 00:21:41.000]  滴滴世界是這樣
[00:21:41.000 --> 00:21:43.000]  聖經說到大環境是這樣
[00:21:43.000 --> 00:21:45.000]  但巴比倫就是這樣
[00:21:45.000 --> 00:21:47.000]  用很多東西吸引人跟隨他
[00:21:47.000 --> 00:21:49.000]  你就不要
[00:21:49.000 --> 00:21:51.000]  你要醒
[00:21:51.000 --> 00:21:53.000]  你是聖徒
[00:21:53.000 --> 00:21:55.000]  你不要跟隨那些人
[00:21:55.000 --> 00:21:57.000]  因為那些人的結局就是這樣
[00:21:57.000 --> 00:21:59.000]  結局已經呈現出來了
[00:21:59.000 --> 00:22:01.000]  你還跟著他,還跟蹤他
[00:22:01.000 --> 00:22:03.000]  跟蹤他就跟他們一起
[00:22:03.000 --> 00:22:05.000]  同歸於盡
[00:22:05.000 --> 00:22:07.000]  你不會這樣
[00:22:07.000 --> 00:22:09.000]  你會怎樣
[00:22:09.000 --> 00:22:11.000]  施道長說你要出來
[00:22:11.000 --> 00:22:13.000]  過著一個合神心意的生活
[00:22:13.000 --> 00:22:17.000]  每一個凡是耶穌基督的人
[00:22:17.000 --> 00:22:19.000]  作為神的兒女
[00:22:19.000 --> 00:22:21.000]  不單是他有一個新的身份
[00:22:21.000 --> 00:22:25.000]  這個新的身份帶來的就是
[00:22:25.000 --> 00:22:27.000]  一個新的生活
[00:22:27.000 --> 00:22:29.000]  新的使命
[00:22:29.000 --> 00:22:31.000]  新的方向
[00:22:31.000 --> 00:22:33.000]  我們是否過著一個新的
[00:22:33.000 --> 00:22:35.000]  樣式
[00:22:35.000 --> 00:22:37.000]  這個值得我們作為
[00:22:37.000 --> 00:22:39.000]  2000年後的
[00:22:39.000 --> 00:22:41.000]  信徒去想
[00:22:41.000 --> 00:22:45.000]  昨天有街頭報導
[00:22:45.000 --> 00:22:47.000]  其實我們每個月
[00:22:47.000 --> 00:22:49.000]  全道報都呼籲大家去街頭報導
[00:22:49.000 --> 00:22:51.000]  當然有些人要上班
[00:22:51.000 --> 00:22:53.000]  明白的
[00:22:53.000 --> 00:22:55.000]  有些人病患,明白的
[00:22:55.000 --> 00:22:57.000]  有些人沒空,明白的
[00:22:57.000 --> 00:22:59.000]  昨天有七個人出來
[00:22:59.000 --> 00:23:01.000]  我們都很開心
[00:23:01.000 --> 00:23:03.000]  不是因為我們自我陶醉
[00:23:03.000 --> 00:23:05.000]  因為我們七個人
[00:23:05.000 --> 00:23:07.000]  帶著上帝的使命
[00:23:07.000 --> 00:23:09.000]  真的,我們覺得
[00:23:09.000 --> 00:23:11.000]  有什麼做呢
[00:23:11.000 --> 00:23:13.000]  昨天七個人幫人量度
[00:23:13.000 --> 00:23:15.000]  量度指數
[00:23:15.000 --> 00:23:17.000]  BMI
[00:23:17.000 --> 00:23:19.000]  Body Mass Index
[00:23:19.000 --> 00:23:21.000]  如果你不知道是什麼
[00:23:21.000 --> 00:23:23.000]  就Google吧
[00:23:23.000 --> 00:23:25.000]  Google吧
[00:23:25.000 --> 00:23:27.000]  真的很簡單
[00:23:27.000 --> 00:23:29.000]  其實挺好玩
[00:23:29.000 --> 00:23:31.000]  因為我們過去
[00:23:31.000 --> 00:23:33.000]  派單把人拿走
[00:23:33.000 --> 00:23:35.000]  但原來做一些簡單的
[00:23:35.000 --> 00:23:37.000]  這些
[00:23:37.000 --> 00:23:39.000]  問他有多重
[00:23:39.000 --> 00:23:41.000]  幫他量度
[00:23:41.000 --> 00:23:43.000]  原來你很健康
[00:23:43.000 --> 00:23:45.000]  或者偏瘦
[00:23:45.000 --> 00:23:47.000]  或者過重
[00:23:47.000 --> 00:23:49.000]  關心他
[00:23:49.000 --> 00:23:51.000]  然後坐下來
[00:23:51.000 --> 00:23:53.000]  我們聊天
[00:23:53.000 --> 00:23:55.000]  昨天我們都聊了很久
[00:23:55.000 --> 00:23:57.000]  每個人坐下來
[00:23:57.000 --> 00:23:59.000]  我覺得這是很好的切入點
[00:23:59.000 --> 00:24:01.000]  關心他們的健康
[00:24:01.000 --> 00:24:03.000]  然後慢慢說
[00:24:03.000 --> 00:24:05.000]  說自己的生命
[00:24:05.000 --> 00:24:07.000]  很多公公婆婆
[00:24:07.000 --> 00:24:09.000]  說自己的需要
[00:24:09.000 --> 00:24:11.000]  頂姐妹知道嗎
[00:24:11.000 --> 00:24:13.000]  我們要分別出來
[00:24:13.000 --> 00:24:17.000]  我們有很多事務
[00:24:17.000 --> 00:24:19.000]  令我們過著一個
[00:24:19.000 --> 00:24:21.000]  和其他人一樣的生活
[00:24:21.000 --> 00:24:23.000]  不過
[00:24:23.000 --> 00:24:25.000]  神希望我們的心轉化
[00:24:25.000 --> 00:24:29.000]  有什麼是值得我們去投資
[00:24:29.000 --> 00:24:31.000]  時間、資源
[00:24:31.000 --> 00:24:33.000]  去到永恆的
[00:24:33.000 --> 00:24:35.000]  啟示獄中末運
[00:24:35.000 --> 00:24:37.000]  去到永恆的
[00:24:37.000 --> 00:24:39.000]  下一堂是天主教的
[00:24:39.000 --> 00:24:41.000]  新天新地
[00:24:41.000 --> 00:24:43.000]  我們正在去的
[00:24:43.000 --> 00:24:45.000]  現在說完結局給你聽
[00:24:45.000 --> 00:24:47.000]  人生很短
[00:24:47.000 --> 00:24:49.000]  如果我們相信耶穌
[00:24:49.000 --> 00:24:51.000]  有什麼我們可以投資
[00:24:51.000 --> 00:24:53.000]  以致到有一天
[00:24:53.000 --> 00:24:55.000]  神會跟我們每一個
[00:24:55.000 --> 00:24:57.000]  凡是跟隨他的人說
[00:24:57.000 --> 00:24:59.000]  你又忠心又良善的僕人
[00:24:59.000 --> 00:25:01.000]  值得投資
[00:25:01.000 --> 00:25:03.000]  昨天我們七個人
[00:25:03.000 --> 00:25:05.000]  很感恩
[00:25:05.000 --> 00:25:07.000]  最後我們圍著一起祈禱
[00:25:07.000 --> 00:25:09.000]  很感謝神
[00:25:09.000 --> 00:25:11.000]  神使用我們這個不配的
[00:25:11.000 --> 00:25:13.000]  去將這麼寶貴的福音
[00:25:13.000 --> 00:25:15.000]  傳開去
[00:25:15.000 --> 00:25:17.000]  你也可以的
[00:25:17.000 --> 00:25:19.000]  分別出來
[00:25:19.000 --> 00:25:21.000]  從這個城
[00:25:21.000 --> 00:25:23.000]  我的民
[00:25:23.000 --> 00:25:25.000]  從這個城出來
[00:25:25.000 --> 00:25:27.000]  不要再黏在一起
[00:25:27.000 --> 00:25:29.000]  就好像我們有很多警告牌
[00:25:29.000 --> 00:25:31.000]  明知是警告牌
[00:25:31.000 --> 00:25:33.000]  就不要靠近
[00:25:33.000 --> 00:25:35.000]  明知是懸崖
[00:25:35.000 --> 00:25:37.000]  你還要縱向
[00:25:37.000 --> 00:25:39.000]  你不要的
[00:25:39.000 --> 00:25:41.000]  第三
[00:25:41.000 --> 00:25:45.000]  第三
[00:25:45.000 --> 00:25:47.000]  我覺得真的很寶貴
[00:25:47.000 --> 00:25:49.000]  因為這段經文
[00:25:49.000 --> 00:25:51.000]  神已經上氣
[00:25:51.000 --> 00:25:53.000]  神已經上氣
[00:25:53.000 --> 00:25:55.000]  神已經上氣
[00:25:55.000 --> 00:25:57.000]  神上氣什麼
[00:25:57.000 --> 00:25:59.000]  神上氣很多
[00:25:59.000 --> 00:26:01.000]  靠近巴比倫的人
[00:26:01.000 --> 00:26:03.000]  他們的行徑
[00:26:03.000 --> 00:26:05.000]  神也上氣
[00:26:05.000 --> 00:26:07.000]  很多為他們的命
[00:26:07.000 --> 00:26:09.000]  受苦
[00:26:09.000 --> 00:26:11.000]  為他們的命堅守信仰的
[00:26:11.000 --> 00:26:13.000]  聖徒
[00:26:13.000 --> 00:26:15.000]  所以為什麼經文
[00:26:15.000 --> 00:26:17.000]  會呈現出
[00:26:17.000 --> 00:26:19.000]  十八章有兩個圖畫
[00:26:19.000 --> 00:26:21.000]  一個是巴比倫的
[00:26:21.000 --> 00:26:23.000]  賭塔淪陷
[00:26:23.000 --> 00:26:25.000]  但也會呈現出另外一幅圖畫
[00:26:25.000 --> 00:26:27.000]  是什麼呢?第20節
[00:26:27.000 --> 00:26:29.000]  你們都要因他歡喜
[00:26:29.000 --> 00:26:31.000]  因為神已經在你們身上
[00:26:31.000 --> 00:26:33.000]  伸了你們的冤
[00:26:33.000 --> 00:26:35.000]  神見到你們的
[00:26:35.000 --> 00:26:37.000]  堅毅、勇敢
[00:26:37.000 --> 00:26:39.000]  為主、站立得穩
[00:26:39.000 --> 00:26:41.000]  神見到、神上氣
[00:26:41.000 --> 00:26:43.000]  全部都在
[00:26:43.000 --> 00:26:45.000]  生命冊上
[00:26:45.000 --> 00:26:47.000]  神知道神的眼目片冊
[00:26:47.000 --> 00:26:49.000]  全地,他見到你今天
[00:26:49.000 --> 00:26:51.000]  怎樣忠於上帝
[00:26:51.000 --> 00:26:53.000]  他他日一定會厚厚回報你
[00:26:53.000 --> 00:26:55.000]  這也是聖經的應許
[00:26:55.000 --> 00:26:57.000]  聖經的應許
[00:26:57.000 --> 00:26:59.000]  時間會過去
[00:26:59.000 --> 00:27:01.000]  我講到又完
[00:27:01.000 --> 00:27:03.000]  等一會大家去BBQ
[00:27:03.000 --> 00:27:05.000]  又很開心
[00:27:05.000 --> 00:27:07.000]  時間會過去
[00:27:07.000 --> 00:27:09.000]  人生很快過去
[00:27:09.000 --> 00:27:11.000]  特別坐在這裡
[00:27:11.000 --> 00:27:13.000]  很多我們很尊貴的長者
[00:27:13.000 --> 00:27:15.000]  哇!眨眼
[00:27:15.000 --> 00:27:17.000]  70、80歲的人生
[00:27:17.000 --> 00:27:19.000]  人生很快過去
[00:27:19.000 --> 00:27:21.000]  One day
[00:27:21.000 --> 00:27:23.000]  有一天
[00:27:23.000 --> 00:27:25.000]  發生這樣的情況
[00:27:25.000 --> 00:27:27.000]  值得我們今天去反思
[00:27:27.000 --> 00:27:29.000]  我們怎樣善用神給我們的時間
[00:27:29.000 --> 00:27:31.000]  神給我們的生命
[00:27:31.000 --> 00:27:33.000]  神給我們的恩賜財降
[00:27:33.000 --> 00:27:35.000]  很值得我們去想
[00:27:35.000 --> 00:27:37.000]  求主幫助我們每一個
[00:27:37.000 --> 00:27:39.000]  同心的祈禱

