
[00:00:00.000 --> 00:00:05.400]  大家會記得我們今個季度一直思想著愛神和愛人的訊息
[00:18:11.000 --> 00:18:13.000]  告訴他們沒有問題
[00:18:13.000 --> 00:18:15.000]  我們祝福你們
[00:18:15.000 --> 00:18:17.000]  因此這八間教會就聯合
[00:18:17.000 --> 00:18:19.000]  要抗議這件事情
[00:18:19.000 --> 00:18:21.000]  接著的幾年
[00:18:21.000 --> 00:18:24.000]  他們經歷了很大很大的壓力
[00:18:24.000 --> 00:18:28.000]  因為主教發出了八封的律師信
[00:18:28.000 --> 00:18:31.000]  控告這八間教會的牧師
[00:18:31.000 --> 00:18:34.000]  將他們的律師執照取消
[00:18:34.000 --> 00:18:40.000]  和嘗試要取回他們教會的一切房產
[00:18:40.000 --> 00:18:42.000]  在當中面對著很大的壓力
[00:18:42.000 --> 00:18:45.000]  而他們面對著各方面的攻擊
[00:18:45.000 --> 00:18:47.000]  當我聽的時候
[00:18:47.000 --> 00:18:49.000]  我心裏很感謝神
[00:18:49.000 --> 00:18:53.000]  他們在當中堅持在真理的立場上
[00:18:53.000 --> 00:18:57.000]  到2005年前年的時候
[00:18:57.000 --> 00:18:58.000]  在二月
[00:18:58.000 --> 00:19:02.000]  全世界的聖公宗總主教的會議
[00:19:02.000 --> 00:19:04.000]  他們一起通過了
[00:19:04.000 --> 00:19:09.000]  不接受同性結合的祝福禮
[00:19:09.000 --> 00:19:10.000]  因為他們幾年的掙扎
[00:19:10.000 --> 00:19:12.000]  一直堅持著聖經的立場
[00:19:12.000 --> 00:19:15.000]  影響了整個世界的聖公會的領袖
[00:19:15.000 --> 00:19:16.000]  因此他們共同
[00:19:16.000 --> 00:19:18.000]  有一個清楚的立場
[00:19:18.000 --> 00:19:22.000]  不接受同性婚姻的祝福
[00:19:22.000 --> 00:19:23.000]  並且在當中
[00:19:23.000 --> 00:19:25.000]  他們訂立了一個聖公會的契約
[00:19:25.000 --> 00:19:27.000]  Englican Confidence
[00:19:27.000 --> 00:19:29.000]  在當中清楚表示
[00:19:29.000 --> 00:19:30.000]  哪些人不接受這個契約
[00:19:30.000 --> 00:19:34.000]  就要接受婚離的結果
[00:19:34.000 --> 00:19:38.000]  因此感謝神保守了大部分的聖公會
[00:19:38.000 --> 00:19:39.000]  但是在未來
[00:19:39.000 --> 00:19:40.000]  還有很多的掙扎
[00:19:40.000 --> 00:19:42.000]  因為在加拿大的聖公會
[00:19:42.000 --> 00:19:46.000]  仍然有他們自己本身要定的方向
[00:19:46.000 --> 00:19:47.000]  無論如何
[00:19:47.000 --> 00:19:49.000]  當我看到這些報道的時候
[00:19:49.000 --> 00:19:51.000]  我就想起如果我在其中
[00:19:51.000 --> 00:19:53.000]  我會怎樣
[00:19:53.000 --> 00:19:54.000]  我是否能夠願意
[00:19:54.000 --> 00:19:58.000]  就算沒有一切的發展機會
[00:19:58.000 --> 00:20:01.000]  甚至被人批評收律私訊
[00:20:01.000 --> 00:20:03.000]  甚至有人會
[00:20:03.000 --> 00:20:06.000]  要將教會一切的房產拿走
[00:20:06.000 --> 00:20:09.000]  我仍然樂意站在真理立場當中
[00:20:09.000 --> 00:20:12.000]  我就想分析聖經啟示錄裡面
[00:20:12.000 --> 00:20:15.000]  當時聖經集庇七間教會的領袖
[00:20:15.000 --> 00:20:16.000]  其中別加摩
[00:20:16.000 --> 00:20:17.000]  大家知道
[00:20:17.000 --> 00:20:19.000]  神集庇別加摩教會就是說
[00:20:19.000 --> 00:20:22.000]  你們服從了巴蘭的教訓
[00:20:22.000 --> 00:20:26.000]  叫以色列人陷在淫亂當中
[00:20:26.000 --> 00:20:27.000]  我相信有一天
[00:20:27.000 --> 00:20:29.000]  當宗教會面對神的時候
[00:20:29.000 --> 00:20:33.000]  也會面對神給我們某一方面的責備
[00:20:33.000 --> 00:20:34.000]  當保羅
[00:20:34.000 --> 00:20:35.000]  當你想起他
[00:20:35.000 --> 00:20:37.000]  面對著當時的處境的時候
[00:20:37.000 --> 00:20:38.000]  他很清楚
[00:20:38.000 --> 00:20:41.000]  他說一刻的功夫
[00:20:41.000 --> 00:20:45.000]  我都不容讓他們改變真理
[00:20:45.000 --> 00:20:51.000]  大家去回聖經迦勒提書第二章
[00:20:51.000 --> 00:20:53.000]  一個很重要的關注
[00:20:53.000 --> 00:20:55.000]  第五節
[00:20:55.000 --> 00:20:57.000]  為要叫福音的真理
[00:20:57.000 --> 00:21:00.000]  仍存在你們中間
[00:21:00.000 --> 00:21:04.000]  這個正是保羅最關切的一個基礎
[00:21:04.000 --> 00:21:06.000]  第三方面我們再看的時候
[00:21:06.000 --> 00:21:09.000]  發覺保羅不單止不去容讓
[00:21:09.000 --> 00:21:12.000]  這些猶太人得勝
[00:21:12.000 --> 00:21:14.000]  反而他有一個時機
[00:21:14.000 --> 00:21:16.000]  就要當面地集庇彼得
[00:21:16.000 --> 00:21:18.000]  第十一節開始
[00:21:18.000 --> 00:21:21.000]  後來基法到了安提安
[00:21:21.000 --> 00:21:22.000]  因他有可擇之處
[00:21:22.000 --> 00:21:24.000]  我就當面抵擋他
[00:21:24.000 --> 00:21:26.000]  因為有一些奉國禮的人來到
[00:21:26.000 --> 00:21:28.000]  當時他和外邦人在吃飯
[00:21:28.000 --> 00:21:31.000]  他就怕奉國禮的人
[00:21:31.000 --> 00:21:35.000]  就退去與外邦人隔開
[00:21:35.000 --> 00:21:36.000]  大家知道彼得
[00:21:36.000 --> 00:21:39.000]  其實他很明白福音是傳到外邦當中
[00:21:39.000 --> 00:21:41.000]  外邦是恩信清義
[00:21:41.000 --> 00:21:43.000]  大家記不記得他在約柏這個地方
[00:21:43.000 --> 00:21:45.000]  在房頂祈禱的時候
[00:21:45.000 --> 00:21:48.000]  有什麼異象發生
[00:21:48.000 --> 00:21:49.000]  有一塊大的布
[00:21:49.000 --> 00:21:51.000]  繫著四個角
[00:21:51.000 --> 00:21:52.000]  垂落在他面前
[00:21:52.000 --> 00:21:55.000]  當中有很多四足的走獸
[00:21:55.000 --> 00:21:56.000]  昆蟲等等
[00:21:56.000 --> 00:21:57.000]  神告訴他
[00:21:57.000 --> 00:21:59.000]  神所潔淨的
[00:21:59.000 --> 00:22:03.000]  你不可以當作俗物
[00:22:03.000 --> 00:22:04.000]  他很清楚知道
[00:22:04.000 --> 00:22:06.000]  神是要拯救外邦人
[00:22:06.000 --> 00:22:08.000]  不是因行律法
[00:22:08.000 --> 00:22:09.000]  來到這裡的時候
[00:22:09.000 --> 00:22:11.000]  因此他和外邦人吃飯
[00:22:11.000 --> 00:22:12.000]  這裡文字的意思是
[00:22:12.000 --> 00:22:16.000]  他上上和他們吃飯
[00:22:16.000 --> 00:22:17.000]  外邦人吃飯的時候
[00:22:17.000 --> 00:22:21.000]  一定不會按照猶太人的吃喝規條
[00:22:21.000 --> 00:22:23.000]  也意味著彼得相信
[00:22:23.000 --> 00:22:25.000]  這些規條是不必要有的
[00:22:25.000 --> 00:22:28.000]  他自己也沒有遵守這些規條
[00:22:28.000 --> 00:22:31.000]  和外邦人一起吃飯
[00:22:31.000 --> 00:22:33.000]  但是當一些奉國禮人來到的時候
[00:22:33.000 --> 00:22:35.000]  他就很害怕
[00:22:35.000 --> 00:22:36.000]  他就怕他們不接納
[00:22:36.000 --> 00:22:38.000]  就離開了
[00:22:38.000 --> 00:22:40.000]  各位弟兄姊妹
[00:22:40.000 --> 00:22:43.000]  如果有一次斯穆斯和你吃飯
[00:22:43.000 --> 00:22:47.000]  突然有一個外國教會的領袖來了
[00:22:47.000 --> 00:22:49.000]  我一見到他的時候
[00:22:49.000 --> 00:22:50.000]  我就起身
[00:22:50.000 --> 00:22:51.000]  我就走開
[00:22:51.000 --> 00:22:52.000]  你們繼續吃吧
[00:22:52.000 --> 00:22:53.000]  我就走開了
[00:22:53.000 --> 00:22:57.000]  你會感覺怎樣?
[00:22:57.000 --> 00:22:58.000]  可能你會覺得
[00:22:58.000 --> 00:22:59.000]  沒什麼所謂
[00:22:59.000 --> 00:23:01.000]  不吃一餐飯
[00:23:01.000 --> 00:23:03.000]  但是當時的處境就是
[00:23:03.000 --> 00:23:06.000]  當彼得走開
[00:23:06.000 --> 00:23:08.000]  是意味著外邦人的教徒
[00:23:08.000 --> 00:23:10.000]  和猶太的教徒
[00:23:10.000 --> 00:23:13.000]  他們好像不是同一個主耶穌
[00:23:13.000 --> 00:23:15.000]  好像是兩個的群體
[00:23:15.000 --> 00:23:16.000]  第二
[00:23:16.000 --> 00:23:19.000]  也好像是告訴外邦人知道
[00:23:19.000 --> 00:23:20.000]  如果你要得救
[00:23:20.000 --> 00:23:22.000]  就要好像猶太人那樣
[00:23:22.000 --> 00:23:23.000]  要受國禮
[00:23:23.000 --> 00:23:25.000]  要行律法
[00:23:25.000 --> 00:23:30.000]  這個行動帶來了很深長的含義
[00:23:30.000 --> 00:23:33.000]  因此當時保羅見到這樣的情況
[00:23:33.000 --> 00:23:36.000]  他就抵擋它
[00:23:36.000 --> 00:23:39.000]  他用香港人一般的感受
[00:23:39.000 --> 00:23:40.000]  保羅
[00:23:40.000 --> 00:23:42.000]  你也給彼得一點面子吧
[00:23:42.000 --> 00:23:44.000]  他是一個好領袖
[00:23:44.000 --> 00:23:46.000]  你可以私下和他談
[00:23:46.000 --> 00:23:47.000]  不用公開
[00:23:47.000 --> 00:23:49.000]  也要去責備他
[00:23:49.000 --> 00:23:51.000]  為什麼保羅要公開這樣做呢?
[00:23:51.000 --> 00:23:55.000]  大家看看第十三節
[00:23:55.000 --> 00:23:59.000]  其餘的猶太人也都隨著他裝假
[00:23:59.000 --> 00:24:03.000]  甚至連巴拿巴也隨火裝假
[00:24:03.000 --> 00:24:06.000]  當彼得這樣做的時候
[00:24:06.000 --> 00:24:08.000]  其他人就學校他
[00:24:08.000 --> 00:24:10.000]  而他作為一個領袖
[00:24:10.000 --> 00:24:12.000]  對其他人產生很大的影響
[00:24:12.000 --> 00:24:14.000]  誤導了很多人
[00:24:14.000 --> 00:24:19.000]  因此保羅必不得已要公開責備他
[00:24:19.000 --> 00:24:21.000]  我立即想起主耶穌的故事
[00:24:21.000 --> 00:24:22.000]  大家是否記得
[00:24:22.000 --> 00:24:24.000]  有一次當一群人
[00:24:24.000 --> 00:24:26.000]  帶著一個
[00:24:26.000 --> 00:24:28.000]  直手又枯乾的人
[00:24:28.000 --> 00:24:30.000]  來請耶穌醫治
[00:24:30.000 --> 00:24:31.000]  在安息日的時候
[00:24:31.000 --> 00:24:32.000]  很多人就問
[00:24:32.000 --> 00:24:35.000]  耶穌會否醫治這個人呢?
[00:24:35.000 --> 00:24:36.000]  當他醫治的時候
[00:24:36.000 --> 00:24:39.000]  就犯了安息日的戒條
[00:24:39.000 --> 00:24:43.000]  當時耶穌大概可以識時靈人
[00:24:43.000 --> 00:24:45.000]  帶著那個人
[00:24:45.000 --> 00:24:47.000]  跟著他進房間
[00:24:47.000 --> 00:24:49.000]  在外面等一等
[00:24:49.000 --> 00:24:50.000]  我幫你
[00:24:50.000 --> 00:24:51.000]  我醫好你之後
[00:24:51.000 --> 00:24:52.000]  你在後門出去
[00:24:52.000 --> 00:24:55.000]  就不要回來了
[00:24:55.000 --> 00:24:57.000]  但耶穌沒有這樣做
[00:24:57.000 --> 00:25:00.000]  祂叫這個人站在中間
[00:25:00.000 --> 00:25:02.000]  然後就跟他們說
[00:25:02.000 --> 00:25:05.000]  安息日行善行惡
[00:25:05.000 --> 00:25:06.000]  救命害命
[00:25:06.000 --> 00:25:09.000]  哪樣可以?
[00:25:09.000 --> 00:25:12.000]  當時大家不出聲
[00:25:12.000 --> 00:25:13.000]  很明顯的真理
[00:25:13.000 --> 00:25:14.000]  他們不出聲
[00:25:14.000 --> 00:25:15.000]  耶穌就說
[00:25:15.000 --> 00:25:18.000]  耶穌就怒目看他們
[00:25:18.000 --> 00:25:20.000]  沒錯當時耶穌很憤怒
[00:25:20.000 --> 00:25:23.000]  但同時內心很愛惜他們
[00:25:23.000 --> 00:25:27.000]  所以說他憂愁他們心癢
[00:25:27.000 --> 00:25:28.000]  在愛當中
[00:25:28.000 --> 00:25:31.000]  耶穌就說伸出你的手來
[00:25:31.000 --> 00:25:33.000]  但接著聖經說
[00:25:33.000 --> 00:25:35.000]  接著這班法利賽人
[00:25:35.000 --> 00:25:38.000]  就商議如何去除滅耶穌
[00:25:38.000 --> 00:25:42.000]  這個行動帶來給耶穌的是殺身之禍
[00:25:42.000 --> 00:25:46.000]  但主耶穌沒有隱藏去做這件事情
[00:25:46.000 --> 00:25:49.000]  祂就公開去做這件事情
[00:25:49.000 --> 00:25:51.000]  沒錯有些時候我們需要來到小心
[00:25:51.000 --> 00:25:53.000]  去私下去窺勸
[00:25:53.000 --> 00:25:54.000]  但有些時候
[00:25:54.000 --> 00:25:56.000]  要公開糾正一些錯誤
[00:25:56.000 --> 00:25:59.000]  免得這些錯誤傳開去
[00:25:59.000 --> 00:26:00.000]  影響其他人
[00:26:00.000 --> 00:26:03.000]  這是值得我們常常留心
[00:26:03.000 --> 00:26:06.000]  再看聖經剛才讀的第十四節
[00:26:06.000 --> 00:26:11.000]  「但我一看見他們所行的不正
[00:26:11.000 --> 00:26:14.000]  與福音的真理不合」
[00:26:14.000 --> 00:26:16.000]  再看第五節
[00:26:16.000 --> 00:26:20.000]  「叫福音的真理仍存在你們中間」
[00:26:20.000 --> 00:26:21.000]  在波羅的內心
[00:26:21.000 --> 00:26:23.000]  他極其重視的就是
[00:26:23.000 --> 00:26:27.000]  我們要活出福音的真體
[00:26:27.000 --> 00:26:28.000]  我再說
[00:26:28.000 --> 00:26:31.000]  不單單我們能夠說出福音的內容
[00:26:31.000 --> 00:26:32.000]  而是讓我們所行的
[00:26:32.000 --> 00:26:35.000]  與福音是相配合的
[00:26:35.000 --> 00:26:37.000]  因此波羅的心裡面最關切的
[00:26:37.000 --> 00:26:39.000]  不是別人怎樣看他
[00:26:39.000 --> 00:26:43.000]  不是別人怎樣去批評他
[00:26:43.000 --> 00:26:45.000]  而是他說我不願意見到
[00:26:45.000 --> 00:26:49.000]  人所行的與福音的真理不合
[00:26:49.000 --> 00:26:53.000]  他要保存著福音的傳承
[00:26:53.000 --> 00:26:55.000]  各位頂姐妹
[00:26:55.000 --> 00:26:57.000]  當我們說到這段經文的時候
[00:26:57.000 --> 00:27:00.000]  會想起中國人常常說的一件事
[00:27:00.000 --> 00:27:02.000]  就是關係
[00:27:02.000 --> 00:27:03.000]  有關係和沒有關係
[00:27:03.000 --> 00:27:06.000]  就是最大的關係
[00:27:06.000 --> 00:27:07.000]  但你知道
[00:27:07.000 --> 00:27:08.000]  我知道
[00:27:08.000 --> 00:27:10.000]  在中國人當中
[00:27:10.000 --> 00:27:12.000]  很多人因為關係的問題
[00:27:12.000 --> 00:27:15.000]  因為給面子給他的問題
[00:27:15.000 --> 00:27:19.000]  而傷害了無數的生命
[00:27:19.000 --> 00:27:23.000]  甚至殘害了無數的人
[00:27:23.000 --> 00:27:25.000]  因為要顧全面子
[00:27:25.000 --> 00:27:28.000]  就失去了真理
[00:27:28.000 --> 00:27:30.000]  2007年是我們常常說
[00:27:30.000 --> 00:27:32.000]  福音來華200年紀念
[00:27:32.000 --> 00:27:34.000]  瑪麗遜來華200年
[00:27:34.000 --> 00:27:37.000]  但最近我看一篇文章提醒我們
[00:27:37.000 --> 00:27:39.000]  2007年同時是
[00:27:39.000 --> 00:27:44.000]  解放黑奴的200週年紀念
[00:27:44.000 --> 00:27:47.000]  200年之前一班教徒領袖
[00:27:47.000 --> 00:27:50.000]  他們大聲疾呼
[00:27:50.000 --> 00:27:53.000]  甚至他們不給面子給權貴
[00:27:53.000 --> 00:27:57.000]  清楚指明人不應該奴役別人
[00:27:57.000 --> 00:28:01.000]  因此一大場的爭論揭開了
[00:28:01.000 --> 00:28:06.000]  然後黑奴終於得到解放
[00:28:06.000 --> 00:28:09.000]  教徒不單單能夠去愛
[00:28:09.000 --> 00:28:12.000]  也要堅持著某些真理
[00:28:12.000 --> 00:28:16.000]  才能讓生命得到真正的幫助
[00:28:16.000 --> 00:28:18.000]  最後說說
[00:28:18.000 --> 00:28:21.000]  我記得幾年前聽了一位大學的講師
[00:28:21.000 --> 00:28:23.000]  說了一些話
[00:28:23.000 --> 00:28:24.000]  我聽完之後
[00:28:24.000 --> 00:28:26.000]  我是很難很難去接受的
[00:28:26.000 --> 00:28:28.000]  這位講師說
[00:28:28.000 --> 00:28:30.000]  香港人很多人包而拉
[00:28:30.000 --> 00:28:33.000]  他說包而拉有什麼重要呢
[00:28:33.000 --> 00:28:36.000]  好像有些人吃飯的時候
[00:28:36.000 --> 00:28:41.000]  有些人喜歡吃一碗飯
[00:28:41.000 --> 00:28:43.000]  有些人喜歡吃兩碗飯
[00:28:43.000 --> 00:28:45.000]  有些人喜歡吃三碗飯
[00:28:45.000 --> 00:28:47.000]  就由他吧
[00:28:47.000 --> 00:28:49.000]  包而拉包三拉
[00:28:49.000 --> 00:28:53.000]  由得他吧
[00:28:53.000 --> 00:28:55.000]  竟然一位大學的講師
[00:28:55.000 --> 00:28:59.000]  說了這些話
[00:28:59.000 --> 00:29:01.000]  今天一個多元化的社會
[00:29:01.000 --> 00:29:04.000]  強調我們不可以判斷人
[00:29:04.000 --> 00:29:05.000]  但正如你所說
[00:29:05.000 --> 00:29:08.000]  你們要按公平判斷
[00:29:08.000 --> 00:29:10.000]  按真理判斷
[00:29:10.000 --> 00:29:13.000]  當中求神給我們勇氣
[00:29:13.000 --> 00:29:16.000]  能夠可以放膽
[00:29:16.000 --> 00:29:19.000]  去站在真理的立場上
[00:29:19.000 --> 00:29:21.000]  行公義
[00:29:21.000 --> 00:29:24.000]  然後好憐憫
[00:29:24.000 --> 00:29:26.000]  我們一起祈禱吧

