
[00:00:00.000 --> 00:00:04.000]  而今天我要和大家一同領受的信息
[00:23:52.000 --> 00:23:55.000]  也明白各樣的奧秘、各樣的知識
[00:23:55.000 --> 00:23:56.000]  而且有全非的信
[00:23:56.000 --> 00:23:59.000]  將我能夠與三全沒有愛
[00:23:59.000 --> 00:24:01.000]  我就算不得什麼
[00:24:01.000 --> 00:24:04.000]  他把這一切的恩賜和愛做比較的時候
[00:24:04.000 --> 00:24:06.000]  他的結論就是說
[00:24:06.000 --> 00:24:08.000]  若沒有愛
[00:24:08.000 --> 00:24:11.000]  一切都是空的
[00:24:11.000 --> 00:24:13.000]  等於零
[00:24:13.000 --> 00:24:15.000]  愛是最妙的道
[00:24:15.000 --> 00:24:18.000]  是最大的恩賜
[00:24:18.000 --> 00:24:20.000]  所以我們要追求
[00:24:20.000 --> 00:24:24.000]  這個最妙的道、最大的恩賜
[00:24:24.000 --> 00:24:29.000]  把它放在一切其他的恩賜之上
[00:24:29.000 --> 00:24:31.000]  這樣的價值觀
[00:24:31.000 --> 00:24:34.000]  就是我們有正確追求的路線
[00:24:34.000 --> 00:24:36.000]  把先後的次序
[00:24:36.000 --> 00:24:40.000]  分別得非常的清楚、正確
[00:24:40.000 --> 00:24:42.000]  我們的侍奉
[00:24:42.000 --> 00:24:45.000]  也能夠合神的心意
[00:24:45.000 --> 00:24:49.000]  願主恩待大家、賜福大家
[00:24:49.000 --> 00:24:50.000]  阿門
