
[00:00:00.000 --> 00:00:02.240]  按照我定出來的題目
[00:30:14.940 --> 00:30:16.940]  下半節的歷史的一些具體的形態
[00:30:16.940 --> 00:30:18.940]  我們預備開始
[00:30:18.940 --> 00:30:20.940]  下半節的歷史的一些具體的形態
[00:30:20.940 --> 00:30:22.940]  我們剛才很快
[00:30:22.940 --> 00:30:24.940]  將聖經裡面的藍圖講了
[00:30:24.940 --> 00:30:26.940]  我們看歷史的現實
[00:30:26.940 --> 00:30:28.940]  我們剛才很快將聖經裡面的藍圖講了
[00:30:28.940 --> 00:30:30.940]  我們看歷史的現實
[00:30:30.940 --> 00:30:32.940]  由那時候到現在
[00:30:32.940 --> 00:30:34.940]  差不多2000年
[00:30:34.940 --> 00:30:36.940]  我們先看教會在西方的傳統
[00:30:36.940 --> 00:30:38.940]  具體出現的時候
[00:30:38.940 --> 00:30:40.940]  我們從這個目標量度
[00:30:40.940 --> 00:30:42.940]  從一個社會學的角度
[00:30:42.940 --> 00:30:44.940]  從一個社會學的角度
[00:30:44.940 --> 00:30:46.940]  來看
[00:30:46.940 --> 00:30:48.940]  教會的結構表達出來
[00:30:48.940 --> 00:30:50.940]  有很多不同的形式
[00:30:50.940 --> 00:30:52.940]  儘管只是在西方的文化當中
[00:30:52.940 --> 00:30:54.940]  儘管只是在西方的文化當中
[00:30:54.940 --> 00:30:56.940]  出現過不同的類型
[00:30:56.940 --> 00:30:58.940]  出現過不同的類型
[00:30:58.940 --> 00:31:00.940]  大概我們可以將它分為
[00:31:00.940 --> 00:31:02.940]  六種的類型
[00:31:02.940 --> 00:31:04.940]  哪種最好呢
[00:31:04.940 --> 00:31:06.940]  我自己都有一點傾向
[00:31:06.940 --> 00:31:08.940]  我自己都有一點傾向
[00:31:08.940 --> 00:31:10.940]  基本上我只能說
[00:31:10.940 --> 00:31:12.940]  基本上我只能說
[00:31:12.940 --> 00:31:14.940]  這六種都是不斷出現
[00:31:14.940 --> 00:31:16.940]  這六種都是不斷出現
[00:31:16.940 --> 00:31:18.940]  已經出現過的形態
[00:31:18.940 --> 00:31:20.940]  已經出現過的形態
[00:31:20.940 --> 00:31:22.940]  而沒有一種已經消亡了
[00:31:22.940 --> 00:31:24.940]  而沒有一種已經消亡了
[00:31:24.940 --> 00:31:26.940]  很古怪的形態
[00:31:26.940 --> 00:31:28.940]  很少人曾經嘗試過
[00:31:28.940 --> 00:31:30.940]  就算了
[00:31:30.940 --> 00:31:32.940]  而主要的類別
[00:31:32.940 --> 00:31:34.940]  大概有六種
[00:31:34.940 --> 00:31:36.940]  第一種和第二種
[00:31:36.940 --> 00:31:38.940]  第一種和第二種
[00:31:38.940 --> 00:31:40.940]  都是較為邊緣性的
[00:31:40.940 --> 00:31:42.940]  都是較為邊緣性的
[00:31:42.940 --> 00:31:44.940]  都是較為邊緣性的
[00:31:44.940 --> 00:31:46.940]  一直都沒有成為
[00:31:46.940 --> 00:31:48.940]  主流教會的形態
[00:31:48.940 --> 00:31:50.940]  主流教會的形態
[00:31:50.940 --> 00:31:52.940]  不過從來都沒有消失過
[00:31:52.940 --> 00:31:54.940]  經常出現
[00:31:54.940 --> 00:31:56.940]  一種我們稱為monastic
[00:31:56.940 --> 00:31:58.940]  修道式的團體
[00:31:58.940 --> 00:32:00.940]  另外一種就是sectarian
[00:32:00.940 --> 00:32:02.940]  另外一種就是sectarian
[00:32:02.940 --> 00:32:04.940]  一種小群式的支流
[00:32:04.940 --> 00:32:06.940]  一種小群式的支流
[00:32:06.940 --> 00:32:08.940]  初期教會一直都有支流
[00:32:08.940 --> 00:32:10.940]  初期教會一直都有支流
[00:32:10.940 --> 00:32:12.940]  然後第三和第四種
[00:32:12.940 --> 00:32:14.940]  然後第三和第四種
[00:32:14.940 --> 00:32:16.940]  皇國式的imperial和contractual
[00:32:16.940 --> 00:32:18.940]  皇國式的imperial和contractual
[00:32:18.940 --> 00:32:20.940]  可以說是較為靜態
[00:32:20.940 --> 00:32:22.940]  可以說是較為靜態
[00:32:22.940 --> 00:32:24.940]  當然靜態是一個中性的字眼
[00:32:24.940 --> 00:32:26.940]  當然靜態是一個中性的字眼
[00:32:26.940 --> 00:32:28.940]  我不會說是僵化
[00:32:28.940 --> 00:32:30.940]  但較為靜態
[00:32:30.940 --> 00:32:32.940]  impersonal side
[00:32:32.940 --> 00:32:34.940]  非具體
[00:32:34.940 --> 00:32:36.940]  非具體
[00:32:36.940 --> 00:32:38.940]  有感性
[00:32:38.940 --> 00:32:40.940]  有生命力
[00:32:40.940 --> 00:32:42.940]  的類別
[00:32:42.940 --> 00:32:44.940]  然後第五和第六種
[00:32:44.940 --> 00:32:46.940]  強調較為personal side
[00:32:46.940 --> 00:32:48.940]  強調較為personal side
[00:32:48.940 --> 00:32:50.940]  有動感的
[00:32:50.940 --> 00:32:52.940]  有動感的
[00:32:52.940 --> 00:32:54.940]  有生命關係
[00:32:54.940 --> 00:32:56.940]  有生命力
[00:32:56.940 --> 00:32:58.940]  的教會形態
[00:32:58.940 --> 00:33:00.940]  每次說的時候
[00:33:00.940 --> 00:33:02.940]  都會舉出一些
[00:33:02.940 --> 00:33:04.940]  教會典型的代表
[00:33:04.940 --> 00:33:06.940]  但那些不一定限制了
[00:33:06.940 --> 00:33:08.940]  大家知道
[00:33:08.940 --> 00:33:10.940]  imperial
[00:33:10.940 --> 00:33:12.940]  天主教教會的結構
[00:33:12.940 --> 00:33:14.940]  天主教教會的結構
[00:33:14.940 --> 00:33:16.940]  較為接近皇國式
[00:33:16.940 --> 00:33:18.940]  但天主教教會的結構
[00:33:18.940 --> 00:33:20.940]  有很多不同的變化
[00:33:20.940 --> 00:33:22.940]  在中世紀教皇權力高漲的時間
[00:33:22.940 --> 00:33:24.940]  在中世紀教皇權力高漲的時間
[00:33:24.940 --> 00:33:26.940]  即是第十一世紀至十三四世紀
[00:33:26.940 --> 00:33:28.940]  當然是典型
[00:33:28.940 --> 00:33:30.940]  但到現在的天主教教會
[00:33:30.940 --> 00:33:32.940]  的形態結構
[00:33:32.940 --> 00:33:34.940]  與那時不同
[00:33:34.940 --> 00:33:36.940]  尤其是1960年
[00:33:36.940 --> 00:33:38.940]  之後的梵蒂岡第二會議之後
[00:33:38.940 --> 00:33:40.940]  Vatican II之後的教會
[00:33:40.940 --> 00:33:42.940]  天主教教會的形態發展了很多不同的類別
[00:33:42.940 --> 00:33:44.940]  到現在天主教教會
[00:33:44.940 --> 00:33:46.940]  都有靈因運動
[00:33:46.940 --> 00:33:48.940]  小群式的天主教很難類別
[00:33:48.940 --> 00:33:50.940]  有些圍在沙灘
[00:33:50.940 --> 00:33:52.940]  祈禱唱詩
[00:33:52.940 --> 00:33:54.940]  那些天主教教會
[00:33:54.940 --> 00:33:56.940]  也不是我們所能了解
[00:33:56.940 --> 00:33:58.940]  不能將它分類
[00:33:58.940 --> 00:34:00.940]  所以我只是
[00:34:00.940 --> 00:34:02.940]  Stereotype了一些
[00:34:02.940 --> 00:34:04.940]  所以我說有些
[00:34:04.940 --> 00:34:06.940]  舉例說
[00:34:06.940 --> 00:34:08.940]  譬如那類教會
[00:34:08.940 --> 00:34:10.940]  我是指典型的那類教會
[00:34:10.940 --> 00:34:12.940]  起碼是
[00:34:12.940 --> 00:34:14.940]  大部分
[00:34:14.940 --> 00:34:16.940]  重點
[00:34:16.940 --> 00:34:18.940]  表現出來的教會
[00:34:18.940 --> 00:34:20.940]  不是指
[00:34:20.940 --> 00:34:22.940]  那個宗派就是這樣
[00:34:22.940 --> 00:34:24.940]  聖公會是這樣的
[00:34:24.940 --> 00:34:26.940]  不一定是指香港的聖公會
[00:34:26.940 --> 00:34:28.940]  不一定是指英國的聖公會
[00:34:28.940 --> 00:34:30.940]  不一定是指現在的聖公會
[00:34:30.940 --> 00:34:32.940]  不一定是指現在的聖公會
[00:34:32.940 --> 00:34:34.940]  整個會議
[00:34:34.940 --> 00:34:36.940]  核心的觀念
[00:34:36.940 --> 00:34:38.940]  信念
[00:34:38.940 --> 00:34:40.940]  大家要明白
[00:34:40.940 --> 00:34:42.940]  不一定是指你的那間浸信會
[00:34:42.940 --> 00:34:44.940]  你不要捉我來砌
[00:34:44.940 --> 00:34:46.940]  你那間浸信會
[00:34:46.940 --> 00:34:48.940]  可能與我所描述的浸信會完全不同
[00:34:48.940 --> 00:34:50.940]  你根本不知道浸信會是怎樣
[00:34:50.940 --> 00:34:52.940]  很多聖公會都不知道
[00:34:52.940 --> 00:34:54.940]  聖公會是怎樣
[00:34:54.940 --> 00:34:56.940]  解釋一下
[00:34:56.940 --> 00:34:58.940]  我們看看
[00:34:58.940 --> 00:35:00.940]  這六種教會的形態
[00:35:00.940 --> 00:35:02.940]  第一種
[00:35:02.940 --> 00:35:04.940]  我們說是monastic
[00:35:04.940 --> 00:35:06.940]  修道式的團體
[00:35:06.940 --> 00:35:08.940]  大家馬上想起
[00:35:08.940 --> 00:35:10.940]  穿著白衣
[00:35:10.940 --> 00:35:12.940]  黑衣
[00:35:12.940 --> 00:35:14.940]  灰衣
[00:35:14.940 --> 00:35:16.940]  不光頭的修女
[00:35:16.940 --> 00:35:18.940]  修士
[00:35:18.940 --> 00:35:20.940]  天主教
[00:35:20.940 --> 00:35:22.940]  一直以來都有
[00:35:22.940 --> 00:35:24.940]  中世紀
[00:35:24.940 --> 00:35:26.940]  特別重要
[00:35:26.940 --> 00:35:28.940]  如果研究中世紀的文化
[00:35:28.940 --> 00:35:30.940]  西方的
[00:35:30.940 --> 00:35:32.940]  整個修道的團體
[00:35:32.940 --> 00:35:34.940]  興起
[00:35:34.940 --> 00:35:36.940]  很大很重要的社會動力
[00:35:36.940 --> 00:35:38.940]  monastic order
[00:35:38.940 --> 00:35:40.940]  大家知道
[00:35:40.940 --> 00:35:42.940]  比如說
[00:35:42.940 --> 00:35:44.940]  我中文不知道怎樣翻譯
[00:35:44.940 --> 00:35:46.940]  我沒有時間
[00:35:46.940 --> 00:35:48.940]  去查天主教本身的
[00:35:48.940 --> 00:35:50.940]  正統的形法
[00:35:50.940 --> 00:35:52.940]  Franciscan
[00:35:52.940 --> 00:35:54.940]  Dominicans
[00:35:54.940 --> 00:35:56.940]  這些當時最重要的修會
[00:35:56.940 --> 00:35:58.940]  西班牙Carmelite
[00:35:58.940 --> 00:36:00.940]  白衣修會
[00:36:00.940 --> 00:36:02.940]  這些修會的特性在哪裏呢
[00:36:02.940 --> 00:36:04.940]  當然是退出來
[00:36:04.940 --> 00:36:06.940]  組成一個群體
[00:36:06.940 --> 00:36:08.940]  一個團體
[00:36:08.940 --> 00:36:10.940]  強處
[00:36:10.940 --> 00:36:12.940]  其實可以說是
[00:36:12.940 --> 00:36:14.940]  一個回應
[00:36:14.940 --> 00:36:16.940]  當教會
[00:36:16.940 --> 00:36:18.940]  越來越
[00:36:18.940 --> 00:36:20.940]  世俗化
[00:36:20.940 --> 00:36:22.940]  成為一個世界上
[00:36:22.940 --> 00:36:24.940]  追逐權力
[00:36:24.940 --> 00:36:26.940]  鬥爭的
[00:36:26.940 --> 00:36:28.940]  一個看不到
[00:36:28.940 --> 00:36:30.940]  任何基督的
[00:36:30.940 --> 00:36:32.940]  純潔
[00:36:32.940 --> 00:36:34.940]  的身體
[00:36:34.940 --> 00:36:36.940]  表達的情況
[00:36:36.940 --> 00:36:38.940]  這些群體
[00:36:38.940 --> 00:36:40.940]  其實是有一種意義
[00:36:40.940 --> 00:36:42.940]  在教會普遍
[00:36:42.940 --> 00:36:44.940]  世俗化的情況
[00:36:44.940 --> 00:36:46.940]  這群人抽離出來
[00:36:46.940 --> 00:36:48.940]  做一個展示
[00:36:48.940 --> 00:36:50.940]  一種具體的表達
[00:36:50.940 --> 00:36:52.940]  我們在我們當中
[00:36:52.940 --> 00:36:54.940]  你看見基督教獨有的質素
[00:36:54.940 --> 00:36:56.940]  在世界上的基督教會
[00:36:56.940 --> 00:36:58.940]  已經看不到的質素
[00:36:58.940 --> 00:37:00.940]  這種有意義在這裏
[00:37:00.940 --> 00:37:02.940]  因為這群人進入團體裏
[00:37:02.940 --> 00:37:04.940]  發覺聲線不同
[00:37:04.940 --> 00:37:06.940]  衣服不同
[00:37:06.940 --> 00:37:08.940]  生活節奏不同
[00:37:08.940 --> 00:37:10.940]  大部分的修會
[00:37:10.940 --> 00:37:12.940]  是半夜才起床
[00:37:12.940 --> 00:37:14.940]  12點鐘到1點半
[00:37:14.940 --> 00:37:16.940]  凌晨起床
[00:37:16.940 --> 00:37:18.940]  早餐
[00:37:18.940 --> 00:37:20.940]  集體崇拜
[00:37:20.940 --> 00:37:22.940]  經課
[00:37:22.940 --> 00:37:24.940]  默想
[00:37:24.940 --> 00:37:26.940]  耕作
[00:37:26.940 --> 00:37:28.940]  吃東西
[00:37:28.940 --> 00:37:30.940]  研讀
[00:37:30.940 --> 00:37:32.940]  祈禱
[00:37:32.940 --> 00:37:34.940]  分幾個階段
[00:37:34.940 --> 00:37:36.940]  半夜起床
[00:37:36.940 --> 00:37:38.940]  不是很早睡
[00:37:38.940 --> 00:37:40.940]  6點多睡
[00:37:40.940 --> 00:37:42.940]  不是每個修會都很慘
[00:37:42.940 --> 00:37:44.940]  1點鐘起床
[00:37:44.940 --> 00:37:46.940]  很矮
[00:37:46.940 --> 00:37:48.940]  不是6點鐘睡
[00:37:48.940 --> 00:37:50.940]  重點在哪裏
[00:37:50.940 --> 00:37:52.940]  和世界上一般的
[00:37:52.940 --> 00:37:54.940]  世俗化基督徒
[00:37:54.940 --> 00:37:56.940]  不同的生活節奏
[00:37:56.940 --> 00:37:58.940]  大家睡覺時起床
[00:37:58.940 --> 00:38:00.940]  大家工作在紙醉金迷
[00:38:00.940 --> 00:38:02.940]  或追逐
[00:38:02.940 --> 00:38:04.940]  教會權力的時候
[00:38:04.940 --> 00:38:06.940]  這群人就去睡覺
[00:38:06.940 --> 00:38:08.940]  這是一個特質
[00:38:08.940 --> 00:38:10.940]  當然他有強處
[00:38:10.940 --> 00:38:12.940]  也有弱點
[00:38:12.940 --> 00:38:14.940]  弱點就是他強處
[00:38:14.940 --> 00:38:16.940]  很多時候這個世界上就是這樣
[00:38:16.940 --> 00:38:18.940]  人也是這樣
[00:38:18.940 --> 00:38:20.940]  群體也是這樣
[00:38:20.940 --> 00:38:22.940]  他的弱點可能是強處
[00:38:22.940 --> 00:38:24.940]  帶來的副作用
[00:38:24.940 --> 00:38:26.940]  或者買了送人
[00:38:26.940 --> 00:38:28.940]  一定要有
[00:38:28.940 --> 00:38:30.940]  要不要就要
[00:38:30.940 --> 00:38:32.940]  要買就要
[00:38:32.940 --> 00:38:34.940]  弱點就是
[00:38:34.940 --> 00:38:36.940]  在中國大主流文化中
[00:38:36.940 --> 00:38:38.940]  推出來
[00:38:38.940 --> 00:38:40.940]  大家都睡覺時起床
[00:38:40.940 --> 00:38:42.940]  大家工作
[00:38:42.940 --> 00:38:44.940]  大家生活時都會去睡覺
[00:38:44.940 --> 00:38:46.940]  當然和文化有差距
[00:38:46.940 --> 00:38:48.940]  第二
[00:38:48.940 --> 00:38:50.940]  他的特色就是很強的自律感
[00:38:50.940 --> 00:38:52.940]  對意志的操練很重要
[00:38:52.940 --> 00:38:54.940]  在修會裏
[00:38:54.940 --> 00:38:56.940]  信服權柄
[00:38:56.940 --> 00:38:58.940]  規矩就是這樣
[00:38:58.940 --> 00:39:00.940]  吃就吃
[00:39:00.940 --> 00:39:02.940]  不可以抗議
[00:39:02.940 --> 00:39:04.940]  不可以抗議
[00:39:04.940 --> 00:39:06.940]  如果是你的師父
[00:39:06.940 --> 00:39:08.940]  就要你去看這些
[00:39:08.940 --> 00:39:10.940]  看這些書
[00:39:10.940 --> 00:39:12.940]  不可以看這些書就不可以看這些書
[00:39:12.940 --> 00:39:14.940]  所以很強的意志操練
[00:39:14.940 --> 00:39:16.940]  當然和人的自由
[00:39:16.940 --> 00:39:18.940]  基督教說
[00:39:18.940 --> 00:39:20.940]  釋放人
[00:39:20.940 --> 00:39:22.940]  基本上
[00:39:22.940 --> 00:39:24.940]  不完全相同
[00:39:24.940 --> 00:39:26.940]  在那裏感覺到很多掣肘
[00:39:26.940 --> 00:39:28.940]  很多壓抑
[00:39:28.940 --> 00:39:30.940]  很多小說
[00:39:30.940 --> 00:39:32.940]  很多電影
[00:39:32.940 --> 00:39:34.940]  都是嘗試從那角度
[00:39:34.940 --> 00:39:36.940]  一個很
[00:39:36.940 --> 00:39:38.940]  應該是很聖潔的群體裏
[00:39:38.940 --> 00:39:40.940]  有很多壓抑
[00:39:40.940 --> 00:39:42.940]  有慾望的壓抑
[00:39:42.940 --> 00:39:44.940]  性的壓抑
[00:39:44.940 --> 00:39:46.940]  人裏面出來
[00:39:46.940 --> 00:39:48.940]  亦都產生困難
[00:39:48.940 --> 00:39:50.940]  另外一個危險或弱點就是
[00:39:50.940 --> 00:39:52.940]  他是靜態的
[00:39:52.940 --> 00:39:54.940]  因為這個生活
[00:39:54.940 --> 00:39:56.940]  自成一個的生活
[00:39:56.940 --> 00:39:58.940]  和歷史不斷動態的進程
[00:39:58.940 --> 00:40:00.940]  是碰不到的
[00:40:00.940 --> 00:40:02.940]  歷史不斷發生的
[00:40:02.940 --> 00:40:04.940]  中國香港
[00:40:04.940 --> 00:40:06.940]  每日發生不同的事
[00:40:06.940 --> 00:40:08.940]  每年發生不同的事情
[00:40:08.940 --> 00:40:10.940]  但這些群體你發覺
[00:40:10.940 --> 00:40:12.940]  不單止50年不變
[00:40:12.940 --> 00:40:14.940]  300年不變400年不變
[00:40:14.940 --> 00:40:16.940]  你去到希臘
[00:40:16.940 --> 00:40:18.940]  你參觀那些在山上
[00:40:18.940 --> 00:40:20.940]  東正教的修院你會感覺到
[00:40:20.940 --> 00:40:22.940]  連梯都不能上
[00:40:22.940 --> 00:40:24.940]  約定的日子裏
[00:40:24.940 --> 00:40:26.940]  他用一個籃
[00:40:26.940 --> 00:40:28.940]  在懸崖裏把你弄上去
[00:40:28.940 --> 00:40:30.940]  如果你沒有梯
[00:40:30.940 --> 00:40:32.940]  你不讓你上去
[00:40:32.940 --> 00:40:34.940]  你發覺上去後
[00:40:34.940 --> 00:40:36.940]  你會發現他仍然活在
[00:40:36.940 --> 00:40:38.940]  11、12世紀的生活裏
[00:40:38.940 --> 00:40:40.940]  耕作的方法
[00:40:40.940 --> 00:40:42.940]  所用的字類
[00:40:42.940 --> 00:40:44.940]  所唱的歌
[00:40:44.940 --> 00:40:46.940]  你會發覺和歷史的進程
[00:40:46.940 --> 00:40:48.940]  是脫節的
[00:40:48.940 --> 00:40:50.940]  和他的生活
[00:40:50.940 --> 00:40:52.940]  是專門化了
[00:40:52.940 --> 00:40:54.940]  他只能夠過
[00:40:54.940 --> 00:40:56.940]  一部分人的生活
[00:40:56.940 --> 00:40:58.940]  說錯了
[00:40:58.940 --> 00:41:00.940]  只能夠過人的一部分生活
[00:41:00.940 --> 00:41:02.940]  明白嗎
[00:41:02.940 --> 00:41:04.940]  整全的生活他們沒有
[00:41:04.940 --> 00:41:06.940]  娛樂的生活他們是壓抑的
[00:41:06.940 --> 00:41:08.940]  婚姻的生活更加不好
[00:41:08.940 --> 00:41:10.940]  大家知道
[00:41:10.940 --> 00:41:12.940]  婚姻的生活他們沒有
[00:41:12.940 --> 00:41:14.940]  他們不會結婚
[00:41:14.940 --> 00:41:16.940]  一個正常普通的人
[00:41:16.940 --> 00:41:18.940]  他的起居飲食
[00:41:18.940 --> 00:41:20.940]  感情
[00:41:20.940 --> 00:41:22.940]  和各方面群體的生活
[00:41:22.940 --> 00:41:24.940]  他們不是完全沒有
[00:41:24.940 --> 00:41:26.940]  只是將其中一部分
[00:41:26.940 --> 00:41:28.940]  切開了排除了
[00:41:28.940 --> 00:41:30.940]  所以他們沒有
[00:41:30.940 --> 00:41:32.940]  所有人的
[00:41:32.940 --> 00:41:34.940]  整全的經驗
[00:41:34.940 --> 00:41:36.940]  他們
[00:41:36.940 --> 00:41:38.940]  不是表示他們
[00:41:38.940 --> 00:41:40.940]  很無知
[00:41:40.940 --> 00:41:42.940]  有些神父
[00:41:42.940 --> 00:41:44.940]  他沒有結婚
[00:41:44.940 --> 00:41:46.940]  但對婚姻的輔導
[00:41:46.940 --> 00:41:48.940]  是很精明的
[00:41:48.940 --> 00:41:50.940]  有他們的智慧在
[00:41:50.940 --> 00:41:52.940]  當然這是例外
[00:41:52.940 --> 00:41:54.940]  但他們的經驗
[00:41:54.940 --> 00:41:56.940]  是沒有普通人的生活
[00:41:56.940 --> 00:41:58.940]  所以從這個角度來說
[00:41:58.940 --> 00:42:00.940]  一個比較嚴厲的批評
[00:42:00.940 --> 00:42:02.940]  他們本身是一個
[00:42:02.940 --> 00:42:04.940]  教會的挑戰
[00:42:04.940 --> 00:42:06.940]  對一個世俗化的教會
[00:42:06.940 --> 00:42:08.940]  在那裏看到很多基督教
[00:42:08.940 --> 00:42:10.940]  之所以為基督教的特質
[00:42:10.940 --> 00:42:12.940]  但他們本身不能夠構成
[00:42:12.940 --> 00:42:14.940]  一個整全的教會生活
[00:42:14.940 --> 00:42:16.940]  這是一個特質
[00:42:16.940 --> 00:42:18.940]  第二個也是比較邊緣的
[00:42:18.940 --> 00:42:20.940]  就是我們稱為
[00:42:20.940 --> 00:42:22.940]  小群式的群體
[00:42:22.940 --> 00:42:24.940]  sectarian
[00:42:24.940 --> 00:42:26.940]  小群式的
[00:42:26.940 --> 00:42:28.940]  我們可以說是
[00:42:28.940 --> 00:42:30.940]  別時一支的支流
[00:42:30.940 --> 00:42:32.940]  小群式的我們有
[00:42:32.940 --> 00:42:34.940]  眾多不同的
[00:42:34.940 --> 00:42:36.940]  代表者
[00:42:36.940 --> 00:42:38.940]  比較著名的
[00:42:38.940 --> 00:42:40.940]  大家都會留意到的
[00:42:40.940 --> 00:42:42.940]  比如說
[00:42:42.940 --> 00:42:44.940]  五旬節的
[00:42:44.940 --> 00:42:46.940]  或者是歷代的
[00:42:46.940 --> 00:42:48.940]  平因運動的支流
[00:42:48.940 --> 00:42:50.940]  或者是弟兄會
[00:42:50.940 --> 00:42:52.940]  小群的
[00:42:52.940 --> 00:42:54.940]  我們稱為小群的
[00:42:54.940 --> 00:42:56.940]  地方教會
[00:42:56.940 --> 00:42:58.940]  比如說魏拓星的
[00:42:58.940 --> 00:43:00.940]  李常秀的
[00:43:00.940 --> 00:43:02.940]  我們中國人
[00:43:02.940 --> 00:43:04.940]  在西方有弟兄會
[00:43:04.940 --> 00:43:06.940]  或者我們說
[00:43:06.940 --> 00:43:08.940]  在歷史的時代裏
[00:43:08.940 --> 00:43:10.940]  有一群人走出來
[00:43:10.940 --> 00:43:12.940]  別時一支的
[00:43:12.940 --> 00:43:14.940]  從社會學的角度來看
[00:43:14.940 --> 00:43:16.940]  大多數有一個模式
[00:43:16.940 --> 00:43:18.940]  出現的
[00:43:18.940 --> 00:43:20.940]  這個模式通常在教會歷史
[00:43:20.940 --> 00:43:22.940]  危機的時間
[00:43:22.940 --> 00:43:24.940]  就分出來了
[00:43:24.940 --> 00:43:28.940]  教會在歷史的過程中
[00:43:28.940 --> 00:43:30.940]  某一個時期
[00:43:30.940 --> 00:43:32.940]  教會普遍沒辦法滿足到
[00:43:32.940 --> 00:43:34.940]  基督教信仰
[00:43:34.940 --> 00:43:36.940]  在每一個信徒當中
[00:43:36.940 --> 00:43:38.940]  所需要有的表現和生活
[00:43:38.940 --> 00:43:40.940]  這個時候就有支流出現了
[00:43:40.940 --> 00:43:42.940]  所以在歷史看見
[00:43:42.940 --> 00:43:44.940]  越多這些教會的支流
[00:43:44.940 --> 00:43:46.940]  出現
[00:43:46.940 --> 00:43:48.940]  越是教會危機的時間
[00:43:48.940 --> 00:43:50.940]  因為代表了
[00:43:50.940 --> 00:43:52.940]  一種控訴
[00:43:52.940 --> 00:43:54.940]  普遍在主流的教會信徒
[00:43:54.940 --> 00:43:56.940]  不能夠滿足
[00:43:56.940 --> 00:43:58.940]  心底裏作為一個信徒
[00:43:58.940 --> 00:44:00.940]  基本所需要的
[00:44:00.940 --> 00:44:02.940]  屬靈的餵養
[00:44:02.940 --> 00:44:04.940]  屬靈的生命和教會的生活
[00:44:04.940 --> 00:44:06.940]  有些人走出來了
[00:44:06.940 --> 00:44:08.940]  通常走出來的
[00:44:08.940 --> 00:44:10.940]  都是一些領導的人
[00:44:10.940 --> 00:44:12.940]  或者群體
[00:44:12.940 --> 00:44:14.940]  一個人兩個人
[00:44:14.940 --> 00:44:16.940]  講到很有力量
[00:44:16.940 --> 00:44:18.940]  很有帶領力量
[00:44:18.940 --> 00:44:20.940]  很有領導才能
[00:44:20.940 --> 00:44:22.940]  我們叫做很有charisma
[00:44:22.940 --> 00:44:24.940]  不是真切
[00:44:24.940 --> 00:44:26.940]  那種人有一種
[00:44:26.940 --> 00:44:28.940]  領導的魅力
[00:44:28.940 --> 00:44:30.940]  他走出來講話
[00:44:30.940 --> 00:44:32.940]  能夠引導一班人跟他
[00:44:32.940 --> 00:44:34.940]  這些人
[00:44:34.940 --> 00:44:36.940]  一定有這樣的人
[00:44:36.940 --> 00:44:38.940]  他就出來呼喚一個
[00:44:38.940 --> 00:44:40.940]  很獨特的
[00:44:40.940 --> 00:44:42.940]  已經遺忘了的信仰的
[00:44:42.940 --> 00:44:44.940]  核心觀念
[00:44:44.940 --> 00:44:46.940]  聖靈或者是教會
[00:44:46.940 --> 00:44:48.940]  那種純潔
[00:44:48.940 --> 00:44:50.940]  教會那種非制度化
[00:44:50.940 --> 00:44:52.940]  弟子輩的平等
[00:44:52.940 --> 00:44:54.940]  教會不能夠再僵化
[00:44:54.940 --> 00:44:56.940]  總之他有一個
[00:44:56.940 --> 00:44:58.940]  核心性的一個
[00:44:58.940 --> 00:45:00.940]  信息講出來
[00:45:00.940 --> 00:45:02.940]  突然間引起很多人的共鳴
[00:45:02.940 --> 00:45:04.940]  於是一班人就跟他
[00:45:04.940 --> 00:45:06.940]  一跟他的時候
[00:45:06.940 --> 00:45:08.940]  本來他們主流教會
[00:45:08.940 --> 00:45:10.940]  沒辦法容納這個人
[00:45:10.940 --> 00:45:12.940]  因為這個人帶來一個很大的危機
[00:45:12.940 --> 00:45:14.940]  和控訴對教會來說
[00:45:14.940 --> 00:45:16.940]  我們叫做stubians
[00:45:16.940 --> 00:45:18.940]  是叛徒
[00:45:18.940 --> 00:45:20.940]  主流教會
[00:45:20.940 --> 00:45:22.940]  這個人起來講
[00:45:22.940 --> 00:45:24.940]  那麼多人聽他
[00:45:24.940 --> 00:45:26.940]  港政教會裡面沒辦法
[00:45:26.940 --> 00:45:28.940]  提供那些東西
[00:45:28.940 --> 00:45:30.940]  於是教會很忌諱他
[00:45:30.940 --> 00:45:32.940]  最初勸他不要講
[00:45:32.940 --> 00:45:34.940]  他繼續講
[00:45:34.940 --> 00:45:36.940]  不讓他講
[00:45:36.940 --> 00:45:38.940]  他就走到教會門口講
[00:45:38.940 --> 00:45:40.940]  崇拜一班人走出來聽他
[00:45:40.940 --> 00:45:42.940]  於是就分出來了
[00:45:42.940 --> 00:45:44.940]  教會的主流
[00:45:44.940 --> 00:45:46.940]  所以我們說很多時候
[00:45:46.940 --> 00:45:48.940]  教會的小群
[00:45:48.940 --> 00:45:50.940]  其實是
[00:45:50.940 --> 00:45:52.940]  代表了對教會墮落的
[00:45:52.940 --> 00:45:54.940]  一種控訴
[00:45:54.940 --> 00:45:56.940]  我們看看
[00:45:56.940 --> 00:45:58.940]  小群的特色
[00:45:58.940 --> 00:46:00.940]  從社會學的角度來看
[00:46:00.940 --> 00:46:02.940]  小群的特色
[00:46:02.940 --> 00:46:04.940]  第一
[00:46:04.940 --> 00:46:06.940]  有強烈的使命感
[00:46:06.940 --> 00:46:08.940]  這一班人
