
[00:00:00.000 --> 00:00:07.280]  啟示錄第20章被稱為新約聖經中幾段最多不同解釋亦最難解釋的聖經
[00:16:45.720 --> 00:16:49.720]  是問我們究竟我們能夠在耶穌基督的恩典當中
[00:16:49.720 --> 00:16:50.760]  在世的日子
[00:16:50.760 --> 00:16:52.120]  可以怎麼去侍奉祂
[00:16:52.120 --> 00:16:53.400]  侍奉成什麼樣子
[00:16:53.400 --> 00:16:55.040]  那些是金銀寶石呢?
[00:16:55.040 --> 00:16:56.720]  還是草木和皆呢?
[00:16:56.720 --> 00:16:58.600]  我覺得是很有意思的
[00:16:58.600 --> 00:17:01.640]  當我們的主說你是我又忠心
[00:17:01.640 --> 00:17:03.640]  又良善的僕人的時候
[00:17:03.640 --> 00:17:05.240]  你可以得到冠冕
[00:17:05.240 --> 00:17:07.480]  在我自己看聖經的研究裡面
[00:17:07.480 --> 00:17:10.520]  大概我找到有五種的冠冕聖經記載
[00:17:10.520 --> 00:17:12.720]  我和大家簡略的說一次
[00:17:12.720 --> 00:17:15.440]  我們就結束今天的講道
[00:17:15.440 --> 00:17:16.040]  好不好?
[00:17:16.040 --> 00:17:19.720]  這五種的冠冕在聖經裡面都記載的
[00:17:19.720 --> 00:17:21.480]  第一個哥林多前書告訴我們
[00:17:21.480 --> 00:17:24.400]  我們有不能壞的冠冕
[00:17:24.400 --> 00:17:28.120]  這個不能壞的冠冕是因為有些人
[00:17:28.120 --> 00:17:30.680]  有些基督徒在他在生的日子裡面
[00:17:30.680 --> 00:17:33.360]  他在渴慕永恆的生命
[00:17:33.360 --> 00:17:35.360]  雖然他活在一個很現實的世界
[00:17:35.360 --> 00:17:38.640]  但是他的心事實上是渴慕永恆的
[00:17:38.640 --> 00:17:41.560]  所以他就得到這個永恆的冠冕
[00:17:41.560 --> 00:17:43.120]  不能壞的冠冕
[00:17:43.120 --> 00:17:45.840]  貼薩諾爾加前書告訴我們
[00:17:45.840 --> 00:17:49.280]  我們還有一種叫做喜樂的冠冕
[00:17:49.280 --> 00:17:51.080]  是屬於什麼人呢?
[00:17:51.080 --> 00:17:52.400]  是屬於一些基督徒
[00:17:52.400 --> 00:17:53.720]  他在世的日子裡面
[00:17:53.720 --> 00:17:55.400]  雖然面對很多的苦難
[00:17:55.400 --> 00:17:56.480]  很多的困難
[00:17:56.480 --> 00:17:59.280]  但是因為對神的信心和盼望的緣故
[00:17:59.280 --> 00:18:01.000]  他仍然很樂觀地去面對
[00:18:01.000 --> 00:18:02.360]  有這種勇氣的話
[00:18:02.360 --> 00:18:05.480]  他會得到這種喜樂的冠冕
[00:18:05.480 --> 00:18:08.080]  第三種在聖經裡面告訴我們
[00:18:08.080 --> 00:18:09.240]  提摩太后書
[00:18:09.240 --> 00:18:12.320]  我們有一種公義的冠冕
[00:18:12.320 --> 00:18:14.480]  公義的冠冕為我們傳流
[00:18:14.480 --> 00:18:15.360]  是怎麼樣的?
[00:18:15.360 --> 00:18:17.600]  因為我們在世的日子
[00:18:17.600 --> 00:18:18.800]  所過的日子裡面
[00:18:18.800 --> 00:18:19.560]  我們努力
[00:18:19.560 --> 00:18:20.800]  雖然我們不是完美
[00:18:20.800 --> 00:18:24.640]  但是我們努力地去符合神要求我們的標準做人
[00:18:24.640 --> 00:18:27.240]  我們按照神的要求和提醒
[00:18:27.240 --> 00:18:30.120]  我們過一個合乎主心意的
[00:18:30.120 --> 00:18:32.360]  合格的
[00:18:32.360 --> 00:18:34.960]  合乎主心意的生活的時候
[00:18:34.960 --> 00:18:38.080]  我們得到公義的冠冕
[00:18:38.080 --> 00:18:40.000]  第四個
[00:18:40.000 --> 00:18:42.200]  《啟示錄》的第二章裡面提到
[00:18:42.200 --> 00:18:45.400]  我們是有生命的冠冕
[00:18:45.400 --> 00:18:47.400]  為什麼我們有生命的冠冕呢?
[00:18:47.400 --> 00:18:48.480]  因為
[00:18:48.480 --> 00:18:51.760]  有些基督徒他致死忠心
[00:18:51.760 --> 00:18:53.080]  所以
[00:18:53.080 --> 00:18:57.000]  神賦予他、賜給他生命的冠冕
[00:18:57.000 --> 00:18:58.400]  最後給了錢書告訴他
[00:18:58.400 --> 00:19:00.880]  我們有榮耀的冠冕
[00:19:00.880 --> 00:19:04.840]  因為我們是樂意勞苦
[00:19:04.840 --> 00:19:08.640]  不介意我們為主的緣故的犧牲
[00:19:08.640 --> 00:19:11.920]  我們可以有榮耀的冠冕
[00:19:11.920 --> 00:19:13.320]  所以到天堂的時候
[00:19:13.320 --> 00:19:14.720]  我們不是有人會自卑
[00:19:14.720 --> 00:19:16.480]  不過我們有些人是特別羨慕的
[00:19:16.480 --> 00:19:17.520]  哇!這個一看
[00:19:17.520 --> 00:19:18.800]  有冠冕的
[00:19:18.800 --> 00:19:19.960]  他要冠冕怎麼樣
[00:19:19.960 --> 00:19:23.000]  我就不想繼續猜想去猜
[00:19:23.000 --> 00:19:25.280]  不過我們總是知道在天堂裡面
[00:19:25.280 --> 00:19:27.280]  有些是大家大視目眼光
[00:19:27.280 --> 00:19:30.200]  哇!這位真的有榮耀的冠冕
[00:19:30.200 --> 00:19:33.400]  哇!這位真的有公義的冠冕
[00:19:33.400 --> 00:19:34.400]  感謝主
[00:19:34.400 --> 00:19:36.120]  這個不是審判
[00:19:36.120 --> 00:19:38.120]  這是一個頒獎
[00:19:38.120 --> 00:19:39.200]  我們在主的面前
[00:19:39.200 --> 00:19:41.080]  在永恆裡面有這個頒獎
[00:19:41.080 --> 00:19:43.080]  我們帶著就是這種
[00:19:43.080 --> 00:19:46.880]  嚮往冠冕的頒獎和榮耀
[00:19:46.880 --> 00:19:49.840]  還有我們在聖經裡面看到
[00:19:49.840 --> 00:19:52.040]  我們的主至宗得勝
[00:19:52.040 --> 00:19:55.560]  雖然在過程裡面難免有損傷
[00:19:55.560 --> 00:19:57.560]  撒旦還會有活動
[00:19:57.560 --> 00:20:00.800]  不過唯一無所不能的
[00:20:00.800 --> 00:20:02.320]  只有神自己
[00:20:02.320 --> 00:20:04.320]  魔鬼也不是無所不能的
[00:20:04.320 --> 00:20:07.360]  所以我們有這樣的信心和盼望
[00:20:07.360 --> 00:20:10.600]  我們就繼續走這段不容易的日子
[00:20:10.600 --> 00:20:11.960]  直到我們見主的面
[00:20:11.960 --> 00:20:12.480]  好不好?
[00:20:12.480 --> 00:20:13.480]  我們一起祈禱

