
[00:00:00.000 --> 00:00:06.000]  天父,我們感謝您在繁忙的生活裡面
[00:29:01.000 --> 00:29:03.000]  萬語主再來的
[00:29:03.000 --> 00:29:05.000]  52節
[00:29:05.000 --> 00:29:09.000]  格林多前書15章52節
[00:29:09.000 --> 00:29:13.000]  就在一剎言
[00:29:13.000 --> 00:29:16.000]  一剎時展言之間
[00:29:16.000 --> 00:29:19.000]  號頭末次吹響的時候
[00:29:19.000 --> 00:29:21.000]  丙號同要響
[00:29:21.000 --> 00:29:23.000]  死人要復活
[00:29:23.000 --> 00:29:25.000]  成為不修外的
[00:29:25.000 --> 00:29:27.000]  我們也要改變
[00:29:27.000 --> 00:29:31.000]  那就是主再來的時候
[00:29:31.000 --> 00:29:34.000]  死去的人要復活
[00:29:34.000 --> 00:29:46.000]  我們還有七十六第十章第七節第二句提到神的奧秘
[00:29:46.000 --> 00:29:49.000]  這兩個字立刻讓我們想到保羅
[00:29:49.000 --> 00:29:55.000]  在哥羅西書第一章27節所說的
[00:29:55.000 --> 00:30:07.000]  哥羅西書第一章第27節
[00:30:07.000 --> 00:30:10.000]  神願意教他們知道
[00:30:10.000 --> 00:30:16.000]  這奧秘在外方人中有何等豐盛的榮耀
[00:30:16.000 --> 00:30:21.000]  就是基督在你們心裡承認有榮耀的盼望
[00:30:21.000 --> 00:30:25.000]  基督的再來是我們榮耀的盼望
[00:30:25.000 --> 00:30:33.000]  這個基督再來的奧秘要成全了
[00:30:33.000 --> 00:30:37.000]  還有第七節最後兩個字
[00:30:37.000 --> 00:30:40.000]  加音
[00:30:40.000 --> 00:30:44.000]  那就是好的消息
[00:30:44.000 --> 00:30:47.000]  好的消息是什麼
[00:30:47.000 --> 00:30:51.000]  我們說加音是主第一次來
[00:30:51.000 --> 00:30:53.000]  主已經來了
[00:30:53.000 --> 00:30:56.000]  那麼還有什麼加音呢
[00:30:56.000 --> 00:31:00.000]  這裡說的加音就是主第二次來
[00:31:00.000 --> 00:31:03.000]  所以這裡所用的字眼
[00:31:03.000 --> 00:31:07.000]  很清楚都是指著主再來
[00:31:07.000 --> 00:31:15.000]  所以這次天上的聲音就是告訴我們主必再來
[00:31:15.000 --> 00:31:20.000]  所以我們要在被世上的聲音包圍的時候
[00:31:20.000 --> 00:31:22.000]  讓我們去看這個世界的時候
[00:31:22.000 --> 00:31:27.000]  我們要聽天上的聲音說主必再來
[00:31:27.000 --> 00:31:31.000]  讓我們能夠警醒預備
[00:31:31.000 --> 00:31:34.000]  第二次天上的聲音
[00:31:34.000 --> 00:31:44.000]  十一章十五節到十八節
[00:31:44.000 --> 00:31:47.000]  第七位天使吹號
[00:31:47.000 --> 00:31:49.000]  天上就有大聲音說
[00:31:49.000 --> 00:31:54.000]  世上的國成了我主和主基督的國
[00:31:54.000 --> 00:31:58.000]  他要做王直到永永遠遠
[00:31:58.000 --> 00:32:02.000]  我們再看第十八節
[00:32:02.000 --> 00:32:06.000]  外邦發怒你的憤怒也臨到了
[00:32:06.000 --> 00:32:09.000]  神判死人的時候也到了
[00:32:09.000 --> 00:32:12.000]  你的不忍眾先知和眾聖徒
[00:32:12.000 --> 00:32:15.000]  凡敬畏敏名的人
[00:32:15.000 --> 00:32:20.000]  連大帶小得賞賜的時候也到了
[00:32:20.000 --> 00:32:26.000]  你敗壞那些敗壞世界之人的時候也到了
[00:32:26.000 --> 00:32:34.000]  這裡提到這個聲音所的內容有兩個要點
[00:32:34.000 --> 00:32:37.000]  第一個要點就是十五節所說的
[00:32:37.000 --> 00:32:39.000]  主再來的時候
[00:32:39.000 --> 00:32:45.000]  世上的國都要成為主基督的國
[00:32:45.000 --> 00:32:49.000]  基督要建立他的國度
[00:32:49.000 --> 00:32:51.000]  第二個要點就是
[00:32:51.000 --> 00:32:58.000]  屬神的人要領受工作的賞賜
[00:32:58.000 --> 00:33:01.000]  這裡提到十八節下半節
[00:33:01.000 --> 00:33:08.000]  凡敬畏敏名的人連大帶小得賞賜的時候也到了
[00:33:08.000 --> 00:33:12.000]  所以基督徒要受審判
[00:33:12.000 --> 00:33:17.000]  不是定罪的審判
[00:33:17.000 --> 00:33:23.000]  而是決定得什麼賞賜的審判
[00:33:23.000 --> 00:33:26.000]  有人做好的工作
[00:33:26.000 --> 00:33:29.000]  是金銀寶石的工作
[00:33:29.000 --> 00:33:33.000]  有人是做草木果街的工作
[00:33:33.000 --> 00:33:35.000]  有很大的分別
[00:33:35.000 --> 00:33:41.000]  草木果街的人生工程要燒掉
[00:33:41.000 --> 00:33:44.000]  經不起那個試驗的火
[00:33:44.000 --> 00:33:48.000]  但是金銀寶石的好工作
[00:33:48.000 --> 00:33:51.000]  能夠經得起考驗
[00:33:51.000 --> 00:33:53.000]  要得賞賜
[00:33:53.000 --> 00:34:02.000]  這就是包羅在格林多前書第三章十五節所說的話
[00:34:02.000 --> 00:34:05.000]  四十四節所說的話
[00:34:05.000 --> 00:34:09.000]  所以基督徒將來
[00:34:09.000 --> 00:34:14.000]  在第二次來的時候
[00:34:14.000 --> 00:34:15.000]  再來的時候
[00:34:15.000 --> 00:34:20.000]  要受工作的審判決定得什麼賞賜
[00:34:20.000 --> 00:34:23.000]  我們慧族所做的
[00:34:23.000 --> 00:34:25.000]  是不落空
[00:34:25.000 --> 00:34:28.000]  這裡提到一句話
[00:34:28.000 --> 00:34:30.000]  很安慰我們的心
[00:34:30.000 --> 00:34:37.000]  這裡說連大帶小得賞賜的時候到了
[00:34:37.000 --> 00:34:39.000]  連大帶小
[00:34:39.000 --> 00:34:43.000]  這個大小是指什麼說的呢
[00:34:43.000 --> 00:34:51.000]  有的人慧族好像人的眼中看慰是大工作
[00:34:51.000 --> 00:34:55.000]  有的人做的被人看為小工作
[00:34:55.000 --> 00:34:57.000]  但是在這裡說
[00:34:57.000 --> 00:35:00.000]  無論人看慰大的工作也好
[00:35:00.000 --> 00:35:02.000]  人看慰小的工作也好
[00:35:02.000 --> 00:35:04.000]  都得賞賜
[00:35:04.000 --> 00:35:06.000]  正如主說的
[00:35:06.000 --> 00:35:08.000]  你們如果為我的名
[00:35:08.000 --> 00:35:14.000]  把一杯涼水給我的小子裡的一個喝
[00:35:14.000 --> 00:35:17.000]  我實實在在地告訴你們
[00:35:17.000 --> 00:35:20.000]  他不能不得賞賜
[00:35:20.000 --> 00:35:28.000]  連一杯涼水的愛心的工作都受諸紀念
[00:35:28.000 --> 00:35:29.000]  另外一方面
[00:35:29.000 --> 00:35:38.000]  這個大小可以連到有地位的人
[00:35:38.000 --> 00:35:42.000]  有的是人看沒有什麼地位的人
[00:35:42.000 --> 00:35:44.000]  地位高的人
[00:35:44.000 --> 00:35:46.000]  他們愛族
[00:35:46.000 --> 00:35:50.000]  慰族做好的工作都賞賜
[00:35:50.000 --> 00:35:53.000]  地位人看卑微的人
[00:35:53.000 --> 00:35:55.000]  好像小人物
[00:35:55.000 --> 00:35:57.000]  但是有愛族的心
[00:35:57.000 --> 00:36:00.000]  為了族而做的一些事
[00:36:00.000 --> 00:36:02.000]  都不會被忘記
[00:36:02.000 --> 00:36:05.000]  不會被忽略
[00:36:05.000 --> 00:36:08.000]  一定要得賞賜
[00:36:08.000 --> 00:36:11.000]  所以不管是什麼人
[00:36:11.000 --> 00:36:15.000]  人看如何如何沒有關係
[00:36:15.000 --> 00:36:19.000]  最重要是出於愛族愛人的心
[00:36:19.000 --> 00:36:23.000]  為主所做的一切大小的事
[00:36:23.000 --> 00:36:28.000]  主都必紀念主要獎賞
[00:36:28.000 --> 00:36:33.000]  這對我們是一個很大的鼓勵
[00:36:33.000 --> 00:36:35.000]  一個好消息
[00:36:35.000 --> 00:36:41.000]  是神要我們每一個人都了解的
[00:36:41.000 --> 00:36:44.000]  我們為主所做的大小的事
[00:36:44.000 --> 00:36:49.000]  都不落空
[00:36:49.000 --> 00:36:52.000]  第三次天上的聲音
[00:36:52.000 --> 00:37:03.000]  十二章十節十一節
[00:37:03.000 --> 00:37:07.000]  我聽見天上有大聲音說
[00:37:07.000 --> 00:37:09.000]  我神的救恩能力果度
[00:37:09.000 --> 00:37:14.000]  並祂基督的全靈現在都來到了
[00:37:14.000 --> 00:37:16.000]  因為那在我們神面前
[00:37:16.000 --> 00:37:19.000]  晝夜空到我們弟兄的
[00:37:19.000 --> 00:37:21.000]  已經被摔下去了
[00:37:21.000 --> 00:37:23.000]  弟兄勝過他
[00:37:23.000 --> 00:37:28.000]  是因高揚的血和自己所見證的道
[00:37:28.000 --> 00:37:33.000]  他們隨之於死也不礙於其性命
[00:37:33.000 --> 00:37:38.000]  這個天上的大聲音提到
[00:37:38.000 --> 00:37:41.000]  主再來的時候
[00:37:41.000 --> 00:37:48.000]  他的活動能力救恩都要實現
[00:37:48.000 --> 00:37:52.000]  同時撒旦有空洞
[00:37:52.000 --> 00:37:54.000]  是無主的人的內會
[00:37:54.000 --> 00:37:57.000]  他要被摔下去
[00:37:57.000 --> 00:38:01.000]  我們看見撒旦墮落的過程
[00:38:01.000 --> 00:38:05.000]  他最早是在神的面前的
[00:38:05.000 --> 00:38:12.000]  有天使長在以色列書十四章
[00:38:12.000 --> 00:38:16.000]  給我們看見
[00:38:16.000 --> 00:38:20.000]  我們還有在以色列書二十八章
[00:38:20.000 --> 00:38:23.000]  給我們看見撒旦的來源
[00:38:23.000 --> 00:38:29.000]  原來是在神面前的一位天使長
[00:38:29.000 --> 00:38:31.000]  但是他因為驕傲
[00:38:31.000 --> 00:38:35.000]  要高舉自己與神平等
[00:38:35.000 --> 00:38:37.000]  所以就墮落了
[00:38:37.000 --> 00:38:42.000]  高舉自己是墮落的開始
[00:38:42.000 --> 00:38:45.000]  他就墮落下來到空中
[00:38:45.000 --> 00:38:49.000]  成為空中掌權者的首領
[00:38:49.000 --> 00:38:51.000]  空中是什麼意思
[00:38:51.000 --> 00:38:59.000]  那就是天和世界的中間的層面
[00:38:59.000 --> 00:39:01.000]  意思就是說
[00:39:01.000 --> 00:39:06.000]  他是在神之下,在人之上
[00:39:06.000 --> 00:39:08.000]  這個叫空中
[00:39:08.000 --> 00:39:11.000]  不是天空的意思
[00:39:11.000 --> 00:39:16.000]  很多人誤會這個空中兩個字的意義
[00:39:16.000 --> 00:39:19.000]  用這個空間
[00:39:19.000 --> 00:39:22.000]  我們說看見的空間來解釋
[00:39:22.000 --> 00:39:25.000]  那是錯誤的
[00:39:25.000 --> 00:39:27.000]  空中掌權者的首領
[00:39:27.000 --> 00:39:32.000]  就表示他低過神,卻是高過人
[00:39:32.000 --> 00:39:34.000]  他的能力大過人
[00:39:34.000 --> 00:39:38.000]  是在神人之間的那個層面上
[00:39:38.000 --> 00:39:40.000]  來與神作對
[00:39:40.000 --> 00:39:44.000]  他在那裡影響世界
[00:39:44.000 --> 00:39:47.000]  在那裡控制世人
[00:39:47.000 --> 00:39:52.000]  然後在這裡我們看見
[00:39:52.000 --> 00:39:54.000]  主再來的時候
[00:39:54.000 --> 00:39:57.000]  教會被提到空中
[00:39:57.000 --> 00:40:04.000]  那個時候空中就沒有撒旦尼的地位了
[00:40:04.000 --> 00:40:07.000]  他就被摔到地下
[00:40:07.000 --> 00:40:13.000]  他從與神面前的地位
[00:40:13.000 --> 00:40:16.000]  降低到空中
[00:40:16.000 --> 00:40:19.000]  從空中摔到地下
[00:40:19.000 --> 00:40:21.000]  然後我們又看見
[00:40:21.000 --> 00:40:24.000]  他下一步的墮落
[00:40:24.000 --> 00:40:28.000]  就是到了無底坑
[00:40:28.000 --> 00:40:35.000]  那是在第2、第19章的末了
[00:40:35.000 --> 00:40:45.000]  19章的20章的第3節
[00:40:45.000 --> 00:40:49.000]  他被扔在無底坑裡頭
[00:40:49.000 --> 00:40:51.000]  第四步的墮落
[00:40:51.000 --> 00:40:53.000]  就是到活湖裡面
[00:40:53.000 --> 00:40:58.000]  神為撒旦和他的使者所預備的地方
[00:40:58.000 --> 00:41:03.000]  所以他有四步的墮落的過程
[00:41:04.000 --> 00:41:09.000]  這個天堂的大聖靈告訴我們
[00:41:09.000 --> 00:41:13.000]  撒旦從空中被摔到地上
[00:41:13.000 --> 00:41:17.000]  因為教會就在這段時間裡頭
[00:41:17.000 --> 00:41:20.000]  被提到神
[00:41:20.000 --> 00:41:25.000]  被提到空中與基督同在
[00:41:25.000 --> 00:41:31.000]  然後又從空中降臨地上
[00:41:32.000 --> 00:41:38.000]  在這個聖經裡頭也告訴我們
[00:41:38.000 --> 00:41:42.000]  信徒怎麼樣勝過撒旦
[00:41:42.000 --> 00:41:48.000]  這個得勝的力量的因素是什麼
[00:41:48.000 --> 00:41:51.000]  這裡說的有三樣
[00:41:51.000 --> 00:41:55.000]  這裡提到弟兄勝過他
[00:41:55.000 --> 00:41:59.000]  是因高揚的學
[00:41:59.000 --> 00:42:02.000]  這是代表救贖
[00:42:02.000 --> 00:42:08.000]  耶穌基督神的高揚為我們流血捨身
[00:42:08.000 --> 00:42:12.000]  他的保鞋吸進我們一切的罪
[00:42:12.000 --> 00:42:16.000]  所以撒旦不能夠再控告我們
[00:42:16.000 --> 00:42:19.000]  撒旦控告我們的時候
[00:42:19.000 --> 00:42:24.000]  對神說你看這個人做了什麼什麼不應該做的事
[00:42:24.000 --> 00:42:28.000]  你是公義的還不定他罪
[00:42:28.000 --> 00:42:30.000]  使他滅亡嗎
[00:42:30.000 --> 00:42:32.000]  神說你說的不錯
[00:42:32.000 --> 00:42:35.000]  他是做了這些錯事
[00:42:35.000 --> 00:42:38.000]  但是我的兒子耶穌基督
[00:42:38.000 --> 00:42:42.000]  已經在十字架上擔當他的罪
[00:42:42.000 --> 00:42:45.000]  他的保鞋已經洗乾淨他的罪
[00:42:45.000 --> 00:42:48.000]  他認罪悔改
[00:42:48.000 --> 00:42:52.000]  所以不被定罪
[00:42:52.000 --> 00:42:54.000]  撒旦沒有話說
[00:42:54.000 --> 00:42:57.000]  所以我們勝過撒旦的控告
[00:42:57.000 --> 00:43:02.000]  第一個根據是高揚的學
[00:43:02.000 --> 00:43:04.000]  此外呢
[00:43:04.000 --> 00:43:08.000]  和自己所見證的道
[00:43:08.000 --> 00:43:11.000]  這個見證的道
[00:43:11.000 --> 00:43:14.000]  見證兩個字有兩個意思
[00:43:14.000 --> 00:43:16.000]  第一個意思是口的見證
[00:43:16.000 --> 00:43:20.000]  第二個意思是生命的見證
[00:43:20.000 --> 00:43:25.000]  他們不但用口來見證真道
[00:43:25.000 --> 00:43:31.000]  而且用生命生活來見證神的道
[00:43:31.000 --> 00:43:33.000]  他們遵行神的道
[00:43:33.000 --> 00:43:37.000]  所以勝過撒旦的控告
[00:43:37.000 --> 00:43:42.000]  第三他們有付代價的決心
[00:43:42.000 --> 00:43:47.000]  他們隨之於死也不愛惜性命
[00:43:47.000 --> 00:43:53.000]  他們在世上為了組堅定的戰鬥組
[00:43:53.000 --> 00:43:56.000]  他們抵擋撒旦
[00:43:56.000 --> 00:43:58.000]  他們付代價
[00:43:58.000 --> 00:44:01.000]  心智非常堅強
[00:44:01.000 --> 00:44:05.000]  這三個因素是信徒
[00:44:05.000 --> 00:44:10.000]  向撒旦誇聖的因素
[00:44:16.000 --> 00:44:18.000]  第四次天上的聲音
[00:44:18.000 --> 00:44:27.000]  在十四章一節到五節
[00:44:27.000 --> 00:44:32.000]  我又觀看景高揚站在西安山
[00:44:32.000 --> 00:44:35.000]  同他又有十四萬四千人
[00:44:35.000 --> 00:44:39.000]  都有他的名和他父的名寫在額上
[00:44:39.000 --> 00:44:42.000]  我聽見從天上有聲音
[00:44:42.000 --> 00:44:46.000]  像中水的聲音和大雷的聲音
[00:44:46.000 --> 00:44:48.000]  並且我所聽見的
[00:44:48.000 --> 00:44:53.000]  好像彈琴的所彈的琴聲
[00:44:53.000 --> 00:45:00.000]  這是天上的西安山上的十四萬四千人
[00:45:00.000 --> 00:45:08.000]  和第七章講的地面上的十四萬四千人是不同的
[00:45:08.000 --> 00:45:14.000]  這裡是天上西安山那裡的十四萬四千人
[00:45:14.000 --> 00:45:18.000]  十四萬四千是怎麼來的一個數字呢
[00:45:18.000 --> 00:45:24.000]  是十二乘十二乘一千
[00:45:24.000 --> 00:45:28.000]  十二是完全
[00:45:28.000 --> 00:45:31.000]  再乘十二完全完全
[00:45:31.000 --> 00:45:35.000]  一千是時間性的完全
[00:45:35.000 --> 00:45:38.000]  所以三個乘下去
[00:45:38.000 --> 00:45:44.000]  就是一個表示在神的計畫中的
[00:45:44.000 --> 00:45:51.000]  那些完全蒙恩得救又得勝的基督
[00:45:51.000 --> 00:45:59.000]  他們要在神的面前永遠的來跟隨基督
[00:45:59.000 --> 00:46:01.000]  與基督同行
[00:46:01.000 --> 00:46:03.000]  他們跟著基督
[00:46:03.000 --> 00:46:05.000]  基督往哪裡去
[00:46:05.000 --> 00:46:08.000]  他們就往哪裡去
[00:46:08.000 --> 00:46:10.000]  所以第四節說
[00:46:10.000 --> 00:46:13.000]  高原無論往哪裡去
[00:46:13.000 --> 00:46:15.000]  他們都跟隨他
[00:46:15.000 --> 00:46:20.000]  這是得勝的基督徒
[00:46:20.000 --> 00:46:24.000]  過去我們看讀的這個意象的時候已經提過了
[00:46:24.000 --> 00:46:29.000]  我們不再詳細的提了
[00:46:29.000 --> 00:46:33.000]  第五次的聲音
[00:46:33.000 --> 00:46:38.000]  十四章十三節
[00:46:38.000 --> 00:46:41.000]  我聽見從天上有聖靈說
[00:46:41.000 --> 00:46:47.000]  你要寫下從今以後在土裡面而死的人有福了
[00:46:47.000 --> 00:46:49.000]  聖靈說是的
[00:46:49.000 --> 00:46:51.000]  他們洗了自己的牢骨
[00:46:51.000 --> 00:46:56.000]  做工的果孝也隨著他們
[00:46:56.000 --> 00:46:59.000]  天上的聲音
[00:46:59.000 --> 00:47:01.000]  在這裡給我們知道
[00:47:01.000 --> 00:47:05.000]  在主裡面而死的人有福了
[00:47:05.000 --> 00:47:08.000]  這裡有一句話
[00:47:08.000 --> 00:47:10.000]  我們要特別注意
[00:47:10.000 --> 00:47:13.000]  從今以後這四個字
[00:47:13.000 --> 00:47:16.000]  從今以後
[00:47:16.000 --> 00:47:21.000]  這有一個時間的範圍在裡頭
[00:47:21.000 --> 00:47:24.000]  不是半值的
[00:47:24.000 --> 00:47:29.000]  我們要注意所有在主裡面死者
[00:47:29.000 --> 00:47:32.000]  要範圍
[00:47:32.000 --> 00:47:35.000]  什麼範圍呢
[00:47:35.000 --> 00:47:38.000]  就是從今以後
[00:47:38.000 --> 00:47:42.000]  那就是這個時候開始大災難
[00:47:42.000 --> 00:47:45.000]  基督徒為主受迫害
[00:47:45.000 --> 00:47:48.000]  這樣的一個時期裡面
[00:47:48.000 --> 00:47:50.000]  為主宣道的人
[00:47:50.000 --> 00:47:53.000]  犧牲生命的人有福了
[00:47:53.000 --> 00:47:56.000]  聖靈說是的
[00:47:56.000 --> 00:47:58.000]  他們洗了自己的牢骨
[00:47:58.000 --> 00:48:02.000]  做工的果孝也隨著他們
[00:48:02.000 --> 00:48:12.000]  這是特別為那些為主付生命代價的人說的話
[00:48:12.000 --> 00:48:22.000]  他們要得到他們付的代價的果孝
[00:48:22.000 --> 00:48:25.000]  絕對不是突然的
[00:48:25.000 --> 00:48:28.000]  他們要蒙最大的恩典
[00:48:28.000 --> 00:48:35.000]  但是我們也可以用這節聖經
[00:48:35.000 --> 00:48:41.000]  用在所有在主裡面去世的人
[00:48:41.000 --> 00:48:46.000]  會在安息禮拜的時候
[00:48:46.000 --> 00:48:50.000]  有不少次數使用這節聖經
[00:48:50.000 --> 00:48:53.000]  在主裡面而死的人有福了
[00:48:53.000 --> 00:48:55.000]  他們是得救的人
[00:48:55.000 --> 00:48:57.000]  是蒙恩的人
[00:48:57.000 --> 00:48:59.000]  他們為主所做的工作
[00:48:59.000 --> 00:49:01.000]  所受的勞苦
[00:49:01.000 --> 00:49:03.000]  所付的代價
[00:49:03.000 --> 00:49:06.000]  永不落空
[00:49:06.000 --> 00:49:13.000]  聖靈的安慰同時進入聽者的心
[00:49:13.000 --> 00:49:16.000]  聖靈說是的
[00:49:16.000 --> 00:49:23.000]  聖靈在進入內心的保證與安慰
[00:49:23.000 --> 00:49:25.000]  第六次的聖經
[00:49:25.000 --> 00:49:33.000]  十八章第四節
[00:49:33.000 --> 00:49:37.000]  我又聽見從天上有聲音說
[00:49:37.000 --> 00:49:38.000]  我的名啊
[00:49:38.000 --> 00:49:40.000]  你們要從那城出來
[00:49:40.000 --> 00:49:43.000]  免得與他一同有罪
[00:49:43.000 --> 00:49:46.000]  受他所受的災殃
[00:49:46.000 --> 00:49:49.000]  這裡提到城就是
[00:49:49.000 --> 00:49:56.000]  第一、二節所說的巴比倫大城
[00:49:56.000 --> 00:50:00.000]  這個城是象徵與神為敵的
[00:50:00.000 --> 00:50:06.000]  一切事物的總和
[00:50:06.000 --> 00:50:09.000]  巴比倫大城在舊約
[00:50:09.000 --> 00:50:12.000]  巴比倫帝國是迫害神的
[00:50:12.000 --> 00:50:15.000]  玄冥的一個國家
[00:50:15.000 --> 00:50:18.000]  所以在七十路用這個名字來
[00:50:18.000 --> 00:50:23.000]  象徵一切與神和屬神的人為敵的
[00:50:23.000 --> 00:50:26.000]  事物的總和
[00:50:26.000 --> 00:50:30.000]  在這裡有一個另外一個形容詞
[00:50:30.000 --> 00:50:32.000]  第二節下半節
[00:50:32.000 --> 00:50:34.000]  成了回眸的住處
[00:50:34.000 --> 00:50:38.000]  可各樣烏灰之靈的巢穴
[00:50:38.000 --> 00:50:45.000]  並各樣烏灰可增之全了的巢穴
[00:50:45.000 --> 00:50:50.000]  那就是神所增物的一切的事物
[00:50:50.000 --> 00:50:53.000]  都包裹在內
[00:50:53.000 --> 00:50:58.000]  這是巴比倫大城的竹林的意義
[00:50:58.000 --> 00:51:05.000]  在這裡讓我們驚奇的就是
[00:51:05.000 --> 00:51:08.000]  這個聲音是像那些
[00:51:08.000 --> 00:51:13.000]  住在巴比倫大城裡面的基督徒說的
[00:51:13.000 --> 00:51:15.000]  基督徒
[00:51:15.000 --> 00:51:22.000]  這些基督徒生活在與神為敵的圈子裡
[00:51:22.000 --> 00:51:25.000]  意思就是說
[00:51:25.000 --> 00:51:32.000]  他們與神為敵的人同活同留何物
[00:51:32.000 --> 00:51:37.000]  他們是屬神的人
[00:51:37.000 --> 00:51:42.000]  但是他們的生活沒有分別為神
[00:51:42.000 --> 00:51:46.000]  在這裡天上的聲音向他們發出來
[00:51:46.000 --> 00:51:50.000]  提醒他們呼召他們出來
[00:51:50.000 --> 00:51:54.000]  要分別為神
[00:51:54.000 --> 00:51:59.000]  不是從任何的空間的地方
[00:51:59.000 --> 00:52:04.000]  不是從任何的城市或家人出來
[00:52:04.000 --> 00:52:10.000]  乃是從竹林的巴比倫大城裡面出來
[00:52:10.000 --> 00:52:15.000]  從與神為敵的事物裡頭出來
[00:52:15.000 --> 00:52:18.000]  那就是分別為神
[00:52:18.000 --> 00:52:21.000]  所以這個呼聲是末世的時候
[00:52:21.000 --> 00:52:24.000]  神從天上發出來
[00:52:24.000 --> 00:52:29.000]  呼召我們分別為聖的呼聲
[00:52:29.000 --> 00:52:34.000]  最後第七次
[00:52:34.000 --> 00:52:41.000]  19章一節到四節
[00:52:42.000 --> 00:52:48.000]  之後我聽見好像群眾在天上大聲說
[00:52:48.000 --> 00:52:54.000]  阿利路亞救恩榮耀全能都屬乎我們的神
[00:52:54.000 --> 00:52:57.000]  還有第
[00:52:57.000 --> 00:53:06.000]  這個是神刑罰了大淫婦
[00:53:06.000 --> 00:53:09.000]  大淫婦是什麼
[00:53:09.000 --> 00:53:14.000]  大淫婦就是巴比倫大城的另外一個名字
[00:53:14.000 --> 00:53:25.000]  我們來看第十七章十八節
[00:53:25.000 --> 00:53:28.000]  民俗看見的那女人
[00:53:28.000 --> 00:53:33.000]  那就是淫婦
[00:53:33.000 --> 00:53:38.000]  就是還暇地上眾王的大城
[00:53:38.000 --> 00:53:43.000]  所以大淫婦就是巴比倫大城
[00:53:43.000 --> 00:53:47.000]  為什麼兩個不同的名字呢
[00:53:47.000 --> 00:53:54.000]  大城意思的重點是它的物質的豐富
[00:53:54.000 --> 00:53:58.000]  它受人的重視
[00:53:58.000 --> 00:54:00.000]  代表全靈
[00:54:00.000 --> 00:54:03.000]  有城裡面有王
[00:54:03.000 --> 00:54:06.000]  裡面有財富
[00:54:06.000 --> 00:54:12.000]  淫婦它的意義的重點是淫亂
[00:54:12.000 --> 00:54:16.000]  這兩個角度不同
[00:54:16.000 --> 00:54:20.000]  所以就有兩個名字來形容
[00:54:20.000 --> 00:54:22.000]  來代表來象徵
[00:54:22.000 --> 00:54:25.000]  但是基本的意義
[00:54:25.000 --> 00:54:28.000]  從它的俗齡的意義上來講
[00:54:28.000 --> 00:54:37.000]  是二二一一二二
[00:54:37.000 --> 00:54:41.000]  這個聲音是一個讚美的聲音
[00:54:41.000 --> 00:54:48.000]  說大淫婦已經受了神的審判第二節
[00:54:48.000 --> 00:54:51.000]  她的判斷是真實公義的
[00:54:51.000 --> 00:54:56.000]  因她判斷的那種淫行敗壞世界的大淫婦
[00:54:56.000 --> 00:55:05.000]  並且向淫婦討留仆人血的罪與他們深淵
[00:55:05.000 --> 00:55:13.000]  意思就是說巴比倫大城要傾倒要滅亡
[00:55:13.000 --> 00:55:20.000]  大淫婦要受審判被活消滅
[00:55:20.000 --> 00:55:22.000]  意思就是說
[00:55:22.000 --> 00:55:27.000]  罪惡最後的結局是神的審判
[00:55:27.000 --> 00:55:31.000]  所以我們說犯罪不上算
[00:55:31.000 --> 00:55:33.000]  犯罪不划算
[00:55:33.000 --> 00:55:38.000]  犯罪最後的結果是悲慘的
[00:55:38.000 --> 00:55:42.000]  這個聲音是一個很重要的提醒
[00:55:42.000 --> 00:55:45.000]  有許多的人在世界裡頭看見
[00:55:45.000 --> 00:55:53.000]  一些犯罪的人暫時是降服橫通
[00:55:53.000 --> 00:55:57.000]  有地位有財富有享受
[00:55:57.000 --> 00:56:04.000]  所以很多的人因此就憤憤不平
[00:56:04.000 --> 00:56:08.000]  在為惡人不平的時候
[00:56:08.000 --> 00:56:11.000]  就受他們的影響去學他們
[00:56:11.000 --> 00:56:13.000]  教化他們
[00:56:13.000 --> 00:56:17.000]  或是被他們拉過去
[00:56:17.000 --> 00:56:20.000]  在這樣的一個世界裡頭
[00:56:20.000 --> 00:56:23.000]  天上的聲音提醒我們
[00:56:23.000 --> 00:56:26.000]  罪惡最後要受神的審判
[00:56:26.000 --> 00:56:30.000]  犯罪是不划算的
[00:56:30.000 --> 00:56:35.000]  給我們一個很重要的認識和提醒
[00:56:35.000 --> 00:56:40.000]  這是七次從天上來的聲音
[00:56:40.000 --> 00:56:50.000]  每一次都有很重要很基本的提醒和教導
[00:56:50.000 --> 00:56:58.000]  也許我們就中間不休息可以嗎?
[00:56:58.000 --> 00:57:00.000]  可以
[00:57:00.000 --> 00:57:05.000]  我想整個時間一個半小時不是太長
[00:57:05.000 --> 00:57:10.000]  我想大家需不需要中間休息
[00:57:10.000 --> 00:57:13.000]  同時我們的時間也不夠
[00:57:13.000 --> 00:57:17.000]  我們就請大家原諒
[00:57:17.000 --> 00:57:19.000]  今天不休息了
[00:57:19.000 --> 00:57:22.000]  我們繼續講下去
[00:57:22.000 --> 00:57:28.000]  再看另外七次的聲音
[00:57:28.000 --> 00:57:38.000]  四章第一節
[00:57:38.000 --> 00:57:42.000]  此後我觀看,天上又門開了
[00:57:42.000 --> 00:57:46.000]  我初次聽見好像吹號的聲音對我說
[00:57:46.000 --> 00:57:48.000]  你上到這裡來
[00:57:48.000 --> 00:57:52.000]  我要將以後必成的事指示你
[00:57:52.000 --> 00:57:55.000]  我立刻被聖靈感動
[00:57:55.000 --> 00:57:58.000]  見有一個寶座安置在天上
