
[00:00:00.000 --> 00:00:03.440]  有聖經,沒有powerpoint就打開聖經了
[00:22:23.840 --> 00:22:26.840]  第九節會說愛
[00:22:26.840 --> 00:22:29.840]  第十二節,在盼望中的喜樂
[00:22:29.840 --> 00:22:33.840]  第十六節,要活出和諧合一的生活
[00:22:33.840 --> 00:22:37.840]  這些都是神給予我們新的樣式
[00:22:37.840 --> 00:22:39.840]  新的心思意念
[00:22:39.840 --> 00:22:41.840]  神改變我們的生命
[00:22:41.840 --> 00:22:47.840]  不斷地讓我們去敏銳上帝在我們身上的工作
[00:22:47.840 --> 00:22:49.840]  也就是說
[00:22:49.840 --> 00:22:54.840]  彼得前書第四章說到這裡
[00:22:54.840 --> 00:22:56.840]  彼得前書第四章
[00:22:56.840 --> 00:22:59.840]  不如你們讀吧
[00:22:59.840 --> 00:23:01.840]  準備,第十節,第十一節
[00:23:01.840 --> 00:23:03.840]  一二三
[00:23:30.840 --> 00:23:31.840]  大家看到吧
[00:23:31.840 --> 00:23:32.840]  彼得所寫
[00:23:32.840 --> 00:23:34.840]  如何看待屬靈恩賜
[00:23:34.840 --> 00:23:36.840]  很多東西都是神給予的
[00:23:36.840 --> 00:23:37.840]  神給予力量
[00:23:37.840 --> 00:23:38.840]  神給予講道恩賜
[00:23:38.840 --> 00:23:39.840]  神給予的
[00:23:39.840 --> 00:23:41.840]  要我運用的
[00:23:41.840 --> 00:23:43.840]  用出來做什麼呢
[00:23:43.840 --> 00:23:45.840]  The ultimate aim
[00:23:45.840 --> 00:23:46.840]  最終的是什麼
[00:23:46.840 --> 00:23:49.840]  讓上帝得榮耀
[00:23:49.840 --> 00:23:52.840]  讓上帝得榮耀
[00:23:52.840 --> 00:23:54.840]  因為當我講道的時候
[00:23:54.840 --> 00:23:56.840]  我知道不是我說
[00:23:56.840 --> 00:23:59.840]  或者你聽到的也不是楊牧師的聲音
[00:23:59.840 --> 00:24:01.840]  是上帝藉著我
[00:24:01.840 --> 00:24:03.840]  或者藉著聖經所講的
[00:24:03.840 --> 00:24:05.840]  上帝的心意
[00:24:05.840 --> 00:24:07.840]  好叫大家同夢做就
[00:24:07.840 --> 00:24:10.840]  一同追隨高舉耶穌基督
[00:24:10.840 --> 00:24:13.840]  上帝得著榮耀
[00:24:13.840 --> 00:24:15.840]  所以屬靈恩賜的運用
[00:24:15.840 --> 00:24:17.840]  不單讓我們彼此做就
[00:24:17.840 --> 00:24:18.840]  不是這麼簡單
[00:24:18.840 --> 00:24:20.840]  是要在教會群體當中
[00:24:20.840 --> 00:24:22.840]  讓很多人包括自己在外
[00:24:22.840 --> 00:24:24.840]  看到耶穌基督
[00:24:24.840 --> 00:24:26.840]  高舉耶穌基督
[00:24:26.840 --> 00:24:28.840]  榮耀耶穌基督
[00:24:28.840 --> 00:24:31.840]  是我們應當去思想的
[00:24:31.840 --> 00:24:34.840]  基督不是分開的
[00:24:34.840 --> 00:24:36.840]  羅馬教會也不是分開的
[00:24:36.840 --> 00:24:38.840]  柴宣家也不是分開的
[00:24:38.840 --> 00:24:43.840]  今天開始大英姐妹會收到一些同意書
[00:24:43.840 --> 00:24:47.840]  我們說由舊的元唐會
[00:24:47.840 --> 00:24:49.840]  已經結束了
[00:24:49.840 --> 00:24:51.840]  元唐會、宣道會
[00:24:51.840 --> 00:24:53.840]  基督教宣道會、柴灣堂
[00:24:53.840 --> 00:24:55.840]  有朋友跟你轉了進來
[00:24:55.840 --> 00:24:57.840]  基督教宣道會
[00:24:57.840 --> 00:24:59.840]  在周刊頂的那裡
[00:24:59.840 --> 00:25:01.840]  基督教宣道會、柴灣堂
[00:25:01.840 --> 00:25:03.840]  有限公司的新唐會
[00:25:03.840 --> 00:25:05.840]  今天我們已經開了章
[00:25:05.840 --> 00:25:06.840]  七天了
[00:25:06.840 --> 00:25:07.840]  今天是第七天
[00:25:07.840 --> 00:25:09.840]  七天不是要燒豬在這裡嗎
[00:25:09.840 --> 00:25:11.840]  先燒豬在這裡切一下
[00:25:11.840 --> 00:25:13.840]  我們開了章
[00:25:13.840 --> 00:25:14.840]  大家收到同意書
[00:25:14.840 --> 00:25:15.840]  我們作為教務
[00:25:15.840 --> 00:25:19.840]  我們三個教務已經被元唐會解僱了
[00:25:19.840 --> 00:25:21.840]  解僱了又怎樣呢
[00:25:21.840 --> 00:25:22.840]  要新聘請
[00:25:22.840 --> 00:25:25.840]  成為新的有限公司的職員
[00:25:25.840 --> 00:25:27.840]  不單止這樣
[00:25:27.840 --> 00:25:31.840]  我們教會的區議會給我們的證
[00:25:31.840 --> 00:25:32.840]  要剪的
[00:25:32.840 --> 00:25:34.840]  又要派新證給我們
[00:25:34.840 --> 00:25:36.840]  所以我們填新證
[00:25:36.840 --> 00:25:38.840]  填一些表格給區議會
[00:25:38.840 --> 00:25:39.840]  很多手續
[00:25:39.840 --> 00:25:40.840]  逐個填
[00:25:40.840 --> 00:25:41.840]  我又填
[00:25:41.840 --> 00:25:42.840]  Candle又填
[00:25:42.840 --> 00:25:43.840]  CeCe又填
[00:25:43.840 --> 00:25:45.840]  我看到CeCe那份表
[00:25:45.840 --> 00:25:47.840]  我們每個人都知道什麼水數
[00:25:47.840 --> 00:25:49.840]  所以我們沒有什麼秘密
[00:25:49.840 --> 00:25:51.840]  看到CeCe那份表
[00:25:51.840 --> 00:25:54.840]  來了柴灣塘五年
[00:25:54.840 --> 00:25:59.840]  2018年五年半
[00:25:59.840 --> 00:26:01.840]  CeCe近來分享一個
[00:26:01.840 --> 00:26:06.840]  她自己來到柴灣塘
[00:26:06.840 --> 00:26:08.840]  來到後馬上開始站尾操
[00:26:08.840 --> 00:26:10.840]  大家知道站尾操
[00:26:10.840 --> 00:26:11.840]  她說
[00:26:11.840 --> 00:26:14.840]  來了這五年多站尾操
[00:26:14.840 --> 00:26:16.840]  她說近來有一個
[00:26:16.840 --> 00:26:21.840]  由第一天來到站尾操
[00:26:21.840 --> 00:26:27.840]  經過了五年多的觀察和認識
[00:26:27.840 --> 00:26:30.840]  近來成為了耶穌
[00:26:30.840 --> 00:26:32.840]  不單止一個
[00:26:32.840 --> 00:26:33.840]  還有第二個
[00:26:33.840 --> 00:26:37.840]  我聽完之後就說
[00:26:37.840 --> 00:26:41.840]  原來有很多美信者
[00:26:41.840 --> 00:26:44.840]  都是藉著基督的身體
[00:26:44.840 --> 00:26:47.840]  認識基督
[00:26:47.840 --> 00:26:48.840]  不是認識站尾操
[00:26:48.840 --> 00:26:53.840]  站尾操只是一個媒介
[00:26:53.840 --> 00:26:54.840]  明白嗎?弟兄姊妹
[00:26:54.840 --> 00:26:58.840]  神透過你和我在這裡的共建
[00:26:58.840 --> 00:27:00.840]  在這裡的相愛
[00:27:00.840 --> 00:27:04.840]  讓很多人看到耶穌基督
[00:27:04.840 --> 00:27:05.840]  所以第一點是說
[00:27:05.840 --> 00:27:07.840]  我們要明白神的憐憫和恩典
[00:27:07.840 --> 00:27:10.840]  第二點是我們要認定
[00:27:10.840 --> 00:27:13.840]  沒有一件事比耶穌基督更重要
[00:27:13.840 --> 00:27:22.840]  耶穌基督一定是首位
[00:27:22.840 --> 00:27:24.840]  第三點就是
[00:27:24.840 --> 00:27:27.840]  保羅在這裡會說的第五節
[00:27:27.840 --> 00:27:30.840]  我們在基督裡成為一身
[00:27:30.840 --> 00:27:33.840]  互相聯絡做肢體也是如此
[00:27:33.840 --> 00:27:35.840]  成為一身
[00:27:35.840 --> 00:27:38.840]  這個one body的一個mystery
[00:27:38.840 --> 00:27:43.840]  這幾個字很吸引我的思想
[00:27:43.840 --> 00:27:47.840]  其實都是很特別
[00:27:47.840 --> 00:27:48.840]  成為一身
[00:27:48.840 --> 00:27:50.840]  是神的設計
[00:27:50.840 --> 00:27:53.840]  你不覺得神可以用很多方法
[00:27:53.840 --> 00:27:57.840]  去成就他的救贖計劃
[00:27:57.840 --> 00:27:58.840]  可以叮一聲
[00:27:58.840 --> 00:27:59.840]  全球八十億人信耶穌
[00:27:59.840 --> 00:28:00.840]  可以嗎?
[00:28:00.840 --> 00:28:01.840]  當然可以
[00:28:01.840 --> 00:28:02.840]  為什麼不行?
[00:28:02.840 --> 00:28:03.840]  創造宇宙萬有
[00:28:03.840 --> 00:28:04.840]  從僅孤島永遠的神
[00:28:04.840 --> 00:28:05.840]  為什麼不行?
[00:28:05.840 --> 00:28:07.840]  但神不是用這樣的方法
[00:28:07.840 --> 00:28:11.840]  可以透過基督的身體教會
[00:28:11.840 --> 00:28:12.840]  初期教會
[00:28:12.840 --> 00:28:14.840]  十二個門徒
[00:28:14.840 --> 00:28:15.840]  初期教會
[00:28:15.840 --> 00:28:16.840]  可以透過這樣的形式
[00:28:16.840 --> 00:28:19.840]  去將福音廣傳
[00:28:19.840 --> 00:28:24.840]  這是神的設計
[00:28:24.840 --> 00:28:25.840]  是很特別的
[00:28:25.840 --> 00:28:30.840]  我經常想為什麼神要用教會
[00:28:30.840 --> 00:28:33.840]  為什麼要用我們這些人
[00:28:33.840 --> 00:28:37.840]  其實有時候是解釋不了的
[00:28:37.840 --> 00:28:39.840]  不過成為一身
[00:28:39.840 --> 00:28:41.840]  大家要明白一身
[00:28:41.840 --> 00:28:44.840]  一身的意思就是one body的意思
[00:28:44.840 --> 00:28:48.840]  其實每一個在這裡的弟兄姊妹
[00:28:48.840 --> 00:28:51.840]  都同樣的重要
[00:28:51.840 --> 00:28:53.840]  每一個
[00:28:53.840 --> 00:28:54.840]  everyone
[00:28:54.840 --> 00:28:56.840]  一身
[00:28:56.840 --> 00:28:58.840]  沒有了其中一個
[00:28:58.840 --> 00:28:59.840]  就差很遠了
[00:28:59.840 --> 00:29:01.840]  下一張
[00:29:01.840 --> 00:29:04.840]  不知道大家有沒有組裝過puzzle
[00:29:04.840 --> 00:29:07.840]  譬如你組裝500塊和1000塊
[00:29:07.840 --> 00:29:09.840]  分開組裝
[00:29:09.840 --> 00:29:11.840]  你組裝到差不多最後的時候
[00:29:11.840 --> 00:29:13.840]  一定會有一個問題
[00:29:13.840 --> 00:29:14.840]  問的
[00:29:14.840 --> 00:29:15.840]  就跟我一樣問的
[00:29:15.840 --> 00:29:17.840]  問什麼問題呢?
[00:29:17.840 --> 00:29:19.840]  500塊是不是真的500塊?
[00:29:19.840 --> 00:29:22.840]  1000塊是不是真的1000塊?
[00:29:22.840 --> 00:29:23.840]  如果少了一塊
[00:29:23.840 --> 00:29:25.840]  那組裝來幹嘛呢?
[00:29:25.840 --> 00:29:26.840]  那個puzzle還差一塊
[00:29:26.840 --> 00:29:27.840]  還不完整
[00:29:27.840 --> 00:29:29.840]  你明白嗎?
[00:29:29.840 --> 00:29:31.840]  當你拿著最後一塊
[00:29:31.840 --> 00:29:34.840]  就真的感謝神
[00:29:34.840 --> 00:29:36.840]  組裝完了
[00:29:36.840 --> 00:29:37.840]  開心
[00:29:37.840 --> 00:29:39.840]  感恩讚美
[00:29:39.840 --> 00:29:41.840]  不如你跟身邊的人說
[00:29:41.840 --> 00:29:43.840]  也不錯
[00:29:43.840 --> 00:29:45.840]  你在柴選家很重要
[00:29:45.840 --> 00:29:46.840]  我們需要你
[00:29:46.840 --> 00:29:48.840]  你這樣說吧
[00:29:48.840 --> 00:29:50.840]  你在柴選家很重要
[00:29:50.840 --> 00:29:52.840]  我很需要你
[00:29:52.840 --> 00:29:54.840]  你在柴選家很重要
[00:29:54.840 --> 00:29:56.840]  我很需要你
[00:29:56.840 --> 00:29:58.840]  喂,真的
[00:29:58.840 --> 00:30:01.840]  哇,你們這麼興奮
[00:30:01.840 --> 00:30:08.840]  當我們有這樣的心態
[00:30:08.840 --> 00:30:10.840]  有這樣的意識的時候
[00:30:10.840 --> 00:30:12.840]  已經很不同了
[00:30:12.840 --> 00:30:15.840]  當我們真的從心裡說
[00:30:15.840 --> 00:30:17.840]  你在柴選家很重要
[00:30:17.840 --> 00:30:18.840]  我需要你的時候
[00:30:18.840 --> 00:30:20.840]  其實你對他的態度
[00:30:20.840 --> 00:30:21.840]  你對他的印象
[00:30:21.840 --> 00:30:23.840]  處事方式
[00:30:23.840 --> 00:30:25.840]  不同了
[00:30:25.840 --> 00:30:26.840]  不同了
[00:30:26.840 --> 00:30:28.840]  當然,有些需要勸導的
[00:30:28.840 --> 00:30:30.840]  需要提點的都要做
[00:30:30.840 --> 00:30:32.840]  勸誡的都要做
[00:30:32.840 --> 00:30:34.840]  但每一個都是重要的
[00:30:34.840 --> 00:30:36.840]  有時候我們不知道
[00:30:36.840 --> 00:30:39.840]  為什麼那個人會在柴選家出現
[00:30:39.840 --> 00:30:42.840]  剛才說那些人
[00:30:42.840 --> 00:30:45.840]  不過我們要信得過神
[00:30:45.840 --> 00:30:47.840]  這是神的設計
[00:30:47.840 --> 00:30:49.840]  神要透過這個setting
[00:30:49.840 --> 00:30:50.840]  這個body
[00:30:50.840 --> 00:30:52.840]  這個一體
[00:30:52.840 --> 00:30:55.840]  去呈現出耶穌基督的寶貴性
[00:30:55.840 --> 00:30:57.840]  耶穌基督的超越性
[00:30:57.840 --> 00:30:59.840]  耶穌基督的獨特性
[00:30:59.840 --> 00:31:01.840]  我們要馴服
[00:31:01.840 --> 00:31:02.840]  我們要知道
[00:31:02.840 --> 00:31:04.840]  上帝這樣的設計
[00:31:04.840 --> 00:31:05.840]  讓我們驚訝的
[00:31:05.840 --> 00:31:06.840]  原來
[00:31:06.840 --> 00:31:08.840]  包括自己在外
[00:31:08.840 --> 00:31:10.840]  楊靜幾幾都很暗暗潺潺
[00:31:10.840 --> 00:31:12.840]  神都讓你在這裡
[00:31:12.840 --> 00:31:14.840]  有參與,有服侍
[00:31:14.840 --> 00:31:16.840]  都是恩典
[00:31:16.840 --> 00:31:18.840]  神真好
[00:31:18.840 --> 00:31:23.840]  在上年十月
[00:31:23.840 --> 00:31:25.840]  我們每個星期都有教務童工會
[00:31:25.840 --> 00:31:28.840]  在十月份的時候
[00:31:28.840 --> 00:31:30.840]  童工幫我慶祝生日
[00:31:30.840 --> 00:31:32.840]  很感謝他們
[00:31:32.840 --> 00:31:35.840]  那天又是薛思理
[00:31:35.840 --> 00:31:37.840]  經常有關的事
[00:31:37.840 --> 00:31:39.840]  他帶周會
[00:31:39.840 --> 00:31:41.840]  因為我不帶的
[00:31:41.840 --> 00:31:44.840]  我給兩個幹事兩個教務童工帶周會
[00:31:44.840 --> 00:31:45.840]  每人一次
[00:31:45.840 --> 00:31:46.840]  除非第五周
[00:31:46.840 --> 00:31:47.840]  但通常去到第五周
[00:31:47.840 --> 00:31:49.840]  我都不帶的
[00:31:49.840 --> 00:31:51.840]  自由發揮
[00:31:51.840 --> 00:31:53.840]  他們帶的那一周是第三周
[00:31:53.840 --> 00:31:55.840]  所以薛思理帶的
[00:31:55.840 --> 00:31:58.840]  每人寫一些
[00:31:58.840 --> 00:32:01.840]  欣賞自己五個優點的東西
[00:32:01.840 --> 00:32:03.840]  在紙上
[00:32:03.840 --> 00:32:05.840]  這些叫自我優越
[00:32:05.840 --> 00:32:06.840]  自我滿足
[00:32:06.840 --> 00:32:08.840]  自我膨脹
[00:32:08.840 --> 00:32:09.840]  寫自己好東西
[00:32:09.840 --> 00:32:10.840]  我當然寫
[00:32:10.840 --> 00:32:13.840]  跑步?太行了吧
[00:32:13.840 --> 00:32:17.840]  寫完之後就攤開了
[00:32:17.840 --> 00:32:19.840]  其實我們辦公室的童工
[00:32:19.840 --> 00:32:21.840]  都有很多獨特性
[00:32:21.840 --> 00:32:22.840]  有些忠心
[00:32:22.840 --> 00:32:23.840]  有些計劃
[00:32:23.840 --> 00:32:25.840]  有些喜樂
[00:32:25.840 --> 00:32:27.840]  有些有創意
[00:32:27.840 --> 00:32:30.840]  有些整理
[00:32:30.840 --> 00:32:33.840]  其實就是因為
[00:32:33.840 --> 00:32:34.840]  我看一看
[00:32:34.840 --> 00:32:37.840]  包括玉芳在內
[00:32:37.840 --> 00:32:39.840]  我們這六個辦公室童工
[00:32:39.840 --> 00:32:42.840]  其實是真的很不同
[00:32:42.840 --> 00:32:44.840]  就正正這個不同
[00:32:44.840 --> 00:32:46.840]  柴宣家你們有福
[00:32:46.840 --> 00:32:48.840]  真的有福
[00:32:48.840 --> 00:32:49.840]  如果每個都是楊牧師
[00:32:49.840 --> 00:32:51.840]  你們就慘了
[00:32:51.840 --> 00:32:53.840]  你們真是慘
[00:32:53.840 --> 00:32:56.840]  正正是六個辦公室童工這麼不同
[00:32:56.840 --> 00:32:58.840]  我們能夠互相補足
[00:32:58.840 --> 00:33:00.840]  有優點
[00:33:00.840 --> 00:33:01.840]  亦都有限制
[00:33:01.840 --> 00:33:03.840]  互相的配搭
[00:33:03.840 --> 00:33:07.840]  成為柴宣家的一份子
[00:33:07.840 --> 00:33:09.840]  所以等於姐妹
[00:33:09.840 --> 00:33:11.840]  有時候在辦公室
[00:33:11.840 --> 00:33:12.840]  有沒有激氣的時候
[00:33:12.840 --> 00:33:14.840]  當然有
[00:33:14.840 --> 00:33:16.840]  但是我們相處的時候
[00:33:16.840 --> 00:33:18.840]  當然有
[00:33:18.840 --> 00:33:21.840]  但記得我今天在保羅教的三點
[00:33:21.840 --> 00:33:23.840]  轉化我們的生命
[00:33:23.840 --> 00:33:25.840]  上帝的憐憫和恩典
[00:33:25.840 --> 00:33:29.840]  臨在我身上
[00:33:29.840 --> 00:33:30.840]  第二
[00:33:30.840 --> 00:33:32.840]  沒有一樣東西比耶穌基督更加寶貴
[00:33:32.840 --> 00:33:33.840]  基督不是分開的
[00:33:33.840 --> 00:33:36.840]  基督優越
[00:33:36.840 --> 00:33:37.840]  第三
[00:33:37.840 --> 00:33:38.840]  你要肯定
[00:33:38.840 --> 00:33:40.840]  這間教會是上帝設計的
[00:33:40.840 --> 00:33:42.840]  是上帝的心意
[00:33:42.840 --> 00:33:44.840]  讓我們走在一起
[00:33:44.840 --> 00:33:47.840]  同時讓我們學習
[00:33:47.840 --> 00:33:48.840]  彼此的配搭
[00:33:48.840 --> 00:33:50.840]  彼此的相愛
[00:33:50.840 --> 00:33:53.840]  讓身體呈現出
[00:33:53.840 --> 00:33:54.840]  一個榮耀的神
[00:33:54.840 --> 00:33:55.840]  在我們中間
[00:33:55.840 --> 00:33:58.840]  我們充滿著感恩和讚美
[00:33:58.840 --> 00:34:00.840]  讓我們一起同心的祈禱

