
[00:00:00.000 --> 00:00:06.720]  (主持人:好,弟兄姊妹平安,我們上次說不完,這次就下集吧)
[00:29:31.440 --> 00:29:39.440]  (主持人:但也能享受神賜給你的恩典禮物)
[00:29:39.440 --> 00:29:44.800]  (主持人:你預料了一些不公義不順利不明白的狀況,表示什麼呢?)
[00:29:44.800 --> 00:29:54.160]  (主持人:你剛才所說的,不要過份放大問題,蓋過了,甚至連上帝也在其中遮蔽了)
[00:29:54.160 --> 00:29:58.800]  (主持人:所以今天你也會看見一些現象問題,可能你仍不明白)
[00:29:58.800 --> 00:30:04.880]  (主持人:最重要的是,我求問你,你的心意如何?你想我如何回應呢?)
[00:30:04.880 --> 00:30:09.440]  (主持人:真正問題出現,好像好撒瑪利亞人的故事出現了的時間)
[00:30:09.440 --> 00:30:16.000]  (主持人:你可以找社會福利署,或是找什麼機構幫忙,或是你過去幫他)
[00:30:16.000 --> 00:30:20.320]  (主持人:如果可以的話,怎樣去多找一你?)
[00:30:20.320 --> 00:30:29.120]  近幾個月,我最近這兩天也有分享,憂傷這個字在我的物相、禱告中出現
[00:30:29.120 --> 00:30:37.280]  因為三至四個月,很多姐妹自己或家人都有不同的病情,需要做手術
[00:30:37.280 --> 00:30:42.720]  當然有些感恩,手術成功,原來再檢查也不需要做手術
[00:30:42.720 --> 00:30:48.240]  但過程中,除了病患的人,包括我們家人、長者
[00:30:48.240 --> 00:30:53.680]  那種憂傷的心情,在一個憂傷的世界,你是有點不明白
[00:30:53.680 --> 00:30:56.960]  不明白,不知道如何面對
[00:30:56.960 --> 00:31:01.760]  但聖經提醒,我自己憂傷痛烈心,主必不輕降
[00:31:01.760 --> 00:31:09.120]  又是漢堅,你看見什麼,你查冊,你叻,十六節,我什麼也看透
[00:31:09.120 --> 00:31:15.200]  不過你晝夜不睡覺,不合眼,因為你放下不了,交託不了
[00:31:15.200 --> 00:31:22.960]  第十七節,你要看到明神的作為,包括你有些事查不出來,查不透
[00:31:22.960 --> 00:31:28.960]  智慧是心裡有神,我們的生命狀況,我們仍然謙卑來到神面前
[00:31:28.960 --> 00:31:31.680]  查不出就提醒你謙卑在神面前
[00:31:31.680 --> 00:31:40.640]  明白聖經發揮教訓督責,使我們歸正的力量有多重要和厲害
[00:31:40.640 --> 00:31:43.440]  雖然有軟弱偶然被果敗所成
[00:31:43.440 --> 00:31:46.800]  但我們仍持守這裡所提到
[00:31:46.800 --> 00:31:52.720]  短暫有限,不滿足,日光之下,不過它展示永恆才真正圓滿
[00:31:52.720 --> 00:32:00.880]  什麼叫真正圓滿呢?我最近看一些信仰神學反思
[00:32:00.880 --> 00:32:12.080]  我們一直掌握舊屬神學,彰顯了千年來所講的愛和恩典,基督的故事
[00:32:12.080 --> 00:32:17.840]  五百年前,亞馬丁路德處理了信的問題
[00:32:17.840 --> 00:32:25.760]  因信稱義,搞清楚是不是靠行為,信靠上主,就得著這個
[00:32:25.760 --> 00:32:32.560]  近代多講信愛盼望
[00:32:32.560 --> 00:32:40.400]  盼望其中提到永恆的解釋,意思就是圓滿
[00:32:40.400 --> 00:33:01.840]  弟兄姊妹,你覺得自己是否圓滿?你會說自己有很多問題,甚至發生了很多不完美的事情
[00:33:01.840 --> 00:33:08.480]  圓滿是因為上主給予我們永恆,第三章提到神給予我們永恆感
[00:33:08.480 --> 00:33:17.840]  但他不斷說因為地上短暫,永恆的帶來是上帝給予我們盼望
[00:33:17.840 --> 00:33:32.880]  以致那種圓滿,不是說人生勝利組,你考過第一名嗎?我考過,三年級,還是不知如何是差班考第一
[00:33:32.880 --> 00:33:42.400]  那你完不完美?你很差勁,比起年年考第一,什麼都厲害的人,我真的不完美
[00:33:42.400 --> 00:33:48.000]  但沒問題,我覺得我人生圓滿,因為我相信他,跟隨他有永恆
[00:33:48.000 --> 00:33:57.120]  以及我回應他,比如我現在做的工作,服侍,就是回應他給我的
[00:33:57.120 --> 00:34:04.880]  上帝有你,他給你的那份使命,你回應他,跟隨他就是圓滿
[00:34:04.880 --> 00:34:14.960]  為什麼圓滿呢?我早前有個信徒跟我分享結合,令我很深體會
[00:34:14.960 --> 00:34:20.560]  他剛剛移民,有一次他跟我聊天,他自己跟我說
[00:34:20.560 --> 00:34:31.440]  這次移走,他說跟別人分享,說再見,他說再見,他說事情很圓滿
[00:34:31.440 --> 00:34:40.720]  我聽完,細想他這句說話,我回應了,如果要走任何情況,移民也好,離世也好
[00:34:40.720 --> 00:34:48.080]  能夠有一個人可以跟他說再見,不是無緣無故,沒有關係的,他有反應的那種
[00:34:48.080 --> 00:34:55.600]  是一件幸福的事,可以道別也好,或者一種關係,很圓滿
[00:34:55.600 --> 00:35:01.360]  剛才我們知道說的圓滿,更加是基於永恆說的圓滿
[00:35:01.360 --> 00:35:09.040]  耶穌基督為我們預備了,永恆天家將來接我們到那裡的家裡
[00:35:09.040 --> 00:35:12.880]  所以在這封福音說,你不要憂愁
[00:35:12.880 --> 00:35:24.080]  基於這麼重要的信仰福音的基礎,我們今天應該有一種圓滿的生命體會
[00:35:24.080 --> 00:35:30.960]  你說很不覺,希望我們一起努力去更加感受到
[00:35:30.960 --> 00:35:39.760]  因為他說在這麼變幻莫測的世界裡,有一個盼望很重要
[00:35:39.760 --> 00:35:46.000]  而不是錯誤理解那種完美,或者忽略了今生的短暫,我們追求什麼
[00:35:46.000 --> 00:35:55.920]  所以最後想說,生命中有什麼是最重要的,可能不同階段有不同的機會
[00:35:55.920 --> 00:36:01.360]  但最重要是上主告訴我,這是我生命中最重要的東西
[00:36:01.360 --> 00:36:06.000]  我相信是最好的,為我預備,不需要比較
[00:36:06.000 --> 00:36:08.080]  相信上主是我生命的心意最好的
[00:36:08.080 --> 00:36:10.800]  所以這個圖畫是什麼時光呢?
[00:36:10.800 --> 00:36:17.840]  大家會打卡,有個習慣,跟什麼時間?吃飯,跟喜歡的人打卡
[00:36:17.840 --> 00:36:19.520]  有沒有跟耶穌打卡?
[00:36:19.520 --> 00:36:22.880]  看不到,這個意象,想像一下
[00:36:22.880 --> 00:36:29.280]  有時候你跟風景拍照,你會想像,上帝創造的
[00:36:29.280 --> 00:36:38.240]  耶穌在我們中間,雖然眼看不到,但那種看見不是肉眼那種看見的
[00:36:38.240 --> 00:36:44.400]  你會相信上主在你生活任何情況都跟你同在
[00:36:44.400 --> 00:36:49.520]  你就會像你,我看見某人很喜歡他,很開心,我就跟他打卡
[00:36:49.520 --> 00:36:51.040]  有沒有跟耶穌打卡?
[00:36:51.040 --> 00:36:54.080]  還是你看不到他,就當他不在
[00:36:54.080 --> 00:36:58.720]  有時候我們避開了,詩篇139篇
[00:36:58.720 --> 00:37:01.040]  我往哪裡去逃避你的靈
[00:37:01.040 --> 00:37:04.720]  詩人說的很棒,我們有時候逃避上帝
[00:37:04.720 --> 00:37:06.400]  我們怕祂在
[00:37:06.400 --> 00:37:12.800]  不過我們多數忘記了,不是當祂沒有到
[00:37:12.800 --> 00:37:17.280]  所以眼目就看見那些令我們睡不著的東西
[00:37:17.280 --> 00:37:20.640]  你看得很透,很厲害,厲害了,厲害了
[00:37:20.640 --> 00:37:23.040]  厲害到連上帝都忘記了
[00:37:23.040 --> 00:37:25.680]  厲害到你當耶穌不用在
[00:37:25.680 --> 00:37:26.880]  是不是這樣?
[00:37:26.880 --> 00:37:32.000]  但反過來,這班門徒,想像,當時應該沒有手機
[00:37:32.480 --> 00:37:36.560]  但他跟耶穌在心裡有神,跟耶穌一起
[00:37:36.560 --> 00:37:41.920]  即使當時的環境不完美,也有很多問題
[00:37:41.920 --> 00:37:47.040]  無論各方面,但耶穌的同在帶來他們的生命完美
[00:37:47.040 --> 00:37:49.840]  我想請詩琴彈一個詩歌的時間
[00:37:49.840 --> 00:37:52.480]  讓我們有片刻安靜祈禱

