
[00:00:00.000 --> 00:00:01.840]  今日跟大家思想的題目是
[00:19:48.320 --> 00:19:52.720]  因此金礦變得更加的純
[00:19:52.720 --> 00:19:57.120]  經過了高溫的火焰的燒
[00:19:57.120 --> 00:20:02.120]  然後才能夠讓金變得純淨
[00:20:02.120 --> 00:20:06.120]  你和我都會面對著一定的苦難
[00:20:06.120 --> 00:20:08.320]  但當你面對這些苦難的時候
[00:20:08.320 --> 00:20:10.520]  你要記得聖經所說
[00:20:10.520 --> 00:20:13.720]  這些苦難是神給我們的試煉
[00:20:13.720 --> 00:20:15.920]  說要叫我們能夠得到神
[00:20:15.920 --> 00:20:18.520]  給我們更美好的生命
[00:20:18.520 --> 00:20:19.520]  而詩歌所說
[00:20:19.520 --> 00:20:24.520]  「你所經歷的艱苦使你全熟於神」
[00:20:24.520 --> 00:20:30.520]  「因為患時光終結令你更加勤神的寶藏」
[00:20:30.520 --> 00:20:31.720]  在這些情況之下
[00:20:31.720 --> 00:20:33.320]  學習謙卑自己
[00:20:33.320 --> 00:20:35.920]  信服在神自己的手下
[00:20:35.920 --> 00:20:38.920]  按著祂的心意來繼續行善
[00:20:38.920 --> 00:20:40.520]  繼續信靠
[00:20:40.520 --> 00:20:44.520]  你能夠得到神要你得到的恩惠
[00:20:44.520 --> 00:20:45.320]  我們再看
[00:20:45.320 --> 00:20:46.320]  剛才我們提到
[00:20:46.320 --> 00:20:48.920]  我們靈子與滅之間彼此謙卑相待
[00:20:48.920 --> 00:20:51.320]  我們向神謙卑
[00:20:51.320 --> 00:20:54.320]  然後抵擋魔鬼另一個途徑
[00:20:54.320 --> 00:20:57.920]  就是將一切憂慮卸給神
[00:20:57.920 --> 00:21:00.320]  《義次聖經》很多時候都會讀到
[00:21:00.320 --> 00:21:03.920]  在聖經第五章第七節所說
[00:21:03.920 --> 00:21:06.520]  請大家一起讀一讀《義次聖經》
[00:21:06.520 --> 00:21:10.920]  「你們要將一切的憂慮卸給神」
[00:21:10.920 --> 00:21:14.920]  「因為祂顧念你們」
[00:21:14.920 --> 00:21:19.920]  將一切的憂慮卸給神
[00:21:19.920 --> 00:21:21.320]  我們有時候說
[00:21:21.320 --> 00:21:23.520]  不要卸薄了
[00:21:23.520 --> 00:21:25.520]  要自己負責
[00:21:25.520 --> 00:21:27.920]  但這裡不是在說責任
[00:21:27.920 --> 00:21:28.720]  而是在說
[00:21:28.720 --> 00:21:32.520]  你將你自己不能夠承擔的憂慮
[00:21:32.520 --> 00:21:35.520]  卸給神
[00:21:35.520 --> 00:21:38.320]  我記得上星期有跟弟兄姊妹提及
[00:21:38.320 --> 00:21:42.120]  剛剛到達一位姐妹的安息禮拜
[00:21:42.120 --> 00:21:43.120]  安息禮拜有分享
[00:21:43.120 --> 00:21:46.920]  她在臨終前的生活上的說話
[00:21:46.920 --> 00:21:49.720]  她的女兒有一次問她
[00:21:49.720 --> 00:21:51.320]  「媽媽你這麼辛苦」
[00:21:51.320 --> 00:21:55.520]  「面對著這麼嚴重的病」
[00:21:55.520 --> 00:21:59.320]  「有沒有擔憂惶?」
[00:21:59.320 --> 00:22:03.520]  這位姐妹跟她女兒說
[00:22:03.520 --> 00:22:07.920]  「患病一定辛苦」
[00:22:07.920 --> 00:22:13.920]  「但與憂心沒有關係」
[00:22:13.920 --> 00:22:18.520]  「我已經將我的病交託給上帝」
[00:22:18.520 --> 00:22:20.920]  「所以我不再憂心」
[00:22:20.920 --> 00:22:25.320]  「我不必要憂心」
[00:22:25.320 --> 00:22:27.320]  當我看到這句說話的時候
[00:22:27.320 --> 00:22:28.920]  我心裏有一種感受
[00:22:28.920 --> 00:22:29.320]  沒錯
[00:22:29.320 --> 00:22:33.320]  好像是一些很簡單的生活態度
[00:22:33.320 --> 00:22:38.720]  但裏面見到一個很堅定的信心
[00:22:38.720 --> 00:22:38.920]  沒錯
[00:22:38.920 --> 00:22:41.520]  神讓我們有時候經歷辛苦
[00:22:41.520 --> 00:22:44.120]  但辛苦不必然就是憂心的
[00:22:44.120 --> 00:22:46.720]  因為可以將這些辛苦
[00:22:46.720 --> 00:22:47.720]  這些病患
[00:22:47.720 --> 00:22:51.120]  這些苦難交託給上帝
[00:22:51.120 --> 00:22:54.920]  就可以不需要憂心
[00:22:54.920 --> 00:22:57.920]  聖經說你們要將一切憂慮射給神
[00:22:57.920 --> 00:23:00.920]  當時你沒有看到射給的時候
[00:23:00.920 --> 00:23:02.520]  聖經原來的意思是
[00:23:02.520 --> 00:23:08.320]  是一次過很用力地拋走它
[00:23:08.320 --> 00:23:12.120]  將你的憂慮一次過用力地拋走它
[00:23:12.120 --> 00:23:14.720]  不再去拿回來
[00:23:14.720 --> 00:23:17.320]  這是射給
[00:23:17.320 --> 00:23:20.320]  那你說拋不拋得走?
[00:23:20.320 --> 00:23:22.720]  有沒有人接著?
[00:23:22.720 --> 00:23:23.720]  你放心
[00:23:23.720 --> 00:23:24.720]  聖經這樣說的時候
[00:23:24.720 --> 00:23:25.920]  不是一廂情願
[00:23:25.920 --> 00:23:27.720]  你拋就拋吧
[00:23:27.720 --> 00:23:30.120]  而是說有基礎
[00:23:30.120 --> 00:23:32.120]  那基礎是甚麼基礎?
[00:23:32.120 --> 00:23:36.320]  是因為祂顧念你們
[00:23:36.320 --> 00:23:39.320]  因為神顧念我們
[00:23:39.320 --> 00:23:42.320]  所以我們可以放心放膽
[00:23:42.320 --> 00:23:46.720]  將我們的憂慮射給上帝
[00:23:46.720 --> 00:23:49.720]  大家知道在我們接下來的日子
[00:23:49.720 --> 00:23:52.920]  你或多或少會經歷不同的困難
[00:23:52.920 --> 00:23:54.720]  不同的苦難
[00:23:54.720 --> 00:23:58.120]  但你記得一個因素
[00:23:58.120 --> 00:24:03.720]  就是憂慮常常引發人對神的不信
[00:24:03.720 --> 00:24:08.520]  甚至你可以說憂慮是不信的前奏
[00:24:08.520 --> 00:24:10.520]  當你長期在憂慮當中
[00:24:10.520 --> 00:24:12.920]  你會產生一種對神的不信
[00:24:12.920 --> 00:24:14.520]  覺得祂幫不到你
[00:24:14.520 --> 00:24:16.320]  覺得祂不信實
[00:24:16.320 --> 00:24:18.520]  覺得祂沒有愛你
[00:24:18.520 --> 00:24:20.120]  但當你有憂慮的時候
[00:24:20.120 --> 00:24:21.720]  你記得聖經所說
[00:24:21.720 --> 00:24:24.520]  將一切的憂慮射給神
[00:24:24.520 --> 00:24:26.720]  因為祂顧念你們
[00:24:26.720 --> 00:24:28.320]  顧念我們
[00:24:28.320 --> 00:24:33.320]  而在當中你會勝過撒旦對你的各種攻擊
[00:24:33.320 --> 00:24:34.520]  當你再讀下去的時候
[00:24:34.520 --> 00:24:37.520]  在聖經下面第九節也提過
[00:24:37.520 --> 00:24:39.920]  你們要用堅定的信心反對他
[00:24:39.920 --> 00:24:42.120]  因為知道你們在世上的
[00:24:42.120 --> 00:24:43.920]  信主的弟兄姊妹
[00:24:43.920 --> 00:24:48.320]  也正在經歷同樣的苦難
[00:24:48.320 --> 00:24:50.520]  面對著一些困難
[00:24:50.520 --> 00:24:55.320]  甚至產生對生命很多的壓力的時候
[00:24:55.320 --> 00:24:56.720]  聖經告訴我們
[00:24:56.720 --> 00:24:58.720]  你要知道就是
[00:24:58.720 --> 00:25:00.920]  這位上帝祂顧念我們
[00:25:00.920 --> 00:25:03.320]  我們可以將憂慮射給神
[00:25:03.320 --> 00:25:04.520]  剛才所說
[00:25:04.520 --> 00:25:07.720]  也要知道撒旦是虎視眈眈
[00:25:07.720 --> 00:25:09.720]  剛才所說
[00:25:09.720 --> 00:25:11.520]  正因為有這樣的了解
[00:25:11.520 --> 00:25:15.320]  你就要立定決心去反對他
[00:25:15.320 --> 00:25:17.120]  去抵抗他
[00:25:17.120 --> 00:25:20.720]  你也意味著你能夠抵抗
[00:25:20.720 --> 00:25:23.320]  你靠著主你可以去抵抗
[00:25:23.320 --> 00:25:29.120]  你不需要去屈服在他對你的那種試探裡
[00:25:29.120 --> 00:25:32.120]  甚至你自己心裡內心的一個決定就是
[00:25:32.120 --> 00:25:33.320]  無論任何情況
[00:25:33.320 --> 00:25:37.520]  我不會去質疑上帝對我的慈愛
[00:25:37.520 --> 00:25:39.320]  正如聖經詩篇所說
[00:25:39.320 --> 00:25:43.320]  我永永遠遠依靠你的慈愛
[00:25:43.320 --> 00:25:46.720]  無論在什麼情況下堅定自己的信心
[00:25:46.720 --> 00:25:50.520]  就算是面對苦難甚至死亡
[00:25:50.520 --> 00:25:56.520]  我決心拒絕惡者對我的試探
[00:25:56.520 --> 00:25:59.320]  有一件事我在過去曾經
[00:25:59.320 --> 00:26:03.520]  是跟我們的很尊敬的藤近伐牧師
[00:26:03.520 --> 00:26:05.520]  的相處過程當中
[00:26:05.520 --> 00:26:07.520]  一個體驗
[00:26:07.520 --> 00:26:11.520]  在過去我看到藤牧師工作上
[00:26:11.520 --> 00:26:15.520]  侍奉上很辛勞很忙碌
[00:26:15.520 --> 00:26:17.520]  有一次我就問他
[00:26:17.520 --> 00:26:21.520]  藤牧師你覺不覺得很大壓力
[00:26:21.520 --> 00:26:25.520]  這麼多的責任在你身上
[00:26:25.520 --> 00:26:28.520]  他很簡單跟我說
[00:26:28.520 --> 00:26:30.520]  他說沒有
[00:26:30.520 --> 00:26:33.520]  我拒絕壓力
[00:26:33.520 --> 00:26:37.520]  我心想 行嗎
[00:26:37.520 --> 00:26:39.520]  但當我聽他這樣說的時候
[00:26:39.520 --> 00:26:41.520]  我慢慢明白他在說
[00:26:41.520 --> 00:26:45.520]  他將他的事情交託給神
[00:26:45.520 --> 00:26:49.520]  是神自己在當中工作
[00:26:49.520 --> 00:26:52.520]  而他自己不讓自己因為這些事情
[00:26:52.520 --> 00:26:56.520]  而將這種壓力放在自己的心裏
[00:26:56.520 --> 00:26:59.520]  這種意志這種意向
[00:26:59.520 --> 00:27:01.520]  是一種信心的表達
[00:27:01.520 --> 00:27:05.520]  亦都是他自己願意跟神合作
[00:27:05.520 --> 00:27:08.520]  讓神的恩典能力在他身上
[00:27:08.520 --> 00:27:10.520]  所以他能夠可以繼續堅持
[00:27:10.520 --> 00:27:13.520]  平安的心去服侍
[00:27:13.520 --> 00:27:16.520]  不單止拒絕壓力
[00:27:16.520 --> 00:27:20.520]  你可以拒絕惡者對你的各種
[00:27:20.520 --> 00:27:23.520]  加給你的傷害和壓力
[00:27:23.520 --> 00:27:27.520]  仍然堅定我信靠上帝
[00:27:27.520 --> 00:27:30.520]  第一次聖經對我們提醒
[00:27:30.520 --> 00:27:35.520]  不要去反對他 拒絕他
[00:27:35.520 --> 00:27:39.520]  以至你能夠站穩在真理的裏面
[00:27:39.520 --> 00:27:41.520]  最後我們簡單的看
[00:27:41.520 --> 00:27:43.520]  你發覺聖經裏面一直在說的一件事情
[00:27:43.520 --> 00:27:48.520]  就是當我們在拒絕抵擋的過程當中
[00:27:48.520 --> 00:27:53.520]  你留心這些一切不是永久的
[00:27:53.520 --> 00:27:55.520]  是短暫的
[00:27:55.520 --> 00:27:59.520]  而神要將那種榮耀的應許賜給你
[00:27:59.520 --> 00:28:02.520]  聖經在第五章第十節說
[00:28:02.520 --> 00:28:06.520]  「並他曾在基督耶穌裏呼召你們進入他」
[00:28:06.520 --> 00:28:08.520]  甚麼?
[00:28:08.520 --> 00:28:11.520]  永遠的榮耀
[00:28:11.520 --> 00:28:13.520]  聖經提到永遠的榮耀
[00:28:13.520 --> 00:28:15.520]  跟我們今天所面對的一些困難
[00:28:15.520 --> 00:28:19.520]  好像很不相關 好像相反
[00:28:19.520 --> 00:28:21.520]  但你發覺聖經所說的
[00:28:21.520 --> 00:28:23.520]  沒錯你在地上會有苦難
[00:28:23.520 --> 00:28:25.520]  但你記得這些是暫時的
[00:28:25.520 --> 00:28:28.520]  在你們暫受苦難之後
[00:28:28.520 --> 00:28:31.520]  他會親自使你們復元
[00:28:31.520 --> 00:28:33.520]  這個意思是復元是說
[00:28:33.520 --> 00:28:36.520]  你恢復一個完備的人生
[00:28:36.520 --> 00:28:37.520]  完備的生命
[00:28:37.520 --> 00:28:40.520]  可能過去曾經受過損傷 受過虧損
[00:28:40.520 --> 00:28:45.520]  但這個時候上帝讓你的生命能夠重得完備
[00:28:45.520 --> 00:28:50.520]  回復神給你的那種榮美的神異類的身份
[00:28:50.520 --> 00:28:55.520]  聖經說到神將榮耀的生命賜給你
[00:28:55.520 --> 00:28:58.520]  在你暫受苦難之後
[00:28:58.520 --> 00:29:04.520]  他要叫你能夠得著他定義要賜給你的
[00:29:04.520 --> 00:29:06.520]  各位靈姐妹
[00:29:06.520 --> 00:29:09.520]  不要單單看眼前所經歷的事情
[00:29:09.520 --> 00:29:11.520]  留心神給你的應許
[00:29:11.520 --> 00:29:15.520]  因此在你今天面對著可能有的各種困難的時候
[00:29:15.520 --> 00:29:19.520]  仍然知道我可以繼續放膽走
[00:29:19.520 --> 00:29:20.520]  靠著神的恩典
[00:29:20.520 --> 00:29:22.520]  我能夠走完這條路
[00:29:22.520 --> 00:29:27.520]  得著神要給我們完全的恩惠
[00:29:27.520 --> 00:29:31.520]  和各種神要給我們的福氣
[00:29:31.520 --> 00:29:34.520]  在你面前的路上
[00:29:34.520 --> 00:29:36.520]  你常常跟自己說
[00:29:36.520 --> 00:29:40.520]  一生堅定順靠著
[00:29:40.520 --> 00:29:42.520]  我們一起祈禱

