
[00:00:00.000 --> 00:00:02.640]  我們今天繼續思想約書亞記的經文
[00:20:04.880 --> 00:20:08.240]  她說:我自己做了一件很錯的事
[00:20:08.240 --> 00:20:11.240]  我知道自己得罪神
[00:20:11.240 --> 00:20:12.920]  我很想站起來
[00:20:12.920 --> 00:20:15.080]  我需要教會的幫助
[00:20:15.080 --> 00:20:18.680]  教會可否為我安排紀律
[00:20:18.680 --> 00:20:19.760]  過去有些時候
[00:20:19.760 --> 00:20:21.440]  教睦和公會見到弟兄姊妹
[00:20:21.440 --> 00:20:23.040]  有些犯罪的事情
[00:20:23.040 --> 00:20:24.760]  我們虧勸
[00:20:24.760 --> 00:20:26.200]  他們願意悔改
[00:20:26.200 --> 00:20:28.480]  我們就幫助他們執行一些紀律
[00:20:28.480 --> 00:20:30.520]  重建他們的生命
[00:20:30.520 --> 00:20:33.880]  但很少有人能夠主動提出
[00:20:33.880 --> 00:20:35.680]  當我聽見她這樣的時候
[00:20:35.680 --> 00:20:37.720]  我知道她有一個很誠實的心
[00:20:37.720 --> 00:20:40.920]  要面對自己的錯失
[00:20:40.920 --> 00:20:43.720]  而我相信神會因待她
[00:20:43.720 --> 00:20:44.360]  幾年之後
[00:20:44.360 --> 00:20:45.120]  很多年了
[00:20:45.120 --> 00:20:46.320]  回看
[00:20:46.320 --> 00:20:48.960]  看到姐妹已經重新站立起來
[00:20:48.960 --> 00:20:50.160]  有很好的侍奉
[00:20:50.160 --> 00:20:53.000]  生命很寶貴
[00:20:53.000 --> 00:20:56.280]  面對自己有可能的錯失後果
[00:20:56.280 --> 00:20:57.680]  靠著神的憐憫
[00:20:57.680 --> 00:21:01.200]  可以重新站立
[00:21:01.200 --> 00:21:02.680]  我們說回欺騙人
[00:21:02.680 --> 00:21:04.440]  欺騙人雖然他們沒有錯
[00:21:04.440 --> 00:21:07.400]  他們做了一些詭詐的事情
[00:21:07.400 --> 00:21:09.880]  但約書亞就要求他們
[00:21:09.880 --> 00:21:13.640]  做以色列人中劈柴挑水的人
[00:21:13.640 --> 00:21:15.480]  大家看看27節
[00:21:15.480 --> 00:21:19.560]  最低下方27節
[00:21:19.560 --> 00:21:20.400]  在那一天
[00:21:20.400 --> 00:21:24.080]  約書亞指派他們在耶和華選擇的地方
[00:21:24.080 --> 00:21:27.120]  為會眾和耶和華的祭壇
[00:21:27.120 --> 00:21:29.160]  作劈柴打水的人
[00:21:29.160 --> 00:21:32.040]  直到今天
[00:21:32.040 --> 00:21:33.640]  一方面他們要為會眾
[00:21:33.640 --> 00:21:36.960]  去做一些奴役式的工作
[00:21:36.960 --> 00:21:40.600]  沒錯他們的地位身份被降低
[00:21:40.600 --> 00:21:41.960]  但這種身份
[00:21:41.960 --> 00:21:47.040]  減少了他們對百姓的不良影響
[00:21:47.040 --> 00:21:47.720]  而另一方面
[00:21:47.720 --> 00:21:50.000]  他們的劈柴打水
[00:21:50.000 --> 00:21:55.000]  同時也是為神的壇服務
[00:21:55.000 --> 00:21:58.200]  這裡特別強調是神所選擇的地方
[00:21:58.200 --> 00:22:00.800]  意味著不是隨便一個的休壇
[00:22:00.800 --> 00:22:02.680]  而是神所指定的
[00:22:02.680 --> 00:22:04.160]  聖經提到獻祭
[00:22:04.160 --> 00:22:07.280]  當在神所指定的地方獻祭
[00:22:07.280 --> 00:22:11.760]  然後他們在當中有機會接觸耶和華上帝
[00:22:11.760 --> 00:22:15.200]  神的恩都流到這些人身上
[00:22:15.200 --> 00:22:18.720]  讓他們有機會接觸到神
[00:22:18.720 --> 00:22:21.320]  和祭壇的事情
[00:22:21.320 --> 00:22:23.760]  在當中神仍然憐憫他的百姓
[00:22:23.760 --> 00:22:26.920]  但我們遲些再讀到
[00:22:26.920 --> 00:22:30.240]  約書亞的23章24章的時候
[00:22:30.240 --> 00:22:33.720]  何時當百姓開始主動
[00:22:33.720 --> 00:22:37.760]  和外邦迦南人結盟的時候
[00:22:37.760 --> 00:22:40.000]  不是因為無知受欺騙
[00:22:40.000 --> 00:22:42.920]  而是主動和他們結盟的時候
[00:22:42.920 --> 00:22:46.160]  聖經提及神自己的就坐
[00:22:46.160 --> 00:22:49.760]  就流到他們人身上
[00:22:49.760 --> 00:22:52.240]  這是我們將來會思想的
[00:22:52.240 --> 00:22:53.640]  但今天我們看到
[00:22:53.640 --> 00:22:56.400]  如果我們有時偶一軟弱
[00:22:56.400 --> 00:22:59.120]  但我們知道神有憐憫
[00:22:59.120 --> 00:23:01.000]  我們只管安然的
[00:23:01.000 --> 00:23:04.000]  在當中等候神的保守
[00:23:04.000 --> 00:23:08.120]  面對錯失而領受神的看顧
[00:23:08.120 --> 00:23:11.240]  我想大家看看多處的新約經文
[00:23:11.240 --> 00:23:19.840]  第一篇是新約的《雅各書》
[00:23:19.840 --> 00:23:23.000]  《雅各書》的第一章
[00:23:23.000 --> 00:23:35.000]  我們看二十一節新約的一千八百三十頁
[00:23:35.000 --> 00:23:41.520]  《雅各書》第一章二十一節
[00:23:41.520 --> 00:23:42.480]  聖經說
[00:23:42.480 --> 00:23:47.200]  所以你們要脫去一切的污穢和盈餘的邪惡
[00:23:47.200 --> 00:23:51.200]  全溫柔的心領受那所栽種的道
[00:23:51.200 --> 00:23:54.120]  就才能救你們靈魂的道
[00:23:54.120 --> 00:23:56.200]  和合本的經文
[00:23:56.200 --> 00:24:01.760]  聖經特別提及要脫去一切的污穢
[00:24:01.760 --> 00:24:06.560]  和盈餘剩下來的一些邪惡
[00:24:06.560 --> 00:24:08.120]  教徒在成長過程
[00:24:08.120 --> 00:24:12.880]  會慢慢察覺自己有一些生命當中的惡
[00:24:12.880 --> 00:24:16.720]  盈餘的惡未曾處理
[00:24:16.720 --> 00:24:18.200]  但我們可以處理
[00:24:18.200 --> 00:24:22.000]  我們可以靠著神完全的清除
[00:24:22.000 --> 00:24:23.680]  我舉個很簡單的比喻
[00:24:23.680 --> 00:24:25.640]  大家會明白我的意思
[00:24:25.640 --> 00:24:27.600]  如果有個人搬家
[00:24:27.600 --> 00:24:29.880]  從舊屋搬到新屋
[00:24:29.880 --> 00:24:32.240]  用了很多氣力清理好舊屋
[00:24:32.240 --> 00:24:34.280]  交回給業主
[00:24:34.280 --> 00:24:35.800]  然後在當中倒垃圾
[00:24:35.800 --> 00:24:37.520]  清理場地
[00:24:37.520 --> 00:24:38.640]  搞定了
[00:24:38.640 --> 00:24:40.200]  回到新屋
[00:24:40.200 --> 00:24:42.200]  第一件事做什麼呢?
[00:24:42.200 --> 00:24:44.480]  就是先洗個澡
[00:24:44.480 --> 00:24:45.280]  洗完澡
[00:24:45.280 --> 00:24:47.680]  一身舒服乾淨
[00:24:47.680 --> 00:24:53.200]  然後出來穿回剛才的衣服
[00:24:53.200 --> 00:24:54.920]  一穿回那件衣服
[00:24:54.920 --> 00:24:56.040]  那些垃圾味
[00:24:56.040 --> 00:25:00.720]  那些髒東西全部再出來
[00:25:00.720 --> 00:25:02.160]  你明白嗎?
[00:25:02.160 --> 00:25:06.160]  我們不需要穿回以前的衣服
[00:25:06.160 --> 00:25:09.960]  因為你已經領受了神給你新的生命
[00:25:09.960 --> 00:25:13.840]  你可以將那些污穢的舊習慣
[00:25:13.840 --> 00:25:16.400]  扭擲除去
[00:25:16.400 --> 00:25:18.400]  其實你真的不需要
[00:25:18.400 --> 00:25:20.400]  我記得以前跟弟兄說過
[00:25:20.400 --> 00:25:22.440]  有一位弟兄說
[00:25:22.440 --> 00:25:26.000]  他說我很不習慣退休生活
[00:25:26.000 --> 00:25:27.520]  退休之後
[00:25:27.520 --> 00:25:28.320]  每個早上
[00:25:28.320 --> 00:25:29.960]  總是那個時鐘起床
[00:25:29.960 --> 00:25:32.760]  起床之後總是去搭巴士
[00:25:32.760 --> 00:25:35.600]  總是去那間茶餐廳喝早茶
[00:25:35.600 --> 00:25:36.600]  喝完早茶之後
[00:25:36.600 --> 00:25:40.760]  腳就自動走到辦公室的門口
[00:25:40.760 --> 00:25:43.080]  去到門口的時候
[00:25:43.080 --> 00:25:45.840]  要很理性告訴我自己
[00:25:45.840 --> 00:25:47.040]  我退休了
[00:25:47.040 --> 00:25:49.400]  不用上班了
[00:25:49.400 --> 00:25:53.200]  然後回家
[00:25:53.200 --> 00:25:56.440]  你是不需要再犯罪
[00:25:56.440 --> 00:25:57.600]  以前未曾信主
[00:25:57.600 --> 00:25:58.800]  生命未改變
[00:25:58.800 --> 00:26:01.800]  你想放棄也不行
[00:26:01.800 --> 00:26:03.600]  但當你信了主之後
[00:26:03.600 --> 00:26:07.480]  那些曾經有的壞習慣
[00:26:07.480 --> 00:26:10.640]  是可以放下的
[00:26:10.640 --> 00:26:12.400]  靠著在你裡面的聖靈
[00:26:12.400 --> 00:26:17.000]  你能夠去拒絕罪
[00:26:17.000 --> 00:26:18.440]  很多弟兄姐妹說
[00:26:18.440 --> 00:26:19.720]  他說最感恩的就是
[00:26:19.720 --> 00:26:20.960]  我信主之後
[00:26:20.960 --> 00:26:23.680]  神改變了我的脾氣
[00:26:23.680 --> 00:26:25.680]  一想罵的時候
[00:26:25.680 --> 00:26:27.160]  心裡很掙扎
[00:26:27.160 --> 00:26:28.320]  然後默默祈禱神
[00:26:28.320 --> 00:26:31.320]  求祢保守我的口
[00:26:31.320 --> 00:26:32.720]  然後想著想著的時候
[00:26:32.720 --> 00:26:35.640]  沒有動機去罵祂
[00:26:35.640 --> 00:26:36.600]  很多弟兄姐妹經歷了
[00:26:36.600 --> 00:26:39.080]  神怎樣更新我們的脾氣
[00:26:39.080 --> 00:26:42.800]  因為他們決心和神合作
[00:26:42.800 --> 00:26:45.000]  他們不需要再犯罪
[00:26:45.000 --> 00:26:47.160]  但他們需要合作
[00:26:47.160 --> 00:26:50.080]  否則回到舊路
[00:26:50.080 --> 00:26:51.080]  所以聖經教導我們
[00:26:51.080 --> 00:26:52.720]  要脫去舊人
[00:26:52.720 --> 00:26:57.560]  然後穿上新人
[00:26:57.560 --> 00:26:58.960]  以至能夠把很多
[00:26:58.960 --> 00:27:01.520]  舊的盈餘的邪惡
[00:27:01.520 --> 00:27:03.400]  清除
[00:27:03.400 --> 00:27:04.920]  用溫柔的心
[00:27:04.920 --> 00:27:07.280]  領受所栽種的道
[00:27:07.280 --> 00:27:08.760]  所栽種的道是
[00:27:08.760 --> 00:27:11.160]  已經在你心中的道
[00:27:11.160 --> 00:27:12.160]  用溫柔的心
[00:27:12.160 --> 00:27:14.840]  意味著很留心
[00:27:14.840 --> 00:27:17.480]  時常留意神的道
[00:27:17.480 --> 00:27:20.040]  在你心中對你的提醒
[00:27:20.040 --> 00:27:22.000]  以便你信從神的道
[00:27:22.000 --> 00:27:25.000]  去做祂喜歡你做的事
[00:27:25.000 --> 00:27:27.240]  你就得生命
[00:27:27.240 --> 00:27:30.200]  信著情慾的殺種
[00:27:30.200 --> 00:27:32.640]  舊人的生命殺種的
[00:27:32.640 --> 00:27:34.680]  就修敗壞
[00:27:34.680 --> 00:27:36.840]  信著聖靈給你的引導
[00:27:36.840 --> 00:27:39.120]  去做你今天可以做的事
[00:27:39.120 --> 00:27:42.400]  你就修榮生
[00:27:42.400 --> 00:27:43.640]  因此各位弟兄姊妹
[00:27:43.640 --> 00:27:46.600]  去到迦南美地
[00:27:46.600 --> 00:27:48.160]  靠著神的恩典
[00:27:48.160 --> 00:27:50.640]  脫去盈餘的邪惡
[00:27:50.640 --> 00:27:52.560]  正如當時神吩咐他們
[00:27:52.560 --> 00:27:56.840]  要滅除當中惡的民族
[00:27:56.840 --> 00:27:57.920]  而今天你和我
[00:27:57.920 --> 00:28:00.040]  領受了神給我們的恩惠
[00:28:00.040 --> 00:28:02.800]  我們要靠著主
[00:28:02.800 --> 00:28:05.720]  我們分辨迷惑
[00:28:05.720 --> 00:28:08.080]  不要被污染
[00:28:08.080 --> 00:28:09.640]  領受神給我們
[00:28:09.640 --> 00:28:11.800]  全部的恩典
[00:28:11.800 --> 00:28:13.800]  我們一起祈禱

