
[00:00:00.000 --> 00:00:07.000]  我請大家再看回剛才讀的《聖經》詩篇第62篇
[00:19:02.000 --> 00:19:04.000]  大家可能會記得
[00:19:04.000 --> 00:19:05.000]  《詩篇》第一篇有提到
[00:19:05.000 --> 00:19:07.000]  惡人必象坑坯
[00:19:07.000 --> 00:19:12.000]  然後被風吹散了
[00:19:12.000 --> 00:19:15.000]  這些坑坯好像是一些穀殼
[00:19:15.000 --> 00:19:17.000]  當時的人將穀物
[00:19:17.000 --> 00:19:20.000]  用三叉子將它挑高的時候
[00:19:20.000 --> 00:19:22.000]  那些穀殼很輕
[00:19:22.000 --> 00:19:24.000]  就被風吹走了
[00:19:24.000 --> 00:19:27.000]  那些穀粒比較重就掉下來
[00:19:27.000 --> 00:19:30.000]  因此可以聚集那些穀粒一起
[00:19:30.000 --> 00:19:32.000]  惡人必象坑坯
[00:19:32.000 --> 00:19:35.000]  因為他們沒有重量
[00:19:35.000 --> 00:19:38.000]  或者說他們沒有價值
[00:19:38.000 --> 00:19:43.000]  很快被神吹散消滅了
[00:19:43.000 --> 00:19:45.000]  因此說到很多人
[00:19:45.000 --> 00:19:48.000]  在神的眼中沒有價值
[00:19:48.000 --> 00:19:51.000]  他們放在天平裡就必浮起
[00:19:51.000 --> 00:19:57.000]  他們一共比空氣還輕
[00:19:57.000 --> 00:20:01.000]  中國人很喜歡找很多的關係
[00:20:01.000 --> 00:20:02.000]  我們常常說
[00:20:02.000 --> 00:20:07.000]  有關係沒有關係就是最大的關係
[00:20:07.000 --> 00:20:09.000]  我們倚靠很多的網絡
[00:20:09.000 --> 00:20:12.000]  來幫助自己解決問題
[00:20:12.000 --> 00:20:14.000]  如果你有好的關係
[00:20:14.000 --> 00:20:16.000]  你可以去感謝神
[00:20:16.000 --> 00:20:17.000]  但你要記得
[00:20:17.000 --> 00:20:19.000]  如果你倚靠關係
[00:20:19.000 --> 00:20:22.000]  以至你減輕了對神的倚靠
[00:20:22.000 --> 00:20:28.000]  這些關係會成為你的網絡
[00:20:28.000 --> 00:20:29.000]  因此你內心知道
[00:20:29.000 --> 00:20:33.000]  你最終的倚靠仍然是那位的上帝
[00:20:33.000 --> 00:20:38.000]  因為人的幫助是極之有限
[00:20:38.000 --> 00:20:43.000]  惡人的能力、勢力也要被神吹散
[00:20:43.000 --> 00:20:44.000]  聖經就說
[00:20:44.000 --> 00:20:49.000]  「不要仗勢欺人,也不要因搶奪而驕傲
[00:20:49.000 --> 00:20:54.000]  若財寶加增,不要放在心上」
[00:20:54.000 --> 00:20:56.000]  財寶加增不要放在心上
[00:20:56.000 --> 00:20:59.000]  大家在這段日子一定很明白
[00:20:59.000 --> 00:21:01.000]  突然間二萬點
[00:21:01.000 --> 00:21:03.000]  你很高興
[00:21:03.000 --> 00:21:08.000]  很快就突然間萬八點或萬七點
[00:21:08.000 --> 00:21:11.000]  你有財寶的時候感謝神
[00:21:11.000 --> 00:21:13.000]  但當財寶突然間消失的時候
[00:21:13.000 --> 00:21:16.000]  你不要覺得奇怪
[00:21:16.000 --> 00:21:21.000]  因為財寶的本質就是無定向
[00:21:21.000 --> 00:21:23.000]  你是不能夠掌握住
[00:21:23.000 --> 00:21:26.000]  不是你的倚靠
[00:21:26.000 --> 00:21:28.000]  因此當你有財寶的時候
[00:21:28.000 --> 00:21:29.000]  不要太過上心
[00:21:29.000 --> 00:21:31.000]  覺得很穩妥
[00:21:31.000 --> 00:21:34.000]  那不是你真正的倚靠
[00:21:34.000 --> 00:21:36.000]  只是倚靠那個
[00:21:36.000 --> 00:21:41.000]  「厚似白物給你享受的神」
[00:21:41.000 --> 00:21:43.000]  神不會虧待你
[00:21:43.000 --> 00:21:44.000]  祂會知道你的需要
[00:21:44.000 --> 00:21:47.000]  而祂是你真正的倚靠
[00:21:47.000 --> 00:21:49.000]  我記得我曾經提及過
[00:21:49.000 --> 00:21:52.000]  在美國有一個追蹤性調查
[00:21:52.000 --> 00:21:56.000]  他們發現很多曾經拿到大獎金的人
[00:21:56.000 --> 00:21:58.000]  可能幾百萬美金
[00:21:58.000 --> 00:22:00.000]  這些人經過一段日子之後
[00:22:00.000 --> 00:22:02.000]  結果是怎樣呢?
[00:22:02.000 --> 00:22:04.000]  在這個調查最終發現
[00:22:04.000 --> 00:22:08.000]  絕大多數是75%這些
[00:22:08.000 --> 00:22:11.000]  得到大筆獎金的人
[00:22:11.000 --> 00:22:13.000]  在五年至七年之後
[00:22:13.000 --> 00:22:16.000]  就會宣布破產
[00:22:16.000 --> 00:22:20.000]  75%12個中有9個
[00:22:20.000 --> 00:22:22.000]  在五年至七年之後
[00:22:22.000 --> 00:22:24.000]  就會破產
[00:22:24.000 --> 00:22:27.000]  這就是悲劇的收場
[00:22:27.000 --> 00:22:29.000]  各位頂智妹
[00:22:29.000 --> 00:22:31.000]  在金融的風暴裏
[00:22:31.000 --> 00:22:34.000]  讓我們的心可以再次明白
[00:22:34.000 --> 00:22:36.000]  知道我們倚靠在哪裏
[00:22:36.000 --> 00:22:39.000]  財寶加增不要放在心上
[00:22:39.000 --> 00:22:41.000]  正經的結論是甚麼呢?
[00:22:41.000 --> 00:22:43.000]  第十一節
[00:22:43.000 --> 00:22:45.000]  大家一起讀第十一節
[00:22:45.000 --> 00:22:48.000]  神說要一次兩次
[00:22:48.000 --> 00:22:50.000]  我都聽見
[00:22:50.000 --> 00:22:52.000]  就是能力都屬乎神
[00:22:52.000 --> 00:22:54.000]  神重覆地說
[00:22:54.000 --> 00:22:56.000]  要我們牢記
[00:22:56.000 --> 00:22:58.000]  能力屬乎神
[00:22:58.000 --> 00:23:00.000]  各位頂智妹
[00:23:00.000 --> 00:23:01.000]  當你看很多傳記的時候
[00:23:01.000 --> 00:23:02.000]  你就會明白
[00:23:02.000 --> 00:23:04.000]  就算有很多偉大的
[00:23:04.000 --> 00:23:06.000]  有很大的宿命的偉人
[00:23:06.000 --> 00:23:08.000]  他們都曾經跌倒
[00:23:08.000 --> 00:23:10.000]  因此有很多成熟的教徒
[00:23:10.000 --> 00:23:12.000]  很清楚地表白
[00:23:12.000 --> 00:23:14.000]  一天不倚靠神
[00:23:14.000 --> 00:23:16.000]  就有機會跌倒
[00:23:16.000 --> 00:23:18.000]  每時每刻
[00:23:18.000 --> 00:23:20.000]  抓緊著神的恩惠
[00:23:20.000 --> 00:23:22.000]  你才能夠站得穩
[00:23:22.000 --> 00:23:25.000]  因為能力不屬乎你
[00:23:25.000 --> 00:23:28.000]  能力只是屬乎神
[00:23:28.000 --> 00:23:30.000]  慈愛都屬乎神
[00:23:30.000 --> 00:23:31.000]  因為神告訴我們
[00:23:31.000 --> 00:23:33.000]  祂的慈愛永不改變
[00:23:33.000 --> 00:23:35.000]  因為祂的愛
[00:23:35.000 --> 00:23:37.000]  所以祂會將能力賜給
[00:23:37.000 --> 00:23:39.000]  那些尋求的人
[00:23:39.000 --> 00:23:42.000]  賜給需要的人
[00:23:42.000 --> 00:23:44.000]  而祂是公平的上帝
[00:23:44.000 --> 00:23:47.000]  祂會按公義審判一切
[00:23:47.000 --> 00:23:50.000]  因此祂是我們的倚靠
[00:23:50.000 --> 00:23:51.000]  各位頂智妹
[00:23:51.000 --> 00:23:53.000]  當我們讀完《轉經》文
[00:23:53.000 --> 00:23:55.000]  我們常常提醒自己
[00:23:55.000 --> 00:23:56.000]  要留心
[00:23:56.000 --> 00:23:58.000]  謙卑自己
[00:23:58.000 --> 00:24:01.000]  特別當我們有些成就
[00:24:01.000 --> 00:24:04.000]  當我們靈明有些成長
[00:24:04.000 --> 00:24:06.000]  要小心
[00:24:06.000 --> 00:24:07.000]  不要因為驕傲
[00:24:07.000 --> 00:24:10.000]  而輕忽了對神的倚靠
[00:24:10.000 --> 00:24:12.000]  倚靠神的人
[00:24:12.000 --> 00:24:13.000]  經歷神的能力
[00:24:13.000 --> 00:24:15.000]  更新自己
[00:24:15.000 --> 00:24:17.000]  經歷神的能力幫助你
[00:24:17.000 --> 00:24:20.000]  去成為別人的幫助
[00:24:20.000 --> 00:24:21.000]  這個世界
[00:24:21.000 --> 00:24:23.000]  正在等待
[00:24:23.000 --> 00:24:25.000]  一個全心信靠神的人
[00:24:25.000 --> 00:24:26.000]  在他生命當中
[00:24:26.000 --> 00:24:28.000]  彰顯出能力
[00:24:28.000 --> 00:24:31.000]  能夠真正見證這位上帝
[00:24:31.000 --> 00:24:33.000]  我們一起祈禱

