
[00:00:00.000 --> 00:00:09.000]  各位弟兄姊妹,各位弟兄姊妹,今天晚上我們繼續的領受詩篇裡面的信息。
[00:38:40.000 --> 00:38:42.000]  第六個名稱,
[00:38:42.000 --> 00:38:44.000]  典章,
[00:38:44.000 --> 00:38:49.000]  典章的原文是判決,
[00:38:49.000 --> 00:38:53.000]  這是神所決定的,
[00:38:53.000 --> 00:38:56.000]  這是神的判定,
[00:38:56.000 --> 00:38:59.000]  我們知道以後,
[00:38:59.000 --> 00:39:05.000]  我們就按照神的判定來行事為人,
[00:39:05.000 --> 00:39:07.000]  神判定哪是對的,
[00:39:07.000 --> 00:39:11.000]  判定哪是錯的,
[00:39:11.000 --> 00:39:18.000]  我們就按照神所認為對的去行,
[00:39:18.000 --> 00:39:20.000]  那就是義,
[00:39:20.000 --> 00:39:24.000]  我們避免神判為錯的,
[00:39:24.000 --> 00:39:28.000]  那就是罪,
[00:39:28.000 --> 00:39:32.000]  這是聖經的話語,
[00:39:32.000 --> 00:39:35.000]  聖經的話語有什麼功效呢?
[00:39:35.000 --> 00:39:37.000]  聖經的話語有什麼功效呢?
[00:39:37.000 --> 00:39:41.000]  在這裡提到五種的功效,
[00:39:41.000 --> 00:39:43.000]  第一種的功效,
[00:39:43.000 --> 00:39:46.000]  第七節,
[00:39:46.000 --> 00:39:53.000]  耶和華的律法全被能甦醒人心,
[00:39:53.000 --> 00:39:55.000]  甦醒我們,
[00:39:55.000 --> 00:39:58.000]  讓我們的心靈醒過來,
[00:39:58.000 --> 00:40:04.000]  讓我們的心靈回復它應有的功能,
[00:40:04.000 --> 00:40:06.000]  第二個功用,
[00:40:06.000 --> 00:40:12.000]  耶和華的法度確定使愚人有智慧,
[00:40:12.000 --> 00:40:17.000]  我們有了神的話,這裡面就有智慧,
[00:40:17.000 --> 00:40:22.000]  我們就看透撒旦的詭計,
[00:40:22.000 --> 00:40:24.000]  就不上他當,
[00:40:24.000 --> 00:40:28.000]  不會落在他的陷阱裡面,
[00:40:28.000 --> 00:40:30.000]  第三種的作用,
[00:40:30.000 --> 00:40:31.000]  第八節,
[00:40:31.000 --> 00:40:33.000]  耶和華的訓斥正直,
[00:40:33.000 --> 00:40:38.000]  能快活人的心,
[00:40:38.000 --> 00:40:39.000]  快活,
[00:40:39.000 --> 00:40:40.000]  快活,
[00:40:40.000 --> 00:40:43.000]  神的話使我們快樂,
[00:40:43.000 --> 00:40:44.000]  一個贖神的人,
[00:40:44.000 --> 00:40:49.000]  以神的道為樂,
[00:40:49.000 --> 00:40:50.000]  感謝神,
[00:40:50.000 --> 00:40:53.000]  真理是可樂的,
[00:40:53.000 --> 00:40:56.000]  是可喜悅的,
[00:40:56.000 --> 00:41:00.000]  讓我們的心靈快活,
[00:41:00.000 --> 00:41:03.000]  道不是死的,
[00:41:03.000 --> 00:41:09.000]  道不是讓我們痛苦的,
[00:41:09.000 --> 00:41:11.000]  道不是死板的,
[00:41:11.000 --> 00:41:16.000]  道不是沉悶毫無味道的,
[00:41:16.000 --> 00:41:18.000]  道是活潑的,
[00:41:18.000 --> 00:41:20.000]  是喜樂的,
[00:41:20.000 --> 00:41:25.000]  讓我們有熟齡的奮心,
[00:41:25.000 --> 00:41:28.000]  第五種的作用,
[00:41:28.000 --> 00:41:30.000]  第九節,
[00:41:30.000 --> 00:41:34.000]  第八節第二句,
[00:41:34.000 --> 00:41:41.000]  耶和華的命令清潔能明亮人的眼目,
[00:41:41.000 --> 00:41:45.000]  神的道像光一樣,
[00:41:45.000 --> 00:41:48.000]  能夠照亮我們的道路,
[00:41:48.000 --> 00:41:50.000]  我們的眼睛明亮,
[00:41:50.000 --> 00:41:55.000]  看見我們的道路清清楚楚,
[00:41:55.000 --> 00:41:56.000]  最後,
[00:41:56.000 --> 00:41:57.000]  第十,
[00:41:57.000 --> 00:42:00.000]  第十一節,
[00:42:00.000 --> 00:42:06.000]  況且你的僕人因此受警戒,
[00:42:06.000 --> 00:42:09.000]  神的話警戒我們,
[00:42:09.000 --> 00:42:11.000]  亮起紅燈,
[00:42:11.000 --> 00:42:14.000]  告訴我們說要停止了,
[00:42:14.000 --> 00:42:16.000]  不可以走過去了,
[00:42:16.000 --> 00:42:18.000]  要停止了,
[00:42:18.000 --> 00:42:20.000]  使我們這道警戒,
[00:42:20.000 --> 00:42:25.000]  不再落到危險裏面,
[00:42:25.000 --> 00:42:30.000]  現在我們來到第三種神的話語,
[00:42:30.000 --> 00:42:32.000]  第十三節,
[00:42:32.000 --> 00:42:36.000]  求你攔阻僕人,
[00:42:36.000 --> 00:42:40.000]  不犯任意妄為的罪,
[00:42:40.000 --> 00:42:42.000]  神攔阻我們,
[00:42:42.000 --> 00:42:45.000]  不至於落到罪裏面,
[00:42:45.000 --> 00:42:48.000]  神怎麽攔阻我們呢?
[00:42:48.000 --> 00:42:53.000]  祂用我們的良心來攔阻我們,
[00:42:53.000 --> 00:42:55.000]  神給我們是非感,
[00:42:55.000 --> 00:42:58.000]  是非之心,
[00:42:58.000 --> 00:43:02.000]  神給我們道德感,
[00:43:02.000 --> 00:43:07.000]  良心來執行這樣的感受,
[00:43:07.000 --> 00:43:10.000]  在這裏沒有提到良心兩個字,
[00:43:10.000 --> 00:43:14.000]  但是我們從攔阻神的攔阻,
[00:43:14.000 --> 00:43:17.000]  在我們心裏的攔阻的作用,
[00:43:17.000 --> 00:43:21.000]  就可以很自然的推論出良心,
[00:43:21.000 --> 00:43:26.000]  感謝天父,
[00:43:26.000 --> 00:43:28.000]  感謝天父,
[00:43:28.000 --> 00:43:30.000]  把良心給人類,
[00:43:30.000 --> 00:43:33.000]  良心是什麽呢?
[00:43:33.000 --> 00:43:38.000]  《羅馬書》二章十五節,
[00:43:38.000 --> 00:43:40.000]  保羅在那裏說,
[00:43:40.000 --> 00:43:45.000]  神將祂的律法刻在人心裏,
[00:43:45.000 --> 00:43:51.000]  良心就是神的律法刻在我們的心中,
[00:43:51.000 --> 00:43:56.000]  良心是從神來的,
[00:43:56.000 --> 00:44:01.000]  良心兩個字的原文,
[00:44:01.000 --> 00:44:04.000]  兩個字合成的,
[00:44:04.000 --> 00:44:08.000]  是同知,
[00:44:08.000 --> 00:44:11.000]  為什麽這樣說呢?
[00:44:11.000 --> 00:44:17.000]  就是人和神有同感,
[00:44:17.000 --> 00:44:21.000]  神和人一同知道,
[00:44:21.000 --> 00:44:25.000]  神的律法刻在人心裏,
[00:44:25.000 --> 00:44:29.000]  神的律成為人的律,
[00:44:29.000 --> 00:44:34.000]  我們與神同感,
[00:44:34.000 --> 00:44:38.000]  同時也是人與人同感,
[00:44:38.000 --> 00:44:41.000]  因為我們同有良心,
[00:44:41.000 --> 00:44:43.000]  同有是非之心,
[00:44:43.000 --> 00:44:46.000]  同有道德感,
[00:44:46.000 --> 00:44:51.000]  要分辨哪是對,哪是不對,
[00:44:51.000 --> 00:44:54.000]  保羅說,神的律刻在我們心裏,
[00:44:54.000 --> 00:44:57.000]  表示良心的作用是不改變,
[00:44:57.000 --> 00:45:00.000]  這個刻字表示不改變,
[00:45:00.000 --> 00:45:04.000]  但是良心受了後天因素的影響,
[00:45:04.000 --> 00:45:07.000]  受到破壞,
[00:45:07.000 --> 00:45:09.000]  聖經告訴我們,
[00:45:09.000 --> 00:45:13.000]  人類的良心受到兩種的破壞,
[00:45:13.000 --> 00:45:16.000]  第一種的破壞,
[00:45:16.000 --> 00:45:19.000]  蘋果太前書,
[00:45:19.000 --> 00:45:22.000]  蘋果太前書,
[00:45:22.000 --> 00:45:25.000]  第一種的破壞,
[00:45:25.000 --> 00:45:27.000]  蘋果太前書,
[00:45:27.000 --> 00:45:29.000]  四章二節,
[00:45:29.000 --> 00:45:34.000]  那裏說人的良心好像被熱血裸灌,
[00:45:34.000 --> 00:45:37.000]  這個人的良心好像被熱血裸灌,
[00:45:37.000 --> 00:45:42.000]  就是違背良心一次一次多次以後就麻木了,
[00:45:42.000 --> 00:45:46.000]  就是違背良心一次兩次多次之後就麻木了,
[00:45:46.000 --> 00:45:48.000]  就沒有感覺了,
[00:45:48.000 --> 00:45:50.000]  就感覺吃頓了,
[00:45:50.000 --> 00:45:52.000]  就做了一個決斷,
[00:45:52.000 --> 00:45:55.000]  一直到一個地步叫喪盡良心,
[00:45:55.000 --> 00:45:58.000]  就做了一個地步叫喪盡良心,
[00:45:58.000 --> 00:46:01.000]  那就是不再受良心的責備,
[00:46:01.000 --> 00:46:03.000]  就是不受良心責備了,
[00:46:03.000 --> 00:46:05.000]  這是第一種的損害,
[00:46:05.000 --> 00:46:06.000]  這是第一種的損害,
[00:46:06.000 --> 00:46:07.000]  第二種的損害,
[00:46:07.000 --> 00:46:08.000]  第二種的損害,
[00:46:08.000 --> 00:46:09.000]  提多書,
[00:46:09.000 --> 00:46:10.000]  在提多書,
[00:46:10.000 --> 00:46:12.000]  第一章十五節,
[00:46:12.000 --> 00:46:13.000]  第一章十五節,
[00:46:13.000 --> 00:46:16.000]  這裏提到良心被污毀,
[00:46:16.000 --> 00:46:18.000]  良心被污毀,
[00:46:18.000 --> 00:46:22.000]  意思就是說裏面有了雜質,
[00:46:22.000 --> 00:46:25.000]  它已經工作不純粹了,
[00:46:25.000 --> 00:46:29.000]  它的作用殘缺不全了,
[00:46:29.000 --> 00:46:31.000]  它的作用殘缺不全了,
[00:46:31.000 --> 00:46:33.000]  有的時候有作用,有時候沒有作用,
[00:46:33.000 --> 00:46:35.000]  有的時候有作用,有時候沒有作用,
[00:46:35.000 --> 00:46:37.000]  有的時候作用對,有時候作用不對,
[00:46:37.000 --> 00:46:39.000]  有的時候作用對,有時候作用不對,
[00:46:39.000 --> 00:46:43.000]  而且受了社會風氣後天的因素的影響,
[00:46:43.000 --> 00:46:46.000]  而且受了社會風氣後天因素的影響,
[00:46:46.000 --> 00:46:49.000]  會產生一些錯誤的標準,
[00:46:49.000 --> 00:46:50.000]  會產生一個錯誤的標準,
[00:46:50.000 --> 00:46:51.000]  錯誤的判斷,
[00:46:51.000 --> 00:46:52.000]  錯誤的判斷,
[00:46:52.000 --> 00:46:53.000]  錯誤的判斷,
[00:46:53.000 --> 00:46:56.000]  因此今天良心靠不住了,
[00:46:56.000 --> 00:46:58.000]  因此今天良心靠不住了,
[00:46:58.000 --> 00:47:03.000]  有人把良心的作用用一幅圖畫表達出來,
[00:47:03.000 --> 00:47:07.000]  有人把良心的作用用一幅圖畫表達出來,
[00:47:07.000 --> 00:47:09.000]  就是在茫茫的大霧裏面,
[00:47:09.000 --> 00:47:12.000]  就是在茫茫的大霧裏面,
[00:47:12.000 --> 00:47:14.000]  有一把弓,
[00:47:14.000 --> 00:47:15.000]  有一把弓,
[00:47:15.000 --> 00:47:17.000]  一把槍開的弓,
[00:47:17.000 --> 00:47:19.000]  弓上有一支箭,
[00:47:19.000 --> 00:47:20.000]  弓上有一支箭,
[00:47:20.000 --> 00:47:21.000]  弓裏面有一支箭,
[00:47:21.000 --> 00:47:22.000]  有兩隻手,
[00:47:22.000 --> 00:47:23.000]  有兩隻手,
[00:47:23.000 --> 00:47:24.000]  把這個弓拉開,
[00:47:24.000 --> 00:47:25.000]  把這個弓拉開,
[00:47:25.000 --> 00:47:26.000]  看不見這個人的面,
[00:47:26.000 --> 00:47:27.000]  看不見這個人的面,
[00:47:27.000 --> 00:47:29.000]  只看見兩隻手,
[00:47:29.000 --> 00:47:30.000]  只看見兩隻手,
[00:47:30.000 --> 00:47:31.000]  把這個弓拉開,
[00:47:31.000 --> 00:47:32.000]  把這個弓拉開,
[00:47:32.000 --> 00:47:33.000]  準備射出去,
[00:47:33.000 --> 00:47:35.000]  準備射出去,
[00:47:35.000 --> 00:47:37.000]  這幅圖畫來表達良心,
[00:47:37.000 --> 00:47:39.000]  這幅圖畫來表達良心,
[00:47:39.000 --> 00:47:40.000]  茫茫大霧,
[00:47:40.000 --> 00:47:41.000]  茫茫大霧,
[00:47:41.000 --> 00:47:44.000]  就表示它是很神秘的,
[00:47:44.000 --> 00:47:48.000]  就表示它是很神秘的,
[00:47:48.000 --> 00:47:49.000]  看不見這個人的面,
[00:47:49.000 --> 00:47:50.000]  看不見這個人的面,
[00:47:50.000 --> 00:47:53.000]  就不曉得從哪裏來的這個作用,
[00:47:53.000 --> 00:47:55.000]  就不知道從哪裏來的這個作用,
[00:47:55.000 --> 00:47:56.000]  是誰在那裏拉開弓的,
[00:47:56.000 --> 00:47:58.000]  是誰在那裏拉開弓的,
[00:47:58.000 --> 00:47:59.000]  是誰把弓放在那裏,
[00:47:59.000 --> 00:48:00.000]  是誰把弓放在那裏,
[00:48:00.000 --> 00:48:01.000]  是誰把箭打上弦的,
[00:48:01.000 --> 00:48:02.000]  是誰把箭打上弦的,
[00:48:02.000 --> 00:48:03.000]  是誰把箭打上弦的,
[00:48:03.000 --> 00:48:04.000]  是誰把箭打上弦的,
[00:48:04.000 --> 00:48:05.000]  不曉得,
[00:48:05.000 --> 00:48:06.000]  不曉得,
[00:48:06.000 --> 00:48:07.000]  看不見,
[00:48:07.000 --> 00:48:08.000]  看不見,
[00:48:08.000 --> 00:48:09.000]  但是一件事實,
[00:48:09.000 --> 00:48:10.000]  但是一件事實,
[00:48:10.000 --> 00:48:11.000]  就是良心有作用,
[00:48:12.000 --> 00:48:13.000]  就是良心有作用,
[00:48:13.000 --> 00:48:15.000]  這個良心的箭射出去,
[00:48:15.000 --> 00:48:16.000]  人會受傷,
[00:48:16.000 --> 00:48:18.000]  這個良心的箭射出去,
[00:48:18.000 --> 00:48:19.000]  人會受傷,
[00:48:19.000 --> 00:48:20.000]  人會痛苦,
[00:48:20.000 --> 00:48:21.000]  人會痛苦,
[00:48:21.000 --> 00:48:22.000]  人會良心不安,
[00:48:22.000 --> 00:48:23.000]  人會良心不安,
[00:48:23.000 --> 00:48:25.000]  一個很餓的人,
[00:48:25.000 --> 00:48:26.000]  安靜下來,
[00:48:26.000 --> 00:48:27.000]  在半夜的時候,
[00:48:27.000 --> 00:48:28.000]  也可能哭,
[00:48:28.000 --> 00:48:30.000]  一個很餓的人,
[00:48:30.000 --> 00:48:31.000]  半夜安靜下來,
[00:48:31.000 --> 00:48:32.000]  他或許會哭,
[00:48:32.000 --> 00:48:33.000]  他或許會哭,
[00:48:33.000 --> 00:48:35.000]  在美國的財政部裏面,
[00:48:35.000 --> 00:48:37.000]  在美國的財政部裏面,
[00:48:37.000 --> 00:48:39.000]  有個特別的箱子,
[00:48:39.000 --> 00:48:40.000]  有個特別的箱子,
[00:48:40.000 --> 00:48:41.000]  有個特別的箱子,
[00:48:41.000 --> 00:48:42.000]  一個箱子,
[00:48:42.000 --> 00:48:44.000]  上面有兩個字,
[00:48:44.000 --> 00:48:45.000]  上面有兩個字,
[00:48:45.000 --> 00:48:46.000]  就是Conscience Fund,
[00:48:46.000 --> 00:48:47.000]  就是Conscience Fund,
[00:48:47.000 --> 00:48:48.000]  良心基金,
[00:48:48.000 --> 00:48:49.000]  良心基金,
[00:48:49.000 --> 00:48:50.000]  是良心基金,
[00:48:50.000 --> 00:48:51.000]  是什麼意思呢?
[00:48:51.000 --> 00:48:52.000]  是什麼意思呢?
[00:48:52.000 --> 00:48:54.000]  就是那些良心發現的人,
[00:48:54.000 --> 00:48:56.000]  就是那些良心發現的人,
[00:48:56.000 --> 00:48:58.000]  他們做了損害公家的事,
[00:48:58.000 --> 00:48:59.000]  他們做了損害公家的事,
[00:48:59.000 --> 00:49:00.000]  他們做了損害公家的事,
[00:49:00.000 --> 00:49:01.000]  拿了不應該拿的錢,
[00:49:01.000 --> 00:49:02.000]  拿了不應該拿的錢,
[00:49:02.000 --> 00:49:03.000]  拿了不應該拿的錢,
[00:49:03.000 --> 00:49:04.000]  良心發現的時候,
[00:49:04.000 --> 00:49:05.000]  良心發現的時候,
[00:49:05.000 --> 00:49:06.000]  他們就把這個錢,
[00:49:06.000 --> 00:49:07.000]  他們就把這個錢,
[00:49:07.000 --> 00:49:08.000]  用匿名的方式,
[00:49:08.000 --> 00:49:09.000]  用匿名的方式,
[00:49:09.000 --> 00:49:10.000]  匿名的信寄給政府,
[00:49:10.000 --> 00:49:11.000]  匿名的信寄給政府,
[00:49:11.000 --> 00:49:12.000]  他們就用這個錢,
[00:49:12.000 --> 00:49:13.000]  他們就用這個錢,
[00:49:13.000 --> 00:49:14.000]  用匿名的信寄給政府,
[00:49:14.000 --> 00:49:15.000]  用匿名的信寄給政府,
[00:49:15.000 --> 00:49:16.000]  凡是這樣的錢,
[00:49:16.000 --> 00:49:17.000]  凡是這樣的錢,
[00:49:17.000 --> 00:49:18.000]  都放在這個良心基金裏,
[00:49:18.000 --> 00:49:19.000]  都放在這個良心基金裏,
[00:49:19.000 --> 00:49:20.000]  凡是這樣的錢,
[00:49:20.000 --> 00:49:21.000]  都放在這個良心基金裏,
[00:49:21.000 --> 00:49:22.000]  凡是這樣的錢,
[00:49:22.000 --> 00:49:23.000]  都放在這個良心基金裏,
[00:49:23.000 --> 00:49:24.000]  今天有多少錢在裏面?
[00:49:24.000 --> 00:49:25.000]  今天有多少錢在裏面?
[00:49:25.000 --> 00:49:26.000]  今天有多少錢在裏面?
[00:49:26.000 --> 00:49:27.000]  三百萬美金,
[00:49:27.000 --> 00:49:28.000]  三百萬美金,
[00:49:28.000 --> 00:49:29.000]  有三百萬美金,
[00:49:29.000 --> 00:49:31.000]  從幾多多的人寄來的,
[00:49:31.000 --> 00:49:32.000]  從幾多多的人寄來的,
[00:49:32.000 --> 00:49:33.000]  良心發現,
[00:49:33.000 --> 00:49:34.000]  良心發現,
[00:49:34.000 --> 00:49:35.000]  這是神的律在人的心裏面,
[00:49:35.000 --> 00:49:36.000]  這是神的律在人的心裏面,
[00:49:36.000 --> 00:49:37.000]  這是神的律在人的心裏面,
[00:49:37.000 --> 00:49:38.000]  這是神的律在人的心裏面,
[00:49:38.000 --> 00:49:39.000]  這是神的律在人的心裏面,
[00:49:39.000 --> 00:49:40.000]  神藉著良心向人講話,
[00:49:40.000 --> 00:49:41.000]  神藉著良心向人講話,
[00:49:41.000 --> 00:49:42.000]  神藉著良心向人講話,
[00:49:42.000 --> 00:49:43.000]  神藉著良心向人講話,
[00:49:43.000 --> 00:49:44.000]  神藉著良心向人講話,
[00:49:44.000 --> 00:49:45.000]  讓我們知道神是道德性的神,
[00:49:45.000 --> 00:49:46.000]  讓我們知道神是道德性的神,
[00:49:46.000 --> 00:49:47.000]  讓我們知道神是道德性的神,
[00:49:47.000 --> 00:49:59.000]  讓我們知道神是道德性的神,
[00:49:59.000 --> 00:50:00.000]  平常良心沒有動作的時候,
[00:50:00.000 --> 00:50:01.000]  平常良心沒有動作的時候,
[00:50:01.000 --> 00:50:02.000]  平常良心沒有動作的時候,
[00:50:02.000 --> 00:50:03.000]  平常良心沒有動作的時候,
[00:50:03.000 --> 00:50:04.000]  有時候良心沒有動作的時候,
[00:50:04.000 --> 00:50:05.000]  有時候良心沒有動作的時候,
[00:50:05.000 --> 00:50:06.000]  它就安安穩穩地在我們的心當中,
[00:50:06.000 --> 00:50:07.000]  它就安安穩穩地在我們的心當中,
[00:50:07.000 --> 00:50:08.000]  它就安安穩穩地在我們的心當中,
[00:50:08.000 --> 00:50:09.000]  尖在上面,底在下面很平穩,
[00:50:09.000 --> 00:50:10.000]  尖在上面,底在下面很平穩,
[00:50:10.000 --> 00:50:11.000]  安安穩穩在我們心當中,
[00:50:11.000 --> 00:50:12.000]  安安穩穩在我們心當中,
[00:50:12.000 --> 00:50:13.000]  安安穩穩在我們心當中,
[00:50:13.000 --> 00:50:14.000]  尖在上面,底在下面很平穩,
[00:50:14.000 --> 00:50:17.000]  尖在上面,底在下面很平穩,
[00:50:17.000 --> 00:50:18.000]  當我們做了不應該做的事情的時候,
[00:50:18.000 --> 00:50:19.000]  當我們做了不應該做的事情的時候,
[00:50:19.000 --> 00:50:20.000]  當我們做了不應該做的事情的時候,
[00:50:20.000 --> 00:50:21.000]  當我們做了不應該做的事情的時候,
[00:50:21.000 --> 00:50:22.000]  三角形的良心就開始轉,
[00:50:22.000 --> 00:50:23.000]  三角形的良心就開始轉,
[00:50:23.000 --> 00:50:24.000]  三角形的良心就開始轉,
[00:50:24.000 --> 00:50:25.000]  三個尖刺透人的心,
[00:50:25.000 --> 00:50:26.000]  三個尖刺透人的心,
[00:50:26.000 --> 00:50:27.000]  三個尖刺透人的心,
[00:50:27.000 --> 00:50:28.000]  三個尖刺透人的心,
[00:50:28.000 --> 00:50:29.000]  這個尖是刺痛人的心,
[00:50:29.000 --> 00:50:30.000]  這個尖是刺痛人的心,
[00:50:30.000 --> 00:50:31.000]  但是印度人說,
[00:50:31.000 --> 00:50:32.000]  但是印度人說,
[00:50:32.000 --> 00:50:33.000]  一般人的良心後來都不是三角形的,
[00:50:33.000 --> 00:50:36.000]  一般人的良心後來都不是三角形的,
[00:50:36.000 --> 00:50:37.000]  都是圓形的,
[00:50:37.000 --> 00:50:38.000]  因為一般人的良心後來都不是三角形,
[00:50:38.000 --> 00:50:39.000]  因為一般人的良心後來都不是三角形,
[00:50:39.000 --> 00:50:40.000]  都是變成圓形的,
[00:50:40.000 --> 00:50:41.000]  因為轉得多了,
[00:50:41.000 --> 00:50:42.000]  三個尖都磨光了,
[00:50:42.000 --> 00:50:43.000]  因為轉得多了,
[00:50:43.000 --> 00:50:44.000]  三個尖都磨光了,
[00:50:44.000 --> 00:50:45.000]  就變成圓形的,
[00:50:45.000 --> 00:50:46.000]  就變成圓形的,
[00:50:46.000 --> 00:50:47.000]  圓形轉就沒有感覺,
[00:50:47.000 --> 00:50:48.000]  圓形轉就沒有感覺,
[00:50:48.000 --> 00:50:49.000]  圓形轉就沒有感覺,
[00:50:49.000 --> 00:50:50.000]  圓形轉就沒有感覺,
[00:50:50.000 --> 00:50:51.000]  這是印度人一般的通俗的說法,
[00:50:51.000 --> 00:50:52.000]  這是印度人一般的通俗的說法,
[00:50:52.000 --> 00:50:53.000]  這是印度人一般的通俗的說法,
[00:50:53.000 --> 00:51:03.000]  這是一般的印度人通常的說法,
[00:51:03.000 --> 00:51:04.000]  良心是個事實,
[00:51:04.000 --> 00:51:05.000]  良心是個事實,
[00:51:05.000 --> 00:51:06.000]  是神的聲音,
[00:51:06.000 --> 00:51:07.000]  是神的聲音,
[00:51:07.000 --> 00:51:08.000]  是神的聲音,
[00:51:08.000 --> 00:51:09.000]  是神的第四種聲音,
[00:51:09.000 --> 00:51:10.000]  是神的第四種聲音,
[00:51:10.000 --> 00:51:11.000]  也是神用來攔阻人犯罪的,
[00:51:11.000 --> 00:51:12.000]  也是神用來攔阻人犯罪的,
[00:51:12.000 --> 00:51:13.000]  也是神用來攔阻人犯罪的,
[00:51:13.000 --> 00:51:14.000]  也是神用來攔阻人犯罪的,
[00:51:14.000 --> 00:51:15.000]  就是聖靈的聲音,
[00:51:15.000 --> 00:51:16.000]  就是聖靈的聲音,
[00:51:16.000 --> 00:51:17.000]  就是聖靈的聲音,
[00:51:17.000 --> 00:51:18.000]  就是聖靈的聲音,
[00:51:18.000 --> 00:51:19.000]  就是聖靈的聲音,
[00:51:19.000 --> 00:51:20.000]  就是聖靈的聲音,
[00:51:20.000 --> 00:51:21.000]  聖靈講話,
[00:51:21.000 --> 00:51:22.000]  聖靈講話,
[00:51:22.000 --> 00:51:23.000]  聖靈講話,
[00:51:23.000 --> 00:51:24.000]  羅馬書九章第一節,
[00:51:24.000 --> 00:51:25.000]  羅馬書九章第一節,
[00:51:25.000 --> 00:51:26.000]  羅馬書九章第一節,
[00:51:26.000 --> 00:51:27.000]  聖靈講話,
[00:51:27.000 --> 00:51:28.000]  聖靈講話,
[00:51:28.000 --> 00:51:29.000]  聖靈講話,
[00:51:29.000 --> 00:51:30.000]  保羅這樣說,
[00:51:30.000 --> 00:51:31.000]  保羅這樣說,
[00:51:31.000 --> 00:51:32.000]  有我的良心被聖靈感動,
[00:51:32.000 --> 00:51:33.000]  有我的良心被聖靈感動,
[00:51:33.000 --> 00:51:34.000]  給我做見證,
[00:51:34.000 --> 00:51:35.000]  給我做見證,
[00:51:35.000 --> 00:51:36.000]  有我的良心被聖靈感動,
[00:51:36.000 --> 00:51:37.000]  有我的良心被聖靈感動,
[00:51:37.000 --> 00:51:38.000]  有聖靈感動,
[00:51:38.000 --> 00:51:39.000]  有聖靈感動,
[00:51:39.000 --> 00:51:40.000]  有聖靈感動,
[00:51:40.000 --> 00:51:41.000]  有聖靈感動,
[00:51:41.000 --> 00:52:02.000]  有聖靈感動,
[00:52:02.000 --> 00:52:16.000]  有聖靈感動,
[00:52:16.000 --> 00:52:36.000]  有聖靈感動,
[00:52:36.000 --> 00:53:01.000]  有聖靈感動,
[00:53:01.000 --> 00:53:07.000]  有聖靈感動,
[00:53:07.000 --> 00:53:11.000]  有聖靈感動,
[00:53:11.000 --> 00:53:13.000]  有聖靈感動,
[00:53:13.000 --> 00:53:15.000]  有聖靈感動,
[00:53:15.000 --> 00:53:17.000]  有聖靈感動,
[00:53:17.000 --> 00:53:19.000]  有聖靈感動,
[00:53:19.000 --> 00:53:21.000]  有聖靈感動,
[00:53:21.000 --> 00:53:23.000]  有聖靈感動,
[00:53:23.000 --> 00:53:25.000]  有聖靈感動,
[00:53:25.000 --> 00:53:27.000]  有聖靈感動,
[00:53:27.000 --> 00:53:29.000]  有聖靈感動,
[00:53:29.000 --> 00:53:31.000]  有聖靈感動,
[00:53:31.000 --> 00:53:33.000]  有聖靈感動,
[00:53:33.000 --> 00:53:35.000]  有聖靈感動,
[00:53:35.000 --> 00:53:37.000]  有聖靈感動,
[00:53:37.000 --> 00:53:39.000]  有聖靈感動,
[00:53:39.000 --> 00:53:41.000]  有聖靈感動,
[00:53:41.000 --> 00:53:43.000]  有聖靈感動,
[00:53:43.000 --> 00:53:45.000]  有聖靈感動,
[00:53:45.000 --> 00:53:47.000]  有聖靈感動,
[00:53:47.000 --> 00:53:49.000]  有聖靈感動,
[00:53:49.000 --> 00:53:51.000]  有聖靈感動,
[00:53:51.000 --> 00:53:53.000]  有聖靈感動,
[00:53:53.000 --> 00:53:55.000]  有聖靈感動,
[00:53:55.000 --> 00:53:57.000]  有聖靈感動,
[00:53:57.000 --> 00:53:59.000]  有聖靈感動,
[00:53:59.000 --> 00:54:01.000]  有聖靈感動,
[00:54:01.000 --> 00:54:03.000]  有聖靈感動,
[00:54:03.000 --> 00:54:05.000]  有聖靈感動,
[00:54:05.000 --> 00:54:07.000]  有聖靈感動,
[00:54:07.000 --> 00:54:09.000]  有聖靈感動,
[00:54:09.000 --> 00:54:11.000]  有聖靈感動,
[00:54:11.000 --> 00:54:13.000]  有聖靈感動,
[00:54:13.000 --> 00:54:15.000]  有聖靈感動,
[00:54:15.000 --> 00:54:17.000]  有聖靈感動,
[00:54:17.000 --> 00:54:19.000]  有聖靈感動,
[00:54:19.000 --> 00:54:21.000]  有聖靈感動,
[00:54:21.000 --> 00:54:23.000]  有聖靈感動,
[00:54:23.000 --> 00:54:25.000]  有聖靈感動,
[00:54:25.000 --> 00:54:29.000]  能夠在神的面前蒙悅,
[00:54:29.000 --> 00:54:33.000]  能夠符合神的旨意,
[00:54:33.000 --> 00:54:37.000]  能夠符合神的標準,
[00:54:37.000 --> 00:54:41.000]  這是這四種言語的目的,
[00:54:41.000 --> 00:54:43.000]  感謝天父,
[00:54:43.000 --> 00:54:45.000]  一個贖神的人,
[00:54:45.000 --> 00:54:51.000]  能夠裡外都脫離罪,
[00:54:51.000 --> 00:54:53.000]  脫離一切的罪,
[00:54:53.000 --> 00:54:55.000]  在這裡提到六種的罪,
[00:54:55.000 --> 00:54:57.000]  我沒有時間提了,
[00:54:57.000 --> 00:55:01.000]  如果你們歡喜做家客的話,
