
[00:00:00.000 --> 00:00:02.920]  大家或許會想起我們今次的季度
[00:16:44.440 --> 00:16:45.440]  第二的意思就是
[00:16:45.440 --> 00:16:47.440]  他是持續地求
[00:16:47.440 --> 00:16:49.440]  不放棄的
[00:16:49.440 --> 00:16:50.440]  相信神一定有恩典
[00:16:50.440 --> 00:16:53.440]  他不肯放棄放膽地直求
[00:16:53.440 --> 00:16:55.440]  因此對方就起來
[00:16:55.440 --> 00:16:59.440]  按照他所需要的來給他
[00:16:59.440 --> 00:17:00.440]  各位靈智妹
[00:17:00.440 --> 00:17:02.440]  當神未立即應允你的時候
[00:17:02.440 --> 00:17:04.440]  或者他想知道
[00:17:04.440 --> 00:17:07.440]  究竟你是否真正相信我
[00:17:07.440 --> 00:17:10.440]  而當你情馳迫切地直求
[00:17:10.440 --> 00:17:13.440]  神是會聽你祈禱的
[00:17:13.440 --> 00:17:16.440]  一個經歷過神聽祈禱的人
[00:17:16.440 --> 00:17:18.440]  是不再一樣的
[00:17:18.440 --> 00:17:19.440]  因為他知道這位神
[00:17:19.440 --> 00:17:22.440]  不是理念性的一個理念
[00:17:22.440 --> 00:17:23.440]  一個信念
[00:17:23.440 --> 00:17:26.440]  是又真又活的上帝
[00:17:26.440 --> 00:17:27.440]  有些時候我們發覺
[00:17:27.440 --> 00:17:29.440]  當我們為別人祈禱的時候
[00:17:29.440 --> 00:17:31.440]  我們察覺有些時候
[00:17:31.440 --> 00:17:33.440]  我們能夠有信心
[00:17:33.440 --> 00:17:35.440]  是為什麼呢?
[00:17:35.440 --> 00:17:36.440]  有些人說我小信
[00:17:36.440 --> 00:17:39.440]  我沒辦法相信神
[00:17:39.440 --> 00:17:41.440]  但其實未必是小信
[00:17:41.440 --> 00:17:45.440]  而是因為沒有愛心
[00:17:45.440 --> 00:17:46.440]  一位母親
[00:17:46.440 --> 00:17:47.440]  當她為她的孩子祈禱的時候
[00:17:47.440 --> 00:17:50.440]  那種愛心一直來鼓勵著她
[00:17:50.440 --> 00:17:52.440]  或者說托著她的信心
[00:17:52.440 --> 00:17:55.440]  以至她堅持著要向神求
[00:17:55.440 --> 00:17:59.440]  愛心和信心是息息相關
[00:17:59.440 --> 00:18:01.440]  當你愛的時候
[00:18:01.440 --> 00:18:03.440]  你就發覺有更大的動力
[00:18:03.440 --> 00:18:04.440]  要為他祈禱
[00:18:04.440 --> 00:18:06.440]  而神也會將信心
[00:18:06.440 --> 00:18:10.440]  加給你堅持著去祈禱
[00:18:10.440 --> 00:18:11.440]  在當時
[00:18:11.440 --> 00:18:13.440]  當主聽見了
[00:18:13.440 --> 00:18:15.440]  婦人的話的時候
[00:18:15.440 --> 00:18:17.440]  她的內心就很快樂
[00:18:17.440 --> 00:18:22.440]  大家再看二十八節
[00:18:22.440 --> 00:18:24.440]  於是耶穌對她說
[00:18:24.440 --> 00:18:26.440]  「婦人你的信心真大
[00:18:26.440 --> 00:18:28.440]  照你所想的
[00:18:28.440 --> 00:18:30.440]  給你成就吧」
[00:18:30.440 --> 00:18:32.440]  當時耶穌很驚訝
[00:18:32.440 --> 00:18:33.440]  她能夠有一份
[00:18:33.440 --> 00:18:35.440]  這麼堅定的信心
[00:18:35.440 --> 00:18:38.440]  然後聖經就說
[00:18:38.440 --> 00:18:41.440]  「照你所想的
[00:18:41.440 --> 00:18:43.440]  給你成就吧」
[00:18:43.440 --> 00:18:45.440]  馬可福音第七章更加說
[00:18:45.440 --> 00:18:46.440]  耶穌就說
[00:18:46.440 --> 00:18:48.440]  「因你這句話
[00:18:48.440 --> 00:18:49.440]  你回去吧
[00:18:49.440 --> 00:18:51.440]  因為你應據的
[00:18:51.440 --> 00:18:53.440]  信心清楚的宣告
[00:18:53.440 --> 00:18:56.440]  我就應為你所求」
[00:18:56.440 --> 00:18:59.440]  我剛才提到戴德生的事情
[00:18:59.440 --> 00:19:00.440]  在他十七歲的時候
[00:19:00.440 --> 00:19:02.440]  他信耶穌
[00:19:02.440 --> 00:19:03.440]  但是他之前
[00:19:03.440 --> 00:19:05.440]  接觸過信仰很多次
[00:19:05.440 --> 00:19:07.440]  但是一直抗拒
[00:19:07.440 --> 00:19:09.440]  他媽媽很擔心他
[00:19:09.440 --> 00:19:10.440]  因此他媽媽決心
[00:19:10.440 --> 00:19:13.440]  要為自己的兒子祈禱
[00:19:13.440 --> 00:19:15.440]  在十七歲那一年有一天
[00:19:15.440 --> 00:19:16.440]  因為媽媽離開家裡
[00:19:16.440 --> 00:19:18.440]  去到一個朋友的家裡
[00:19:18.440 --> 00:19:19.440]  相隔自己家裡
[00:19:19.440 --> 00:19:21.440]  差不多五十里
[00:19:21.440 --> 00:19:22.440]  去到朋友家裡的時候
[00:19:22.440 --> 00:19:24.440]  他說「你讓我在你家裡
[00:19:24.440 --> 00:19:26.440]  我要在房間裡祈禱
[00:19:26.440 --> 00:19:28.440]  我要一直祈禱
[00:19:28.440 --> 00:19:29.440]  直到我心中感受到
[00:19:29.440 --> 00:19:32.440]  神已經允許我祈禱
[00:19:32.440 --> 00:19:35.440]  我才會離開你的房間」
[00:19:35.440 --> 00:19:38.440]  所以他一直在祈禱
[00:19:38.440 --> 00:19:39.440]  在他祈禱的時候
[00:19:39.440 --> 00:19:40.440]  他的兒子十七歲
[00:19:40.440 --> 00:19:41.440]  在自己家裡
[00:19:41.440 --> 00:19:42.440]  突然間不知何故
[00:19:42.440 --> 00:19:45.440]  拿起一張單張
[00:19:45.440 --> 00:19:46.440]  一張很簡單的單張
[00:19:46.440 --> 00:19:47.440]  一看的時候
[00:19:47.440 --> 00:19:48.440]  看到主耶穌
[00:19:48.440 --> 00:19:51.440]  在十字架上說「成了」
[00:19:51.440 --> 00:19:52.440]  不知何故
[00:19:52.440 --> 00:19:53.440]  你的感動
[00:19:53.440 --> 00:19:56.440]  覺得神成全了舊因
[00:19:56.440 --> 00:19:57.440]  待贖了我
[00:19:57.440 --> 00:19:59.440]  心中很大的感動
[00:19:59.440 --> 00:20:01.440]  他就跪下
[00:20:01.440 --> 00:20:04.440]  認罪悔改祈禱
[00:20:04.440 --> 00:20:05.440]  而在那天
[00:20:05.440 --> 00:20:08.440]  他真正重生得救
[00:20:08.440 --> 00:20:10.440]  各位弟兄姊妹
[00:20:10.440 --> 00:20:12.440]  今天我們常常上大德修牧師
[00:20:12.440 --> 00:20:14.440]  但你知道他的生命
[00:20:14.440 --> 00:20:15.440]  能夠給神用
[00:20:15.440 --> 00:20:18.440]  是因為他媽媽的祈禱
[00:20:18.440 --> 00:20:21.440]  而帶給他生命一個很大的改變
[00:20:21.440 --> 00:20:24.440]  所以後來他常常強調信心
[00:20:24.440 --> 00:20:26.440]  信心
[00:20:26.440 --> 00:20:27.440]  我記得有一次
[00:20:27.440 --> 00:20:29.440]  當我去到一個警察會
[00:20:29.440 --> 00:20:31.440]  在新加坡的總部
[00:20:31.440 --> 00:20:33.440]  他們有一個小公園
[00:20:33.440 --> 00:20:36.440]  小公園有些花擺設
[00:20:36.440 --> 00:20:39.440]  我當時就請人幫我拍照
[00:20:39.440 --> 00:20:41.440]  他們說來這邊來這邊
[00:20:41.440 --> 00:20:42.440]  我問去哪邊
[00:20:42.440 --> 00:20:44.440]  因為他們在公園中間
[00:20:44.440 --> 00:20:47.440]  有一個很高的牌匾
[00:20:47.440 --> 00:20:48.440]  下面有些花
[00:20:48.440 --> 00:20:51.440]  站在牌匾下面拍照
[00:20:51.440 --> 00:20:53.440]  牌匾上面寫著一句話
[00:20:53.440 --> 00:20:54.440]  很簡單
[00:20:54.440 --> 00:20:55.440]  英文所說
[00:20:55.440 --> 00:20:59.440]  Have faith in God
[00:20:59.440 --> 00:21:01.440]  對神有信心
[00:21:01.440 --> 00:21:03.440]  信靠神
[00:21:03.440 --> 00:21:05.440]  成為整個警察會
[00:21:05.440 --> 00:21:08.440]  多年來他們所堅持的一個方向
[00:21:08.440 --> 00:21:11.440]  而神就大大地使用他們
[00:21:11.440 --> 00:21:12.440]  各位弟兄姊妹
[00:21:12.440 --> 00:21:13.440]  我再說
[00:21:13.440 --> 00:21:15.440]  當你愛一個人的時候
[00:21:15.440 --> 00:21:20.440]  你不會隨便輕率去禱告
[00:21:20.440 --> 00:21:21.440]  你會堅持著
[00:21:21.440 --> 00:21:22.440]  要為他禱告
[00:21:22.440 --> 00:21:23.440]  求神憐憫他
[00:21:23.440 --> 00:21:24.440]  讓他蒙福
[00:21:24.440 --> 00:21:27.440]  今天很多父母為子女祈禱
[00:21:27.440 --> 00:21:29.440]  為他的學業祈禱
[00:21:29.440 --> 00:21:32.440]  為他的活動有優異的成績祈禱
[00:21:32.440 --> 00:21:34.440]  為他有好的健康祈禱
[00:21:34.440 --> 00:21:36.440]  這些都很重要
[00:21:36.440 --> 00:21:38.440]  但最重要的
[00:21:38.440 --> 00:21:41.440]  就是為他的靈性祈禱
[00:21:41.440 --> 00:21:43.440]  因為母親為他的孩子
[00:21:43.440 --> 00:21:45.440]  因為他的孩子被鬼附了
[00:21:45.440 --> 00:21:47.440]  他的靈命出了問題
[00:21:47.440 --> 00:21:49.440]  他的生命被鬼控制住
[00:21:49.440 --> 00:21:51.440]  因此他最重要的
[00:21:51.440 --> 00:21:53.440]  就是為他的靈性祈禱
[00:21:53.440 --> 00:21:54.440]  各位弟兄姊妹
[00:21:54.440 --> 00:21:57.440]  我告訴你
[00:21:57.440 --> 00:21:59.440]  你最能夠做
[00:21:59.440 --> 00:22:02.440]  最有價值的東西
[00:22:02.440 --> 00:22:03.440]  為你的朋友
[00:22:03.440 --> 00:22:05.440]  為你的親人做的
[00:22:05.440 --> 00:22:07.440]  就是代禱
[00:22:07.440 --> 00:22:10.440]  當你認真的為他代求的時候
[00:22:10.440 --> 00:22:12.440]  就是你最能夠做
[00:22:12.440 --> 00:22:14.440]  最有價值的
[00:22:14.440 --> 00:22:17.440]  為他所做的事情
[00:22:17.440 --> 00:22:18.440]  在你過程當中
[00:22:18.440 --> 00:22:19.440]  你會經歷神的工作
[00:22:19.440 --> 00:22:22.440]  而你自己也蒙人
[00:22:22.440 --> 00:22:23.440]  我們再看一看
[00:22:23.440 --> 00:22:25.440]  在剛才我們讀過的聖經裡提到
[00:22:25.440 --> 00:22:28.440]  主耶穌回答一位婦人
[00:22:28.440 --> 00:22:31.440]  祂說到好像很不近人情
[00:22:31.440 --> 00:22:33.440]  第二十六節
[00:22:33.440 --> 00:22:34.440]  耶穌回答
[00:22:34.440 --> 00:22:37.440]  「而你的餅刁給小狗吃是不好的」
[00:22:37.440 --> 00:22:39.440]  是不好的事情
[00:22:39.440 --> 00:22:41.440]  好像很不近人情
[00:22:41.440 --> 00:22:42.440]  但你有沒有留意到
[00:22:42.440 --> 00:22:43.440]  由始至終
[00:22:43.440 --> 00:22:45.440]  耶穌有沒有走開
[00:22:45.440 --> 00:22:47.440]  祂沒有
[00:22:47.440 --> 00:22:48.440]  一直留在這裡
[00:22:48.440 --> 00:22:51.440]  祂有沒有趕女士走
[00:22:51.440 --> 00:22:52.440]  沒有
[00:22:52.440 --> 00:22:54.440]  一直在這裡讓她留下
[00:22:54.440 --> 00:22:56.440]  或者其實當耶穌這麼說的時候
[00:22:56.440 --> 00:23:00.440]  其實是迫使這位婦人
[00:23:00.440 --> 00:23:02.440]  要運用她的信心
[00:23:02.440 --> 00:23:04.440]  或者說刺激她
[00:23:04.440 --> 00:23:05.440]  激動她
[00:23:05.440 --> 00:23:08.440]  讓她更熱切地尋求
[00:23:08.440 --> 00:23:10.440]  去看看她是否真正願意憑信心
[00:23:10.440 --> 00:23:13.440]  來向主尋求
[00:23:13.440 --> 00:23:14.440]  所以頂尖指引的時候
[00:23:14.440 --> 00:23:15.440]  當你好像覺得
[00:23:15.440 --> 00:23:18.440]  耶穌拒絕你的禱告的時候
[00:23:18.440 --> 00:23:20.440]  你的內心更加鼓勵自己
[00:23:20.440 --> 00:23:22.440]  向主求
[00:23:22.440 --> 00:23:26.440]  因為好像主其實是拒絕
[00:23:26.440 --> 00:23:29.440]  但祂是在等候你
[00:23:29.440 --> 00:23:30.440]  當主耶穌說
[00:23:30.440 --> 00:23:32.440]  「不要將而你的餅刁給小狗吃」
[00:23:32.440 --> 00:23:35.440]  可能是一個提示
[00:23:35.440 --> 00:23:36.440]  提示她
[00:23:36.440 --> 00:23:39.440]  你可以怎樣祈禱
[00:23:39.440 --> 00:23:41.440]  因此婦人馬上就想到
[00:23:41.440 --> 00:23:42.440]  沒錯
[00:23:42.440 --> 00:23:43.440]  就算我是小狗
[00:23:43.440 --> 00:23:45.440]  在家庭裡我見到小狗
[00:23:45.440 --> 00:23:47.440]  都會吃主人桌上掉下來的碎渣
[00:23:47.440 --> 00:23:49.440]  因此她就放膽
[00:23:49.440 --> 00:23:51.440]  有她合理的原因向主提出
[00:23:51.440 --> 00:23:52.440]  主啊
[00:23:52.440 --> 00:23:53.440]  我是小狗
[00:23:53.440 --> 00:23:55.440]  不過也有碎渣
[00:23:55.440 --> 00:23:56.440]  因此在那時候
[00:23:56.440 --> 00:23:58.440]  你會發覺當主耶穌說的時候
[00:23:58.440 --> 00:24:02.440]  她的心應該是充滿著快樂
[00:24:02.440 --> 00:24:03.440]  她很開心
[00:24:03.440 --> 00:24:04.440]  她很快樂
[00:24:04.440 --> 00:24:06.440]  她說「照你所想的
[00:24:06.440 --> 00:24:08.440]  就給你成就吧」
[00:24:08.440 --> 00:24:12.440]  在那時候立刻她的女兒得到醫治
[00:24:12.440 --> 00:24:13.440]  各位弟子姊妹
[00:24:13.440 --> 00:24:16.440]  我們的神很等待我們
[00:24:16.440 --> 00:24:18.440]  真的去信靠祂
[00:24:18.440 --> 00:24:21.440]  以至祂可以將恩典賜給我們
[00:24:21.440 --> 00:24:23.440]  因為這個上帝
[00:24:23.440 --> 00:24:25.440]  其實祂完全不吝嗇
[00:24:25.440 --> 00:24:27.440]  有些人說不要求那麼多
[00:24:27.440 --> 00:24:28.440]  多求一點
[00:24:28.440 --> 00:24:30.440]  神少了一點
[00:24:30.440 --> 00:24:32.440]  求多一點很麻煩祂
[00:24:32.440 --> 00:24:35.440]  祂就幫不了其他人
[00:24:35.440 --> 00:24:37.440]  你放心
[00:24:37.440 --> 00:24:40.440]  我們的神是全能的上帝
[00:24:40.440 --> 00:24:42.440]  祂是無所缺乏的
[00:24:42.440 --> 00:24:45.440]  祂很想將恩典賜給你
[00:24:45.440 --> 00:24:47.440]  而祂等待著
[00:24:47.440 --> 00:24:50.440]  當你的心開敞的時候
[00:24:50.440 --> 00:24:51.440]  信靠祂的時候
[00:24:51.440 --> 00:24:55.440]  祂就可以將恩典賜給你
[00:24:55.440 --> 00:24:57.440]  當我們看完這段經文
[00:24:57.440 --> 00:24:58.440]  第一
[00:24:58.440 --> 00:25:00.440]  求主賜給我們愛心
[00:25:00.440 --> 00:25:02.440]  以至我們有信心為別人
[00:25:02.440 --> 00:25:03.440]  為自己祈禱
[00:25:03.440 --> 00:25:04.440]  禱告的時候
[00:25:04.440 --> 00:25:07.440]  學習迫切地投入禱告
[00:25:07.440 --> 00:25:10.440]  以至我們可以經歷神
[00:25:10.440 --> 00:25:11.440]  第二
[00:25:11.440 --> 00:25:13.440]  求主給我們堅持的信心
[00:25:13.440 --> 00:25:15.440]  一直堅持地尋求
[00:25:15.440 --> 00:25:17.440]  以至我們在信心當中
[00:25:17.440 --> 00:25:19.440]  我們聽見主說
[00:25:19.440 --> 00:25:21.440]  按你所想的
[00:25:21.440 --> 00:25:23.440]  給你成全
[00:25:23.440 --> 00:25:24.440]  求主賜福我們
[00:25:24.440 --> 00:25:26.440]  我們祈禱

