
[00:00:00.000 --> 00:00:05.240]  我們今天思想在弟兄姊妹之間彼此相愛的關係
[00:20:34.320 --> 00:20:35.320]  剛才讀的迦勒體書
[00:20:35.320 --> 00:20:38.720]  如果你留心到後面第六章第九節就提及
[00:20:38.720 --> 00:20:42.720]  「你們各人行善不可」
[00:20:42.720 --> 00:20:44.320]  有沒有人會記得?
[00:20:44.320 --> 00:20:46.920]  「不可喪志」
[00:20:46.920 --> 00:20:48.720]  不要失去那個志氣
[00:20:48.720 --> 00:20:49.920]  失去那個決心
[00:20:49.920 --> 00:20:50.920]  算了算了
[00:20:50.920 --> 00:20:52.520]  他們都不會欣賞
[00:20:52.520 --> 00:20:54.720]  算了我做這件事情
[00:20:54.720 --> 00:20:59.720]  好像大家都利用了我
[00:20:59.720 --> 00:21:01.720]  在過程當中有時候會失去一個
[00:21:01.720 --> 00:21:05.920]  堅定繼續行善的心志
[00:21:05.920 --> 00:21:07.320]  而聖經說過
[00:21:07.320 --> 00:21:10.120]  「你們行善不可喪志」
[00:21:10.120 --> 00:21:16.920]  「若不灰心 到了時候就必修成」
[00:21:16.920 --> 00:21:21.120]  在神的時候當你繼續行善的時候
[00:21:21.120 --> 00:21:23.720]  神是看到的 神是知道的
[00:21:23.720 --> 00:21:25.720]  祂讓你所行的善
[00:21:25.720 --> 00:21:30.120]  能夠到了時候會修成
[00:21:30.120 --> 00:21:34.320]  有很多照顧少年的弟兄姊妹
[00:21:34.320 --> 00:21:36.720]  無論是主學的老師 導師
[00:21:36.720 --> 00:21:40.120]  又或者父母有少年的子女
[00:21:40.120 --> 00:21:43.720]  他們都體會到有些少年在某一些階段
[00:21:43.720 --> 00:21:46.520]  他們比較背叛
[00:21:46.520 --> 00:21:48.720]  甚至有些例子是很嚴重
[00:21:48.720 --> 00:21:50.320]  甚至離家出走
[00:21:50.320 --> 00:21:52.920]  是完全不理父母
[00:21:52.920 --> 00:21:54.520]  但是很多這些個案
[00:21:54.520 --> 00:21:56.320]  回頭看的時候
[00:21:56.320 --> 00:22:00.920]  唯一能夠可以置中挽回這個少年的
[00:22:00.920 --> 00:22:03.920]  是老師們或者父母們
[00:22:03.920 --> 00:22:07.720]  他們堅持不離不棄
[00:22:07.720 --> 00:22:08.920]  無論對方怎樣也好
[00:22:08.920 --> 00:22:10.720]  無論孩子怎樣也好
[00:22:10.720 --> 00:22:12.920]  沒錯要提醒要虧權
[00:22:12.920 --> 00:22:15.320]  但仍然去愛他
[00:22:15.320 --> 00:22:19.120]  仍然以良善來對待的時候
[00:22:19.120 --> 00:22:21.720]  有一天突然間他醒覺的時候
[00:22:21.720 --> 00:22:23.320]  我回家了
[00:22:23.320 --> 00:22:25.920]  因為父母都是疼愛我
[00:22:25.920 --> 00:22:29.120]  為什麼我要走開呢?
[00:22:29.120 --> 00:22:34.120]  很多時候當一個人知道堅定行善的時候
[00:22:34.120 --> 00:22:35.520]  到了時候
[00:22:35.520 --> 00:22:38.720]  聖經所說就要修成
[00:22:38.720 --> 00:22:41.320]  當然面對著那些不守規矩的人
[00:22:41.320 --> 00:22:44.320]  聖經也有一個很清楚的態度
[00:22:44.320 --> 00:22:47.320]  在第十四節
[00:22:47.320 --> 00:22:51.520]  「如果有人不聽從我們這封信上的訓勉
[00:22:51.520 --> 00:22:53.720]  要把這個人記下來
[00:22:53.720 --> 00:22:55.520]  不可和他來往
[00:22:55.520 --> 00:22:58.920]  好叫他自覺得慚愧
[00:22:58.920 --> 00:23:00.920]  但不要把他看作仇敵
[00:23:00.920 --> 00:23:04.720]  他要勸他好像勸弟兄一樣
[00:23:04.720 --> 00:23:07.520]  不會與他來往」
[00:23:07.520 --> 00:23:09.520]  當然聖經不是說要排斥他
[00:23:09.520 --> 00:23:12.120]  但是要讓他知道他所做的事情
[00:23:12.120 --> 00:23:15.520]  是和聖經的教訓不合
[00:23:15.520 --> 00:23:17.320]  他是得罪神的
[00:23:17.320 --> 00:23:20.520]  是要他反省過來
[00:23:20.520 --> 00:23:25.120]  要他能夠可以因為自己所做的事情去慚愧
[00:23:25.120 --> 00:23:26.120]  在慚愧當中
[00:23:26.120 --> 00:23:30.720]  省察自己的事情以至他能夠回轉
[00:23:30.720 --> 00:23:32.920]  但這個態度是勸告他
[00:23:32.920 --> 00:23:35.720]  不是當他仇人敵視他
[00:23:35.720 --> 00:23:38.320]  而是勸他好像自己的弟兄
[00:23:38.320 --> 00:23:40.920]  虧勸他幫助他
[00:23:40.920 --> 00:23:42.920]  讓他能夠可以省察
[00:23:42.920 --> 00:23:44.920]  能夠可以回轉
[00:23:44.920 --> 00:23:45.920]  因此你會發覺
[00:23:45.920 --> 00:23:48.320]  當聖經說到彼此相愛的時候
[00:23:48.320 --> 00:23:51.720]  是包含了虧勸
[00:23:51.720 --> 00:23:57.120]  今天我們很多時候都會感覺到掙扎
[00:23:57.120 --> 00:23:58.920]  但是聖經面臨我們
[00:23:58.920 --> 00:24:01.920]  靠著上帝給我們的智慧
[00:24:01.920 --> 00:24:04.320]  和合適的話
[00:24:04.320 --> 00:24:06.520]  和神給我們的勇氣
[00:24:06.520 --> 00:24:10.320]  來愛而虧權
[00:24:10.320 --> 00:24:12.120]  在彼此相愛當中
[00:24:12.120 --> 00:24:14.120]  和自己負責任
[00:24:14.120 --> 00:24:15.720]  為自己負責任
[00:24:15.720 --> 00:24:18.920]  我們再說是並行的
[00:24:18.920 --> 00:24:21.120]  當我們更知道他在神面前
[00:24:21.120 --> 00:24:23.120]  為自己負責的時候
[00:24:23.120 --> 00:24:28.520]  更能夠去實踐愛人和彼此相愛
[00:24:28.520 --> 00:24:29.520]  弟兄姊妹
[00:24:29.520 --> 00:24:31.320]  讓我們的心都這樣
[00:24:31.320 --> 00:24:33.920]  願意向神祈禱
[00:24:33.920 --> 00:24:36.520]  神爺幫助我
[00:24:36.520 --> 00:24:37.720]  真的知道
[00:24:37.720 --> 00:24:40.120]  你都遵從你的吩咐
[00:24:40.120 --> 00:24:43.120]  去愛我身邊的弟兄姊妹
[00:24:43.120 --> 00:24:45.520]  我們一起來祈禱

