
[00:00:00.000 --> 00:00:04.000]  各位主內弟兄姊妹,平安!
[00:29:28.000 --> 00:29:33.000]  任憑主用的一生
[00:29:33.000 --> 00:29:39.000]  薩姆爾其實一直所定徵仰望的
[00:29:39.000 --> 00:29:43.000]  是上帝自己
[00:29:43.000 --> 00:29:45.000]  是上帝的工作
[00:29:45.000 --> 00:29:47.000]  是上帝的旨意
[00:29:47.000 --> 00:29:50.000]  是上帝的作為
[00:29:50.000 --> 00:29:56.000]  所以不是看環境的順逆
[00:29:56.000 --> 00:30:01.000]  不是看我有多少條件
[00:30:01.000 --> 00:30:03.000]  身世
[00:30:03.000 --> 00:30:05.000]  本錢
[00:30:05.000 --> 00:30:06.000]  能力
[00:30:06.000 --> 00:30:08.000]  才幹
[00:30:08.000 --> 00:30:14.000]  甚至不是看著目標
[00:30:14.000 --> 00:30:19.000]  這些在我們的一生當中
[00:30:19.000 --> 00:30:23.000]  好像重要
[00:30:23.000 --> 00:30:28.000]  但聖經經文的記載提醒我們
[00:30:28.000 --> 00:30:32.000]  其實更重要的
[00:30:32.000 --> 00:30:38.000]  就是將自己完完全全公公敬敬
[00:30:38.000 --> 00:30:42.000]  放在上主的恩手當中
[00:30:42.000 --> 00:30:47.000]  看看他做些什麼
[00:30:47.000 --> 00:30:49.000]  無論環境如何
[00:30:49.000 --> 00:30:53.000]  無論我的限制
[00:30:53.000 --> 00:30:58.000]  或我的能力如何
[00:30:58.000 --> 00:31:03.000]  甚至我有什麼目標
[00:31:03.000 --> 00:31:08.000]  身邊的人有什麼理想都好
[00:31:08.000 --> 00:31:10.000]  最重要的
[00:31:10.000 --> 00:31:12.000]  薩姆爾的生命
[00:31:12.000 --> 00:31:15.000]  從年幼到晚年
[00:31:15.000 --> 00:31:19.000]  甚至你看索羅
[00:31:19.000 --> 00:31:23.000]  透過通靈的婦人
[00:31:23.000 --> 00:31:25.000]  召薩姆爾上來
[00:31:25.000 --> 00:31:28.000]  經文記載
[00:31:28.000 --> 00:31:34.000]  薩姆爾六次提到上帝
[00:31:34.000 --> 00:31:38.000]  仍然堅持
[00:31:38.000 --> 00:31:42.000]  你說這個不準確
[00:31:42.000 --> 00:31:46.000]  上來的怎麼可能是真正的薩姆爾
[00:31:46.000 --> 00:31:48.000]  雖然死了
[00:31:48.000 --> 00:31:50.000]  仍舊說話
[00:31:50.000 --> 00:31:53.000]  薩姆爾生前
[00:31:53.000 --> 00:31:55.000]  怎麼說話
[00:31:55.000 --> 00:31:57.000]  索羅在薩姆爾死後
[00:31:57.000 --> 00:31:59.000]  他聽到的
[00:31:59.000 --> 00:32:06.000]  都是以前他所熟悉薩姆爾的生命
[00:32:06.000 --> 00:32:10.000]  對他所說的話
[00:32:10.000 --> 00:32:12.000]  今天
[00:32:12.000 --> 00:32:15.000]  你和我都可以這樣
[00:32:15.000 --> 00:32:17.000]  跟從上帝
[00:32:17.000 --> 00:32:19.000]  不看環境
[00:32:19.000 --> 00:32:21.000]  不看自己
[00:32:21.000 --> 00:32:23.000]  甚至不看
[00:32:23.000 --> 00:32:27.000]  我們自己的理想和目標
[00:32:27.000 --> 00:32:32.000]  願意任憑主欲
[00:32:32.000 --> 00:32:35.000]  這樣的分別為誠
[00:32:35.000 --> 00:32:41.000]  這樣蒙主揀選的一生
[00:32:41.000 --> 00:32:43.000]  這個是薩姆爾
[00:32:43.000 --> 00:32:45.000]  這個是主耶穌
[00:32:45.000 --> 00:32:52.000]  這個都可以是你和我今天的生命
[00:32:52.000 --> 00:32:54.000]  求主
[00:32:54.000 --> 00:32:57.000]  這樣幫助我們
[00:32:57.000 --> 00:32:58.000]  學習
[00:32:58.000 --> 00:33:00.000]  信服
[00:33:00.000 --> 00:33:02.000]  跟從
[00:33:02.000 --> 00:33:04.000]  又在他的手中
[00:33:04.000 --> 00:33:07.000]  驚訝於
[00:33:07.000 --> 00:33:11.000]  他在任何一個時代當中
[00:33:11.000 --> 00:33:17.000]  可以透過你和我這些普通人的生命
[00:33:17.000 --> 00:33:21.000]  去成就他的旨意
[00:33:21.000 --> 00:33:25.000]  創造的目的
[00:33:25.000 --> 00:33:31.000]  救贖的一點
[00:33:31.000 --> 00:33:35.000]  我們有一段安靜默討的時間
[00:33:35.000 --> 00:33:38.000]  你自己和上帝說
[00:33:38.000 --> 00:33:41.000]  你願意這樣跟從他嗎?
[00:33:41.000 --> 00:33:46.000]  你願意這樣聽從他嗎?
[00:33:46.000 --> 00:33:51.000]  你願意這樣信服於他嗎?
[00:33:51.000 --> 00:33:56.000]  我們有一段安靜默討的時間
[00:33:56.000 --> 00:33:58.000]  默討完畢
[00:33:58.000 --> 00:34:03.000]  就請主席繼續帶領我們的崇拜
