
[00:00:00.000 --> 00:00:02.000]  我們回到剛才的聖經
[00:18:39.080 --> 00:18:42.080]  能夠可以帶頂尖去到一些座位
[00:18:42.080 --> 00:18:45.080]  能夠可以安心崇拜
[00:18:45.080 --> 00:18:47.080]  但是當說出來的時候
[00:18:47.080 --> 00:18:48.080]  突然間有一種體會
[00:18:48.080 --> 00:18:51.080]  好像去了茶樓
[00:18:51.080 --> 00:18:53.080]  去找位置一樣
[00:18:53.080 --> 00:18:55.080]  或者我們都很習慣
[00:18:55.080 --> 00:18:56.080]  去到茶樓
[00:18:56.080 --> 00:18:59.080]  當然有人帶我找位置
[00:18:59.080 --> 00:19:01.080]  人家要服侍我
[00:19:01.080 --> 00:19:02.080]  給我一個好的地方
[00:19:02.080 --> 00:19:05.080]  我光顧他
[00:19:05.080 --> 00:19:07.080]  來到教會的時候
[00:19:07.080 --> 00:19:08.080]  我們都會有些時候
[00:19:08.080 --> 00:19:10.080]  會帶著一種心態
[00:19:10.080 --> 00:19:13.080]  我們都要尋找服務
[00:19:13.080 --> 00:19:15.080]  尋找服侍
[00:19:15.080 --> 00:19:16.080]  有一次我去一間教會
[00:19:16.080 --> 00:19:18.080]  這間教會他們有一些弟兄姊妹
[00:19:18.080 --> 00:19:20.080]  做了一個小的話劇
[00:19:20.080 --> 00:19:22.080]  我以前都有提及過
[00:19:22.080 --> 00:19:24.080]  因為弟兄他上到台的時候
[00:19:24.080 --> 00:19:26.080]  他就沒有說話的
[00:19:26.080 --> 00:19:28.080]  默劇的形式
[00:19:28.080 --> 00:19:29.080]  一上到台的時候
[00:19:29.080 --> 00:19:31.080]  他就做一個手勢
[00:19:31.080 --> 00:19:33.080]  手勢就是
[00:19:38.080 --> 00:19:41.080]  然後接著另一個弟兄上台
[00:19:41.080 --> 00:19:44.080]  他就搭了一條白色的毛巾
[00:19:44.080 --> 00:19:45.080]  在手上
[00:19:45.080 --> 00:19:47.080]  然後一上到台的時候
[00:19:47.080 --> 00:19:52.080]  他就睜開眼睛周圍留意
[00:19:52.080 --> 00:19:55.080]  周圍在點頭
[00:19:55.080 --> 00:19:56.080]  一看的時候
[00:19:56.080 --> 00:19:57.080]  你自然會知道
[00:19:57.080 --> 00:19:58.080]  他裡面所說的
[00:19:58.080 --> 00:20:01.080]  有些人回來的時候
[00:20:01.080 --> 00:20:04.080]  服務我 照顧我
[00:20:04.080 --> 00:20:07.080]  我有需要你幫助我
[00:20:07.080 --> 00:20:10.080]  有些弟兄姊妹在教會的時候
[00:20:10.080 --> 00:20:12.080]  他好像一個僕人
[00:20:12.080 --> 00:20:16.080]  帶著毛巾預備來服侍
[00:20:16.080 --> 00:20:19.080]  沒錯 我們都需要服侍
[00:20:19.080 --> 00:20:22.080]  我們都不需要害怕
[00:20:22.080 --> 00:20:24.080]  將我們的需要提出來
[00:20:24.080 --> 00:20:26.080]  但你知道在服侍當中
[00:20:26.080 --> 00:20:30.080]  聖經給我們更重要的一種提醒
[00:20:30.080 --> 00:20:33.080]  就是耶穌基督他自己來到世上
[00:20:33.080 --> 00:20:36.080]  他不是接受人的服侍
[00:20:36.080 --> 00:20:38.080]  而是要服侍人
[00:20:38.080 --> 00:20:40.080]  在服侍人的過程當中
[00:20:40.080 --> 00:20:43.080]  那種生命的真實的美善
[00:20:43.080 --> 00:20:45.080]  能夠可以發揮出來
[00:20:45.080 --> 00:20:48.080]  或者說建立起你
[00:20:48.080 --> 00:20:51.080]  唯有當人懂得服侍的時候
[00:20:51.080 --> 00:20:54.080]  他才會真正的成長
[00:20:54.080 --> 00:20:57.080]  我們學習謙虛接受人的服侍
[00:20:57.080 --> 00:21:00.080]  但同時或者說更加的
[00:21:00.080 --> 00:21:03.080]  學習來侍奉 服侍人
[00:21:03.080 --> 00:21:05.080]  因為聖經就說
[00:21:05.080 --> 00:21:09.080]  你們要按照神所給你們的恩賜
[00:21:09.080 --> 00:21:11.080]  彼此服侍
[00:21:11.080 --> 00:21:15.080]  作神各樣恩賜的好管家
[00:21:15.080 --> 00:21:17.080]  也都意味著你和我要留心
[00:21:17.080 --> 00:21:20.080]  去分辨神給你的恩賜
[00:21:20.080 --> 00:21:23.080]  也都在當中做好的管家
[00:21:23.080 --> 00:21:26.080]  去充分地發揮出那種力量
[00:21:26.080 --> 00:21:29.080]  以致能夠可以叫神喜歡
[00:21:29.080 --> 00:21:32.080]  也都可以榮耀神
[00:21:32.080 --> 00:21:33.080]  在榮耀神的過程裏面
[00:21:33.080 --> 00:21:35.080]  你會察覺聖經裏面一直在說
[00:21:35.080 --> 00:21:37.080]  一個真正侍奉神的人
[00:21:37.080 --> 00:21:40.080]  他有一個動機
[00:21:40.080 --> 00:21:42.080]  最終的動機是聖經所說
[00:21:42.080 --> 00:21:44.080]  為要在一切事上
[00:21:44.080 --> 00:21:48.080]  使神藉耶穌基督得榮耀
[00:21:48.080 --> 00:21:51.080]  一個人當他心裏面有一個很清楚的動機
[00:21:51.080 --> 00:21:53.080]  我是要去榮耀上帝
[00:21:53.080 --> 00:21:56.080]  他就發覺到他心裏面
[00:21:56.080 --> 00:21:59.080]  有一個比較單純的方向
[00:21:59.080 --> 00:22:02.080]  就是要倚靠上帝
[00:22:02.080 --> 00:22:03.080]  這次聖經再說到
[00:22:03.080 --> 00:22:06.080]  如果何時要來服侍的時候
[00:22:06.080 --> 00:22:10.080]  就要按照神所賜的力量服侍
[00:22:10.080 --> 00:22:11.080]  我們再讀下去
[00:22:11.080 --> 00:22:13.080]  在下面的聖經
[00:22:13.080 --> 00:22:16.080]  在下面的聖經我們讀到的第十一節說
[00:22:16.080 --> 00:22:20.080]  講道的應當按著神的聖言說
[00:22:20.080 --> 00:22:24.080]  服侍的應當按著神所賜的力量服侍
[00:22:24.080 --> 00:22:26.080]  為要在一切事上
[00:22:26.080 --> 00:22:30.080]  使神藉耶穌基督得榮耀
[00:22:30.080 --> 00:22:32.080]  兩方面的關係很清楚
[00:22:32.080 --> 00:22:36.080]  就是何時人按照自己的高賢大智
[00:22:36.080 --> 00:22:38.080]  來去講道
[00:22:38.080 --> 00:22:40.080]  去榮耀自己
[00:22:40.080 --> 00:22:43.080]  何時你會發覺用自己的力量
[00:22:43.080 --> 00:22:46.080]  來去侍奉最終得榮耀的是你
[00:22:46.080 --> 00:22:48.080]  因為是你聰明
[00:22:48.080 --> 00:22:50.080]  是你有技巧
[00:22:50.080 --> 00:22:51.080]  是你被人叼
[00:22:51.080 --> 00:22:53.080]  所以你做這些事情
[00:22:53.080 --> 00:22:55.080]  但是人的心裏知道
[00:22:55.080 --> 00:22:57.080]  是為榮耀神的時候
[00:22:57.080 --> 00:23:03.080]  他就更加知道是要靠著神所賜的力量服侍
[00:23:03.080 --> 00:23:07.080]  對一些侍奉有經驗的人
[00:23:07.080 --> 00:23:09.080]  神給我們的提醒很重要
[00:23:09.080 --> 00:23:11.080]  越有侍奉經驗的人
[00:23:11.080 --> 00:23:13.080]  越有危險
[00:23:13.080 --> 00:23:15.080]  依靠自己的經驗來侍奉
[00:23:15.080 --> 00:23:17.080]  而榮耀自己
[00:23:17.080 --> 00:23:20.080]  但是越知道去侍奉神的目的
[00:23:20.080 --> 00:23:22.080]  是為了榮耀神的時候
[00:23:22.080 --> 00:23:23.080]  就更加緊張
[00:23:23.080 --> 00:23:26.080]  要靠著神的力量去服侍
[00:23:26.080 --> 00:23:28.080]  我有機會有幾次
[00:23:28.080 --> 00:23:30.080]  有些場合聽到弟兄姊妹
[00:23:30.080 --> 00:23:33.080]  在聚會當中獻唱詩歌
[00:23:33.080 --> 00:23:35.080]  他們出來獻唱的時候
[00:23:35.080 --> 00:23:37.080]  我見過有好幾位
[00:23:37.080 --> 00:23:40.080]  當他們在唱的時候
[00:23:40.080 --> 00:23:43.080]  好感覺我自己的心靈被他們觸動
[00:23:43.080 --> 00:23:47.080]  但同時我也聽過一些弟兄姊妹的獻唱
[00:23:47.080 --> 00:23:49.080]  有好好的技巧
[00:23:49.080 --> 00:23:52.080]  有好靚的一把聲音
[00:23:52.080 --> 00:23:55.080]  但是卻是發覺好好聽好動聽
[00:23:55.080 --> 00:23:59.080]  但卻是好像和我很遙遠
[00:23:59.080 --> 00:24:02.080]  在當時心裏面體會一件事
[00:24:02.080 --> 00:24:04.080]  人的心裏面何時謙卑自己
[00:24:04.080 --> 00:24:06.080]  將自己的技巧交給神
[00:24:06.080 --> 00:24:09.080]  若望神的工作在自己生命當中
[00:24:09.080 --> 00:24:11.080]  祂所做的事
[00:24:11.080 --> 00:24:12.080]  祂所獻的詩歌
[00:24:12.080 --> 00:24:15.080]  是真的能夠造就生命
[00:24:15.080 --> 00:24:16.080]  是榮耀神
[00:24:16.080 --> 00:24:19.080]  但何時是依靠自己的時候
[00:24:19.080 --> 00:24:21.080]  就發覺榮耀自己
[00:24:21.080 --> 00:24:23.080]  也都不能造就別人
[00:24:23.080 --> 00:24:25.080]  《耶利聖經》裏面提到
[00:24:25.080 --> 00:24:28.080]  我們服事的時候要留心
[00:24:28.080 --> 00:24:31.080]  讓我們按照神所賜的力量服事
[00:24:31.080 --> 00:24:34.080]  目的是要榮耀上帝
[00:24:34.080 --> 00:24:35.080]  各位弟兄姊妹
[00:24:35.080 --> 00:24:37.080]  我們讀這段《聖經》
[00:24:37.080 --> 00:24:41.080]  你記得《聖經》說到有三方面
[00:24:41.080 --> 00:24:43.080]  第一是什麼
[00:24:43.080 --> 00:24:47.080]  謹慎警醒地禱告
[00:24:47.080 --> 00:24:48.080]  第二
[00:24:48.080 --> 00:24:51.080]  切實地彼此相愛
[00:24:51.080 --> 00:24:52.080]  第三
[00:24:52.080 --> 00:24:54.080]  按照神的恩賜
[00:24:54.080 --> 00:24:57.080]  我們彼此的服事
[00:24:57.080 --> 00:25:00.080]  這是神對我們的心意
[00:25:00.080 --> 00:25:03.080]  當你要領受神給你生命的成長
[00:25:03.080 --> 00:25:05.080]  你聽從
[00:25:05.080 --> 00:25:07.080]  你都要走出來
[00:25:07.080 --> 00:25:10.080]  我們就一起在當中來無恩
[00:25:10.080 --> 00:25:12.080]  求神幫助我們
[00:25:12.080 --> 00:25:14.080]  我們就一起跟心肚說

