
[00:00:00.000 --> 00:00:04.000]  在信心當中領受聖靈
[00:19:10.000 --> 00:19:12.000]  有一個銀盆
[00:19:12.000 --> 00:19:15.000]  然後將金瓶的水倒入銀盆裏
[00:19:15.000 --> 00:19:19.000]  然後將這些水奉獻給上帝
[00:19:19.000 --> 00:19:21.000]  表達對神的感恩
[00:19:21.000 --> 00:19:24.000]  他們想在曠野這個乾旱的地方
[00:19:24.000 --> 00:19:26.000]  他們有水喝
[00:19:26.000 --> 00:19:29.000]  先祖經歷神給他們的供應
[00:19:29.000 --> 00:19:31.000]  是從哪裏來的水?
[00:19:31.000 --> 00:19:36.000]  是摩西擊盤出水
[00:19:36.000 --> 00:19:39.000]  盤石代表著主耶穌基督
[00:19:39.000 --> 00:19:43.000]  在祂裏面我們得著水源
[00:19:43.000 --> 00:19:46.000]  因此他們很深刻想在先祖在曠野當中
[00:19:46.000 --> 00:19:50.000]  領受水得到可以滿足
[00:19:50.000 --> 00:19:52.000]  得到滋潤
[00:19:52.000 --> 00:19:54.000]  但主耶穌給他們知道
[00:19:54.000 --> 00:19:56.000]  沒錯水給你們滋潤
[00:19:56.000 --> 00:19:58.000]  但以後還是要再學
[00:19:58.000 --> 00:20:01.000]  但我要賜給你們永遠的水泉
[00:20:01.000 --> 00:20:03.000]  所以他們就說
[00:20:03.000 --> 00:20:06.000]  誰學了可以到我這裏來
[00:20:06.000 --> 00:20:10.000]  凡是願意到耶穌面前承認他饑渴的
[00:20:10.000 --> 00:20:13.000]  然後相信第38節
[00:20:13.000 --> 00:20:16.000]  信我的人就像聖經所說的
[00:20:16.000 --> 00:20:23.000]  從他腹中要湧流出活水的江河來
[00:20:23.000 --> 00:20:24.000]  在當時猶太人
[00:20:24.000 --> 00:20:28.000]  他們這些祭司在拿水的時候
[00:20:28.000 --> 00:20:32.000]  他們會純粹重讀舊日聖經有關的經文
[00:20:32.000 --> 00:20:36.000]  例如《華爾茶書》第十二章第三節
[00:20:36.000 --> 00:20:37.000]  他們會說
[00:20:37.000 --> 00:20:43.000]  你們必從救恩的泉源歡言取水
[00:20:43.000 --> 00:20:44.000]  一直說
[00:20:44.000 --> 00:20:48.000]  你們必從救恩的泉源歡言取水
[00:20:48.000 --> 00:20:51.000]  在主耶穌賜給我們的救恩當中
[00:20:51.000 --> 00:20:53.000]  我們歡喜快樂
[00:20:53.000 --> 00:20:56.000]  領受神給我們生命的水泉
[00:20:56.000 --> 00:20:58.000]  但主所賜的水泉
[00:20:58.000 --> 00:20:59.000]  聖經所說
[00:20:59.000 --> 00:21:01.000]  要在你的腹中
[00:21:01.000 --> 00:21:05.000]  腹是表示你心靈的深處
[00:21:05.000 --> 00:21:08.000]  是在你的深處給你最完全的滿足
[00:21:08.000 --> 00:21:12.000]  也就是流出活水江河
[00:21:12.000 --> 00:21:16.000]  什麼是最大的滿足?
[00:21:16.000 --> 00:21:19.000]  如果是令你自己得到滿足
[00:21:19.000 --> 00:21:22.000]  那不是最大的滿足
[00:21:22.000 --> 00:21:25.000]  最大的滿足就是你本身得到滿足之餘
[00:21:25.000 --> 00:21:27.000]  神會透過你的生命
[00:21:27.000 --> 00:21:29.000]  讓活水流出去
[00:21:29.000 --> 00:21:33.000]  甚至你身邊的人都得到滿足
[00:21:33.000 --> 00:21:36.000]  那是最大的滿足
[00:21:36.000 --> 00:21:38.000]  而神所賜的恩惠
[00:21:38.000 --> 00:21:39.000]  各位弟兄姊妹
[00:21:39.000 --> 00:21:43.000]  是常常超過我們所能夠想像
[00:21:43.000 --> 00:21:46.000]  因為上帝要把聖靈賜給我們
[00:21:46.000 --> 00:21:48.000]  在我們生命當中
[00:21:48.000 --> 00:21:52.000]  祂會給我們極大的恩惠
[00:21:52.000 --> 00:21:54.000]  我曾經提及過
[00:21:54.000 --> 00:21:57.000]  我有機會去一個福音機構
[00:21:57.000 --> 00:21:59.000]  他們有一個畢業典禮
[00:21:59.000 --> 00:22:01.000]  是什麼畢業典禮呢?
[00:22:01.000 --> 00:22:07.000]  就是一班參加了賭博輔導課程的學員
[00:22:07.000 --> 00:22:08.000]  去到的時候我才發覺
[00:22:08.000 --> 00:22:10.000]  差不多四十人當中
[00:22:10.000 --> 00:22:13.000]  有一半是過來人
[00:22:13.000 --> 00:22:15.000]  大家知道什麼是過來人嗎?
[00:22:15.000 --> 00:22:17.000]  他們曾經是賭徒
[00:22:17.000 --> 00:22:20.000]  他們靠著福音戒賭
[00:22:20.000 --> 00:22:23.000]  你不要只以為福音可以戒毒
[00:22:23.000 --> 00:22:25.000]  福音戒賭
[00:22:25.000 --> 00:22:26.000]  他們靠著祈禱
[00:22:26.000 --> 00:22:28.000]  神幫助他們改變了
[00:22:28.000 --> 00:22:31.000]  他們就想學習怎樣幫助別人戒賭
[00:22:31.000 --> 00:22:35.000]  所以參加了戒賭的輔導課程
[00:22:35.000 --> 00:22:37.000]  另外一半的人
[00:22:37.000 --> 00:22:38.000]  我就問他們
[00:22:38.000 --> 00:22:41.000]  他們是什麼背景?
[00:22:41.000 --> 00:22:44.000]  他們全部是家人
[00:22:44.000 --> 00:22:46.000]  是賭徒的家人
[00:22:46.000 --> 00:22:49.000]  他們也有很多的新孫
[00:22:49.000 --> 00:22:51.000]  你看過報紙
[00:22:51.000 --> 00:22:55.000]  突然門口有些紅漆堵滿了
[00:22:55.000 --> 00:22:56.000]  貼著一個戒字
[00:22:56.000 --> 00:22:58.000]  「還債」
[00:22:58.000 --> 00:23:01.000]  家人經常都很驚慌
[00:23:01.000 --> 00:23:04.000]  不知道有什麼困難或傷害
[00:23:04.000 --> 00:23:06.000]  臨到他們
[00:23:06.000 --> 00:23:09.000]  但他們看到自己的家人信耶穌戒賭
[00:23:09.000 --> 00:23:11.000]  他們自己很有心
[00:23:11.000 --> 00:23:13.000]  他們很想自己也能夠信耶穌
[00:23:13.000 --> 00:23:15.000]  他們學習怎樣去輔導
[00:23:15.000 --> 00:23:17.000]  輔導那些曾經
[00:23:17.000 --> 00:23:20.000]  好像他們的經歷一樣
[00:23:20.000 --> 00:23:24.000]  面對一些困難的家人
[00:23:24.000 --> 00:23:29.000]  當我在當中見到一群畢業成員的時候
[00:23:29.000 --> 00:23:31.000]  我心裏面很感動
[00:23:31.000 --> 00:23:33.000]  裏面很清楚浮現
[00:23:33.000 --> 00:23:36.000]  是聖靈的工作
[00:23:36.000 --> 00:23:38.000]  是聖靈奇妙的
[00:23:38.000 --> 00:23:41.000]  在人生命當中奇妙改變的工作
[00:23:41.000 --> 00:23:43.000]  因此知道
[00:23:43.000 --> 00:23:46.000]  要慰煮自己去更新這群人
[00:23:46.000 --> 00:23:49.000]  來恩待他們
[00:23:49.000 --> 00:23:51.000]  當然聖經裏所說到的
[00:23:51.000 --> 00:23:54.000]  在第39節再說
[00:23:54.000 --> 00:23:56.000]  主耶穌所說的話是說到
[00:23:56.000 --> 00:24:00.000]  當他在得到榮耀之後
[00:24:00.000 --> 00:24:04.000]  他者說:是子就信他的人要接受聖靈說的
[00:24:04.000 --> 00:24:06.000]  那時聖靈還沒有降臨
[00:24:06.000 --> 00:24:10.000]  因為耶穌還沒有得著榮耀
[00:24:10.000 --> 00:24:12.000]  耶穌在福音說得著榮耀
[00:24:12.000 --> 00:24:15.000]  是在說主耶穌被釘十字架
[00:24:15.000 --> 00:24:19.000]  然後復活是得著榮耀的過程
[00:24:19.000 --> 00:24:22.000]  當他成就了救恩之後
[00:24:22.000 --> 00:24:25.000]  我們今天因為信靠耶穌領受赦罪
[00:24:25.000 --> 00:24:28.000]  以致我們就領受聖靈
[00:24:28.000 --> 00:24:32.000]  因此今天聖靈已經臨在我們當中
[00:24:32.000 --> 00:24:36.000]  成就一切奇妙的工作
[00:24:36.000 --> 00:24:37.000]  各位弟兄姊妹
[00:24:37.000 --> 00:24:39.000]  最後我要說
[00:24:39.000 --> 00:24:42.000]  聖靈不單止給你有重生
[00:24:42.000 --> 00:24:44.000]  祂今天在你裏面
[00:24:44.000 --> 00:24:46.000]  要成為你的力量
[00:24:46.000 --> 00:24:48.000]  你的能力
[00:24:48.000 --> 00:24:49.000]  因此聖經告訴我們
[00:24:49.000 --> 00:24:52.000]  在《加拉提書》第五章第五節
[00:24:52.000 --> 00:24:53.000]  很簡單
[00:24:53.000 --> 00:24:56.000]  但直接說了八個字
[00:24:56.000 --> 00:24:59.000]  就是靠著聖靈
[00:24:59.000 --> 00:25:01.000]  憑著信心
[00:25:01.000 --> 00:25:04.000]  領受神賜給我們的義
[00:25:04.000 --> 00:25:06.000]  不是你去掙扎去拼搏
[00:25:06.000 --> 00:25:08.000]  你可以得到自己的義
[00:25:08.000 --> 00:25:10.000]  你靠著聖靈
[00:25:10.000 --> 00:25:12.000]  因此去勝過罪惡的
[00:25:12.000 --> 00:25:14.000]  不是你的掙扎
[00:25:14.000 --> 00:25:16.000]  而是聖靈的幫助
[00:25:16.000 --> 00:25:18.000]  能夠可以行出良善的
[00:25:18.000 --> 00:25:21.000]  不是你自己被人敬虔
[00:25:21.000 --> 00:25:24.000]  而是聖靈在你生命當中的工作
[00:25:24.000 --> 00:25:26.000]  因此你靠著祂
[00:25:26.000 --> 00:25:29.000]  可以成為一個蒙福
[00:25:29.000 --> 00:25:32.000]  又能夠敬虔的生命
[00:25:32.000 --> 00:25:34.000]  但是憑著信心
[00:25:34.000 --> 00:25:36.000]  意味著你去相信聖靈的工作
[00:25:36.000 --> 00:25:39.000]  以靠祂去面對這些挑戰
[00:25:39.000 --> 00:25:41.000]  很簡單說
[00:25:41.000 --> 00:25:43.000]  我想提起很久以前
[00:25:43.000 --> 00:25:45.000]  已經兩年多了
[00:25:45.000 --> 00:25:47.000]  當我做完心臟手術之後
[00:25:47.000 --> 00:25:49.000]  在深切治療室
[00:25:49.000 --> 00:25:51.000]  躺在那裡不能動
[00:25:51.000 --> 00:25:53.000]  經過兩三天之後
[00:25:53.000 --> 00:25:55.000]  有物理治療師走過來
[00:25:55.000 --> 00:25:58.000]  他說你試試坐起來
[00:25:58.000 --> 00:26:00.000]  我坐起來?
[00:26:00.000 --> 00:26:02.000]  怎麼行?
[00:26:02.000 --> 00:26:04.000]  我身上還有喉管插著
[00:26:04.000 --> 00:26:06.000]  而且我一咳嗽
[00:26:06.000 --> 00:26:09.000]  就會痛到撕裂
[00:26:09.000 --> 00:26:12.000]  因為我中間是開口的
[00:26:12.000 --> 00:26:14.000]  我咳嗽的時候
[00:26:14.000 --> 00:26:16.000]  一定要拿著枕頭掩著
[00:26:16.000 --> 00:26:18.000]  減少痛楚
[00:26:18.000 --> 00:26:20.000]  但是這位治療師就說
[00:26:20.000 --> 00:26:23.000]  你放心,試試坐起來
[00:26:23.000 --> 00:26:26.000]  我就真的試試坐起來
[00:26:26.000 --> 00:26:28.000]  雖然有一點點痛
[00:26:28.000 --> 00:26:30.000]  但是發覺可以
[00:26:30.000 --> 00:26:33.000]  然後他說你試試動動手
[00:26:33.000 --> 00:26:35.000]  我就很開心
[00:26:35.000 --> 00:26:38.000]  我就第一次可以動了
[00:26:38.000 --> 00:26:42.000]  我多謝這位治療師對我的鼓勵
[00:26:42.000 --> 00:26:44.000]  但同時體會到當時
[00:26:44.000 --> 00:26:46.000]  要有一點勇氣
[00:26:46.000 --> 00:26:50.000]  試試憑著一種勇敢
[00:26:50.000 --> 00:26:52.000]  就站起來
[00:26:52.000 --> 00:26:55.000]  就做要做的事情
[00:26:55.000 --> 00:26:57.000]  你明白我的意思嗎?
[00:26:57.000 --> 00:26:59.000]  就是聖靈在你裡面
[00:26:59.000 --> 00:27:01.000]  面對著試探的時候
[00:27:01.000 --> 00:27:03.000]  你應該走開
[00:27:03.000 --> 00:27:05.000]  但是你的心想
[00:27:05.000 --> 00:27:07.000]  我走不開的
[00:27:07.000 --> 00:27:09.000]  但你的心裡面主求你
[00:27:09.000 --> 00:27:11.000]  這個聖靈幫助我
[00:27:11.000 --> 00:27:13.000]  你就放開膽量
[00:27:13.000 --> 00:27:16.000]  憑著信心就走開
[00:27:16.000 --> 00:27:19.000]  你就經歷神給你的那種能力
[00:27:19.000 --> 00:27:21.000]  而得勝罪惡
[00:27:21.000 --> 00:27:24.000]  你都可以行在善當中
[00:27:24.000 --> 00:27:26.000]  各位弟兄姊妹
[00:27:26.000 --> 00:27:28.000]  神在你的生命當中賜下聖靈
[00:27:28.000 --> 00:27:30.000]  與你同在
[00:27:30.000 --> 00:27:34.000]  上上留心去倚靠聖靈
[00:27:34.000 --> 00:27:37.000]  上上留心去聽從它
[00:27:37.000 --> 00:27:40.000]  你就得著重生
[00:27:40.000 --> 00:27:43.000]  和豐盛的生命
[00:27:43.000 --> 00:27:45.000]  我們一起祈禱

