
[00:00:00.000 --> 00:00:03.680]  今天講這個題目對我來說是相當重要的
[00:32:38.480 --> 00:32:39.360]  因為我高於你
[00:32:39.360 --> 00:32:40.640]  這樣就有得爭辯了
[00:32:40.640 --> 00:32:43.000]  所以我的看法就是說
[00:32:43.000 --> 00:32:44.720]  我們認為她和每一個信徒
[00:32:44.720 --> 00:32:46.640]  在本質上並沒有分別
[00:32:46.640 --> 00:32:47.640]  所以本質上就是說
[00:32:47.640 --> 00:32:48.880]  在神的救恩
[00:32:48.880 --> 00:32:51.080]  在耶穌基督三位一體的神的面前
[00:32:51.080 --> 00:32:53.400]  地位是沒有分別的
[00:32:53.400 --> 00:32:55.520]  她是蒙大恩的女子
[00:32:55.520 --> 00:32:57.280]  好像其他的使徒有時
[00:32:57.280 --> 00:33:00.600]  她有機會和耶穌親眼的接觸
[00:33:00.600 --> 00:33:01.520]  親眼的見過
[00:33:01.520 --> 00:33:03.000]  親手的摸過
[00:33:03.000 --> 00:33:05.880]  這些是她特別的恩典
[00:33:05.880 --> 00:33:06.480]  這些特別的恩典
[00:33:06.480 --> 00:33:08.880]  但是這些恩典不足以令到她
[00:33:08.880 --> 00:33:10.320]  和我們每一個信徒
[00:33:10.320 --> 00:33:12.600]  在耶穌基督的救恩面前有
[00:33:12.600 --> 00:33:14.960]  本質上的分別
[00:33:14.960 --> 00:33:17.560]  特別不會有本質上分別到的地步
[00:33:17.560 --> 00:33:20.400]  令到她有這種這樣的受敬拜
[00:33:20.400 --> 00:33:21.240]  可以代求
[00:33:21.240 --> 00:33:22.400]  留了個籃球字
[00:33:22.400 --> 00:33:23.560]  可以代求
[00:33:23.560 --> 00:33:25.320]  和可以施恩典
[00:33:25.320 --> 00:33:28.920]  這些這樣的質素
[00:33:28.920 --> 00:33:31.920]  其實瑪麗亞或者任何一個聖人
[00:33:31.920 --> 00:33:34.400]  都沒有這種地位
[00:33:34.400 --> 00:33:36.880]  有人一書第二章那裡說到說
[00:33:36.880 --> 00:33:39.000]  是第二章第一節那裡說到說
[00:33:39.000 --> 00:33:40.880]  如果有人犯罪
[00:33:40.880 --> 00:33:43.360]  在庫那裡有一位宗保
[00:33:43.360 --> 00:33:44.560]  只有一位的宗保
[00:33:44.560 --> 00:33:45.840]  就是那二者
[00:33:45.840 --> 00:33:47.320]  耶穌基督
[00:33:47.320 --> 00:33:48.520]  宗保只有一位
[00:33:48.520 --> 00:33:49.880]  就是耶穌基督
[00:33:49.880 --> 00:33:52.160]  我們不相信需要有些女宗保
[00:33:52.160 --> 00:33:53.400]  其他宗保
[00:33:53.400 --> 00:33:54.400]  次要宗保
[00:33:54.400 --> 00:33:55.360]  沒有那麼多的了
[00:33:55.360 --> 00:33:56.880]  耶穌一個就夠
[00:33:56.880 --> 00:33:58.400]  耶穌在世上的時候
[00:33:58.400 --> 00:34:01.000]  經歷我們所有經歷的
[00:34:01.000 --> 00:34:03.160]  接受我們所經歷過的
[00:34:03.160 --> 00:34:05.200]  試探痛苦
[00:34:05.200 --> 00:34:06.800]  勝過
[00:34:06.800 --> 00:34:09.000]  祂藉著死
[00:34:09.000 --> 00:34:11.680]  滅絕撒旦死亡的權勢
[00:34:11.680 --> 00:34:13.040]  藉著復活
[00:34:13.040 --> 00:34:14.640]  將永恆的生命帶給我們
[00:34:14.640 --> 00:34:16.120]  夠了
[00:34:16.120 --> 00:34:17.560]  耶穌就夠了
[00:34:17.560 --> 00:34:18.400]  瑪麗亞
[00:34:18.400 --> 00:34:19.320]  其他聖人
[00:34:19.320 --> 00:34:20.600]  不需要
[00:34:20.600 --> 00:34:22.120]  所以再加上
[00:34:22.120 --> 00:34:23.200]  其他那些
[00:34:23.200 --> 00:34:24.200]  沒有聖經
[00:34:24.200 --> 00:34:27.040]  任何聖經根據關於瑪麗亞
[00:34:27.040 --> 00:34:28.480]  的附會的說法
[00:34:28.480 --> 00:34:31.520]  譬如她沒有原罪
[00:34:31.520 --> 00:34:34.360]  或者她有永恆的童貞
[00:34:34.360 --> 00:34:35.840]  就是說她以後
[00:34:35.840 --> 00:34:37.360]  雖然結婚生子一大
[00:34:37.360 --> 00:34:39.200]  但她仍然保持童貞
[00:34:39.200 --> 00:34:41.160]  或者她肉身升天
[00:34:41.160 --> 00:34:43.680]  這些全部沒有聖經的根據
[00:34:43.680 --> 00:34:45.800]  加上這些信仰的話
[00:34:45.800 --> 00:34:46.720]  我覺得
[00:34:46.720 --> 00:34:48.320]  我們要下一個立場
[00:34:48.320 --> 00:34:49.400]  就是
[00:34:49.400 --> 00:34:51.800]  君派是絕對反對天主教
[00:34:51.800 --> 00:34:54.960]  對瑪麗亞這種信仰
[00:34:54.960 --> 00:34:57.400]  基督徒不會贊成
[00:34:57.400 --> 00:35:00.040]  信徒會向瑪麗亞祈禱
[00:35:00.040 --> 00:35:01.440]  祈求
[00:35:01.440 --> 00:35:02.640]  做宗保
[00:35:02.640 --> 00:35:03.680]  敬拜
[00:35:03.680 --> 00:35:05.320]  不可以
[00:35:05.320 --> 00:35:06.520]  聖人包括在內
[00:35:06.520 --> 00:35:07.040]  都不可以
[00:35:07.040 --> 00:35:08.320]  因為我們不需要
[00:35:08.320 --> 00:35:10.600]  聖經也沒有任何這樣的教訓
[00:35:10.600 --> 00:35:12.320]  如果瑪麗亞都不行
[00:35:12.320 --> 00:35:13.600]  這麼厲害都不行
[00:35:13.600 --> 00:35:15.800]  其他聖徒就不用說了
[00:35:15.800 --> 00:35:18.040]  其他聖徒就放在一邊
[00:35:18.040 --> 00:35:19.880]  這是我們第二個
[00:35:19.880 --> 00:35:22.360]  關於瑪麗亞觀念的立場
[00:35:22.360 --> 00:35:23.760]  第三
[00:35:23.760 --> 00:35:28.360]  講到教會以什麼做權威
[00:35:28.360 --> 00:35:31.800]  就是討論到對聖經的觀念
[00:35:31.800 --> 00:35:34.680]  聖經的觀念
[00:35:34.680 --> 00:35:38.800]  先交代一下背景
[00:35:38.800 --> 00:35:42.480]  天主教一直當然是相信聖經
[00:35:42.480 --> 00:35:43.480]  但是
[00:35:43.480 --> 00:35:47.360]  天主教在教會信仰的權威裡面
[00:35:47.360 --> 00:35:50.840]  有三樣權威並立
[00:35:50.840 --> 00:35:51.520]  第一
[00:35:51.520 --> 00:35:53.520]  是他們的傳統
[00:35:53.520 --> 00:35:54.920]  傳統包括了
[00:35:54.920 --> 00:35:57.520]  那些古教父的作品
[00:35:57.520 --> 00:35:58.600]  和那些
[00:35:58.600 --> 00:35:59.600]  即是
[00:35:59.600 --> 00:36:00.760]  或者是
[00:36:01.360 --> 00:36:03.040]  即是按立了
[00:36:03.040 --> 00:36:05.200]  追封了的聖人
[00:36:05.200 --> 00:36:09.040]  他們那些言行和說法
[00:36:09.040 --> 00:36:10.800]  這是教會的傳統
[00:36:10.800 --> 00:36:11.560]  第二
[00:36:11.560 --> 00:36:15.000]  現今當時教會活著的聲音
[00:36:15.000 --> 00:36:15.840]  即是講到
[00:36:15.840 --> 00:36:18.640]  教宗和他的主教團
[00:36:18.640 --> 00:36:21.160]  所頒下的那些領譽
[00:36:21.160 --> 00:36:23.600]  或者是那些文獻
[00:36:23.600 --> 00:36:24.480]  第三
[00:36:24.480 --> 00:36:25.440]  聖經
[00:36:25.440 --> 00:36:26.640]  這三樣
[00:36:26.640 --> 00:36:28.040]  是並立
[00:36:28.040 --> 00:36:29.440]  是教會的三
[00:36:29.440 --> 00:36:34.280]  天主教會裡面的三個權威
[00:36:34.280 --> 00:36:36.440]  所以呢
[00:36:36.440 --> 00:36:40.920]  天主教會不是否定聖經
[00:36:40.920 --> 00:36:42.280]  絕對不可以這樣說
[00:36:42.280 --> 00:36:43.280]  但是
[00:36:43.280 --> 00:36:47.200]  在具體日常生活裡面
[00:36:47.200 --> 00:36:50.920]  就會因為它有三個同樣這麼重要的傳統
[00:36:50.920 --> 00:36:52.360]  而這些傳統
[00:36:52.360 --> 00:36:53.600]  是很多時候
[00:36:53.600 --> 00:36:54.520]  更加具體的
[00:36:54.520 --> 00:36:56.000]  尤其是那個的
[00:36:56.000 --> 00:36:57.520]  當時的教宗
[00:36:57.520 --> 00:36:59.440]  和那些的領譽
[00:36:59.440 --> 00:37:03.240]  就更加具體實際的指導生活的話
[00:37:03.240 --> 00:37:05.320]  所以在他的日常生活裡面
[00:37:05.320 --> 00:37:06.640]  事實上
[00:37:06.640 --> 00:37:09.400]  天主教會的人士一般
[00:37:09.400 --> 00:37:11.400]  是較為忽略聖經
[00:37:11.400 --> 00:37:13.920]  這個我們不能夠否認的事實
[00:37:13.920 --> 00:37:15.400]  尤其是
[00:37:15.400 --> 00:37:16.360]  一直以來
[00:37:16.360 --> 00:37:18.320]  在中世紀一直以來
[00:37:18.320 --> 00:37:20.960]  聖經都是用拉丁文
[00:37:20.960 --> 00:37:22.760]  來書寫
[00:37:22.760 --> 00:37:24.840]  在崇拜
[00:37:24.840 --> 00:37:25.920]  或者是彌撒裡面
[00:37:25.920 --> 00:37:27.720]  用拉丁文來閱讀
[00:37:27.720 --> 00:37:29.600]  所以一般的平民百姓
[00:37:29.600 --> 00:37:31.480]  是根本聽不明白的
[00:37:31.480 --> 00:37:32.880]  也都沒有資格去讀
[00:37:32.880 --> 00:37:34.160]  因為他看不懂
[00:37:34.160 --> 00:37:35.240]  這些拉丁文
[00:37:35.240 --> 00:37:37.200]  所以大家記得在中介改革的時候
[00:37:37.200 --> 00:37:38.400]  馬丁路德那麼緊張
[00:37:38.400 --> 00:37:39.800]  他亡得那麼緊要
[00:37:39.800 --> 00:37:40.560]  命都快沒了
[00:37:40.560 --> 00:37:41.880]  還要翻譯聖經
[00:37:41.880 --> 00:37:44.440]  成為當時口語化的德文
[00:37:44.440 --> 00:37:45.760]  原因就是這樣
[00:37:45.760 --> 00:37:46.880]  他要拆開
[00:37:46.880 --> 00:37:48.800]  這個拉丁文不可讀的
[00:37:48.800 --> 00:37:50.880]  這種這樣的
[00:37:50.880 --> 00:37:52.000]  的
[00:37:52.000 --> 00:37:52.840]  枷鎖
[00:37:52.840 --> 00:37:55.120]  然後將聖經給所有
[00:37:55.120 --> 00:37:56.840]  能夠認識字的
[00:37:56.840 --> 00:37:57.360]  或者
[00:37:57.360 --> 00:37:58.160]  懂得聽
[00:37:58.160 --> 00:37:59.200]  懂得說的人
[00:37:59.200 --> 00:38:00.760]  以至他可以直接
[00:38:00.760 --> 00:38:01.680]  和神
[00:38:01.680 --> 00:38:02.360]  可以
[00:38:02.360 --> 00:38:03.360]  發生一個
[00:38:03.360 --> 00:38:05.040]  個人的關係
[00:38:05.040 --> 00:38:06.320]  所以你看見
[00:38:06.320 --> 00:38:09.560]  那個聖經是一直在天主教教會裡面
[00:38:09.560 --> 00:38:11.040]  是鉗制著
[00:38:11.040 --> 00:38:11.720]  是
[00:38:11.720 --> 00:38:14.040]  實際上在信徒的生活當中
[00:38:14.040 --> 00:38:18.400]  沒有發揮到那個最重要的權威的角色
[00:38:18.400 --> 00:38:19.120]  雖然
[00:38:19.120 --> 00:38:21.640]  他也是其中一個的權威
[00:38:21.640 --> 00:38:23.200]  那麼
[00:38:23.200 --> 00:38:25.520]  另外一方面
[00:38:25.520 --> 00:38:28.440]  天主教會也有這樣的傾向
[00:38:28.440 --> 00:38:29.360]  就是
[00:38:29.360 --> 00:38:31.360]  因為他覺得所謂正典
[00:38:31.360 --> 00:38:31.920]  抄錯了
[00:38:31.920 --> 00:38:32.840]  不是正經
[00:38:32.840 --> 00:38:34.560]  正典
[00:38:34.560 --> 00:38:35.600]  正典
[00:38:35.600 --> 00:38:36.000]  就是說
[00:38:36.000 --> 00:38:36.760]  究竟
[00:38:36.760 --> 00:38:37.800]  新約
[00:38:37.800 --> 00:38:39.520]  哪幾卷書
[00:38:39.520 --> 00:38:41.080]  才是
[00:38:41.080 --> 00:38:43.080]  神的啟示呢?
[00:38:43.080 --> 00:38:44.400]  那麼天主教會呢
[00:38:44.400 --> 00:38:45.880]  宣稱說因為
[00:38:45.880 --> 00:38:48.560]  最後決定這幾卷書
[00:38:48.560 --> 00:38:50.520]  哪幾卷書才是神的啟示呢?
[00:38:50.520 --> 00:38:52.320]  都是透過教會
[00:38:52.320 --> 00:38:54.080]  和教會的會議
[00:38:54.080 --> 00:38:56.320]  或者是教會的
[00:38:56.320 --> 00:38:58.080]  領袖
[00:38:58.080 --> 00:38:59.920]  來慢慢慢慢決定的
[00:38:59.920 --> 00:39:01.000]  所以其實
[00:39:01.000 --> 00:39:03.560]  在一個隱含意義上來說
[00:39:03.560 --> 00:39:05.760]  聖經之所以成聖經
[00:39:05.760 --> 00:39:09.760]  都是教會判斷說他是聖經
[00:39:09.760 --> 00:39:11.120]  你聽得出那個重點
[00:39:11.120 --> 00:39:15.800]  所以其實教會是有一個最後的終審權
[00:39:15.800 --> 00:39:17.200]  在歷史上有一個終審權
[00:39:17.200 --> 00:39:18.760]  對聖經有終審權
[00:39:18.760 --> 00:39:20.040]  所以
[00:39:20.040 --> 00:39:22.360]  教會的地位實質上
[00:39:22.360 --> 00:39:23.360]  權威上
[00:39:23.360 --> 00:39:24.440]  是高於聖經的
[00:39:24.440 --> 00:39:25.400]  雖然聖經
[00:39:25.400 --> 00:39:27.400]  都是神的啟示
[00:39:27.400 --> 00:39:28.960]  好了
[00:39:28.960 --> 00:39:30.320]  那麼我們又看看
[00:39:30.320 --> 00:39:34.000]  在過去這半個世紀以來
[00:39:34.000 --> 00:39:36.000]  新的改變
[00:39:36.000 --> 00:39:39.320]  如果我們要回顧
[00:39:39.320 --> 00:39:40.920]  從二十世紀初
[00:39:40.920 --> 00:39:43.240]  一直發展到現在
[00:39:43.240 --> 00:39:44.960]  天主教對聖經的態度
[00:39:44.960 --> 00:39:46.960]  我們可以說這是其中一個
[00:39:46.960 --> 00:39:48.960]  最大的改變
[00:39:49.440 --> 00:39:50.920]  最大的改變
[00:39:50.920 --> 00:39:53.720]  他們對聖經的重新重視
[00:39:53.720 --> 00:39:55.720]  是不可以否定的事實
[00:39:55.720 --> 00:39:59.400]  在歷史上
[00:39:59.400 --> 00:40:00.640]  我們看到
[00:40:00.640 --> 00:40:03.960]  天主教會尤其是在這個繁衍之後
[00:40:03.960 --> 00:40:05.640]  是大量的
[00:40:05.640 --> 00:40:06.560]  花人力
[00:40:06.560 --> 00:40:07.320]  物力
[00:40:07.320 --> 00:40:12.160]  去翻譯聖經成為各個地方的語言
[00:40:12.160 --> 00:40:16.160]  好像我們基督教會一直所做的一樣
[00:40:16.160 --> 00:40:17.160]  我們看看好像
[00:40:17.160 --> 00:40:19.040]  司高聖經
[00:40:19.040 --> 00:40:21.040]  在學術的立場來說
[00:40:21.040 --> 00:40:23.040]  天主教的司高聖經
[00:40:23.040 --> 00:40:25.040]  翻譯得相當好的
[00:40:25.040 --> 00:40:27.040]  這個沒有偏袒
[00:40:27.040 --> 00:40:29.040]  或者是價值的批評
[00:40:29.040 --> 00:40:31.040]  在學術的立場來說
[00:40:31.040 --> 00:40:33.040]  他的翻譯要準確
[00:40:33.040 --> 00:40:35.040]  原文的參考
[00:40:35.040 --> 00:40:37.040]  對文法的了解
[00:40:37.040 --> 00:40:39.040]  甚至中文的運用
[00:40:39.040 --> 00:40:41.040]  都是一流
[00:40:41.040 --> 00:40:43.040]  我們可以承認
[00:40:43.040 --> 00:40:45.040]  當然他用很多的字眼我們不習慣
[00:40:45.040 --> 00:40:47.040]  那些字類是天主教他們的字類
[00:40:47.040 --> 00:40:49.040]  他們用他們的名詞
[00:40:49.040 --> 00:40:51.040]  這是另一個問題
[00:40:51.040 --> 00:40:53.040]  但是以學術的角度來說
[00:40:53.040 --> 00:40:55.040]  司高聖經是翻譯得準確的
[00:40:55.040 --> 00:40:57.040]  你不要以為天主教的翻譯一定是錯的
[00:40:57.040 --> 00:40:59.040]  不是的,是很準確的
[00:40:59.040 --> 00:41:01.040]  在這個翻譯這麼準確的背後當然有很多的學術
[00:41:01.040 --> 00:41:03.040]  有很多天主教的學者
[00:41:03.040 --> 00:41:05.040]  下了很多功夫在這裡
[00:41:05.040 --> 00:41:07.040]  事實上我們發覺在近這半個世紀裡面
[00:41:07.040 --> 00:41:11.040]  出了很多很重要的天主教的聖經學者
[00:41:11.040 --> 00:41:15.040]  而他們的學術地位是無可置疑的
[00:41:15.040 --> 00:41:17.040]  他們也是
[00:41:17.040 --> 00:41:21.040]  天主教花了很多的錢來印製很多的聖經
[00:41:21.040 --> 00:41:24.040]  以至現在你去到天主教的書局裡面
[00:41:24.040 --> 00:41:27.040]  聖經是其中一個隨手可得
[00:41:27.040 --> 00:41:29.040]  並且是很重要的
[00:41:29.040 --> 00:41:31.040]  甚至有很多的解經書出來了
[00:41:31.040 --> 00:41:34.040]  都是天主教的學者所寫的解經書
[00:41:34.040 --> 00:41:36.040]  這個我們要承認的事實
[00:41:36.040 --> 00:41:38.040]  另外一方面
[00:41:38.040 --> 00:41:41.040]  因為這個聖經的普及
[00:41:41.040 --> 00:41:43.040]  翻譯、推廣
[00:41:43.040 --> 00:41:45.040]  和印製
[00:41:45.040 --> 00:41:47.040]  在日常生活上
[00:41:47.040 --> 00:41:52.040]  自然而然天主教徒接觸聖經的機會是多了
[00:41:52.040 --> 00:41:56.040]  也就是聖經在日常生活裡面是開放了
[00:41:56.040 --> 00:41:59.040]  這個我們說是具體
[00:41:59.040 --> 00:42:04.040]  天主教徒的生活上的一種表現
[00:42:04.040 --> 00:42:06.040]  正如剛才我們說的
[00:42:06.040 --> 00:42:08.040]  雖然一路以來千多年來
[00:42:08.040 --> 00:42:10.040]  中世紀的天主教會
[00:42:10.040 --> 00:42:11.040]  都是說聖經是權威
[00:42:11.040 --> 00:42:13.040]  但是在實際生活上
[00:42:13.040 --> 00:42:14.040]  信徒是沒有看到的
[00:42:14.040 --> 00:42:15.040]  大部分信徒是看不到的
[00:42:15.040 --> 00:42:17.040]  是少數人的專利品
[00:42:17.040 --> 00:42:18.040]  和他們不重視
[00:42:18.040 --> 00:42:20.040]  現在正好相反
[00:42:20.040 --> 00:42:22.040]  他們在日常生活上
[00:42:22.040 --> 00:42:24.040]  是重視了聖經
[00:42:24.040 --> 00:42:26.040]  我們說是有應用的
[00:42:26.040 --> 00:42:28.040]  人家有機會接觸的多了很多
[00:42:28.040 --> 00:42:29.040]  你只要想就有得看了
[00:42:29.040 --> 00:42:32.040]  但是我們也不能夠忘記一件事
[00:42:32.040 --> 00:42:34.040]  在官方的立場上
[00:42:34.040 --> 00:42:38.040]  接著我引用這段翻譯的文獻
[00:42:38.040 --> 00:42:40.040]  就說到在官方立場上
[00:42:40.040 --> 00:42:45.040]  似乎仍然沒有改變一貫的看法
[00:42:45.040 --> 00:42:47.040]  這段話是這樣說的
[00:42:47.040 --> 00:42:50.040]  因此神聖的傳統
[00:42:50.040 --> 00:42:54.040]  聖經和教會私教的權威
[00:42:54.040 --> 00:42:56.040]  剛才我說的這三方面
[00:42:56.040 --> 00:42:59.040]  按著神最聰明的計劃
[00:42:59.040 --> 00:43:03.040]  顯明地連接結合在一起
[00:43:03.040 --> 00:43:09.040]  就是說它的權威仍然是321的權威
[00:43:09.040 --> 00:43:14.040]  以至三者中沒有一個能脫離其他而獨立
[00:43:14.040 --> 00:43:16.040]  而在一位聖靈的工作下
[00:43:16.040 --> 00:43:22.040]  他們共同和各自有效地協助救贖靈魂的工作
[00:43:22.040 --> 00:43:23.040]  所以從這一點來說
[00:43:23.040 --> 00:43:29.040]  反而並沒有任何在這方面的進展和改變
[00:43:29.040 --> 00:43:33.040]  另外一方面從一個學術的立場來說
[00:43:33.040 --> 00:43:34.040]  剛才說的
[00:43:34.040 --> 00:43:36.040]  如果你要問我
[00:43:36.040 --> 00:43:38.040]  看解經書來說
[00:43:38.040 --> 00:43:40.040]  很多時候不是全部
[00:43:40.040 --> 00:43:42.040]  當然有例外的
[00:43:42.040 --> 00:43:44.040]  但大部分情況來說
[00:43:44.040 --> 00:43:48.040]  很多天主教的聖經學者的立場
[00:43:48.040 --> 00:43:53.040]  比較一些我們基督教新教的自由派的立場
[00:43:53.040 --> 00:43:55.040]  更加接近寬恩派
[00:43:55.040 --> 00:43:56.040]  為什麼呢
[00:43:56.040 --> 00:43:59.040]  可能因為它有天主教的傳統
[00:43:59.040 --> 00:44:04.040]  所以它是新極激進極都不敢亂來
[00:44:04.040 --> 00:44:08.040]  因為它出的書有幾個字
[00:44:08.040 --> 00:44:09.040]  有幾個拉丁文
[00:44:09.040 --> 00:44:12.040]  就是要由羅馬教廷批准這本書是對的
[00:44:12.040 --> 00:44:13.040]  不是異端
[00:44:13.040 --> 00:44:17.040]  所以它有那種緊守性
[00:44:17.040 --> 00:44:19.040]  還有它研究的時候
[00:44:19.040 --> 00:44:25.040]  可能有種保守的傾向
[00:44:25.040 --> 00:44:30.040]  於是它對聖經的批判就不會那麼極端
[00:44:31.040 --> 00:44:34.040]  因為作為天主教學者
[00:44:34.040 --> 00:44:36.040]  它屬於天主教的教派裏面
[00:44:36.040 --> 00:44:40.040]  在教會裏面它要服膺教會的領域
[00:44:40.040 --> 00:44:46.040]  而領域說聖經教會和傳統三個都是權威
[00:44:46.040 --> 00:44:48.040]  你不可以質疑這個權威
[00:44:48.040 --> 00:44:51.040]  它一方面不質疑教宗的權威
[00:44:51.040 --> 00:44:53.040]  但另一方面它不可以質疑聖經的權威
[00:44:53.040 --> 00:44:55.040]  所以它解聖經的時候
[00:44:55.040 --> 00:44:56.040]  它怎樣都不敢下手
[00:44:56.040 --> 00:44:59.040]  好像有些新派神學家那樣亂拆亂割
[00:44:59.040 --> 00:45:02.040]  花里錄五顏六色
[00:45:02.040 --> 00:45:04.040]  那些Jesus Seminar那些
[00:45:04.040 --> 00:45:05.040]  大家聽過這些
[00:45:05.040 --> 00:45:07.040]  它將耶穌的生平割
[00:45:07.040 --> 00:45:09.040]  然後大家舉手決定
[00:45:09.040 --> 00:45:10.040]  這句是耶穌說的
[00:45:10.040 --> 00:45:11.040]  這句一定不是耶穌說的
[00:45:11.040 --> 00:45:13.040]  這句可能是耶穌說過的
[00:45:13.040 --> 00:45:14.040]  不過現在記錯了
[00:45:14.040 --> 00:45:15.040]  不同的顏色一直印
[00:45:15.040 --> 00:45:16.040]  遲些就會看到
[00:45:16.040 --> 00:45:18.040]  幾種顏色的
[00:45:18.040 --> 00:45:20.040]  你想知道真是耶穌說的那幾句
[00:45:20.040 --> 00:45:21.040]  看哪種顏色
[00:45:21.040 --> 00:45:24.040]  如果想知道初期教會的附會的說法
[00:45:24.040 --> 00:45:25.040]  看哪種顏色
[00:45:25.040 --> 00:45:27.040]  那將四福音重新編過
[00:45:27.040 --> 00:45:31.040]  天主教的教會裏面的學者
[00:45:31.040 --> 00:45:32.040]  做不出這些東西
[00:45:32.040 --> 00:45:33.040]  因為他這樣做的時候
[00:45:33.040 --> 00:45:37.040]  對於他在教會裏面的立場和地位
[00:45:37.040 --> 00:45:38.040]  和教會裏面的壓力
[00:45:38.040 --> 00:45:40.040]  他不能夠隨便這樣做
[00:45:40.040 --> 00:45:43.040]  所以變成有個好處
[00:45:43.040 --> 00:45:45.040]  當他打開聖經的時候
[00:45:45.040 --> 00:45:47.040]  他先當他是權威來看
[00:45:47.040 --> 00:45:48.040]  盡量去解
[00:45:48.040 --> 00:45:49.040]  所以雖然他
[00:45:49.040 --> 00:45:51.040]  當然從學術或者他自己的研究
[00:45:51.040 --> 00:45:53.040]  或者創作的立場裏面
[00:45:53.040 --> 00:45:55.040]  都有他自己的一些質疑
[00:45:55.040 --> 00:45:56.040]  或者怎樣
[00:45:56.040 --> 00:45:57.040]  這個不緊要
[00:45:57.040 --> 00:45:58.040]  在學術上你可以提出疑問
[00:45:58.040 --> 00:46:00.040]  但是在心態上
[00:46:00.040 --> 00:46:04.040]  他比較很多所謂現在新派的基督教
[00:46:04.040 --> 00:46:05.040]  聖經學者
[00:46:05.040 --> 00:46:09.040]  是來得更加穩陣保守和尊重
[00:46:09.040 --> 00:46:10.040]  很多時候
[00:46:10.040 --> 00:46:11.040]  我看
[00:46:11.040 --> 00:46:12.040]  這是我自己很個人
[00:46:12.040 --> 00:46:15.040]  看天主教的解經書裏面
[00:46:15.040 --> 00:46:16.040]  都有這樣的感覺
[00:46:16.040 --> 00:46:18.040]  當然不是指本本都是這樣
[00:46:18.040 --> 00:46:19.040]  不過這個你可以
[00:46:19.040 --> 00:46:22.040]  有時間你可以慢慢研究一下
[00:46:22.040 --> 00:46:25.040]  這個是聖經研究方面的看法
[00:46:25.040 --> 00:46:26.040]  好了
[00:46:26.040 --> 00:46:28.040]  究竟夫人派的立場
[00:46:28.040 --> 00:46:31.040]  在這個聖經作為權威的問題上
[00:46:31.040 --> 00:46:33.040]  怎樣看呢
[00:46:33.040 --> 00:46:35.040]  我想提出三點
[00:46:35.040 --> 00:46:37.040]  第一
[00:46:37.040 --> 00:46:39.040]  在近年
[00:46:39.040 --> 00:46:41.040]  在近這個世紀裏面
[00:46:41.040 --> 00:46:44.040]  天主教學者對於聖經的研究
[00:46:44.040 --> 00:46:47.040]  這種這樣的增加
[00:46:47.040 --> 00:46:48.040]  深度
[00:46:48.040 --> 00:46:50.040]  和聖經的發行
[00:46:50.040 --> 00:46:54.040]  我覺得是值得我們高興鼓勵的
[00:46:54.040 --> 00:46:56.040]  亦都我覺得
[00:46:56.040 --> 00:46:58.040]  在適當的參考裏面
[00:46:58.040 --> 00:47:01.040]  我們可以用他們的作品
[00:47:01.040 --> 00:47:06.040]  如果他們的作品對聖經有尊重的話
[00:47:06.040 --> 00:47:07.040]  我相信
[00:47:07.040 --> 00:47:09.040]  雖然是天主教學者的作品
[00:47:09.040 --> 00:47:12.040]  你都值得去參考
[00:47:12.040 --> 00:47:14.040]  這個我相信你看很多
[00:47:14.040 --> 00:47:17.040]  比較有份量的中文的解經書
[00:47:17.040 --> 00:47:19.040]  在我們華人教會裏面
[00:47:19.040 --> 00:47:21.040]  在夫人派裏面已經有這樣的情況
[00:47:21.040 --> 00:47:25.040]  你看天道的新舊約的聖經主飾
[00:47:25.040 --> 00:47:27.040]  你看新約的主飾
[00:47:27.040 --> 00:47:29.040]  一些學者是大家都很尊重的學者
[00:47:29.040 --> 00:47:32.040]  可能你不知道而已
[00:47:32.040 --> 00:47:34.040]  他所引用的書裏面
[00:47:34.040 --> 00:47:36.040]  差不多有一大部分是基督教
[00:47:36.040 --> 00:47:37.040]  亦都有很多是天主教
[00:47:37.040 --> 00:47:39.040]  在他的用法裏面
[00:47:39.040 --> 00:47:42.040]  只求學術上的準確和合理
[00:47:42.040 --> 00:47:44.040]  和對聖經的尊重
[00:47:44.040 --> 00:47:46.040]  無論天主教還是基督教
[00:47:46.040 --> 00:47:49.040]  都可以在這個問題上有他的貢獻
[00:47:49.040 --> 00:47:51.040]  我們不能派是派聖道的地步
[00:47:51.040 --> 00:47:52.040]  這本書不能碰
[00:47:52.040 --> 00:47:53.040]  一看名字
[00:47:53.040 --> 00:47:54.040]  原來是天主教的
[00:47:54.040 --> 00:47:55.040]  丟掉它
[00:47:55.040 --> 00:47:57.040]  不是的,那很浪費
[00:47:57.040 --> 00:47:59.040]  第二
[00:47:59.040 --> 00:48:01.040]  雖然
[00:48:01.040 --> 00:48:04.040]  我們要承認和一定要記住
[00:48:04.040 --> 00:48:06.040]  在官方的立場上
[00:48:06.040 --> 00:48:11.040]  天主教仍然對聖經的獨有權威
[00:48:11.040 --> 00:48:14.040]  大家知道聖經是唯獨聖經
[00:48:14.040 --> 00:48:16.040]  是當時
[00:48:16.040 --> 00:48:19.040]  改革運動裏面一個很重要的口號
[00:48:19.040 --> 00:48:20.040]  Sola Scriptura
[00:48:20.040 --> 00:48:22.040]  就是唯獨聖經
