
[00:00:00.000 --> 00:00:02.200]  彼得前書的第三章
[00:16:03.920 --> 00:16:07.920]  為什麼你可以有福?
[00:16:07.920 --> 00:16:10.920]  因為作為有信仰的
[00:16:10.920 --> 00:16:12.920]  有一個新的角度
[00:16:12.920 --> 00:16:14.920]  去看你人生的際遇
[00:16:14.920 --> 00:16:15.920]  人生的際遇就是
[00:16:15.920 --> 00:16:19.920]  神知道天上的賞賜
[00:16:19.920 --> 00:16:21.920]  雖然人間有不公平的事
[00:16:21.920 --> 00:16:23.920]  這不是阿Q
[00:16:23.920 --> 00:16:25.920]  因為有時候你所面對的困難
[00:16:25.920 --> 00:16:26.920]  你是沒辦法解決的
[00:16:26.920 --> 00:16:28.920]  因為對方這麼厲害
[00:16:28.920 --> 00:16:29.920]  他的權力是這樣
[00:16:29.920 --> 00:16:31.920]  或者他一直這樣針對你
[00:16:31.920 --> 00:16:33.920]  你是沒辦法的
[00:16:33.920 --> 00:16:35.920]  不過有幾樣東西
[00:16:35.920 --> 00:16:37.920]  聖經說你要留意
[00:16:37.920 --> 00:16:39.920]  那你就可以能夠面對
[00:16:39.920 --> 00:16:40.920]  第一樣
[00:16:40.920 --> 00:16:43.920]  你能不能夠知道天上的賞賜
[00:16:43.920 --> 00:16:45.920]  在你這件事上
[00:16:45.920 --> 00:16:48.920]  不過天上的賞賜當然很重要
[00:16:48.920 --> 00:16:50.920]  你回答兩個問題
[00:16:50.920 --> 00:16:54.920]  最近我自己的God Daughter
[00:16:54.920 --> 00:16:55.920]  是一個少年
[00:16:55.920 --> 00:16:56.920]  星期少年人
[00:16:56.920 --> 00:16:58.920]  她自己就在她的同學當中
[00:16:58.920 --> 00:17:01.920]  面對很大的衝擊
[00:17:01.920 --> 00:17:03.920]  同學以前是好朋友
[00:17:03.920 --> 00:17:05.920]  突然間就變成
[00:17:05.920 --> 00:17:07.920]  很多東西針對她
[00:17:07.920 --> 00:17:08.920]  她很不開心
[00:17:08.920 --> 00:17:10.920]  為什麼會這樣針對她
[00:17:10.920 --> 00:17:12.920]  我說如果有人針對你的時候
[00:17:12.920 --> 00:17:13.920]  你會覺得很不開心
[00:17:13.920 --> 00:17:14.920]  當然不開心
[00:17:14.920 --> 00:17:15.920]  我又沒做錯事
[00:17:15.920 --> 00:17:17.920]  我又沒攻擊她
[00:17:17.920 --> 00:17:18.920]  我又沒害她
[00:17:18.920 --> 00:17:20.920]  為什麼她要這樣害我
[00:17:20.920 --> 00:17:22.920]  為什麼這樣說我的壞話
[00:17:22.920 --> 00:17:23.920]  首先第一樣
[00:17:23.920 --> 00:17:25.920]  你不用覺得驚奇
[00:17:25.920 --> 00:17:27.920]  我記起前書第四章
[00:17:27.920 --> 00:17:29.920]  和第三章所說的話
[00:17:29.920 --> 00:17:31.920]  第一你不需要驚奇
[00:17:31.920 --> 00:17:32.920]  不一定你要做錯事
[00:17:32.920 --> 00:17:33.920]  別人才會生你的氣
[00:17:33.920 --> 00:17:34.920]  你明白嗎
[00:17:34.920 --> 00:17:35.920]  當有人不喜歡你的時候
[00:17:35.920 --> 00:17:37.920]  你千萬不要覺得奇怪
[00:17:37.920 --> 00:17:39.920]  因為不一定是你做錯事
[00:17:39.920 --> 00:17:41.920]  這個世界有些人沒做錯事
[00:17:41.920 --> 00:17:43.920]  別人都會不喜歡你
[00:17:43.920 --> 00:17:44.920]  我就和他說
[00:17:44.920 --> 00:17:46.920]  你看看耶穌就是
[00:17:46.920 --> 00:17:47.920]  耶穌沒做錯事
[00:17:47.920 --> 00:17:48.920]  耶穌是完美的
[00:17:48.920 --> 00:17:50.920]  很多人不喜歡他
[00:17:50.920 --> 00:17:55.920]  保羅努力犧牲他自己
[00:17:55.920 --> 00:17:57.920]  有哪樣是為了他自己
[00:17:57.920 --> 00:17:58.920]  很多人不喜歡他
[00:17:58.920 --> 00:17:59.920]  要殺他
[00:17:59.920 --> 00:18:01.920]  這個世界有人不喜歡你
[00:18:01.920 --> 00:18:03.920]  絕對你不要以為稀奇
[00:18:03.920 --> 00:18:04.920]  明白嗎
[00:18:04.920 --> 00:18:06.920]  不過我和他說
[00:18:06.920 --> 00:18:08.920]  他說我有兩個問題
[00:18:08.920 --> 00:18:09.920]  你要回答自己
[00:18:09.920 --> 00:18:10.920]  很重要
[00:18:10.920 --> 00:18:12.920]  那你就有天上的賞賜
[00:18:12.920 --> 00:18:13.920]  兩個問題
[00:18:13.920 --> 00:18:14.920]  第一
[00:18:14.920 --> 00:18:16.920]  你是不是真的沒做錯事
[00:18:16.920 --> 00:18:18.920]  當有人不喜歡你的時候
[00:18:18.920 --> 00:18:20.920]  攻擊你的時候
[00:18:20.920 --> 00:18:23.920]  你是不是真的行善而受苦
[00:18:23.920 --> 00:18:25.920]  還是你真的做錯了些事
[00:18:25.920 --> 00:18:27.920]  你要很誠實問自己
[00:18:27.920 --> 00:18:30.920]  很多時候我們一把火的時候
[00:18:30.920 --> 00:18:32.920]  人們這樣對我們的時候
[00:18:32.920 --> 00:18:33.920]  我們就說
[00:18:33.920 --> 00:18:34.920]  為什麼這麼差
[00:18:34.920 --> 00:18:35.920]  對我什麼
[00:18:35.920 --> 00:18:36.920]  我都沒做錯
[00:18:36.920 --> 00:18:37.920]  我都沒得罪他
[00:18:37.920 --> 00:18:39.920]  其實可能你還是做了些事
[00:18:39.920 --> 00:18:41.920]  令到人家不高興
[00:18:41.920 --> 00:18:44.920]  所以你真的要問清楚自己
[00:18:44.920 --> 00:18:46.920]  你不要經常覺得人家對不起你
[00:18:46.920 --> 00:18:48.920]  你自己有沒有不做
[00:18:48.920 --> 00:18:50.920]  你想得很清楚
[00:18:50.920 --> 00:18:51.920]  我真的沒有
[00:18:51.920 --> 00:18:52.920]  坦蕩蕩
[00:18:52.920 --> 00:18:54.920]  我心裏真的沒有
[00:18:54.920 --> 00:18:56.920]  良心很清楚
[00:18:56.920 --> 00:18:57.920]  我沒做錯事
[00:18:57.920 --> 00:18:59.920]  我沒對人家不好
[00:18:59.920 --> 00:19:02.920]  那你回答第二個問題
[00:19:02.920 --> 00:19:05.920]  就是你的表達是不是好些
[00:19:05.920 --> 00:19:07.920]  可以改善一些
[00:19:07.920 --> 00:19:09.920]  如果你比別人厲害
[00:19:09.920 --> 00:19:11.920]  人家妒忌你
[00:19:11.920 --> 00:19:12.920]  你勤力
[00:19:12.920 --> 00:19:14.920]  人家不喜歡你
[00:19:14.920 --> 00:19:16.920]  那時候你能不能夠表達得
[00:19:16.920 --> 00:19:18.920]  舊約大家都記得
[00:19:18.920 --> 00:19:20.920]  不要這麼陽好不好呢
[00:19:20.920 --> 00:19:24.920]  舊約大家都記得
[00:19:24.920 --> 00:19:26.920]  弱失是很完美的人
[00:19:26.920 --> 00:19:27.920]  是
[00:19:27.920 --> 00:19:29.920]  但我們都可以給他一點點的
[00:19:29.920 --> 00:19:31.920]  我們的意見
[00:19:31.920 --> 00:19:33.920]  弱失
[00:19:33.920 --> 00:19:35.920]  他爸爸亞國
[00:19:35.920 --> 00:19:39.920]  偏心他
[00:19:39.920 --> 00:19:41.920]  他的哥哥就妒忌他
[00:19:41.920 --> 00:19:43.920]  終於把他賣了去埃及
[00:19:43.920 --> 00:19:45.920]  說你很毒
[00:19:45.920 --> 00:19:47.920]  弱失就很無辜
[00:19:47.920 --> 00:19:49.920]  弱失是無辜的
[00:19:49.920 --> 00:19:51.920]  但他的哥哥這樣妒忌他
[00:19:51.920 --> 00:19:53.920]  因為他爸爸送了件彩衣給他
[00:19:53.920 --> 00:19:55.920]  很漂亮的衣服
[00:19:55.920 --> 00:19:57.920]  不過我們嚴格一點問
[00:19:57.920 --> 00:19:59.920]  就提議
[00:19:59.920 --> 00:20:01.920]  送了件彩衣給你
[00:20:01.920 --> 00:20:03.920]  但你都不用到處穿給哥哥看
[00:20:03.920 --> 00:20:05.920]  你懂得做一點
[00:20:05.920 --> 00:20:07.920]  好嗎
[00:20:07.920 --> 00:20:09.920]  到你認識女朋友才穿給他看
[00:20:09.920 --> 00:20:11.920]  你不用在哥哥面前走來走去
[00:20:11.920 --> 00:20:13.920]  這個你明白嗎
[00:20:13.920 --> 00:20:15.920]  那個表達
[00:20:15.920 --> 00:20:17.920]  你很勤力
[00:20:17.920 --> 00:20:19.920]  但你可不可以
[00:20:19.920 --> 00:20:21.920]  不是說那些人不做了
[00:20:21.920 --> 00:20:23.920]  那些人都放工了
[00:20:23.920 --> 00:20:25.920]  是這是很好的
[00:20:25.920 --> 00:20:27.920]  但你做的時候能不能夠
[00:20:27.920 --> 00:20:29.920]  圓滑一點讓那些不喜歡你的人
[00:20:29.920 --> 00:20:31.920]  能夠下台階呢
[00:20:31.920 --> 00:20:35.920]  就是你要問你自己
[00:20:35.920 --> 00:20:37.920]  可不可以再去改善
[00:20:37.920 --> 00:20:39.920]  你的表達
[00:20:39.920 --> 00:20:41.920]  如果你過了這兩個問題
[00:20:41.920 --> 00:20:43.920]  第一你真的知道自己沒有做錯
[00:20:43.920 --> 00:20:45.920]  然後你做到最好
[00:20:45.920 --> 00:20:47.920]  那些人仍然生你的氣
[00:20:47.920 --> 00:20:49.920]  有的時候你的心
[00:20:49.920 --> 00:20:51.920]  就安樂了
[00:20:51.920 --> 00:20:53.920]  你就知道我天上的賞賜
[00:20:53.920 --> 00:20:55.920]  是在這裏
[00:20:55.920 --> 00:20:57.920]  縱然有人仍然不喜歡你
[00:20:57.920 --> 00:20:59.920]  縱然有人
[00:20:59.920 --> 00:21:01.920]  令你很難受
[00:21:01.920 --> 00:21:03.920]  不過神知道
[00:21:03.920 --> 00:21:05.920]  這個神知道
[00:21:05.920 --> 00:21:07.920]  是一個很重要的
[00:21:07.920 --> 00:21:09.920]  聖經裏面所說的
[00:21:09.920 --> 00:21:11.920]  為義而受苦的話
[00:21:11.920 --> 00:21:13.920]  有天上的賞賜
[00:21:13.920 --> 00:21:15.920]  是大的
[00:21:15.920 --> 00:21:17.920]  這是第一個你給自己
[00:21:17.920 --> 00:21:19.920]  這種心裏的把握
[00:21:19.920 --> 00:21:23.920]  第二
[00:21:23.920 --> 00:21:25.920]  在現實的形勢上
[00:21:25.920 --> 00:21:27.920]  彼得繼續說
[00:21:27.920 --> 00:21:29.920]  彼得說
[00:21:29.920 --> 00:21:33.920]  不要怕人的恐嚇
[00:21:33.920 --> 00:21:35.920]  第十四節下半節
[00:21:35.920 --> 00:21:37.920]  也不要畏懼只要心裏尊基督為聖
[00:21:37.920 --> 00:21:39.920]  以他為主
[00:21:39.920 --> 00:21:41.920]  這句說話
[00:21:41.920 --> 00:21:43.920]  就好像
[00:21:43.920 --> 00:21:45.920]  沒有聽過
[00:21:45.920 --> 00:21:47.920]  彼得在這裏其實
[00:21:47.920 --> 00:21:49.920]  引用了以塞亞書第八章
[00:21:49.920 --> 00:21:51.920]  第十節
[00:21:51.920 --> 00:21:53.920]  第十二節
[00:21:53.920 --> 00:21:55.920]  和第十三節
[00:21:55.920 --> 00:21:57.920]  這裏你看到
[00:21:57.920 --> 00:21:59.920]  以塞亞書怎樣說
[00:21:59.920 --> 00:22:01.920]  以塞亞書說
[00:22:01.920 --> 00:22:03.920]  他們所怕的你們不要怕
[00:22:03.920 --> 00:22:05.920]  也不要畏懼
[00:22:05.920 --> 00:22:07.920]  你們要尊萬君之義和為聖
[00:22:07.920 --> 00:22:09.920]  你們應當怕的
[00:22:09.920 --> 00:22:11.920]  就是你們神
[00:22:11.920 --> 00:22:13.920]  神他就是你們所應該怕的
[00:22:13.920 --> 00:22:15.920]  也是你們應當畏懼的
[00:22:15.920 --> 00:22:17.920]  這裏剛才彼得說
[00:22:17.920 --> 00:22:19.920]  不要怕人的恐嚇
[00:22:19.920 --> 00:22:21.920]  如果你們
[00:22:21.920 --> 00:22:23.920]  不要怕他們
[00:22:23.920 --> 00:22:25.920]  但是要尊基督
[00:22:25.920 --> 00:22:27.920]  要敬畏神
[00:22:27.920 --> 00:22:29.920]  尊敬神自己
[00:22:29.920 --> 00:22:31.920]  以他為主
[00:22:31.920 --> 00:22:33.920]  萬君之義和為聖
[00:22:33.920 --> 00:22:35.920]  所以彼得是用了這個典故
[00:22:35.920 --> 00:22:37.920]  來說的
[00:22:37.920 --> 00:22:39.920]  為何要引用這個典故
[00:22:39.920 --> 00:22:41.920]  這麼詳細呢
[00:22:41.920 --> 00:22:43.920]  因為當中有些很重要的因素
[00:22:43.920 --> 00:22:45.920]  彼得那裏沒有說
[00:22:45.920 --> 00:22:47.920]  今天我們來看看
[00:22:47.920 --> 00:22:51.920]  以塞亞書第八章第十二節
[00:22:51.920 --> 00:22:53.920]  他們所怕的你們不要怕
[00:22:53.920 --> 00:22:55.920]  英文也譯得更好
[00:22:55.920 --> 00:22:59.920]  Do not fear what they fear
[00:22:59.920 --> 00:23:01.920]  就是不要怕他們所怕
[00:23:01.920 --> 00:23:03.920]  這裏說的是甚麼呢
[00:23:03.920 --> 00:23:05.920]  意思第一樣
[00:23:05.920 --> 00:23:07.920]  就是當有人要攻擊你
[00:23:07.920 --> 00:23:09.920]  你根本沒有做錯事
[00:23:09.920 --> 00:23:11.920]  為何要攻擊你呢
[00:23:11.920 --> 00:23:13.920]  聖經很有智慧的
[00:23:13.920 --> 00:23:15.920]  因為他們怕
[00:23:15.920 --> 00:23:17.920]  你會引起他們
[00:23:17.920 --> 00:23:19.920]  怕你所做的事
[00:23:19.920 --> 00:23:23.920]  會令他們暴露出來
[00:23:23.920 --> 00:23:25.920]  所以其實他們攻擊你的時候
[00:23:25.920 --> 00:23:27.920]  為何會突然攻擊你呢
[00:23:27.920 --> 00:23:29.920]  如果不是因為他們召妓你
[00:23:29.920 --> 00:23:31.920]  他們會怕你
[00:23:31.920 --> 00:23:33.920]  你令他們受到威脅的話
[00:23:33.920 --> 00:23:35.920]  他們不會攻擊你
[00:23:35.920 --> 00:23:37.920]  不過聖經很有意思的
[00:23:37.920 --> 00:23:39.920]  你做的時候有甚麼態度
[00:23:39.920 --> 00:23:41.920]  聖經說你的態度就是
[00:23:41.920 --> 00:23:43.920]  不要像他們那樣做
[00:23:43.920 --> 00:23:45.920]  如果你說
[00:23:45.920 --> 00:23:47.920]  他們就是這樣攻擊我
[00:23:47.920 --> 00:23:49.920]  我沒有理由攻擊你
[00:23:49.920 --> 00:23:51.920]  好,於是我報復
[00:23:51.920 --> 00:23:53.920]  我就要攻擊他們
[00:23:53.920 --> 00:23:55.920]  如果你是這樣做的時候
[00:23:55.920 --> 00:23:57.920]  聖經說你就是像他們那樣
[00:23:57.920 --> 00:23:59.920]  因為怕他們所以攻擊他們
[00:23:59.920 --> 00:24:01.920]  聖經說你不要像他們那樣怕
[00:24:01.920 --> 00:24:03.920]  他們怕
[00:24:03.920 --> 00:24:05.920]  所以我們說我們不是怕
[00:24:05.920 --> 00:24:07.920]  那你怕甚麼呢
[00:24:07.920 --> 00:24:09.920]  你怕就怕神吧
[00:24:09.920 --> 00:24:11.920]  將你那種恐懼
[00:24:11.920 --> 00:24:13.920]  那種敬畏對神來說
[00:24:13.920 --> 00:24:15.920]  就是轉向神對神的敬畏
[00:24:15.920 --> 00:24:19.920]  有人說一個人如果真正能夠敬畏神
[00:24:19.920 --> 00:24:21.920]  懂得怕神的人
[00:24:21.920 --> 00:24:23.920]  他是不會再怕任何事的
[00:24:23.920 --> 00:24:25.920]  不知道大家聽不聽得懂這句說話
[00:24:25.920 --> 00:24:27.920]  聽不懂你回去慢慢想
[00:24:27.920 --> 00:24:29.920]  這不是聖經說的
[00:24:29.920 --> 00:24:31.920]  有人說的
[00:24:31.920 --> 00:24:33.920]  但很有意思的
[00:24:33.920 --> 00:24:35.920]  真正能夠怕神的人
[00:24:35.920 --> 00:24:37.920]  是沒有東西再怕的
[00:24:37.920 --> 00:24:39.920]  不會再怕人的
[00:24:39.920 --> 00:24:41.920]  你可能會受苦但沒有人可以加害你
[00:24:41.920 --> 00:24:43.920]  因為你的心
[00:24:43.920 --> 00:24:45.920]  是對神清潔的
[00:24:45.920 --> 00:24:47.920]  清潔的良心
[00:24:47.920 --> 00:24:49.920]  這裡所說的
[00:24:49.920 --> 00:24:51.920]  心裡面是有無愧的良心
[00:24:51.920 --> 00:24:53.920]  你心裡面好像
[00:24:53.920 --> 00:24:55.920]  彼得的作品裡
[00:24:55.920 --> 00:24:57.920]  時常說的
[00:24:57.920 --> 00:24:59.920]  兩樣東西
[00:24:59.920 --> 00:25:01.920]  你的心
[00:25:01.920 --> 00:25:03.920]  你的人
[00:25:03.920 --> 00:25:05.920]  是無可指責的時候
[00:25:05.920 --> 00:25:07.920]  你在神面前
[00:25:07.920 --> 00:25:09.920]  是坦然無懼
[00:25:09.920 --> 00:25:11.920]  或者
[00:25:11.920 --> 00:25:13.920]  2019年我們帶著這兩個目標
[00:25:13.920 --> 00:25:15.920]  成為我們做人的原則
[00:25:15.920 --> 00:25:17.920]  當我們這樣的時候
[00:25:17.920 --> 00:25:19.920]  我們縱然有受苦
[00:25:19.920 --> 00:25:21.920]  縱然有人對我們不好
[00:25:21.920 --> 00:25:23.920]  縱然我們會受到攻擊
[00:25:23.920 --> 00:25:25.920]  但是
[00:25:25.920 --> 00:25:27.920]  如果我們能夠這樣的話
[00:25:27.920 --> 00:25:29.920]  這些是沒有人可以加害你的
[00:25:29.920 --> 00:25:31.920]  這個是聖經裡面提醒我們的
[00:25:31.920 --> 00:25:33.920]  所以在這裡
[00:25:33.920 --> 00:25:35.920]  我們要去學習
[00:25:35.920 --> 00:25:37.920]  第一
[00:25:37.920 --> 00:25:39.920]  我們不要像那些人那樣
[00:25:39.920 --> 00:25:41.920]  去報仇
[00:25:41.920 --> 00:25:43.920]  去回應
[00:25:43.920 --> 00:25:45.920]  不要像他們怕那樣
[00:25:45.920 --> 00:25:47.920]  第二
[00:25:47.920 --> 00:25:49.920]  我們的心裡面
[00:25:49.920 --> 00:25:51.920]  第十五節說
[00:25:51.920 --> 00:25:53.920]  以神耶穌基督為主
[00:25:53.920 --> 00:25:55.920]  尊敬神
[00:25:55.920 --> 00:25:57.920]  然後心裡面常作好一個
[00:25:57.920 --> 00:25:59.920]  準備心裡面的平安
[00:25:59.920 --> 00:26:01.920]  然後帶著盼望
[00:26:01.920 --> 00:26:03.920]  帶著盼望
[00:26:03.920 --> 00:26:05.920]  在你心裡面
[00:26:05.920 --> 00:26:07.920]  有盼望去見證
[00:26:07.920 --> 00:26:09.920]  你的生命是和其他人不同
[00:26:09.920 --> 00:26:11.920]  不要緊
[00:26:11.920 --> 00:26:13.920]  有人不明白你
[00:26:13.920 --> 00:26:15.920]  神知道
[00:26:15.920 --> 00:26:17.920]  有人接受不到你
[00:26:17.920 --> 00:26:19.920]  有人誤會你
[00:26:19.920 --> 00:26:21.920]  神不會誤會你
[00:26:21.920 --> 00:26:23.920]  天上的倉庫
[00:26:23.920 --> 00:26:25.920]  沒有賊可以偷到
[00:26:25.920 --> 00:26:27.920]  沒有蟲住
[00:26:27.920 --> 00:26:29.920]  是永恆的
[00:26:29.920 --> 00:26:31.920]  你等在那裡
[00:26:31.920 --> 00:26:33.920]  有一天神說
[00:26:33.920 --> 00:26:35.920]  有良善有終生的僕人
[00:26:35.920 --> 00:26:37.920]  你和我一起做
[00:26:37.920 --> 00:26:39.920]  可能今生甚至沒有人
[00:26:39.920 --> 00:26:41.920]  解決到這個問題
[00:26:41.920 --> 00:26:43.920]  但因為我們最獨特的地方
[00:26:43.920 --> 00:26:45.920]  我們信有一個永恆的角度
[00:26:45.920 --> 00:26:47.920]  一個有永恆的角度
[00:26:47.920 --> 00:26:49.920]  去看事物的人
[00:26:49.920 --> 00:26:51.920]  縱然碰見人生的困難
[00:26:51.920 --> 00:26:53.920]  但他有一種不同的態度
[00:26:53.920 --> 00:26:55.920]  可以走得過去
[00:26:55.920 --> 00:26:57.920]  這個就是我們
[00:26:57.920 --> 00:26:59.920]  聖經給我們的
[00:26:59.920 --> 00:27:01.920]  應許
[00:27:01.920 --> 00:27:03.920]  這是一個長線的投資
[00:27:03.920 --> 00:27:05.920]  我喜歡用長線的投資的意思
[00:27:05.920 --> 00:27:07.920]  短暫的2019年
[00:27:07.920 --> 00:27:09.920]  可能你會受到
[00:27:09.920 --> 00:27:11.920]  你自己的挫敗
[00:27:11.920 --> 00:27:13.920]  但是一個人的心裡面
[00:27:13.920 --> 00:27:15.920]  有這種坦然無懼
[00:27:15.920 --> 00:27:17.920]  面對神
[00:27:17.920 --> 00:27:19.920]  並且努力去無可指責
[00:27:19.920 --> 00:27:21.920]  問自己的良心
[00:27:21.920 --> 00:27:23.920]  走得過去
[00:27:23.920 --> 00:27:25.920]  努力做到最好的人
[00:27:25.920 --> 00:27:27.920]  始終在生命裡面
[00:27:27.920 --> 00:27:29.920]  並且在人生當中
[00:27:29.920 --> 00:27:31.920]  是能夠過一些
[00:27:31.920 --> 00:27:33.920]  很多人過不到的關
[00:27:33.920 --> 00:27:35.920]  你不是就這樣去反應
[00:27:35.920 --> 00:27:37.920]  我不知道怎樣
[00:27:37.920 --> 00:27:39.920]  和大家再分享
[00:27:39.920 --> 00:27:41.920]  這種心境
[00:27:41.920 --> 00:27:43.920]  如果我二十多歲這樣說
[00:27:43.920 --> 00:27:45.920]  好像
[00:27:45.920 --> 00:27:47.920]  都講高調
[00:27:47.920 --> 00:27:49.920]  我今年六十多歲
[00:27:49.920 --> 00:27:51.920]  我夠膽講回頭的時候
[00:27:51.920 --> 00:27:53.920]  我覺得這條路
[00:27:53.920 --> 00:27:55.920]  是走得對的
[00:27:55.920 --> 00:27:57.920]  從人的角度來看
[00:27:57.920 --> 00:27:59.920]  你努力做好你自己的部分
[00:27:59.920 --> 00:28:01.920]  的時候
[00:28:01.920 --> 00:28:03.920]  始終
[00:28:03.920 --> 00:28:05.920]  短暫可能有人會贏你
[00:28:05.920 --> 00:28:07.920]  但是長線
[00:28:07.920 --> 00:28:09.920]  始終會能夠
[00:28:09.920 --> 00:28:11.920]  得到你要得到
[00:28:11.920 --> 00:28:13.920]  那個人對你的尊重
[00:28:13.920 --> 00:28:19.920]  我四十三年前開始讀神學
[00:28:19.920 --> 00:28:21.920]  我記得當年讀神學的時候
[00:28:21.920 --> 00:28:23.920]  開始在中國神學研究院讀
[00:28:23.920 --> 00:28:25.920]  我在宿舍
[00:28:25.920 --> 00:28:27.920]  在桌子上寫了兩句話
[00:28:27.920 --> 00:28:29.920]  後來那張紙不知去哪了
[00:28:29.920 --> 00:28:31.920]  但在我腦裡一直到今天
[00:28:31.920 --> 00:28:33.920]  我經常問我自己
[00:28:33.920 --> 00:28:35.920]  那兩句話當時
[00:28:35.920 --> 00:28:37.920]  二十多歲都很豪氣
[00:28:37.920 --> 00:28:39.920]  我說我要
[00:28:39.920 --> 00:28:41.920]  什麼呢?有兩樣東西要做
[00:28:41.920 --> 00:28:43.920]  第一我一生不會講
[00:28:43.920 --> 00:28:45.920]  一場稀長的道
[00:28:45.920 --> 00:28:47.920]  我不會講一篇稀長的道
[00:28:47.920 --> 00:28:49.920]  第二
[00:28:49.920 --> 00:28:51.920]  我的筆所寫的
[00:28:51.920 --> 00:28:53.920]  只有一句可有可無的廢話
[00:28:53.920 --> 00:28:55.920]  這個我記得我自己
[00:28:55.920 --> 00:28:57.920]  所以今天我會背這句話
[00:28:57.920 --> 00:28:59.920]  就是說我要
[00:28:59.920 --> 00:29:01.920]  只有機會講道
[00:29:01.920 --> 00:29:03.920]  無論什麼人什麼情況
[00:29:03.920 --> 00:29:05.920]  什麼聽眾
[00:29:05.920 --> 00:29:07.920]  我講的道是代表了神自己的說話
[00:29:07.920 --> 00:29:09.920]  而且聽眾裡面有耶穌基督的自己
[00:29:09.920 --> 00:29:11.920]  所以我說
[00:29:11.920 --> 00:29:13.920]  我怎樣都要講到最好為止
[00:29:13.920 --> 00:29:15.920]  所以這麼多年我不知道
[00:29:15.920 --> 00:29:17.920]  神自己的恩代
[00:29:17.920 --> 00:29:19.920]  或者我在神面前戰戰兢兢
[00:29:19.920 --> 00:29:21.920]  我真的努力去做這件事
[00:29:21.920 --> 00:29:23.920]  我講了幾千篇道
[00:29:23.920 --> 00:29:25.920]  但我每一堂道當然有時講得好有時講得不好
[00:29:25.920 --> 00:29:27.920]  這是人之常情
[00:29:27.920 --> 00:29:29.920]  因為我自己是一個人有限制
[00:29:29.920 --> 00:29:31.920]  但我能夠講的就是我每一次預備的時候
[00:29:31.920 --> 00:29:33.920]  我是盡力去
[00:29:33.920 --> 00:29:35.920]  不是因為這些會友
[00:29:35.920 --> 00:29:37.920]  這些聽眾都是
[00:29:37.920 --> 00:29:39.920]  大概都認識一點點的事
[00:29:39.920 --> 00:29:41.920]  隨便說一些話給他們聽就算了
[00:29:41.920 --> 00:29:43.920]  不行!我不可以接受
[00:29:43.920 --> 00:29:45.920]  不是因為我自己對自己的驕傲
[00:29:45.920 --> 00:29:47.920]  不是!而是我真的要尊敬神的道
[00:29:47.920 --> 00:29:49.920]  如果你比較細軸一點的角度
[00:29:49.920 --> 00:29:51.920]  我們當然是神自己的恩典
[00:29:51.920 --> 00:29:53.920]  但如果細軸一點的角度
[00:29:53.920 --> 00:29:55.920]  有些人會說
[00:29:55.920 --> 00:29:57.920]  哎呀!溫博士很喜歡聽你講道
[00:29:57.920 --> 00:29:59.920]  我想告訴你
[00:29:59.920 --> 00:30:01.920]  第一當然是神自己的恩典給我
[00:30:01.920 --> 00:30:03.920]  我根本不是一個懂得講道的人
[00:30:03.920 --> 00:30:05.920]  但神呼召我去講道
[00:30:05.920 --> 00:30:07.920]  我就努力去講道
[00:30:07.920 --> 00:30:09.920]  第二個我相信是有些關係的
[00:30:09.920 --> 00:30:11.920]  就是我每一次講道的時候
[00:30:11.920 --> 00:30:13.920]  我真的用盡心機去預備
[00:30:13.920 --> 00:30:15.920]  就是說那些人
[00:30:15.920 --> 00:30:17.920]  聽講道的時候
[00:30:17.920 --> 00:30:19.920]  他知道你一定有些東西要講
[00:30:19.920 --> 00:30:21.920]  你不會給他一些垃圾
[00:30:21.920 --> 00:30:23.920]  如果從一些比較
[00:30:23.920 --> 00:30:25.920]  今天那些
[00:30:25.920 --> 00:30:27.920]  集中一點的細軸一點的講法
[00:30:27.920 --> 00:30:29.920]  這些叫做口碑
[00:30:29.920 --> 00:30:31.920]  這是口碑
[00:30:31.920 --> 00:30:33.920]  長線的
[00:30:33.920 --> 00:30:35.920]  長線的
[00:30:35.920 --> 00:30:37.920]  人生是這樣的
[00:30:37.920 --> 00:30:39.920]  2019年只不過是你人生裡的一年
[00:30:39.920 --> 00:30:41.920]  一段時間
[00:30:41.920 --> 00:30:43.920]  問題是你能不能夠
[00:30:43.920 --> 00:30:45.920]  在你自己的良心裡面
[00:30:45.920 --> 00:30:47.920]  你告訴自己
[00:30:47.920 --> 00:30:49.920]  我要做到無可指責
[00:30:49.920 --> 00:30:51.920]  然後在神的面前
[00:30:51.920 --> 00:30:53.920]  坦然無懼
[00:30:53.920 --> 00:30:55.920]  你走下去的時候
[00:30:55.920 --> 00:30:57.920]  縱然你有困難
[00:30:57.920 --> 00:30:59.920]  但這條路是你可以無懼
[00:30:59.920 --> 00:31:01.920]  縱然有人
[00:31:01.920 --> 00:31:03.920]  令你受苦
[00:31:03.920 --> 00:31:05.920]  但他不能夠
[00:31:05.920 --> 00:31:07.920]  害得了你
[00:31:07.920 --> 00:31:09.920]  希望大家記得這個分別
[00:31:09.920 --> 00:31:11.920]  生命是有挫敗
[00:31:11.920 --> 00:31:13.920]  但未必能打倒你
[00:31:13.920 --> 00:31:15.920]  因為你的生命是不同的
[00:31:15.920 --> 00:31:17.920]  接著我們就
[00:31:17.920 --> 00:31:19.920]  看到後面的五節
[00:31:19.920 --> 00:31:21.920]  五節裡面就講到
