
[00:00:00.000 --> 00:00:06.000]  今天我們要領受的訊息
[00:21:40.000 --> 00:21:43.000]  喜樂喜樂喜樂湧出來
[00:21:43.000 --> 00:21:46.000]  好像講不完一連串的喜樂
[00:21:46.000 --> 00:21:48.000]  這是流露
[00:21:48.000 --> 00:21:49.000]  這是流露
[00:21:49.000 --> 00:21:52.000]  心裡充滿了流露出來
[00:21:52.000 --> 00:21:55.000]  心裡充滿了流露出來
[00:21:55.000 --> 00:21:57.000]  被獻為祭物
[00:21:57.000 --> 00:21:59.000]  是一個犧牲
[00:21:59.000 --> 00:22:01.000]  被獻為祭物是一個犧牲
[00:22:01.000 --> 00:22:03.000]  這是一個社祭
[00:22:03.000 --> 00:22:04.000]  是一個社祭
[00:22:04.000 --> 00:22:06.000]  但他了解這個犧牲
[00:22:06.000 --> 00:22:10.000]  這個社祭的重大寶貴意義
[00:22:10.000 --> 00:22:15.000]  但他了解到這個犧牲和社祭的重大寶貴意義
[00:22:15.000 --> 00:22:18.000]  所以他樂於做這個犧牲
[00:22:18.000 --> 00:22:21.000]  所以他就樂於做出這個犧牲
[00:22:21.000 --> 00:22:24.000]  以已之為喜樂
[00:22:24.000 --> 00:22:26.000]  並且以之為喜樂
[00:22:26.000 --> 00:22:28.000]  並且充滿喜樂
[00:22:28.000 --> 00:22:29.000]  充滿喜樂
[00:22:29.000 --> 00:22:33.000]  流露出來的滿意的喜樂
[00:22:33.000 --> 00:22:34.000]  流露出來的滿意的喜樂
[00:22:34.000 --> 00:22:36.000]  流露出來的滿意的喜樂
[00:22:36.000 --> 00:22:40.000]  一個人喜樂不喜樂
[00:22:40.000 --> 00:22:44.000]  可以幫助我們知道他的內心怎麼樣
[00:22:44.000 --> 00:22:48.000]  一個人喜樂或不喜樂可以幫我們了解他的內心
[00:22:48.000 --> 00:22:50.000]  沒有喜樂都是勉強的
[00:22:50.000 --> 00:22:52.000]  沒有喜樂是勉強的
[00:22:52.000 --> 00:22:54.000]  被逼而做
[00:22:54.000 --> 00:22:55.000]  被逼出來的
[00:22:55.000 --> 00:22:57.000]  不得已而做
[00:22:57.000 --> 00:22:58.000]  不得已而做
[00:22:58.000 --> 00:23:00.000]  去做的時候心裡想
[00:23:00.000 --> 00:23:03.000]  哎呀 不必做就好了
[00:23:03.000 --> 00:23:06.000]  心裡面就會想不用做就好了
[00:23:06.000 --> 00:23:10.000]  沒有喜樂就知道他是怎麼樣的心態
[00:23:10.000 --> 00:23:12.000]  如果他做了沒有喜樂
[00:23:12.000 --> 00:23:13.000]  我們就知道他是怎麼樣的心態
[00:23:13.000 --> 00:23:15.000]  有時候孩子聽媽媽的話
[00:23:15.000 --> 00:23:17.000]  有時候小孩子聽媽媽的話
[00:23:17.000 --> 00:23:21.000]  聽得很難
[00:23:21.000 --> 00:23:23.000]  聽得很勉強
[00:23:23.000 --> 00:23:25.000]  一看他的臉色就知道
[00:23:25.000 --> 00:23:27.000]  他不想聽媽媽的話
[00:23:27.000 --> 00:23:28.000]  但是不得不聽
[00:23:28.000 --> 00:23:30.000]  看他的臉色就知道他不想聽
[00:23:30.000 --> 00:23:31.000]  但是不得不聽
[00:23:31.000 --> 00:23:32.000]  一看就知道
[00:23:32.000 --> 00:23:33.000]  一看就知道
[00:23:33.000 --> 00:23:37.000]  他帶著笑容去做
[00:23:37.000 --> 00:23:39.000]  他帶著笑容去做
[00:23:39.000 --> 00:23:40.000]  是一回事
[00:23:40.000 --> 00:23:41.000]  是一回事
[00:23:41.000 --> 00:23:44.000]  嘴長長的去做是另外一回事
[00:23:44.000 --> 00:23:47.000]  嘴巴嘟出來是另一回事
[00:23:47.000 --> 00:23:48.000]  感謝神
[00:23:48.000 --> 00:23:49.000]  感謝神
[00:23:49.000 --> 00:23:53.000]  保羅是喜樂地去做
[00:23:53.000 --> 00:23:55.000]  保羅是喜樂地去做
[00:23:55.000 --> 00:23:59.000]  因為他深深了解這樣做的意義
[00:23:59.000 --> 00:24:02.000]  因為他深深了解這樣做的意義
[00:24:02.000 --> 00:24:05.000]  他是回應基督的
[00:24:05.000 --> 00:24:07.000]  他是回應基督的愛
[00:24:07.000 --> 00:24:10.000]  在這樣的心情之下
[00:24:10.000 --> 00:24:13.000]  寫了這一段的經文
[00:24:13.000 --> 00:24:14.000]  是這樣的
[00:24:14.000 --> 00:24:16.000]  心情之下他寫了這一段的經文
[00:24:16.000 --> 00:24:18.000]  弟兄姊妹們
[00:24:18.000 --> 00:24:22.000]  我們要學習順服主的道
[00:24:22.000 --> 00:24:25.000]  要學習順服主的道
[00:24:25.000 --> 00:24:26.000]  主的道在這裡
[00:24:26.000 --> 00:24:27.000]  主的道在頭
[00:24:27.000 --> 00:24:28.000]  主的道在腳
[00:24:28.000 --> 00:24:29.000]  主的道在腳
[00:24:29.000 --> 00:24:32.000]  我們學習來捨己
[00:24:32.000 --> 00:24:33.000]  我們又要學習捨己
[00:24:33.000 --> 00:24:34.000]  因為我們知道
[00:24:34.000 --> 00:24:38.000]  我們自己原來的本相不是好的
[00:24:38.000 --> 00:24:41.000]  因為我們知道自己的本相是不是好的
[00:24:41.000 --> 00:24:44.000]  我們面對基督的捨己
[00:24:44.000 --> 00:24:47.000]  我們還有什麼理由不捨己呢
[00:24:47.000 --> 00:24:51.000]  現在把自己和基督同釘似的講
[00:24:51.000 --> 00:24:52.000]  過去是一路都是自己
[00:24:52.000 --> 00:24:55.000]  今天就將自己和基督同釘似的講
[00:24:55.000 --> 00:24:58.000]  否定基督肯定
[00:24:58.000 --> 00:25:01.000]  否定自己肯定基督
[00:25:01.000 --> 00:25:03.000]  否定自己肯定基督
[00:25:03.000 --> 00:25:06.000]  不再是我乃是基督
[00:25:06.000 --> 00:25:08.000]  不再是我乃是基督
[00:25:08.000 --> 00:25:10.000]  這八個字就是基督教
[00:25:10.000 --> 00:25:11.000]  這八個字就是基督教
[00:25:11.000 --> 00:25:13.000]  基督教是什麼呢
[00:25:13.000 --> 00:25:14.000]  基督教是什麼呢
[00:25:14.000 --> 00:25:15.000]  不再是我
[00:25:15.000 --> 00:25:16.000]  不再是我
[00:25:16.000 --> 00:25:17.000]  乃是基督
[00:25:17.000 --> 00:25:21.000]  基督取代我來過我的人生
[00:25:21.000 --> 00:25:24.000]  基督取代了我來過我的人生
[00:25:24.000 --> 00:25:28.000]  我活著就是基督
[00:25:28.000 --> 00:25:30.000]  我活著就是基督
[00:25:30.000 --> 00:25:35.000]  這是基督教的基本意義
[00:25:35.000 --> 00:25:36.000]  這是基督教的基本意義
[00:25:36.000 --> 00:25:38.000]  我們低頭禱告

