
[00:00:00.000 --> 00:00:06.400]  很快我們今天講到經文已經去到《約翰福音》的第四章
[00:19:27.400 --> 00:19:31.000]  所以耶穌剛才所說的每一句話
[00:19:31.000 --> 00:19:37.400]  都是有權威的,都是有上帝所給的權柄
[00:19:37.400 --> 00:19:40.600]  26節的經文,耶穌就很簡短的
[00:19:40.600 --> 00:19:46.400]  去和這個撒瑪麗的婦人從水講到去活水
[00:19:46.400 --> 00:19:49.800]  在這段經文裡面,究竟對我們有什麼提醒
[00:19:49.800 --> 00:19:52.400]  什麼是真正的敬拜
[00:19:52.400 --> 00:19:56.600]  耶穌在這裡說,第一,真正的敬拜是什麼呢
[00:19:56.600 --> 00:19:59.400]  最主要是敬拜的對象
[00:19:59.400 --> 00:20:02.400]  敬拜的對象是哪一個
[00:20:02.400 --> 00:20:06.000]  在《約翰福音》第三章和第四章
[00:20:06.000 --> 00:20:09.400]  是有一個很明顯的對比
[00:20:09.400 --> 00:20:15.000]  第三章是說一個尼哥底姆
[00:20:15.000 --> 00:20:18.000]  她是什麼人呢,她是一個很有學問的人
[00:20:18.000 --> 00:20:22.400]  她是一個做官的人,她是一個很有權的人
[00:20:22.400 --> 00:20:27.000]  也都受人尊敬的人,她接受過傳統的神學訓練
[00:20:27.000 --> 00:20:28.600]  她是一個這樣的人
[00:20:28.600 --> 00:20:30.800]  撒瑪麗婦人是什麼人呢
[00:20:30.800 --> 00:20:35.600]  她是一個被猶太人視為一個不潔淨的群體的人
[00:20:35.600 --> 00:20:39.200]  她也是一個女人,沒有受過任何的教育
[00:20:39.200 --> 00:20:42.600]  可以說在個人的道德的生活上面
[00:20:42.600 --> 00:20:45.400]  也都被人唾棄的一個人
[00:20:45.400 --> 00:20:48.200]  很強烈的一個對比
[00:20:48.200 --> 00:20:52.800]  一個很尊貴的人,一個很被人鄙視的人
[00:20:52.800 --> 00:20:55.600]  這兩類人,不同的人
[00:20:55.600 --> 00:21:00.600]  其實《約翰福音》的作者是想表達一個很強烈的訊息
[00:21:00.600 --> 00:21:05.400]  不同類型的人,其實都需要耶穌
[00:21:05.400 --> 00:21:09.600]  不同類型的人,都需要耶穌的拯救
[00:21:09.600 --> 00:21:14.200]  所以耶穌不是眾多神明當中的其中一個
[00:21:14.200 --> 00:21:16.200]  祂是獨一的主
[00:21:16.200 --> 00:21:18.000]  所以《約翰福音》一開始就說
[00:21:18.000 --> 00:21:21.000]  世界是藉著祂造成的
[00:21:21.000 --> 00:21:23.600]  整個世界都是藉著祂造成
[00:21:23.600 --> 00:21:25.200]  祂是獨一的主
[00:21:25.200 --> 00:21:29.200]  所以也都只有耶穌才可以賜下這個永恆的生命
[00:21:29.200 --> 00:21:32.400]  這個活水,祂是獨一的救主
[00:21:32.400 --> 00:21:37.600]  耶穌也都幫助了這個婦人,怎樣可以得到這個永恆的生命呢?
[00:21:37.600 --> 00:21:40.000]  是要先認識自己的罪
[00:21:40.000 --> 00:21:42.800]  人如果不知道自己在罪中
[00:21:42.800 --> 00:21:46.400]  人就不會尋求一個赦罪
[00:21:46.400 --> 00:21:51.400]  在經文開始的時候,在第四章第一節那裡去說
[00:21:51.400 --> 00:21:56.200]  耶穌必須要經過撒瑪利亞去加利利
[00:21:56.200 --> 00:22:01.200]  有不少人都認為,這個必須不是一個地理上的必須
[00:22:01.200 --> 00:22:04.200]  耶穌其實都有很多路可以去選擇
[00:22:04.200 --> 00:22:08.000]  但是在這裡又說,耶穌必須經過撒瑪利亞
[00:22:08.000 --> 00:22:14.000]  是極可能,就是耶穌要去找這個撒瑪利亞的婦人
[00:22:14.000 --> 00:22:18.800]  去幫助她,將永恆的生命讓她能夠得到
[00:22:18.800 --> 00:22:23.400]  所以耶穌去找,去找這個撒瑪利亞的婦人
[00:22:23.400 --> 00:22:26.800]  我相信這個解釋都是有一定的道理在裡面
[00:22:26.800 --> 00:22:30.000]  正如我們的信仰,和其他的信仰
[00:22:30.000 --> 00:22:32.200]  我經常去說,有些什麼分別呢?
[00:22:32.200 --> 00:22:36.000]  其他的信仰,是人去找真理
[00:22:36.000 --> 00:22:38.800]  這個世界,究竟有沒有真理呢?
[00:22:38.800 --> 00:22:41.600]  如果有真理,那個是什麼的真理呢?
[00:22:41.600 --> 00:22:46.000]  所以有很多,我們可以說是歷世歷代的智者
[00:22:46.000 --> 00:22:49.800]  很多偉人,在這個問題上面
[00:22:49.800 --> 00:22:54.400]  用了窮一生之力,去尋問這個世界有沒有真理
[00:22:54.400 --> 00:22:58.200]  這個世界如果有真理,這個是什麼的真理
[00:22:58.200 --> 00:23:03.400]  所以就找了很多不同的真理的形式出來
[00:23:03.400 --> 00:23:06.200]  是人去找真理,但基督教不同
[00:23:06.200 --> 00:23:11.200]  基督教,我們經常去說,不是人去找真理
[00:23:11.200 --> 00:23:15.600]  而是真理去找人,是上帝去尋找人
[00:23:15.600 --> 00:23:21.600]  是上帝去找我們,所以道成了肉身,住在我們中間
[00:23:21.600 --> 00:23:24.200]  我們去想我們的信主過程裡面,我們都一樣
[00:23:24.200 --> 00:23:29.600]  是不是你去找上帝呢?不是,沒有人可以找到上帝
[00:23:29.600 --> 00:23:33.200]  是上帝找我們,是上帝找我們
[00:23:33.200 --> 00:23:37.800]  以致我們能夠有機會去認識上帝
[00:23:37.800 --> 00:23:41.200]  上帝藉著我們不同的經歷,藉著我們不同的遭遇
[00:23:41.200 --> 00:23:46.200]  去讓我們認識,祂是上帝,祂是一個愛我們的上帝
[00:23:46.200 --> 00:23:50.200]  從某個角度去說,其實當我們信了耶穌之後
[00:23:50.200 --> 00:23:55.200]  上帝也是在尋找我們,就是在尋找我們
[00:23:55.200 --> 00:23:58.400]  上帝透過不同的方式,經歷,讓我們的經歷
[00:23:58.400 --> 00:24:00.800]  使我們更加認識祂
[00:24:00.800 --> 00:24:03.400]  所以上帝是尋找那些未認識祂的人
[00:24:03.400 --> 00:24:06.800]  其實上帝也尋找那些已經認識祂的人
[00:24:06.800 --> 00:24:10.200]  是讓我們更加認識祂是一個怎樣的上帝
[00:24:10.200 --> 00:24:13.800]  讓我們的心不斷學習更加單純
[00:24:13.800 --> 00:24:17.400]  更加認真地去跟從這位上帝
[00:24:17.400 --> 00:24:22.000]  祂是赤下活水的那一位的主
[00:24:22.000 --> 00:24:24.200]  所以我經常去說,在教教裏面
[00:24:24.200 --> 00:24:27.600]  我們不是將焦點放在行為那裏
[00:24:27.600 --> 00:24:33.200]  我們是放在那一個拯救我們主的身上
[00:24:33.200 --> 00:24:37.600]  有一首詩就想讀給大家聽
[00:24:37.600 --> 00:24:41.600]  這首詩其實很配合今天所講的這段經文
[00:24:41.600 --> 00:24:44.400]  不過我前兩堂崇拜都沒有講這首詩是誰作
[00:24:44.400 --> 00:24:47.200]  不過這次真的要提一提自己,要講給大家知道
[00:24:47.200 --> 00:24:49.200]  不過不是我作的
[00:24:49.200 --> 00:24:51.000]  這首詩是什麼呢?
[00:24:51.000 --> 00:24:54.600]  就是「半畝荒唐一鑒開」
[00:24:54.600 --> 00:24:57.000]  「天光雲影共徘徊」
[00:24:57.000 --> 00:24:59.400]  「問渠那得清如許」
[00:24:59.400 --> 00:25:02.000]  「惟有源頭活水來」
[00:25:02.000 --> 00:25:06.800]  這些最後幾個字就是「惟有源頭活水來」
[00:25:06.800 --> 00:25:08.400]  這首詩講些什麼呢?
[00:25:08.400 --> 00:25:10.600]  「半畝荒唐一鑒開」
[00:25:10.600 --> 00:25:13.400]  就是講到有一個地方,有一個祠堂
[00:25:13.400 --> 00:25:15.400]  半畝差不多,不是很大
[00:25:15.400 --> 00:25:17.600]  就是「半畝荒唐一鑒開」
[00:25:17.600 --> 00:25:19.400]  一個地方有一個祠堂
[00:25:19.400 --> 00:25:21.000]  祠堂裡面有水
[00:25:21.000 --> 00:25:23.200]  這個水清到什麼地步呢?
[00:25:23.200 --> 00:25:25.600]  「天光雲影共徘徊」
[00:25:25.600 --> 00:25:28.200]  你看到祠堂裡面
[00:25:28.200 --> 00:25:31.600]  天上的光,天上的雲影
[00:25:31.600 --> 00:25:33.600]  你都可以看得清清楚楚
[00:25:33.600 --> 00:25:35.200]  哇,那些水多清啊
[00:25:35.200 --> 00:25:36.800]  接著就有人問
[00:25:36.800 --> 00:25:40.200]  「問渠那得清如許」
[00:25:40.200 --> 00:25:43.800]  為什麼這個堂清得這麼厲害呢?
[00:25:43.800 --> 00:25:47.200]  答案就是「惟有源頭活水來」
[00:25:47.200 --> 00:25:50.200]  因為源頭裡面有活水而來
[00:25:50.200 --> 00:25:52.600]  所以堂清得這麼厲害
[00:25:52.600 --> 00:25:55.600]  我不知道大家有沒有去過九寨溝
[00:25:55.600 --> 00:25:57.800]  你去過九寨溝就知道我說什麼
[00:25:57.800 --> 00:26:00.200]  水為什麼會清得這麼厲害
[00:26:00.200 --> 00:26:05.600]  一看下去,真的完全沒有任何雜質
[00:26:05.600 --> 00:26:09.200]  真的可以看得清水底任何的東西
[00:26:09.200 --> 00:26:12.000]  水清到這個地步
[00:26:12.000 --> 00:26:15.200]  這首詩其實是宋朝一個大思想家
[00:26:15.200 --> 00:26:17.800]  叫朱熹所作的
[00:26:17.800 --> 00:26:18.800]  如果不知道的話
[00:26:18.800 --> 00:26:21.000]  以為是基督徒作的這首詩
[00:26:21.000 --> 00:26:22.400]  基督徒作的
[00:26:22.400 --> 00:26:25.000]  《楊枫》第四篇就是這樣
[00:26:25.000 --> 00:26:26.800]  「問渠那得清如許」
[00:26:26.800 --> 00:26:28.800]  「惟有源頭活水來」
[00:26:28.800 --> 00:26:33.000]  為什麼我們的生命會有這麼好的表現呢?
[00:26:33.000 --> 00:26:35.800]  因為我們有活水在我們心中
[00:26:35.800 --> 00:26:39.200]  因為有耶穌的生命在我們的生命當中
[00:26:39.200 --> 00:26:42.600]  所以我們的表現就會是這樣
[00:26:42.600 --> 00:26:44.600]  所以焦點不是我們的表現
[00:26:44.600 --> 00:26:48.200]  焦點是因為我們有活水在我們心中
[00:26:48.200 --> 00:26:51.000]  有永恆的生命在我們心中
[00:26:51.000 --> 00:26:55.000]  約翰在這裡帶出
[00:26:55.000 --> 00:27:01.600]  敬拜上帝最重要的是對象
[00:27:01.600 --> 00:27:06.000]  第二方面,當我們有清楚的對象的時候
[00:27:06.000 --> 00:27:07.800]  我們有敬拜的態度
[00:27:07.800 --> 00:27:10.200]  不是在哪裡敬拜,不是在那裡敬拜
[00:27:10.200 --> 00:27:11.600]  那個不是最重要的
[00:27:11.600 --> 00:27:13.800]  最重要的是對象
[00:27:13.800 --> 00:27:16.800]  第二方面,也不是在這裡敬拜,在那裡敬拜
[00:27:16.800 --> 00:27:19.000]  最重要的是我們的態度
[00:27:19.000 --> 00:27:23.200]  耶穌在這裡教導撒瑪利亞的婦人
[00:27:23.200 --> 00:27:25.200]  不要再將焦點放在
[00:27:25.200 --> 00:27:27.400]  在耶路撒冷敬拜神聖一點
[00:27:27.400 --> 00:27:30.000]  因為在基里森山敬拜神聖一點
[00:27:30.000 --> 00:27:32.200]  不要將焦點放在那裡
[00:27:32.200 --> 00:27:34.200]  我們從另一個角度去說
[00:27:34.200 --> 00:27:37.600]  其實環境有時的確會幫助我們
[00:27:37.600 --> 00:27:42.400]  激發一些心中的態度
[00:27:42.400 --> 00:27:43.800]  我們也要承認
[00:27:43.800 --> 00:27:46.600]  有時環境是會有些幫助的
[00:27:46.600 --> 00:27:47.800]  舉個例子
[00:27:47.800 --> 00:27:49.600]  譬如現在我們在基督教裏面
[00:27:49.600 --> 00:27:51.800]  一般大家已經很好了
[00:27:51.800 --> 00:27:54.400]  回到學校有個教堂去敬拜
[00:27:54.400 --> 00:27:56.800]  這個環境都已經不錯了
[00:27:56.800 --> 00:27:58.200]  但是很多教會
[00:27:58.200 --> 00:28:00.800]  其實都是租一千多二千呎地方
[00:28:00.800 --> 00:28:02.600]  這樣就是一個教會了
[00:28:02.600 --> 00:28:04.200]  我自己的舞會
[00:28:04.200 --> 00:28:06.200]  買了一個單位
[00:28:06.200 --> 00:28:07.400]  就是教會了
[00:28:07.400 --> 00:28:10.200]  就是幾十人聚會的地方
[00:28:10.200 --> 00:28:13.000]  當我們去一些環境的時候
[00:28:13.000 --> 00:28:16.800]  的確你進到一個教會的地方的時候
[00:28:16.800 --> 00:28:18.200]  你會不會馬上有一個
[00:28:18.200 --> 00:28:20.000]  莊嚴肅敬的心情呢
[00:28:20.000 --> 00:28:21.200]  的確是難一點
[00:28:21.200 --> 00:28:22.400]  這是事實
[00:28:22.400 --> 00:28:25.200]  但是當我們去一些座堂式的教會
[00:28:25.200 --> 00:28:28.800]  尤其是一些歌德式的教會
[00:28:28.800 --> 00:28:29.800]  去到的時候
[00:28:29.800 --> 00:28:32.800]  那個塔頂是尖的
[00:28:32.800 --> 00:28:34.200]  其實你一進去
[00:28:34.200 --> 00:28:37.600]  其實教堂的設計就是要幫助我們
[00:28:37.600 --> 00:28:41.000]  就是有一個仰望上帝的心情
[00:28:41.000 --> 00:28:43.800]  所以設計到這麼尖是有原因在裏面
[00:28:43.800 --> 00:28:45.800]  一直向著天
[00:28:45.800 --> 00:28:48.400]  所以那個環境某程度
[00:28:48.400 --> 00:28:51.000]  有時都的確有些幫助的
[00:28:51.000 --> 00:28:53.200]  我記得在二十多年前
[00:28:53.200 --> 00:28:54.800]  我去過聖地
[00:28:54.800 --> 00:28:56.200]  就是聖地遊
[00:28:56.200 --> 00:28:58.000]  參加一個革命團
[00:28:58.000 --> 00:29:01.200]  在聖地裏面有一間教堂
[00:29:01.200 --> 00:29:04.000]  叫做克西瑪利園的教堂
[00:29:04.000 --> 00:29:06.000]  教堂一進去
[00:29:06.000 --> 00:29:07.600]  它的設計是甚麼呢
[00:29:07.600 --> 00:29:12.000]  就是要讓我們有一種很陰沉的感覺
[00:29:12.000 --> 00:29:14.800]  一進去那個感覺是很陰沉的
[00:29:14.800 --> 00:29:16.800]  不是說很光亮
[00:29:16.800 --> 00:29:17.800]  不是的
[00:29:17.800 --> 00:29:20.000]  這個教堂的設計
[00:29:20.000 --> 00:29:22.800]  就是要有一個這樣的感覺
[00:29:22.800 --> 00:29:24.200]  讓我們一進去
[00:29:24.200 --> 00:29:25.400]  是讓我們進去的時候
[00:29:25.400 --> 00:29:26.600]  去感受一下
[00:29:26.600 --> 00:29:28.800]  耶穌在克西瑪利園
[00:29:28.800 --> 00:29:30.600]  就上十字架的時候
[00:29:30.600 --> 00:29:32.400]  那一種的心情
[00:29:32.400 --> 00:29:33.800]  向上帝祈禱的時候
[00:29:33.800 --> 00:29:35.000]  那一種的
[00:29:35.000 --> 00:29:36.600]  就是深沉的一種的
[00:29:36.600 --> 00:29:38.200]  就是一種的心情
[00:29:38.200 --> 00:29:40.400]  所以那個環境
[00:29:40.400 --> 00:29:42.400]  的確是有所幫助的
[00:29:42.400 --> 00:29:43.800]  有時是
[00:29:43.800 --> 00:29:46.600]  教會計劃在明年
[00:29:46.600 --> 00:29:47.600]  十月或十一月
[00:29:47.600 --> 00:29:49.200]  我們都希望
[00:29:49.200 --> 00:29:51.000]  如果安排順利的時候
[00:29:51.000 --> 00:29:54.000]  可以能夠有一個聖地的學習團
[00:29:54.000 --> 00:29:55.400]  不知道可不可以成行
[00:29:55.400 --> 00:29:57.400]  我們現在正在安排
[00:29:57.400 --> 00:29:58.400]  其實在疫情之前
[00:29:58.400 --> 00:29:59.800]  我們都有這樣的計劃
[00:29:59.800 --> 00:30:01.000]  不過在疫情當中
[00:30:01.000 --> 00:30:03.200]  所以就放下了這樣的計劃
[00:30:03.200 --> 00:30:04.400]  但現在都希望
[00:30:04.400 --> 00:30:05.600]  如果安排順利
[00:30:05.600 --> 00:30:08.200]  希望有這樣的行程
[00:30:08.200 --> 00:30:10.200]  我記得我去聖地的時候
[00:30:10.200 --> 00:30:12.000]  是1999年
[00:30:12.000 --> 00:30:12.800]  應該沒有記錯
[00:30:12.800 --> 00:30:14.200]  1999年
[00:30:14.200 --> 00:30:16.200]  那時候大約
[00:30:16.200 --> 00:30:17.800]  就是一萬多二萬元
[00:30:17.800 --> 00:30:19.600]  我覺得當時都很貴
[00:30:19.600 --> 00:30:21.200]  我就停留在
[00:30:21.200 --> 00:30:23.400]  聖地的價值的費用
[00:30:23.400 --> 00:30:25.000]  停留在那裡
[00:30:25.000 --> 00:30:26.000]  最近去了解
[00:30:26.000 --> 00:30:27.600]  原來都升了
[00:30:27.600 --> 00:30:29.600]  已經升了一些距離了
[00:30:29.600 --> 00:30:32.600]  但是我覺得
[00:30:32.600 --> 00:30:34.200]  一個信耶穌的人
[00:30:34.200 --> 00:30:36.000]  一生如果能夠有機會
[00:30:36.000 --> 00:30:37.600]  去一次聖地
[00:30:37.600 --> 00:30:39.600]  的確是一件好事
[00:30:39.600 --> 00:30:41.200]  最近有一個新聞
[00:30:41.200 --> 00:30:43.200]  不知道大家有沒有看到
[00:30:43.200 --> 00:30:46.200]  在香港有一個印尼姐姐團
[00:30:46.200 --> 00:30:49.200]  他們報了他們的朝聖
[00:30:49.200 --> 00:30:51.400]  他們去中東有朝聖
[00:30:51.400 --> 00:30:54.000]  每人大約給了八萬元
[00:30:54.000 --> 00:31:00.600]  這個女人團欺騙了總共三百萬
[00:31:00.600 --> 00:31:03.600]  每人大約給了八萬元
[00:31:03.600 --> 00:31:06.200]  我幫他們計算過
[00:31:06.200 --> 00:31:08.000]  他們在香港打工
[00:31:08.000 --> 00:31:09.400]  就是做工
[00:31:09.400 --> 00:31:13.000]  他們要儲蓄一年多的薪金
[00:31:13.000 --> 00:31:14.000]  一年多
[00:31:14.000 --> 00:31:15.000]  不用
[00:31:15.000 --> 00:31:16.800]  不吃不用
[00:31:16.800 --> 00:31:18.800]  要儲蓄一年多的薪金
[00:31:18.800 --> 00:31:22.800]  才可以給這個費用
[00:31:22.800 --> 00:31:26.200]  當然他們的宗教我不認同
[00:31:26.200 --> 00:31:27.800]  但是他們這一份
[00:31:27.800 --> 00:31:30.800]  去朝聖的心我真的很欣賞他們的心
[00:31:30.800 --> 00:31:31.800]  真的很欣賞
[00:31:31.800 --> 00:31:32.800]  大家可以想想
[00:31:32.800 --> 00:31:33.800]  你計算一下
[00:31:33.800 --> 00:31:34.800]  無論你的薪金多少
[00:31:34.800 --> 00:31:36.400]  你要儲蓄一年多
[00:31:36.400 --> 00:31:37.400]  我當你一年半
[00:31:37.400 --> 00:31:39.400]  不吃不用的錢
[00:31:39.400 --> 00:31:40.800]  去一次的聖地
[00:31:40.800 --> 00:31:42.800]  你會不會這樣決定呢
[00:31:42.800 --> 00:31:44.800]  但他們就做了這樣的決定
[00:31:44.800 --> 00:31:45.800]  其實很欣賞他們
[00:31:45.800 --> 00:31:49.800]  他們對信仰這一份的心
[00:31:49.800 --> 00:31:50.800]  雖然我強調
[00:31:50.800 --> 00:31:53.400]  我不認同他們的宗教
[00:31:53.400 --> 00:31:55.800]  參加聖利團的學習團
[00:31:55.800 --> 00:31:56.800]  體驗團
[00:31:56.800 --> 00:31:57.800]  是一件好事
[00:31:57.800 --> 00:31:59.800]  不過我仍然在強調
[00:31:59.800 --> 00:32:02.800]  我們不只是去耶路撒冷才可以朝聖
[00:32:02.800 --> 00:32:05.800]  耶路撒冷的水不是特別聖潔
[00:32:05.800 --> 00:32:07.800]  我記得我去聖地的時候
[00:32:07.800 --> 00:32:11.800]  有人在約旦河那裡拿水回來
[00:32:11.800 --> 00:32:13.800]  接著幫人受洗的時候
[00:32:13.800 --> 00:32:16.800]  這是約旦河的水
[00:32:16.800 --> 00:32:18.800]  可能紀念多一點
[00:32:18.800 --> 00:32:20.800]  但是不是特別神聖一點呢
[00:32:20.800 --> 00:32:22.800]  其實不是的
[00:32:22.800 --> 00:32:23.800]  最重要的
[00:32:23.800 --> 00:32:24.800]  耶穌也在說
[00:32:24.800 --> 00:32:26.800]  最重要的是態度
[00:32:26.800 --> 00:32:28.800]  最重要的是態度
[00:32:28.800 --> 00:32:30.800]  敬拜上帝的態度
[00:32:30.800 --> 00:32:32.800]  我想在當中
[00:32:32.800 --> 00:32:35.800]  我們作為父母有子女
[00:32:35.800 --> 00:32:37.800]  無論你的子女已經長大了
[00:32:37.800 --> 00:32:40.800]  或者你的子女還在讀書的過程裡
[00:32:40.800 --> 00:32:42.800]  我想有一個道理
[00:32:42.800 --> 00:32:44.800]  大家都很體驗
[00:32:44.800 --> 00:32:47.800]  當你的子女不想讀書的時候
[00:32:47.800 --> 00:32:49.800]  沒什麼興趣讀書的時候
[00:32:49.800 --> 00:32:51.800]  可能你用了很多方法
[00:32:51.800 --> 00:32:53.800]  用了很多途徑
[00:32:53.800 --> 00:32:55.800]  鼓勵她讀書
[00:32:55.800 --> 00:32:57.800]  讀好一點書
[00:32:57.800 --> 00:32:59.800]  給她多一點時間讀書
[00:32:59.800 --> 00:33:03.800]  你都會發覺成效不顯著
[00:33:03.800 --> 00:33:05.800]  你用多少方法都好
[00:33:05.800 --> 00:33:07.800]  她最後說我不想
[00:33:07.800 --> 00:33:08.800]  你跟她說了很多大道理
[00:33:08.800 --> 00:33:09.800]  人生大道理
[00:33:09.800 --> 00:33:11.800]  你要怎樣怎樣
[00:33:11.800 --> 00:33:12.800]  有沒有用呢
[00:33:12.800 --> 00:33:13.800]  沒有用
[00:33:13.800 --> 00:33:15.800]  她說我不想
[00:33:15.800 --> 00:33:17.800]  我沒興趣
[00:33:17.800 --> 00:33:19.800]  當她有興趣的時候
[00:33:19.800 --> 00:33:21.800]  她自有她的方法
[00:33:21.800 --> 00:33:23.800]  就好像在崇拜裡
[00:33:23.800 --> 00:33:26.800]  我們經常提醒大家
[00:33:26.800 --> 00:33:27.800]  不要遲到
[00:33:27.800 --> 00:33:29.800]  不要早退
[00:33:29.800 --> 00:33:31.800]  在崇拜裡要專心
[00:33:31.800 --> 00:33:33.800]  苦口婆心
[00:33:33.800 --> 00:33:37.800]  但是如果我們的心
[00:33:37.800 --> 00:33:41.800]  對上帝不是這麼認真的時候
[00:33:41.800 --> 00:33:43.800]  多少提醒
[00:33:43.800 --> 00:33:44.800]  多少方法
[00:33:44.800 --> 00:33:46.800]  成效都不顯著
[00:33:46.800 --> 00:33:48.800]  我們求主保守我們
[00:33:48.800 --> 00:33:51.800]  有一個正確的態度
[00:33:51.800 --> 00:33:52.800]  有一個認真的態度
[00:33:52.800 --> 00:33:54.800]  去跟從上帝
[00:33:54.800 --> 00:33:55.800]  第三
[00:33:55.800 --> 00:33:58.800]  耶穌的教導就是
[00:33:58.800 --> 00:34:00.800]  我們敬拜的時候
[00:34:00.800 --> 00:34:02.800]  不是在乎在哪個地方
[00:34:02.800 --> 00:34:04.800]  最重要是敬拜的態度
[00:34:04.800 --> 00:34:06.800]  敬拜的對象
[00:34:06.800 --> 00:34:07.800]  和敬拜的態度
[00:34:07.800 --> 00:34:08.800]  第三方面
[00:34:08.800 --> 00:34:09.800]  最主要就是
[00:34:09.800 --> 00:34:12.800]  按照真理去敬拜
[00:34:12.800 --> 00:34:15.800]  按照上帝的真理去敬拜
[00:34:15.800 --> 00:34:18.800]  在這裡可以說
[00:34:18.800 --> 00:34:19.800]  上帝的道
[00:34:19.800 --> 00:34:21.800]  最少有兩個解釋
[00:34:21.800 --> 00:34:22.800]  第一個解釋
[00:34:22.800 --> 00:34:23.800]  正如我剛才所說
[00:34:23.800 --> 00:34:24.800]  耶穌已經說
[00:34:24.800 --> 00:34:26.800]  我就是道路真理生命
[00:34:26.800 --> 00:34:27.800]  若不藉著我
[00:34:27.800 --> 00:34:29.800]  沒有人能到我腹那裡去
[00:34:29.800 --> 00:34:30.800]  人只有藉著耶穌
[00:34:30.800 --> 00:34:32.800]  才能去敬拜上帝
[00:34:32.800 --> 00:34:35.800]  第二層的意思
[00:34:35.800 --> 00:34:37.800]  也是上帝的道
[00:34:37.800 --> 00:34:39.800]  即是上帝的話語
[00:34:39.800 --> 00:34:41.800]  跟從上帝的人
[00:34:41.800 --> 00:34:44.800]  他們必定去尊重上帝
[00:34:44.800 --> 00:34:46.800]  去尊重上帝的話語
[00:34:46.800 --> 00:34:48.800]  邪教的特徵
[00:34:48.800 --> 00:34:50.800]  我之前也有說一些邪教
[00:34:50.800 --> 00:34:51.800]  給大家知道
[00:34:51.800 --> 00:34:53.800]  邪教的特徵是什麼呢
[00:34:53.800 --> 00:34:54.800]  不同的邪教
[00:34:54.800 --> 00:34:56.800]  有同一個特徵
[00:34:56.800 --> 00:34:57.800]  特徵就是
[00:34:57.800 --> 00:35:00.800]  那個教裡面的負責人
[00:35:00.800 --> 00:35:03.800]  他所說的話就是真理
[00:35:03.800 --> 00:35:06.800]  或者那個教裡面的負責人
[00:35:06.800 --> 00:35:08.800]  他就是上帝
[00:35:08.800 --> 00:35:09.800]  那些人看他
[00:35:09.800 --> 00:35:11.800]  就是上帝
[00:35:11.800 --> 00:35:12.800]  這是特徵
[00:35:12.800 --> 00:35:15.800]  就是你無論什麼形式的邪教
[00:35:15.800 --> 00:35:16.800]  都是一樣
[00:35:16.800 --> 00:35:17.800]  裡面的人
[00:35:17.800 --> 00:35:18.800]  不知道為什麼
[00:35:18.800 --> 00:35:21.800]  經過很多過程
[00:35:21.800 --> 00:35:23.800]  這個人是上帝
[00:35:23.800 --> 00:35:26.800]  他說的話是真理
[00:35:26.800 --> 00:35:28.800]  但是我們相信耶穌
[00:35:28.800 --> 00:35:30.800]  我們跟從上帝的人
[00:35:30.800 --> 00:35:31.800]  人的話語
[00:35:31.800 --> 00:35:33.800]  永遠都不等於上帝的話語
[00:35:33.800 --> 00:35:35.800]  跟從上帝的人
[00:35:35.800 --> 00:35:37.800]  是尊重上帝的話語
[00:35:37.800 --> 00:35:38.800]  藉著上帝的話語
[00:35:38.800 --> 00:35:40.800]  引導我們的人生
[00:35:40.800 --> 00:35:44.800]  這是一個真實的敬拜
[00:35:44.800 --> 00:35:46.800]  今天也是一個特別的日子
[00:35:46.800 --> 00:35:49.800]  我們經過三個月的時間
[00:35:49.800 --> 00:35:51.800]  我們用了抄經默想
[00:35:51.800 --> 00:35:54.800]  將我們那一份抄閱
[00:35:54.800 --> 00:35:55.800]  我們今天教了
[00:35:55.800 --> 00:35:59.800]  其實這個四月至六月
[00:35:59.800 --> 00:36:01.800]  這個抄經默想的行動
[00:36:01.800 --> 00:36:03.800]  其實我們真的用了很多時間
[00:36:03.800 --> 00:36:05.800]  去做籌備的工作
[00:36:05.800 --> 00:36:09.800]  我們將新約聖經分了32個單元
[00:36:09.800 --> 00:36:11.800]  我們去分
[00:36:11.800 --> 00:36:12.800]  如果有32個人
[00:36:12.800 --> 00:36:15.800]  每天抄三節的經文
[00:36:15.800 --> 00:36:16.800]  一季之後
[00:36:16.800 --> 00:36:17.800]  三個月
[00:36:17.800 --> 00:36:18.800]  我們就會有一份
[00:36:18.800 --> 00:36:21.800]  首抄本的新約聖經
[00:36:21.800 --> 00:36:23.800]  這是一個整體上的分類
[00:36:23.800 --> 00:36:24.800]  每人抄三節
[00:36:24.800 --> 00:36:26.800]  但是如果大家
[00:36:26.800 --> 00:36:27.800]  你拿了那份的時候
[00:36:27.800 --> 00:36:28.800]  你會發覺
[00:36:28.800 --> 00:36:31.800]  其實有很多心思在裡面
[00:36:31.800 --> 00:36:32.800]  你拿的時候
[00:36:32.800 --> 00:36:33.800]  我們不是說
[00:36:33.800 --> 00:36:35.800]  每樣三節這樣排下去
[00:36:35.800 --> 00:36:36.800]  不是的
[00:36:36.800 --> 00:36:38.800]  而是你那份
[00:36:38.800 --> 00:36:40.800]  是某一章的開始
[00:36:40.800 --> 00:36:42.800]  接著到某一章的結束
[00:36:42.800 --> 00:36:43.800]  大家有沒有想過
[00:36:43.800 --> 00:36:45.800]  其實背後要有多少的心思
