
[00:00:00.000 --> 00:00:03.840]  各位同工 各位弟兄姊妹 主內平安
[00:21:33.600 --> 00:21:36.120]  你肯定會說小孩你想說什麼
[00:21:36.120 --> 00:21:38.320]  直接跟我說
[00:21:38.320 --> 00:21:42.440]  越直接越好,對不對
[00:21:42.440 --> 00:21:44.160]  所以他在這裏說了一句話
[00:21:44.160 --> 00:21:46.160]  我向你承明
[00:21:46.160 --> 00:21:48.480]  你就赦免我的罪
[00:21:48.480 --> 00:21:53.640]  我爲什麼用這裏好多的空白的內容呢
[00:21:53.640 --> 00:21:55.440]  似乎好像讓你停
[00:21:55.440 --> 00:21:57.040]  我怎麼向你承明
[00:21:57.040 --> 00:21:59.640]  難道我是用很多長篇大論嗎
[00:21:59.640 --> 00:22:01.880]  我是用很多美穎的內容嗎
[00:22:01.880 --> 00:22:05.960]  不是的,私人說我向你承明罪惡
[00:22:05.960 --> 00:22:07.720]  你就赦免我了
[00:22:07.720 --> 00:22:11.880]  當中不需要很漫長的
[00:22:11.880 --> 00:22:14.440]  這裏沒有祭祀,沒有程序
[00:22:14.440 --> 00:22:17.440]  只有一種直接的關係
[00:22:17.440 --> 00:22:20.280]  所以四評三十二評在這裏有個突破
[00:22:20.280 --> 00:22:24.520]  這個突破就是一種裹腳式的信仰
[00:22:24.520 --> 00:22:27.800]  他要解決我們信代人去
[00:22:27.800 --> 00:22:31.320]  能夠理解的一種文化
[00:22:31.320 --> 00:22:33.720]  中國文化裏面裹小腳
[00:22:33.720 --> 00:22:35.760]  我相信大家都知道
[00:22:35.760 --> 00:22:37.720]  古代的女性裹腳
[00:22:37.720 --> 00:22:41.040]  把腳變成畸形
[00:22:41.040 --> 00:22:43.200]  視作一種美
[00:22:43.200 --> 00:22:45.680]  或者是瑪雅文化
[00:22:45.680 --> 00:22:47.720]  根據考古學以爲這些是外星人
[00:22:47.720 --> 00:22:50.480]  最後才知道
[00:22:50.480 --> 00:22:52.760]  祕魯這些人,古代的人
[00:22:52.760 --> 00:22:54.520]  爲了看作是美
[00:22:54.520 --> 00:22:58.440]  把自己從小頭用繩子綁住
[00:22:58.440 --> 00:23:01.280]  跟中國的裹腳一樣的
[00:23:01.280 --> 00:23:04.000]  千百年來
[00:23:04.000 --> 00:23:05.880]  人類學家研究出
[00:23:05.880 --> 00:23:08.400]  原來城市裏面的貴族
[00:23:08.400 --> 00:23:11.680]  又有別於那些鄉巴佬
[00:23:11.680 --> 00:23:16.920]  他們常常定義了所謂的美跟品味
[00:23:16.920 --> 00:23:18.160]  手段是什麼呢?
[00:23:18.160 --> 00:23:21.240]  就將自然賦予的健康和美麗
[00:23:21.240 --> 00:23:26.320]  變成了畸形和病態
[00:23:26.320 --> 00:23:27.800]  少數的城市人
[00:23:27.800 --> 00:23:30.560]  我就是表達我跟你不一樣
[00:23:30.560 --> 00:23:31.520]  所以你發現
[00:23:31.520 --> 00:23:33.600]  真的古代人裹腳的都是那種
[00:23:33.600 --> 00:23:37.560]  貴族的小姐姑娘
[00:23:37.560 --> 00:23:40.280]  真正的那些農村裏要幹活的女性
[00:23:40.280 --> 00:23:42.040]  哪有裹小腳的
[00:23:42.040 --> 00:23:45.040]  那就區分了我跟你是不同階級的
[00:23:45.040 --> 00:23:48.480]  他們定義了什麼是美跟品味
[00:23:48.480 --> 00:23:51.040]  他們定義了將健康的人
[00:23:51.040 --> 00:23:54.480]  變成了不健康
[00:23:54.480 --> 00:23:55.280]  我們常常會說
[00:23:55.280 --> 00:23:59.400]  古代的人真是愚蠢,這麼傻
[00:23:59.400 --> 00:24:02.960]  爲什麼呢?這麼做呢?
[00:24:02.960 --> 00:24:05.280]  但實際上這種裹腳思維
[00:24:05.280 --> 00:24:07.160]  今天還有沒有?
[00:24:07.160 --> 00:24:09.480]  坦白說有的
[00:24:09.480 --> 00:24:15.480]  或者說我們還在裹腳
[00:24:15.480 --> 00:24:18.360]  比如說我們的上帝光
[00:24:18.360 --> 00:24:22.160]  仍然是裹腳式的上帝
[00:24:22.160 --> 00:24:25.920]  我們的價值觀仍然是小腳的價值觀
[00:24:25.920 --> 00:24:27.920]  我講的裹小腳的信仰
[00:24:27.920 --> 00:24:30.560]  不是真的你毒害自己的身體
[00:24:30.560 --> 00:24:36.120]  而是說你有一種價值觀被塑造
[00:24:36.120 --> 00:24:40.360]  這種價值觀你或許被教導
[00:24:40.360 --> 00:24:42.760]  我要小心
[00:24:42.760 --> 00:24:45.000]  我面對上帝要留意
[00:24:45.000 --> 00:24:50.840]  我面對上帝什麼都不能夠直接表達
[00:24:50.840 --> 00:24:53.400]  我要小心講的每句話
[00:24:53.400 --> 00:24:57.720]  因爲一不小心就會被懲罰
[00:24:57.720 --> 00:25:00.360]  坦白說我們每個人都脫離不了
[00:25:00.360 --> 00:25:04.680]  做基督徒以前本來受到的宗教文化影響的
[00:25:04.680 --> 00:25:07.440]  你同時是基督徒又是某一個華人
[00:25:07.440 --> 00:25:09.600]  而這個華人從小長大的時候
[00:25:09.600 --> 00:25:13.680]  你這種宗教環境會塑造你的
[00:25:13.680 --> 00:25:15.800]  會不會受到這種宗教文化影響
[00:25:15.800 --> 00:25:18.840]  你對神的理解是一種捉摸不定的
[00:25:18.840 --> 00:25:20.480]  情緒彷彿的
[00:25:20.480 --> 00:25:23.320]  會不會方靈的存在
[00:25:23.320 --> 00:25:25.440]  我們的宗教信仰被綁得很緊
[00:25:25.440 --> 00:25:27.640]  不敢問不敢說不敢誠實
[00:25:27.640 --> 00:25:32.400]  甚至想討好他
[00:25:32.400 --> 00:25:36.680]  我們每個人都離不開自己的宗教文化的影響
[00:25:36.680 --> 00:25:38.920]  甚至說這種文化會反過來
[00:25:38.920 --> 00:25:43.960]  很大程度決定我們的信仰形態
[00:25:43.960 --> 00:25:46.680]  包括你心中對上帝的觀念
[00:25:46.680 --> 00:25:49.000]  我用一個故事來表達
[00:25:49.000 --> 00:25:50.600]  我有一個朋友
[00:25:50.600 --> 00:25:52.800]  他從小對他媽媽非常尊重
[00:25:52.800 --> 00:25:55.120]  因爲他爸爸患癌症去世之後
[00:25:55.120 --> 00:25:59.120]  媽媽獨自撫養他
[00:25:59.120 --> 00:26:01.760]  後來他媽媽在他讀大學的時候
[00:26:01.760 --> 00:26:04.280]  也中了癌症
[00:26:04.280 --> 00:26:09.680]  媽媽就決定去教會找那些禱告的人幫忙
[00:26:09.680 --> 00:26:12.480]  那些禱告的弟兄姐妹告訴他
[00:26:12.480 --> 00:26:16.160]  你這個罪需要認上帝才能赦免你
[00:26:16.160 --> 00:26:19.320]  你的病跟罪有關係
[00:26:19.320 --> 00:26:23.600]  這種是一種非常的普遍當地的教會文化
[00:26:23.600 --> 00:26:26.120]  於是他就拼命地認罪
[00:26:26.120 --> 00:26:28.920]  這個弟兄正好去看望媽媽的時候
[00:26:28.920 --> 00:26:32.760]  從學校回來接觸的就是這樣鋪天蓋地的
[00:26:32.760 --> 00:26:37.160]  把上帝等同於一種懲罰性的上帝
[00:26:37.160 --> 00:26:41.720]  他接受不了
[00:26:41.720 --> 00:26:44.160]  他接受不了這種宗教心理
[00:26:44.160 --> 00:26:54.080]  將罪視爲導致上帝的憤怒疾病以及生命破口的一個原因
[00:26:54.080 --> 00:26:56.560]  最後他當然放棄信仰了
[00:26:56.560 --> 00:27:00.560]  他跟我聊了很久講這個故事
[00:27:00.560 --> 00:27:07.760]  這類故事其實在我的研究當中或者是我的觀察裏面
[00:27:07.760 --> 00:27:14.960]  其實就是一種裹小腳的上帝
[00:27:14.960 --> 00:27:16.240]  不只是古代的
[00:27:16.240 --> 00:27:20.480]  今天我也有可能是這種心理狀態的
[00:27:20.480 --> 00:27:22.400]  舉個例子,你最近不順利了
[00:27:22.400 --> 00:27:24.600]  是不是我靈脩不夠好
[00:27:24.600 --> 00:27:25.880]  我今天出門不順利
[00:27:25.880 --> 00:27:28.320]  是不是早上沒有好好禱告
[00:27:28.320 --> 00:27:29.600]  我小時候被教導
[00:27:29.600 --> 00:27:31.440]  主日學要去哦,兒童主日學
[00:27:31.440 --> 00:27:32.720]  爲什麼呢
[00:27:32.720 --> 00:27:33.640]  上帝會祝福你
[00:27:33.640 --> 00:27:36.480]  哇,那個禮拜我功課還蠻沒去
[00:27:36.480 --> 00:27:38.520]  結果去了學校
[00:27:38.520 --> 00:27:41.640]  不順利馬上就會因果關係綁在一起
[00:27:41.640 --> 00:27:46.080]  哇,原來去主日學是要求保守安穩
[00:27:46.080 --> 00:27:50.600]  考試順利中榜
[00:27:50.600 --> 00:27:52.080]  反過來如果不順利
[00:27:52.080 --> 00:27:54.000]  我哪裏得罪了神啊
[00:27:54.000 --> 00:27:56.120]  是不是我的信心不夠啊
[00:27:56.120 --> 00:27:58.840]  所以神纔不祝福我
[00:27:58.840 --> 00:28:01.000]  我口中講恩典
[00:28:01.000 --> 00:28:07.120]  心裏面卻活在交換式的宗教信仰的邏輯當中
[00:28:07.120 --> 00:28:08.880]  我說上帝慈愛
[00:28:08.880 --> 00:28:11.480]  卻怕他放領不認人
[00:28:11.480 --> 00:28:13.520]  因爲我做得不夠好
[00:28:13.520 --> 00:28:16.680]  身體看過來好像解放了
[00:28:16.680 --> 00:28:21.680]  但是我的內心是裹小腳的
[00:28:21.680 --> 00:28:24.840]  我的生命需要大腳革命
[00:28:24.840 --> 00:28:27.160]  放腳
[00:28:27.160 --> 00:28:30.640]  所以詩聘在這裏爲我們鬆綁
[00:28:30.640 --> 00:28:32.640]  爲小腳鬆綁
[00:28:32.640 --> 00:28:34.280]  什麼是鬆綁呢
[00:28:34.280 --> 00:28:43.360]  你自然一點
[00:28:43.360 --> 00:28:46.880]  他不是叫我們把腳裹得更好
[00:28:46.880 --> 00:28:49.520]  而是邀請你鬆開那個布
[00:28:49.520 --> 00:28:51.880]  重新站起來走
[00:28:51.880 --> 00:28:54.000]  得赦免其過的
[00:28:54.000 --> 00:28:55.720]  遮蓋其罪的
[00:28:55.720 --> 00:28:57.520]  這人是有福的
[00:28:57.520 --> 00:29:00.160]  你記住這句話
[00:29:00.160 --> 00:29:03.520]  我承認自己的問題
[00:29:03.520 --> 00:29:07.400]  這句話本身就是一種鬆綁
[00:29:07.400 --> 00:29:10.360]  所以有時候你承認自己的問題
[00:29:10.360 --> 00:29:13.840]  就像我們去醫院向醫生問診的時候
[00:29:13.840 --> 00:29:16.800]  他判斷了實際上他還沒有開藥
[00:29:16.800 --> 00:29:19.000]  你心中那個石頭落下來了
[00:29:19.000 --> 00:29:22.640]  實際上你的病都還沒被看好
[00:29:22.640 --> 00:29:25.280]  不過你知道你有出路了
[00:29:25.280 --> 00:29:27.960]  你大概有數了
[00:29:27.960 --> 00:29:35.680]  最大的痛苦就是你心中故意隱藏
[00:29:35.680 --> 00:29:40.640]  如果這個宗教是要讓你把腳裹得更好
[00:29:40.640 --> 00:29:45.360]  這個宗教的文化是一種裹小腳的宗教文化
[00:29:45.360 --> 00:29:49.320]  而四聘三十二聘是要我們
[00:29:49.320 --> 00:29:52.400]  把神賦予我們的權利
[00:29:52.400 --> 00:29:53.600]  自由
[00:29:53.600 --> 00:29:58.280]  重新付出行動
[00:29:58.280 --> 00:30:00.200]  所以我說四聘三十二聘
[00:30:00.200 --> 00:30:03.160]  它很簡單的就是一種主體與主體的關係
[00:30:03.160 --> 00:30:05.480]  我與你,你與我
[00:30:05.480 --> 00:30:08.120]  我們讀到這段經文很有趣
[00:30:08.120 --> 00:30:11.080]  我怎麼怎麼樣
[00:30:11.080 --> 00:30:12.600]  是一到七節
[00:30:12.600 --> 00:30:15.520]  是詩人跟上帝講的第一人稱表達
[00:30:15.520 --> 00:30:18.320]  突然到了第八節第一人稱換了
[00:30:18.320 --> 00:30:21.960]  我是上帝了
[00:30:21.960 --> 00:30:25.880]  詩人彷彿好像帶領着上帝表達給誰聽呢
[00:30:25.880 --> 00:30:27.040]  給聽衆聽
[00:30:27.040 --> 00:30:30.520]  所以它是一個智慧詩歌的意思就是說
[00:30:30.520 --> 00:30:32.320]  我怎麼跟上帝講話
[00:30:32.320 --> 00:30:34.520]  接下來上帝跟我怎麼講話
[00:30:34.520 --> 00:30:38.880]  於是我又代表了全體
[00:30:38.880 --> 00:30:42.480]  我要教導你
[00:30:42.480 --> 00:30:44.840]  所以前面是講我跟上帝
[00:30:44.840 --> 00:30:47.520]  接下來反過來講是
[00:30:47.520 --> 00:30:54.600]  第八到最後是上帝跟我怎麼樣
[00:30:54.600 --> 00:30:56.160]  尤其第九節很有趣
[00:30:56.160 --> 00:30:58.960]  它說羅子或者馬羅
[00:30:58.960 --> 00:31:01.480]  需要有那個配頭
[00:31:01.480 --> 00:31:03.160]  把它給親住
[00:31:03.160 --> 00:31:06.160]  束縛住
[00:31:06.160 --> 00:31:09.880]  原來詩人說上帝不是逼着你走的
[00:31:09.880 --> 00:31:15.760]  而是他用他的話在關係當中幫助你順服
[00:31:15.760 --> 00:31:18.080]  引導你
[00:31:18.080 --> 00:31:21.480]  我要教導你指示你當行的路
[00:31:21.480 --> 00:31:24.400]  我要定睛在你身上勸誡你
[00:31:24.400 --> 00:31:27.520]  你不覺得這段內容是非常安慰你的嗎
[00:31:27.520 --> 00:31:29.040]  我與你
[00:31:29.040 --> 00:31:31.320]  你與我之間的關係
[00:31:31.320 --> 00:31:34.720]  所以你會發現信仰原來不是我一直跟上帝講的
[00:31:34.720 --> 00:31:39.120]  原來上帝也有跟我講的
[00:31:39.120 --> 00:31:41.800]  上帝不沉默
[00:31:41.800 --> 00:31:44.800]  所以在這裏描述的不是一種權力的關係
[00:31:44.800 --> 00:31:47.760]  而是一種
[00:31:47.760 --> 00:31:53.000]  就屬約的信任和順從
[00:31:53.000 --> 00:31:57.040]  我要教導你指示你當行的路
[00:31:57.040 --> 00:32:03.800]  那最後我想用一個故事做結束
[00:32:03.800 --> 00:32:07.160]  我家有一個小孩
[00:32:07.160 --> 00:32:10.960]  非常活潑好動
[00:32:10.960 --> 00:32:14.440]  平時跑來跑去
[00:32:14.440 --> 00:32:16.600]  他最喜歡的就是車車
[00:32:16.600 --> 00:32:19.960]  我給他買了很多車車
[00:32:19.960 --> 00:32:22.640]  有一天他在客廳玩車車
[00:32:22.640 --> 00:32:28.160]  很不小心把那個樂高的車車就砸在地上
[00:32:28.160 --> 00:32:32.000]  就砸的壞了
[00:32:32.000 --> 00:32:34.800]  所謂的壞掉
[00:32:34.800 --> 00:32:36.880]  因爲這個樂高大家如果有玩過
[00:32:36.880 --> 00:32:39.560]  組裝一輛車車大概至少三到四個小時
[00:32:39.560 --> 00:32:40.920]  根據我的智商
[00:32:40.920 --> 00:32:44.240]  我不知道各位可能更快一個小時搞定
[00:32:44.240 --> 00:32:46.440]  根據我的動手能力大概三四個小時
[00:32:46.440 --> 00:32:50.160]  一輛車車一個模型
[00:32:50.160 --> 00:32:52.880]  所以他就認住第一反應
[00:32:52.880 --> 00:32:54.440]  就嘗試的去重新組裝
[00:32:54.440 --> 00:32:57.040]  根據他才當時三四歲
[00:32:57.040 --> 00:32:59.040]  怎麼能夠組裝的了這個樂高呢
[00:32:59.040 --> 00:33:02.640]  組裝不了的
[00:33:02.640 --> 00:33:06.920]  但試過很多次他沒有辦法恢復
[00:33:06.920 --> 00:33:15.200]  於是就把這個碎片就往桌子下面一挪
[00:33:15.200 --> 00:33:18.680]  假裝什麼好像沒有發生過
[00:33:18.680 --> 00:33:20.600]  那個時候我猜他心裏怎麼想呢
[00:33:20.600 --> 00:33:21.560]  我不在的
[00:33:21.560 --> 00:33:25.120]  他應該想爸爸媽媽是不是很生氣
[00:33:25.120 --> 00:33:28.040]  尤其是花了那麼多時間一起組裝
[00:33:28.040 --> 00:33:30.480]  給我這麼摔摔成這樣子
[00:33:30.480 --> 00:33:33.920]  在他的世界裏面已經壞了
[00:33:33.920 --> 00:33:34.720]  沒用了
[00:33:34.720 --> 00:33:39.720]  我嘗試過這個關係跟車的關係破碎了
[00:33:39.720 --> 00:33:43.440]  我玩的東西破碎了
[00:33:43.440 --> 00:33:47.680]  他選擇沉默遮蓋躲藏
[00:33:47.680 --> 00:33:52.200]  後來到屋子裏面就覺得這個人不對勁了
[00:33:52.200 --> 00:33:57.560]  我問他發生什麼事情
[00:33:57.560 --> 00:34:03.720]  他第一個反應他說沒什麼事情
[00:34:03.720 --> 00:34:05.760]  我說真的沒什麼事情嗎
[00:34:05.760 --> 00:34:08.040]  是不是你有什麼事情想跟我說
[00:34:08.040 --> 00:34:11.840]  因爲小孩的臉色爸爸媽媽早已經熟悉的
[00:34:11.840 --> 00:34:14.800]  不同以往的一定是有事情
[00:34:14.800 --> 00:34:17.400]  就問他什麼事情
[00:34:17.400 --> 00:34:21.000]  他說車車壞了
[00:34:21.000 --> 00:34:22.120]  我還沒問誰打壞的
[00:34:22.120 --> 00:34:24.960]  他說是弟弟打壞的
[00:34:24.960 --> 00:34:28.880]  非常正常的
[00:34:28.880 --> 00:34:30.360]  不用學的
[00:34:30.360 --> 00:34:32.280]  但是弟弟不會講話
[00:34:32.280 --> 00:34:34.040]  弟弟才兩歲不到
[00:34:34.040 --> 00:34:36.920]  沒有辦法站出來反抗說哥哥打的
[00:34:36.920 --> 00:34:38.120]  弟弟就在旁邊
[00:34:38.120 --> 00:34:47.000]  不知道什麼事情發生
[00:34:47.000 --> 00:34:51.320]  那你覺得一猜大概就猜到誰打壞了
[00:34:51.320 --> 00:34:53.640]  他怕我懲罰他
[00:34:53.640 --> 00:34:56.560]  他怕我不再買車車給他
[00:34:56.560 --> 00:34:58.640]  他當心這當心那
[00:34:58.640 --> 00:35:03.520]  他應該是要怎麼做呢
[00:35:03.520 --> 00:35:06.960]  作爲大人應該跟他講長平大論
[00:35:06.960 --> 00:35:09.160]  承認自己的錯誤
[00:35:09.160 --> 00:35:11.640]  認錯
[00:35:11.640 --> 00:35:14.640]  你知道小孩越讓他認錯他越不認
[00:35:14.640 --> 00:35:15.480]  通常是這樣的
[00:35:15.480 --> 00:35:16.760]  因爲我也是這麼過來的嘛
[00:35:16.760 --> 00:35:20.320]  人性如此
[00:35:20.320 --> 00:35:22.920]  爲什麼要承認自己的錯
[00:35:22.920 --> 00:35:27.840]  大概他不會這麼做的
[00:35:27.840 --> 00:35:29.200]  把東西整出來
[00:35:29.200 --> 00:35:31.640]  重新組裝花上四個小時
[00:35:31.640 --> 00:35:35.640]  跟他一起帶着弟弟一起看
[00:35:35.640 --> 00:35:41.240]  做好以後
[00:35:41.240 --> 00:35:43.640]  跟他說什麼呢
[00:35:43.640 --> 00:35:46.080]  坦白說我作爲傳道人在教會里面
[00:35:46.080 --> 00:35:51.640]  說教的能力一定不差的
[00:35:51.640 --> 00:35:56.520]  我說教的能力說道理的能力一定不差的
[00:35:56.520 --> 00:35:58.640]  但是你知道在教會越久
[00:35:58.640 --> 00:36:01.680]  真正生命改變的不是來自於說教
[00:36:01.680 --> 00:36:04.240]  跟你說道理
[00:36:04.240 --> 00:36:09.600]  家人之間真一個問題不是真的贏才能改變它
[00:36:09.600 --> 00:36:11.400]  你不要這麼想
[00:36:11.400 --> 00:36:12.880]  不是的
[00:36:12.880 --> 00:36:15.320]  男性講邏輯女性講感情
[00:36:15.320 --> 00:36:16.200]  早就這麼講了
[00:36:16.200 --> 00:36:20.400]  講了多少年
[00:36:20.400 --> 00:36:23.480]  唯一改變的是什麼呢
[00:36:23.480 --> 00:36:25.520]  改變的是我自己
[00:36:25.520 --> 00:36:29.360]  我真的很忍住想說他一頓
[00:36:29.360 --> 00:36:36.440]  但四歲的小孩你能說他什麼呢
[00:36:36.440 --> 00:36:40.720]  最後不說
[00:36:40.720 --> 00:36:42.360]  我最後是希望讓他知道
[00:36:42.360 --> 00:36:44.440]  爸爸不是他要躲的人
[00:36:44.440 --> 00:36:49.880]  爸爸是他可以躲進去的人
[00:36:49.880 --> 00:36:52.600]  上帝不是你要躲的人
[00:36:52.600 --> 00:36:56.680]  上帝是你可以躲進去的人
[00:36:56.680 --> 00:37:00.960]  士兵說你是我的藏身之處
[00:37:00.960 --> 00:37:04.040]  上帝不是威脅你的人
[00:37:04.040 --> 00:37:07.840]  誰沒有做錯呢
[00:37:07.840 --> 00:37:12.000]  小孩今天犯錯明天也會犯錯
[00:37:12.000 --> 00:37:14.040]  提醒他對的
[00:37:14.040 --> 00:37:17.480]  但不要在犯錯的時候他明知道錯
[00:37:17.480 --> 00:37:20.800]  還在他傷疤當中揭開來
[00:37:20.800 --> 00:37:22.600]  痛痛地喫他一刀
[00:37:22.600 --> 00:37:25.760]  實際上我相信他是有良知的
[00:37:25.760 --> 00:37:29.120]  我相信弟兄姐妹是有聖靈感動的
[00:37:29.120 --> 00:37:32.960]  他總會有一天會迴轉的
[00:37:32.960 --> 00:37:35.520]  你不要拿着冰紙在後面抽他
[00:37:35.520 --> 00:37:39.880]  沒有意思的
[00:37:39.880 --> 00:37:43.040]  上帝不是威脅你的人
[00:37:43.040 --> 00:37:44.640]  是保護你的人
[00:37:44.640 --> 00:37:46.920]  是與你同行的人
[00:37:46.920 --> 00:37:48.920]  回到我們今天講的主題
[00:37:48.920 --> 00:37:52.120]  不再是懼怕而是同行
[00:37:52.120 --> 00:37:55.160]  這是一個人生非常大的反轉
[00:37:55.160 --> 00:37:57.160]  人不再躲上帝
[00:37:57.160 --> 00:37:59.520]  而是躲到神裏面
[00:37:59.520 --> 00:38:00.960]  士兵上帝的兵
[00:38:00.960 --> 00:38:04.520]  所以不是一批懺悔師
[00:38:04.520 --> 00:38:07.360]  而是一批智慧師
[00:38:07.360 --> 00:38:11.440]  他教我們如何明白什麼是有福
[00:38:11.440 --> 00:38:14.360]  不是從沒有跌倒的人
[00:38:14.360 --> 00:38:17.520]  而是跌倒的人
[00:38:17.520 --> 00:38:19.840]  誠實地面對上帝
[00:38:19.840 --> 00:38:23.640]  讓生命重新被上帝引導
[00:38:23.640 --> 00:38:26.760]  這就是我們新年的例子
[00:38:26.760 --> 00:38:30.000]  我們一同來做個禱告
[00:38:30.000 --> 00:38:35.360]  親愛的主我們感謝禰帶領我們有機會讀這一段經文
[00:38:35.360 --> 00:38:38.880]  我們甄願承認自己的罪惡
[00:38:38.880 --> 00:38:44.280]  生命有時候會枯乾
[00:38:44.280 --> 00:38:46.880]  我們不遮蓋自己的問題
[00:38:46.880 --> 00:38:49.720]  我們向禰承認自己的需要
[00:38:49.720 --> 00:38:53.680]  無論身體、心靈、人際關係
[00:38:53.680 --> 00:38:55.680]  我們智慧不夠
[00:38:55.680 --> 00:38:58.360]  處理問題不太恰當
[00:38:58.360 --> 00:39:01.440]  但是求主賜下智慧
[00:39:01.440 --> 00:39:04.520]  因爲禰是智慧的源頭
[00:39:04.520 --> 00:39:06.800]  願主幫助我們新的一年
[00:39:06.800 --> 00:39:08.400]  被禰引導
[00:39:08.400 --> 00:39:10.240]  被禰慈愛環繞
[00:39:10.240 --> 00:39:12.240]  被禰的話語所看顧
[00:39:12.240 --> 00:39:16.160]  做一個裏外都誠實的人
[00:39:16.160 --> 00:39:16.960]  幫助我們
[00:39:16.960 --> 00:39:18.680]  將禱告奉耶穌基督的名
[00:39:18.680 --> 00:39:20.680]  阿們
