
[00:00:00.000 --> 00:00:03.000]  大家好,歡迎收看宣導傳議台的節目
[00:17:03.600 --> 00:17:06.400]  你們有沒有想到十九章那段經文
[00:17:06.400 --> 00:17:09.400]  記載約伯要和神爭辯
[00:17:09.400 --> 00:17:12.000]  甚至不惜在他沒有肉體
[00:17:12.000 --> 00:17:15.000]  離開人世之後仍然要去見神
[00:17:15.000 --> 00:17:16.800]  仍然要和神爭辯
[00:17:16.800 --> 00:17:19.400]  因為他知道神是永存的神
[00:17:19.400 --> 00:17:21.600]  他無論如何都要和神對話
[00:17:21.600 --> 00:17:22.800]  這種堅持
[00:17:22.800 --> 00:17:25.000]  我們見到約伯信仰的掙扎
[00:17:25.000 --> 00:17:27.800]  一方面他所認識的神好像變得陌生
[00:17:27.800 --> 00:17:31.400]  另一方面他仍然信這個神
[00:17:31.400 --> 00:17:32.600]  仍然是他的神
[00:17:32.600 --> 00:17:35.400]  所以才有這麼大的信仰矛盾
[00:17:35.400 --> 00:17:39.200]  有些時候我們會見到約伯最大的矛盾
[00:17:39.200 --> 00:17:42.200]  就是他從來沒有否認神的存在
[00:17:42.200 --> 00:17:45.600]  約伯是唯一一個由始至終
[00:17:45.600 --> 00:17:48.200]  都是以神存在
[00:17:48.200 --> 00:17:52.000]  或當神存在的形式
[00:17:52.000 --> 00:17:53.800]  另一方面就是本我的矛盾
[00:17:53.800 --> 00:17:55.200]  即使我是正義
[00:17:55.200 --> 00:17:56.800]  我的口會令我有罪
[00:17:56.800 --> 00:17:59.000]  我是完全卻不認識自己
[00:17:59.000 --> 00:18:00.600]  我厭惡我的生命
[00:18:00.600 --> 00:18:02.400]  九章二十至二十一節
[00:18:02.400 --> 00:18:03.400]  他提到約伯
[00:18:03.400 --> 00:18:05.600]  他覺得他其實是正義的
[00:18:05.600 --> 00:18:09.800]  但他彷彿在和朋友爭辯對話時
[00:18:09.800 --> 00:18:12.000]  他的朋友不斷要定他有罪
[00:18:12.000 --> 00:18:13.800]  甚至可能他的朋友
[00:18:13.800 --> 00:18:16.400]  似乎要代表神定他有罪
[00:18:16.400 --> 00:18:18.200]  因為在舊約的傳統中
[00:18:18.200 --> 00:18:20.400]  有罪的人才會有審判
[00:18:20.400 --> 00:18:22.400]  有罪的人才會有苦難
[00:18:22.400 --> 00:18:24.400]  所以約伯好像感覺到自己
[00:18:24.400 --> 00:18:26.600]  他的口都好像要定他有罪
[00:18:26.600 --> 00:18:28.400]  在這樣的情況下
[00:18:28.400 --> 00:18:30.400]  約伯覺得自己不認識自己
[00:18:30.400 --> 00:18:31.800]  我厭惡自己的生命
[00:18:31.800 --> 00:18:35.000]  他覺得自己不單是神變得異物
[00:18:35.000 --> 00:18:37.200]  他自己也變得陌生
[00:18:37.200 --> 00:18:39.200]  對自己充滿矛盾
[00:18:39.200 --> 00:18:42.000]  十章一節提到我厭惡自己的生命
[00:18:42.000 --> 00:18:44.800]  讓我盡情分掃我的悲嘆
[00:18:44.800 --> 00:18:47.000]  讓我訴說我心裡的苦澀
[00:18:47.000 --> 00:18:48.200]  這裡提到約伯
[00:18:48.200 --> 00:18:50.400]  其實和九章很相似
[00:18:50.400 --> 00:18:52.400]  同樣提到厭惡自己的生命
[00:18:52.400 --> 00:18:54.000]  但不同的是
[00:18:54.000 --> 00:18:57.800]  他正因為覺得自己心口不一致
[00:18:57.800 --> 00:19:00.200]  他站在心裡一直覺得自己是正義
[00:19:00.200 --> 00:19:02.200]  但他的口好像要定他有罪
[00:19:02.200 --> 00:19:03.800]  某程度上不是他想的
[00:19:03.800 --> 00:19:07.200]  好像是他朋友要他的口認罪
[00:19:07.200 --> 00:19:09.800]  一種違心,說出一些違心的話
[00:19:09.800 --> 00:19:11.800]  以至他很厭惡自己的生命
[00:19:11.800 --> 00:19:14.600]  然後反而很想盡情分掃
[00:19:14.600 --> 00:19:19.200]  或者竭盡,盤盡自己心裡所要說的苦澀
[00:19:19.200 --> 00:19:20.400]  向神表達
[00:19:20.400 --> 00:19:23.200]  最後就是約伯到31章
[00:19:23.200 --> 00:19:25.400]  和神說的最後辯詞的時候
[00:19:25.400 --> 00:19:27.200]  你可以說展示了
[00:19:27.200 --> 00:19:28.600]  作為一個受創者
[00:19:28.600 --> 00:19:30.400]  他的言辭的浩蕨
[00:19:30.400 --> 00:19:31.600]  說到盡
[00:19:31.600 --> 00:19:33.800]  創傷的其中一個特質就是
[00:19:33.800 --> 00:19:35.600]  創傷是難以言喻的
[00:19:35.600 --> 00:19:38.000]  甚至乎可能是無以言說的
[00:19:38.000 --> 00:19:38.800]  說不出的
[00:19:38.800 --> 00:19:41.200]  所以31章約伯用了一個
[00:19:41.200 --> 00:19:44.600]  訴訟的畫面
[00:19:44.600 --> 00:19:47.200]  當中有很多訴訟的語言來表達
[00:19:47.200 --> 00:19:48.600]  31章35節
[00:19:48.600 --> 00:19:50.200]  唯願有一位肯聽我
[00:19:50.200 --> 00:19:51.600]  看那我所挖極壓
[00:19:51.600 --> 00:19:53.000]  願全能者回答我
[00:19:53.000 --> 00:19:55.200]  願那與我爭訟的寫下訟詞
[00:19:55.200 --> 00:19:57.600]  這裡提到的訟詞
[00:19:57.600 --> 00:19:59.600]  挖壓或者聽
[00:19:59.600 --> 00:20:01.200]  全部都是法庭的用語
[00:20:01.200 --> 00:20:04.200]  在約伯的心目中
[00:20:04.200 --> 00:20:07.200]  全能者不是指保護的神
[00:20:07.200 --> 00:20:10.000]  全能者所說的是一種對他的壓制
[00:20:10.000 --> 00:20:13.600]  甚至是讓他無辜受苦的狀態
[00:20:13.600 --> 00:20:15.800]  所以約伯在這裡用了一種
[00:20:15.800 --> 00:20:17.800]  訴訟的形式
[00:20:17.800 --> 00:20:19.600]  與神對辯
[00:20:19.600 --> 00:20:21.600]  而31章3338節
[00:20:21.600 --> 00:20:25.600]  更加好像是以一個舊約的語言
[00:20:25.600 --> 00:20:28.600]  訴諸最盡的言詞
[00:20:28.600 --> 00:20:30.400]  包括是亞當的罪
[00:20:30.400 --> 00:20:33.600]  甚至是土地向我哀哭的表達
[00:20:33.600 --> 00:20:35.600]  從創傷的視角
[00:20:35.600 --> 00:20:37.600]  我們固然看到頭兩章約伯的
[00:20:37.600 --> 00:20:39.600]  很正統的表達
[00:20:39.600 --> 00:20:42.200]  其實同樣可能是否定和壓抑的表達
[00:20:42.200 --> 00:20:44.200]  而最後也是我們對約伯
[00:20:44.200 --> 00:20:46.200]  最熟悉的表達
[00:20:46.200 --> 00:20:47.600]  會不會也有可能
[00:20:47.600 --> 00:20:49.200]  從創傷的視角來說
[00:20:49.200 --> 00:20:50.600]  有他的含糊性
[00:20:50.600 --> 00:20:52.200]  或者有他的詮釋性呢
[00:20:52.200 --> 00:20:53.400]  40章那裡
[00:20:53.400 --> 00:20:55.800]  我們也有看到
[00:20:55.800 --> 00:20:58.800]  約伯回答耶和華的說話
[00:20:58.800 --> 00:21:00.200]  約伯回答耶和華
[00:21:00.200 --> 00:21:01.200]  我是微小的
[00:21:01.200 --> 00:21:02.400]  我怎能回答你
[00:21:02.400 --> 00:21:04.200]  我用手捂著我的嘴
[00:21:04.200 --> 00:21:05.800]  我說了一次就別回答
[00:21:05.800 --> 00:21:07.800]  說了兩次就不再說
[00:21:07.800 --> 00:21:08.800]  表面看來
[00:21:08.800 --> 00:21:11.600]  約伯好像是一個很誠心實意
[00:21:11.600 --> 00:21:13.000]  去認罪
[00:21:13.000 --> 00:21:14.800]  或者表達自己是卑微
[00:21:14.800 --> 00:21:17.400]  但有沒有可能從創傷的角度來說
[00:21:17.400 --> 00:21:19.600]  其實約伯作為一個受創者
[00:21:19.600 --> 00:21:20.800]  去到最後
[00:21:20.800 --> 00:21:22.000]  甚至可能經歷了
[00:21:22.000 --> 00:21:23.600]  耶和華最後的啟示之後
[00:21:23.600 --> 00:21:25.000]  一種無能為力
[00:21:25.000 --> 00:21:26.000]  我是微小
[00:21:26.000 --> 00:21:28.200]  這個微小也可以譯為卑賤
[00:21:28.200 --> 00:21:30.000]  也是呼應約伯
[00:21:30.000 --> 00:21:33.200]  一開始第三章詞咒的咒詛的意思
[00:21:33.200 --> 00:21:35.400]  我知道你凡事都能救
[00:21:35.400 --> 00:21:37.400]  你的謀略不能被攔阻
[00:21:37.400 --> 00:21:40.400]  因此我厭惡我在塵土和爐灰中懊悔
[00:21:40.400 --> 00:21:43.400]  固然這兩句是約伯的金句
[00:21:43.400 --> 00:21:46.600]  因此我厭惡我在塵土和爐灰中懊悔
[00:21:46.600 --> 00:21:49.800]  但有沒有想過這句約伯最後的言詞
[00:21:49.800 --> 00:21:51.600]  也有它的詮釋性
[00:21:51.600 --> 00:21:54.600]  就是它不一定是一種正統
[00:21:54.600 --> 00:21:56.200]  經典的表達
[00:21:56.200 --> 00:21:59.000]  而同樣可能是一種受創者
[00:21:59.000 --> 00:22:01.400]  一種情態麻木的表達
[00:22:01.400 --> 00:22:04.000]  情態麻木就是情感上
[00:22:04.000 --> 00:22:06.000]  甚至是態度上的麻木
[00:22:06.000 --> 00:22:07.400]  當一個受創者
[00:22:07.400 --> 00:22:10.400]  他被創傷經驗所陷害的時候
[00:22:10.400 --> 00:22:12.800]  並且是無能為力於自己
[00:22:12.800 --> 00:22:14.200]  的狀況的時候
[00:22:14.200 --> 00:22:16.200]  最後他只能夠屈從
[00:22:16.200 --> 00:22:18.200]  會不會是這樣的意思呢
[00:22:18.200 --> 00:22:20.800]  固然這也是一個可能性
[00:22:20.800 --> 00:22:25.400]  正統的解讀仍然是有效的解讀
[00:22:25.400 --> 00:22:27.400]  但有沒有可能創傷的視角
[00:22:27.400 --> 00:22:29.000]  讓我們更加看到約伯
[00:22:29.000 --> 00:22:31.000]  這些充滿矛盾
[00:22:31.000 --> 00:22:32.000]  充滿角力
[00:22:32.000 --> 00:22:33.000]  最後的敘事
[00:22:33.000 --> 00:22:36.400]  或者裡面也提到
[00:22:36.400 --> 00:22:38.200]  耶和華的判語
[00:22:38.200 --> 00:22:41.000]  或者耶和華最後對約伯的補償
[00:22:41.000 --> 00:22:42.800]  42章7至8節
[00:22:42.800 --> 00:22:44.000]  你妹妹有對我說話
[00:22:44.000 --> 00:22:45.600]  將我的僕人約伯正確
[00:22:45.600 --> 00:22:48.600]  正確的意思
[00:22:48.600 --> 00:22:50.400]  或者不是在於他說的話
[00:22:50.400 --> 00:22:51.800]  是否一個神學正確
[00:22:51.800 --> 00:22:55.200]  而是約伯他真誠地以說話
[00:22:55.200 --> 00:22:57.000]  去表述他的創傷經驗
[00:22:57.000 --> 00:22:59.000]  表達他在苦難或創傷
[00:22:59.000 --> 00:23:00.000]  受創的經驗中
[00:23:00.000 --> 00:23:03.000]  一種不解的苦況
[00:23:03.000 --> 00:23:04.600]  一種不解矛盾
[00:23:04.600 --> 00:23:05.800]  難以前行
[00:23:05.800 --> 00:23:08.200]  難以疏離的一種矛盾經驗
[00:23:08.200 --> 00:23:11.200]  而42章10節
[00:23:11.200 --> 00:23:12.200]  最後說到耶和華
[00:23:12.200 --> 00:23:13.600]  逆轉約伯的負景
[00:23:13.600 --> 00:23:15.600]  相配真天約伯所有
[00:23:15.600 --> 00:23:16.600]  其實某程度上
[00:23:16.600 --> 00:23:18.400]  可能呼應一開始所說的
[00:23:18.400 --> 00:23:20.400]  社會學的一種進路
[00:23:20.400 --> 00:23:23.000]  就是表達古猶太人
[00:23:23.000 --> 00:23:25.800]  嘗試用一個種種敘事
[00:23:25.800 --> 00:23:27.800]  去消化或解說
[00:23:27.800 --> 00:23:29.400]  他們的民族創傷
[00:23:29.400 --> 00:23:31.200]  以至他們的猶太社群
[00:23:31.200 --> 00:23:32.600]  他們的舊約群體
[00:23:32.600 --> 00:23:35.200]  能夠繼續向前行
[00:23:35.200 --> 00:23:37.400]  所以從心理學或社會學
[00:23:37.400 --> 00:23:40.800]  其實可能都是一種矛盾的進路
[00:23:40.800 --> 00:23:43.000]  心理學強調的是創傷
[00:23:43.000 --> 00:23:45.400]  給人一種破碎的經驗
[00:23:45.400 --> 00:23:46.600]  而社會學是說
[00:23:46.600 --> 00:23:49.000]  人去回應創傷
[00:23:49.000 --> 00:23:50.400]  很想去解說
[00:23:50.400 --> 00:23:51.800]  很想去掌握
[00:23:51.800 --> 00:23:53.000]  很想去糾正
[00:23:53.000 --> 00:23:54.800]  疏整到創傷經驗
[00:23:54.800 --> 00:23:57.200]  以至同樣呈現在約伯記
[00:23:57.200 --> 00:24:00.800]  和約伯的說話或記載中
[00:24:00.800 --> 00:24:02.000]  這本書
[00:24:02.000 --> 00:24:03.800]  我最後的結語是
[00:24:03.800 --> 00:24:06.000]  創傷如果需要呼喊
[00:24:06.000 --> 00:24:07.600]  就讓創傷的呼喊
[00:24:07.600 --> 00:24:10.400]  在上主面前坦然豁露
[00:24:10.400 --> 00:24:12.200]  我也很希望這本書
[00:24:12.200 --> 00:24:13.600]  去鼓勵我們
[00:24:13.600 --> 00:24:15.600]  再一次去看約伯記的時候
[00:24:15.600 --> 00:24:17.800]  能夠看得到的約伯記
[00:24:17.800 --> 00:24:20.000]  給我們看到的不是一種靜態
[00:24:20.000 --> 00:24:22.800]  一種一成不變的人物
[00:24:22.800 --> 00:24:26.400]  而是約伯本身是一個複雜
[00:24:26.400 --> 00:24:27.600]  有血有肉
[00:24:27.600 --> 00:24:29.800]  充滿思緒情感的變化
[00:24:29.800 --> 00:24:32.400]  甚至在他經歷的信仰和生命中
[00:24:32.400 --> 00:24:34.000]  種種的矛盾中
[00:24:34.000 --> 00:24:36.600]  他按著他真實所經驗的
[00:24:36.600 --> 00:24:38.600]  亦都真實無畏的
[00:24:38.600 --> 00:24:40.000]  來去呈現
[00:24:40.000 --> 00:24:42.000]  向上主呼求
[00:24:42.000 --> 00:24:43.600]  向人去演說
[00:24:43.600 --> 00:24:45.000]  與人去對話
[00:24:45.000 --> 00:24:53.600]  (音樂)

