
[00:00:00.000 --> 00:00:03.800]  這張就是我和師母在上個月去的地方
[00:15:58.800 --> 00:16:00.800]  我們知道為什麼我們要領受聖靈
[00:16:00.800 --> 00:16:02.800]  其中一個很主要的原因
[00:16:02.800 --> 00:16:04.800]  就是因為兩千年前有一個歷史性的事件發生了
[00:16:04.800 --> 00:16:06.800]  耶穌基督釘十字架
[00:16:06.800 --> 00:16:08.800]  第二
[00:16:08.800 --> 00:16:10.800]  聖靈在做什麼工作呢
[00:16:10.800 --> 00:16:12.800]  其實聖靈的臨在
[00:16:12.800 --> 00:16:14.800]  是因為耶穌基督
[00:16:14.800 --> 00:16:16.800]  耶穌說
[00:16:16.800 --> 00:16:18.800]  我要求父
[00:16:18.800 --> 00:16:20.800]  賜給你們一個保衛師
[00:16:20.800 --> 00:16:22.800]  祂永遠與你們同在
[00:16:22.800 --> 00:16:26.800]  耶穌釘十字架
[00:16:26.800 --> 00:16:28.800]  受死埋葬
[00:16:28.800 --> 00:16:30.800]  但祂復活升天
[00:16:30.800 --> 00:16:32.800]  當耶穌回到父神的右邊的時候
[00:16:32.800 --> 00:16:34.800]  祂就會在
[00:16:34.800 --> 00:16:36.800]  《史壇傳》說到有聖靈的臨在
[00:16:36.800 --> 00:16:38.800]  並且與我們在一起
[00:16:38.800 --> 00:16:40.800]  從今時
[00:16:40.800 --> 00:16:42.800]  直到永遠
[00:16:42.800 --> 00:16:44.800]  這個禮物
[00:16:44.800 --> 00:16:46.800]  真的太寶貴了
[00:16:46.800 --> 00:16:50.800]  無論你在人生任何的階段
[00:16:50.800 --> 00:16:52.800]  時刻
[00:16:52.800 --> 00:16:54.800]  你都會知道
[00:16:54.800 --> 00:16:56.800]  上帝從來沒有離開過你
[00:16:56.800 --> 00:16:58.800]  從沒有離場
[00:16:58.800 --> 00:17:00.800]  從沒有離場
[00:17:00.800 --> 00:17:02.800]  保衛師
[00:17:02.800 --> 00:17:04.800]  安慰者
[00:17:04.800 --> 00:17:06.800]  鼓勵者
[00:17:06.800 --> 00:17:08.800]  當你覺得生命當中很需要
[00:17:08.800 --> 00:17:10.800]  被鼓勵安慰的時候
[00:17:10.800 --> 00:17:12.800]  親愛的聖靈
[00:17:12.800 --> 00:17:14.800]  就會幫助你
[00:17:14.800 --> 00:17:16.800]  與你同在同行
[00:17:16.800 --> 00:17:18.800]  有時候我們
[00:17:18.800 --> 00:17:20.800]  很多時候都會有機會
[00:17:20.800 --> 00:17:22.800]  去到喪禮當中
[00:17:22.800 --> 00:17:24.800]  特別我們要送別親愛的弟兄姊妹
[00:17:24.800 --> 00:17:28.800]  哀傷憂愁的當然會
[00:17:28.800 --> 00:17:30.800]  哀傷
[00:17:30.800 --> 00:17:32.800]  很捨不得
[00:17:32.800 --> 00:17:34.800]  但同時同一個場景
[00:17:34.800 --> 00:17:36.800]  都會感恩快樂
[00:17:36.800 --> 00:17:38.800]  因為我們知道
[00:17:38.800 --> 00:17:40.800]  他已經回到天父的身邊
[00:17:40.800 --> 00:17:42.800]  釋去地上的奴婦
[00:17:42.800 --> 00:17:44.800]  還有最寶貴的是
[00:17:44.800 --> 00:17:46.800]  菲律賓書一章二十三節
[00:17:46.800 --> 00:17:48.800]  與基督同在
[00:17:48.800 --> 00:17:50.800]  好得無比
[00:17:50.800 --> 00:17:52.800]  耶穌基督
[00:17:52.800 --> 00:17:54.800]  已經將
[00:17:54.800 --> 00:17:56.800]  最好的禮物
[00:17:56.800 --> 00:17:58.800]  聖靈賜給每一個
[00:17:58.800 --> 00:18:00.800]  在地上贖他的兒女
[00:18:00.800 --> 00:18:02.800]  讓我們都得到鼓勵和安慰
[00:18:02.800 --> 00:18:04.800]  不單止這樣
[00:18:04.800 --> 00:18:06.800]  聖靈也做了一件事
[00:18:06.800 --> 00:18:08.800]  讓我們有一個新的身份
[00:18:08.800 --> 00:18:10.800]  我們在地上
[00:18:10.800 --> 00:18:12.800]  能夠呼叫天父
[00:18:12.800 --> 00:18:14.800]  創造宇宙萬有的神
[00:18:14.800 --> 00:18:16.800]  是什麼呢
[00:18:16.800 --> 00:18:18.800]  阿爸父
[00:18:18.800 --> 00:18:20.800]  阿爸father
[00:18:20.800 --> 00:18:22.800]  很親密的關係
[00:18:22.800 --> 00:18:24.800]  這個新的
[00:18:24.800 --> 00:18:26.800]  文藥
[00:18:26.800 --> 00:18:28.800]  帶我們進入和神在一起
[00:18:28.800 --> 00:18:30.800]  有沒有想過
[00:18:30.800 --> 00:18:32.800]  神創造宇宙萬有
[00:18:32.800 --> 00:18:34.800]  包括馬爾代夫
[00:18:34.800 --> 00:18:36.800]  他能夠將
[00:18:36.800 --> 00:18:38.800]  這些寶貴的東西
[00:18:38.800 --> 00:18:40.800]  這麼多的東西
[00:18:40.800 --> 00:18:42.800]  有一個神
[00:18:42.800 --> 00:18:44.800]  這麼偉大的神
[00:18:44.800 --> 00:18:46.800]  與我們在一起
[00:18:46.800 --> 00:18:48.800]  我們在世界上
[00:18:48.800 --> 00:18:50.800]  全球八十億人
[00:18:50.800 --> 00:18:52.800]  我們只不過是微塵
[00:18:52.800 --> 00:18:54.800]  不要說銀河系在地球
[00:18:54.800 --> 00:18:56.800]  但有一個神他甘願
[00:18:56.800 --> 00:18:58.800]  為我們每一個寫寫記
[00:18:58.800 --> 00:19:00.800]  釘十字架
[00:19:00.800 --> 00:19:02.800]  並且將最寶貴的禮物
[00:19:02.800 --> 00:19:04.800]  聖靈賜給我們
[00:19:04.800 --> 00:19:06.800]  內在我們心中
[00:19:06.800 --> 00:19:08.800]  讓我們能夠呼叫
[00:19:08.800 --> 00:19:10.800]  共證
[00:19:10.800 --> 00:19:12.800]  我們是神的兒女
[00:19:12.800 --> 00:19:14.800]  有時候在街邊
[00:19:14.800 --> 00:19:16.800]  不知道你們有沒有看過
[00:19:16.800 --> 00:19:18.800]  公公婆婆牽著手逛街
[00:19:18.800 --> 00:19:20.800]  我經常和師母
[00:19:20.800 --> 00:19:22.800]  看著公公婆婆
[00:19:22.800 --> 00:19:24.800]  這麼大年紀牽著手逛街
[00:19:24.800 --> 00:19:26.800]  其實也有些
[00:19:26.800 --> 00:19:28.800]  也有些
[00:19:28.800 --> 00:19:30.800]  很羨慕的感覺
[00:19:30.800 --> 00:19:32.800]  肯定這對夫婦
[00:19:32.800 --> 00:19:34.800]  經歷過高高低低
[00:19:34.800 --> 00:19:36.800]  這麼多年夫妻
[00:19:36.800 --> 00:19:38.800]  又高又低
[00:19:38.800 --> 00:19:40.800]  有艱難又開心的日子
[00:19:40.800 --> 00:19:42.800]  但仍然牽著手走在一起
[00:19:42.800 --> 00:19:44.800]  神就是這樣
[00:19:44.800 --> 00:19:46.800]  我們人生在任何不同的時光
[00:19:46.800 --> 00:19:48.800]  他都會牽著我們
[00:19:48.800 --> 00:19:50.800]  好像沙灘上的竹印
[00:19:50.800 --> 00:19:52.800]  背著我們走過
[00:19:52.800 --> 00:19:54.800]  那些路
[00:19:54.800 --> 00:19:56.800]  聖靈也成為我們
[00:19:56.800 --> 00:19:58.800]  明白真理
[00:19:58.800 --> 00:20:00.800]  我們明白真理
[00:20:00.800 --> 00:20:02.800]  一個最主要
[00:20:02.800 --> 00:20:04.800]  最寶貴的原因
[00:20:04.800 --> 00:20:06.800]  我們為什麼可以
[00:20:06.800 --> 00:20:08.800]  打開聖經能夠明白神的話語
[00:20:08.800 --> 00:20:10.800]  不是因為你和我
[00:20:10.800 --> 00:20:12.800]  因為我們有一個
[00:20:12.800 --> 00:20:14.800]  真理的靈在我們心中
[00:20:14.800 --> 00:20:16.800]  讓我們想起
[00:20:16.800 --> 00:20:18.800]  不單止耶穌的說話
[00:20:18.800 --> 00:20:20.800]  並且去明白
[00:20:20.800 --> 00:20:22.800]  實踐上帝的心意
[00:20:22.800 --> 00:20:24.800]  剛剛
[00:20:24.800 --> 00:20:26.800]  在過去的星期四
[00:20:26.800 --> 00:20:28.800]  我們正在上OIA
[00:20:28.800 --> 00:20:30.800]  就是基教部所辦的主日學
[00:20:30.800 --> 00:20:32.800]  我講第一堂
[00:20:32.800 --> 00:20:34.800]  師母說
[00:20:34.800 --> 00:20:36.800]  有些人說你講得很好
[00:20:36.800 --> 00:20:38.800]  接著我說
[00:20:38.800 --> 00:20:40.800]  A. 不要驕傲
[00:20:40.800 --> 00:20:42.800]  B. 其實
[00:20:42.800 --> 00:20:44.800]  弟兄姊妹能夠
[00:20:44.800 --> 00:20:46.800]  明白聖經就不是因為楊牧師講得好
[00:20:46.800 --> 00:20:48.800]  真的不是
[00:20:48.800 --> 00:20:50.800]  而是有一個
[00:20:50.800 --> 00:20:52.800]  聖靈在我們心中動功
[00:20:52.800 --> 00:20:54.800]  你想想
[00:20:54.800 --> 00:20:56.800]  我們信耶穌
[00:20:56.800 --> 00:20:58.800]  打開聖經
[00:20:58.800 --> 00:21:00.800]  你每個中文字都懂
[00:21:00.800 --> 00:21:02.800]  但你不明白
[00:21:02.800 --> 00:21:04.800]  發生什麼事
[00:21:04.800 --> 00:21:06.800]  你根本不知道這本書
[00:21:06.800 --> 00:21:08.800]  和其他書有什麼分別
[00:21:08.800 --> 00:21:10.800]  是不是
[00:21:10.800 --> 00:21:12.800]  不過當你信了耶穌之後
[00:21:12.800 --> 00:21:14.800]  聖靈在你心中
[00:21:14.800 --> 00:21:16.800]  你又開始
[00:21:16.800 --> 00:21:18.800]  有一個屬靈的
[00:21:18.800 --> 00:21:20.800]  打開了屬靈的視野
[00:21:20.800 --> 00:21:22.800]  好像一個窗戶打開了
[00:21:22.800 --> 00:21:24.800]  神的榮耀
[00:21:24.800 --> 00:21:26.800]  神的榮光 神的工作
[00:21:26.800 --> 00:21:28.800]  是這樣的
[00:21:28.800 --> 00:21:30.800]  每一次我們早上靈修讀經
[00:21:30.800 --> 00:21:32.800]  打開聖經的時候我們明白
[00:21:32.800 --> 00:21:34.800]  不是因為我們讀過大學
[00:21:34.800 --> 00:21:36.800]  不是因為我們有知識
[00:21:36.800 --> 00:21:38.800]  是親愛的聖靈幫助我們
[00:21:38.800 --> 00:21:40.800]  去認知 相信
[00:21:40.800 --> 00:21:42.800]  並且跟隨
[00:21:42.800 --> 00:21:44.800]  耶穌基督
[00:21:44.800 --> 00:21:46.800]  是這樣的
[00:21:46.800 --> 00:21:48.800]  全部都是超自然工作
[00:21:48.800 --> 00:21:50.800]  不是你和我做的
[00:21:50.800 --> 00:21:52.800]  是因代我們去明白
[00:21:52.800 --> 00:21:54.800]  認識有這麼偉大的神
[00:21:54.800 --> 00:21:58.800]  聖靈不單止
[00:21:58.800 --> 00:22:00.800]  讓我們去明白
[00:22:00.800 --> 00:22:02.800]  並且讓我們去實踐
[00:22:02.800 --> 00:22:04.800]  因為經文說到
[00:22:04.800 --> 00:22:06.800]  我們要按著聖靈去行事
[00:22:06.800 --> 00:22:10.800]  並且靠聖靈得身
[00:22:10.800 --> 00:22:14.800]  我們的本性
[00:22:14.800 --> 00:22:16.800]  都是
[00:22:16.800 --> 00:22:18.800]  過著自己的喜愛生活
[00:22:18.800 --> 00:22:20.800]  自己舒適
[00:22:20.800 --> 00:22:22.800]  自己享福
[00:22:22.800 --> 00:22:24.800]  最好就
[00:22:24.800 --> 00:22:26.800]  不用做任何事 去買代付
[00:22:26.800 --> 00:22:28.800]  這些實在是夢想
[00:22:28.800 --> 00:22:30.800]  不過
[00:22:30.800 --> 00:22:32.800]  神給我們這麼寶貴的身份
[00:22:32.800 --> 00:22:34.800]  剛才說到的兒女身份
[00:22:34.800 --> 00:22:36.800]  是要我們有熟靈的眼睛
[00:22:36.800 --> 00:22:38.800]  去看這個世界
[00:22:38.800 --> 00:22:40.800]  也看得到人的需要
[00:22:40.800 --> 00:22:42.800]  怎樣
[00:22:42.800 --> 00:22:44.800]  跟人分享福音的好處
[00:22:46.800 --> 00:22:48.800]  上星期
[00:22:48.800 --> 00:22:50.800]  我在傳道部群組
[00:22:50.800 --> 00:22:52.800]  發了這張照片
[00:22:52.800 --> 00:22:54.800]  由這裡到
[00:22:54.800 --> 00:22:56.800]  我們附近三分鐘
[00:22:56.800 --> 00:22:58.800]  走去
[00:22:58.800 --> 00:23:00.800]  DI的方向
[00:23:00.800 --> 00:23:02.800]  巴士廠的方向
[00:23:02.800 --> 00:23:04.800]  有100戶左右的
[00:23:04.800 --> 00:23:08.800]  臨時過渡性房屋
[00:23:08.800 --> 00:23:10.800]  居民開始入伙
[00:23:10.800 --> 00:23:12.800]  如果大家
[00:23:12.800 --> 00:23:14.800]  覺得不太浪費
[00:23:14.800 --> 00:23:16.800]  又覺得不太餓
[00:23:16.800 --> 00:23:18.800]  你完崇拜之後
[00:23:18.800 --> 00:23:20.800]  向著那個方向
[00:23:20.800 --> 00:23:22.800]  行花處方向 走三分鐘
[00:23:22.800 --> 00:23:24.800]  然後看一看
[00:23:24.800 --> 00:23:26.800]  然後才去吃飯
[00:23:26.800 --> 00:23:28.800]  我跟傳道部的弟兄姊妹說
[00:23:28.800 --> 00:23:30.800]  神將一批
[00:23:30.800 --> 00:23:32.800]  100戶
[00:23:32.800 --> 00:23:34.800]  你當成2、3
[00:23:34.800 --> 00:23:36.800]  200多300人放在我們身邊
[00:23:36.800 --> 00:23:38.800]  這些全部都是基層人士
[00:23:38.800 --> 00:23:40.800]  過渡性房屋
[00:23:40.800 --> 00:23:42.800]  即是他們要等上樓
[00:23:42.800 --> 00:23:44.800]  住三五年
[00:23:44.800 --> 00:23:46.800]  但既然他們放在我們三分鐘的路程
[00:23:46.800 --> 00:23:48.800]  又是基層人士
[00:23:48.800 --> 00:23:50.800]  很多都未信耶穌
[00:23:50.800 --> 00:23:52.800]  作為神的教會
[00:23:52.800 --> 00:23:54.800]  我們見不見到
[00:23:54.800 --> 00:23:56.800]  他們的需要
[00:23:56.800 --> 00:23:58.800]  我們會不會
[00:23:58.800 --> 00:24:00.800]  盡量做一點事
[00:24:00.800 --> 00:24:02.800]  招呼十個八個人回來
[00:24:02.800 --> 00:24:04.800]  這也是我們
[00:24:04.800 --> 00:24:06.800]  一個的使命
[00:24:06.800 --> 00:24:08.800]  求主幫助我們
[00:24:08.800 --> 00:24:10.800]  我已經透過電話
[00:24:10.800 --> 00:24:12.800]  電郵聯絡這個機構
[00:24:12.800 --> 00:24:14.800]  管理這個
[00:24:14.800 --> 00:24:16.800]  過渡性房屋的機構
[00:24:16.800 --> 00:24:18.800]  盼望有些回覆
[00:24:18.800 --> 00:24:20.800]  日後希望能夠
[00:24:20.800 --> 00:24:22.800]  有些合作性的工作
[00:24:22.800 --> 00:24:24.800]  去服侍
[00:24:24.800 --> 00:24:26.800]  我們身邊的靈蛇
[00:24:26.800 --> 00:24:30.800]  最後
[00:24:30.800 --> 00:24:32.800]  聖靈做一件事
[00:24:32.800 --> 00:24:34.800]  聖靈原來是做什麼的
[00:24:34.800 --> 00:24:36.800]  聖靈是讓我們
[00:24:36.800 --> 00:24:38.800]  能夠結滿果子
[00:24:38.800 --> 00:24:40.800]  在第五章的第五章
[00:24:40.800 --> 00:24:42.800]  結滿果子是什麼呢
[00:24:42.800 --> 00:24:44.800]  去見證耶穌基督
[00:24:44.800 --> 00:24:46.800]  去見證耶穌基督
[00:24:46.800 --> 00:24:48.800]  聖靈臨在我們身上
[00:24:48.800 --> 00:24:50.800]  是讓我們去見證
[00:24:50.800 --> 00:24:52.800]  一個復活的主
[00:24:52.800 --> 00:24:54.800]  神給我們禮物
[00:24:54.800 --> 00:24:56.800]  不是讓我們
[00:24:56.800 --> 00:24:58.800]  去經歷神的美善
[00:24:58.800 --> 00:25:00.800]  神賜福給我們
[00:25:00.800 --> 00:25:02.800]  是讓我們成為
[00:25:02.800 --> 00:25:04.800]  賜福者
[00:25:04.800 --> 00:25:06.800]  讓我們成為私人的管子
[00:25:06.800 --> 00:25:08.800]  讓我們在地上見證
[00:25:08.800 --> 00:25:10.800]  我們的神是一個怎樣的神
[00:25:10.800 --> 00:25:14.800]  聖靈是幫助我們
[00:25:14.800 --> 00:25:16.800]  為主作見證
[00:25:16.800 --> 00:25:22.800]  上星期的領B開組
[00:25:22.800 --> 00:25:24.800]  我們領B
[00:25:24.800 --> 00:25:26.800]  有些子女在成長過程當中
[00:25:26.800 --> 00:25:34.800]  都會對信仰產生一些挑戰、疑問
[00:25:34.800 --> 00:25:38.800]  作為父母當然會掛心
[00:25:38.800 --> 00:25:40.800]  我跟著說
[00:25:40.800 --> 00:25:44.800]  大家不要灰心
[00:25:44.800 --> 00:25:46.800]  為什麼呢
[00:25:46.800 --> 00:25:48.800]  因為神真的很愛
[00:25:48.800 --> 00:25:50.800]  每一個父母的女兒
[00:25:50.800 --> 00:25:52.800]  你記不記得
[00:25:52.800 --> 00:25:54.800]  心如的見證
[00:25:54.800 --> 00:25:56.800]  我說
[00:25:56.800 --> 00:25:58.800]  她出來講見證
[00:25:58.800 --> 00:26:00.800]  在受浸那天
[00:26:00.800 --> 00:26:02.800]  如果你們都聽過她的生命故事
[00:26:02.800 --> 00:26:04.800]  你們都知道
[00:26:04.800 --> 00:26:06.800]  她也是在經歷
[00:26:06.800 --> 00:26:08.800]  信仰的高高低低
[00:26:08.800 --> 00:26:10.800]  但是神有她的工作
[00:26:10.800 --> 00:26:12.800]  有她的時間
[00:26:12.800 --> 00:26:14.800]  我們不要這麼容易覺得
[00:26:14.800 --> 00:26:16.800]  不知道怎樣
[00:26:16.800 --> 00:26:18.800]  神有她的工作
[00:26:18.800 --> 00:26:20.800]  神會使用心如
[00:26:20.800 --> 00:26:22.800]  成為很多人的祝福和見證
[00:26:22.800 --> 00:26:24.800]  同樣的我們都是
[00:26:24.800 --> 00:26:26.800]  我們置身在不同的場景
[00:26:26.800 --> 00:26:28.800]  家庭、工作環境
[00:26:28.800 --> 00:26:30.800]  社區、教會
[00:26:30.800 --> 00:26:32.800]  總是有神的特別工作
[00:26:32.800 --> 00:26:34.800]  在我們身上
[00:26:34.800 --> 00:26:36.800]  但重要的是
[00:26:36.800 --> 00:26:38.800]  我們為主作見證
[00:26:38.800 --> 00:26:40.800]  見證一個福音
[00:26:40.800 --> 00:26:42.800]  這個福音就是
[00:26:42.800 --> 00:26:44.800]  神有她的新作為
[00:26:44.800 --> 00:26:46.800]  我們再回顧
[00:26:46.800 --> 00:26:48.800]  神有她的新作為
[00:26:48.800 --> 00:26:50.800]  這個新作為是什麼呢
[00:26:50.800 --> 00:26:52.800]  跟我們四重福音有關係
[00:26:52.800 --> 00:26:54.800]  這個新作為就是
[00:26:54.800 --> 00:26:56.800]  跟我們立了新約
[00:26:56.800 --> 00:26:58.800]  這個新約是什麼呢
[00:26:58.800 --> 00:27:00.800]  就是神賜給我們一個
[00:27:00.800 --> 00:27:02.800]  新的生命
[00:27:02.800 --> 00:27:04.800]  罪得赦免
[00:27:04.800 --> 00:27:06.800]  耶穌基督是我們的救主
[00:27:06.800 --> 00:27:10.800]  賜給我們一個新的主人
[00:27:10.800 --> 00:27:12.800]  這個主人是什麼呢
[00:27:12.800 --> 00:27:14.800]  耶穌基督是我的主
[00:27:14.800 --> 00:27:16.800]  並且有聖靈內在我心中
[00:27:16.800 --> 00:27:18.800]  新的身份
[00:27:18.800 --> 00:27:20.800]  我們可以稱呼阿爸父神
[00:27:20.800 --> 00:27:22.800]  新的認知
[00:27:22.800 --> 00:27:24.800]  我們可以懂得
[00:27:24.800 --> 00:27:26.800]  神的話語
[00:27:26.800 --> 00:27:28.800]  成性
[00:27:28.800 --> 00:27:30.800]  耶穌基督是我們的成性
[00:27:30.800 --> 00:27:32.800]  使我們成性過一位
[00:27:32.800 --> 00:27:34.800]  亦一樣我們有新的學務
[00:27:34.800 --> 00:27:36.800]  讓我們不再
[00:27:36.800 --> 00:27:38.800]  按著自己的肉體
[00:27:38.800 --> 00:27:40.800]  去活著
[00:27:40.800 --> 00:27:42.800]  而是按著上帝的心意而活
[00:27:42.800 --> 00:27:44.800]  經歷上帝的醫治
[00:27:44.800 --> 00:27:46.800]  更新、改變
[00:27:46.800 --> 00:27:48.800]  耶穌是我們醫治的主、成性的主
[00:27:48.800 --> 00:27:50.800]  最後有新的使命
[00:27:50.800 --> 00:27:52.800]  我們知道
[00:27:52.800 --> 00:27:54.800]  有一個
[00:27:54.800 --> 00:27:56.800]  聖神
[00:27:56.800 --> 00:27:58.800]  新的耶路撒冷
[00:27:58.800 --> 00:28:00.800]  值得我們去羨慕、學務
[00:28:00.800 --> 00:28:02.800]  耶穌基督是在來之王
[00:28:02.800 --> 00:28:04.800]  祂會來的
[00:28:04.800 --> 00:28:06.800]  不知道什麼時候會來
[00:28:06.800 --> 00:28:08.800]  但有一天我們都會回到祂身邊
[00:28:08.800 --> 00:28:14.800]  其實你和我在上帝永恆的時間當中
[00:28:14.800 --> 00:28:16.800]  無論你是活20年
[00:28:16.800 --> 00:28:18.800]  或是80年
[00:28:18.800 --> 00:28:20.800]  都是一樣
[00:28:20.800 --> 00:28:22.800]  其實我們生命的年日
[00:28:22.800 --> 00:28:24.800]  相差無幾
[00:28:24.800 --> 00:28:26.800]  你明白我說什麼嗎?
[00:28:26.800 --> 00:28:28.800]  在神的永恆的時間表當中
[00:28:28.800 --> 00:28:30.800]  我們的距離
[00:28:30.800 --> 00:28:32.800]  是很短很少的
[00:28:32.800 --> 00:28:34.800]  我們怎樣能夠被主所用
[00:28:34.800 --> 00:28:36.800]  我們今生
[00:28:36.800 --> 00:28:38.800]  怎樣能夠被神
[00:28:38.800 --> 00:28:40.800]  去經歷神的聖靈的帶領
[00:28:40.800 --> 00:28:42.800]  更新
[00:28:42.800 --> 00:28:44.800]  讓我們能夠好好地活出
[00:28:44.800 --> 00:28:46.800]  上主的心意
[00:28:46.800 --> 00:28:48.800]  特別是
[00:28:48.800 --> 00:28:50.800]  見證耶穌基督
[00:28:50.800 --> 00:28:52.800]  復活的主
[00:28:52.800 --> 00:28:54.800]  這是值得我們去思考的
[00:28:54.800 --> 00:28:58.800]  Jonathan Edwards
[00:28:58.800 --> 00:29:00.800]  是18世紀的美國神學家
[00:29:00.800 --> 00:29:02.800]  很著名的神學家
[00:29:02.800 --> 00:29:04.800]  他寫了一本很短的文章
[00:29:04.800 --> 00:29:10.800]  這本文章說
[00:29:10.800 --> 00:29:12.800]  神創造世界的終極
[00:29:12.800 --> 00:29:14.800]  關注是什麼?
[00:29:14.800 --> 00:29:16.800]  為什麼神要創造世界?
[00:29:16.800 --> 00:29:18.800]  他這樣說
[00:29:18.800 --> 00:29:20.800]  神最原本
[00:29:20.800 --> 00:29:22.800]  最終極
[00:29:22.800 --> 00:29:24.800]  為什麼要創造這個世界?
[00:29:24.800 --> 00:29:26.800]  因為神要透過
[00:29:26.800 --> 00:29:28.800]  聖靈的內注
[00:29:28.800 --> 00:29:30.800]  在我們的生命上
[00:29:30.800 --> 00:29:32.800]  在每一個被救贖的人生上
[00:29:32.800 --> 00:29:34.800]  讓我們被賦予的能力
[00:29:34.800 --> 00:29:36.800]  去經歷上帝
[00:29:36.800 --> 00:29:38.800]  祂自己
[00:29:38.800 --> 00:29:40.800]  喜樂、平安
[00:29:40.800 --> 00:29:42.800]  同在等等
[00:29:42.800 --> 00:29:44.800]  以致我們在言語
[00:29:44.800 --> 00:29:46.800]  行為、情感上
[00:29:46.800 --> 00:29:48.800]  都能夠反照出上帝的榮耀
[00:29:48.800 --> 00:29:52.800]  這是一個很長的句子
[00:29:52.800 --> 00:29:54.800]  不知道大家聽得懂嗎?
[00:29:54.800 --> 00:29:56.800]  神賜福我們
[00:29:56.800 --> 00:29:58.800]  讓我們經歷神
[00:29:58.800 --> 00:30:00.800]  以致我們將榮耀歸還給神
[00:30:00.800 --> 00:30:02.800]  簡單一點
[00:30:02.800 --> 00:30:04.800]  其實整本聖經
[00:30:04.800 --> 00:30:08.800]  是關於上帝的
[00:30:08.800 --> 00:30:10.800]  你打開聖經每一版
[00:30:10.800 --> 00:30:12.800]  聖靈乃是神所物事的
[00:30:12.800 --> 00:30:14.800]  教訓、督責、使人歸正
[00:30:14.800 --> 00:30:16.800]  教導人學而都是有益的
[00:30:16.800 --> 00:30:18.800]  驕傲信神的人
[00:30:18.800 --> 00:30:20.800]  得以完全預備行各樣的善事
[00:30:20.800 --> 00:30:22.800]  每一個
[00:30:22.800 --> 00:30:24.800]  聖經、每一本書、每一段經文
[00:30:24.800 --> 00:30:26.800]  都是在說神自己
[00:30:26.800 --> 00:30:28.800]  在我們身上的
[00:30:28.800 --> 00:30:30.800]  心意、作為
[00:30:30.800 --> 00:30:32.800]  讓我們去認知並且去信靠祂
[00:30:32.800 --> 00:30:38.800]  神有新的工作
[00:30:38.800 --> 00:30:40.800]  神也跟我們立了一個新的文約
[00:30:40.800 --> 00:30:42.800]  在今天的經文
[00:30:42.800 --> 00:30:44.800]  最後
[00:30:44.800 --> 00:30:46.800]  在35節開始
[00:30:46.800 --> 00:30:48.800]  他提到這個新的文約
[00:30:48.800 --> 00:30:50.800]  是肯定的
[00:30:50.800 --> 00:30:52.800]  保證的
[00:30:52.800 --> 00:30:54.800]  永不改變的
[00:30:54.800 --> 00:30:56.800]  在35節他說耶和華神是一個創造主
[00:30:56.800 --> 00:30:58.800]  月亮、星獸、海
[00:30:58.800 --> 00:31:00.800]  彷如在創世紀第一章
[00:31:00.800 --> 00:31:06.800]  然後耶和華神就寫了
[00:31:06.800 --> 00:31:08.800]  耶和華神說
[00:31:08.800 --> 00:31:10.800]  這麼有秩序的
[00:31:10.800 --> 00:31:12.800]  宇宙銀河系
[00:31:12.800 --> 00:31:14.800]  可不可以
[00:31:14.800 --> 00:31:16.800]  這麼有秩序
[00:31:16.800 --> 00:31:18.800]  當中成為沒有秩序呢
[00:31:18.800 --> 00:31:20.800]  第一條問題
[00:31:20.800 --> 00:31:22.800]  第二條問題
[00:31:22.800 --> 00:31:24.800]  誰可以用間尺或量度器
[00:31:24.800 --> 00:31:26.800]  去量度一下
[00:31:26.800 --> 00:31:28.800]  天空有多高呢
[00:31:28.800 --> 00:31:30.800]  第三條問題
[00:31:30.800 --> 00:31:32.800]  誰可以去到地球的
[00:31:32.800 --> 00:31:34.800]  核心
[00:31:34.800 --> 00:31:36.800]  那裡呢
[00:31:36.800 --> 00:31:38.800]  最中心點那裡
[00:31:38.800 --> 00:31:40.800]  誰可以呢
[00:31:40.800 --> 00:31:42.800]  這三條問題
[00:31:42.800 --> 00:31:44.800]  如果其中一條
[00:31:44.800 --> 00:31:46.800]  答案是可以做到的
[00:31:46.800 --> 00:31:48.800]  有秩序的銀河系
[00:31:48.800 --> 00:31:50.800]  變為沒有秩序
[00:31:50.800 --> 00:31:52.800]  可以量度到天空有多高
[00:31:52.800 --> 00:31:54.800]  可以去到地球的核心
[00:31:54.800 --> 00:31:56.800]  肅神的子民
[00:31:56.800 --> 00:31:58.800]  就會不見了
[00:31:58.800 --> 00:32:00.800]  就會完全消失
[00:32:00.800 --> 00:32:02.800]  新的文約也不會
[00:32:02.800 --> 00:32:04.800]  暫入得住
[00:32:04.800 --> 00:32:06.800]  也不可能
[00:32:06.800 --> 00:32:08.800]  讓人去認知
[00:32:08.800 --> 00:32:10.800]  去信靠
[00:32:10.800 --> 00:32:12.800]  聖潔的神
[00:32:12.800 --> 00:32:14.800]  不過正正因為
[00:32:14.800 --> 00:32:16.800]  這三條問題
[00:32:16.800 --> 00:32:18.800]  全部答案都是NO
[00:32:18.800 --> 00:32:20.800]  不可能
[00:32:20.800 --> 00:32:22.800]  這麼有秩序的世界
[00:32:22.800 --> 00:32:24.800]  掌管銀河系的神
[00:32:24.800 --> 00:32:26.800]  仍然在掌管
[00:32:26.800 --> 00:32:28.800]  沒有人能量度到天空有多高
[00:32:28.800 --> 00:32:30.800]  也沒有人能去到地球的中心
