
[00:00:00.000 --> 00:00:04.400]  有關今天的題目,要避開這等人
[00:19:51.680 --> 00:19:53.680]  John McArthur
[00:19:53.680 --> 00:19:55.680]  非常著名的北美的牧者
[00:19:55.680 --> 00:19:57.680]  剛剛在七月離世
[00:19:57.680 --> 00:19:59.680]  安石主維
[00:19:59.680 --> 00:20:01.680]  他寫了一本書
[00:20:01.680 --> 00:20:03.680]  在我辦公室有這本書
[00:20:03.680 --> 00:20:05.680]  因為我記得
[00:20:05.680 --> 00:20:07.680]  說起猶大
[00:20:07.680 --> 00:20:09.680]  有這本書
[00:20:09.680 --> 00:20:11.680]  12 Ordinary Men
[00:20:11.680 --> 00:20:13.680]  12個很普通的門徒
[00:20:13.680 --> 00:20:15.680]  逐個門徒
[00:20:15.680 --> 00:20:17.680]  去剖析他們
[00:20:17.680 --> 00:20:19.680]  如何跟從主
[00:20:19.680 --> 00:20:21.680]  他們的性情
[00:20:21.680 --> 00:20:23.680]  有什麼事跡發生
[00:20:23.680 --> 00:20:25.680]  最後第12章
[00:20:25.680 --> 00:20:27.680]  是說猶大
[00:20:27.680 --> 00:20:29.680]  他這樣說
[00:20:29.680 --> 00:20:31.680]  猶大代表著一個
[00:20:31.680 --> 00:20:35.680]  代表著一個危險
[00:20:35.680 --> 00:20:37.680]  邪惡的可能性
[00:20:37.680 --> 00:20:39.680]  出現在信徒身上
[00:20:39.680 --> 00:20:41.680]  這個猶大
[00:20:41.680 --> 00:20:43.680]  三年跟隨耶穌
[00:20:43.680 --> 00:20:45.680]  見過很多神蹟奇事
[00:20:45.680 --> 00:20:47.680]  很好的管理
[00:20:47.680 --> 00:20:49.680]  好像很好的管理錢財
[00:20:49.680 --> 00:20:51.680]  但最終為了三十塊錢
[00:20:51.680 --> 00:20:53.680]  出賣了耶穌
[00:20:53.680 --> 00:20:55.680]  這個猶大代表著
[00:20:55.680 --> 00:20:57.680]  邪惡的可能性
[00:20:57.680 --> 00:20:59.680]  包括在屬靈上的鬆懈
[00:20:59.680 --> 00:21:01.680]  包括
[00:21:01.680 --> 00:21:03.680]  浪費了很多悔改的機會
[00:21:03.680 --> 00:21:05.680]  包括
[00:21:05.680 --> 00:21:07.680]  充滿著
[00:21:07.680 --> 00:21:09.680]  愛世界的心
[00:21:09.680 --> 00:21:11.680]  並且
[00:21:11.680 --> 00:21:13.680]  硬心拒絕
[00:21:13.680 --> 00:21:15.680]  耶穌的邀請
[00:21:15.680 --> 00:21:17.680]  悔改歸向神
[00:21:17.680 --> 00:21:19.680]  他說其實在教會當中
[00:21:19.680 --> 00:21:21.680]  很多人好像很親近耶穌
[00:21:21.680 --> 00:21:23.680]  很親近基督
[00:21:23.680 --> 00:21:25.680]  或者很熱心服事
[00:21:25.680 --> 00:21:27.680]  不過
[00:21:27.680 --> 00:21:29.680]  內底其實不是
[00:21:29.680 --> 00:21:31.680]  他服事自己
[00:21:31.680 --> 00:21:33.680]  他愛自己多於愛上帝
[00:21:33.680 --> 00:21:35.680]  一會兒我會說
[00:21:35.680 --> 00:21:37.680]  一些自己的經歷
[00:21:37.680 --> 00:21:39.680]  給大家分享和互勉
[00:21:39.680 --> 00:21:41.680]  我們如何避開
[00:21:41.680 --> 00:21:43.680]  不單止
[00:21:43.680 --> 00:21:45.680]  實質這些人
[00:21:45.680 --> 00:21:47.680]  自誇的好說
[00:21:47.680 --> 00:21:49.680]  賣主賣
[00:21:49.680 --> 00:21:51.680]  不單止避開實質的形態
[00:21:51.680 --> 00:21:53.680]  並且是意識形態
[00:21:53.680 --> 00:21:55.680]  內心
[00:21:55.680 --> 00:21:57.680]  我們如何避開呢
[00:21:57.680 --> 00:21:59.680]  上回你記不記得
[00:21:59.680 --> 00:22:01.680]  保羅在二章說
[00:22:01.680 --> 00:22:03.680]  二章二十節
[00:22:03.680 --> 00:22:05.680]  有金氣有銀氣
[00:22:05.680 --> 00:22:07.680]  有木氣有瓦氣
[00:22:07.680 --> 00:22:09.680]  有作為貴重的有作為卑賤的
[00:22:09.680 --> 00:22:11.680]  人若自結脫離卑賤的事
[00:22:11.680 --> 00:22:13.680]  就必作貴重的器皿
[00:22:13.680 --> 00:22:15.680]  成為聖潔合乎主用
[00:22:15.680 --> 00:22:17.680]  予避行各樣善事
[00:22:17.680 --> 00:22:19.680]  也要逃避少年人的私慾
[00:22:19.680 --> 00:22:21.680]  同清心禱告主的人
[00:22:21.680 --> 00:22:23.680]  追求公義信德仁愛和平
[00:22:23.680 --> 00:22:25.680]  二章二十到二十二節
[00:22:25.680 --> 00:22:27.680]  我上次說什麼呢
[00:22:27.680 --> 00:22:29.680]  誠性
[00:22:29.680 --> 00:22:31.680]  我們清二之後
[00:22:31.680 --> 00:22:33.680]  成為聖潔
[00:22:33.680 --> 00:22:35.680]  合乎主用
[00:22:35.680 --> 00:22:37.680]  如何避主所用呢
[00:22:37.680 --> 00:22:39.680]  其實這個誠性
[00:22:39.680 --> 00:22:41.680]  是一個被動的誠性
[00:22:41.680 --> 00:22:43.680]  因為是神親自使我們誠性
[00:22:43.680 --> 00:22:45.680]  元次平安的神
[00:22:45.680 --> 00:22:47.680]  親自使我們傳授誠性
[00:22:47.680 --> 00:22:49.680]  我們沒有任何事
[00:22:49.680 --> 00:22:51.680]  可以做的
[00:22:51.680 --> 00:22:53.680]  基本上
[00:22:53.680 --> 00:22:55.680]  是神自己讓我們
[00:22:55.680 --> 00:22:57.680]  得著聖靈的能力
[00:22:57.680 --> 00:22:59.680]  讓我們不斷的
[00:22:59.680 --> 00:23:01.680]  用真道
[00:23:01.680 --> 00:23:03.680]  去潛逃
[00:23:03.680 --> 00:23:05.680]  是神的工作
[00:23:05.680 --> 00:23:07.680]  除了被動的誠性
[00:23:07.680 --> 00:23:09.680]  也有主動的誠性
[00:23:09.680 --> 00:23:11.680]  這是我們責任
[00:23:11.680 --> 00:23:13.680]  追求公義信德仁愛和平
[00:23:13.680 --> 00:23:15.680]  所以我們從上文的
[00:23:15.680 --> 00:23:17.680]  向導就是這樣
[00:23:17.680 --> 00:23:19.680]  保羅現在有提醒
[00:23:19.680 --> 00:23:21.680]  我們要小心一些意識形態
[00:23:21.680 --> 00:23:23.680]  躲避一些人背後的意識形態
[00:23:23.680 --> 00:23:25.680]  就是
[00:23:25.680 --> 00:23:27.680]  貪愛世界
[00:23:27.680 --> 00:23:29.680]  貪愛錢財
[00:23:29.680 --> 00:23:31.680]  我們如何避開這些意識形態
[00:23:31.680 --> 00:23:33.680]  如何提防
[00:23:33.680 --> 00:23:35.680]  有警覺性
[00:23:35.680 --> 00:23:37.680]  當出現這些問題的時候
[00:23:37.680 --> 00:23:39.680]  其中一段經文
[00:23:39.680 --> 00:23:41.680]  和今天的經文
[00:23:41.680 --> 00:23:43.680]  有很多相連的關係
[00:23:43.680 --> 00:23:45.680]  也是大家很熟悉的經文
[00:23:45.680 --> 00:23:47.680]  就是彼得前書第五章
[00:23:47.680 --> 00:23:49.680]  我們一起讀出來
[00:23:49.680 --> 00:23:51.680]  準備
[00:23:51.680 --> 00:23:53.680]  一二三
[00:23:53.680 --> 00:23:55.680]  你們年幼的
[00:23:55.680 --> 00:23:57.680]  就是你們眾人
[00:23:57.680 --> 00:23:59.680]  也要以謙卑
[00:23:59.680 --> 00:24:01.680]  促要彼此
[00:24:01.680 --> 00:24:03.680]  馴服
[00:24:03.680 --> 00:24:05.680]  因為神阻擋驕傲的人
[00:24:05.680 --> 00:24:07.680]  也次因給謙卑的人
[00:24:07.680 --> 00:24:09.680]  所以你們要自卑
[00:24:09.680 --> 00:24:11.680]  服在神大能的手下
[00:24:11.680 --> 00:24:13.680]  到時的時候
[00:24:13.680 --> 00:24:15.680]  他必叫你們升高
[00:24:15.680 --> 00:24:17.680]  你們要將一切的憂慮
[00:24:17.680 --> 00:24:19.680]  卸給神
[00:24:19.680 --> 00:24:21.680]  因為他顧念你們
[00:24:21.680 --> 00:24:23.680]  務要謹守
[00:24:23.680 --> 00:24:25.680]  因為你們的仇敵
[00:24:25.680 --> 00:24:27.680]  魔鬼如同
[00:24:27.680 --> 00:24:29.680]  考究的獅子遍地遊行
[00:24:29.680 --> 00:24:31.680]  尋找可吞吃的人
[00:24:31.680 --> 00:24:33.680]  你們要用
[00:24:33.680 --> 00:24:35.680]  堅固的信心抵擋他
[00:24:35.680 --> 00:24:37.680]  因為知道你們在
[00:24:37.680 --> 00:24:39.680]  世上的眾弟兄
[00:24:39.680 --> 00:24:41.680]  也是經歷這樣的苦難
[00:24:41.680 --> 00:24:43.680]  也次諸般恩典的神
[00:24:43.680 --> 00:24:45.680]  曾在基督裡
[00:24:45.680 --> 00:24:47.680]  召你們得向他
[00:24:47.680 --> 00:24:49.680]  永遠的榮耀
[00:24:49.680 --> 00:24:51.680]  等你們暫受苦難之後
[00:24:51.680 --> 00:24:53.680]  必要親自成全你們
[00:24:53.680 --> 00:24:55.680]  堅固你們
[00:24:55.680 --> 00:24:57.680]  賜力量給你們
[00:24:57.680 --> 00:25:01.680]  我們很認識魔鬼
[00:25:01.680 --> 00:25:03.680]  是用一個
[00:25:03.680 --> 00:25:05.680]  圖像
[00:25:05.680 --> 00:25:07.680]  去出現的
[00:25:07.680 --> 00:25:09.680]  就是創世紀第三章
[00:25:09.680 --> 00:25:11.680]  就是蛇
[00:25:11.680 --> 00:25:13.680]  這個圖像
[00:25:13.680 --> 00:25:15.680]  魔鬼是甚麼呢
[00:25:15.680 --> 00:25:17.680]  就像今天說過
[00:25:17.680 --> 00:25:19.680]  偷進的字
[00:25:19.680 --> 00:25:21.680]  趁你不在意
[00:25:21.680 --> 00:25:23.680]  進入了你的地帶
[00:25:23.680 --> 00:25:25.680]  然後就
[00:25:25.680 --> 00:25:27.680]  煽你一鑊
[00:25:27.680 --> 00:25:29.680]  就是很
[00:25:29.680 --> 00:25:31.680]  很
[00:25:31.680 --> 00:25:33.680]  怎麼說呢
[00:25:33.680 --> 00:25:35.680]  就是
[00:25:35.680 --> 00:25:37.680]  他很狡猾
[00:25:37.680 --> 00:25:39.680]  你明白嗎
[00:25:39.680 --> 00:25:41.680]  意識不到的
[00:25:41.680 --> 00:25:43.680]  這個圖像不是
[00:25:43.680 --> 00:25:45.680]  比特前書第五章
[00:25:45.680 --> 00:25:47.680]  他的圖像是甚麼呢
[00:25:47.680 --> 00:25:49.680]  他有藍色的字
[00:25:49.680 --> 00:25:51.680]  有幾滴仇敵
[00:25:51.680 --> 00:25:53.680]  魔鬼如同
[00:25:53.680 --> 00:25:55.680]  嚎叫
[00:25:55.680 --> 00:25:57.680]  你遠遠都聽到的
[00:25:57.680 --> 00:25:59.680]  你遠遠都知道
[00:25:59.680 --> 00:26:01.680]  有個獅子在
[00:26:01.680 --> 00:26:03.680]  森林之王
[00:26:03.680 --> 00:26:05.680]  他大聲叫
[00:26:05.680 --> 00:26:07.680]  其他動物
[00:26:07.680 --> 00:26:09.680]  懼怕
[00:26:09.680 --> 00:26:11.680]  所以他不是
[00:26:11.680 --> 00:26:13.680]  靜悄悄地捉你
[00:26:13.680 --> 00:26:15.680]  痛腳或煽你一鑊
[00:26:15.680 --> 00:26:17.680]  是害怕
[00:26:17.680 --> 00:26:19.680]  害怕甚麼呢
[00:26:19.680 --> 00:26:23.680]  害怕很多東西
[00:26:23.680 --> 00:26:25.680]  可以害怕很多東西
[00:26:25.680 --> 00:26:27.680]  這個圖像
[00:26:27.680 --> 00:26:29.680]  是一個怎樣的圖像呢
[00:26:29.680 --> 00:26:31.680]  這個圖像就是
[00:26:31.680 --> 00:26:33.680]  會不會
[00:26:33.680 --> 00:26:35.680]  好像是約霸突然
[00:26:35.680 --> 00:26:37.680]  失去了十個子女
[00:26:37.680 --> 00:26:39.680]  失去了財產
[00:26:39.680 --> 00:26:43.680]  失去了健康
[00:26:43.680 --> 00:26:45.680]  你很害怕
[00:26:45.680 --> 00:26:49.680]  會不會但以你
[00:26:49.680 --> 00:26:51.680]  那麼忠心愛主
[00:26:51.680 --> 00:26:53.680]  然後被人誣告
[00:26:53.680 --> 00:26:55.680]  扔下星之坑那一刻
[00:26:55.680 --> 00:26:57.680]  他很害怕
[00:26:57.680 --> 00:26:59.680]  會不會史提反
[00:26:59.680 --> 00:27:01.680]  在小童童第七章
[00:27:01.680 --> 00:27:03.680]  為主作見證
[00:27:03.680 --> 00:27:05.680]  很多人掩著耳朵不聽他講
[00:27:05.680 --> 00:27:07.680]  然後用石頭扔他那一刻
[00:27:07.680 --> 00:27:09.680]  會不會他都很害怕
[00:27:09.680 --> 00:27:11.680]  你明白嗎
[00:27:11.680 --> 00:27:13.680]  他可以煽你一鑊
[00:27:13.680 --> 00:27:15.680]  很狡猾地
[00:27:15.680 --> 00:27:17.680]  但他都可以很明目張膽地
[00:27:17.680 --> 00:27:19.680]  弄到你
[00:27:19.680 --> 00:27:21.680]  做甚麼呢
[00:27:21.680 --> 00:27:23.680]  害怕甚麼呢
[00:27:23.680 --> 00:27:25.680]  弄到你做甚麼呢
[00:27:25.680 --> 00:27:27.680]  不相信基督
[00:27:27.680 --> 00:27:29.680]  不相信神
[00:27:29.680 --> 00:27:31.680]  不相信神愛你
[00:27:31.680 --> 00:27:33.680]  不相信神與你同在
[00:27:33.680 --> 00:27:35.680]  讓你偏離真道
[00:27:35.680 --> 00:27:37.680]  這個是撒旦的伎倆
[00:27:39.680 --> 00:27:41.680]  不要再相信神
[00:27:41.680 --> 00:27:43.680]  相信神做甚麼呢
[00:27:43.680 --> 00:27:45.680]  像虐待妻子
[00:27:45.680 --> 00:27:47.680]  死了還相信神
[00:27:47.680 --> 00:27:49.680]  你弄成這樣
[00:27:49.680 --> 00:27:51.680]  那麼多苦難在你身上
[00:27:51.680 --> 00:27:53.680]  那麼多困難
[00:27:53.680 --> 00:27:55.680]  相信甚麼神呢
[00:27:55.680 --> 00:27:57.680]  又說神愛你
[00:27:57.680 --> 00:27:59.680]  這是千年以來
[00:27:59.680 --> 00:28:01.680]  都是這樣的問題
[00:28:01.680 --> 00:28:03.680]  不值得相信神
[00:28:03.680 --> 00:28:05.680]  不值得相信
[00:28:05.680 --> 00:28:07.680]  所以
[00:28:07.680 --> 00:28:09.680]  在《斷經文》說
[00:28:09.680 --> 00:28:15.680]  神會用黑色的字來幫助我們
[00:28:15.680 --> 00:28:17.680]  他有所應許
[00:28:17.680 --> 00:28:19.680]  神阻擋驕傲的人
[00:28:19.680 --> 00:28:21.680]  賜謙卑的人
[00:28:21.680 --> 00:28:23.680]  他顧念你們
[00:28:23.680 --> 00:28:25.680]  賜下諸般恩典給我們的神
[00:28:25.680 --> 00:28:27.680]  親自使我們全然成性
[00:28:27.680 --> 00:28:29.680]  堅固
[00:28:29.680 --> 00:28:31.680]  賜力量給我們
[00:28:31.680 --> 00:28:33.680]  這是神很寶貴
[00:28:33.680 --> 00:28:35.680]  在撒旦魔鬼攻擊我們的時候
[00:28:35.680 --> 00:28:37.680]  神告訴信徒
[00:28:37.680 --> 00:28:39.680]  我與你同在
[00:28:39.680 --> 00:28:41.680]  我堅固你
[00:28:41.680 --> 00:28:43.680]  幫助你
[00:28:43.680 --> 00:28:45.680]  用我公義的右手扶持你
[00:28:45.680 --> 00:28:47.680]  這是神主動的
[00:28:47.680 --> 00:28:49.680]  或是成性之類
[00:28:49.680 --> 00:28:51.680]  神親自工作的
[00:28:51.680 --> 00:28:53.680]  他會幫助我們
[00:28:53.680 --> 00:28:55.680]  但我們要積極回應
[00:28:55.680 --> 00:28:57.680]  追求
[00:28:57.680 --> 00:28:59.680]  怎樣追求呢
[00:28:59.680 --> 00:29:01.680]  紅色的字
[00:29:01.680 --> 00:29:03.680]  眾人要以謙卑蓄要
[00:29:03.680 --> 00:29:05.680]  警醒
[00:29:05.680 --> 00:29:07.680]  特別是用堅固的信心
[00:29:07.680 --> 00:29:09.680]  抵擋魔鬼
[00:29:09.680 --> 00:29:11.680]  我覺得這個
[00:29:11.680 --> 00:29:13.680]  很值得我們去思考
[00:29:13.680 --> 00:29:15.680]  用堅固的信心抵擋魔鬼
[00:29:15.680 --> 00:29:17.680]  《黃碼書》十章十七節
[00:29:17.680 --> 00:29:19.680]  信道
[00:29:19.680 --> 00:29:21.680]  是從聽道而來
[00:29:21.680 --> 00:29:23.680]  聽道是從基督的話而來
[00:29:23.680 --> 00:29:25.680]  基督的話
[00:29:25.680 --> 00:29:27.680]  聖經打開
[00:29:27.680 --> 00:29:29.680]  我們讀了聽了
[00:29:29.680 --> 00:29:31.680]  並且要相信
[00:29:31.680 --> 00:29:33.680]  神的應許
[00:29:33.680 --> 00:29:37.680]  撒旦魔鬼說
[00:29:37.680 --> 00:29:39.680]  神不值得你愛的
[00:29:39.680 --> 00:29:41.680]  因為他弄你
[00:29:41.680 --> 00:29:43.680]  搞成你這樣
[00:29:43.680 --> 00:29:45.680]  聖經說我愛你到底
[00:29:45.680 --> 00:29:47.680]  甘願為你釘十字架
[00:29:47.680 --> 00:29:49.680]  你明白嗎
[00:29:49.680 --> 00:29:51.680]  要用堅固的信心
[00:29:51.680 --> 00:29:53.680]  立即內心發出一個聲音
[00:29:53.680 --> 00:29:55.680]  不是的 神不是不愛我
[00:29:55.680 --> 00:29:57.680]  神不是離開我 丟下我
[00:29:57.680 --> 00:29:59.680]  沒有
[00:29:59.680 --> 00:30:01.680]  他永遠和我在一起
[00:30:01.680 --> 00:30:03.680]  即使死
[00:30:03.680 --> 00:30:05.680]  那殺身體的
[00:30:05.680 --> 00:30:07.680]  不殺靈魂的 你不需要害怕
[00:30:07.680 --> 00:30:09.680]  就算我今天死了
[00:30:09.680 --> 00:30:11.680]  我不需要害怕
[00:30:11.680 --> 00:30:13.680]  毋須懼怕死亡
[00:30:13.680 --> 00:30:15.680]  因為在耶穌基督我已經戰勝了一切
[00:30:15.680 --> 00:30:17.680]  脫去了
[00:30:17.680 --> 00:30:19.680]  我們脫去了死的
[00:30:19.680 --> 00:30:21.680]  罪的毒毆
[00:30:21.680 --> 00:30:23.680]  死亡的刑罰
[00:30:23.680 --> 00:30:25.680]  我們永遠
[00:30:25.680 --> 00:30:27.680]  所以為什麼保羅說
[00:30:27.680 --> 00:30:29.680]  就是基督 死了就有益處
[00:30:29.680 --> 00:30:31.680]  死了有什麼益處
[00:30:31.680 --> 00:30:33.680]  永遠與神同在
[00:30:33.680 --> 00:30:35.680]  這不是很無比嗎
[00:30:35.680 --> 00:30:37.680]  佛教秘書一章二十到二十三節
[00:30:37.680 --> 00:30:39.680]  所以
[00:30:39.680 --> 00:30:41.680]  當我們有撒旦
[00:30:41.680 --> 00:30:43.680]  去攻擊我們的時候
[00:30:43.680 --> 00:30:45.680]  搖動我們的信心的時候
[00:30:45.680 --> 00:30:47.680]  不再信靠神的時候
[00:30:47.680 --> 00:30:49.680]  立即用神的話語
[00:30:49.680 --> 00:30:51.680]  相信他
[00:30:51.680 --> 00:30:53.680]  神保鬼應他
[00:30:53.680 --> 00:30:55.680]  告訴自己
[00:30:55.680 --> 00:30:57.680]  告訴神
[00:30:57.680 --> 00:30:59.680]  祢不是丟下我的
[00:30:59.680 --> 00:31:01.680]  祢與我同在
[00:31:01.680 --> 00:31:03.680]  祢愛我
[00:31:03.680 --> 00:31:09.680]  在十五世紀
[00:31:09.680 --> 00:31:11.680]  馬丁奧德
[00:31:11.680 --> 00:31:13.680]  十五世紀
[00:31:13.680 --> 00:31:15.680]  馬丁奧德寫了一句說話
[00:31:15.680 --> 00:31:17.680]  左手邊的powerpoint
[00:31:17.680 --> 00:31:19.680]  投影片
[00:31:19.680 --> 00:31:21.680]  當然不可以阻止
[00:31:21.680 --> 00:31:23.680]  一隻小鳥在頭上飛過
[00:31:23.680 --> 00:31:25.680]  不過
[00:31:25.680 --> 00:31:27.680]  你可以不讓它在頭上捉巢
[00:31:27.680 --> 00:31:29.680]  你聽過這個吧
[00:31:29.680 --> 00:31:31.680]  他的意思是
[00:31:31.680 --> 00:31:33.680]  我們當然避不開
[00:31:33.680 --> 00:31:35.680]  撒旦魔鬼的引誘試探
[00:31:35.680 --> 00:31:37.680]  和攻擊
[00:31:37.680 --> 00:31:39.680]  不論用蛇的圖像
[00:31:39.680 --> 00:31:41.680]  或是用獅子的圖像
[00:31:41.680 --> 00:31:43.680]  撒旦魔鬼
[00:31:43.680 --> 00:31:45.680]  我們現在是屬靈真賤
[00:31:45.680 --> 00:31:47.680]  他一定會攻擊我們
[00:31:47.680 --> 00:31:49.680]  讓我們離開信仰之道
[00:31:49.680 --> 00:31:51.680]  一定會的
[00:31:51.680 --> 00:31:55.680]  你不要讓撒旦魔鬼的陷阱和詭計
[00:31:55.680 --> 00:31:57.680]  存在於心中
[00:31:57.680 --> 00:31:59.680]  你明白嗎
[00:31:59.680 --> 00:32:01.680]  一隻小鳥飛過
[00:32:01.680 --> 00:32:03.680]  你捉巢
[00:32:03.680 --> 00:32:05.680]  你讓它捉巢
[00:32:05.680 --> 00:32:07.680]  這不就是我們的失敗嗎
[00:32:07.680 --> 00:32:09.680]  為什麼要讓它捉巢呢
[00:32:09.680 --> 00:32:11.680]  小鳥撥走它
[00:32:11.680 --> 00:32:13.680]  用堅固的信心抵擋它
[00:32:13.680 --> 00:32:15.680]  你明白嗎
[00:32:15.680 --> 00:32:17.680]  這讓我去到
[00:32:17.680 --> 00:32:19.680]  如果用應用
[00:32:19.680 --> 00:32:21.680]  Eugene Peterson 寫了一本書
[00:32:21.680 --> 00:32:23.680]  是已故的
[00:32:23.680 --> 00:32:25.680]  很出名的北美牧者
[00:32:25.680 --> 00:32:29.680]  Contemplative Pasture
[00:32:29.680 --> 00:32:31.680]  即是反思型
[00:32:31.680 --> 00:32:33.680]  中文叫反樸歸真的牧羊藝術
[00:32:33.680 --> 00:32:35.680]  雖然這本書
[00:32:35.680 --> 00:32:37.680]  是寫給牧者看的
[00:32:37.680 --> 00:32:39.680]  但我覺得這本書
[00:32:39.680 --> 00:32:41.680]  應用在信徒身上
[00:32:41.680 --> 00:32:43.680]  我們眾人身上
[00:32:43.680 --> 00:32:45.680]  是相當有彼益的
[00:32:45.680 --> 00:32:47.680]  幫助我們
[00:32:47.680 --> 00:32:49.680]  作為牧者
[00:32:49.680 --> 00:32:51.680]  要做三件事
[00:32:51.680 --> 00:32:53.680]  或者作為信徒
[00:32:53.680 --> 00:32:55.680]  Unbusy
[00:32:55.680 --> 00:32:57.680]  不忙碌
[00:32:57.680 --> 00:32:59.680]  Subversive
[00:32:59.680 --> 00:33:01.680]  巨顛覆性
[00:33:01.680 --> 00:33:03.680]  Apocalyptic
[00:33:03.680 --> 00:33:05.680]  即是巨無世觀
[00:33:05.680 --> 00:33:07.680]  他想說一個牧者
[00:33:07.680 --> 00:33:09.680]  他最忙碌的日子
[00:33:09.680 --> 00:33:11.680]  是哪一天呢
[00:33:11.680 --> 00:33:13.680]  沒錯,就是今天
[00:33:13.680 --> 00:33:15.680]  不過
[00:33:15.680 --> 00:33:17.680]  如何承托
[00:33:17.680 --> 00:33:19.680]  這個生命在星期日
[00:33:19.680 --> 00:33:21.680]  去到活現出
[00:33:21.680 --> 00:33:23.680]  上帝的樣式呢
[00:33:23.680 --> 00:33:25.680]  就是透過其他六天
[00:33:25.680 --> 00:33:27.680]  我離開了教會之後
[00:33:27.680 --> 00:33:29.680]  可能今天是有影B
[00:33:29.680 --> 00:33:31.680]  五點鐘
[00:33:31.680 --> 00:33:33.680]  那些時間才是最重要
[00:33:33.680 --> 00:33:35.680]  是那些時候
[00:33:35.680 --> 00:33:37.680]  建立我的生命
[00:33:37.680 --> 00:33:39.680]  讓我進入星期日
[00:33:39.680 --> 00:33:41.680]  這樣的
[00:33:41.680 --> 00:33:43.680]  形態的服事
[00:33:43.680 --> 00:33:45.680]  這本書是說
[00:33:45.680 --> 00:33:47.680]  其他六天是怎樣的呢
[00:33:47.680 --> 00:33:49.680]  對抗
[00:33:49.680 --> 00:33:51.680]  抗衡世俗文化
[00:33:51.680 --> 00:33:53.680]  和今日的經文很有關係
[00:33:53.680 --> 00:33:55.680]  世俗文化就是
[00:33:55.680 --> 00:33:57.680]  愛錢愛世界
[00:33:57.680 --> 00:33:59.680]  愛自己
[00:33:59.680 --> 00:34:01.680]  不愛基督
[00:34:01.680 --> 00:34:03.680]  抗衡文化
[00:34:03.680 --> 00:34:05.680]  是要留心
[00:34:05.680 --> 00:34:07.680]  牧者的一些追求
[00:34:07.680 --> 00:34:09.680]  那些
[00:34:09.680 --> 00:34:11.680]  不切實際的期望
[00:34:11.680 --> 00:34:13.680]  我想著想著
[00:34:13.680 --> 00:34:15.680]  這本書我看的時候
[00:34:15.680 --> 00:34:17.680]  很多年前看的
[00:34:17.680 --> 00:34:19.680]  其實我們
[00:34:19.680 --> 00:34:21.680]  其他兩個牧者應該很好
[00:34:21.680 --> 00:34:23.680]  我
[00:34:23.680 --> 00:34:25.680]  我的軟弱
[00:34:25.680 --> 00:34:27.680]  我是
[00:34:27.680 --> 00:34:29.680]  都頗追求
[00:34:29.680 --> 00:34:31.680]  別人的讚賞和肯定
[00:34:31.680 --> 00:34:33.680]  等崇拜完結後
[00:34:33.680 --> 00:34:35.680]  站在門口
[00:34:35.680 --> 00:34:37.680]  試著讚賞
[00:34:37.680 --> 00:34:39.680]  我可能暗笑
[00:34:39.680 --> 00:34:41.680]  不過我感謝神
[00:34:41.680 --> 00:34:43.680]  這就是
[00:34:43.680 --> 00:34:45.680]  留心
[00:34:45.680 --> 00:34:47.680]  今天是講心態
[00:34:47.680 --> 00:34:49.680]  是吧
[00:34:49.680 --> 00:34:51.680]  或者
[00:34:51.680 --> 00:34:53.680]  有一段時間
[00:34:53.680 --> 00:34:57.680]  現在我慢慢成長
[00:34:57.680 --> 00:34:59.680]  但那時候
[00:34:59.680 --> 00:35:01.680]  如果
[00:35:01.680 --> 00:35:03.680]  有些人期望我
[00:35:03.680 --> 00:35:05.680]  或者打電話給我
[00:35:05.680 --> 00:35:07.680]  或者很需要
[00:35:07.680 --> 00:35:09.680]  很需要我的存在
[00:35:09.680 --> 00:35:11.680]  存在感
[00:35:11.680 --> 00:35:13.680]  很需要我的牧羊
[00:35:13.680 --> 00:35:15.680]  很需要我的關懷
[00:35:15.680 --> 00:35:17.680]  其實我覺得我都頗有價值
[00:35:17.680 --> 00:35:19.680]  那就要小心
[00:35:19.680 --> 00:35:21.680]  我的存在感
[00:35:21.680 --> 00:35:23.680]  是在於
[00:35:23.680 --> 00:35:25.680]  別人需要我
[00:35:25.680 --> 00:35:27.680]  你明白嗎
[00:35:27.680 --> 00:35:29.680]  如果別人不需要我
[00:35:29.680 --> 00:35:31.680]  那我就
[00:35:31.680 --> 00:35:33.680]  那我就沒有價值
[00:35:33.680 --> 00:35:35.680]  這些意識形態
[00:35:35.680 --> 00:35:37.680]  這本書想講
[00:35:37.680 --> 00:35:39.680]  我們世俗有很多文化
[00:35:39.680 --> 00:35:41.680]  不知不覺
[00:35:41.680 --> 00:35:43.680]  影響著你和我的
[00:35:43.680 --> 00:35:45.680]  生命和侍奉觀
[00:35:45.680 --> 00:35:47.680]  留心
[00:35:47.680 --> 00:35:49.680]  有些人
[00:35:49.680 --> 00:35:51.680]  我上星期都講過
[00:35:51.680 --> 00:35:53.680]  牧井是不是應該
[00:35:53.680 --> 00:35:55.680]  應該亡的
[00:35:55.680 --> 00:35:57.680]  應該正傲的
[00:35:57.680 --> 00:35:59.680]  做很多事
[00:35:59.680 --> 00:36:01.680]  打電話 預備講章
[00:36:01.680 --> 00:36:03.680]  關顧牧羊
[00:36:03.680 --> 00:36:05.680]  去醫院探訪
[00:36:05.680 --> 00:36:07.680]  為牧羊祈禱
[00:36:07.680 --> 00:36:09.680]  應該做很多事
[00:36:09.680 --> 00:36:11.680]  這本書正正相反
