
[00:00:00.000 --> 00:00:03.320]  我們今天會再思想回到聖經所說的能力
[00:16:38.000 --> 00:16:40.120]  這個情形
[00:16:40.120 --> 00:16:43.000]  惡者的靈在當中工作
[00:16:43.000 --> 00:16:44.720]  但我們問究竟如何去分辨
[00:16:44.720 --> 00:16:45.800]  剛才已經說
[00:16:45.800 --> 00:16:49.720]  凡靈認耶穌基督是承了肉身來的
[00:16:49.720 --> 00:16:52.200]  有兩個重要的部分大家要留意
[00:16:52.200 --> 00:16:53.120]  第一
[00:16:53.120 --> 00:16:54.760]  凡是屬神的靈
[00:16:54.760 --> 00:16:57.840]  會承認耶穌是基督
[00:16:57.840 --> 00:16:59.720]  承認耶穌是基督
[00:16:59.720 --> 00:17:02.960]  也意味著耶穌是永恆的上帝
[00:17:02.960 --> 00:17:05.400]  永恆的神
[00:17:05.400 --> 00:17:09.360]  同時承認祂是承了肉身來道
[00:17:09.360 --> 00:17:11.880]  承了是一個過去的意思
[00:17:11.880 --> 00:17:14.640]  已經承了肉身
[00:17:14.640 --> 00:17:16.600]  意味著耶穌在歷史當中
[00:17:16.600 --> 00:17:19.240]  曾經道承肉身
[00:17:19.240 --> 00:17:20.960]  來到世界上
[00:17:20.960 --> 00:17:23.760]  祂承傳了救贖
[00:17:23.760 --> 00:17:26.200]  惡者最害怕知道的
[00:17:26.200 --> 00:17:27.800]  最害怕承認的
[00:17:27.800 --> 00:17:29.720]  就是耶穌基督承傳了救恩
[00:17:29.720 --> 00:17:32.320]  已經勝過邪惡
[00:17:32.320 --> 00:17:35.040]  所以他不願意承認
[00:17:35.040 --> 00:17:36.280]  承認的問題是
[00:17:36.280 --> 00:17:39.520]  當有靈向你說話的時候
[00:17:39.520 --> 00:17:40.880]  你清楚地問
[00:17:40.880 --> 00:17:42.720]  我奉主耶穌的名字
[00:17:42.720 --> 00:17:43.720]  詢問
[00:17:43.720 --> 00:17:45.720]  你是否承認耶穌是基督
[00:17:45.720 --> 00:17:46.720]  是否承認耶穌是基督
[00:17:46.720 --> 00:17:49.720]  承了肉身來到世上
[00:17:49.720 --> 00:17:50.840]  有時候
[00:17:50.840 --> 00:17:54.400]  惡者的靈會顧左右言他
[00:17:54.400 --> 00:17:56.120]  或者不會回答你
[00:17:56.120 --> 00:18:00.120]  或者用很多方法迴避問題
[00:18:00.120 --> 00:18:02.040]  但出於神的靈
[00:18:02.040 --> 00:18:04.720]  對方會立刻很快樂
[00:18:04.720 --> 00:18:06.320]  很興奮
[00:18:06.320 --> 00:18:08.120]  沒有保留地承認
[00:18:08.120 --> 00:18:09.720]  耶穌是基督
[00:18:09.720 --> 00:18:10.920]  祂承傳了救恩
[00:18:10.920 --> 00:18:12.160]  祂道承了肉身
[00:18:12.160 --> 00:18:14.440]  承了肉身來到世上
[00:18:14.440 --> 00:18:16.080]  在那時候你就知道
[00:18:16.080 --> 00:18:19.320]  這是來自神的靈
[00:18:19.320 --> 00:18:20.520]  各位靈姐妹
[00:18:20.520 --> 00:18:21.920]  要小心分辨
[00:18:21.920 --> 00:18:23.920]  這些能勝過惡者
[00:18:23.920 --> 00:18:25.920]  你再看第四節
[00:18:25.920 --> 00:18:28.000]  小子們啊
[00:18:28.000 --> 00:18:29.880]  你們是屬神的
[00:18:29.880 --> 00:18:31.800]  並且勝了他們
[00:18:31.800 --> 00:18:33.960]  因為那在你們裡面的
[00:18:33.960 --> 00:18:37.360]  比那在世界上的更大
[00:18:37.360 --> 00:18:39.600]  神賜給我們聖靈
[00:18:39.600 --> 00:18:41.080]  在我們裡面的聖靈
[00:18:41.080 --> 00:18:45.360]  比外面的惡者的靈更大
[00:18:45.360 --> 00:18:47.200]  我們要記得這件事情
[00:18:47.200 --> 00:18:48.560]  祂有更大的能力
[00:18:48.560 --> 00:18:51.000]  幫助我們勝過邪惡
[00:18:51.000 --> 00:18:52.560]  我曾經有一些經驗
[00:18:52.560 --> 00:18:54.680]  幫助一些朋友
[00:18:54.680 --> 00:18:56.480]  將他們身上的惡者
[00:18:56.480 --> 00:18:58.720]  惡靈驅逐
[00:18:58.720 --> 00:18:59.720]  神的恩惠
[00:18:59.720 --> 00:19:00.760]  是神的幫助
[00:19:00.760 --> 00:19:01.760]  是神的能力
[00:19:01.760 --> 00:19:03.640]  讓我們能夠得勝
[00:19:03.640 --> 00:19:05.520]  在當時我們奉主耶穌的名
[00:19:05.520 --> 00:19:07.960]  驅趕邪靈
[00:19:07.960 --> 00:19:08.800]  到最後
[00:19:08.800 --> 00:19:11.560]  當邪靈離開的時候
[00:19:11.560 --> 00:19:12.440]  因為這個人
[00:19:12.440 --> 00:19:13.200]  這個朋友
[00:19:13.200 --> 00:19:15.080]  他口中說的一些話
[00:19:15.080 --> 00:19:17.720]  不是他自己的聲音
[00:19:17.720 --> 00:19:20.080]  是惡者的聲音
[00:19:20.080 --> 00:19:22.320]  當他離開之前
[00:19:22.320 --> 00:19:23.720]  他說了一句話
[00:19:23.720 --> 00:19:26.520]  是我一生都不會忘記的
[00:19:26.520 --> 00:19:27.760]  這個惡者
[00:19:27.760 --> 00:19:30.520]  用一把很特別的低沉的聲音
[00:19:30.520 --> 00:19:31.960]  就說
[00:19:31.960 --> 00:19:35.560]  「他得勝了」
[00:19:35.560 --> 00:19:37.720]  「他得勝了」
[00:19:37.720 --> 00:19:40.720]  然後他就離開了
[00:19:40.720 --> 00:19:41.640]  這位朋友
[00:19:41.640 --> 00:19:43.280]  整個人就鬆懈下來
[00:19:43.280 --> 00:19:45.680]  鬆弛了下來
[00:19:45.680 --> 00:19:47.240]  在當中讓我深深體會到
[00:19:47.240 --> 00:19:49.440]  主耶穌的聖名是帶著能力
[00:19:49.440 --> 00:19:51.800]  是超乎萬名之上的聖名
[00:19:51.800 --> 00:19:54.840]  我們靠著祂能夠勝過一切惡者
[00:19:54.840 --> 00:19:56.120]  各位靈姐妹記得
[00:19:56.120 --> 00:19:58.200]  在你裡面的主耶穌
[00:19:58.200 --> 00:19:59.680]  在你裡面的聖靈
[00:19:59.680 --> 00:20:02.440]  比外在的一切力量更大
[00:20:02.440 --> 00:20:04.240]  你放膽靠著祂
[00:20:04.240 --> 00:20:06.160]  你要得勝一切的攻擊
[00:20:06.160 --> 00:20:07.880]  一切的騷擾
[00:20:07.880 --> 00:20:08.760]  我們回到聖經
[00:20:08.760 --> 00:20:11.240]  我們回到耶福所書的第六章
[00:20:15.960 --> 00:20:17.560]  剛才提到的軍裝
[00:20:17.560 --> 00:20:19.360]  聖經提到有一個很重要的目的
[00:20:19.360 --> 00:20:20.560]  來幫助我們
[00:20:20.560 --> 00:20:23.240]  第十三節
[00:20:23.240 --> 00:20:27.160]  「所以要拿起神所賜的全副軍裝
[00:20:27.160 --> 00:20:29.000]  好在磨爛的日子」
[00:20:29.000 --> 00:20:32.240]  新日本叫做「邪惡的時代」
[00:20:32.240 --> 00:20:33.800]  在這個邪惡的時代
[00:20:33.800 --> 00:20:35.800]  能夠抵擋仇敵
[00:20:35.800 --> 00:20:37.400]  並且成就了一切
[00:20:37.400 --> 00:20:39.640]  還能站立得住
[00:20:39.640 --> 00:20:42.040]  所以要站穩了
[00:20:42.040 --> 00:20:43.160]  聖經多次這樣說
[00:20:43.160 --> 00:20:44.880]  要抵擋
[00:20:44.880 --> 00:20:46.680]  要站立得住
[00:20:46.680 --> 00:20:48.680]  要站穩
[00:20:48.680 --> 00:20:50.280]  這些話都是同一個意思
[00:20:50.280 --> 00:20:52.960]  就是要站立得穩
[00:20:52.960 --> 00:20:57.240]  因為惡者的目的是要將你推倒
[00:20:57.240 --> 00:20:58.520]  要你跌倒
[00:20:58.520 --> 00:21:00.200]  要你不再能夠站穩
[00:21:00.200 --> 00:21:02.040]  要你不信靠神
[00:21:02.040 --> 00:21:03.480]  但聖經告訴我們
[00:21:03.480 --> 00:21:05.000]  靠著神的幫助
[00:21:05.000 --> 00:21:07.800]  我們拿起神給我們的軍裝
[00:21:07.800 --> 00:21:09.360]  靠著神的能力
[00:21:09.360 --> 00:21:11.520]  站立得穩
[00:21:11.520 --> 00:21:13.440]  這是目標
[00:21:13.440 --> 00:21:14.360]  因此你看到下面
[00:21:14.360 --> 00:21:15.440]  有很多的軍裝
[00:21:15.440 --> 00:21:16.280]  六件的軍器
[00:21:16.280 --> 00:21:18.080]  我們未必詳細地說到
[00:21:18.080 --> 00:21:22.080]  但其中特別有三第十四節
[00:21:22.080 --> 00:21:22.800]  聖經提到
[00:21:22.800 --> 00:21:26.640]  「用真理當作帶子束腰」
[00:21:26.640 --> 00:21:28.000]  在當時的軍人
[00:21:28.000 --> 00:21:29.560]  當他們打仗之前
[00:21:29.560 --> 00:21:32.800]  束起腰是甚麼意思?
[00:21:32.800 --> 00:21:36.080]  是準備好隨時迎戰的
[00:21:36.080 --> 00:21:37.560]  用甚麼準備呢?
[00:21:37.560 --> 00:21:40.360]  以真理準備自己
[00:21:40.360 --> 00:21:43.320]  同時真理的一個含義就是誠實
[00:21:43.320 --> 00:21:44.800]  沒有虛假的
[00:21:44.800 --> 00:21:47.120]  沒有偽善的
[00:21:47.120 --> 00:21:50.120]  以真理回應一切的挑戰
[00:21:50.120 --> 00:21:51.160]  另一方面聖經提到
[00:21:51.160 --> 00:21:54.040]  「用公義當作護心鏡」
[00:21:54.040 --> 00:21:56.320]  或者說「胸甲」
[00:21:56.320 --> 00:21:57.920]  當作護心鏡
[00:21:57.920 --> 00:22:00.440]  當你以公義行事
[00:22:00.440 --> 00:22:01.480]  你就會發覺
[00:22:01.480 --> 00:22:02.560]  好像有一塊鏡子
[00:22:02.560 --> 00:22:03.640]  遮著你的胸部
[00:22:03.640 --> 00:22:05.720]  不會受傷害
[00:22:05.720 --> 00:22:08.160]  各位電影師妹
[00:22:08.160 --> 00:22:09.720]  何時當你面對著一些人
[00:22:09.720 --> 00:22:12.720]  對你一些不公義的對待
[00:22:12.720 --> 00:22:15.320]  如果你說「我以牙還牙」
[00:22:15.320 --> 00:22:16.040]  在那個時候
[00:22:16.040 --> 00:22:18.320]  你裡面有一些虛偽
[00:22:18.320 --> 00:22:20.000]  一些不公義
[00:22:20.000 --> 00:22:23.200]  就成為了一些缺口
[00:22:23.200 --> 00:22:26.680]  撒旦在那些缺口裡面攻擊你
[00:22:26.680 --> 00:22:27.920]  但你在任何處境當中
[00:22:27.920 --> 00:22:29.440]  保持你的良善
[00:22:29.440 --> 00:22:31.160]  保持你的公義
[00:22:31.160 --> 00:22:34.040]  保持你的正直誠實
[00:22:34.040 --> 00:22:37.120]  撒旦就沒有機會攻擊你
[00:22:37.120 --> 00:22:38.680]  就算你會受一些苦
[00:22:38.680 --> 00:22:41.160]  但你不會跌倒
[00:22:41.160 --> 00:22:42.120]  因此聖經告訴我們
[00:22:42.120 --> 00:22:45.000]  用真理當作帶子束腰
[00:22:45.000 --> 00:22:47.840]  用公義作護心鏡遮胸
[00:22:47.840 --> 00:22:49.680]  隨時以真理
[00:22:49.680 --> 00:22:51.120]  以公義的原則
[00:22:51.120 --> 00:22:52.800]  回應一切的挑戰
[00:22:52.800 --> 00:22:53.640]  在那個時候
[00:22:53.640 --> 00:22:56.480]  你就不會跌倒
[00:22:56.480 --> 00:22:58.280]  而當然聖經繼續告訴我們
[00:22:58.280 --> 00:22:59.320]  要留心
[00:22:59.320 --> 00:23:02.000]  我們要戴上救恩的頭盔
[00:23:02.000 --> 00:23:03.680]  穿上福音的鞋
[00:23:03.680 --> 00:23:05.480]  拿起信心的盾牌
[00:23:05.480 --> 00:23:07.880]  和聖靈的寶劍
[00:23:07.880 --> 00:23:10.440]  我們就可以得勝
[00:23:10.440 --> 00:23:11.520]  去到最後的時候
[00:23:11.520 --> 00:23:13.040]  大家一起看看
[00:23:13.040 --> 00:23:18.120]  在聖經的第十八節
[00:23:18.120 --> 00:23:20.440]  我請大家一起讀第十八節
[00:23:20.440 --> 00:23:22.400]  「靠著聖靈
[00:23:22.400 --> 00:23:25.600]  隨時多方禱告祈求
[00:23:25.600 --> 00:23:28.480]  並要在此警醒不倦
[00:23:28.480 --> 00:23:31.160]  為眾聖徒祈求」
[00:23:31.160 --> 00:23:34.000]  這六樣的軍器之外
[00:23:34.000 --> 00:23:36.400]  你必須要祈禱
[00:23:36.400 --> 00:23:37.200]  如果你不祈禱
[00:23:37.200 --> 00:23:40.080]  你沒有能力勝過惡者的勢力
[00:23:40.080 --> 00:23:41.840]  因為不是你去爭戰
[00:23:41.840 --> 00:23:44.040]  是神為你爭戰
[00:23:44.040 --> 00:23:45.440]  所以你祈禱要依靠神
[00:23:45.440 --> 00:23:47.000]  神給你力量去面對
[00:23:47.000 --> 00:23:50.640]  這些明處暗處的攻擊
[00:23:50.640 --> 00:23:51.920]  各位弟兄姊妹
[00:23:51.920 --> 00:23:52.880]  有些時候
[00:23:52.880 --> 00:23:53.760]  或許你會覺得
[00:23:53.760 --> 00:23:56.520]  我沒有力量去祈禱
[00:23:56.520 --> 00:23:59.120]  心裡很低沉
[00:23:59.120 --> 00:24:00.960]  不想去祈禱
[00:24:00.960 --> 00:24:02.400]  我試過
[00:24:02.400 --> 00:24:03.760]  我試過在這樣的情況下
[00:24:03.760 --> 00:24:05.760]  心裡也不想去祈禱
[00:24:05.760 --> 00:24:07.880]  但我有一次的經歷就是
[00:24:07.880 --> 00:24:09.880]  當我想到這種情況
[00:24:09.880 --> 00:24:11.280]  我就想回聖經說
[00:24:11.280 --> 00:24:14.000]  「靠著聖靈」
[00:24:14.000 --> 00:24:16.760]  我的心就開始轉向神
[00:24:16.760 --> 00:24:18.000]  我沒有力量
[00:24:18.000 --> 00:24:19.400]  但靠著祢
[00:24:19.400 --> 00:24:21.680]  我去祈禱
[00:24:21.680 --> 00:24:22.520]  在那個時候
[00:24:22.520 --> 00:24:24.560]  心中有一種新鮮的力量
[00:24:24.560 --> 00:24:26.000]  在神面前禱告
[00:24:26.000 --> 00:24:27.800]  尋求恩典
[00:24:27.800 --> 00:24:29.080]  弟兄姊妹不用擔心
[00:24:29.080 --> 00:24:30.360]  你沒有力量
[00:24:30.360 --> 00:24:32.640]  你知道你靠著聖靈
[00:24:32.640 --> 00:24:34.840]  隨時隨地
[00:24:34.840 --> 00:24:38.160]  多方不同的形式去祈禱
[00:24:38.160 --> 00:24:42.800]  神就給你力量能勝過很多的攻擊
[00:24:42.800 --> 00:24:43.680]  最後我提一提
[00:24:43.680 --> 00:24:46.680]  就是有一次我去到一個退修營地
[00:24:46.680 --> 00:24:47.840]  在退修營地的時候
[00:24:47.840 --> 00:24:49.240]  我到處走一個公園
[00:24:49.240 --> 00:24:50.360]  小的公園
[00:24:50.360 --> 00:24:51.840]  看到地上有一些碎石
[00:24:51.840 --> 00:24:53.520]  其中有一些石春
[00:24:53.520 --> 00:24:54.840]  我撿起其中一粒
[00:24:54.840 --> 00:24:56.960]  一粒很圓滑的石春
[00:24:56.960 --> 00:24:58.360]  我看一看的時候
[00:24:58.360 --> 00:25:00.880]  我想起聖經一件事情
[00:25:00.880 --> 00:25:02.880]  你知道我想起什麼嗎?
[00:25:02.880 --> 00:25:08.560]  大衛的五粒的甩鉛石子
[00:25:08.560 --> 00:25:10.760]  大衛去營建哥利亞的時候
[00:25:10.760 --> 00:25:13.120]  本來想穿著一些盔甲
[00:25:13.120 --> 00:25:14.800]  但是盔甲不舒服
[00:25:14.800 --> 00:25:16.760]  反而他要放棄它
[00:25:16.760 --> 00:25:20.600]  然後用石子打敗哥利亞
[00:25:20.600 --> 00:25:23.080]  這個世界很多人嘗試用人的方法
[00:25:23.080 --> 00:25:25.920]  人的盔甲來勝過邪惡的勢力
[00:25:25.920 --> 00:25:27.680]  但是失敗
[00:25:27.680 --> 00:25:30.640]  但是大衛記得他以前曾經靠著神
[00:25:30.640 --> 00:25:33.600]  去打死獅子、打死紅人
[00:25:33.600 --> 00:25:35.680]  因此他心裡依靠著神
[00:25:35.680 --> 00:25:37.120]  有著信心
[00:25:37.120 --> 00:25:38.800]  就用小的石子
[00:25:38.800 --> 00:25:41.920]  就可以打敗哥利亞
[00:25:41.920 --> 00:25:43.000]  各位靈智妹
[00:25:43.000 --> 00:25:45.080]  不是你的力量
[00:25:45.080 --> 00:25:47.080]  拿起信心的盾牌
[00:25:47.080 --> 00:25:47.960]  憑著信心
[00:25:47.960 --> 00:25:50.240]  依靠神給你的大能大力
[00:25:50.240 --> 00:25:52.680]  你能夠站穩
[00:25:52.680 --> 00:25:54.160]  你能夠可以在神面前
[00:25:54.160 --> 00:25:56.360]  一直安然地走
[00:25:56.360 --> 00:25:59.480]  以至你能夠得到神給你的豐富
[00:25:59.480 --> 00:26:01.480]  在主裡面有能力
[00:26:01.480 --> 00:26:03.280]  去支取能力
[00:26:03.280 --> 00:26:06.160]  去勝過邪惡
[00:26:06.160 --> 00:26:07.360]  我們一起祈禱
[00:26:07.360 --> 00:26:09.360]  (字幕製作/時間軸:秋月AutumnMoon)

