
[00:00:00.000 --> 00:00:06.000]  今天我們繼續的領授《聖經》裏面關於侍奉的教導
[00:19:42.000 --> 00:19:44.000]  爲他們預備住的地方
[00:19:44.000 --> 00:19:46.000]  給他們預備喫的東西
[00:19:46.000 --> 00:19:48.000]  可以在那裏住幾天
[00:19:48.000 --> 00:19:51.000]  同時來向他們傳福音
[00:19:51.000 --> 00:19:56.000]  一方面供應他們身體物質上的需要
[00:19:56.000 --> 00:19:59.000]  一方面來向他們傳福音
[00:19:59.000 --> 00:20:01.000]  那麼這個主辦的弟兄
[00:20:01.000 --> 00:20:04.000]  是一個很高大的弟兄
[00:20:04.000 --> 00:20:07.000]  但是他的心是很柔軟的
[00:20:07.000 --> 00:20:10.000]  他常常爲這些可憐的人流淚
[00:20:10.000 --> 00:20:11.000]  哀哭
[00:20:11.000 --> 00:20:13.000]  爲他們禱告
[00:20:13.000 --> 00:20:18.000]  產生出來一種憐憫的愛心
[00:20:18.000 --> 00:20:21.000]  後來有一次他感覺
[00:20:21.000 --> 00:20:25.000]  我這麼一個大人
[00:20:25.000 --> 00:20:29.000]  確實流淚很不好意思
[00:20:29.000 --> 00:20:31.000]  以後不可以再流淚了
[00:20:31.000 --> 00:20:34.000]  他就要禁止自己流淚
[00:20:34.000 --> 00:20:35.000]  結果他成功了
[00:20:35.000 --> 00:20:36.000]  他不流淚了
[00:20:36.000 --> 00:20:38.000]  但是過了一段時間
[00:20:38.000 --> 00:20:41.000]  他注意他不流淚了
[00:20:41.000 --> 00:20:43.000]  他的憐憫的心
[00:20:43.000 --> 00:20:45.000]  對人的關切的心
[00:20:45.000 --> 00:20:47.000]  也慢慢減少了
[00:20:47.000 --> 00:20:49.000]  他的心慢慢硬起來了
[00:20:49.000 --> 00:20:52.000]  所以他又轉過來禱告神
[00:20:52.000 --> 00:20:53.000]  說神啊
[00:20:53.000 --> 00:20:56.000]  求你把眼淚給還我
[00:20:56.000 --> 00:21:03.000]  我願意來用你的心去幫助這些人
[00:21:03.000 --> 00:21:07.000]  所以他又恢復了他的眼淚
[00:21:07.000 --> 00:21:10.000]  有的時候我們侍奉主習慣了
[00:21:10.000 --> 00:21:12.000]  我們習以爲常的時候
[00:21:12.000 --> 00:21:15.000]  我們的內心的關切的程度
[00:21:15.000 --> 00:21:17.000]  我們的同情的心
[00:21:17.000 --> 00:21:20.000]  我們的負擔就減少了
[00:21:20.000 --> 00:21:23.000]  我們的求主是我們
[00:21:23.000 --> 00:21:26.000]  好像主說的八福裏面的
[00:21:26.000 --> 00:21:29.000]  一夫所哀痛的人有福了
[00:21:29.000 --> 00:21:31.000]  我們願意有這樣一個
[00:21:31.000 --> 00:21:33.000]  爲自己的不好哀痛
[00:21:33.000 --> 00:21:37.000]  也爲同情別人而哀痛
[00:21:37.000 --> 00:21:40.000]  這樣我們就有福了
[00:21:40.000 --> 00:21:43.000]  我們真是予以願意
[00:21:43.000 --> 00:21:46.000]  這樣的追求和學習
[00:21:46.000 --> 00:21:49.000]  我遇見一個童工
[00:21:49.000 --> 00:21:52.000]  這個童工是非常樂觀的
[00:21:52.000 --> 00:21:54.000]  一個非常的外向的
[00:21:54.000 --> 00:21:56.000]  非常的開朗的
[00:21:56.000 --> 00:22:00.000]  常常的很幽默說話
[00:22:00.000 --> 00:22:02.000]  常常的笑
[00:22:02.000 --> 00:22:06.000]  他到哪裏哪裏就笑聲起來了
[00:22:06.000 --> 00:22:08.000]  他是一個開心果
[00:22:08.000 --> 00:22:10.000]  很受歡迎
[00:22:10.000 --> 00:22:11.000]  那麼起初呢
[00:22:11.000 --> 00:22:15.000]  我就認爲他可能是一個
[00:22:15.000 --> 00:22:17.000]  沒有負擔的人
[00:22:17.000 --> 00:22:22.000]  但是後來我發現我自己錯了
[00:22:22.000 --> 00:22:24.000]  有一次我和他一起禱告
[00:22:24.000 --> 00:22:27.000]  發現他的禱告非常的懇切
[00:22:27.000 --> 00:22:30.000]  有非常強的負擔
[00:22:30.000 --> 00:22:34.000]  甚至於流淚帶到西邱
[00:22:34.000 --> 00:22:40.000]  我對他的認識就更深入了
[00:22:40.000 --> 00:22:44.000]  我對他更覺得感謝主
[00:22:44.000 --> 00:22:49.000]  神不但把喜樂幽默賜給他
[00:22:49.000 --> 00:22:53.000]  能夠給別人帶來歡笑
[00:22:53.000 --> 00:22:57.000]  同時也把負擔給他
[00:22:57.000 --> 00:22:59.000]  他講道很有負擔
[00:22:59.000 --> 00:23:01.000]  他禱告很有負擔
[00:23:01.000 --> 00:23:04.000]  但是同時對人是非常的和善
[00:23:04.000 --> 00:23:05.000]  滿有喜樂
[00:23:05.000 --> 00:23:09.000]  這真是一個美麗的配合
[00:23:09.000 --> 00:23:11.000]  所以我們從羅馬書十二章
[00:23:11.000 --> 00:23:15.000]  看見這各方面的平衡的配合
[00:23:15.000 --> 00:23:17.000]  實在是我們在世風中
[00:23:17.000 --> 00:23:20.000]  要繼續學習的
[00:23:20.000 --> 00:23:23.000]  有的時候我們在某一方面強
[00:23:23.000 --> 00:23:25.000]  但是其他的方面弱
[00:23:25.000 --> 00:23:28.000]  那我們就要自我尋常
[00:23:28.000 --> 00:23:30.000]  發現自己的偏差的時候
[00:23:30.000 --> 00:23:32.000]  我們要向神祈求
[00:23:32.000 --> 00:23:35.000]  求神教導我們
[00:23:35.000 --> 00:23:40.000]  藉着這一章的經文來學習平衡
[00:23:40.000 --> 00:23:43.000]  那麼這樣我們就能夠
[00:23:43.000 --> 00:23:45.000]  有一個聖潔的世風
[00:23:45.000 --> 00:23:48.000]  神說喜悅的世風
[00:23:48.000 --> 00:23:50.000]  來滿足主的心
[00:23:50.000 --> 00:23:55.000]  求主繼續地帶領我們的世風
[00:23:55.000 --> 00:23:58.000]  讓我們在這樣的一個
[00:23:58.000 --> 00:24:01.000]  不容易的環境裏頭不灰心
[00:24:01.000 --> 00:24:03.000]  我們又樂觀
[00:24:03.000 --> 00:24:05.000]  但是同時也求主
[00:24:05.000 --> 00:24:08.000]  使我們在禱告上加強
[00:24:08.000 --> 00:24:11.000]  我們彼此的勉勵去工作
[00:24:11.000 --> 00:24:12.000]  去禱告
[00:24:12.000 --> 00:24:14.000]  我們彼此的退讓
[00:24:14.000 --> 00:24:18.000]  我們又有一起的積極地
[00:24:18.000 --> 00:24:20.000]  追求工作的成就
[00:24:20.000 --> 00:24:22.000]  各人站穩自己的崗位
[00:24:22.000 --> 00:24:24.000]  又能夠彼此的合作
[00:24:24.000 --> 00:24:27.000]  我們一方面給主的愛
[00:24:27.000 --> 00:24:28.000]  繼續地激勵
[00:24:28.000 --> 00:24:29.000]  一直地感動
[00:24:29.000 --> 00:24:31.000]  我們向前去
[00:24:31.000 --> 00:24:33.000]  同時我們主動地
[00:24:33.000 --> 00:24:36.000]  積極地來做回應
[00:24:36.000 --> 00:24:39.000]  這一切配合起來
[00:24:39.000 --> 00:24:41.000]  就能夠造成了
[00:24:41.000 --> 00:24:43.000]  羅馬書十二章
[00:24:43.000 --> 00:24:47.000]  保羅所講給我們的信息
[00:24:47.000 --> 00:24:50.000]  也是保羅自己的一個活生生的
[00:24:50.000 --> 00:24:53.000]  活潑潑的見證
[00:24:53.000 --> 00:24:55.000]  讓我們從他學習功課
[00:24:55.000 --> 00:24:56.000]  而不斷地學習
