
[00:00:00.000 --> 00:00:03.600]  大家記得我們這個季度有一個主題
[00:18:58.360 --> 00:19:00.680]  當她和另一位姊妹約了去探望
[00:19:00.680 --> 00:19:03.720]  一位年長的男士
[00:19:03.720 --> 00:19:07.280]  在醫院裏面希望能夠幫他信主
[00:19:07.280 --> 00:19:11.120]  但後來突然間其中一位姊妹去不了
[00:19:11.120 --> 00:19:12.760]  另一位姊妹就很震驚
[00:19:12.760 --> 00:19:14.920]  一個人怎麼去說呢?
[00:19:14.920 --> 00:19:17.840]  然後她說「等一下,我回家」
[00:19:17.840 --> 00:19:20.160]  她回家就自己有一段很長的時間
[00:19:20.160 --> 00:19:23.040]  一直小心地祈禱、祈禱、祈禱
[00:19:23.040 --> 00:19:26.280]  祈禱之後她再去探望一位男士
[00:19:26.280 --> 00:19:27.960]  當她去探望的時候
[00:19:27.960 --> 00:19:29.480]  她知道很不容易
[00:19:29.480 --> 00:19:33.080]  但很奇妙的是對方很願意聽她說福音
[00:19:33.080 --> 00:19:34.480]  當她講述的時候
[00:19:34.480 --> 00:19:39.680]  對方很願意一步步地接受、聆聽
[00:19:39.680 --> 00:19:40.880]  有些時候你會驚訝
[00:19:40.880 --> 00:19:44.880]  竟然別人願意接受我對他們的虧權
[00:19:44.880 --> 00:19:46.760]  竟然能夠有這樣的果效
[00:19:46.760 --> 00:19:48.960]  完全不是自己的工作
[00:19:48.960 --> 00:19:50.600]  是神的工作
[00:19:50.600 --> 00:19:54.000]  我又記得一位印度的宣教士
[00:19:54.000 --> 00:19:58.360]  講述很多印度教徒被很多的權勢綑綁著
[00:19:58.360 --> 00:20:01.480]  他們帶領信主的一位姐妹
[00:20:01.480 --> 00:20:02.640]  信主幾個月
[00:20:02.640 --> 00:20:06.760]  但手上帶著很多很多印度教的佛像
[00:20:06.760 --> 00:20:09.800]  一些神像的戒指
[00:20:09.800 --> 00:20:11.880]  她沒有辦法將這些戒指除掉
[00:20:11.880 --> 00:20:13.040]  因為很多人告訴她
[00:20:13.040 --> 00:20:14.920]  一旦把戒指除掉
[00:20:14.920 --> 00:20:17.360]  她就會有惡運
[00:20:17.360 --> 00:20:20.560]  這些神靈就會懲罰她
[00:20:20.560 --> 00:20:22.440]  大家沒有什麼可以做
[00:20:22.440 --> 00:20:25.600]  只能夠一直認真地為她祈禱
[00:20:25.600 --> 00:20:27.720]  求神給她力量
[00:20:27.720 --> 00:20:29.600]  這位姐妹後來說
[00:20:29.600 --> 00:20:32.040]  她有一次想要把戒指除掉
[00:20:32.040 --> 00:20:32.840]  心裏覺得
[00:20:32.840 --> 00:20:33.840]  我已經信了耶穌
[00:20:33.840 --> 00:20:36.600]  不應該再有這個神像的戒指
[00:20:36.600 --> 00:20:37.760]  但想要除掉的時候
[00:20:37.760 --> 00:20:40.520]  突然發現自己的手指變硬了
[00:20:40.520 --> 00:20:43.720]  而且內心一直不停地跳
[00:20:43.720 --> 00:20:44.760]  她很害怕
[00:20:44.760 --> 00:20:47.480]  一除掉戒指就有事了
[00:20:47.480 --> 00:20:49.440]  但在那個時刻
[00:20:49.440 --> 00:20:52.480]  一種聲音在她心裏鼓勵她
[00:20:52.480 --> 00:20:56.320]  好像主耶穌告訴她一句話
[00:20:56.320 --> 00:20:59.680]  「我是傳遞的主」
[00:20:59.680 --> 00:21:01.440]  「我是傳遞的主」
[00:21:01.440 --> 00:21:03.240]  這句話帶給她很大的鼓勵
[00:21:03.240 --> 00:21:05.000]  那一刻她鼓起勇氣
[00:21:05.000 --> 00:21:08.080]  一除掉戒指就把戒指除掉
[00:21:08.080 --> 00:21:11.560]  除掉之後她就等一等
[00:21:11.560 --> 00:21:13.720]  沒事了
[00:21:13.720 --> 00:21:15.480]  之後一直都沒事
[00:21:15.480 --> 00:21:16.960]  她心裏就很感謝神
[00:21:16.960 --> 00:21:18.360]  神保守了她
[00:21:18.360 --> 00:21:22.040]  從此之後她就更全心地歸向神
[00:21:22.040 --> 00:21:22.720]  在這個世界裏面
[00:21:22.720 --> 00:21:25.760]  有很多權勢捆綁著人的生命
[00:21:25.760 --> 00:21:29.200]  不是我們自己憑血氣能夠幫助她
[00:21:29.200 --> 00:21:31.240]  甚至面對著一些惡勢力
[00:21:31.240 --> 00:21:32.360]  一些惡人
[00:21:32.360 --> 00:21:36.200]  也不是憑著我們的一些方法
[00:21:36.200 --> 00:21:38.000]  來幫助她
[00:21:38.000 --> 00:21:38.960]  但聖經所說
[00:21:38.960 --> 00:21:41.680]  我們真正的兵器不是屬血氣的
[00:21:41.680 --> 00:21:45.760]  而是在神的面前有能力
[00:21:45.760 --> 00:21:50.120]  在我自己過去在教會很多年的時候
[00:21:50.120 --> 00:21:51.720]  我自己都會提醒自己
[00:21:51.720 --> 00:21:55.240]  學習去溫柔、寬容弟兄姊妹
[00:21:55.240 --> 00:21:57.720]  寬容別人對我的傷害
[00:21:57.720 --> 00:21:59.760]  但同時我也提醒自己
[00:21:59.760 --> 00:22:01.760]  作為教會的領袖
[00:22:01.760 --> 00:22:04.120]  要運用神給我們的屬靈的權柄
[00:22:04.120 --> 00:22:06.440]  在適當的時候作出提醒
[00:22:06.440 --> 00:22:09.000]  甚至責備
[00:22:09.000 --> 00:22:12.000]  在我們教會當中有執行教會的紀律
[00:22:12.000 --> 00:22:14.600]  我都試過有幾次的時間
[00:22:14.600 --> 00:22:17.520]  我又很清楚地跟一位信徒說
[00:22:17.520 --> 00:22:21.200]  教會不再歡迎你回來這個地方
[00:22:21.200 --> 00:22:25.400]  我們不容許你再踏足這個教會
[00:22:25.400 --> 00:22:27.320]  除非你肯真正悔改
[00:22:27.320 --> 00:22:29.480]  我們歡迎你再回來
[00:22:29.480 --> 00:22:33.120]  但當你仍然堅持你的罪的時候
[00:22:33.120 --> 00:22:35.840]  我們不歡迎你回來
[00:22:35.840 --> 00:22:38.800]  說這些話的時候是很難受的
[00:22:38.800 --> 00:22:42.840]  但我們知道在那些時候要去學習
[00:22:42.840 --> 00:22:47.480]  憑著勇敢來去規勸、去責備
[00:22:47.480 --> 00:22:48.560]  以致人的心
[00:22:48.560 --> 00:22:50.120]  去審查自己的罪
[00:22:50.120 --> 00:22:52.760]  以致能夠悔改
[00:22:52.760 --> 00:22:54.120]  因此聖經提醒我們
[00:22:54.120 --> 00:22:56.760]  有些時候作為一個屬神的人
[00:22:56.760 --> 00:22:58.920]  要學習憑著神的能力
[00:22:58.920 --> 00:23:00.920]  來去工作、說話
[00:23:00.920 --> 00:23:02.040]  在聖經再看
[00:23:02.040 --> 00:23:06.000]  大家看第四節的經文
[00:23:06.000 --> 00:23:07.200]  在中間說
[00:23:07.200 --> 00:23:09.520]  可以攻破堅固的型類
[00:23:09.520 --> 00:23:10.720]  第五節
[00:23:10.720 --> 00:23:12.000]  將各樣的計謀
[00:23:12.000 --> 00:23:15.560]  各樣難阻人認識神的那些至高之事
[00:23:15.560 --> 00:23:17.560]  一概攻破了
[00:23:17.560 --> 00:23:20.440]  然後將人所有的心意奪回
[00:23:20.440 --> 00:23:23.360]  使他都信服基督
[00:23:23.360 --> 00:23:25.160]  將人的心奪回
[00:23:25.160 --> 00:23:26.800]  來歸向耶穌基督
[00:23:26.800 --> 00:23:28.800]  不是人的工作
[00:23:28.800 --> 00:23:31.000]  而是清楚繫上自己的工作
[00:23:31.000 --> 00:23:34.840]  將一些計謀來去攻破了
[00:23:34.840 --> 00:23:38.320]  將這些迷惑、受迷惑的心思
[00:23:38.320 --> 00:23:40.840]  來去重新奪回
[00:23:40.840 --> 00:23:43.480]  以致能夠歸向神
[00:23:43.480 --> 00:23:45.720]  補來繼續說第六節
[00:23:45.720 --> 00:23:48.680]  並且我已經準備好了
[00:23:48.680 --> 00:23:49.800]  預備好了
[00:23:49.800 --> 00:23:51.920]  等你們十分信服的時候
[00:23:51.920 --> 00:23:55.320]  要責罰那一切不信服的人
[00:23:55.320 --> 00:23:58.320]  等到整體弟兄姊妹都能夠明白過來
[00:23:58.320 --> 00:24:00.560]  明白真理以至悔改了
[00:24:00.560 --> 00:24:01.720]  如果還有一些人
[00:24:01.720 --> 00:24:03.800]  他們堅持不肯改變
[00:24:03.800 --> 00:24:05.120]  在這個時候補來說
[00:24:05.120 --> 00:24:09.680]  我要責罰那些不信服的人
[00:24:09.680 --> 00:24:13.080]  我請大家再看一看前面的羅馬書
[00:24:13.080 --> 00:24:15.200]  在羅馬書第二章
[00:24:15.200 --> 00:24:21.840]  描述到神是怎樣待我們
[00:24:21.840 --> 00:24:26.640]  羅馬書第二章第四節
[00:24:26.640 --> 00:24:30.800]  聖經提到神是用公義審判我們的神
[00:24:30.800 --> 00:24:32.280]  第四節就說
[00:24:32.280 --> 00:24:37.640]  「還是祢藐視祂豐富的恩慈、寬容、忍耐
[00:24:37.640 --> 00:24:41.600]  不曉得祂的恩慈是令你悔改呢?
[00:24:41.600 --> 00:24:44.600]  祢竟任著你剛硬不悔的心
[00:24:44.600 --> 00:24:46.360]  為自己積蓄憤怒
[00:24:46.360 --> 00:24:47.920]  以致神震怒
[00:24:47.920 --> 00:24:52.720]  顯祂公義審判的日子來到」
[00:24:52.720 --> 00:24:53.720]  聖經提到
[00:24:53.720 --> 00:24:57.640]  神願意用寬容、恩慈、忍耐待我們
[00:24:57.640 --> 00:25:00.560]  因此作為教會、作為屬神的人
[00:25:00.560 --> 00:25:04.080]  也學習對別人寬容、忍耐
[00:25:04.080 --> 00:25:05.360]  但是有些時候
[00:25:05.360 --> 00:25:09.600]  當這些忍耐、寬容達不到目的
[00:25:09.600 --> 00:25:12.000]  不能夠讓我們悔改的時候
[00:25:12.000 --> 00:25:13.000]  神就說
[00:25:13.000 --> 00:25:17.480]  「你這樣做是在積蓄憤怒」
[00:25:17.480 --> 00:25:18.560]  大家留心
[00:25:18.560 --> 00:25:20.040]  這裡所說的積蓄
[00:25:20.040 --> 00:25:22.960]  不是在積蓄金錢
[00:25:22.960 --> 00:25:26.680]  而是在積蓄神對人的憤怒
[00:25:26.680 --> 00:25:29.080]  以最終神的震怒臨到
[00:25:29.080 --> 00:25:32.200]  就面對神公義的審判
[00:25:32.200 --> 00:25:34.280]  這是神對我們的提醒
[00:25:34.280 --> 00:25:35.560]  祂給我們機會
[00:25:35.560 --> 00:25:37.280]  但當我們不珍惜的時候
[00:25:37.280 --> 00:25:39.640]  最終的審判就來到
[00:25:39.640 --> 00:25:43.200]  同樣在教會裏面
[00:25:43.200 --> 00:25:45.160]  領袖要作的事情
[00:25:45.160 --> 00:25:48.000]  有些時候去到一個地步
[00:25:48.000 --> 00:25:51.600]  他必須用勇敢去責罰
[00:25:51.600 --> 00:25:55.200]  以致人能夠更深切地審查
[00:25:55.200 --> 00:25:59.120]  更深切地回轉悔改
[00:25:59.120 --> 00:26:00.800]  但是這一切所說的
[00:26:00.800 --> 00:26:03.320]  最終的目的是讓教會成為一個
[00:26:03.320 --> 00:26:05.120]  合神心意的教會
[00:26:05.120 --> 00:26:09.440]  是真正按真理而行的教會
[00:26:09.440 --> 00:26:10.480]  各位弟兄姊妹
[00:26:10.480 --> 00:26:13.120]  當我們看完這一段聖經的時候
[00:26:13.120 --> 00:26:14.320]  我們想到就是
[00:26:14.320 --> 00:26:14.880]  沒錯
[00:26:14.880 --> 00:26:16.080]  你和我也會有些時候
[00:26:16.080 --> 00:26:18.840]  面對著批評和挑戰
[00:26:18.840 --> 00:26:20.000]  求神給你給我
[00:26:20.000 --> 00:26:21.760]  有那種溫柔
[00:26:21.760 --> 00:26:24.680]  能夠寬容、能夠忍耐
[00:26:24.680 --> 00:26:26.400]  但是某些時候
[00:26:26.400 --> 00:26:30.400]  或者神要我們帶著勇氣
[00:26:30.400 --> 00:26:31.680]  去幫助別人
[00:26:31.680 --> 00:26:33.560]  審查自己的錯失
[00:26:33.560 --> 00:26:35.480]  以致能夠悔改
[00:26:35.480 --> 00:26:37.680]  求神給我們那種勇氣
[00:26:37.680 --> 00:26:39.800]  和恰當的表達
[00:26:39.800 --> 00:26:42.120]  讓我們都能夠可以整體的
[00:26:42.120 --> 00:26:44.800]  全心來歸向神
[00:26:44.800 --> 00:26:46.800]  我們一起同心祈禱

