
[00:00:00.000 --> 00:00:07.500]  師班的侍奉在教會裡面有很重要的地位
[00:22:24.300 --> 00:22:26.000]  在下文
[00:22:26.000 --> 00:22:30.100]  33節
[00:22:30.100 --> 00:22:32.100]  當夜就在那時候
[00:22:32.100 --> 00:22:35.200]  禁足把他們帶去洗他們的傷
[00:22:35.200 --> 00:22:38.400]  他和屬乎他的人立時都受了洗
[00:22:38.400 --> 00:22:40.600]  34節
[00:22:40.600 --> 00:22:43.200]  於是禁足令他們上自己的家裡去
[00:22:43.200 --> 00:22:44.800]  給他們擺上飯
[00:22:44.800 --> 00:22:48.800]  他和全家因為信了神都很喜樂
[00:22:48.800 --> 00:22:51.500]  這個監獄官和他的全家
[00:22:51.500 --> 00:22:54.600]  因為信了神都很喜樂
[00:22:54.600 --> 00:22:56.800]  這個監獄官和他的全家
[00:22:56.800 --> 00:22:59.400]  因為信了神都很喜樂
[00:22:59.400 --> 00:23:03.800]  我猜想這個監獄官殘忍成性
[00:23:03.800 --> 00:23:06.100]  大概喜樂的時間很少很少
[00:23:06.100 --> 00:23:09.200]  我想這個監獄官當然是殘忍成性
[00:23:09.200 --> 00:23:11.300]  喜樂的時間肯定是很少的
[00:23:11.300 --> 00:23:15.900]  一個這樣殘忍的人很難很難喜樂
[00:23:15.900 --> 00:23:19.300]  一個這麼殘忍的人是很難很難喜樂的
[00:23:19.300 --> 00:23:23.900]  是恨充滿了他的心
[00:23:23.900 --> 00:23:26.200]  現在改變了
[00:23:26.200 --> 00:23:33.300]  現在用過去打保羅的手來洗他的傷
[00:23:33.300 --> 00:23:38.600]  他現在用以前曾經打過保羅的手來洗他的傷
[00:23:38.600 --> 00:23:40.600]  同一隻手
[00:23:40.600 --> 00:23:43.400]  前後不同了
[00:23:43.400 --> 00:23:46.600]  過去是傷害人
[00:23:46.600 --> 00:23:52.000]  現在去洗傷去包裹
[00:23:52.000 --> 00:23:58.400]  過去充滿了仇恨的苦毒
[00:23:58.400 --> 00:24:02.900]  現在充滿了神的喜樂
[00:24:02.900 --> 00:24:08.400]  一個判若兩人的經歷
[00:24:08.400 --> 00:24:10.100]  為什麼?
[00:24:10.100 --> 00:24:12.400]  信了神
[00:24:12.400 --> 00:24:15.100]  認識了主耶穌基督
[00:24:15.100 --> 00:24:19.900]  又看見兩個福音使者的表現
[00:24:19.900 --> 00:24:23.800]  我相信這個郡主 監獄官
[00:24:23.800 --> 00:24:26.200]  一聽見兩個人唱詩的時候
[00:24:26.200 --> 00:24:28.800]  他的心境是很奇怪的
[00:24:28.800 --> 00:24:33.800]  打得那麼厲害 還在唱詩?
[00:24:33.800 --> 00:24:36.800]  他就開始思想
[00:24:36.800 --> 00:24:38.800]  怎麼回事?
[00:24:38.800 --> 00:24:41.800]  他就開始思想
[00:24:41.800 --> 00:24:44.800]  他就開始思想
[00:24:44.800 --> 00:24:47.800]  怎麼回事?
[00:24:47.800 --> 00:24:51.800]  保羅來講的時候
[00:24:51.800 --> 00:24:54.800]  他一定最留心聽
[00:24:54.800 --> 00:24:57.800]  什麼樣的一個人是如此的表現
[00:24:57.800 --> 00:24:59.800]  他一定會最留心聽
[00:24:59.800 --> 00:25:02.800]  為什麼一個人會有這樣的表現?
[00:25:02.800 --> 00:25:04.800]  他的心開了
[00:25:04.800 --> 00:25:06.800]  聽進去了
[00:25:06.800 --> 00:25:08.800]  受了感動
[00:25:08.800 --> 00:25:10.800]  接受了
[00:25:10.800 --> 00:25:12.800]  悔改了
[00:25:12.800 --> 00:25:13.800]  他悔改了
[00:25:13.800 --> 00:25:16.800]  那樣一個人 鐵石心腸的人
[00:25:16.800 --> 00:25:19.800]  要悔改 談何容易?
[00:25:19.800 --> 00:25:22.800]  這樣一個鐵石心腸的人要悔改
[00:25:22.800 --> 00:25:24.800]  真是談何容易呢?
[00:25:24.800 --> 00:25:26.800]  這個力量
[00:25:26.800 --> 00:25:28.800]  是生命的力量
[00:25:28.800 --> 00:25:30.800]  在福音裡頭
[00:25:30.800 --> 00:25:31.800]  在福音裡面
[00:25:31.800 --> 00:25:33.800]  彰顯了出來
[00:25:33.800 --> 00:25:39.800]  這是福音傳到歐洲的第一站
[00:25:39.800 --> 00:25:42.800]  旗開得勝
[00:25:42.800 --> 00:25:44.800]  在這個得勝裡頭
[00:25:44.800 --> 00:25:47.800]  有喜樂的感謝贊美
[00:25:47.800 --> 00:25:51.800]  這個得勝裡面有喜樂的感謝和贊美
[00:25:51.800 --> 00:25:54.800]  他們兩個人的心態是什麼呢?
[00:25:54.800 --> 00:25:58.800]  這麼寶貴的舊恩福音
[00:25:58.800 --> 00:26:06.800]  我們兩個有機會去做這個福音的使者
[00:26:06.800 --> 00:26:09.800]  這是權利
[00:26:09.800 --> 00:26:17.800]  他們在這個權利之中來付代價
[00:26:17.800 --> 00:26:25.800]  他們付代價的時候是喜樂的心情
[00:26:25.800 --> 00:26:27.800]  心情
[00:26:27.800 --> 00:26:29.800]  感謝主
[00:26:29.800 --> 00:26:33.800]  每一個為福音付下代價的人都喜樂
[00:26:33.800 --> 00:26:37.800]  每一個為福音付上代價的人都會喜樂
[00:26:37.800 --> 00:26:43.800]  我們每一個人都可以用某一種方式來為福音付代價
[00:26:43.800 --> 00:26:48.800]  我們每一個人都可以用某一種方法來為福音付上代價
[00:26:48.800 --> 00:26:51.800]  感謝神我們中間有許多弟兄姊妹
[00:26:51.800 --> 00:26:56.800]  已經在你的崗位上為福音付了代價
[00:26:56.800 --> 00:26:58.800]  感謝神在我們當中很多弟兄姊妹
[00:26:58.800 --> 00:27:02.800]  已經在你自己的崗位上為福音付上代價
[00:27:02.800 --> 00:27:10.800]  每一個為福音付了代價的人都喜樂
[00:27:10.800 --> 00:27:14.800]  這是一個喜樂的源頭
[00:27:14.800 --> 00:27:18.800]  和別人分享神的愛
[00:27:18.800 --> 00:27:22.800]  分享生命之道
[00:27:22.800 --> 00:27:26.800]  分享赦罪的福音
[00:27:26.800 --> 00:27:30.800]  第四次的夜班歌聲
[00:27:30.800 --> 00:27:34.800]  在《馬太福音》第25章
[00:27:34.800 --> 00:27:37.800]  第六節
[00:27:37.800 --> 00:27:40.800]  《馬太福音》第25章第六節
[00:27:40.800 --> 00:27:46.800]  半夜有人喊著說:新郎來了,你們出來迎接他
[00:27:46.800 --> 00:27:49.800]  夜班的呼聲
[00:27:49.800 --> 00:27:53.800]  說新郎來了
[00:27:53.800 --> 00:27:57.800]  這是預言耶穌基督再來
[00:27:57.800 --> 00:28:06.800]  這個夜班呼聲很快就變成了夜班歌聲
[00:28:06.800 --> 00:28:08.800]  那是一個基督神的羔羊
[00:28:08.800 --> 00:28:19.800]  歡艷的喜樂的歌聲
[00:28:19.800 --> 00:28:29.800]  這個是耶穌基督新郎的歡艷的喜樂的呼聲
[00:28:29.800 --> 00:28:31.800]  喜樂的歌聲
[00:28:31.800 --> 00:28:34.800]  這就是引導我們到了七十六十九章
[00:28:34.800 --> 00:28:38.800]  就引導我們今天所讀過的啓示六十九章
[00:28:38.800 --> 00:28:40.800]  第七節
[00:28:40.800 --> 00:28:44.800]  啓示六十九章第七節
[00:28:44.800 --> 00:28:47.800]  我們要歡喜快樂,將榮耀歸給他
[00:28:47.800 --> 00:28:50.800]  因為羔羊婚娶的時候到了
[00:28:50.800 --> 00:28:53.800]  新婦也自己預備好了
[00:28:53.800 --> 00:28:59.800]  這是一個歡喜快樂的時刻
[00:28:59.800 --> 00:29:03.800]  將榮耀歸給神
[00:29:03.800 --> 00:29:06.800]  那就是敬拜贊美
[00:29:06.800 --> 00:29:14.800]  上面四次地唱哈利路亞哈利路亞
[00:29:14.800 --> 00:29:17.800]  我們剛才讀過了
[00:29:17.800 --> 00:29:23.800]  跟著就宣告羔羊婚娶的婚宴
[00:29:23.800 --> 00:29:30.800]  跟著就宣告新郎的婚娶的婚宴
[00:29:30.800 --> 00:29:36.800]  這是一個喜樂的歌聲
[00:29:36.800 --> 00:29:38.800]  主來的時候
[00:29:38.800 --> 00:29:41.800]  是半夜的時候
[00:29:41.800 --> 00:29:43.800]  是好多人想不到的時候
[00:29:43.800 --> 00:29:49.800]  也是世界上很黑暗的時候
[00:29:49.800 --> 00:29:58.800]  但是主的應許他要再來應驗
[00:29:58.800 --> 00:30:03.800]  這個呼聲引進了歌聲
[00:30:03.800 --> 00:30:05.800]  基督永恆的愛
[00:30:05.800 --> 00:30:08.800]  這個時候要百分之百完成
[00:30:08.800 --> 00:30:15.800]  一些蒙愛的人
[00:30:15.800 --> 00:30:22.800]  現在更經歷主的愛
[00:30:22.800 --> 00:30:28.800]  這是一個愛的永恆的結合
[00:30:28.800 --> 00:30:36.800]  如果一個人有這個永恆的愛的盼望
[00:30:36.800 --> 00:30:39.800]  有這樣的信仰
[00:30:39.800 --> 00:30:46.800]  他的心能不喜樂嗎
[00:30:46.800 --> 00:30:50.800]  金新宇教授
[00:30:50.800 --> 00:30:55.800]  是過去香港大學的副校長
[00:30:55.800 --> 00:31:00.800]  也是電機工程系的系主任
[00:31:00.800 --> 00:31:06.800]  他跟我講一句話
[00:31:06.800 --> 00:31:15.800]  他的工作就是傳福音
[00:31:15.800 --> 00:31:19.800]  他的職業是教書
[00:31:19.800 --> 00:31:23.800]  意思是什麼呢
[00:31:23.800 --> 00:31:33.800]  他的職業和他一生的使命
[00:31:33.800 --> 00:31:37.800]  還是兩件事
[00:31:37.800 --> 00:31:40.800]  一方面是一件事
[00:31:40.800 --> 00:31:46.800]  因為他用他的職業來見證
[00:31:46.800 --> 00:31:51.800]  要顯出他的職業上的操守
[00:31:51.800 --> 00:31:57.800]  做一個好的教授
[00:31:57.800 --> 00:32:02.800]  在他的職業上很忠心
[00:32:02.800 --> 00:32:08.800]  在他的職業上顯出他的職業的尊嚴
[00:32:08.800 --> 00:32:13.800]  感謝主
[00:32:13.800 --> 00:32:18.800]  但是他內心有一個使命
[00:32:18.800 --> 00:32:21.800]  他用英文說
[00:32:21.800 --> 00:32:24.800]  This is my vocation 這是我的使命
[00:32:24.800 --> 00:32:26.800]  他用英文說
[00:32:26.800 --> 00:32:29.800]  This is my vocation 這是我的使命
[00:32:29.800 --> 00:32:31.800]  他真是如此
[00:32:31.800 --> 00:32:35.800]  他提早退休去做牧師
[00:32:35.800 --> 00:32:45.800]  他在溫哥華成為一個出名的不會開車的牧師
[00:32:45.800 --> 00:32:49.800]  他在溫哥華成為一個出名的不會開車的牧師
[00:32:49.800 --> 00:32:51.800]  他不敢開車
[00:32:51.800 --> 00:32:54.800]  他在別的方面膽子很大很勇敢
[00:32:54.800 --> 00:32:56.800]  開車膽子很小
[00:32:56.800 --> 00:32:58.800]  他在其他方面是很大膽的
[00:32:58.800 --> 00:33:01.800]  但是開車就很小膽
[00:33:01.800 --> 00:33:07.800]  我們看見那些愛主的人
[00:33:07.800 --> 00:33:09.800]  傳福音的人
[00:33:09.800 --> 00:33:11.800]  見證主的人
[00:33:11.800 --> 00:33:14.800]  跟從主的人
[00:33:14.800 --> 00:33:20.800]  他們有一個盼望
[00:33:20.800 --> 00:33:24.800]  金生宇教授做見證
[00:33:24.800 --> 00:33:28.800]  他說他的父親過世的時候
[00:33:28.800 --> 00:33:30.800]  他在身邊
[00:33:30.800 --> 00:33:32.800]  他發現
[00:33:32.800 --> 00:33:34.800]  突然他的父親說
[00:33:34.800 --> 00:33:38.800]  我看見天上有人來迎接我了
[00:33:38.800 --> 00:33:40.800]  他忽然聽到他爸爸這樣說
[00:33:40.800 --> 00:33:43.800]  我看見天上有人來迎接我了
[00:33:43.800 --> 00:33:45.800]  他突然被主接回去了
[00:33:45.800 --> 00:33:51.800]  他在旁邊看見父親的表現
[00:33:51.800 --> 00:33:54.800]  他在旁邊看到他父親這樣的表情
[00:33:54.800 --> 00:33:56.800]  他接受主
[00:33:56.800 --> 00:33:58.800]  那麼真實
[00:33:58.800 --> 00:34:03.800]  一個永恆的愛
[00:34:03.800 --> 00:34:05.800]  在等待我們
[00:34:05.800 --> 00:34:08.800]  一個在等待他們
[00:34:08.800 --> 00:34:12.800]  這是喜樂的源頭
[00:34:12.800 --> 00:34:15.800]  這四次的夜半歌聲
[00:34:15.800 --> 00:34:20.800]  告訴我們喜樂的四個源頭
[00:34:20.800 --> 00:34:27.800]  認識了偉大慈愛的天父上帝
[00:34:27.800 --> 00:34:33.800]  認識了救主耶穌基督
[00:34:33.800 --> 00:34:40.800]  也在人生中有支持的力量
[00:34:40.800 --> 00:34:45.800]  在人生中有勇氣
[00:34:45.800 --> 00:34:51.800]  有積極的心態面對一切
[00:34:51.800 --> 00:34:54.800]  有主與我們同行
[00:34:54.800 --> 00:34:55.800]  第四
[00:34:55.800 --> 00:35:02.800]  一個永恆的愛的團圓
[00:35:02.800 --> 00:35:04.800]  今天早晨
[00:35:04.800 --> 00:35:09.800]  如果在座的親友當中
[00:35:09.800 --> 00:35:15.800]  還有人沒有得到這個愛的源頭
[00:35:15.800 --> 00:35:18.800]  我很切的希望
[00:35:18.800 --> 00:35:21.800]  就在這一刻裡面
[00:35:21.800 --> 00:35:23.800]  你打開你的心
[00:35:23.800 --> 00:35:25.800]  來接受
[00:35:25.800 --> 00:35:29.800]  就成為你人生中最喜樂的
[00:35:29.800 --> 00:35:35.800]  最寶貴的日子
[00:35:35.800 --> 00:35:37.800]  我們低頭祈禱
[00:35:37.800 --> 00:35:39.800]  (字幕製作/時間軸:秋月AutumnMoon)

