
[00:00:00.000 --> 00:00:03.120]  當我們思想到呼喚人預備主的路
[00:17:15.640 --> 00:17:16.720]  他在看聖經
[00:17:16.720 --> 00:17:17.720]  他在看聖經
[00:17:17.720 --> 00:17:19.640]  看到聖經的十誡
[00:17:20.080 --> 00:17:21.400]  他就說糟糕了
[00:17:21.400 --> 00:17:23.480]  我全部都犯了
[00:17:23.480 --> 00:17:26.280]  但在看的時候
[00:17:26.280 --> 00:17:27.320]  他告訴自己
[00:17:27.320 --> 00:17:27.960]  感謝神
[00:17:27.960 --> 00:17:28.840]  因為聖經說
[00:17:28.840 --> 00:17:30.560]  若有人在基督裡
[00:17:30.560 --> 00:17:33.000]  他就是新造的人
[00:17:33.000 --> 00:17:34.080]  就是這個
[00:17:34.080 --> 00:17:35.720]  都變成新的了
[00:17:35.720 --> 00:17:38.720]  因此他內心很願意信耶穌
[00:17:38.720 --> 00:17:40.320]  有一次從國內出來
[00:17:40.320 --> 00:17:41.840]  在船上幾個小時
[00:17:41.840 --> 00:17:44.360]  他就在當中安靜
[00:17:44.360 --> 00:17:46.360]  一路凝聚祈禱
[00:17:46.360 --> 00:17:48.480]  一路凝聚祈禱
[00:17:48.760 --> 00:17:50.480]  然後之後他感受
[00:17:50.480 --> 00:17:51.760]  一種很特別的平安
[00:17:51.760 --> 00:17:53.160]  充滿著他內心
[00:17:53.160 --> 00:17:55.520]  他開始有改變
[00:17:55.520 --> 00:17:58.560]  但是有一些以前的壞習慣
[00:17:58.560 --> 00:18:00.000]  未完全放下
[00:18:00.000 --> 00:18:01.520]  其中一個壞習慣
[00:18:01.520 --> 00:18:04.200]  是他打色情電話
[00:18:04.200 --> 00:18:07.960]  有一次他忍不住打電話
[00:18:07.960 --> 00:18:09.640]  他的心就說
[00:18:09.640 --> 00:18:11.360]  主耶穌說不要罰我
[00:18:11.360 --> 00:18:14.440]  當他打電話的時候
[00:18:14.440 --> 00:18:15.520]  一聽到一把聲音
[00:18:15.520 --> 00:18:17.120]  是男人的聲音
[00:18:18.440 --> 00:18:19.440]  他很奇怪
[00:18:19.440 --> 00:18:21.880]  在聽男人說主耶穌的事
[00:18:21.880 --> 00:18:23.960]  原來他撥錯電話
[00:18:23.960 --> 00:18:25.640]  撥錯了教會的
[00:18:25.640 --> 00:18:27.800]  講福音的電話線
[00:18:27.800 --> 00:18:30.600]  他一聽到的時候
[00:18:30.600 --> 00:18:31.840]  那個人就震動
[00:18:31.840 --> 00:18:34.120]  他放下電話就凝聚祈禱
[00:18:34.120 --> 00:18:36.400]  從此之後他不敢再
[00:18:36.400 --> 00:18:38.160]  容許自己犯罪
[00:18:38.160 --> 00:18:41.120]  因為知道主一路提醒他
[00:18:41.120 --> 00:18:43.760]  後來當他生命改變之後
[00:18:43.760 --> 00:18:44.720]  他打電話給太太
[00:18:44.720 --> 00:18:46.400]  說太太我向你道歉
[00:18:47.560 --> 00:18:50.040]  我很願意跟你一起再生活
[00:18:50.040 --> 00:18:51.760]  太太說先等一下
[00:18:51.760 --> 00:18:54.800]  讓我知道你什麼叫信耶穌
[00:18:54.800 --> 00:18:56.200]  為什麼你最近這樣
[00:18:56.200 --> 00:18:59.280]  一年之後他太太也信了耶穌
[00:18:59.280 --> 00:19:01.440]  兩個人就復合了
[00:19:01.440 --> 00:19:04.000]  各位弟兄姊妹
[00:19:04.000 --> 00:19:06.760]  不是什麼人自己的良心發現
[00:19:06.760 --> 00:19:08.640]  不是什麼輔導的工作
[00:19:08.640 --> 00:19:11.880]  而是神的覺能在他們當中
[00:19:11.880 --> 00:19:15.520]  是他們經歷神奇妙生命的改變
[00:19:16.520 --> 00:19:17.640]  各位弟兄姊妹
[00:19:17.640 --> 00:19:19.560]  人悔改
[00:19:19.560 --> 00:19:21.880]  神的覺度能到
[00:19:21.880 --> 00:19:24.320]  在未信者如是
[00:19:24.320 --> 00:19:25.960]  在信主的人
[00:19:25.960 --> 00:19:28.280]  同樣繼續如是
[00:19:28.280 --> 00:19:30.640]  因此在你生命當中
[00:19:30.640 --> 00:19:31.640]  預備主的路
[00:19:31.640 --> 00:19:33.680]  幫助別人悔改歸向主
[00:19:33.680 --> 00:19:35.120]  也預備主的路
[00:19:35.120 --> 00:19:37.240]  進入你自己的生命裡面
[00:19:37.240 --> 00:19:39.760]  讓神可以得著你的心
[00:19:39.760 --> 00:19:41.760]  你會真正的滿足
[00:19:41.760 --> 00:19:43.360]  和光明
[00:19:43.360 --> 00:19:45.240]  我們一起祈禱
[00:19:46.080 --> 00:19:48.200]  願至聖聖三一保佑我們所有的弟兄姊妹
[00:19:48.200 --> 00:19:50.160]  願至聖聖三一保佑我們所有的弟兄姊妹

