
[00:00:00.000 --> 00:00:05.000]  當我們講到方言的真理的時候
[00:18:03.000 --> 00:18:05.000]  而領受了假的謊言
[00:18:05.000 --> 00:18:08.000]  甚至邪靈的謊言
[00:18:08.000 --> 00:18:10.000]  因此在當中我們要小心分辨
[00:18:10.000 --> 00:18:11.000]  但有人說
[00:18:11.000 --> 00:18:13.000]  謊言會不會是自己
[00:18:13.000 --> 00:18:16.000]  個人造就自己的一種方式呢?
[00:18:16.000 --> 00:18:20.000]  所以你看到聖經在十四章第四節提及
[00:18:20.000 --> 00:18:25.000]  謊言是造就自己
[00:18:25.000 --> 00:18:27.000]  當然講謊言的人
[00:18:27.000 --> 00:18:29.000]  當他私下祈禱
[00:18:29.000 --> 00:18:30.000]  在講謊言的時候
[00:18:30.000 --> 00:18:33.000]  他的心靈會感受一種激動
[00:18:33.000 --> 00:18:34.000]  一種興奮
[00:18:34.000 --> 00:18:36.000]  感受和神的關係
[00:18:36.000 --> 00:18:40.000]  會帶給他一定程度的一種造就
[00:18:40.000 --> 00:18:42.000]  但似乎經文的意思
[00:18:42.000 --> 00:18:45.000]  重點不在這裡
[00:18:45.000 --> 00:18:46.000]  因為當你看聖經的時候
[00:18:46.000 --> 00:18:49.000]  你會發覺經文是在講恩賜
[00:18:49.000 --> 00:18:50.000]  剛才我們在講
[00:18:50.000 --> 00:18:53.000]  經文講恩賜是為了什麼呢?
[00:18:53.000 --> 00:18:54.000]  為了什麼呢?
[00:18:54.000 --> 00:18:55.000]  造就人
[00:18:55.000 --> 00:18:57.000]  造就別人
[00:18:57.000 --> 00:18:59.000]  亦都講到愛心
[00:18:59.000 --> 00:19:01.000]  愛心是愛別人
[00:19:01.000 --> 00:19:02.000]  不是愛自己
[00:19:02.000 --> 00:19:04.000]  亦都講到在聚會當中
[00:19:04.000 --> 00:19:07.000]  發揮這種恩賜
[00:19:07.000 --> 00:19:09.000]  如果你說我有醫病的恩賜
[00:19:09.000 --> 00:19:11.000]  我估計你不會說
[00:19:11.000 --> 00:19:13.000]  我專門醫治自己
[00:19:13.000 --> 00:19:15.000]  我不會醫治別人
[00:19:15.000 --> 00:19:16.000]  如果你說你有教導的恩賜
[00:19:16.000 --> 00:19:17.000]  我估計你不會說
[00:19:17.000 --> 00:19:19.000]  我專門教導自己
[00:19:19.000 --> 00:19:21.000]  我講給自己聽
[00:19:21.000 --> 00:19:23.000]  不會講給別人聽
[00:19:23.000 --> 00:19:25.000]  因此你會發覺經文的上下文
[00:19:25.000 --> 00:19:28.000]  是在講造就別人
[00:19:28.000 --> 00:19:29.000]  為什麼特別在這裡
[00:19:29.000 --> 00:19:33.000]  講造就自己呢?
[00:19:33.000 --> 00:19:35.000]  斯托特牧師John Stott
[00:19:35.000 --> 00:19:37.000]  在方派的信仰當中
[00:19:37.000 --> 00:19:39.000]  是一個極受尊重的牧者
[00:19:39.000 --> 00:19:41.000]  他提及這節經文
[00:19:41.000 --> 00:19:43.000]  他說這節經文其實是
[00:19:43.000 --> 00:19:47.000]  略帶著諷刺的表達方式
[00:19:47.000 --> 00:19:49.000]  因為當時很多人追求方言
[00:19:49.000 --> 00:19:51.000]  以為是高抬自己
[00:19:51.000 --> 00:19:54.000]  因此保羅就告訴他們
[00:19:54.000 --> 00:19:59.000]  你們講方言是為了造就自己?
[00:19:59.000 --> 00:20:01.000]  是抬高自己
[00:20:01.000 --> 00:20:04.000]  造就又建立起的意思?
[00:20:04.000 --> 00:20:05.000]  是抬高自己?
[00:20:05.000 --> 00:20:06.000]  是高抬自己?
[00:20:06.000 --> 00:20:08.000]  是什麼原因呢?
[00:20:08.000 --> 00:20:12.000]  是一個略帶諷刺的表達方式
[00:20:12.000 --> 00:20:14.000]  因此講方言的重心
[00:20:14.000 --> 00:20:19.000]  不是讓你用來造就自己
[00:20:19.000 --> 00:20:22.000]  但我們也不需要否定
[00:20:22.000 --> 00:20:25.000]  有些弟兄姊妹在自己的方言當中
[00:20:25.000 --> 00:20:27.000]  對自己有一定程度的造就
[00:20:27.000 --> 00:20:31.000]  但只是知道那不是聖經所講的重點
[00:20:31.000 --> 00:20:34.000]  但聖經所強調的最重要的原則在哪裡呢?
[00:20:34.000 --> 00:20:35.000]  我們再看
[00:20:35.000 --> 00:20:42.000]  在十四章第十二節
[00:20:42.000 --> 00:20:43.000]  你們也是如此
[00:20:43.000 --> 00:20:45.000]  既是切勿贖名的恩賜
[00:20:45.000 --> 00:20:49.000]  就當求多德造就教會的恩賜
[00:20:49.000 --> 00:20:52.000]  整卷聖經這裡所提及的
[00:20:52.000 --> 00:20:54.000]  是要不斷提醒我們
[00:20:54.000 --> 00:20:58.000]  求多德造就教會的恩賜
[00:20:58.000 --> 00:21:00.000]  是能夠造就人的
[00:21:00.000 --> 00:21:01.000]  如果你說方言
[00:21:01.000 --> 00:21:02.000]  就讓它翻譯出來
[00:21:02.000 --> 00:21:04.000]  以至能夠造就人
[00:21:04.000 --> 00:21:06.000]  第十四章二十七節
[00:21:06.000 --> 00:21:12.000]  大家遣去後面
[00:21:12.000 --> 00:21:15.000]  若有說方言的只好兩個人
[00:21:15.000 --> 00:21:16.000]  至多三個人
[00:21:16.000 --> 00:21:18.000]  且要輪流著說
[00:21:18.000 --> 00:21:19.000]  又要一個人
[00:21:19.000 --> 00:21:20.000]  什麼?
[00:21:20.000 --> 00:21:22.000]  翻出來
[00:21:22.000 --> 00:21:23.000]  如果要能夠造就人
[00:21:23.000 --> 00:21:24.000]  必須要翻譯
[00:21:24.000 --> 00:21:27.000]  人家聽明白才會造就
[00:21:27.000 --> 00:21:28.000]  因此有些教會
[00:21:28.000 --> 00:21:30.000]  他們是全體一起起來
[00:21:30.000 --> 00:21:32.000]  用方言祈禱
[00:21:32.000 --> 00:21:35.000]  那並沒有聖經的根據
[00:21:35.000 --> 00:21:36.000]  有人用方言的時候
[00:21:36.000 --> 00:21:38.000]  我們會很留心
[00:21:38.000 --> 00:21:41.000]  但期望有人翻譯出來
[00:21:41.000 --> 00:21:44.000]  以至能夠造就在座的弟兄姊妹
[00:21:44.000 --> 00:21:45.000]  第十四節
[00:21:45.000 --> 00:21:53.000]  我們回到前面十四章第十四節
[00:21:53.000 --> 00:21:55.000]  聖經說:我若用方言禱告
[00:21:55.000 --> 00:21:57.000]  是我的靈禱告
[00:21:57.000 --> 00:22:00.000]  但我的悟性沒有果效
[00:22:00.000 --> 00:22:02.000]  若悟性不明白
[00:22:02.000 --> 00:22:04.000]  就不會產生果效
[00:22:04.000 --> 00:22:06.000]  就不會有建立自己
[00:22:06.000 --> 00:22:08.000]  造就自己的果效
[00:22:08.000 --> 00:22:12.000]  所以必須是向心思說話
[00:22:12.000 --> 00:22:13.000]  請你記得聖經提及
[00:22:13.000 --> 00:22:17.000]  我們要心意更新而變化
[00:22:17.000 --> 00:22:20.000]  這裡所說的就是心思意念
[00:22:20.000 --> 00:22:23.000]  變化之餘才能夠得到造就
[00:22:23.000 --> 00:22:26.000]  所以接著的經文十五十六節提及
[00:22:26.000 --> 00:22:28.000]  若用靈禱告
[00:22:28.000 --> 00:22:31.000]  就必須用悟性禱告
[00:22:31.000 --> 00:22:35.000]  這裡並不是說所有人都應該用靈禱告
[00:22:35.000 --> 00:22:38.000]  只是說若用靈禱告
[00:22:38.000 --> 00:22:42.000]  就必須用悟性翻譯出來
[00:22:42.000 --> 00:22:46.000]  以至能夠造就在座當中聽的人
[00:22:46.000 --> 00:22:49.000]  然後補入到最後十九節的時候
[00:22:49.000 --> 00:22:52.000]  他強調:但在教會中
[00:22:52.000 --> 00:22:56.000]  聰明可以用悟性說五句教導人的話
[00:22:56.000 --> 00:23:00.000]  強如說萬句的方言
[00:23:00.000 --> 00:23:01.000]  各位弟子姊妹
[00:23:01.000 --> 00:23:03.000]  當我們看完這段經文
[00:23:03.000 --> 00:23:05.000]  我們會明白
[00:23:05.000 --> 00:23:07.000]  這個時代是很多人
[00:23:07.000 --> 00:23:10.000]  盼望得到一些即時的效果
[00:23:10.000 --> 00:23:11.000]  有些激情
[00:23:11.000 --> 00:23:13.000]  有些很璀璨
[00:23:13.000 --> 00:23:18.000]  令我們很受吸引的一些果效
[00:23:18.000 --> 00:23:20.000]  有些時候我們就不自覺渴慕
[00:23:20.000 --> 00:23:25.000]  用方言的時候就能得到一些即時的聖靈的工作
[00:23:25.000 --> 00:23:28.000]  但聖經所強調的不是這些
[00:23:28.000 --> 00:23:32.000]  聖經所說的是要詳細察看
[00:23:32.000 --> 00:23:35.000]  那傳遍使人自由的律法
[00:23:35.000 --> 00:23:39.000]  並且時常如此
[00:23:39.000 --> 00:23:43.000]  是要我們時常付出代價去小心認識真道
[00:23:43.000 --> 00:23:45.000]  進行真道
[00:23:45.000 --> 00:23:49.000]  在那時候聖靈就在你生命當中一直的工作
[00:23:49.000 --> 00:23:51.000]  當我們去追求的時候要留心
[00:23:51.000 --> 00:23:55.000]  我們不要隨便否定說方言
[00:23:55.000 --> 00:23:59.000]  但我們只知道聖經給我們的最重要的方向
[00:23:59.000 --> 00:24:04.000]  是多求造就教會的恩賜
[00:24:04.000 --> 00:24:06.000]  能夠透過神的道
[00:24:06.000 --> 00:24:09.000]  去叫別人能夠真正的成長
[00:24:09.000 --> 00:24:11.000]  及神給我們分辨的能力
[00:24:11.000 --> 00:24:13.000]  亦都適當的追求
[00:24:13.000 --> 00:24:15.000]  我們一起祈禱

