
[00:00:00.000 --> 00:00:06.140]  我真是很有負擔想將羅馬書裏面幾個我覺得很重要的真理
[00:19:12.480 --> 00:19:14.540]  religion of nature
[00:19:14.540 --> 00:19:16.580]  的意思就是說有些宗教
[00:19:16.580 --> 00:19:18.880]  他是用宗教的方式
[00:19:18.880 --> 00:19:21.960]  去解釋一些我們解釋不到的自然現象
[00:19:21.960 --> 00:19:28.360]  好像以前 嘩 看到打雷砰很害怕 哎喲 雷公 這就是宗教 自然宗教
[00:19:28.360 --> 00:19:29.640]  一河水翻騰
[00:19:29.900 --> 00:19:31.940]  下面有河壩
[00:19:31.940 --> 00:19:33.220]  看到月亮
[00:19:33.220 --> 00:19:39.880]  發發碌碌的 有上顎 那些就是因為你未明白這個大自然所發生的
[00:19:39.880 --> 00:19:42.700]  事情 所以就賦予一種宗教的解釋
[00:19:42.700 --> 00:19:46.020]  他說因為隨著這個科技和所有的發展
[00:19:46.020 --> 00:19:51.660]  這類型的宗教就式微了 為什麼呢 我們不用了 到今天都沒有人
[00:19:51.660 --> 00:19:54.740]  我們小朋友都不會再相信有上顎的了
[00:19:54.740 --> 00:19:58.820]  不相信有雷公的了 除了講一些故事給他聽 貪得已之外
[00:19:59.340 --> 00:20:05.740]  因為那些宗教的功能已經是慢慢慢慢不再需要存在 因為不需要他去解釋
[00:20:05.740 --> 00:20:10.100]  這些自然的現象 科技已經可以解釋了很多自然的現象
[00:20:10.100 --> 00:20:12.920]  在這些宗教來講 他是注定式微的
[00:20:12.920 --> 00:20:15.480]  注定慢慢慢慢被淘汰的
[00:20:15.480 --> 00:20:17.000]  不過他說 未喲
[00:20:17.000 --> 00:20:19.320]  宗教不是因此就不需要的了
[00:20:19.320 --> 00:20:22.640]  他說宗教有另外一些更加重要的功能
[00:20:22.640 --> 00:20:25.720]  是會越來越重要的 就是
[00:20:25.720 --> 00:20:27.500]  Religion of Hope
[00:20:28.020 --> 00:20:29.800]  就是盼望的宗教
[00:20:29.800 --> 00:20:31.860]  大家如果是稍微懂得一點
[00:20:31.860 --> 00:20:34.920]  神學的背景 你知道 Mortman這個
[00:20:34.920 --> 00:20:38.760]  神學家就是他在60年代已經提出來 他寫了一本很出名的書
[00:20:38.760 --> 00:20:40.040]  Fearless of Hope
[00:20:40.040 --> 00:20:42.100]  叫盼望神學
[00:20:42.100 --> 00:20:43.380]  想不到他
[00:20:43.380 --> 00:20:46.700]  半個世紀之後我和他坐下來聊天 他仍然在講這件事
[00:20:46.700 --> 00:20:48.500]  絕對不是因為他拿著舊東西
[00:20:48.500 --> 00:20:51.060]  以前的東西 而是他真的去
[00:20:51.060 --> 00:20:53.620]  繼續去講的時候 他真的有一個發展
[00:20:53.620 --> 00:20:55.920]  為什麼呢 就是用我們剛才所看到的
[00:20:56.440 --> 00:20:58.240]  我說接下來這個世界雖然是越來越
[00:20:58.240 --> 00:21:00.280]  科技越來越先進
[00:21:00.280 --> 00:21:01.560]  好像越來越厲害
[00:21:01.560 --> 00:21:03.100]  但其實是越來越失控
[00:21:03.100 --> 00:21:05.140]  所以我們越來越多恐懼
[00:21:05.140 --> 00:21:08.480]  我越來越沒有把握明天會發生什麼事
[00:21:08.480 --> 00:21:13.340]  以前我們所有認為可以掌握到明天的資訊
[00:21:13.340 --> 00:21:18.200]  或者那些手段 或者那些方法 或者那些基礎
[00:21:18.200 --> 00:21:19.740]  全部現在開始散了
[00:21:19.740 --> 00:21:21.780]  全部開始消失
[00:21:21.780 --> 00:21:25.120]  那時候我面對明天怎麼辦 不知道怎麼辦
[00:21:25.120 --> 00:21:26.400]  等它來
[00:21:26.660 --> 00:21:29.200]  所以那種無奈和恐懼
[00:21:29.200 --> 00:21:32.020]  是在蠶食著每一個現代人
[00:21:32.020 --> 00:21:34.080]  我們只是在等
[00:21:34.080 --> 00:21:36.380]  等什麼事情發生我們都不知道
[00:21:36.380 --> 00:21:38.160]  既然是這樣的時候
[00:21:38.160 --> 00:21:41.240]  一個能夠為你的明天
[00:21:41.240 --> 00:21:44.060]  提出一個講法和出路
[00:21:44.060 --> 00:21:45.840]  和答案的宗教
[00:21:45.840 --> 00:21:47.380]  永遠都在人類
[00:21:47.380 --> 00:21:49.440]  越來越發展的世界裡面
[00:21:49.440 --> 00:21:51.740]  越來越重要 因為我們沒有這件事
[00:21:51.740 --> 00:21:53.520]  我們失去這件事
[00:21:55.320 --> 00:21:57.880]  我想告訴你 其實我們基督教是一個
[00:21:57.880 --> 00:21:59.420]  盼望的宗教
[00:21:59.420 --> 00:22:03.520]  我們基督教有很多東西 當然我們信仰裡面有很豐富的東西
[00:22:03.520 --> 00:22:06.340]  但是我們信仰裡面有很寶貴的一門
[00:22:06.340 --> 00:22:07.360]  一部分
[00:22:07.360 --> 00:22:08.640]  是給盼望的
[00:22:08.640 --> 00:22:11.700]  所以今晚我就用羅馬書第八章
[00:22:11.700 --> 00:22:13.500]  我不想只是講理論
[00:22:13.500 --> 00:22:15.800]  我用羅馬書第八章來看看
[00:22:15.800 --> 00:22:17.600]  究竟在神的說話裡面
[00:22:17.600 --> 00:22:19.900]  告訴你我們的盼望
[00:22:19.900 --> 00:22:21.700]  的根據
[00:22:22.720 --> 00:22:26.300]  和邏輯是怎麼樣的 為什麼我們可以有盼望
[00:22:26.300 --> 00:22:30.660]  好 我們就剩下的時間 我們就一直來看羅馬書
[00:22:30.660 --> 00:22:33.480]  羅馬書是相當長的 39節
[00:22:33.480 --> 00:22:35.780]  但是我就不會
[00:22:35.780 --> 00:22:38.600]  講完39節了 不如我們就將前面
[00:22:38.600 --> 00:22:41.920]  那十幾節我們跳過了
[00:22:41.920 --> 00:22:43.720]  雖然都會提一提
[00:22:43.720 --> 00:22:46.020]  但是我們由第18節開始講
[00:22:46.020 --> 00:22:50.120]  我們試一下特別由第18節
[00:22:50.360 --> 00:22:53.440]  那裡就講完羅馬書第39節
[00:22:53.440 --> 00:23:01.380]  時間的關係 我想我也不需要跟大家重新讀一次 我講到那裡讀到那裡好嗎
[00:23:01.380 --> 00:23:02.660]  所以請你打開聖經
[00:23:02.660 --> 00:23:05.980]  那就會好一點了 因為我們講到就讀到那裡
[00:23:05.980 --> 00:23:12.900]  我們先看18節開始那一段
[00:23:12.900 --> 00:23:14.940]  尤其是
[00:23:14.940 --> 00:23:16.480]  你看下去
[00:23:18.280 --> 00:23:22.120]  希望大家對羅馬書都有少少認識 第八章
[00:23:22.120 --> 00:23:23.920]  大概都有少少
[00:23:23.920 --> 00:23:26.220]  記得講到什麼
[00:23:26.220 --> 00:23:31.600]  羅馬書第八章在聖經裡面兩道地方 講聖靈是最深刻
[00:23:31.600 --> 00:23:32.880]  最深入
[00:23:32.880 --> 00:23:34.680]  最豐富的地方
[00:23:34.680 --> 00:23:38.260]  這裡羅馬書第八章講聖靈就是前面那裡
[00:23:38.260 --> 00:23:41.580]  隨從聖靈 體貼聖靈 再聖靈裡
[00:23:41.580 --> 00:23:43.880]  羅馬書第八章這裡講到聖靈
[00:23:44.140 --> 00:23:49.000]  是很深刻的一個經典的部分
[00:23:49.000 --> 00:23:51.040]  還在哪裡 我考考你們
[00:23:51.040 --> 00:23:55.660]  當然是新約的 講聖靈比較詳細
[00:23:55.660 --> 00:24:01.280]  約翰福音第十四章至十六章
[00:24:01.280 --> 00:24:05.380]  耶穌的臨別贈言 講到祂離開之後
[00:24:05.380 --> 00:24:09.220]  聖靈會來 祂是保衛師 記得嗎
[00:24:09.220 --> 00:24:11.520]  世人不認識祂 但是你們認識祂
[00:24:11.780 --> 00:24:14.600]  祂在你裡面 我在你裡面 你在我裡面
[00:24:14.600 --> 00:24:19.960]  今天我們不講了 那個較為個人一點的
[00:24:19.960 --> 00:24:23.800]  跟聖靈之間的經歷的問題 這個是很豐富很精彩的
[00:24:23.800 --> 00:24:25.600]  有機會跟大家慢慢再講
[00:24:25.600 --> 00:24:26.880]  今天我們跳過這一個
[00:24:26.880 --> 00:24:28.420]  我們由十八節開始講到
[00:24:28.420 --> 00:24:35.080]  聖靈在整個的世界 你和我所面對的大時代的動盪裡面
[00:24:35.080 --> 00:24:38.140]  究竟是有什麼信息給我們知道
[00:24:39.940 --> 00:24:42.240]  如果你看一看羅馬書
[00:24:42.240 --> 00:24:46.340]  這一段的聖經 你發覺其實由十八節開始
[00:24:46.340 --> 00:24:49.920]  有兩個很明顯的兩個段落
[00:24:49.920 --> 00:24:54.520]  如果我們用情緒
[00:24:54.520 --> 00:25:01.180]  用寫作的時候那種心境或者想表達的那種感受
[00:25:01.180 --> 00:25:03.240]  是很對立的
[00:25:03.240 --> 00:25:06.820]  可以說剛剛是兩個極端的
[00:25:07.580 --> 00:25:11.420]  那裡寫了 由第十八節到二十二節
[00:25:11.420 --> 00:25:17.060]  你發覺羅馬書第十八節二十二節充滿了現實的悲情
[00:25:17.060 --> 00:25:18.340]  很悲的
[00:25:18.340 --> 00:25:20.380]  但是很奇怪的
[00:25:20.380 --> 00:25:23.460]  由三十一節一直到三十九節
[00:25:23.460 --> 00:25:26.020]  就產生了一個很大的
[00:25:26.020 --> 00:25:31.140]  很樂觀的一個重歌 等一下我們也會看到
[00:25:31.140 --> 00:25:36.000]  所以我們說為什麼在聖經裡面有這兩個的對比呢
[00:25:36.760 --> 00:25:38.300]  我們先說說究竟
[00:25:38.300 --> 00:25:39.320]  所謂的
[00:25:39.320 --> 00:25:44.960]  現實的悲情 究竟羅馬書第八章那段由十八節到二十二節
[00:25:44.960 --> 00:25:46.240]  說了些什麼
[00:25:46.240 --> 00:25:50.340]  很簡單的 你看下去差不多每句話都很悲觀
[00:25:50.340 --> 00:25:52.120]  很悲觀的
[00:25:52.120 --> 00:25:54.680]  那個悲觀我們讀起來的時候
[00:25:54.680 --> 00:26:00.320]  其實我們就開始有些共鳴 因為今天你和我其實有時候看完電視新聞都很悲觀的
[00:26:00.320 --> 00:26:01.600]  很悲觀的
[00:26:01.600 --> 00:26:02.620]  就是這樣
[00:26:02.880 --> 00:26:07.480]  我都列出來了 方便大家慢慢去找
[00:26:07.480 --> 00:26:08.520]  就是說
[00:26:08.520 --> 00:26:10.560]  你看看第十八節
[00:26:10.560 --> 00:26:11.840]  二十節
[00:26:11.840 --> 00:26:12.860]  二十一節
[00:26:12.860 --> 00:26:14.140]  二十二節
[00:26:14.140 --> 00:26:15.940]  到二十三節
[00:26:15.940 --> 00:26:22.340]  都有這些很悲觀的字眼 譬如說我們萬物都在一個苦楚當中
[00:26:22.340 --> 00:26:29.000]  有時候我不會用 有時候我是用和合本 有時候我用新譯本 有時候我用環球譯本
[00:26:29.000 --> 00:26:32.060]  不過不要緊 那個翻譯我覺得哪裡適合
[00:26:32.320 --> 00:26:38.460]  表達到原文的意思我就借用它 好不好 大家不要介意 因為那個翻譯差不多
[00:26:38.460 --> 00:26:40.260]  沒有哪本特別是
[00:26:40.260 --> 00:26:42.300]  一定是最適合的
[00:26:42.300 --> 00:26:46.140]  你看看第十八節那裡已經說到了
[00:26:46.140 --> 00:26:50.740]  開始說到我們在那個苦楚當中
[00:26:50.740 --> 00:26:52.020]  OK
[00:26:52.020 --> 00:26:55.620]  然後我們在虛空之下
[00:26:55.620 --> 00:27:01.760]  再說我們在敗壞的核制裡面
[00:27:02.520 --> 00:27:03.040]  OK
[00:27:03.040 --> 00:27:06.880]  還有呢 他就說到我們其實一同
[00:27:06.880 --> 00:27:09.700]  和萬物 包括你和我在內
[00:27:09.700 --> 00:27:10.460]  人類
[00:27:10.460 --> 00:27:14.040]  一同在這個痛苦當中伸淫
[00:27:14.040 --> 00:27:15.060]  OK
[00:27:15.060 --> 00:27:20.960]  然後最後呢 他提到我們真是心裡面嘆息 夠了悲觀了 是不是
[00:27:20.960 --> 00:27:21.720]  好悲
[00:27:21.720 --> 00:27:23.520]  好無奈
[00:27:23.520 --> 00:27:25.820]  好沒有盼望
[00:27:25.820 --> 00:27:27.100]  好沒有希望
[00:27:27.100 --> 00:27:29.660]  究竟在說些什麼
[00:27:29.660 --> 00:27:30.680]  最重要
[00:27:30.940 --> 00:27:33.760]  為什麼聖經會說得出這麼悲觀的
[00:27:33.760 --> 00:27:36.580]  這麼悲情的現實的
[00:27:36.580 --> 00:27:38.620]  的說話呢
[00:27:38.620 --> 00:27:42.980]  我特別留意第20節那裡說原來
[00:27:42.980 --> 00:27:47.080]  我們作為神所創造的萬物
[00:27:47.080 --> 00:27:48.360]  是
[00:27:48.360 --> 00:27:50.920]  必然如此的
[00:27:50.920 --> 00:27:54.240]  20節 受造之物 看到嗎
[00:27:54.240 --> 00:27:56.540]  我們是受造之物
[00:27:56.540 --> 00:27:58.600]  在神創造我們的時候
[00:27:58.600 --> 00:28:00.900]  我們是一個被造的
[00:28:01.160 --> 00:28:02.420]  在虛空底下
[00:28:02.420 --> 00:28:03.960]  OK 第21節
[00:28:03.960 --> 00:28:05.760]  受造之物
[00:28:05.760 --> 00:28:07.040]  我們就
[00:28:07.040 --> 00:28:10.620]  都好想脫離這個敗壞的核制
[00:28:10.620 --> 00:28:13.180]  但是好無奈一路嘆息
[00:28:13.180 --> 00:28:14.960]  痛苦伸淫
[00:28:14.960 --> 00:28:18.040]  直到如今 22節 是不是
[00:28:18.040 --> 00:28:21.360]  這裡我想說一個好重要的
[00:28:21.360 --> 00:28:25.200]  今晚我和大家說 我想在聖經裡面真的提出有幾個
[00:28:25.200 --> 00:28:27.520]  我認為是好重要的真理
[00:28:27.780 --> 00:28:31.620]  這個真理 我希望今晚我們走的時候我真的記住
[00:28:31.620 --> 00:28:33.660]  有幫助到你和我
[00:28:33.660 --> 00:28:35.720]  不只是說神學 今晚我
[00:28:35.720 --> 00:28:40.580]  就不只是解經而已 我都希望將一些很重要的
[00:28:40.580 --> 00:28:43.900]  聖經裡面的神學都和大家一起思想
[00:28:43.900 --> 00:28:51.340]  聖經說出一個很重要的事實
[00:28:51.340 --> 00:28:52.860]  如果我們剛才問
[00:28:52.860 --> 00:28:54.920]  現在我們面對一個動盪的世界
[00:28:56.460 --> 00:29:00.040]  我們應該怎樣在神的話語裡面得到一個出路呢
[00:29:00.040 --> 00:29:03.620]  我想告訴你 18-22節的答案就出來了
[00:29:03.620 --> 00:29:05.420]  答案就是說
[00:29:05.420 --> 00:29:06.960]  是這樣的了 想怎樣
[00:29:06.960 --> 00:29:13.360]  真的很失望 聖經這樣回答
[00:29:13.360 --> 00:29:15.660]  是呀 聖經是這樣回答的
[00:29:15.660 --> 00:29:17.960]  首先是這樣回答 當然還沒回答完
[00:29:17.960 --> 00:29:20.260]  聖經說 根本是預了的
[00:29:20.260 --> 00:29:21.800]  我們是受造之物
[00:29:21.800 --> 00:29:23.080]  我們是這樣的
[00:29:23.600 --> 00:29:26.920]  但這個其實也不是說 懶悲情
[00:29:26.920 --> 00:29:31.800]  沒辦法了 回答不了 硬要你吃死貓
[00:29:31.800 --> 00:29:34.100]  要你這樣吞掉 不是
[00:29:34.100 --> 00:29:38.440]  事實上可以環顧我們這個現實的世界 事實上也是這樣
[00:29:38.440 --> 00:29:39.980]  即是說萬物
[00:29:39.980 --> 00:29:41.780]  包括你和我人類都是
[00:29:41.780 --> 00:29:42.800]  人已經
[00:29:42.800 --> 00:29:45.880]  所有萬物裡面最不同的了 大家知道
[00:29:45.880 --> 00:29:48.440]  但是在這段聖經裡面 人也是如此
[00:29:48.440 --> 00:29:49.720]  和萬物一樣
[00:29:49.720 --> 00:29:50.480]  要一個
[00:29:50.740 --> 00:29:54.060]  必然的現象的規律 就是我們會越來越差的
[00:29:54.060 --> 00:29:57.900]  我們會越來越敗壞的
[00:29:57.900 --> 00:30:01.740]  這個不是講部落會才講的 這是一個事實
[00:30:01.740 --> 00:30:04.060]  這個事實
[00:30:04.060 --> 00:30:09.680]  我們不想你說 你這麼悲觀 我不是悲觀 這個是一個現實 我不是pessimistic
[00:30:09.680 --> 00:30:11.980]  如果英文來講 我是realistic
[00:30:11.980 --> 00:30:13.520]  聖經是realistic
[00:30:13.520 --> 00:30:16.340]  為什麼呢 因為這個世界是會壞的
[00:30:16.340 --> 00:30:19.660]  這個世界人是會老的 是不是
[00:30:19.920 --> 00:30:21.460]  你不想老都會老的
[00:30:21.460 --> 00:30:24.280]  我現在越來越明白 我63歲了今年
[00:30:24.280 --> 00:30:26.840]  我以前哪有這樣的
[00:30:26.840 --> 00:30:29.900]  我的頭髮都不是這樣的了
[00:30:29.900 --> 00:30:33.480]  你不認老都不行的 人是會老的
[00:30:33.480 --> 00:30:35.280]  你借鹽揸條鞭
[00:30:35.280 --> 00:30:37.580]  都會老的
[00:30:37.580 --> 00:30:41.160]  你胡風跳叉叉 穿件花襯衫都會老的嘛
[00:30:41.160 --> 00:30:44.240]  你一天都會老的 你一天都跳不到叉叉的了
[00:30:44.240 --> 00:30:46.040]  看你熬得多久
[00:30:46.040 --> 00:30:48.600]  我不是黑心 這個是事實 你明白嗎
[00:30:49.620 --> 00:30:50.900]  科學家告訴你
[00:30:50.900 --> 00:30:56.540]  這個世界有一種規律 如果你讀物理學 這個叫second law of thermodynamics
[00:30:56.540 --> 00:30:59.100]  就是你放了一個蘋果在那裏
[00:30:59.100 --> 00:31:01.660]  你不用理它
[00:31:01.660 --> 00:31:03.960]  你不用搞它 就這樣放了它在那裏
[00:31:03.960 --> 00:31:05.760]  由它自己
[00:31:05.760 --> 00:31:09.840]  你過了兩個禮拜回來看的時候 又臭又變成一坨泥
[00:31:09.840 --> 00:31:13.680]  如果你有一個攝影機 有一個攝錄機
[00:31:13.680 --> 00:31:17.280]  攝錄機呢 就可能每個
[00:31:19.820 --> 00:31:21.880]  兩個鐘頭或一個鐘頭拍一張照片
[00:31:21.880 --> 00:31:25.720]  一邊拍 大家都見過這些技術
[00:31:25.720 --> 00:31:27.760]  於是呢 就拍了一套片
[00:31:27.760 --> 00:31:30.320]  那套片呢 就變成快速的
[00:31:30.320 --> 00:31:32.880]  將兩個禮拜縮起來 大概一分鐘
[00:31:32.880 --> 00:31:36.980]  縮出來的時候呢 你當然會見到
[00:31:36.980 --> 00:31:38.780]  那個蘋果呢 很特別的
[00:31:38.780 --> 00:31:43.640]  本來是紅又香又靚的蘋果 我們悉尼的蘋果特別香
[00:31:43.640 --> 00:31:44.660]  我真的很喜歡吃
[00:31:45.420 --> 00:31:49.760]  我發覺呢 看著它又紅又香 慢慢慢慢就變黃 是吧
[00:31:49.760 --> 00:31:52.580]  有時候就爛了 變成一坨泥
[00:31:52.580 --> 00:31:55.660]  OK 這個呢 就是大自然
[00:31:55.660 --> 00:31:59.240]  我們有時候看不到 因為我們的眼睛看不到那麼快
[00:31:59.240 --> 00:32:03.080]  如果將幾個禮拜縮起來 一分鐘呢 我就會看到那個變化
[00:32:03.080 --> 00:32:04.880]  其實大自然是在變化中
[00:32:04.880 --> 00:32:09.480]  但是如果有些人說 很簡單 我將它reverse
[00:32:09.480 --> 00:32:11.780]  倒過來放
[00:32:11.780 --> 00:32:13.580]  那會怎樣呢 見到一坨泥
[00:32:13.840 --> 00:32:18.200]  接著就出一個蘋果 哇 又香又靚 是吧
[00:32:18.200 --> 00:32:20.500]  科學家告訴我們
[00:32:20.500 --> 00:32:27.160]  這個所謂reverse process 逆轉的發生
[00:32:27.160 --> 00:32:29.200]  在這個世界是不會存在的
[00:32:29.200 --> 00:32:31.500]  是不會存在的
[00:32:31.500 --> 00:32:33.560]  只是存在第一種
[00:32:33.560 --> 00:32:35.340]  就是由好變壞
[00:32:35.340 --> 00:32:37.900]  由秩序變沒有秩序
[00:32:37.900 --> 00:32:40.720]  這個是世界的趨勢來的
[00:32:40.980 --> 00:32:45.080]  如果你最多最多加很多外來的因素 比如說
[00:32:45.080 --> 00:32:46.100]  雪著它
[00:32:46.100 --> 00:32:48.140]  平衡它那個水
[00:32:48.140 --> 00:32:53.260]  那個水分的環境
[00:32:53.260 --> 00:32:57.100]  那可以保存得久一點點 可能四個禮拜才壞
[00:32:57.100 --> 00:32:59.420]  但不能夠停止這個壞
[00:32:59.420 --> 00:33:04.280]  就是說一個自然的現象是由有秩序變成沒有秩序
[00:33:04.280 --> 00:33:07.600]  是由優美
[00:33:07.600 --> 00:33:09.140]  變成混沌的
[00:33:09.660 --> 00:33:11.200]  這個是一個事實來的
[00:33:11.200 --> 00:33:13.240]  所以你和我都是會老的
[00:33:13.240 --> 00:33:15.800]  一個社會是會亂的
[00:33:15.800 --> 00:33:17.080]  所以
[00:33:17.080 --> 00:33:18.880]  這樣就很悲觀
[00:33:18.880 --> 00:33:20.920]  我覺得情願
[00:33:20.920 --> 00:33:24.000]  聖經告訴我們 情願你知道這個事實
[00:33:24.000 --> 00:33:26.800]  而連這件事都不肯接受呢
[00:33:26.800 --> 00:33:30.400]  你只是會 又說這麼差的 為什麼呢 是這樣的嘛
[00:33:30.400 --> 00:33:33.460]  我覺得這樣我就快樂一點了 是這樣的
[00:33:33.460 --> 00:33:35.760]  這個世界根本就是這樣
[00:33:35.760 --> 00:33:37.300]  是會越來越壞的
[00:33:37.300 --> 00:33:38.580]  人是越來越病
[00:33:38.840 --> 00:33:41.660]  那我的病怎麼辦 病是正常的
[00:33:41.660 --> 00:33:42.940]  誰會不病呢
[00:33:42.940 --> 00:33:44.740]  如果你能夠這樣看呢
[00:33:44.740 --> 00:33:46.780]  不是在說counseling
[00:33:46.780 --> 00:33:50.880]  這個是聖經告訴我們 萬物和人都會有這種
[00:33:50.880 --> 00:33:53.940]  根本的命運如此
[00:33:53.940 --> 00:33:59.840]  那怎麼辦呢 在這個命運當中就很悲觀
[00:33:59.840 --> 00:34:01.120]  很絕望
[00:34:01.120 --> 00:34:02.900]  那又不是的 聖經說
[00:34:02.900 --> 00:34:06.500]  我們很有趣的 神造我們總有希望的嘛
[00:34:06.500 --> 00:34:08.540]  所以他就說我們
[00:34:08.800 --> 00:34:14.940]  十九節嘛 壽造之物 又說壽造之物了 句句開始都有壽造之物 我們這類人
[00:34:14.940 --> 00:34:16.720]  我們這類的生物是
[00:34:16.720 --> 00:34:18.780]  切忘等候
[00:34:18.780 --> 00:34:20.820]  我們還有個盼望的
[00:34:20.820 --> 00:34:22.620]  這件事
[00:34:22.620 --> 00:34:26.200]  就十三世紀的神學家Thomas Aquinas
[00:34:26.200 --> 00:34:27.480]  就說得很精彩的
[00:34:27.480 --> 00:34:29.520]  他說因為我們是神所造的
[00:34:29.520 --> 00:34:33.120]  其他萬物他自己沒有這個意識
[00:34:33.120 --> 00:34:34.640]  但人有這個意識
[00:34:34.640 --> 00:34:36.440]  我們看見我們天天
[00:34:36.960 --> 00:34:41.060]  生活裏面我們發覺那些事是越來越壞的 有一群人走在一起又會鬥的
[00:34:41.060 --> 00:34:46.420]  不會快樂的 不知道為什麼 人好好的生活不可以嗎 不行的
[00:34:46.420 --> 00:34:52.820]  走在一起意見又不相同 於是就爭奪 甚至最後又出計謀 最後甚至摧毀對方
[00:34:52.820 --> 00:34:53.860]  摧毀對方
[00:34:53.860 --> 00:34:57.180]  為什麼我們世界會這樣的呢 當你在絕望的時候
[00:34:57.180 --> 00:34:58.720]  失望的時候
[00:34:58.720 --> 00:35:01.540]  神學家告訴我們 神很奇妙的
[00:35:01.540 --> 00:35:03.320]  他造我們的時候
[00:35:03.320 --> 00:35:04.860]  在我們心裏面
[00:35:05.120 --> 00:35:07.160]  放下了一種盼望在那裏
[00:35:07.160 --> 00:35:08.960]  盼望就是因為
[00:35:08.960 --> 00:35:12.020]  就好像一個人如果他有一個潛質
[00:35:12.020 --> 00:35:17.140]  他有一個畫畫的藝術的潛質 他總是想畫一幅漂亮的畫 是不是
[00:35:17.140 --> 00:35:18.420]  一個機器
[00:35:18.420 --> 00:35:20.220]  如果他可以
[00:35:20.220 --> 00:35:24.580]  開到車的速率 他總是想
[00:35:24.580 --> 00:35:27.140]  那個機器發揮它的功能
[00:35:27.140 --> 00:35:32.000]  這個是萬物的特質 如果你懂得哲學就知道這個叫做
[00:35:32.000 --> 00:35:32.760]  Aristotelian
[00:35:32.760 --> 00:35:34.300]  阿里士多德的
[00:35:34.560 --> 00:35:36.600]  哲學的一個基礎來的
[00:35:36.600 --> 00:35:39.160]  不過無論如何我們不用理這些哲學的背景
[00:35:39.160 --> 00:35:40.700]  他說我們作為人呢
[00:35:40.700 --> 00:35:41.720]  我們除了
[00:35:41.720 --> 00:35:47.100]  是被造之外 我們被造之外 因為我們不是完美 真正的完美就是神自己
[00:35:47.100 --> 00:35:51.700]  所以我們無論自覺還是不自覺 我們是邁向神自己的完美
[00:35:51.700 --> 00:35:52.980]  去嚮往的
[00:35:52.980 --> 00:35:57.600]  所以有身體 我見到自己有身體 我們是希望健康的
[00:35:57.600 --> 00:35:59.640]  沒有人希望自己不健康的 是不是
[00:35:59.640 --> 00:36:00.420]  很有趣的
[00:36:00.420 --> 00:36:03.480]  我們有一班人走在一起 我們希望大家和諧
[00:36:04.500 --> 00:36:05.780]  希望大家有正義
[00:36:05.780 --> 00:36:07.060]  有公平 是不是
[00:36:07.060 --> 00:36:08.340]  OK
[00:36:08.340 --> 00:36:11.680]  我們人與人間相處 我們希望人是會善的
[00:36:11.680 --> 00:36:16.540]  不要做惡事的 這些是我們作為人的天然那種
[00:36:16.540 --> 00:36:20.380]  神給我們的那種 因為我們被造的時候有這種盼望
[00:36:20.380 --> 00:36:22.180]  好了
[00:36:22.180 --> 00:36:23.460]  現在問題就是
[00:36:23.460 --> 00:36:24.480]  聖經說了
[00:36:24.480 --> 00:36:26.520]  我們有一種盼望 希望好一點
[00:36:26.520 --> 00:36:29.080]  但是現實就越來越差的
[00:36:29.080 --> 00:36:30.880]  這個成為一種張力
[00:36:30.880 --> 00:36:33.180]  成為一種張力
[00:36:33.440 --> 00:36:36.260]  這張力其實是很無奈的 那怎麼辦
[00:36:36.260 --> 00:36:38.820]  我們希望好一點 但事實上是越來越差
[00:36:38.820 --> 00:36:42.140]  那麼我們的出路在哪裡呢
[00:36:42.140 --> 00:36:43.940]  是不是 當然還沒說完
[00:36:43.940 --> 00:36:45.220]  聖經很精彩
[00:36:45.220 --> 00:36:46.740]  接著就說那個
[00:36:46.740 --> 00:36:48.280]  轉捩點來了
[00:36:48.280 --> 00:36:52.380]  有個字真的要搞清楚 因為今天還有一位姐妹
[00:36:52.380 --> 00:36:55.460]  提醒我 上一次我和你講過 你這次又再講錯
[00:36:55.460 --> 00:36:57.240]  今天下午講到的時候
[00:36:57.240 --> 00:37:02.360]  今天有個專家陳耀南教授
[00:37:02.620 --> 00:37:04.920]  這個讀轉捩點 轉捩點呀
[00:37:04.920 --> 00:37:08.500]  吓
[00:37:08.500 --> 00:37:16.700]  你這樣就不行了 你太會做了
[00:37:16.700 --> 00:37:21.060]  轉捩點
[00:37:21.060 --> 00:37:23.360]  轉捩點 是不是
[00:37:23.360 --> 00:37:26.680]  不應該讀轉捩點的 OK 轉捩點
[00:37:26.680 --> 00:37:32.320]  當是啦 OK 幸好今天有個專家在 要不然就一頭大汗了
[00:37:33.600 --> 00:37:36.660]  我們是好朋友 談了很久
[00:37:36.660 --> 00:37:41.020]  聖經很好彩 我感謝主
[00:37:41.020 --> 00:37:44.340]  神知道我們在這個情況 如果停在這裡我們就慘了
[00:37:44.340 --> 00:37:45.880]  我們真的絕望了
[00:37:45.880 --> 00:37:49.220]  是不是 我們希望好一點 但事實上是越來越差
[00:37:49.220 --> 00:37:51.260]  但是有個轉捩點在這裡
[00:37:51.260 --> 00:37:53.820]  在哪裡呢 我想和大家說
[00:37:53.820 --> 00:37:56.380]  轉捩點就是第23節到25節
[00:37:56.380 --> 00:37:59.960]  23節到25節講什麼呢
[00:38:00.220 --> 00:38:04.060]  他說 不但如此23節
[00:38:04.060 --> 00:38:08.160]  就是我們這些有聖靈初結果子的
