
[00:00:00.000 --> 00:00:04.720]  我們一起思想馴服和榮耀之間的關係
[00:19:00.720 --> 00:19:03.520]  給那些馴服上帝的人
[00:19:04.440 --> 00:19:05.680]  而聖經就說
[00:19:05.680 --> 00:19:07.360]  「誰要跟從我
[00:19:07.360 --> 00:19:09.080]  就當如此就」
[00:19:09.080 --> 00:19:10.600]  各位弟兄姊妹
[00:19:10.600 --> 00:19:11.800]  我們在教會裡
[00:19:11.800 --> 00:19:14.040]  我們也會歡喜自己是一個基督徒
[00:19:14.040 --> 00:19:16.560]  你的朋友同事
[00:19:16.560 --> 00:19:18.560]  也有一部分會很尊敬你
[00:19:18.560 --> 00:19:19.880]  因為你有你的信仰
[00:19:19.880 --> 00:19:23.640]  但真正要行在信仰的路上
[00:19:23.640 --> 00:19:25.680]  不單要做一個好人
[00:19:25.680 --> 00:19:27.440]  做一個良善的人
[00:19:27.440 --> 00:19:30.600]  而聖經是呼籲我們去毀身
[00:19:30.600 --> 00:19:33.440]  去將自己放下
[00:19:34.000 --> 00:19:35.720]  有誰要跟隨我
[00:19:35.720 --> 00:19:37.560]  就當捨己
[00:19:37.560 --> 00:19:40.320]  天天背起十字架
[00:19:40.320 --> 00:19:41.960]  來跟隨耶穌
[00:19:41.960 --> 00:19:43.840]  要跟隨耶穌的人
[00:19:43.840 --> 00:19:45.240]  是要毀身的
[00:19:45.240 --> 00:19:49.120]  是要學習去信從主的心意
[00:19:49.120 --> 00:19:51.520]  甚至付出犧牲的代價
[00:19:51.520 --> 00:19:53.880]  因此主耶穌在祂
[00:19:53.880 --> 00:19:55.480]  背釘十字架的時候
[00:19:55.480 --> 00:19:56.880]  清楚將這個信息
[00:19:56.880 --> 00:19:58.480]  向我們傳達出來
[00:19:58.480 --> 00:20:00.200]  誰要跟從我
[00:20:00.200 --> 00:20:01.680]  我在哪裡
[00:20:01.680 --> 00:20:03.720]  你們也要在哪裡
[00:20:04.720 --> 00:20:05.720]  我們再看
[00:20:05.720 --> 00:20:07.320]  在《下體聖經》再提到
[00:20:07.320 --> 00:20:09.840]  這個過程當然要付出代價
[00:20:09.840 --> 00:20:12.040]  大家看二十七節就體會
[00:20:12.040 --> 00:20:13.920]  主耶穌說
[00:20:13.920 --> 00:20:16.040]  我現在心裡煩亂
[00:20:16.040 --> 00:20:18.640]  主耶穌也有他煩亂的時刻
[00:20:18.640 --> 00:20:20.640]  我應該說什麼呢
[00:20:20.640 --> 00:20:23.440]  說父啊救我脫離這時刻嗎
[00:20:23.440 --> 00:20:26.840]  而令我正是為了這緣故來的
[00:20:26.840 --> 00:20:29.440]  要面對這時刻
[00:20:29.440 --> 00:20:32.040]  耶穌的心裡面很煩亂
[00:20:32.520 --> 00:20:33.920]  英文的翻譯
[00:20:33.920 --> 00:20:36.240]  My soul is troubled
[00:20:36.240 --> 00:20:38.440]  祂的心裡面很混亂
[00:20:38.440 --> 00:20:40.440]  有一種煩亂的心境
[00:20:40.440 --> 00:20:42.240]  因為祂面對著十字架
[00:20:42.240 --> 00:20:44.840]  祂面對著祂將要背釘十字架
[00:20:44.840 --> 00:20:47.040]  要承擔全世界的人的罪
[00:20:47.040 --> 00:20:51.640]  祂要正面面對邪惡對祂的衝擊
[00:20:51.640 --> 00:20:54.440]  在這個時候祂內心有很多掙扎
[00:20:54.440 --> 00:20:56.440]  有一個心思出現
[00:20:56.440 --> 00:20:59.440]  要不要求父救我脫離這個時候呢
[00:20:59.840 --> 00:21:02.040]  那時祂就說No
[00:21:02.040 --> 00:21:04.040]  我人生的目標
[00:21:04.040 --> 00:21:06.840]  我人生的方向
[00:21:06.840 --> 00:21:09.840]  就是正是為了這個時間
[00:21:09.840 --> 00:21:11.840]  正是為了釘十字架
[00:21:11.840 --> 00:21:13.840]  有些時候
[00:21:13.840 --> 00:21:15.440]  某些人生的抉擇
[00:21:15.440 --> 00:21:17.240]  來到一個關口
[00:21:17.240 --> 00:21:19.240]  你發覺有很大的掙扎
[00:21:19.240 --> 00:21:22.040]  但掙扎的時候突然間體會到
[00:21:22.040 --> 00:21:24.840]  我的掙扎正是要去
[00:21:24.840 --> 00:21:26.640]  我們掙扎的一件事情
[00:21:26.640 --> 00:21:29.240]  正是我要去承擔的事情
[00:21:30.240 --> 00:21:34.640]  正是我人生最重要的使命
[00:21:34.640 --> 00:21:38.240]  正是我人生的目標
[00:21:38.240 --> 00:21:41.040]  在這些掙扎過程裏面
[00:21:41.040 --> 00:21:43.440]  有些時候有人會放棄
[00:21:43.440 --> 00:21:50.640]  甚至很強調要主救他脫離這個時刻
[00:21:50.640 --> 00:21:53.840]  但主耶穌說難道我要這樣求嗎
[00:21:53.840 --> 00:21:55.240]  祂沒有這樣求
[00:21:55.240 --> 00:21:57.640]  然後祂在馴服神當中
[00:21:57.640 --> 00:22:00.240]  祂就很清楚宣告祂心中的
[00:22:00.240 --> 00:22:02.440]  一種的毀身二十八節
[00:22:02.440 --> 00:22:05.840]  父啊願祢榮耀祢的名
[00:22:05.840 --> 00:22:08.440]  在祂心裏面最大的關注
[00:22:08.440 --> 00:22:09.440]  就是主啊
[00:22:09.440 --> 00:22:12.040]  願祢榮耀祢自己的成名
[00:22:12.040 --> 00:22:14.840]  我們讀主禱文的時候
[00:22:14.840 --> 00:22:15.840]  你記得
[00:22:15.840 --> 00:22:18.040]  我們在天上的父
[00:22:18.040 --> 00:22:19.040]  然後呢
[00:22:19.040 --> 00:22:23.040]  願人都尊祢的名為成
[00:22:23.040 --> 00:22:26.240]  這個正是你和我人生的方向
[00:22:27.040 --> 00:22:28.240]  甚至你更直接地說
[00:22:28.240 --> 00:22:32.440]  主啊願祢在我身上榮耀祢的名
[00:22:32.440 --> 00:22:35.440]  當你這樣做的時候
[00:22:35.440 --> 00:22:37.640]  你就知道作出抉擇
[00:22:37.640 --> 00:22:40.240]  知道哪些是要做
[00:22:40.240 --> 00:22:41.840]  哪些不要做
[00:22:41.840 --> 00:22:44.040]  當主耶穌說
[00:22:44.040 --> 00:22:45.640]  願祢榮耀祢的名
[00:22:45.640 --> 00:22:48.040]  當時有聲音從天上來說
[00:22:48.040 --> 00:22:50.440]  我已經榮耀了我的名
[00:22:50.440 --> 00:22:52.240]  還要再榮耀
[00:22:52.240 --> 00:22:53.840]  然後福音三章十六節
[00:22:53.840 --> 00:22:55.040]  我們大家都會唸
[00:22:55.240 --> 00:22:56.440]  神愛世人
[00:22:56.440 --> 00:22:59.840]  甚至將他的獨生子賜給我們
[00:22:59.840 --> 00:23:02.840]  將他的兒子賜給我們
[00:23:02.840 --> 00:23:03.840]  在過程當中
[00:23:03.840 --> 00:23:05.440]  讓人知道這位上帝
[00:23:05.440 --> 00:23:07.240]  是有真實的慈愛
[00:23:07.240 --> 00:23:08.840]  去榮耀上帝
[00:23:08.840 --> 00:23:11.240]  他不單止賜給我們主耶穌
[00:23:11.240 --> 00:23:13.240]  他更加讓他的主耶穌
[00:23:13.240 --> 00:23:14.840]  讓他的兒子
[00:23:14.840 --> 00:23:17.840]  被釘十字架
[00:23:17.840 --> 00:23:21.240]  他要繼續榮耀他自己的名
[00:23:21.240 --> 00:23:23.440]  讓他的愛子
[00:23:23.440 --> 00:23:26.640]  為你和我的罪承擔十字架
[00:23:26.640 --> 00:23:29.040]  在這個時候
[00:23:29.040 --> 00:23:30.440]  很多人都在問
[00:23:30.440 --> 00:23:31.840]  是什麼聲音
[00:23:31.840 --> 00:23:34.440]  但是主在說三十節
[00:23:34.440 --> 00:23:37.440]  這個聲音不是為了我
[00:23:37.440 --> 00:23:39.840]  是為了你們發出來的
[00:23:39.840 --> 00:23:41.440]  是讓你們知道
[00:23:41.440 --> 00:23:44.440]  我是被父所差遣來的
[00:23:44.440 --> 00:23:46.440]  然後三十一節
[00:23:46.440 --> 00:23:50.040]  現在是這世界受審判的時候了
[00:23:50.440 --> 00:23:54.240]  現在這世界的王要被趕出去了
[00:23:54.240 --> 00:23:56.840]  這個時候主耶穌就說
[00:23:56.840 --> 00:24:00.040]  他說這個世界要面對審判了
[00:24:00.040 --> 00:24:02.640]  這個世界的王就是撒旦
[00:24:02.640 --> 00:24:05.440]  掌管這個幽暗世界的王
[00:24:05.440 --> 00:24:07.440]  要被趕逐出去了
[00:24:07.440 --> 00:24:08.840]  因為主耶穌自己
[00:24:08.840 --> 00:24:12.640]  他代替著人類去承受死的刑罰
[00:24:12.640 --> 00:24:15.040]  滿足了律法的要求
[00:24:15.040 --> 00:24:17.640]  因此就在這個時候
[00:24:17.640 --> 00:24:19.640]  這個世界受審判了
[00:24:19.840 --> 00:24:22.240]  因為世界裡面的罪權
[00:24:22.240 --> 00:24:24.240]  失去了它的權勢
[00:24:24.240 --> 00:24:26.640]  罪在主耶穌被釘十字架
[00:24:26.640 --> 00:24:29.640]  承擔了公義的刑罰之後
[00:24:29.640 --> 00:24:33.840]  罪就被征服了
[00:24:33.840 --> 00:24:36.640]  在這個時候世界被審判
[00:24:36.640 --> 00:24:39.240]  這個世界的王就被趕出去了
[00:24:39.240 --> 00:24:43.040]  因為他已經清楚被征服了
[00:24:43.040 --> 00:24:47.840]  他不再能夠得勝上帝
[00:24:48.440 --> 00:24:52.840]  也不能夠在人的心中掌權
[00:24:52.840 --> 00:24:55.840]  因為凡是信靠耶穌基督的人
[00:24:55.840 --> 00:24:58.640]  已經從罪當中被釋放
[00:24:58.640 --> 00:25:02.040]  我們可以不再犯罪
[00:25:02.040 --> 00:25:05.040]  當主在當中宣告
[00:25:05.040 --> 00:25:07.040]  這個重要的訊息的時候
[00:25:07.040 --> 00:25:13.240]  他就說現在是這世界受審判的時候
[00:25:13.240 --> 00:25:17.240]  現在這世界的王要被趕出去
[00:25:17.440 --> 00:25:21.840]  然後他接著說自己被釘在十字架
[00:25:21.840 --> 00:25:23.440]  被舉起來
[00:25:23.440 --> 00:25:26.640]  但是叫萬民得到救恩
[00:25:26.640 --> 00:25:30.440]  各位電影姊妹我們一直讀的時候
[00:25:30.440 --> 00:25:34.240]  我們感謝上帝
[00:25:34.240 --> 00:25:38.840]  天地之間有一位真神
[00:25:38.840 --> 00:25:42.840]  這位真神向我們顯明出
[00:25:42.840 --> 00:25:45.440]  祂是慈愛的上帝
[00:25:46.240 --> 00:25:48.240]  祂也是公義的上帝
[00:25:48.240 --> 00:25:52.240]  祂不會讓有罪的當作無罪
[00:25:52.240 --> 00:25:54.840]  但是祂以祂的慈愛
[00:25:54.840 --> 00:25:57.040]  讓罪人得到挽回
[00:25:57.040 --> 00:26:00.240]  因此耶穌基督來到世上的時候
[00:26:00.240 --> 00:26:02.240]  祂自己犧牲自己
[00:26:02.240 --> 00:26:05.440]  信服上帝將救恩賜給我們
[00:26:05.440 --> 00:26:08.840]  但是同時祂呼籲所有跟隨祂的人
[00:26:08.840 --> 00:26:13.640]  在這個世界裡面要脫離自我中心
[00:26:14.440 --> 00:26:17.040]  要脫離那種愛惜自己生命
[00:26:17.040 --> 00:26:19.640]  不理他人死活的那種生命
[00:26:19.640 --> 00:26:23.240]  在那個時候我們就可以救自己
[00:26:23.240 --> 00:26:24.640]  脫離這個世界
[00:26:24.640 --> 00:26:28.040]  而真正進入神給我們的封城裡面
[00:26:28.040 --> 00:26:31.040]  在歷代有很多的教徒
[00:26:31.040 --> 00:26:33.440]  給我們有很寶貴的見證
[00:26:33.440 --> 00:26:36.240]  而今天祂呼籲你和我
[00:26:36.240 --> 00:26:38.640]  都如此毀身
[00:26:38.640 --> 00:26:40.840]  一生信服上帝
[00:26:41.440 --> 00:26:44.640]  能夠得著神給我們真正的榮耀
[00:26:44.640 --> 00:26:48.240]  亦都是我們內心深處所渴望
[00:26:48.240 --> 00:26:51.840]  但不是人的榮耀可以滿足到
[00:26:51.840 --> 00:26:53.840]  我有神的榮耀
[00:26:53.840 --> 00:26:56.240]  給我們真正的滿足
[00:26:56.240 --> 00:26:58.440]  各位靈姐妹
[00:26:58.440 --> 00:27:01.440]  毀身基督耶穌
[00:27:01.440 --> 00:27:02.840]  信服祂
[00:27:02.840 --> 00:27:05.240]  得著祂要給你的榮耀
[00:27:05.240 --> 00:27:06.840]  我們一起祈禱

