
[00:00:00.000 --> 00:00:02.000]  弟孫姊妹平安
[00:31:05.000 --> 00:31:07.000]  是有這個盼望
[00:31:07.000 --> 00:31:09.000]  希望他可以有進步
[00:31:09.000 --> 00:31:13.000]  希望他靈命有成長
[00:31:13.000 --> 00:31:17.000]  特別是我們有疫情之後
[00:31:17.000 --> 00:31:20.000]  很多人就很孤單
[00:31:20.000 --> 00:31:23.000]  我們需要關心
[00:31:23.000 --> 00:31:28.000]  或者是2019年社會的事件
[00:31:28.000 --> 00:31:31.000]  就因為政見的緣故
[00:31:31.000 --> 00:31:35.000]  我們也有一些弟兄姊妹就分開了
[00:31:35.000 --> 00:31:36.000]  彼此分開了
[00:31:36.000 --> 00:31:38.000]  可是我們要記住
[00:31:38.000 --> 00:31:41.000]  在耶穌的十二個使徒當中
[00:31:41.000 --> 00:31:43.000]  有不同政見的人
[00:31:43.000 --> 00:31:47.000]  所以我們也需要因為耶穌的緣故
[00:31:47.000 --> 00:31:52.000]  來彼此接納
[00:31:52.000 --> 00:31:56.000]  第二個我想講
[00:31:56.000 --> 00:31:59.000]  合一的基礎就是神的道
[00:31:59.000 --> 00:32:00.000]  是真理
[00:32:00.000 --> 00:32:04.000]  也是我們基督教信仰的核心
[00:32:04.000 --> 00:32:08.000]  剛才大家也念過了
[00:32:08.000 --> 00:32:13.000]  就是神的道
[00:32:13.000 --> 00:32:17.000]  我已經將神的道賜給了他們
[00:32:17.000 --> 00:32:21.000]  他們也遵守了神的道
[00:32:21.000 --> 00:32:24.000]  因為你所賜給我的道
[00:32:24.000 --> 00:32:26.000]  我已經賜給他們
[00:32:26.000 --> 00:32:28.000]  他們也領受了
[00:32:28.000 --> 00:32:30.000]  我已經將你的道賜給他們
[00:32:30.000 --> 00:32:32.000]  世界恨他們
[00:32:32.000 --> 00:32:35.000]  因為他們不屬世界
[00:32:35.000 --> 00:32:38.000]  我不屬世界
[00:32:38.000 --> 00:32:39.000]  十七節了
[00:32:39.000 --> 00:32:43.000]  請你用真理使他們成聖
[00:32:43.000 --> 00:32:45.000]  你的道就是真理
[00:32:45.000 --> 00:32:50.000]  在短短的十七章的經文當中
[00:32:50.000 --> 00:32:53.000]  有四次講到神的道
[00:32:53.000 --> 00:33:02.000]  有兩次講到真理
[00:33:02.000 --> 00:33:07.000]  所以真理就是聖經
[00:33:07.000 --> 00:33:18.000]  所有關於神、關於人、關於世界的教導
[00:33:18.000 --> 00:33:24.000]  我們教會需要宣講真理
[00:33:24.000 --> 00:33:26.000]  教導真理
[00:33:26.000 --> 00:33:28.000]  實踐真理
[00:33:28.000 --> 00:33:31.000]  回顧真理
[00:33:31.000 --> 00:33:37.000]  教會也需要拒絕世界的謊言
[00:33:37.000 --> 00:33:42.000]  我還記得有一次有一個姊妹
[00:33:42.000 --> 00:33:45.000]  她就在大的群組裡面
[00:33:45.000 --> 00:33:49.000]  就發了一些藍眼淚的照片
[00:33:49.000 --> 00:33:52.000]  你知道什麼是藍眼淚嗎?
[00:33:52.000 --> 00:33:56.000]  就是三、四月的時候
[00:33:56.000 --> 00:33:58.000]  海裡面有一些海藻
[00:33:58.000 --> 00:34:02.000]  這些海藻其實是給污染了
[00:34:02.000 --> 00:34:06.000]  所以它就會發出一些藍光
[00:34:06.000 --> 00:34:08.000]  藍色的光出來
[00:34:08.000 --> 00:34:15.000]  好像去年西貢也有很多這樣的藍眼淚
[00:34:15.000 --> 00:34:18.000]  那個姊妹就說
[00:34:18.000 --> 00:34:20.000]  感謝神
[00:34:20.000 --> 00:34:25.000]  神的創造正奇妙、正美麗
[00:34:25.000 --> 00:34:28.000]  那別人都不看上
[00:34:28.000 --> 00:34:32.000]  可是我就覺得應該讓她知道
[00:34:32.000 --> 00:34:35.000]  所以我就發了一個信息
[00:34:35.000 --> 00:34:39.000]  我就說姊妹其實藍眼淚
[00:34:39.000 --> 00:34:42.000]  是表示我們地球的污染
[00:34:42.000 --> 00:34:44.000]  不是神的創造
[00:34:44.000 --> 00:34:46.000]  那麼她就知道
[00:34:46.000 --> 00:34:50.000]  所以我是憑著愛心來講誠實話
[00:34:50.000 --> 00:34:53.000]  還有日本教會的例子
[00:34:53.000 --> 00:34:57.000]  你知道日本他們的教科書裡面
[00:34:57.000 --> 00:35:04.000]  講到第二次日本人侵略中國
[00:35:04.000 --> 00:35:06.000]  還有亞洲的其他的國家
[00:35:06.000 --> 00:35:10.000]  其實它是有一點扭曲
[00:35:10.000 --> 00:35:13.000]  就輕描淡寫的
[00:35:13.000 --> 00:35:16.000]  關於清華的歷史
[00:35:16.000 --> 00:35:19.000]  可是日本的教會
[00:35:19.000 --> 00:35:21.000]  我特別的感動
[00:35:21.000 --> 00:35:24.000]  因為他們在每一次
[00:35:24.000 --> 00:35:30.000]  我們宣教士有一些國際的聚會的時候
[00:35:30.000 --> 00:35:33.000]  那些日本的弟兄姊妹
[00:35:33.000 --> 00:35:39.000]  他們首先出來向我們在座所有亞洲的
[00:35:39.000 --> 00:35:44.000]  給以前侵略過的人道歉
[00:35:44.000 --> 00:35:47.000]  祈求我們原諒他們
[00:35:47.000 --> 00:35:49.000]  這個我很感恩
[00:35:49.000 --> 00:35:51.000]  因為我覺得日本的教會
[00:35:51.000 --> 00:35:54.000]  他真的是拒絕謊言
[00:35:54.000 --> 00:36:00.000]  而且他願意承認自己的過失
[00:36:00.000 --> 00:36:05.000]  其實在歷史裡面
[00:36:05.000 --> 00:36:09.000]  有一個很重要的格言
[00:36:09.000 --> 00:36:13.000]  就是基督徒締造和平的格言
[00:36:13.000 --> 00:36:16.000]  What word of Christian peacemakers
[00:36:16.000 --> 00:36:19.000]  他講什麼呢?
[00:36:19.000 --> 00:36:21.000]  或者是我先講這個背景
[00:36:21.000 --> 00:36:28.000]  這個協定就是歐洲三十年戰爭以後
[00:36:28.000 --> 00:36:31.000]  就簽這個格言
[00:36:31.000 --> 00:36:35.000]  那麼三十年的戰爭是為了什麼呢?
[00:36:35.000 --> 00:36:42.000]  起初是因為馬丁路德改教
[00:36:42.000 --> 00:36:47.000]  天主教就要對抗他們
[00:36:47.000 --> 00:36:48.000]  所以有戰爭
[00:36:48.000 --> 00:36:53.000]  可是後來越來越擴展了這個戰爭
[00:36:53.000 --> 00:36:55.000]  就不是宗教的問題
[00:36:55.000 --> 00:37:01.000]  而是神聖羅馬帝國
[00:37:01.000 --> 00:37:06.000]  跟一些要獨立的歐洲國家的對抗
[00:37:06.000 --> 00:37:08.000]  權力的戰爭
[00:37:08.000 --> 00:37:17.000]  其實絕大部分不是因為宗教而戰爭的
[00:37:17.000 --> 00:37:21.000]  好可怕 戰爭了三十年
[00:37:21.000 --> 00:37:28.000]  所以之後他們就簽一個格言
[00:37:28.000 --> 00:37:30.000]  這個格言說什麼
[00:37:30.000 --> 00:37:32.000]  大家看得見嗎?
[00:37:32.000 --> 00:37:35.000]  看得見請你念中文的
[00:37:35.000 --> 00:37:38.000]  一二三
[00:37:38.000 --> 00:38:03.000]  因為其實我們需要在真理上
[00:38:03.000 --> 00:38:05.000]  要站立得穩
[00:38:05.000 --> 00:38:09.000]  所以這個基要的
[00:38:09.000 --> 00:38:11.000]  一定需要站立得穩
[00:38:11.000 --> 00:38:14.000]  因為是真理把我們連起來的
[00:38:14.000 --> 00:38:17.000]  可是在非基要的事情
[00:38:17.000 --> 00:38:19.000]  意思就是說
[00:38:19.000 --> 00:38:21.000]  去了這些事情
[00:38:21.000 --> 00:38:26.000]  我們就不可以做基督徒的
[00:38:26.000 --> 00:38:28.000]  都是屬於基督的
[00:38:28.000 --> 00:38:33.000]  好像吃忌物
[00:38:33.000 --> 00:38:36.000]  好像姊妹做領導
[00:38:36.000 --> 00:38:40.000]  好像用什麼方法洗禮
[00:38:40.000 --> 00:38:44.000]  好像政治的立場
[00:38:44.000 --> 00:38:46.000]  很多教會都不一樣
[00:38:46.000 --> 00:38:49.000]  洗禮有敬禮也有灑水禮
[00:38:49.000 --> 00:38:52.000]  有一些人不接受灑水禮
[00:38:52.000 --> 00:38:57.000]  有一些教會不接受姊妹來做領導
[00:38:57.000 --> 00:38:59.000]  可是這些是非基要的
[00:38:59.000 --> 00:39:02.000]  我們都需要給人有自由
[00:39:02.000 --> 00:39:05.000]  不要因為這個來對抗
[00:39:05.000 --> 00:39:07.000]  你不是基督徒
[00:39:07.000 --> 00:39:10.000]  你就不屬於我們教會
[00:39:10.000 --> 00:39:12.000]  不應該這樣子
[00:39:12.000 --> 00:39:15.000]  所以在所有的事情上
[00:39:15.000 --> 00:39:22.000]  需要愛做我們絕對的一個標準
[00:39:22.000 --> 00:39:25.000]  最後聖經教導我們
[00:39:25.000 --> 00:39:29.000]  要不要論斷我們的弟兄姊妹
[00:39:29.000 --> 00:39:32.000]  因為我們去論斷的時候
[00:39:32.000 --> 00:39:36.000]  我們就不可以去愛我們的弟兄姊妹
[00:39:36.000 --> 00:39:40.000]  論斷的意思不是說
[00:39:40.000 --> 00:39:44.000]  這個明明犯罪的一個行為
[00:39:44.000 --> 00:39:46.000]  你不吭聲
[00:39:46.000 --> 00:39:48.000]  不是這個意思
[00:39:48.000 --> 00:39:49.000]  意思就是說
[00:39:49.000 --> 00:39:52.000]  當你沒有足夠的證據
[00:39:52.000 --> 00:39:55.000]  你就不要釘他死罪
[00:39:55.000 --> 00:39:59.000]  就說這個人沒救了
[00:39:59.000 --> 00:40:01.000]  這個就是論斷
[00:40:01.000 --> 00:40:11.000]  其實我們在法庭上面也有這樣子的
[00:40:11.000 --> 00:40:14.000]  中國的古代的司法
[00:40:14.000 --> 00:40:18.000]  它有講慎刑
[00:40:18.000 --> 00:40:22.000]  判刑你需要很謹慎
[00:40:22.000 --> 00:40:30.000]  西方社會或者是英美普通法當中
[00:40:30.000 --> 00:40:34.000]  疑點利益歸於被告
[00:40:34.000 --> 00:40:35.000]  意思就是說
[00:40:35.000 --> 00:40:38.000]  你發覺這個人有一些疑點
[00:40:38.000 --> 00:40:39.000]  可疑的東西
[00:40:39.000 --> 00:40:41.000]  可是你找不到證據
[00:40:41.000 --> 00:40:43.000]  那利益就歸於被告
[00:40:43.000 --> 00:40:44.000]  意思就是說
[00:40:44.000 --> 00:40:46.000]  你就不可以釘他的罪了
[00:40:46.000 --> 00:40:49.000]  你就應該釋放他
[00:40:49.000 --> 00:40:52.000]  就不可以判他刑
[00:40:52.000 --> 00:40:59.000]  這個就是疑點利益歸於被告
[00:40:59.000 --> 00:41:01.000]  其實這個對我們基督徒
[00:41:01.000 --> 00:41:04.000]  是很好的一個提醒
[00:41:04.000 --> 00:41:08.000]  我們太多時候在腦子裡面
[00:41:08.000 --> 00:41:10.000]  就釘這個弟兄不好
[00:41:10.000 --> 00:41:13.000]  那個姊妹不好
[00:41:13.000 --> 00:41:15.000]  我們還沒有足夠的證據
[00:41:15.000 --> 00:41:20.000]  我們怎麼樣可以未審先判呢
[00:41:20.000 --> 00:41:23.000]  為什麼說我們沒有足夠的證據
[00:41:23.000 --> 00:41:24.000]  因為第一
[00:41:24.000 --> 00:41:28.000]  我們不可以知道人的動機
[00:41:28.000 --> 00:41:32.000]  他心裡面的想什麼你知道嗎
[00:41:32.000 --> 00:41:34.000]  你不知道啊
[00:41:34.000 --> 00:41:35.000]  那些人做官的
[00:41:35.000 --> 00:41:38.000]  不一定就是說他想升官發財
[00:41:38.000 --> 00:41:42.000]  可能他真的想為市民做好事
[00:41:42.000 --> 00:41:44.000]  他才做官嘛
[00:41:44.000 --> 00:41:48.000]  然後呢
[00:41:48.000 --> 00:41:49.000]  第二
[00:41:49.000 --> 00:41:51.000]  我們不知道所有的事實
[00:41:51.000 --> 00:41:56.000]  特別是現在的那個媒體啊
[00:41:56.000 --> 00:41:57.000]  社交媒體啊
[00:41:57.000 --> 00:42:01.000]  都是很偏的
[00:42:01.000 --> 00:42:03.000]  很多很多片面的東西
[00:42:03.000 --> 00:42:04.000]  所以呢
[00:42:04.000 --> 00:42:08.000]  我們也不可以知道所有的事實
[00:42:08.000 --> 00:42:09.000]  第三
[00:42:09.000 --> 00:42:13.000]  我們不知道將來這個人有什麼改變
[00:42:13.000 --> 00:42:19.000]  他現在就是很弱
[00:42:19.000 --> 00:42:26.000]  很不看得上眼的一個年輕人
[00:42:26.000 --> 00:42:28.000]  可能後來神州節選他
[00:42:28.000 --> 00:42:32.000]  讓他成為一個和服神
[00:42:32.000 --> 00:42:34.000]  使用的一個宣教士
[00:42:34.000 --> 00:42:35.000]  一個傳道人
[00:42:35.000 --> 00:42:37.000]  我們都不知道
[00:42:37.000 --> 00:42:44.000]  所以呢我們不要抱著一個論斷的心態
[00:42:44.000 --> 00:42:45.000]  最後呢
[00:42:45.000 --> 00:42:51.000]  我們一起念這個傳道書四章十二節一二三
[00:43:03.000 --> 00:43:08.000]  所以我對大家的禱告就是
[00:43:08.000 --> 00:43:10.000]  盼望上帝在你們裡面
[00:43:10.000 --> 00:43:12.000]  把你們連結起來
[00:43:12.000 --> 00:43:15.000]  讓你們越來越強大
[00:43:15.000 --> 00:43:20.000]  就是因為神的緣故而強大
[00:43:20.000 --> 00:43:22.000]  傳揚他的福音
[00:43:22.000 --> 00:43:23.000]  謝謝各位
