
[00:00:00.000 --> 00:00:09.500]  今天的信息的題目是「十字架討厭的地方」
[00:31:34.000 --> 00:31:39.000]  就是十字架否定高原大志
[00:31:39.000 --> 00:31:45.000]  這不是對非基督徒而講的
[00:31:45.000 --> 00:31:53.000]  那是對傳講福音信息的人而言
[00:31:53.000 --> 00:31:57.000]  那是對全港福音信息的人而講的
[00:31:57.000 --> 00:32:04.000]  哥倫多前書第二章二到四節
[00:32:04.000 --> 00:32:07.000]  保羅在這裡這樣說
[00:32:07.000 --> 00:32:09.000]  他定了主義
[00:32:09.000 --> 00:32:11.000]  因為我曾定了主義
[00:32:11.000 --> 00:32:13.000]  在你們中間不知道別的
[00:32:13.000 --> 00:32:17.000]  只知道耶穌基督並不怕釘十字架
[00:32:17.000 --> 00:32:19.000]  第三節
[00:32:19.000 --> 00:32:23.000]  我在你們那裡又軟弱又懼怕又甚震驚
[00:32:23.000 --> 00:32:25.000]  第四節
[00:32:25.000 --> 00:32:30.000]  我說的話講的道不是用智慧委婉的言語
[00:32:30.000 --> 00:32:32.000]  乃是用聖靈和大能的明智
[00:32:32.000 --> 00:32:33.000]  第一節
[00:32:33.000 --> 00:32:37.000]  弟兄們從前我到你們那裡去
[00:32:37.000 --> 00:32:41.000]  並沒有用高原大志對你們宣傳神的奧秘
[00:32:41.000 --> 00:32:45.000]  在這裡提到保羅的決志
[00:32:45.000 --> 00:32:49.000]  他說我定了主義
[00:32:49.000 --> 00:32:54.000]  這是個很重要的決定
[00:32:54.000 --> 00:32:59.000]  他說當他傳福音的時候
[00:32:59.000 --> 00:33:02.000]  他不是用高原大志來講
[00:33:02.000 --> 00:33:07.000]  也不是用智慧委婉的話語來講
[00:33:07.000 --> 00:33:12.000]  乃是用聖靈和大能的明證
[00:33:12.000 --> 00:33:17.000]  因為他清楚地知道
[00:33:17.000 --> 00:33:21.000]  高原大志不能夠救人
[00:33:21.000 --> 00:33:26.000]  人的智慧的理論也不能夠救人
[00:33:26.000 --> 00:33:30.000]  人的重生得到新生命
[00:33:30.000 --> 00:33:37.000]  這件事只有聖靈和神的能力能夠做到
[00:33:37.000 --> 00:33:44.000]  所以保羅看清楚那個能力的真正來源
[00:33:44.000 --> 00:33:49.000]  他知道了使人得救真正的秘訣
[00:33:49.000 --> 00:33:54.000]  所以他做了這個選擇和決定
[00:33:54.000 --> 00:33:59.000]  其實這是很高智慧的決定
[00:33:59.000 --> 00:34:02.000]  從這裡我們看見
[00:34:02.000 --> 00:34:08.000]  十字架的道理否定了高原大志
[00:34:08.000 --> 00:34:12.000]  這也是一般的人所不歡喜的
[00:34:12.000 --> 00:34:15.000]  有不少講道的人
[00:34:15.000 --> 00:34:21.000]  他們歡喜表揚自己的高原大志
[00:34:21.000 --> 00:34:25.000]  他們歡喜表演自己的學問
[00:34:25.000 --> 00:34:29.000]  自己的口才
[00:34:29.000 --> 00:34:35.000]  結果除了得了一兩句人稱讚的話以外
[00:34:35.000 --> 00:34:37.000]  別無所得
[00:34:37.000 --> 00:34:40.000]  不能夠拯救一個人
[00:34:40.000 --> 00:34:43.000]  這是何等可惜
[00:34:43.000 --> 00:34:50.000]  我們再看第六個十字架令人討厭的地方
[00:34:50.000 --> 00:34:55.000]  十字架被人認為是愚拙的
[00:34:55.000 --> 00:35:00.000]  在克林多前書第一章第22節
[00:35:00.000 --> 00:35:05.000]  「猶太人是要實跡,希利利人是求智慧」
[00:35:05.000 --> 00:35:07.000]  下面一節
[00:35:07.000 --> 00:35:14.000]  「我們卻是傳叮十字架的基督,在猶太人為背腳石,在外方人為愚拙」
[00:35:14.000 --> 00:35:16.000]  這裡告訴我們
[00:35:16.000 --> 00:35:22.000]  十字架被外方人認為是愚蠢的道理
[00:35:22.000 --> 00:35:25.000]  但是對於得救的人
[00:35:25.000 --> 00:35:27.000]  對於認識神的人
[00:35:27.000 --> 00:35:32.000]  十字架是神的智慧和能力
[00:35:32.000 --> 00:35:34.000]  大家都記得
[00:35:34.000 --> 00:35:36.000]  撒旦很聰明
[00:35:36.000 --> 00:35:41.000]  他用他的聰明的方法來試探耶穌
[00:35:41.000 --> 00:35:44.000]  他要主耶穌放下十字架的道路
[00:35:44.000 --> 00:35:47.000]  他怎樣試探耶穌呢?
[00:35:47.000 --> 00:35:49.000]  第一個方法
[00:35:49.000 --> 00:35:51.000]  他說耶穌啊
[00:35:51.000 --> 00:35:54.000]  祢從墊頂上跳下去
[00:35:54.000 --> 00:35:57.000]  上帝必然保護你
[00:35:57.000 --> 00:35:59.000]  這樣一來
[00:35:59.000 --> 00:36:01.000]  眾人看見你的神蹟
[00:36:01.000 --> 00:36:03.000]  就會擁護你
[00:36:03.000 --> 00:36:05.000]  你不必上十字架
[00:36:05.000 --> 00:36:09.000]  但是主耶穌拒絕他的試探
[00:36:09.000 --> 00:36:12.000]  他用第二個方法
[00:36:12.000 --> 00:36:14.000]  也是非常聰明
[00:36:14.000 --> 00:36:18.000]  他讓主耶穌把石頭變做餅
[00:36:18.000 --> 00:36:21.000]  解決人的物質的需要
[00:36:21.000 --> 00:36:24.000]  解決麵包問題
[00:36:24.000 --> 00:36:27.000]  他要主耶穌放下十字架的路
[00:36:27.000 --> 00:36:30.000]  而用物質供應的路
[00:36:30.000 --> 00:36:32.000]  今天很多人都在問
[00:36:32.000 --> 00:36:35.000]  為什麼要用物質供應的路
[00:36:35.000 --> 00:36:37.000]  主耶穌放下十字架的路
[00:36:37.000 --> 00:36:39.000]  而用物質供應的路
[00:36:39.000 --> 00:36:41.000]  今天很多人這樣想
[00:36:41.000 --> 00:36:43.000]  只要我們今天能夠解決
[00:36:43.000 --> 00:36:45.000]  人的物質的需要的問題
[00:36:45.000 --> 00:36:47.000]  什麼問題都解決了
[00:36:47.000 --> 00:36:49.000]  只要我們今天能夠解決
[00:36:49.000 --> 00:36:51.000]  人物質需要的問題
[00:36:51.000 --> 00:36:53.000]  就什麼問題都解決了
[00:36:53.000 --> 00:36:56.000]  但是主耶穌否定了這個試探
[00:36:56.000 --> 00:36:58.000]  今天我們看見
[00:36:58.000 --> 00:37:00.000]  事實上
[00:37:00.000 --> 00:37:02.000]  世界上有很多的地區
[00:37:02.000 --> 00:37:04.000]  很多的國家
[00:37:04.000 --> 00:37:06.000]  物質越來越豐富
[00:37:06.000 --> 00:37:08.000]  但是人的罪惡
[00:37:08.000 --> 00:37:10.000]  人的痛苦
[00:37:10.000 --> 00:37:12.000]  越來越增加
[00:37:12.000 --> 00:37:16.000]  撒旦的方法是行不得的
[00:37:16.000 --> 00:37:19.000]  最後魔鬼對耶穌說
[00:37:19.000 --> 00:37:21.000]  如果你拜我
[00:37:21.000 --> 00:37:23.000]  聽我的話
[00:37:23.000 --> 00:37:26.000]  我會把一切的富貴榮耀給你
[00:37:26.000 --> 00:37:28.000]  今天撒旦照樣試探人
[00:37:28.000 --> 00:37:30.000]  今天撒旦照樣試探人
[00:37:30.000 --> 00:37:32.000]  對人說
[00:37:32.000 --> 00:37:34.000]  只要你聽我的話
[00:37:34.000 --> 00:37:36.000]  用我的方法
[00:37:36.000 --> 00:37:38.000]  什麼好處都有了
[00:37:38.000 --> 00:37:40.000]  因此這個世界上
[00:37:40.000 --> 00:37:44.000]  充滿了各樣魔鬼的方法
[00:37:44.000 --> 00:37:46.000]  結果呢
[00:37:46.000 --> 00:37:51.000]  一般的人就墮落在痛苦的深淵裏面
[00:37:51.000 --> 00:37:55.000]  實際上是神的智慧和能力
[00:37:55.000 --> 00:38:01.000]  他能把信的人從罪惡裏拯救出來
[00:38:01.000 --> 00:38:03.000]  把他們完全的改變
[00:38:03.000 --> 00:38:07.000]  給他們新的生命和生活
[00:38:07.000 --> 00:38:09.000]  感謝神
[00:38:09.000 --> 00:38:12.000]  十字架討厭的地方
[00:38:12.000 --> 00:38:14.000]  事實上
[00:38:14.000 --> 00:38:18.000]  是它最有價值最寶貴的地方
[00:38:18.000 --> 00:38:21.000]  為了十字架感謝神
[00:38:21.000 --> 00:38:23.000]  請低頭祈禱

