
[00:00:00.000 --> 00:00:03.000]  來到聖經的《但願理書》第六章
[00:19:53.440 --> 00:19:55.440]  你會看到後來王想救他
[00:19:55.440 --> 00:19:58.440]  但王也無能為力
[00:19:58.440 --> 00:20:00.440]  但神有能力
[00:20:00.440 --> 00:20:02.440]  因為神至終掌權
[00:20:02.440 --> 00:20:03.440]  他差遣使者
[00:20:03.440 --> 00:20:05.440]  也保護著蘭兒尼
[00:20:05.440 --> 00:20:07.440]  所以二十二節
[00:20:07.440 --> 00:20:09.440]  大家一起讀一讀二十二節
[00:20:09.440 --> 00:20:13.440]  「我的神差遣了他的使者
[00:20:13.440 --> 00:20:15.440]  封住獅子的口
[00:20:15.440 --> 00:20:18.440]  使他們沒有傷害我
[00:20:18.440 --> 00:20:21.440]  因為我在神面前是清白的
[00:20:21.440 --> 00:20:23.440]  王啊 在你面前
[00:20:23.440 --> 00:20:27.440]  我又沒有做過任何錯事」
[00:20:27.440 --> 00:20:29.440]  但他清楚表示
[00:20:29.440 --> 00:20:31.440]  神差派使者
[00:20:31.440 --> 00:20:33.440]  在獅子坑裡面
[00:20:33.440 --> 00:20:35.440]  封住獅子的口
[00:20:35.440 --> 00:20:37.440]  剛才說在火窯裡面
[00:20:37.440 --> 00:20:39.440]  有四個人
[00:20:39.440 --> 00:20:41.440]  其中有一個是神的使者
[00:20:41.440 --> 00:20:43.440]  剛才說到這個神的使者
[00:20:43.440 --> 00:20:46.440]  面貌很像神子
[00:20:46.440 --> 00:20:48.440]  在火窯當中
[00:20:48.440 --> 00:20:50.440]  可以逍遙遊動行動
[00:20:50.440 --> 00:20:52.440]  出來的時候
[00:20:52.440 --> 00:20:54.440]  完全沒有傷害
[00:20:54.440 --> 00:20:56.440]  但你在獅子坑裡面
[00:20:56.440 --> 00:20:58.440]  不只是他一個
[00:20:58.440 --> 00:21:00.440]  是有神的使者
[00:21:00.440 --> 00:21:03.440]  神的同在
[00:21:03.440 --> 00:21:05.440]  是你可以放膽
[00:21:05.440 --> 00:21:08.440]  面對最危險的處境的原因
[00:21:08.440 --> 00:21:11.440]  一個被認為最危險的地方
[00:21:11.440 --> 00:21:13.440]  有神的同在
[00:21:13.440 --> 00:21:16.440]  竟然他可以安全
[00:21:16.440 --> 00:21:18.440]  我想像那一晚
[00:21:18.440 --> 00:21:20.440]  但願你可能在獅子坑裡面
[00:21:20.440 --> 00:21:22.440]  在唱歌
[00:21:22.440 --> 00:21:24.440]  王在寢室裡面
[00:21:24.440 --> 00:21:26.440]  不能入睡
[00:21:26.440 --> 00:21:30.440]  但願你在唱詩歌
[00:21:30.440 --> 00:21:34.440]  那些獅子圍在他面前
[00:21:34.440 --> 00:21:37.440]  他們好像很純良的羔羊
[00:21:37.440 --> 00:21:41.440]  他們不能夠傷害但願你
[00:21:41.440 --> 00:21:42.440]  我想說一件事情
[00:21:42.440 --> 00:21:44.440]  我昨晚遇到一位姐妹
[00:21:44.440 --> 00:21:46.440]  她的女兒有一件事
[00:21:46.440 --> 00:21:48.440]  我很深刻記得
[00:21:48.440 --> 00:21:50.440]  一位姐妹帶著她的女兒
[00:21:50.440 --> 00:21:52.440]  去逛街的時候
[00:21:52.440 --> 00:21:55.440]  她當時十四五歲
[00:21:55.440 --> 00:21:57.440]  預備過馬路
[00:21:57.440 --> 00:21:58.440]  紅燈停在那裡
[00:21:58.440 --> 00:22:00.440]  她女兒好像看不見紅燈
[00:22:00.440 --> 00:22:01.440]  就立即過
[00:22:01.440 --> 00:22:03.440]  一走出去的時候
[00:22:03.440 --> 00:22:05.440]  媽媽看到車子一直衝過來
[00:22:05.440 --> 00:22:07.440]  很害怕 很擔心
[00:22:07.440 --> 00:22:09.440]  但無能為力
[00:22:09.440 --> 00:22:11.440]  叫她女兒都聽不到
[00:22:11.440 --> 00:22:13.440]  在那個時候她大叫
[00:22:13.440 --> 00:22:16.440]  「神啊 救她啊」
[00:22:16.440 --> 00:22:18.440]  就一句話
[00:22:18.440 --> 00:22:21.440]  那個車子撞到女兒身上
[00:22:21.440 --> 00:22:24.440]  女兒被車子拋高
[00:22:24.440 --> 00:22:26.440]  然後跌下來
[00:22:26.440 --> 00:22:28.440]  車子停了
[00:22:28.440 --> 00:22:30.440]  大家都很擔心
[00:22:30.440 --> 00:22:31.440]  媽媽立即衝前
[00:22:31.440 --> 00:22:32.440]  看她女兒怎麼辦
[00:22:32.440 --> 00:22:35.440]  很多途人都走過來
[00:22:35.440 --> 00:22:37.440]  一靠近的時候
[00:22:37.440 --> 00:22:40.440]  女兒突然在地上站起來
[00:22:40.440 --> 00:22:42.440]  拍拍那些塵
[00:22:42.440 --> 00:22:46.440]  問「我的眼鏡呢?」
[00:22:46.440 --> 00:22:49.440]  「我看著它 你沒有受傷嗎?」
[00:22:49.440 --> 00:22:52.440]  「沒事啊」
[00:22:52.440 --> 00:22:54.440]  他們完全驚訝
[00:22:54.440 --> 00:22:56.440]  「為什麼她會沒事?」
[00:22:56.440 --> 00:22:58.440]  媽媽後來說
[00:22:58.440 --> 00:23:02.440]  可能是天使在她下面墊著她
[00:23:02.440 --> 00:23:03.440]  跌下來的時候
[00:23:03.440 --> 00:23:06.440]  竟然都沒有受傷
[00:23:06.440 --> 00:23:08.440]  昨晚見到她
[00:23:08.440 --> 00:23:10.440]  我想起一件事情
[00:23:10.440 --> 00:23:14.440]  我想起一位上帝
[00:23:14.440 --> 00:23:16.440]  他差遣使者
[00:23:16.440 --> 00:23:20.440]  常常來看顧信靠他的人
[00:23:20.440 --> 00:23:23.440]  或者有時候神的旨意不是這樣
[00:23:23.440 --> 00:23:26.440]  但你知道神仍然在其中
[00:23:26.440 --> 00:23:29.440]  按他的恩典待我們
[00:23:29.440 --> 00:23:32.440]  但當時他從坑裡出來
[00:23:32.440 --> 00:23:35.440]  最後我們看第23節
[00:23:35.440 --> 00:23:36.440]  最後一句話說
[00:23:36.440 --> 00:23:40.440]  「他身上一點損傷也沒有」
[00:23:40.440 --> 00:23:41.440]  大家讀
[00:23:41.440 --> 00:23:44.440]  「因為他信靠他的神」
[00:23:44.440 --> 00:23:47.440]  因為他信靠他的神
[00:23:47.440 --> 00:23:48.440]  但你的信心
[00:23:48.440 --> 00:23:51.440]  接連在神的能力裡
[00:23:51.440 --> 00:23:53.440]  你也知道我們開始時所說
[00:23:53.440 --> 00:23:55.440]  但你的信心
[00:23:55.440 --> 00:23:57.440]  人的信心
[00:23:57.440 --> 00:24:02.440]  與神的信實相遇
[00:24:02.440 --> 00:24:05.440]  人何時去信靠神
[00:24:05.440 --> 00:24:10.440]  就會認識這位神是信實的上帝
[00:24:10.440 --> 00:24:11.440]  各位靈姐妹
[00:24:11.440 --> 00:24:15.440]  我們在今天所身處的世代
[00:24:15.440 --> 00:24:18.440]  這個世代等候
[00:24:18.440 --> 00:24:22.440]  有但以你信心的人出現
[00:24:22.440 --> 00:24:26.440]  等候一些真正相信神的人出現
[00:24:26.440 --> 00:24:29.440]  他們的生活工作不一定順利
[00:24:29.440 --> 00:24:33.440]  也可能會經歷惡人對他們的傷害
[00:24:33.440 --> 00:24:37.440]  有困難帶給他們的攻擊
[00:24:37.440 --> 00:24:41.440]  但他們堅持遵行上帝
[00:24:41.440 --> 00:24:43.440]  堅持信靠神
[00:24:43.440 --> 00:24:47.440]  在他們的生命裡彰顯神的能力
[00:24:47.440 --> 00:24:49.440]  甚至整個國家
[00:24:49.440 --> 00:24:53.440]  但當時因為他們的見證
[00:24:53.440 --> 00:24:58.440]  整體他們都敬拜上帝
[00:24:58.440 --> 00:24:59.440]  求神都興起我們
[00:24:59.440 --> 00:25:02.440]  成為一個真正信靠神的人
[00:25:02.440 --> 00:25:04.440]  我們都能夠真正將祝福
[00:25:04.440 --> 00:25:07.440]  帶給我們所身處的社會
[00:25:07.440 --> 00:25:10.440]  我們同心仰望著
[00:25:10.440 --> 00:25:12.440]  謝謝大家!

